xm 	 xl 	 cl 	 cd 	
-2.47500e-01 	 5.00000e-03 	 5.99533e-03 	 6.60744e-03 	
-2.42500e-01 	 5.00000e-03 	 5.65735e-03 	 5.85796e-03 	
-2.37500e-01 	 5.00000e-03 	 5.33380e-03 	 5.11975e-03 	
-2.32500e-01 	 5.00000e-03 	 5.03671e-03 	 4.39403e-03 	
-2.27500e-01 	 5.00000e-03 	 4.77648e-03 	 3.68268e-03 	
-2.22500e-01 	 5.00000e-03 	 4.55931e-03 	 2.98966e-03 	
-2.17500e-01 	 5.00000e-03 	 4.38444e-03 	 2.31773e-03 	
-2.12500e-01 	 5.00000e-03 	 4.24748e-03 	 1.65661e-03 	
-2.07500e-01 	 5.00000e-03 	 4.14153e-03 	 1.01607e-03 	
-2.02500e-01 	 5.00000e-03 	 4.05913e-03 	 4.02707e-04 	
-1.97500e-01 	 5.00000e-03 	 3.99605e-03 	-2.08314e-04 	
-1.92500e-01 	 5.00000e-03 	 3.94579e-03 	-8.04751e-04 	
-1.87500e-01 	 5.00000e-03 	 3.90330e-03 	-1.38512e-03 	
-1.82500e-01 	 5.00000e-03 	 3.86692e-03 	-1.96042e-03 	
-1.77500e-01 	 5.00000e-03 	 3.83435e-03 	-2.52973e-03 	
-1.72500e-01 	 5.00000e-03 	 3.80224e-03 	-3.08294e-03 	
-1.67500e-01 	 5.00000e-03 	 3.76933e-03 	-3.61456e-03 	
-1.62500e-01 	 5.00000e-03 	 3.73684e-03 	-4.13666e-03 	
-1.57500e-01 	 5.00000e-03 	 3.70333e-03 	-4.65182e-03 	
-1.52500e-01 	 5.00000e-03 	 3.66933e-03 	-5.16316e-03 	
-1.47500e-01 	 5.00000e-03 	 3.63390e-03 	-5.65516e-03 	
-1.42500e-01 	 5.00000e-03 	 3.59825e-03 	-6.14151e-03 	
-1.37500e-01 	 5.00000e-03 	 3.56283e-03 	-6.62680e-03 	
-1.32500e-01 	 5.00000e-03 	 3.52826e-03 	-7.10379e-03 	
-1.27500e-01 	 5.00000e-03 	 3.49376e-03 	-7.57274e-03 	
-1.22500e-01 	 5.00000e-03 	 3.45994e-03 	-8.04198e-03 	
-1.17500e-01 	 5.00000e-03 	 3.42468e-03 	-8.49098e-03 	
-1.12500e-01 	 5.00000e-03 	 3.38959e-03 	-8.93009e-03 	
-1.07500e-01 	 5.00000e-03 	 3.35398e-03 	-9.35630e-03 	
-1.02500e-01 	 5.00000e-03 	 3.31728e-03 	-9.78045e-03 	
-9.75000e-02 	 5.00000e-03 	 3.27833e-03 	-1.01918e-02 	
-9.25000e-02 	 5.00000e-03 	 3.24114e-03 	-1.06052e-02 	
-8.75000e-02 	 5.00000e-03 	 3.20524e-03 	-1.10192e-02 	
-8.25000e-02 	 5.00000e-03 	 3.16859e-03 	-1.14199e-02 	
-7.75000e-02 	 5.00000e-03 	 3.13218e-03 	-1.18156e-02 	
-7.25000e-02 	 5.00000e-03 	 3.09574e-03 	-1.21998e-02 	
-6.75000e-02 	 5.00000e-03 	 3.05904e-03 	-1.25783e-02 	
-6.25000e-02 	 5.00000e-03 	 3.02226e-03 	-1.29527e-02 	
-5.75000e-02 	 5.00000e-03 	 2.98553e-03 	-1.33200e-02 	
-5.25000e-02 	 5.00000e-03 	 2.94948e-03 	-1.36833e-02 	
-4.75000e-02 	 5.00000e-03 	 2.91354e-03 	-1.40346e-02 	
-4.25000e-02 	 5.00000e-03 	 2.87900e-03 	-1.43873e-02 	
-3.75000e-02 	 5.00000e-03 	 2.84510e-03 	-1.47384e-02 	
-3.25000e-02 	 5.00000e-03 	 2.81058e-03 	-1.50798e-02 	
-2.75000e-02 	 5.00000e-03 	 2.77543e-03 	-1.54135e-02 	
-2.25000e-02 	 5.00000e-03 	 2.74152e-03 	-1.57438e-02 	
-1.75000e-02 	 5.00000e-03 	 2.70952e-03 	-1.60739e-02 	
-1.25000e-02 	 5.00000e-03 	 2.67663e-03 	-1.63970e-02 	
-7.50000e-03 	 5.00000e-03 	 2.64306e-03 	-1.67155e-02 	
-2.50000e-03 	 5.00000e-03 	 2.61024e-03 	-1.70296e-02 	
 2.50000e-03 	 5.00000e-03 	 2.57810e-03 	-1.73345e-02 	
 7.50000e-03 	 5.00000e-03 	 2.54616e-03 	-1.76309e-02 	
 1.25000e-02 	 5.00000e-03 	 2.51504e-03 	-1.79248e-02 	
 1.75000e-02 	 5.00000e-03 	 2.48494e-03 	-1.82232e-02 	
 2.25000e-02 	 5.00000e-03 	 2.45443e-03 	-1.85219e-02 	
 2.75000e-02 	 5.00000e-03 	 2.42333e-03 	-1.88154e-02 	
 3.25000e-02 	 5.00000e-03 	 2.39109e-03 	-1.91026e-02 	
 3.75000e-02 	 5.00000e-03 	 2.35803e-03 	-1.93752e-02 	
 4.25000e-02 	 5.00000e-03 	 2.32503e-03 	-1.96414e-02 	
 4.75000e-02 	 5.00000e-03 	 2.29317e-03 	-1.99110e-02 	
 5.25000e-02 	 5.00000e-03 	 2.26224e-03 	-2.01822e-02 	
 5.75000e-02 	 5.00000e-03 	 2.23103e-03 	-2.04540e-02 	
 6.25000e-02 	 5.00000e-03 	 2.19966e-03 	-2.07223e-02 	
 6.75000e-02 	 5.00000e-03 	 2.16799e-03 	-2.09879e-02 	
 7.25000e-02 	 5.00000e-03 	 2.13428e-03 	-2.12418e-02 	
 7.75000e-02 	 5.00000e-03 	 2.09884e-03 	-2.14824e-02 	
 8.25000e-02 	 5.00000e-03 	 2.06403e-03 	-2.17247e-02 	
 8.75000e-02 	 5.00000e-03 	 2.03041e-03 	-2.19770e-02 	
 9.25000e-02 	 5.00000e-03 	 1.99633e-03 	-2.22251e-02 	
 9.75000e-02 	 5.00000e-03 	 1.96172e-03 	-2.24690e-02 	
 1.02500e-01 	 5.00000e-03 	 1.92666e-03 	-2.27113e-02 	
 1.07500e-01 	 5.00000e-03 	 1.89126e-03 	-2.29511e-02 	
 1.12500e-01 	 5.00000e-03 	 1.85588e-03 	-2.31864e-02 	
 1.17500e-01 	 5.00000e-03 	 1.81980e-03 	-2.34156e-02 	
 1.22500e-01 	 5.00000e-03 	 1.78202e-03 	-2.36396e-02 	
 1.27500e-01 	 5.00000e-03 	 1.74462e-03 	-2.38652e-02 	
 1.32500e-01 	 5.00000e-03 	 1.70808e-03 	-2.40928e-02 	
 1.37500e-01 	 5.00000e-03 	 1.67154e-03 	-2.43189e-02 	
 1.42500e-01 	 5.00000e-03 	 1.63482e-03 	-2.45430e-02 	
 1.47500e-01 	 5.00000e-03 	 1.59826e-03 	-2.47646e-02 	
 1.52500e-01 	 5.00000e-03 	 1.56167e-03 	-2.49799e-02 	
 1.57500e-01 	 5.00000e-03 	 1.52508e-03 	-2.51958e-02 	
 1.62500e-01 	 5.00000e-03 	 1.48849e-03 	-2.54146e-02 	
 1.67500e-01 	 5.00000e-03 	 1.45239e-03 	-2.56283e-02 	
 1.72500e-01 	 5.00000e-03 	 1.41540e-03 	-2.58365e-02 	
 1.77500e-01 	 5.00000e-03 	 1.37868e-03 	-2.60451e-02 	
 1.82500e-01 	 5.00000e-03 	 1.34233e-03 	-2.62547e-02 	
 1.87500e-01 	 5.00000e-03 	 1.30620e-03 	-2.64665e-02 	
 1.92500e-01 	 5.00000e-03 	 1.27029e-03 	-2.66727e-02 	
 1.97500e-01 	 5.00000e-03 	 1.23463e-03 	-2.68790e-02 	
 2.02500e-01 	 5.00000e-03 	 1.19855e-03 	-2.70840e-02 	
 2.07500e-01 	 5.00000e-03 	 1.16194e-03 	-2.72875e-02 	
 2.12500e-01 	 5.00000e-03 	 1.12531e-03 	-2.74900e-02 	
 2.17500e-01 	 5.00000e-03 	 1.08863e-03 	-2.76912e-02 	
 2.22500e-01 	 5.00000e-03 	 1.05135e-03 	-2.78914e-02 	
 2.27500e-01 	 5.00000e-03 	 1.01367e-03 	-2.80910e-02 	
 2.32500e-01 	 5.00000e-03 	 9.76429e-04 	-2.82919e-02 	
 2.37500e-01 	 5.00000e-03 	 9.39501e-04 	-2.84915e-02 	
 2.42500e-01 	 5.00000e-03 	 9.02634e-04 	-2.86907e-02 	
 2.47500e-01 	 5.00000e-03 	 8.65788e-04 	-2.88890e-02 	
 2.52500e-01 	 5.00000e-03 	 8.28701e-04 	-2.90854e-02 	
 2.57500e-01 	 5.00000e-03 	 7.91981e-04 	-2.92824e-02 	
 2.62500e-01 	 5.00000e-03 	 7.55141e-04 	-2.94785e-02 	
 2.67500e-01 	 5.00000e-03 	 7.18318e-04 	-2.96737e-02 	
 2.72500e-01 	 5.00000e-03 	 6.81655e-04 	-2.98688e-02 	
 2.77500e-01 	 5.00000e-03 	 6.45101e-04 	-3.00648e-02 	
 2.82500e-01 	 5.00000e-03 	 6.08274e-04 	-3.02624e-02 	
 2.87500e-01 	 5.00000e-03 	 5.72544e-04 	-3.04633e-02 	
 2.92500e-01 	 5.00000e-03 	 5.37147e-04 	-3.06690e-02 	
 2.97500e-01 	 5.00000e-03 	 5.02162e-04 	-3.08750e-02 	
 3.02500e-01 	 5.00000e-03 	 4.66602e-04 	-3.10748e-02 	
 3.07500e-01 	 5.00000e-03 	 4.29797e-04 	-3.12682e-02 	
 3.12500e-01 	 5.00000e-03 	 3.92516e-04 	-3.14611e-02 	
 3.17500e-01 	 5.00000e-03 	 3.55405e-04 	-3.16562e-02 	
 3.22500e-01 	 5.00000e-03 	 3.18324e-04 	-3.18566e-02 	
 3.27500e-01 	 5.00000e-03 	 2.81622e-04 	-3.20700e-02 	
 3.32500e-01 	 5.00000e-03 	 2.45195e-04 	-3.22756e-02 	
 3.37500e-01 	 5.00000e-03 	 2.07890e-04 	-3.24709e-02 	
 3.42500e-01 	 5.00000e-03 	 1.71114e-04 	-3.26678e-02 	
 3.47500e-01 	 5.00000e-03 	 1.35110e-04 	-3.28817e-02 	
 3.52500e-01 	 5.00000e-03 	 9.89241e-05 	-3.30916e-02 	
 3.57500e-01 	 5.00000e-03 	 6.20465e-05 	-3.32897e-02 	
 3.62500e-01 	 5.00000e-03 	 2.61843e-05 	-3.35010e-02 	
 3.67500e-01 	 5.00000e-03 	-1.01550e-05 	-3.37136e-02 	
 3.72500e-01 	 5.00000e-03 	-4.64577e-05 	-3.39191e-02 	
 3.77500e-01 	 5.00000e-03 	-8.29628e-05 	-3.41349e-02 	
 3.82500e-01 	 5.00000e-03 	-1.20238e-04 	-3.43453e-02 	
 3.87500e-01 	 5.00000e-03 	-1.56947e-04 	-3.45605e-02 	
 3.92500e-01 	 5.00000e-03 	-1.94057e-04 	-3.47751e-02 	
 3.97500e-01 	 5.00000e-03 	-2.31772e-04 	-3.49926e-02 	
 4.02500e-01 	 5.00000e-03 	-2.70533e-04 	-3.52118e-02 	
 4.07500e-01 	 5.00000e-03 	-3.10539e-04 	-3.54320e-02 	
 4.12500e-01 	 5.00000e-03 	-3.50815e-04 	-3.56534e-02 	
 4.17500e-01 	 5.00000e-03 	-3.91191e-04 	-3.58779e-02 	
 4.22500e-01 	 5.00000e-03 	-4.32308e-04 	-3.61046e-02 	
 4.27500e-01 	 5.00000e-03 	-4.73399e-04 	-3.63331e-02 	
 4.32500e-01 	 5.00000e-03 	-5.13605e-04 	-3.65624e-02 	
 4.37500e-01 	 5.00000e-03 	-5.49815e-04 	-3.67953e-02 	
 4.42500e-01 	 5.00000e-03 	-5.81241e-04 	-3.70305e-02 	
 4.47500e-01 	 5.00000e-03 	-6.07697e-04 	-3.72645e-02 	
 4.52500e-01 	 5.00000e-03 	-6.27573e-04 	-3.75049e-02 	
 4.57500e-01 	 5.00000e-03 	-6.39796e-04 	-3.77476e-02 	
 4.62500e-01 	 5.00000e-03 	-6.37505e-04 	-3.79933e-02 	
 4.67500e-01 	 5.00000e-03 	-6.17929e-04 	-3.82440e-02 	
 4.72500e-01 	 5.00000e-03 	-5.81099e-04 	-3.85000e-02 	
 4.77500e-01 	 5.00000e-03 	-5.36813e-04 	-3.87563e-02 	
 4.82500e-01 	 5.00000e-03 	-4.76688e-04 	-3.90187e-02 	
 4.87500e-01 	 5.00000e-03 	-4.02564e-04 	-3.92835e-02 	
 4.92500e-01 	 5.00000e-03 	-3.21282e-04 	-3.95476e-02 	
 4.97500e-01 	 5.00000e-03 	-2.55091e-04 	-3.97874e-02 	
