   n        time         Cl         Cd
  414000    66.62914   0.5215733   0.2884264
  414400    66.69440   0.5228011   0.2885907
  414800    66.75967   0.5223943   0.2878931
  415200    66.82495   0.5233633   0.2875296
  415600    66.89025   0.5249445   0.2879420
  416000    66.95554   0.5260542   0.2883241
  416400    67.02084   0.5261285   0.2885353
  416800    67.08615   0.5270542   0.2888776
  417200    67.15149   0.5272020   0.2887488
  417600    67.21685   0.5272868   0.2882067
  418000    67.28221   0.5265570   0.2873276
  418400    67.34758   0.5272088   0.2863304
  418800    67.41297   0.5248410   0.2844847
  419200    67.47836   0.5238626   0.2832017
  419600    67.54373   0.5262741   0.2833691
  420000    67.60910   0.5263526   0.2831980
  420400    67.67448   0.5248568   0.2822705
  420800    67.73987   0.5250152   0.2818422
  421200    67.80526   0.5271261   0.2821023
  421600    67.87064   0.5285582   0.2824121
  422000    67.93603   0.5296758   0.2828312
  422400    68.00140   0.5309331   0.2837428
  422800    68.06678   0.5318595   0.2845774
  423200    68.13217   0.5323514   0.2853228
  423600    68.19758   0.5333100   0.2862975
  424000    68.26298   0.5358620   0.2875495
  424400    68.32836   0.5373071   0.2885996
  424800    68.39376   0.5400478   0.2898328
  425200    68.45917   0.5439086   0.2911403
  425600    68.52457   0.5459714   0.2917172
  426000    68.58999   0.5469944   0.2920555
  426400    68.65541   0.5487978   0.2926137
  426800    68.72082   0.5496123   0.2931275
  427200    68.78621   0.5510038   0.2937947
  427600    68.85160   0.5528239   0.2951334
  428000    68.91702   0.5522743   0.2956937
  428400    68.98244   0.5533436   0.2960178
  428800    69.04784   0.5530835   0.2959638
  429200    69.11324   0.5529922   0.2961587
  429600    69.17857   0.5514150   0.2961763
  430000    69.24388   0.5519005   0.2967547
  430400    69.30921   0.5531517   0.2981514
  430800    69.37453   0.5521973   0.2985691
  431200    69.43985   0.5542040   0.2991586
  431600    69.50520   0.5525759   0.2986134
  432000    69.57051   0.5526152   0.2981830
  432400    69.63579   0.5529423   0.2981275
  432800    69.70105   0.5518270   0.2979735
  433200    69.76626   0.5512267   0.2979172
  433600    69.83147   0.5516532   0.2978471
  434000    69.89669   0.5513971   0.2976990
  434400    69.96189   0.5496946   0.2965848
  434800    70.02710   0.5495431   0.2954970
  435200    70.09230   0.5485759   0.2939735
  435600    70.15746   0.5484128   0.2927365
  436000    70.22258   0.5459791   0.2911565
  436400    70.28766   0.5425832   0.2891259
  436800    70.35271   0.5405961   0.2872213
  437200    70.41776   0.5384660   0.2854891
  437600    70.48277   0.5377639   0.2845485
  438000    70.54777   0.5353417   0.2834150
  438400    70.61278   0.5349270   0.2825528
  438800    70.67779   0.5343742   0.2817407
  439200    70.74279   0.5318499   0.2805041
  439600    70.80775   0.5303765   0.2792540
  440000    70.87273   0.5308568   0.2786958
  440400    70.93769   0.5306428   0.2785427
  440800    71.00260   0.5300885   0.2784907
  441200    71.06752   0.5282477   0.2774500
  441600    71.13247   0.5272736   0.2767825
  442000    71.19743   0.5252037   0.2761057
  442400    71.26237   0.5232169   0.2753504
  442800    71.32732   0.5238709   0.2755843
  443200    71.39229   0.5239086   0.2758337
  443600    71.45723   0.5212905   0.2753933
  444000    71.52217   0.5223764   0.2759993
  444400    71.58715   0.5227911   0.2768758
  444800    71.65215   0.5237527   0.2777758
  445200    71.71711   0.5236400   0.2785135
  445600    71.78210   0.5219796   0.2787454
  446000    71.84714   0.5198668   0.2786487
  446400    71.91218   0.5183498   0.2781120
  446800    71.97722   0.5172536   0.2783228
  447200    72.04226   0.5172581   0.2787414
