x0	Cl	
41.37695 	 0.00000 	 
41.39917 	 0.00000 	 
41.42139 	 0.00000 	 
41.44361 	 0.00000 	 
41.46584 	 0.00000 	 
41.48806 	 0.00000 	 
41.51028 	 0.00000 	 
41.53250 	 0.00000 	 
41.55472 	 0.00000 	 
41.57694 	 0.00000 	 
41.59917 	 0.00000 	 
41.62139 	 0.00000 	 
41.64361 	 0.00000 	 
41.66583 	 0.00000 	 
41.68805 	 0.00000 	 
41.71028 	 0.00000 	 
41.73250 	 0.00000 	 
41.75472 	 0.00000 	 
41.77694 	 0.00000 	 
41.79916 	 0.00000 	 
41.82138 	 0.00000 	 
41.84361 	 0.00000 	 
41.86583 	 0.00000 	 
41.88805 	 0.00000 	 
41.91027 	 0.00000 	 
41.93249 	 0.00000 	 
41.95471 	 0.00000 	 
41.97694 	 0.00000 	 
41.99916 	 0.00000 	 
42.02138 	 0.00000 	 
42.04360 	 0.00000 	 
42.06582 	 0.00000 	 
42.08805 	 0.00000 	 
42.11027 	 0.00000 	 
42.13249 	 0.00000 	 
42.15471 	 0.00000 	 
42.17693 	 0.00000 	 
42.19915 	 0.00000 	 
42.22138 	 0.00000 	 
42.24360 	 0.00000 	 
42.26582 	 0.00000 	 
42.28804 	 0.00000 	 
42.31026 	 0.00000 	 
42.33249 	 0.00000 	 
42.35471 	 0.00000 	 
42.37693 	 0.00000 	 
42.39915 	 0.00000 	 
42.42137 	 0.00000 	 
42.44359 	 0.00000 	 
42.46582 	 0.00000 	 
42.48804 	 0.00000 	 
42.51026 	 0.00000 	 
42.53248 	 0.00000 	 
42.55470 	 0.00000 	 
42.57692 	 0.00000 	 
42.59915 	 0.00000 	 
42.62137 	 0.00000 	 
42.64359 	 0.00000 	 
42.66581 	 0.00000 	 
42.68803 	 0.00000 	 
42.71026 	 0.00000 	 
42.73248 	 0.00000 	 
42.75470 	 0.00000 	 
42.77692 	 0.00000 	 
42.79914 	 0.00000 	 
42.82136 	 0.00000 	 
42.84359 	 0.00000 	 
42.86581 	 0.00000 	 
42.88803 	 0.00000 	 
42.91025 	 0.00000 	 
42.93247 	 0.00000 	 
42.95469 	 0.00000 	 
42.97692 	 0.00000 	 
42.99914 	 0.00000 	 
43.02136 	 0.00000 	 
43.04358 	 0.00000 	 
43.06580 	 0.00000 	 
43.08803 	 0.00000 	 
43.11025 	 0.00000 	 
43.13247 	 0.00000 	 
43.15469 	 0.00000 	 
43.17691 	 0.00000 	 
43.19913 	 0.00000 	 
43.22136 	 0.00000 	 
43.24358 	 0.00000 	 
43.26580 	 0.00000 	 
43.28802 	 0.00000 	 
43.31024 	 0.00000 	 
43.33247 	 0.00000 	 
43.35469 	 0.00000 	 
43.37691 	 0.00000 	 
43.39913 	 0.00000 	 
43.42135 	 0.00000 	 
43.44357 	 0.00000 	 
43.46580 	 0.00000 	 
43.48802 	 0.00000 	 
43.51024 	 0.00000 	 
43.53246 	 0.00000 	 
43.55468 	 0.00000 	 
43.57690 	 0.00000 	 
43.59913 	 0.00000 	 
43.62135 	 0.00000 	 
43.64357 	 0.00000 	 
43.66579 	 0.00000 	 
43.68801 	 0.00000 	 
43.71024 	 0.00000 	 
43.73246 	 0.00000 	 
43.75468 	 0.00000 	 
43.77690 	 0.00000 	 
43.79912 	 0.00000 	 
43.82134 	 0.00000 	 
43.84357 	 0.00000 	 
43.86579 	 0.00000 	 
43.88801 	 0.00000 	 
43.91023 	 0.00000 	 
43.93245 	 0.00000 	 
43.95467 	 0.00000 	 
43.97690 	 0.00000 	 
43.99912 	 0.00000 	 
44.02134 	 0.00000 	 
44.04356 	 0.00000 	 
44.06578 	 0.00000 	 
44.08801 	 0.00000 	 
44.11023 	 0.00000 	 
44.13245 	 0.00000 	 
44.15467 	 0.00000 	 
44.17689 	 0.00000 	 
44.19911 	 0.00000 	 
44.22134 	 0.00000 	 
44.24356 	 0.00000 	 
44.26578 	 0.00000 	 
44.28800 	 0.00000 	 
44.31022 	 0.00000 	 
44.33245 	 0.00000 	 
44.35467 	 0.00000 	 
44.37689 	 0.00000 	 
44.39911 	 0.00000 	 
44.42133 	 0.00000 	 
44.44355 	 0.00000 	 
44.46578 	 0.00000 	 
44.48800 	 0.00000 	 
44.51022 	 0.00000 	 
44.53244 	 0.00000 	 
44.55466 	 0.00000 	 
44.57688 	 0.00000 	 
44.59911 	 0.00000 	 
44.62133 	 0.00000 	 
44.64355 	 0.00000 	 
44.66577 	 0.00000 	 
44.68799 	 0.00000 	 
44.71022 	 0.00000 	 
44.73244 	 0.00000 	 
44.75466 	 0.00000 	 
44.77688 	 0.00000 	 
44.79910 	 0.00000 	 
44.82132 	 0.00000 	 
44.84355 	 0.00000 	 
44.86577 	 0.00000 	 
44.88799 	 0.00000 	 
44.91021 	 0.00000 	 
44.93243 	 0.00000 	 
44.95465 	 0.00000 	 
44.97688 	 0.00000 	 
44.99910 	 0.00000 	 
45.02132 	 0.00000 	 
45.04354 	 0.00000 	 
45.06576 	 0.00000 	 
45.08799 	 0.00000 	 
45.11021 	 0.00000 	 
45.13243 	 0.00000 	 
45.15465 	 0.00000 	 
45.17687 	 0.00000 	 
45.19909 	 0.00000 	 
45.22132 	 0.00000 	 
45.24354 	 0.00000 	 
45.26576 	 0.00000 	 
45.28798 	 0.00000 	 
45.31020 	 0.00000 	 
45.33243 	 0.00000 	 
45.35465 	 0.00000 	 
45.37687 	 0.00000 	 
45.39909 	 0.00000 	 
45.42131 	 0.00000 	 
45.44353 	 0.00000 	 
45.46576 	 0.00000 	 
45.48798 	 0.00000 	 
45.51020 	 0.00000 	 
45.53242 	 0.00000 	 
45.55464 	 0.00000 	 
45.57686 	 0.00000 	 
45.59909 	 0.00000 	 
45.62131 	 0.00000 	 
45.64353 	 0.00000 	 
45.66575 	 0.00000 	 
45.68797 	 0.00000 	 
45.71020 	 0.00000 	 
45.73242 	 0.00000 	 
45.75464 	 0.00000 	 
45.77686 	 0.00000 	 
45.79908 	 0.00000 	 
45.82130 	 0.00000 	 
45.84353 	 0.00000 	 
45.86575 	 0.00000 	 
45.88797 	 0.00000 	 
45.91019 	 0.00000 	 
45.93241 	 0.00000 	 
45.95463 	 0.00000 	 
45.97686 	 0.00000 	 
45.99908 	 0.00000 	 
46.02130 	 0.00000 	 
46.04352 	 0.00000 	 
46.06574 	 0.00000 	 
46.08797 	 0.00000 	 
46.11019 	 0.00000 	 
46.13241 	 0.00000 	 
46.15463 	 0.00000 	 
46.17685 	 0.00000 	 
46.19907 	 0.00000 	 
46.22130 	 0.00000 	 
46.24352 	 0.00000 	 
46.26574 	 0.00000 	 
46.28796 	 0.00000 	 
46.31018 	 0.00000 	 
46.33240 	 0.00000 	 
46.35463 	 0.00000 	 
46.37685 	 0.00000 	 
46.39907 	 0.00000 	 
46.42129 	 0.00000 	 
46.44351 	 0.00000 	 
46.46574 	 0.00000 	 
46.48796 	 0.00000 	 
46.51018 	 0.00000 	 
46.53240 	 0.00000 	 
46.55462 	 0.00000 	 
46.57684 	 0.00000 	 
46.59907 	 0.00000 	 
46.62129 	 0.00000 	 
46.64351 	 0.00000 	 
46.66573 	 0.00000 	 
46.68795 	 0.00000 	 
46.71018 	 0.00000 	 
46.73240 	 0.00000 	 
46.75462 	 0.00000 	 
46.77684 	 0.00000 	 
46.79906 	 0.00000 	 
46.82128 	 0.00000 	 
46.84351 	 0.00000 	 
46.86573 	 0.00000 	 
46.88795 	 0.00000 	 
46.91017 	 0.00000 	 
46.93239 	 0.00000 	 
46.95461 	 0.00000 	 
46.97684 	 0.00000 	 
46.99906 	 0.00000 	 
47.02128 	 0.00000 	 
47.04350 	 0.00000 	 
47.06572 	 0.00000 	 
47.08795 	 0.00000 	 
47.11017 	 0.00000 	 
47.13239 	 0.00000 	 
47.15461 	 0.00000 	 
47.17683 	 0.00000 	 
47.19905 	 0.00000 	 
47.22128 	 0.00000 	 
47.24350 	 0.00000 	 
47.26572 	 0.00000 	 
47.28794 	 0.00000 	 
47.31016 	 0.00000 	 
47.33238 	 0.00000 	 
47.35461 	 0.00000 	 
47.37683 	 0.00000 	 
47.39905 	 0.00000 	 
47.42127 	 0.00000 	 
47.44349 	 0.00000 	 
47.46572 	 0.00000 	 
47.48794 	 0.00000 	 
47.51016 	 0.00000 	 
47.53238 	 0.00000 	 
47.55460 	 0.00000 	 
47.57682 	 0.00000 	 
47.59905 	 0.00000 	 
47.62127 	 0.00000 	 
47.64349 	 0.00000 	 
47.66571 	 0.00000 	 
47.68793 	 0.00000 	 
47.71016 	 0.00000 	 
47.73238 	 0.00000 	 
47.75460 	 0.00000 	 
47.77682 	 0.00000 	 
47.79904 	 0.00000 	 
47.82126 	 0.00000 	 
47.84349 	 0.00000 	 
47.86571 	 0.00000 	 
47.88793 	 0.00000 	 
47.91015 	 0.00000 	 
47.93237 	 0.00000 	 
47.95459 	 0.00000 	 
47.97682 	 0.00000 	 
47.99904 	 0.00000 	 
48.02126 	 0.00000 	 
48.04348 	 0.00000 	 
48.06570 	 0.00000 	 
48.08793 	 0.00000 	 
48.11015 	 0.00000 	 
48.13237 	 0.00000 	 
48.15459 	 0.00000 	 
48.17681 	 0.00000 	 
48.19903 	 0.00000 	 
48.22126 	 0.00000 	 
48.24348 	 0.00000 	 
48.26570 	 0.00000 	 
48.28792 	 0.00000 	 
48.31014 	 0.00000 	 
48.33236 	 0.00000 	 
48.35459 	 0.00000 	 
48.37681 	 0.00000 	 
48.39903 	 0.00000 	 
48.42125 	 0.00000 	 
48.44347 	 0.00000 	 
48.46570 	 0.00000 	 
48.48792 	 0.00000 	 
48.51014 	 0.00000 	 
48.53236 	 0.00000 	 
48.55458 	 0.00000 	 
48.57680 	 0.00000 	 
48.59903 	 0.00000 	 
48.62125 	 0.00000 	 
48.64347 	 0.00000 	 
48.66569 	 0.00000 	 
48.68791 	 0.00000 	 
48.71014 	 0.00000 	 
48.73236 	 0.00000 	 
48.75458 	 0.00000 	 
48.77680 	 0.00000 	 
48.79902 	 0.00000 	 
48.82124 	 0.00000 	 
48.84347 	 0.00000 	 
48.86569 	 0.00000 	 
48.88791 	 0.00000 	 
48.91013 	 0.00000 	 
48.93235 	 0.00000 	 
48.95457 	 0.00000 	 
48.97680 	 0.00000 	 
48.99902 	 0.00000 	 
49.02124 	 0.00000 	 
49.04346 	 0.00000 	 
49.06568 	 0.00000 	 
49.08791 	 0.00000 	 
49.11013 	 0.00000 	 
49.13235 	 0.00000 	 
49.15457 	 0.00000 	 
49.17679 	 0.00000 	 
49.19901 	 0.00000 	 
49.22124 	 0.00000 	 
49.24346 	 0.00000 	 
49.26568 	 0.00000 	 
49.28790 	 0.00000 	 
49.31012 	 0.00000 	 
49.33234 	 0.00000 	 
49.35457 	 0.00000 	 
49.37679 	 0.00000 	 
49.39901 	 0.00000 	 
49.42123 	 0.00000 	 
49.44345 	 0.00000 	 
49.46568 	 0.00000 	 
49.48790 	 0.00000 	 
49.51012 	 0.00000 	 
49.53234 	 0.00000 	 
49.55456 	 0.00000 	 
49.57678 	 0.00000 	 
49.59901 	 0.00000 	 
49.62123 	 0.00000 	 
49.64345 	 0.00000 	 
49.66567 	 0.00000 	 
49.68789 	 0.00000 	 
49.71012 	 0.00000 	 
49.73234 	 0.00000 	 
49.75456 	 0.00000 	 
49.77678 	 0.00000 	 
49.79900 	 0.00000 	 
49.82122 	 0.00000 	 
49.84345 	 0.00000 	 
49.86567 	 0.00000 	 
49.88789 	 0.00000 	 
49.91011 	 0.00000 	 
49.93233 	 0.00000 	 
49.95455 	 0.00000 	 
49.97678 	 0.00000 	 
49.99900 	 0.00000 	 
50.02122 	 0.00000 	 
50.04344 	 0.00000 	 
50.06566 	 0.00000 	 
50.08789 	 0.00000 	 
50.11011 	 0.00000 	 
50.13233 	 0.00000 	 
50.15455 	 0.00000 	 
50.17677 	 0.00000 	 
50.19899 	 0.00000 	 
50.22122 	 0.00000 	 
50.24344 	 0.00000 	 
50.26566 	 0.00000 	 
50.28788 	 0.00000 	 
50.31010 	 0.00000 	 
50.33232 	 0.00000 	 
50.35455 	 0.00000 	 
50.37677 	 0.00000 	 
50.39899 	 0.00000 	 
50.42121 	 0.00000 	 
50.44343 	 0.00000 	 
50.46566 	 0.00000 	 
50.48788 	 0.00000 	 
50.51010 	 0.00000 	 
50.53232 	 0.00000 	 
50.55454 	 0.00000 	 
50.57676 	 0.00000 	 
50.59899 	 0.00000 	 
50.62121 	 0.00000 	 
50.64343 	 0.00000 	 
50.66565 	 0.00000 	 
50.68787 	 0.00000 	 
50.71010 	 0.00000 	 
50.73232 	 0.00000 	 
50.75454 	 0.00000 	 
50.77676 	 0.00000 	 
50.79898 	 0.00000 	 
50.82120 	 0.00000 	 
50.84343 	 0.00000 	 
50.86565 	 0.00000 	 
50.88787 	 0.00000 	 
50.91009 	 0.00000 	 
50.93231 	 0.00000 	 
50.95453 	 0.00000 	 
50.97676 	 0.00000 	 
50.99898 	 0.00000 	 
51.02120 	 0.00000 	 
51.04342 	 0.00000 	 
51.06564 	 0.00000 	 
51.08787 	 0.00000 	 
51.11009 	 0.00000 	 
51.13231 	 0.00000 	 
51.15453 	 0.00000 	 
51.17675 	 0.00000 	 
51.19897 	 0.00000 	 
51.22120 	 0.00000 	 
51.24342 	 0.00000 	 
51.26564 	 0.00000 	 
51.28786 	 0.00000 	 
51.31008 	 0.00000 	 
51.33230 	 0.00000 	 
51.35453 	 0.00000 	 
51.37675 	 0.00000 	 
51.39897 	 0.00000 	 
51.42119 	 0.00000 	 
51.44341 	 0.00000 	 
51.46564 	 0.00000 	 
51.48786 	 0.00000 	 
51.51008 	 0.00000 	 
51.53230 	 0.00000 	 
51.55452 	 0.00000 	 
51.57674 	 0.00000 	 
51.59897 	 0.00000 	 
51.62119 	 0.00000 	 
51.64341 	 0.00000 	 
51.66563 	 0.00000 	 
51.68785 	 0.00000 	 
51.71008 	 0.00000 	 
51.73230 	 0.00000 	 
51.75452 	 0.00000 	 
51.77674 	 0.00000 	 
51.79896 	 0.00000 	 
51.82118 	 0.00000 	 
51.84341 	 0.00000 	 
51.86563 	 0.00000 	 
51.88785 	 0.00000 	 
51.91007 	 0.00000 	 
51.93229 	 0.00000 	 
51.95451 	 0.00000 	 
51.97674 	 0.00000 	 
51.99896 	 0.00000 	 
52.02118 	 0.00000 	 
52.04340 	 0.00000 	 
52.06562 	 0.00000 	 
52.08785 	 0.00000 	 
52.11007 	 0.00000 	 
52.13229 	 0.00000 	 
52.15451 	 0.00000 	 
52.17673 	 0.00000 	 
52.19895 	 0.00000 	 
52.22118 	 0.00000 	 
52.24340 	 0.00000 	 
52.26562 	 0.00000 	 
52.28784 	 0.00000 	 
52.31006 	 0.00000 	 
52.33228 	 0.00000 	 
52.35451 	 0.00000 	 
52.37673 	 0.00000 	 
52.39895 	 0.00000 	 
52.42117 	 0.00000 	 
52.44339 	 0.00000 	 
52.46562 	 0.00000 	 
52.48784 	 0.00000 	 
52.51006 	 0.00000 	 
52.53228 	 0.00000 	 
52.55450 	 0.00000 	 
52.57672 	 0.00000 	 
52.59895 	 0.00000 	 
52.62117 	 0.00000 	 
52.64339 	 0.00000 	 
52.66561 	 0.00000 	 
52.68783 	 0.00000 	 
52.71005 	 0.00000 	 
52.73228 	 0.00000 	 
52.75450 	 0.00000 	 
52.77672 	 0.00000 	 
52.79894 	 0.00000 	 
52.82116 	 0.00000 	 
52.84339 	 0.00000 	 
52.86561 	 0.00000 	 
52.88783 	 0.00000 	 
52.91005 	 0.00000 	 
52.93227 	 0.00000 	 
52.95449 	 0.00000 	 
52.97672 	 0.00000 	 
52.99894 	 0.00000 	 
53.02116 	 0.00000 	 
53.04338 	 0.00000 	 
53.06560 	 0.00000 	 
53.08783 	 0.00000 	 
53.11005 	 0.00000 	 
53.13227 	 0.00000 	 
53.15449 	 0.00000 	 
53.17671 	 0.00000 	 
53.19893 	 0.00000 	 
53.22116 	 0.00000 	 
53.24338 	 0.00000 	 
53.26560 	 0.00000 	 
53.28782 	 0.00000 	 
53.31004 	 0.00000 	 
53.33226 	 0.00000 	 
53.35449 	 0.00000 	 
53.37671 	 0.00000 	 
53.39893 	 0.00000 	 
53.42115 	 0.00000 	 
53.44337 	 0.00000 	 
53.46560 	 0.00000 	 
53.48782 	 0.00000 	 
53.51004 	 0.00000 	 
53.53226 	 0.00000 	 
53.55448 	 0.00000 	 
53.57670 	 0.00000 	 
53.59893 	 0.00000 	 
53.62115 	 0.00000 	 
53.64337 	 0.00000 	 
53.66559 	 0.00000 	 
53.68781 	 0.00000 	 
53.71003 	 0.00000 	 
53.73226 	 0.00000 	 
53.75448 	 0.00000 	 
53.77670 	 0.00000 	 
53.79892 	 0.00000 	 
53.82114 	 0.00000 	 
53.84337 	 0.00000 	 
53.86559 	 0.00000 	 
53.88781 	 0.00000 	 
53.91003 	 0.00000 	 
53.93225 	 0.00000 	 
53.95447 	 0.00000 	 
53.97670 	 0.00000 	 
53.99892 	 0.00000 	 
54.02114 	 0.00000 	 
54.04336 	 0.00000 	 
54.06558 	 0.00000 	 
54.08781 	 0.00000 	 
54.11003 	 0.00000 	 
54.13225 	 0.00000 	 
54.15447 	 0.00000 	 
54.17669 	 0.00000 	 
54.19891 	 0.00000 	 
54.22114 	 0.00000 	 
54.24336 	 0.00000 	 
54.26558 	 0.00000 	 
54.28780 	 0.00000 	 
54.31002 	 0.00000 	 
54.33224 	 0.00000 	 
54.35447 	 0.00000 	 
54.37669 	 0.00000 	 
54.39891 	 0.00000 	 
54.42113 	 0.00000 	 
54.44335 	 0.00000 	 
54.46558 	 0.00000 	 
54.48780 	 0.00000 	 
54.51002 	 0.00000 	 
54.53224 	 0.00000 	 
54.55446 	 0.00000 	 
54.57668 	 0.00000 	 
54.59891 	 0.00000 	 
54.62113 	 0.00000 	 
54.64335 	 0.00000 	 
54.66557 	 0.00000 	 
54.68779 	 0.00000 	 
54.71001 	 0.00000 	 
54.73224 	 0.00000 	 
54.75446 	 0.00000 	 
54.77668 	 0.00000 	 
54.79890 	 0.00000 	 
54.82112 	 0.00000 	 
54.84335 	 0.00000 	 
54.86557 	 0.00000 	 
54.88779 	 0.00000 	 
54.91001 	 0.00000 	 
54.93223 	 0.00000 	 
54.95445 	 0.00000 	 
54.97668 	 0.00000 	 
54.99890 	 0.00000 	 
55.02112 	 0.00000 	 
55.04334 	 0.00000 	 
55.06556 	 0.00000 	 
55.08779 	 0.00000 	 
55.11001 	 0.00000 	 
55.13223 	 0.00000 	 
55.15445 	 0.00000 	 
55.17667 	 0.00000 	 
55.19889 	 0.00000 	 
55.22112 	 0.00000 	 
55.24334 	 0.00000 	 
55.26556 	 0.00000 	 
55.28778 	 0.00000 	 
55.31000 	 0.00000 	 
55.33222 	 0.00000 	 
55.35445 	 0.00000 	 
55.37667 	 0.00000 	 
55.39889 	 0.00000 	 
55.42111 	 0.00000 	 
55.44333 	 0.00000 	 
55.46556 	 0.00000 	 
55.48778 	 0.00000 	 
55.51000 	 0.00000 	 
55.53222 	 0.00000 	 
55.55444 	 0.00000 	 
55.57666 	 0.00000 	 
55.59889 	 0.00000 	 
55.62111 	 0.00000 	 
55.64333 	 0.00000 	 
55.66555 	 0.00000 	 
55.68777 	 0.00000 	 
55.70999 	 0.00000 	 
55.73222 	 0.00000 	 
55.75444 	 0.00000 	 
55.77666 	 0.00000 	 
55.79888 	 0.00000 	 
55.82110 	 0.00000 	 
55.84333 	 0.00000 	 
55.86555 	 0.00000 	 
55.88777 	 0.00000 	 
55.90999 	 0.00000 	 
55.93221 	 0.00000 	 
55.95443 	 0.00000 	 
55.97666 	 0.00000 	 
55.99888 	 0.00000 	 
56.02110 	 0.00000 	 
56.04332 	 0.00000 	 
56.06554 	 0.00000 	 
56.08777 	 0.00000 	 
56.10999 	 0.00000 	 
56.13221 	 0.00000 	 
56.15443 	 0.00000 	 
56.17665 	 0.00000 	 
56.19887 	 0.00000 	 
56.22110 	 0.00000 	 
56.24332 	 0.00000 	 
56.26554 	 0.00000 	 
56.28776 	 0.00000 	 
56.30998 	 0.00000 	 
56.33220 	 0.00000 	 
56.35443 	 0.00000 	 
56.37665 	 0.00000 	 
56.39887 	 0.00000 	 
56.42109 	 0.00000 	 
56.44331 	 0.00000 	 
56.46554 	 0.00000 	 
56.48776 	 0.00000 	 
56.50998 	 0.00000 	 
56.53220 	 0.00000 	 
56.55442 	 0.00000 	 
56.57664 	 0.00000 	 
56.59887 	 0.00000 	 
56.62109 	 0.00000 	 
56.64331 	 0.00000 	 
56.66553 	 0.00000 	 
56.68775 	 0.00000 	 
56.70997 	 0.00000 	 
56.73220 	 0.00000 	 
56.75442 	 0.00000 	 
56.77664 	 0.00000 	 
56.79886 	 0.00000 	 
56.82108 	 0.00000 	 
56.84331 	 0.00000 	 
56.86553 	 0.00000 	 
56.88775 	 0.00000 	 
56.90997 	 0.00000 	 
56.93219 	 0.00000 	 
56.95441 	 0.00000 	 
56.97664 	 0.00000 	 
56.99886 	 0.00000 	 
57.02108 	 0.00000 	 
57.04330 	 0.00000 	 
57.06552 	 0.00000 	 
57.08775 	 0.00000 	 
57.10997 	 0.00000 	 
57.13219 	 0.00000 	 
57.15441 	 0.00000 	 
57.17663 	 0.00000 	 
57.19885 	 0.00000 	 
57.22108 	 0.00000 	 
57.24330 	 0.00000 	 
57.26552 	 0.00000 	 
57.28774 	 0.00000 	 
57.30996 	 0.00000 	 
57.33218 	 0.00000 	 
57.35441 	 0.00000 	 
57.37663 	 0.00000 	 
57.39885 	 0.00000 	 
57.42107 	 0.00000 	 
57.44329 	 0.00000 	 
57.46552 	 0.00000 	 
57.48774 	 0.00000 	 
57.50996 	 0.00000 	 
57.53218 	 0.00000 	 
57.55440 	 0.00000 	 
57.57662 	 0.00000 	 
57.59885 	 0.00000 	 
57.62107 	 0.00000 	 
57.64329 	 0.00000 	 
57.66551 	 0.00000 	 
57.68773 	 0.00000 	 
57.70995 	 0.00000 	 
57.73218 	 0.00000 	 
57.75440 	 0.00000 	 
57.77662 	 0.00000 	 
57.79884 	 0.00000 	 
57.82106 	 0.00000 	 
57.84329 	 0.00000 	 
57.86551 	 0.00000 	 
57.88773 	 0.00000 	 
57.90995 	 0.00000 	 
57.93217 	 0.00000 	 
57.95439 	 0.00000 	 
57.97662 	 0.00000 	 
57.99884 	 0.00000 	 
58.02106 	 0.00000 	 
58.04328 	 0.00000 	 
58.06550 	 0.00000 	 
58.08773 	 0.00000 	 
58.10995 	 0.00000 	 
58.13217 	 0.00000 	 
58.15439 	 0.00000 	 
58.17661 	 0.00000 	 
58.19883 	 0.00000 	 
58.22106 	 0.00000 	 
58.24328 	 0.00000 	 
58.26550 	 0.00000 	 
58.28772 	 0.00000 	 
58.30994 	 0.00000 	 
58.33216 	 0.00000 	 
58.35439 	 0.00000 	 
58.37661 	 0.00000 	 
58.39883 	 0.00000 	 
58.42105 	 0.00000 	 
58.44327 	 0.00000 	 
58.46550 	 0.00000 	 
58.48772 	 0.00000 	 
58.50994 	 0.00000 	 
58.53216 	 0.00000 	 
58.55438 	 0.00000 	 
58.57660 	 0.00000 	 
58.59883 	 0.00000 	 
58.62105 	 0.00000 	 
58.64327 	 0.00000 	 
58.66549 	 0.00000 	 
58.68771 	 0.00000 	 
58.70993 	 0.00000 	 
58.73216 	 0.00000 	 
58.75438 	 0.00000 	 
58.77660 	 0.00000 	 
58.79882 	 0.00000 	 
58.82104 	 0.00000 	 
58.84327 	 0.00000 	 
58.86549 	 0.00000 	 
58.88771 	 0.00000 	 
58.90993 	 0.00000 	 
58.93215 	 0.00000 	 
58.95437 	 0.00000 	 
58.97660 	 0.00000 	 
58.99882 	 0.00000 	 
59.02104 	 0.00000 	 
59.04326 	 0.00000 	 
59.06548 	 0.00000 	 
59.08770 	 0.00000 	 
59.10993 	 0.00000 	 
59.13215 	 0.00000 	 
59.15437 	 0.00000 	 
59.17659 	 0.00000 	 
59.19881 	 0.00000 	 
59.22104 	 0.00000 	 
59.24326 	 0.00000 	 
59.26548 	 0.00000 	 
59.28770 	 0.00000 	 
59.30992 	 0.00000 	 
59.33214 	 0.00000 	 
59.35437 	 0.00000 	 
59.37659 	 0.00000 	 
59.39881 	 0.00000 	 
59.42103 	 0.00000 	 
59.44325 	 0.00000 	 
59.46548 	 0.00000 	 
59.48770 	 0.00000 	 
59.50992 	 0.00000 	 
59.53214 	 0.00000 	 
59.55436 	 0.00000 	 
59.57658 	 0.00000 	 
59.59881 	 0.00000 	 
59.62103 	 0.00000 	 
59.64325 	 0.00000 	 
59.66547 	 0.00000 	 
59.68769 	 0.00000 	 
59.70991 	 0.00000 	 
59.73214 	 0.00000 	 
59.75436 	 0.00000 	 
59.77658 	 0.00000 	 
59.79880 	 0.00000 	 
59.82102 	 0.00000 	 
59.84325 	 0.00000 	 
59.86547 	 0.00000 	 
59.88769 	 0.00000 	 
59.90991 	 0.00000 	 
59.93213 	 0.00000 	 
59.95435 	 0.00000 	 
59.97658 	 0.00000 	 
59.99880 	 0.00000 	 
60.02102 	 0.00000 	 
60.04324 	 0.00000 	 
60.06546 	 0.00000 	 
60.08768 	 0.00000 	 
60.10991 	 0.00000 	 
60.13213 	 0.00000 	 
60.15435 	 0.00000 	 
60.17657 	 0.00000 	 
60.19879 	 0.00000 	 
60.22102 	 0.00000 	 
60.24324 	 0.00000 	 
60.26546 	 0.00000 	 
60.28768 	 0.00000 	 
60.30990 	 0.00000 	 
60.33212 	 0.00000 	 
60.35435 	 0.00000 	 
60.37657 	 0.00000 	 
60.39879 	 0.00000 	 
60.42101 	 0.00000 	 
60.44323 	 0.00000 	 
60.46546 	 0.00000 	 
60.48768 	 0.00000 	 
60.50990 	 0.00000 	 
60.53212 	 0.00000 	 
60.55434 	 0.00000 	 
60.57656 	 0.00000 	 
60.59879 	 0.00000 	 
60.62101 	 0.00000 	 
60.64323 	 0.00000 	 
60.66545 	 0.00000 	 
60.68767 	 0.00000 	 
60.70989 	 0.00000 	 
60.73212 	 0.00000 	 
60.75434 	 0.00000 	 
60.77656 	 0.00000 	 
60.79878 	 0.00000 	 
60.82100 	 0.00000 	 
60.84323 	 0.00000 	 
60.86545 	 0.00000 	 
60.88767 	 0.00000 	 
60.90989 	 0.00000 	 
60.93211 	 0.00000 	 
60.95433 	 0.00000 	 
60.97656 	 0.00000 	 
60.99878 	 0.00000 	 
61.02100 	 0.00000 	 
61.04322 	 0.00000 	 
61.06544 	 0.00000 	 
61.08766 	 0.00000 	 
61.10989 	 0.00000 	 
61.13211 	 0.00000 	 
61.15433 	 0.00000 	 
61.17655 	 0.00000 	 
61.19877 	 0.00000 	 
61.22100 	 0.00000 	 
61.24322 	 0.00000 	 
61.26544 	 0.00000 	 
61.28766 	 0.00000 	 
61.30988 	 0.00000 	 
61.33210 	 0.00000 	 
61.35433 	 0.00000 	 
61.37655 	 0.00000 	 
61.39877 	 0.00000 	 
61.42099 	 0.00000 	 
61.44321 	 0.00000 	 
61.46544 	 0.00000 	 
61.48766 	 0.00000 	 
61.50988 	 0.00000 	 
61.53210 	 0.00000 	 
61.55432 	 0.00000 	 
61.57654 	 0.00000 	 
61.59877 	 0.00000 	 
61.62099 	 0.00000 	 
61.64321 	 0.00000 	 
61.66543 	 0.00000 	 
61.68765 	 0.00000 	 
61.70987 	 0.00000 	 
61.73210 	 0.00000 	 
61.75432 	 0.00000 	 
61.77654 	 0.00000 	 
61.79876 	 0.00000 	 
61.82098 	 0.00000 	 
61.84321 	 0.00000 	 
61.86543 	 0.00000 	 
61.88765 	 0.00000 	 
61.90987 	 0.00000 	 
61.93209 	 0.00000 	 
61.95431 	 0.00000 	 
61.97654 	 0.00000 	 
61.99876 	 0.00000 	 
62.02098 	 0.00000 	 
62.04320 	 0.00000 	 
62.06542 	 0.00000 	 
