xm 	 xl 	 cl 	 cd 	
-1.32500e-01 	 5.00000e-03 	 1.21307e-05 	-7.42540e-03 	
-1.27500e-01 	 5.00000e-03 	 1.21398e-05 	-7.88962e-03 	
-1.22500e-01 	 5.00000e-03 	 1.22033e-05 	-8.33999e-03 	
-1.17500e-01 	 5.00000e-03 	 1.23181e-05 	-8.78860e-03 	
-1.12500e-01 	 5.00000e-03 	 1.24760e-05 	-9.22329e-03 	
-1.07500e-01 	 5.00000e-03 	 1.26708e-05 	-9.64317e-03 	
-1.02500e-01 	 5.00000e-03 	 1.28902e-05 	-1.00377e-02 	
-9.75000e-02 	 5.00000e-03 	 1.31213e-05 	-1.04431e-02 	
-9.25000e-02 	 5.00000e-03 	 1.33453e-05 	-1.08551e-02 	
-8.75000e-02 	 5.00000e-03 	 1.35449e-05 	-1.12483e-02 	
-8.25000e-02 	 5.00000e-03 	 1.36949e-05 	-1.16383e-02 	
-7.75000e-02 	 5.00000e-03 	 1.37745e-05 	-1.20205e-02 	
-7.25000e-02 	 5.00000e-03 	 1.37523e-05 	-1.23902e-02 	
-6.75000e-02 	 5.00000e-03 	 1.36147e-05 	-1.27610e-02 	
-6.25000e-02 	 5.00000e-03 	 1.33464e-05 	-1.31600e-02 	
-5.75000e-02 	 5.00000e-03 	 1.29521e-05 	-1.34667e-02 	
-5.25000e-02 	 5.00000e-03 	 1.24518e-05 	-1.38227e-02 	
-4.75000e-02 	 5.00000e-03 	 1.18862e-05 	-1.41642e-02 	
-4.25000e-02 	 5.00000e-03 	 1.12916e-05 	-1.44995e-02 	
-3.75000e-02 	 5.00000e-03 	 1.06720e-05 	-1.48261e-02 	
-3.25000e-02 	 5.00000e-03 	 1.00371e-05 	-1.51490e-02 	
-2.75000e-02 	 5.00000e-03 	 9.38022e-06 	-1.54840e-02 	
-2.25000e-02 	 5.00000e-03 	 8.69945e-06 	-1.58040e-02 	
-1.75000e-02 	 5.00000e-03 	 7.99443e-06 	-1.61054e-02 	
-1.25000e-02 	 5.00000e-03 	 7.26585e-06 	-1.64140e-02 	
-7.50000e-03 	 5.00000e-03 	 6.53862e-06 	-1.67135e-02 	
-2.50000e-03 	 5.00000e-03 	 5.87753e-06 	-1.70089e-02 	
 2.50000e-03 	 5.00000e-03 	 5.37760e-06 	-1.72999e-02 	
 7.50000e-03 	 5.00000e-03 	 5.07939e-06 	-1.75957e-02 	
 1.25000e-02 	 5.00000e-03 	 4.91458e-06 	-1.78822e-02 	
 1.75000e-02 	 5.00000e-03 	 4.54086e-06 	-1.81608e-02 	
 2.25000e-02 	 5.00000e-03 	 3.47193e-06 	-1.84301e-02 	
 2.75000e-02 	 5.00000e-03 	 1.27981e-06 	-1.86915e-02 	
 3.25000e-02 	 5.00000e-03 	-2.55096e-06 	-1.89570e-02 	
 3.75000e-02 	 5.00000e-03 	-8.69987e-06 	-1.92289e-02 	
 4.25000e-02 	 5.00000e-03 	-1.75728e-05 	-1.94979e-02 	
 4.75000e-02 	 5.00000e-03 	-2.88163e-05 	-1.97639e-02 	
 5.25000e-02 	 5.00000e-03 	-4.21656e-05 	-2.00183e-02 	
 5.75000e-02 	 5.00000e-03 	-5.82280e-05 	-2.02634e-02 	
 6.25000e-02 	 5.00000e-03 	-7.77941e-05 	-2.05122e-02 	
 6.75000e-02 	 5.00000e-03 	-1.01201e-04 	-2.07648e-02 	
 7.25000e-02 	 5.00000e-03 	-1.28146e-04 	-2.10235e-02 	
 7.75000e-02 	 5.00000e-03 	-1.58111e-04 	-2.12813e-02 	
 8.25000e-02 	 5.00000e-03 	-1.90586e-04 	-2.15384e-02 	
 8.75000e-02 	 5.00000e-03 	-2.25386e-04 	-2.17961e-02 	
 9.25000e-02 	 5.00000e-03 	-2.59345e-04 	-2.20511e-02 	
 9.75000e-02 	 5.00000e-03 	-2.87911e-04 	-2.22925e-02 	
 1.02500e-01 	 5.00000e-03 	-3.09152e-04 	-2.25443e-02 	
 1.07500e-01 	 5.00000e-03 	-3.22069e-04 	-2.28064e-02 	
 1.12500e-01 	 5.00000e-03 	-3.23859e-04 	-2.30700e-02 	
 1.17500e-01 	 5.00000e-03 	-3.11870e-04 	-2.33372e-02 	
 1.22500e-01 	 5.00000e-03 	-2.85876e-04 	-2.36041e-02 	
 1.27500e-01 	 5.00000e-03 	-2.48313e-04 	-2.38717e-02 	
 1.32500e-01 	 5.00000e-03 	-2.04279e-04 	-2.41362e-02 	
 1.37500e-01 	 5.00000e-03 	-1.59137e-04 	-2.43881e-02 	
 1.42500e-01 	 5.00000e-03 	-1.14715e-04 	-2.46378e-02 	
 1.47500e-01 	 5.00000e-03 	-7.23423e-05 	-2.48826e-02 	
 1.52500e-01 	 5.00000e-03 	-3.46100e-05 	-2.51175e-02 	
 1.57500e-01 	 5.00000e-03 	-2.66240e-06 	-2.53474e-02 	
 1.62500e-01 	 5.00000e-03 	 2.32224e-05 	-2.55691e-02 	
 1.67500e-01 	 5.00000e-03 	 4.28421e-05 	-2.57852e-02 	
 1.72500e-01 	 5.00000e-03 	 5.55865e-05 	-2.59963e-02 	
 1.77500e-01 	 5.00000e-03 	 6.25561e-05 	-2.62010e-02 	
 1.82500e-01 	 5.00000e-03 	 6.56051e-05 	-2.64031e-02 	
 1.87500e-01 	 5.00000e-03 	 6.60501e-05 	-2.66039e-02 	
 1.92500e-01 	 5.00000e-03 	 6.46909e-05 	-2.68003e-02 	
 1.97500e-01 	 5.00000e-03 	 6.20608e-05 	-2.69938e-02 	
 2.02500e-01 	 5.00000e-03 	 5.85522e-05 	-2.71866e-02 	
 2.07500e-01 	 5.00000e-03 	 5.45927e-05 	-2.73839e-02 	
 2.12500e-01 	 5.00000e-03 	 5.06018e-05 	-2.75786e-02 	
 2.17500e-01 	 5.00000e-03 	 4.68994e-05 	-2.77746e-02 	
 2.22500e-01 	 5.00000e-03 	 4.37342e-05 	-2.79696e-02 	
 2.27500e-01 	 5.00000e-03 	 4.11760e-05 	-2.81628e-02 	
 2.32500e-01 	 5.00000e-03 	 3.91965e-05 	-2.83543e-02 	
 2.37500e-01 	 5.00000e-03 	 3.77568e-05 	-2.85471e-02 	
 2.42500e-01 	 5.00000e-03 	 3.66077e-05 	-2.87407e-02 	
 2.47500e-01 	 5.00000e-03 	 3.54078e-05 	-2.89339e-02 	
 2.52500e-01 	 5.00000e-03 	 3.39838e-05 	-2.91246e-02 	
 2.57500e-01 	 5.00000e-03 	 3.22837e-05 	-2.93148e-02 	
 2.62500e-01 	 5.00000e-03 	 3.03047e-05 	-2.95060e-02 	
 2.67500e-01 	 5.00000e-03 	 2.81426e-05 	-2.96965e-02 	
 2.72500e-01 	 5.00000e-03 	 2.61172e-05 	-2.98869e-02 	
 2.77500e-01 	 5.00000e-03 	 2.45496e-05 	-3.00779e-02 	
 2.82500e-01 	 5.00000e-03 	 2.34827e-05 	-3.02733e-02 	
 2.87500e-01 	 5.00000e-03 	 2.28570e-05 	-3.04734e-02 	
 2.92500e-01 	 5.00000e-03 	 2.24759e-05 	-3.06742e-02 	
 2.97500e-01 	 5.00000e-03 	 2.21850e-05 	-3.08767e-02 	
 3.02500e-01 	 5.00000e-03 	 2.15977e-05 	-3.10741e-02 	
 3.07500e-01 	 5.00000e-03 	 2.06052e-05 	-3.12644e-02 	
 3.12500e-01 	 5.00000e-03 	 1.92246e-05 	-3.14555e-02 	
 3.17500e-01 	 5.00000e-03 	 1.76241e-05 	-3.16481e-02 	
 3.22500e-01 	 5.00000e-03 	 1.59774e-05 	-3.18482e-02 	
 3.27500e-01 	 5.00000e-03 	 1.44978e-05 	-3.20602e-02 	
 3.32500e-01 	 5.00000e-03 	 1.32685e-05 	-3.22632e-02 	
 3.37500e-01 	 5.00000e-03 	 1.23426e-05 	-3.24576e-02 	
 3.42500e-01 	 5.00000e-03 	 1.15945e-05 	-3.26531e-02 	
 3.47500e-01 	 5.00000e-03 	 1.09542e-05 	-3.28669e-02 	
 3.52500e-01 	 5.00000e-03 	 1.02617e-05 	-3.30777e-02 	
 3.57500e-01 	 5.00000e-03 	 9.37364e-06 	-3.32749e-02 	
 3.62500e-01 	 5.00000e-03 	 8.27024e-06 	-3.34873e-02 	
 3.67500e-01 	 5.00000e-03 	 7.09821e-06 	-3.37007e-02 	
 3.72500e-01 	 5.00000e-03 	 5.97799e-06 	-3.39054e-02 	
 3.77500e-01 	 5.00000e-03 	 5.00816e-06 	-3.41250e-02 	
 3.82500e-01 	 5.00000e-03 	 4.11835e-06 	-3.43362e-02 	
 3.87500e-01 	 5.00000e-03 	 3.11721e-06 	-3.45552e-02 	
 3.92500e-01 	 5.00000e-03 	 2.08825e-06 	-3.47730e-02 	
 3.97500e-01 	 5.00000e-03 	 1.23934e-06 	-3.49954e-02 	
 4.02500e-01 	 5.00000e-03 	 8.89203e-07 	-3.52159e-02 	
 4.07500e-01 	 5.00000e-03 	 1.09720e-06 	-3.54417e-02 	
 4.12500e-01 	 5.00000e-03 	 1.77666e-06 	-3.56702e-02 	
 4.17500e-01 	 5.00000e-03 	 2.80010e-06 	-3.58998e-02 	
 4.22500e-01 	 5.00000e-03 	 3.66733e-06 	-3.61304e-02 	
 4.27500e-01 	 5.00000e-03 	 3.66360e-06 	-3.63646e-02 	
 4.32500e-01 	 5.00000e-03 	 2.94087e-06 	-3.66006e-02 	
 4.37500e-01 	 5.00000e-03 	 2.14962e-06 	-3.68394e-02 	
 4.42500e-01 	 5.00000e-03 	 1.84940e-06 	-3.70824e-02 	
 4.47500e-01 	 5.00000e-03 	 1.71982e-06 	-3.73313e-02 	
 4.52500e-01 	 5.00000e-03 	 1.52910e-06 	-3.75767e-02 	
 4.57500e-01 	 5.00000e-03 	 1.18730e-06 	-3.78269e-02 	
 4.62500e-01 	 5.00000e-03 	 1.04531e-06 	-3.80803e-02 	
 4.67500e-01 	 5.00000e-03 	 1.36752e-06 	-3.83362e-02 	
 4.72500e-01 	 5.00000e-03 	 2.02273e-06 	-3.85943e-02 	
 4.77500e-01 	 5.00000e-03 	 2.77402e-06 	-3.88598e-02 	
 4.82500e-01 	 5.00000e-03 	 2.83748e-06 	-3.91244e-02 	
 4.87500e-01 	 5.00000e-03 	 3.02958e-06 	-3.93954e-02 	
 4.92500e-01 	 5.00000e-03 	 2.95582e-06 	-3.96688e-02 	
 4.97500e-01 	 5.00000e-03 	 1.36067e-06 	-3.99473e-02 	
