t       rho1       u1       v1       w1       p1       rho2       u2       v2       w2       p2       rho3       u3       v3       w3       p3       rho4       u4       v4       w4       p4       rho5       u5       v5       w5       p5
  1.5118770E+02         9.2290699E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.5920049E-01         9.2071271E-01         1.4353059E-01         2.1405554E-01         4.4656985E-02         6.6422069E-01         8.9154679E-01         1.8709150E-01         6.8131246E-02         1.3836294E-01         6.3648266E-01         9.4905341E-01         3.0652896E-01         3.4758005E-02        -1.0007229E-01         6.6968703E-01         9.6092808E-01         2.5870553E-01         5.1104955E-02        -3.5291299E-02         6.8678826E-01
  1.5119550E+02         9.2504746E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6072279E-01         9.2307913E-01         1.4778407E-01         1.9716316E-01         2.7539499E-02         6.6855514E-01         8.9804310E-01         1.6114312E-01         1.7960636E-02         1.6576557E-01         6.4141315E-01         9.5305264E-01         3.0958322E-01         2.4773950E-02        -1.0821937E-01         6.7010325E-01         9.6280438E-01         2.7103394E-01         4.7546841E-02        -1.7362341E-02         6.8688959E-01
  1.5120330E+02         9.2722982E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6228783E-01         9.2924809E-01         1.6264077E-01         1.6110343E-01         1.5750655E-03         6.7251962E-01         9.0615803E-01         1.3793750E-01        -2.5384046E-02         1.8089177E-01         6.4719456E-01         9.5605576E-01         3.0494422E-01         2.1007966E-02        -1.0890742E-01         6.7077273E-01         9.6420699E-01         2.8295827E-01         4.4524055E-02        -2.5367185E-03         6.8671376E-01
  1.5121120E+02         9.2882192E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6343749E-01         9.3807966E-01         1.9510683E-01         1.2188035E-01        -2.6570696E-02         6.7500871E-01         9.1516852E-01         1.2108256E-01        -5.0532535E-02         1.9027194E-01         6.5363163E-01         9.5675015E-01         2.8888932E-01         2.4968507E-02        -1.0188438E-01         6.7125374E-01         9.6484768E-01         2.9494524E-01         4.2290904E-02         9.6483883E-03         6.8603379E-01
  1.5121900E+02         9.2932463E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6380543E-01         9.4687366E-01         2.4085529E-01         9.1614977E-02        -4.0070366E-02         6.7530608E-01         9.2361557E-01         1.1283432E-01        -5.3142361E-02         1.9374990E-01         6.6003662E-01         9.5390779E-01         2.6189044E-01         3.3317655E-02        -8.9338101E-02         6.7074782E-01         9.6467263E-01         3.0583739E-01         4.1098122E-02         1.8047795E-02         6.8489951E-01
  1.5122670E+02         9.2881829E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6345298E-01         9.5397520E-01         2.9334983E-01         7.3531806E-02        -3.0703627E-02         6.7384344E-01         9.3024272E-01         1.1344391E-01        -4.0898241E-02         1.8820095E-01         6.6527236E-01         9.4815087E-01         2.2859950E-01         4.1721415E-02        -7.2203770E-02         6.6902643E-01         9.6406245E-01         3.1469974E-01         4.0744733E-02         2.1977356E-02         6.8363863E-01
  1.5123450E+02         9.2773879E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6269153E-01         9.5759517E-01         3.4190556E-01         6.8118997E-02        -4.2328527E-03         6.7113113E-01         9.3413579E-01         1.2347575E-01        -2.6275480E-02         1.7217460E-01         6.6822058E-01         9.4192165E-01         2.0046239E-01         4.5510449E-02        -4.8766531E-02         6.6665596E-01         9.6354187E-01         3.2042947E-01         4.0680684E-02         2.0974310E-02         6.8261248E-01
  1.5124240E+02         9.2669362E-01         0.0000000E+00         1.3877788E-17         0.0000000E+00         6.6195321E-01         9.5694953E-01         3.7558648E-01         7.2346970E-02         2.4944939E-02         6.6816342E-01         9.3628812E-01         1.4368792E-01        -1.9595126E-02         1.4892425E-01         6.6919202E-01         9.3747342E-01         1.9053093E-01         4.0685982E-02        -2.1437399E-02         6.6429311E-01         9.6354645E-01         3.2284552E-01         4.0219896E-02         1.5918083E-02         6.8192673E-01
  1.5125020E+02         9.2618823E-01         0.0000000E+00         1.3877788E-17         0.0000000E+00         6.6159743E-01         9.5330721E-01         3.8778988E-01         7.8501247E-02         4.3789312E-02         6.6614366E-01         9.3928659E-01         1.7170279E-01        -2.3290919E-02         1.2800390E-01         6.6940135E-01         9.3590564E-01         2.0169902E-01         2.8972391E-02        -5.6369579E-03         6.6258889E-01         9.6429348E-01         3.2266238E-01         3.9111622E-02         9.7924015E-03         6.8154824E-01
  1.5125790E+02         9.2615312E-01         0.0000000E+00        -1.3877788E-17         0.0000000E+00         6.6157854E-01         9.4918245E-01         3.8572186E-01         7.7006042E-02         5.2131739E-02         6.6484302E-01         9.4501209E-01         2.0182008E-01        -3.2378253E-02         1.1770637E-01         6.6963327E-01         9.3666345E-01         2.2280966E-01         1.7406376E-02        -1.6137172E-02         6.6217083E-01         9.6566099E-01         3.2085872E-01         3.7567820E-02         5.7557565E-03         6.8137455E-01
  1.5126590E+02         9.2624611E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6164947E-01         9.4453073E-01         3.7920627E-01         6.3435428E-02         5.4228395E-02         6.6262925E-01         9.5250136E-01         2.2472447E-01        -4.3106653E-02         1.2068824E-01         6.6990858E-01         9.3848467E-01         2.4416469E-01         1.3288287E-02        -5.4791961E-02         6.6331285E-01         9.6724510E-01         3.1745717E-01         3.5713837E-02         5.8821370E-03         6.8136370E-01
  1.5127360E+02         9.2623740E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6164118E-01         9.3572044E-01         3.6757410E-01         4.7891501E-02         4.8163172E-02         6.5758479E-01         9.5819712E-01         2.3367171E-01        -5.4615334E-02         1.3030763E-01         6.6999704E-01         9.3924338E-01         2.6642299E-01         2.1349166E-02        -1.0237442E-01         6.6475320E-01         9.6840686E-01         3.1212232E-01         3.3226781E-02         1.0109191E-02         6.8146288E-01
  1.5128140E+02         9.2598099E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6145205E-01         9.2164230E-01         3.4064502E-01         4.8427437E-02         2.5997030E-02         6.5020728E-01         9.5982820E-01         2.3126489E-01        -6.6541560E-02         1.3791089E-01         6.6964793E-01         9.3720514E-01         2.9670334E-01         4.3653779E-02        -1.3857208E-01         6.6489023E-01         9.6878594E-01         3.0473542E-01         2.9295210E-02         1.6849915E-02         6.8156648E-01
  1.5128920E+02         9.2547345E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6107821E-01         9.0927577E-01         2.9943538E-01         7.4323900E-02        -1.4265645E-02         6.4462698E-01         9.5783055E-01         2.2092395E-01        -7.6293781E-02         1.4006487E-01         6.6888744E-01         9.3241370E-01         3.3342928E-01         7.8423649E-02        -1.5620424E-01         6.6288626E-01         9.6833158E-01         2.9652020E-01         2.3584528E-02         2.4530068E-02         6.8154299E-01
  1.5129710E+02         9.2481619E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6059631E-01         9.0591222E-01         2.6143515E-01         1.1404821E-01        -6.1308458E-02         6.4416772E-01         9.5442164E-01         2.0305014E-01        -7.9869501E-02         1.3725616E-01         6.6787183E-01         9.2670161E-01         3.6730382E-01         1.1643208E-01        -1.6351436E-01         6.5891898E-01         9.6730703E-01         2.8978646E-01         1.6627707E-02         3.2946434E-02         6.8130177E-01
  1.5130490E+02         9.2417145E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6012615E-01         9.1047746E-01         2.4025780E-01         1.4394940E-01        -9.3242437E-02         6.4846474E-01         9.5083725E-01         1.8297057E-01        -7.1956344E-02         1.2997329E-01         6.6655147E-01         9.2235935E-01         3.8852194E-01         1.4190987E-01        -1.7089741E-01         6.5456039E-01         9.6618927E-01         2.8729862E-01         1.0338086E-02         4.2730395E-02         6.8086135E-01
  1.5131260E+02         9.2361140E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.5971893E-01         9.1649956E-01         2.2651286E-01         1.5560998E-01        -9.8175861E-02         6.5436691E-01         9.4629818E-01         1.7172264E-01        -5.0910398E-02         1.1897366E-01         6.6513056E-01         9.1951811E-01         3.9591303E-01         1.5234172E-01        -1.8213163E-01         6.5092999E-01         9.6516472E-01         2.8982124E-01         6.3167163E-03         5.5389393E-02         6.8021816E-01
  1.5132060E+02         9.2321193E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.5943021E-01         9.2050761E-01         2.0897116E-01         1.5319499E-01        -7.5777575E-02         6.5913296E-01         9.4013101E-01         1.7515039E-01        -2.5568664E-02         1.0878253E-01         6.6396374E-01         9.1692472E-01         3.9128771E-01         1.6047095E-01        -1.9505811E-01         6.4797735E-01         9.6395439E-01         2.9629731E-01         5.5141542E-03         7.1507297E-02         6.7921937E-01
  1.5132830E+02         9.2308074E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.5933543E-01         9.2342144E-01         1.9367833E-01         1.4361197E-01        -3.8337711E-02         6.6206294E-01         9.3357140E-01         1.7962137E-01        -1.5186423E-02         1.0660227E-01         6.6286856E-01         9.1404432E-01         3.8042918E-01         1.8105046E-01        -2.0309393E-01         6.4545947E-01         9.6203578E-01         3.0360109E-01         7.2894595E-03         8.8623673E-02         6.7771780E-01
  1.5133610E+02         9.2323309E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.5944588E-01         9.2776883E-01         1.9692315E-01         1.2971509E-01         8.7067619E-04         6.6450411E-01         9.2844558E-01         1.6493805E-01        -2.7242193E-02         1.1188235E-01         6.6144550E-01         9.1091734E-01         3.7245062E-01         2.1601708E-01        -1.9716302E-01         6.4309651E-01         9.5890284E-01         3.0885482E-01         9.3118967E-03         1.0389992E-01         6.7564547E-01
  1.5134400E+02         9.2363638E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.5973639E-01         9.3465292E-01         2.2844540E-01         1.1241895E-01         3.2963268E-02         6.6714585E-01         9.2591298E-01         1.3050798E-01        -4.8411131E-02         1.1646564E-01         6.5929729E-01         9.0693951E-01         3.7674975E-01         2.5397611E-01        -1.6632314E-01         6.4065099E-01         9.5432073E-01         3.1012231E-01         8.5681295E-03         1.1413938E-01         6.7307782E-01
  1.5135180E+02         9.2410231E-01        -5.5511151E-17         0.0000000E+00         0.0000000E+00         6.6007286E-01         9.4267273E-01         2.7667603E-01         9.5366307E-02         5.2353073E-02         6.6904080E-01         9.2444551E-01         1.0002071E-01        -5.6836322E-02         1.1628572E-01         6.5590692E-01         9.0211964E-01         3.9618737E-01         2.7780277E-01        -1.1041203E-01         6.3819379E-01         9.4880730E-01         3.0693728E-01         2.8664013E-03         1.1646084E-01         6.7037535E-01
  1.5135950E+02         9.2447019E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6034079E-01         9.4894016E-01         3.2136965E-01         8.1150800E-02         5.9470929E-02         6.6902381E-01         9.2216188E-01         8.9883894E-02        -4.7998425E-02         1.1277097E-01         6.5179497E-01         8.9830244E-01         4.2414173E-01         2.8101695E-01        -4.2784292E-02         6.3619107E-01         9.4286406E-01         3.0010182E-01        -8.0664335E-03         1.1030842E-01         6.6770881E-01
  1.5136730E+02         9.2463166E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6046262E-01         9.5042789E-01         3.4700295E-01         7.0435621E-02         5.6404799E-02         6.6685826E-01         9.1967267E-01         1.0156874E-01        -3.3844605E-02         9.8730169E-02         6.4910001E-01         8.9789522E-01         4.4799688E-01         2.6545513E-01         1.4789479E-02         6.3602167E-01         9.3710840E-01         2.9074982E-01        -2.2472315E-02         9.6435070E-02         6.6521311E-01
  1.5137520E+02         9.2475533E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6055584E-01         9.4630474E-01         3.5010967E-01         6.1858699E-02         4.7770593E-02         6.6307229E-01         9.1808337E-01         1.3053945E-01        -2.8116399E-02         6.1225928E-02         6.4862907E-01         9.0107995E-01         4.5631343E-01         2.3748465E-01         4.8480328E-02         6.3880062E-01         9.3193918E-01         2.7972564E-01        -3.7645549E-02         7.6349728E-02         6.6292465E-01
  1.5138300E+02         9.2492253E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6067505E-01         9.3856031E-01         3.3445880E-01         5.5185162E-02         4.0817417E-02         6.5874195E-01         9.1695791E-01         1.6992371E-01        -3.1545591E-02         5.5396049E-03         6.4751190E-01         9.0527302E-01         4.4427401E-01         2.0794667E-01         5.7321481E-02         6.4318871E-01         9.2789274E-01         2.6844060E-01        -4.9834900E-02         5.3720444E-02         6.6099173E-01
  1.5139070E+02         9.2519331E-01         0.0000000E+00         1.3877788E-17         0.0000000E+00         6.6086471E-01         9.2909342E-01         3.0278009E-01         5.2989151E-02         4.0565562E-02         6.5421659E-01         9.1456646E-01         2.2058973E-01        -2.9969214E-02        -4.5456454E-02         6.4339298E-01         9.0831476E-01         4.1695446E-01         1.8482584E-01         5.1752787E-02         6.4676416E-01         9.2500228E-01         2.5743136E-01        -5.7336688E-02         3.1194737E-02         6.5941852E-01
  1.5139870E+02         9.2546058E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6105276E-01         9.1905642E-01         2.5225073E-01         6.3550182E-02         4.6345148E-02         6.4954370E-01         9.1060048E-01         2.8661558E-01        -9.1368696E-03        -6.3567542E-02         6.3809103E-01         9.0999126E-01         3.8490659E-01         1.7194624E-01         4.1231915E-02         6.4824998E-01         9.2327529E-01         2.4706186E-01        -5.9449680E-02         1.1168300E-02         6.5824783E-01
  1.5140640E+02         9.2558903E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6114706E-01         9.1215914E-01         1.8977131E-01         9.4639793E-02         4.9104281E-02         6.4630377E-01         9.0749902E-01         3.5359967E-01         2.6150659E-02        -3.9833125E-02         6.3494796E-01         9.1087180E-01         3.6039221E-01         1.6942243E-01         3.3473078E-02         6.4804053E-01         9.2263216E-01         2.3796874E-01        -5.6471273E-02        -3.4909688E-03         6.5752763E-01
  1.5141420E+02         9.2536575E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6099578E-01         9.1188908E-01         1.3945672E-01         1.4042562E-01         3.6639765E-02         6.4645332E-01         9.0700877E-01         3.9752564E-01         5.4837674E-02         2.9427926E-03         6.3502795E-01         9.1128492E-01         3.4676221E-01         1.7324565E-01         3.3560313E-02         6.4734697E-01         9.2265695E-01         2.2939813E-01        -4.9331937E-02        -1.2691594E-02         6.5710616E-01
  1.5142210E+02         9.2474043E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6056067E-01         9.1710109E-01         1.3200600E-01         1.7732221E-01         2.6121195E-03         6.5065277E-01         9.0811151E-01         3.9950448E-01         6.1946802E-02         2.7340613E-02         6.3812506E-01         9.1146523E-01         3.4166998E-01         1.7680329E-01         4.4786416E-02         6.4725322E-01         9.2285997E-01         2.1969585E-01        -3.8750499E-02        -1.7669855E-02         6.5674239E-01
  1.5142990E+02         9.2381245E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.5990651E-01         9.2284077E-01         1.6342589E-01         1.8468499E-01        -4.1092768E-02         6.5662599E-01         9.0928984E-01         3.6717603E-01         5.2805834E-02         6.5833866E-03         6.4237410E-01         9.1180253E-01         3.4074780E-01         1.7248659E-01         6.4940020E-02         6.4827251E-01         9.2278522E-01         2.0723258E-01        -2.6606919E-02        -2.0919515E-02         6.5618390E-01
  1.5143760E+02         9.2283535E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.5920943E-01         9.2722499E-01         1.9687159E-01         1.7139532E-01        -7.2807819E-02         6.6231287E-01         9.1173404E-01         3.2906982E-01         3.6519226E-02        -5.1664032E-02         6.4622676E-01         9.1267216E-01         3.4109858E-01         1.5731955E-01         8.8279411E-02         6.5014374E-01         9.2227405E-01         1.9030093E-01        -1.4578073E-02        -2.5708225E-02         6.5527755E-01
  1.5144560E+02         9.2211509E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.5868753E-01         9.3092006E-01         2.1093734E-01         1.5583275E-01        -7.5400069E-02         6.6752201E-01         9.1631913E-01         3.0734509E-01         1.1665156E-02        -1.2029077E-01         6.4942282E-01         9.1445279E-01         3.4273437E-01         1.3333431E-01         1.0926801E-01         6.5229607E-01         9.2151314E-01         1.6851817E-01        -4.0527424E-03        -3.4632985E-02         6.5405500E-01
  1.5145330E+02         9.2187488E-01        -5.5511151E-17         0.0000000E+00         0.0000000E+00         6.5850455E-01         9.3506998E-01         2.1618553E-01         1.4175284E-01        -5.4982327E-02         6.7166609E-01         9.2097569E-01         3.0290407E-01        -1.9125238E-02        -1.7004038E-01         6.5205765E-01         9.1726565E-01         3.4709150E-01         1.0772976E-01         1.2321059E-01         6.5410340E-01         9.2100221E-01         1.4479735E-01         4.1708462E-03        -4.8128162E-02         6.5280676E-01
  1.5146110E+02         9.2221510E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.5873528E-01         9.4078654E-01         2.3112105E-01         1.2126886E-01        -3.2486062E-02         6.7437118E-01         9.2363793E-01         2.9960042E-01        -4.6838786E-02        -1.9687055E-01         6.5410501E-01         9.2114097E-01         3.5561818E-01         8.6639069E-02         1.2935400E-01         6.5553015E-01         9.2121971E-01         1.2150714E-01         1.1153564E-02        -6.5373160E-02         6.5181839E-01
  1.5146890E+02         9.2324126E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.5945697E-01         9.4769847E-01         2.5814700E-01         9.7506993E-02        -2.0542987E-02         6.7564189E-01         9.2468524E-01         2.8905568E-01        -6.4296238E-02        -2.0947783E-01         6.5570664E-01         9.2585880E-01         3.6791855E-01         7.4818708E-02         1.2890874E-01         6.5687561E-01         9.2250663E-01         1.0123618E-01         1.7910525E-02        -8.3933517E-02         6.5141076E-01
  1.5147680E+02         9.2504865E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6074061E-01         9.5391488E-01         2.8915671E-01         8.2544304E-02        -1.7654445E-02         6.7550123E-01         9.2541623E-01         2.7575985E-01        -7.2016492E-02        -2.1466005E-01         6.5689462E-01         9.3097615E-01         3.8163570E-01         7.3963068E-02         1.2473447E-01         6.5837854E-01         9.2485148E-01         8.5490391E-02         2.5220165E-02        -1.0123842E-01         6.5175366E-01
  1.5148450E+02         9.2735904E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6239226E-01         9.5747787E-01         3.1833801E-01         8.1511751E-02        -1.7782556E-02         6.7410523E-01         9.2608327E-01         2.6485890E-01        -7.3287971E-02        -2.1381512E-01         6.5721077E-01         9.3563348E-01         3.9287719E-01         8.1809983E-02         1.1997130E-01         6.5988672E-01         9.2767000E-01         7.5530998E-02         3.2796253E-02        -1.1418228E-01         6.5273803E-01
  1.5149230E+02         9.2989647E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6420990E-01         9.5887321E-01         3.4519273E-01         8.7418146E-02        -1.7346596E-02         6.7220336E-01         9.2657310E-01         2.5497496E-01        -7.0604756E-02        -2.0689966E-01         6.5676033E-01         9.3968928E-01         3.9992961E-01         9.2758648E-02         1.1574971E-01         6.6131830E-01         9.3045473E-01         7.0109196E-02         4.0353857E-02        -1.2202691E-01         6.5413320E-01
  1.5150020E+02         9.3261665E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6615129E-01         9.5874631E-01         3.6557665E-01         8.9123040E-02        -1.5785104E-02         6.7047524E-01         9.2648184E-01         2.4405490E-01        -6.4235091E-02        -1.9263326E-01         6.5586293E-01         9.4321793E-01         4.0233928E-01         1.0072460E-01         1.1120844E-01         6.6264850E-01         9.3284786E-01         6.7423552E-02         4.7515538E-02        -1.2495156E-01         6.5568793E-01
  1.5150800E+02         9.3542725E-01        -5.5511151E-17         0.0000000E+00         0.0000000E+00         6.6814941E-01         9.5665735E-01         3.7452543E-01         7.7157736E-02        -1.5379992E-02         6.6873497E-01         9.2532676E-01         2.3296808E-01        -5.4244094E-02        -1.6998570E-01         6.5483880E-01         9.4602525E-01         4.0057954E-01         1.0148057E-01         1.0495677E-01         6.6377980E-01         9.3455714E-01         6.5737702E-02         5.3589329E-02        -1.2403609E-01         6.5707767E-01
  1.5151580E+02         9.3822712E-01        -5.5511151E-17         0.0000000E+00         0.0000000E+00         6.7014319E-01         9.5195210E-01         3.7273565E-01         5.1533580E-02        -1.8851036E-02         6.6611356E-01         9.2307901E-01         2.2304301E-01        -4.0049396E-02        -1.3748184E-01         6.5398842E-01         9.4803572E-01         3.9614764E-01         9.5591918E-02         9.6036360E-02         6.6460419E-01         9.3565953E-01         6.3618571E-02         5.8558330E-02        -1.2092599E-01         6.5819758E-01
  1.5152370E+02         9.4064957E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7188144E-01         9.4427192E-01         3.6262023E-01         1.9740483E-02        -2.5506504E-02         6.6179907E-01         9.2027569E-01         2.1578538E-01        -2.0167956E-02        -9.5490724E-02         6.5357500E-01         9.4931203E-01         3.9114583E-01         8.6267598E-02         8.5177332E-02         6.6506916E-01         9.3631655E-01         6.0327578E-02         6.2447827E-02        -1.1684250E-01         6.5906459E-01
  1.5153140E+02         9.4213277E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7296040E-01         9.3379945E-01         3.4775400E-01        -1.0154187E-02        -3.1758808E-02         6.5537280E-01         9.1803056E-01         2.1247572E-01         5.6833429E-03        -5.0409626E-02         6.5378499E-01         9.5000023E-01         3.8817212E-01         7.7696860E-02         7.5620972E-02         6.6526920E-01         9.3661261E-01         5.5885844E-02         6.5067284E-02        -1.1279198E-01         6.5965599E-01
  1.5153920E+02         9.4264013E-01        -5.5511151E-17         0.0000000E+00         0.0000000E+00         6.7334712E-01         9.1858906E-01         3.2766914E-01        -3.4436848E-02        -3.4931414E-02         6.4523911E-01         9.1713333E-01         2.1285668E-01         3.6267076E-02        -7.8478735E-03         6.5468222E-01         9.5018363E-01         3.8849312E-01         7.1760692E-02         6.9787987E-02         6.6540217E-01         9.3662447E-01         5.0240505E-02         6.6488326E-02        -1.0889149E-01         6.5999085E-01
  1.5154710E+02         9.4248134E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7325521E-01         8.9857131E-01         2.9409716E-01        -3.6373015E-02        -3.1036614E-02         6.3199925E-01         9.1804415E-01         2.1667090E-01         6.5174118E-02         2.5801701E-02         6.5630382E-01         9.4995123E-01         3.9257097E-01         6.8751082E-02         6.8249479E-02         6.6559690E-01         9.3640816E-01         4.3429837E-02         6.6833660E-02        -1.0518172E-01         6.6008335E-01
  1.5155490E+02         9.4210076E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7299086E-01         8.8357139E-01         2.5232768E-01         7.5494642E-03        -1.8782066E-02         6.2268436E-01         9.2056698E-01         2.2435804E-01         8.2197808E-02         4.3752547E-02         6.5843427E-01         9.4993532E-01         4.0025005E-01         6.8209849E-02         6.9652773E-02         6.6584373E-01         9.3606699E-01         3.6407713E-02         6.6559844E-02        -1.0262471E-01         6.6000229E-01
  1.5156260E+02         9.4164777E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7266232E-01         8.8156134E-01         2.3094068E-01         8.8127710E-02        -3.6041662E-03         6.2138087E-01         9.2401648E-01         2.3852167E-01         8.4347993E-02         4.5977101E-02         6.6057175E-01         9.5079178E-01         4.1083828E-01         6.9122419E-02         7.3459193E-02         6.6605318E-01         9.3574363E-01         2.9658191E-02         6.6345349E-02        -1.0195170E-01         6.5991205E-01
  1.5157060E+02         9.4106573E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7223889E-01         8.8984603E-01         2.4229130E-01         1.6474913E-01         1.0008151E-02         6.2657458E-01         9.2761081E-01         2.6100013E-01         7.4348867E-02         3.7182428E-02         6.6211540E-01         9.5216370E-01         4.2219082E-01         7.0201956E-02         8.2205281E-02         6.6613990E-01         9.3546027E-01         2.3081936E-02         6.6717707E-02        -1.0292741E-01         6.5987712E-01
  1.5157830E+02         9.4037056E-01         0.0000000E+00         1.3877788E-17         0.0000000E+00         6.7173678E-01         9.0007979E-01         2.6173878E-01         2.0708945E-01         2.1251289E-02         6.3457060E-01         9.3045545E-01         2.8514263E-01         5.8630530E-02         2.7569884E-02         6.6309869E-01         9.5280820E-01         4.3050933E-01         6.9258392E-02         9.8013967E-02         6.6620743E-01         9.3511355E-01         1.6772488E-02         6.7942932E-02        -1.0450292E-01         6.5984005E-01
  1.5158610E+02         9.3973076E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7127603E-01         9.0817004E-01         2.7170447E-01         2.2073565E-01         3.0743519E-02         6.4297134E-01         9.3240613E-01         2.9971725E-01         4.3189120E-02         2.7991336E-02         6.6450053E-01         9.5239294E-01         4.3388933E-01         6.4113066E-02         1.1943053E-01         6.6653126E-01         9.3468034E-01         1.0719127E-02         7.0235305E-02        -1.0641783E-01         6.5983236E-01
  1.5159380E+02         9.3927747E-01         0.0000000E+00        -1.3877788E-17         0.0000000E+00         6.7095053E-01         9.1424048E-01         2.7611420E-01         2.1942335E-01         3.7222821E-02         6.5049261E-01         9.3430626E-01         2.9506084E-01         3.4636497E-02         4.6202958E-02         6.6709828E-01         9.5213264E-01         4.3284792E-01         5.4913994E-02         1.4063552E-01         6.6730917E-01         9.3433028E-01         5.2597239E-03         7.3765658E-02        -1.0960797E-01         6.6001385E-01
  1.5160180E+02         9.3895596E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7072076E-01         9.2054880E-01         2.8202918E-01         2.1156108E-01         3.8635340E-02         6.5705621E-01         9.3772388E-01         2.7092138E-01         4.0174313E-02         8.2186565E-02         6.7031544E-01         9.5330119E-01         4.2939341E-01         4.5211226E-02         1.5594339E-01         6.6853809E-01         9.3428868E-01         4.3768430E-04         7.8595832E-02        -1.1539748E-01         6.6055989E-01
  1.5160950E+02         9.3848205E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7038465E-01         9.2842710E-01         2.8966916E-01         1.9970751E-01         3.5782710E-02         6.6251671E-01         9.4264591E-01         2.4166642E-01         6.3900001E-02         1.2187046E-01         6.7229056E-01         9.5468885E-01         4.2336345E-01         4.0451363E-02         1.6140349E-01         6.6986686E-01         9.3466753E-01        -3.5308423E-03         8.4048845E-02        -1.2369966E-01         6.6151386E-01
  1.5161730E+02         9.3761039E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6976619E-01         9.3746251E-01         2.9837003E-01         1.8412127E-01         3.3813376E-02         6.6688424E-01         9.4638056E-01         2.2298715E-01         1.0344246E-01         1.4786707E-01         6.7196834E-01         9.5349181E-01         4.1109648E-01         4.3261398E-02         1.5475816E-01         6.7099071E-01         9.3539238E-01        -6.4859954E-03         8.9396149E-02        -1.3352403E-01         6.6282517E-01
  1.5162520E+02         9.3613786E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6871834E-01         9.4603914E-01         3.0936420E-01         1.6619997E-01         3.7405614E-02         6.7004955E-01         9.4504243E-01         2.1765181E-01         1.4904401E-01         1.4593855E-01         6.6922504E-01         9.4863260E-01         3.9019179E-01         5.4253072E-02         1.3144848E-01         6.7179102E-01         9.3629009E-01        -7.7593005E-03         9.3686230E-02        -1.4337997E-01         6.6437048E-01
  1.5163300E+02         9.3422627E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6735458E-01         9.5264482E-01         3.2284835E-01         1.4915149E-01         4.5525536E-02         6.7199868E-01         9.3780726E-01         2.1310462E-01         1.8278095E-01         1.1245776E-01         6.6476172E-01         9.4300979E-01         3.6600554E-01         7.1377143E-02         9.1964535E-02         6.7228562E-01         9.3710065E-01        -6.5191719E-03         9.5731758E-02        -1.5132169E-01         6.6586483E-01
