t       rho1       u1       v1       w1       p1       rho2       u2       v2       w2       p2       rho3       u3       v3       w3       p3       rho4       u4       v4       w4       p4       rho5       u5       v5       w5       p5
  1.5121120E+02         9.4314682E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7369026E-01         9.1390413E-01        -1.3168135E-01        -3.2652024E-02         2.3182754E-01         6.4759380E-01         9.7296536E-01         2.5554800E-01         8.0465384E-02        -6.3768446E-02         6.8927115E-01         9.1904426E-01        -9.7528562E-02         1.1442907E-01         1.5547732E-01         6.5224296E-01         9.3498743E-01         3.8850969E-01        -5.6209553E-02        -1.0240981E-01         6.5953445E-01
  1.5121900E+02         9.4145769E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7248726E-01         9.1612124E-01        -1.3714561E-01        -2.1705680E-02         2.2900780E-01         6.4933664E-01         9.6952796E-01         2.8122038E-01         8.4896952E-02        -8.5245244E-02         6.8428540E-01         9.1904390E-01        -8.8752583E-02         1.1759826E-01         1.6423461E-01         6.5061563E-01         9.3941158E-01         3.9766678E-01        -4.2425618E-02        -1.2814333E-01         6.6103595E-01
  1.5122670E+02         9.3948030E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7107558E-01         9.1873020E-01        -1.3635288E-01        -1.3716560E-02         2.2235331E-01         6.5168542E-01         9.6325129E-01         3.1192231E-01         8.0318429E-02        -9.5876656E-02         6.7821640E-01         9.1987699E-01        -8.4191702E-02         1.1570902E-01         1.7169908E-01         6.4917767E-01         9.4401932E-01         4.0385881E-01        -2.9550346E-02        -1.4805286E-01         6.6293985E-01
  1.5123450E+02         9.3751484E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6966981E-01         9.2175591E-01        -1.2880354E-01        -3.8667591E-03         2.1226649E-01         6.5466297E-01         9.5434439E-01         3.4608671E-01         6.6483423E-02        -9.1069251E-02         6.7130691E-01         9.2080885E-01        -8.3222166E-02         1.1033846E-01         1.7695418E-01         6.4794070E-01         9.4842756E-01         4.0599301E-01        -1.7602827E-02        -1.6177230E-01         6.6522884E-01
  1.5124240E+02         9.3580955E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6844684E-01         9.2536449E-01        -1.1561053E-01         9.1301063E-03         1.9932497E-01         6.5822673E-01         9.4396657E-01         3.8094315E-01         4.5119073E-02        -6.8367310E-02         6.6408902E-01         9.2129314E-01        -8.4174871E-02         1.0293633E-01         1.7950836E-01         6.4691800E-01         9.5240861E-01         4.0318868E-01        -6.2307124E-03        -1.6923909E-01         6.6789037E-01
  1.5125020E+02         9.3462175E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6759241E-01         9.2922866E-01        -9.8582655E-02         2.2341138E-02         1.8522121E-01         6.6200650E-01         9.3464434E-01         4.1083822E-01         2.1693371E-02        -3.1332899E-02         6.5769613E-01         9.2107177E-01        -8.5416831E-02         9.5081702E-02         1.7919919E-01         6.4615542E-01         9.5557511E-01         3.9519045E-01         4.1084178E-03        -1.6993660E-01         6.7067981E-01
  1.5125790E+02         9.3399382E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6713774E-01         9.3293113E-01        -7.8483939E-02         3.3472076E-02         1.7171335E-01         6.6567224E-01         9.2811078E-01         4.3335876E-01         9.2203083E-04         1.3650833E-02         6.5273416E-01         9.2027605E-01        -8.6151898E-02         8.7520480E-02         1.7637141E-01         6.4564878E-01         9.5793456E-01         3.8204002E-01         1.3370625E-02        -1.6400415E-01         6.7350811E-01
  1.5126590E+02         9.3393773E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6709286E-01         9.3653566E-01        -5.6076352E-02         4.0798452E-02         1.6090839E-01         6.6922379E-01         9.2551529E-01         4.4706565E-01        -1.4016779E-02         5.9434813E-02         6.4976835E-01         9.1917884E-01        -8.6339422E-02         8.0848157E-02         1.7126618E-01         6.4541531E-01         9.5955259E-01         3.6381337E-01         2.1031370E-02        -1.5133980E-01         6.7630714E-01
  1.5127360E+02         9.3436980E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6739839E-01         9.4001645E-01        -3.3064231E-02         4.3596834E-02         1.5394306E-01         6.7259234E-01         9.2710614E-01         4.5062447E-01        -2.2131100E-02         9.7779512E-02         6.4938408E-01         9.1811287E-01        -8.6322673E-02         7.5981691E-02         1.6446353E-01         6.4542681E-01         9.6043742E-01         3.4231490E-01         2.5931802E-02        -1.3329765E-01         6.7880738E-01
  1.5128140E+02         9.3515521E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6795796E-01         9.4327217E-01        -1.0352740E-02         4.3803528E-02         1.4893147E-01         6.7590278E-01         9.3199235E-01         4.4392374E-01        -2.5897413E-02         1.2727167E-01         6.5163034E-01         9.1722137E-01        -8.6418398E-02         7.3160715E-02         1.5614556E-01         6.4558268E-01         9.6069962E-01         3.1855556E-01         2.7741579E-02        -1.1088532E-01         6.8091244E-01
  1.5128920E+02         9.3621182E-01         5.5511151E-17         0.0000000E+00         0.0000000E+00         6.6871244E-01         9.4581825E-01         1.0959432E-02         4.3469504E-02         1.4430846E-01         6.7902243E-01         9.3882638E-01         4.2719528E-01        -2.7451027E-02         1.4795956E-01         6.5616751E-01         9.1656500E-01        -8.6593434E-02         7.2471842E-02         1.4652710E-01         6.4580131E-01         9.6032518E-01         2.9403779E-01         2.6636494E-02        -8.5549392E-02         6.8241084E-01
  1.5129710E+02         9.3744797E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6959590E-01         9.4763190E-01         3.2367356E-02         4.2283427E-02         1.4000332E-01         6.8197644E-01         9.4628131E-01         4.0169364E-01        -2.7173705E-02         1.5984301E-01         6.6226894E-01         9.1613638E-01        -8.6490139E-02         7.3682912E-02         1.3561593E-01         6.4607644E-01         9.5929360E-01         2.6976109E-01         2.3632474E-02        -5.8225755E-02         6.8315601E-01
  1.5130490E+02         9.3872774E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7051089E-01         9.4927186E-01         5.4466788E-02         3.8246483E-02         1.3628531E-01         6.8478280E-01         9.5272189E-01         3.7214684E-01        -2.4459198E-02         1.6080777E-01         6.6843134E-01         9.1586441E-01        -8.5683599E-02         7.6144502E-02         1.2420353E-01         6.4637977E-01         9.5780021E-01         2.4831216E-01         2.0834628E-02        -3.1746756E-02         6.8314809E-01
  1.5131260E+02         9.4000721E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7142582E-01         9.5148504E-01         7.7158906E-02         2.9738182E-02         1.3100260E-01         6.8763202E-01         9.5698005E-01         3.4181434E-01        -1.9777313E-02         1.4976099E-01         6.7333990E-01         9.1568714E-01        -8.3982490E-02         7.9125561E-02         1.1245193E-01         6.4673644E-01         9.5613879E-01         2.3058581E-01         2.0554723E-02        -7.3224604E-03         6.8267620E-01
  1.5132060E+02         9.4126588E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7232561E-01         9.5449525E-01         9.8540239E-02         1.6775461E-02         1.2027261E-01         6.9050902E-01         9.5762920E-01         3.1226304E-01        -1.4766193E-02         1.2634368E-01         6.7568564E-01         9.1557389E-01        -8.1548706E-02         8.1784517E-02         1.0054024E-01         6.4713937E-01         9.5467663E-01         2.1741518E-01         2.5070446E-02         1.3398654E-02         6.8215841E-01
  1.5132830E+02         9.4242781E-01        -5.5511151E-17         0.0000000E+00         0.0000000E+00         6.7315626E-01         9.5789409E-01         1.1600573E-01         2.1706466E-03         1.0239393E-01         6.9313908E-01         9.5417511E-01         2.8616917E-01        -1.1255386E-02         9.3934596E-02         6.7485309E-01         9.1561127E-01        -7.9081595E-02         8.2995549E-02         8.9303941E-02         6.4762342E-01         9.5383430E-01         2.0960632E-01         3.5341900E-02         2.7331520E-02         6.8204814E-01
  1.5133610E+02         9.4349927E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7392230E-01         9.6143347E-01         1.3070540E-01        -1.0914106E-02         7.8757897E-02         6.9527626E-01         9.4822443E-01         2.6615983E-01        -9.2165861E-03         5.6745894E-02         6.7184681E-01         9.1580242E-01        -7.7096894E-02         8.1889629E-02         7.8675874E-02         6.4820230E-01         9.5378757E-01         2.0583963E-01         5.0933912E-02         3.3172663E-02         6.8259871E-01
  1.5134400E+02         9.4446886E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7461562E-01         9.6535522E-01         1.4580008E-01        -1.9001588E-02         5.3446744E-02         6.9677258E-01         9.4262719E-01         2.5829047E-01        -7.0568514E-03         2.1384047E-02         6.6849726E-01         9.1611624E-01        -7.5722396E-02         7.7783294E-02         6.8421967E-02         6.4893013E-01         9.5443451E-01         2.0401035E-01         7.0028700E-02         2.9983042E-02         6.8374574E-01
  1.5135180E+02         9.4527340E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7519164E-01         9.6971208E-01         1.6405857E-01        -1.9121114E-02         3.2472279E-02         6.9755119E-01         9.4021851E-01         2.6828009E-01        -3.3037486E-03        -2.0730472E-03         6.6665834E-01         9.1635394E-01        -7.4647985E-02         7.0536323E-02         5.8701713E-02         6.4973599E-01         9.5547593E-01         2.0161179E-01         8.8301942E-02         1.8685689E-02         6.8514562E-01
  1.5135950E+02         9.4586790E-01         0.0000000E+00         1.3877788E-17         0.0000000E+00         6.7561829E-01         9.7425741E-01         1.8735100E-01        -1.1202961E-02         1.7426375E-02         6.9764131E-01         9.4132006E-01         2.9532868E-01         1.3039432E-03        -8.5491883E-03         6.6649461E-01         9.1634738E-01        -7.3204726E-02         5.9502147E-02         4.8550270E-02         6.5059710E-01         9.5653981E-01         1.9677258E-01         1.0234034E-01         1.8104041E-03         6.8637246E-01
  1.5136730E+02         9.4618791E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7584932E-01         9.7783482E-01         2.1434523E-01         2.3189043E-03         7.3217517E-03         6.9674116E-01         9.4389749E-01         3.3250150E-01         3.8179569E-03         1.6590691E-03         6.6658205E-01         9.1608119E-01        -7.0576616E-02         4.3543637E-02         3.6973935E-02         6.5154892E-01         9.5724332E-01         1.8905641E-01         1.0866105E-01        -1.6927049E-02         6.8709588E-01
  1.5137520E+02         9.4620097E-01         5.5511151E-17         0.0000000E+00         0.0000000E+00         6.7586118E-01         9.7916985E-01         2.4218327E-01         1.7366329E-02        -3.4415911E-04         6.9457763E-01         9.4512695E-01         3.7093201E-01         1.4417507E-03         2.1357253E-02         6.6522014E-01         9.1571170E-01        -6.5329574E-02         2.1064833E-02         2.3186494E-02         6.5270168E-01         9.5722437E-01         1.7900383E-01         1.0473289E-01        -3.3620443E-02         6.8720335E-01
  1.5138300E+02         9.4593507E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7567319E-01         9.7752184E-01         2.6610985E-01         2.8824322E-02        -6.9862423E-03         6.9138622E-01         9.4334400E-01         4.0019703E-01        -5.2094273E-03         3.9008856E-02         6.6205549E-01         9.1552156E-01        -5.5897385E-02        -6.7158220E-03         8.5839834E-03         6.5402812E-01         9.5637792E-01         1.6871525E-01         9.0401858E-02        -4.3687742E-02         6.8677771E-01
  1.5139070E+02         9.4544429E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7532390E-01         9.7319895E-01         2.8502807E-01         3.4758154E-02        -1.3309745E-02         6.8749255E-01         9.3897569E-01         4.1661984E-01        -1.0672774E-02         4.8236728E-02         6.5805340E-01         9.1576511E-01        -4.0685162E-02        -3.8140513E-02        -5.1243184E-03         6.5540403E-01         9.5501292E-01         1.6035208E-01         6.7456454E-02        -4.4970006E-02         6.8603843E-01
  1.5139870E+02         9.4478899E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7485642E-01         9.6693301E-01         3.0001763E-01         3.5947125E-02        -1.9344406E-02         6.8298447E-01         9.3310887E-01         4.2342988E-01        -7.1997750E-03         4.8732471E-02         6.5404540E-01         9.1674703E-01        -1.8984793E-02        -7.0418850E-02        -1.5955031E-02         6.5664464E-01         9.5360798E-01         1.5639892E-01         3.8534932E-02        -3.6252081E-02         6.8517071E-01
  1.5140640E+02         9.4403505E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7431825E-01         9.6004605E-01         3.1298432E-01         3.5521645E-02        -2.4907149E-02         6.7804962E-01         9.2696768E-01         4.2964503E-01         8.1347162E-03         4.3168027E-02         6.5015310E-01         9.1850150E-01         6.5211263E-03        -9.8182693E-02        -2.1886876E-02         6.5749604E-01         9.5275438E-01         1.5862584E-01         8.9252768E-03        -1.8912399E-02         6.8438065E-01
  1.5141420E+02         9.4321960E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7373568E-01         9.5296282E-01         3.2660303E-01         3.7598241E-02        -3.0498309E-02         6.7244095E-01         9.2073476E-01         4.3992966E-01         2.9134411E-02         2.9746039E-02         6.4580601E-01         9.2073649E-01         3.3325195E-02        -1.1875378E-01        -2.2573292E-02         6.5793115E-01         9.5277256E-01         1.6702734E-01        -1.8353775E-02         4.4657374E-03         6.8371886E-01
  1.5142210E+02         9.4234920E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7311364E-01         9.4552666E-01         3.4076658E-01         4.6422128E-02        -3.6171854E-02         6.6600573E-01         9.1391551E-01         4.4448033E-01         4.2843692E-02        -4.0217832E-04         6.4093453E-01         9.2287463E-01         5.9144136E-02        -1.3008846E-01        -1.7833430E-02         6.5805805E-01         9.5378351E-01         1.8096483E-01        -4.1305102E-02         3.0727470E-02         6.8316126E-01
  1.5142990E+02         9.4153076E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7252797E-01         9.3797529E-01         3.4996831E-01         6.3621096E-02        -3.9852813E-02         6.5948772E-01         9.0785897E-01         4.2452884E-01         3.7400968E-02        -5.1376577E-02         6.3741767E-01         9.2421830E-01         8.0962829E-02        -1.3124217E-01        -8.2237879E-03         6.5803319E-01         9.5551956E-01         1.9816783E-01        -5.8049016E-02         5.4688361E-02         6.8265545E-01
  1.5143760E+02         9.4079733E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7200303E-01         9.3048865E-01         3.4758493E-01         8.5915901E-02        -3.8454182E-02         6.5372461E-01         9.0513736E-01         3.7895802E-01         1.3180697E-02        -1.1267032E-01         6.3631237E-01         9.2462653E-01         9.8440245E-02        -1.2395782E-01         5.4833489E-03         6.5799230E-01         9.5753521E-01         2.1692282E-01        -6.9704935E-02         7.3418871E-02         6.8208361E-01
  1.5144560E+02         9.4017619E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7155784E-01         9.2367941E-01         3.3176932E-01         1.0540515E-01        -3.0659096E-02         6.4950693E-01         9.0604568E-01         3.3983409E-01        -2.4980111E-02        -1.5574965E-01         6.3671821E-01         9.2425942E-01         1.1158403E-01        -1.1064884E-01         2.2327313E-02         6.5793478E-01         9.5934248E-01         2.3552793E-01        -7.7906273E-02         8.4523372E-02         6.8135452E-01
  1.5145330E+02         9.3971890E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7122996E-01         9.1836220E-01         3.1205752E-01         1.1678850E-01        -2.1412816E-02         6.4697701E-01         9.0212774E-01         3.3963585E-01        -7.3953971E-02        -1.4950839E-01         6.3340813E-01         9.2350495E-01         1.2021829E-01        -9.5030315E-02         3.9884631E-02         6.5782595E-01         9.6041936E-01         2.5111368E-01        -8.4107593E-02         8.6158879E-02         6.8047321E-01
  1.5146110E+02         9.3944919E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7103589E-01         9.1435772E-01         3.0053329E-01         1.2463347E-01        -1.7333400E-02         6.4518857E-01         8.8573104E-01         3.5295075E-01        -1.3027595E-01        -8.5377492E-02         6.2093383E-01         9.2265278E-01         1.2575357E-01        -7.9151712E-02         5.7120852E-02         6.5761817E-01         9.6054935E-01         2.6236221E-01        -9.0049729E-02         7.8551039E-02         6.7941910E-01
  1.5146890E+02         9.3934441E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7096013E-01         9.1092968E-01         3.0483812E-01         1.3042034E-01        -1.7045727E-02         6.4281183E-01         8.6546028E-01         3.2449970E-01        -1.7212413E-01         2.4784911E-02         6.0553682E-01         9.2190313E-01         1.2974772E-01        -6.3915849E-02         7.3266439E-02         6.5733051E-01         9.5976162E-01         2.6809531E-01        -9.6712738E-02         6.2731624E-02         6.7824918E-01
  1.5147680E+02         9.3937916E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7098439E-01         9.0632635E-01         3.2413536E-01         1.2856765E-01        -1.0071270E-02         6.3834614E-01         8.5566986E-01         2.4969471E-01        -1.6795522E-01         1.4967711E-01         5.9667814E-01         9.2140323E-01         1.3385990E-01        -4.8823643E-02         8.8158704E-02         6.5705127E-01         9.5827937E-01         2.6786104E-01        -1.0459154E-01         4.0149502E-02         6.7699713E-01
  1.5148450E+02         9.3949372E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7106605E-01         8.9944333E-01         3.4867817E-01         1.1791950E-01         1.1051525E-02         6.3151300E-01         8.5954130E-01         1.8798116E-01        -1.2513304E-01         2.4559474E-01         5.9765899E-01         9.2121714E-01         1.3902476E-01        -3.3962309E-02         1.0055362E-01         6.5686405E-01         9.5658368E-01         2.6217702E-01        -1.1302506E-01         1.4488026E-02         6.7578948E-01
  1.5149230E+02         9.3964696E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7117578E-01         8.9096659E-01         3.6763364E-01         1.0636043E-01         4.6220988E-02         6.2330747E-01         8.6998057E-01         1.5014957E-01        -7.4850850E-02         3.0794314E-01         6.0502672E-01         9.2124569E-01         1.4578427E-01        -1.8623114E-02         1.1000825E-01         6.5679079E-01         9.5505452E-01         2.5238901E-01        -1.2139348E-01        -1.1753724E-02         6.7468035E-01
  1.5150020E+02         9.3979007E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7127860E-01         8.8339758E-01         3.7081832E-01         1.0344733E-01         9.3080051E-02         6.1595744E-01         8.8327479E-01         1.1750084E-01        -2.8535716E-02         3.4635693E-01         6.1553138E-01         9.2133152E-01         1.5438019E-01        -2.5293324E-03         1.1597855E-01         6.5682369E-01         9.5395356E-01         2.4000712E-01        -1.2881465E-01        -3.6325630E-02         6.7373300E-01
  1.5150800E+02         9.3988138E-01         5.5511151E-17         0.0000000E+00         0.0000000E+00         6.7134458E-01         8.8026184E-01         3.5440466E-01         1.1038548E-01         1.4527999E-01         6.1255533E-01         8.9590102E-01         9.9064171E-02         8.0411788E-03         3.5914293E-01         6.2701279E-01         9.2141110E-01         1.6432142E-01         1.3112283E-02         1.1807914E-01         6.5699458E-01         9.5343643E-01         2.2752513E-01        -1.3394684E-01        -5.6036647E-02         6.7304569E-01
  1.5151580E+02         9.3990111E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7135936E-01         8.8309056E-01         3.2455769E-01         1.1503913E-01         1.9906263E-01         6.1472374E-01         9.0503538E-01         9.7567178E-02         2.8035264E-02         3.5121498E-01         6.3707066E-01         9.2155528E-01         1.7556646E-01         2.7912786E-02         1.1680664E-01         6.5734124E-01         9.5343137E-01         2.1643190E-01        -1.3620827E-01        -7.0328645E-02         6.7259133E-01
  1.5152370E+02         9.3983728E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7131436E-01         8.9115006E-01         2.8873730E-01         1.0188404E-01         2.5116041E-01         6.2259215E-01         9.1070563E-01         9.9150419E-02         2.6711393E-02         3.3438241E-01         6.4406455E-01         9.2194211E-01         1.8797061E-01         4.1393135E-02         1.1257047E-01         6.5790403E-01         9.5384175E-01         2.0797491E-01        -1.3527237E-01        -7.9298720E-02         6.7230779E-01
  1.5153140E+02         9.3971550E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7122805E-01         9.0142989E-01         2.5321138E-01         7.0710748E-02         2.9233494E-01         6.3325363E-01         9.1378474E-01         9.5076181E-02         1.1510667E-02         3.1939924E-01         6.4796925E-01         9.2282069E-01         2.0021704E-01         5.2342124E-02         1.0618038E-01         6.5872729E-01         9.5451778E-01         2.0342264E-01        -1.3156620E-01        -8.3555795E-02         6.7211324E-01
  1.5153920E+02         9.3954235E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7110455E-01         9.1162455E-01         2.2096999E-01         3.4864210E-02         3.1497633E-01         6.4335334E-01         9.1553909E-01         8.8933773E-02        -7.0939218E-03         3.0950531E-01         6.5030611E-01         9.2442501E-01         2.1175407E-01         6.0791180E-02         9.8126724E-02         6.5986896E-01         9.5527971E-01         2.0278616E-01        -1.2615386E-01        -8.4962644E-02         6.7187262E-01
  1.5154710E+02         9.3937087E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7098212E-01         9.2048359E-01         1.9482255E-01         5.3576506E-03         3.1665540E-01         6.5070283E-01         9.1702473E-01         8.6279817E-02        -2.5634695E-02         3.0401796E-01         6.5206820E-01         9.2672795E-01         2.2244324E-01         6.6886276E-02         8.8668056E-02         6.6124815E-01         9.5588404E-01         2.0570037E-01        -1.2048514E-01        -8.5159041E-02         6.7146957E-01
  1.5155490E+02         9.3922645E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7087865E-01         9.2761064E-01         1.7580074E-01        -1.7642157E-02         3.0235556E-01         6.5518385E-01         9.1869169E-01         8.8204540E-02        -4.3838471E-02         3.0138612E-01         6.5341502E-01         9.2938459E-01         2.3152351E-01         7.0520103E-02         7.9256460E-02         6.6275722E-01         9.5596093E-01         2.1095037E-01        -1.1658859E-01        -8.5252054E-02         6.7086142E-01
  1.5156260E+02         9.3913293E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7081136E-01         9.3188941E-01         1.5795910E-01        -4.4644378E-02         2.7874941E-01         6.5717149E-01         9.2035973E-01         9.2239864E-02        -6.2432084E-02         3.0122817E-01         6.5417093E-01         9.3218946E-01         2.3863859E-01         7.2445884E-02         7.1351580E-02         6.6443509E-01         9.5516211E-01         2.1705486E-01        -1.1583563E-01        -8.5534438E-02         6.7003059E-01
  1.5157060E+02         9.3911612E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7079854E-01         9.3075591E-01         1.3409683E-01        -7.9950824E-02         2.5409332E-01         6.5440166E-01         9.2147058E-01         9.7012386E-02        -8.1351429E-02         3.0424637E-01         6.5401518E-01         9.3492019E-01         2.4348365E-01         7.3998399E-02         6.5809093E-02         6.6623133E-01         9.5320028E-01         2.2239415E-01        -1.1923336E-01        -8.5488409E-02         6.6900349E-01
  1.5157830E+02         9.3917435E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7083943E-01         9.2407650E-01         1.0179547E-01        -1.1319984E-01         2.3666178E-01         6.4646935E-01         9.2142630E-01         1.0241077E-01        -9.9536285E-02         3.0949208E-01         6.5281522E-01         9.3719298E-01         2.4581757E-01         7.6390348E-02         6.2484283E-02         6.6794342E-01         9.5017689E-01         2.2513929E-01        -1.2673520E-01        -8.4124826E-02         6.6789538E-01
  1.5158610E+02         9.3929106E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7092228E-01         9.1450894E-01         6.2786393E-02        -1.3158944E-01         2.2653927E-01         6.3638639E-01         9.1998404E-01         1.0834654E-01        -1.1657345E-01         3.1407240E-01         6.5061164E-01         9.3893623E-01         2.4567187E-01         8.0115587E-02         6.0447726E-02         6.6957843E-01         9.4636798E-01         2.2442317E-01        -1.3767332E-01        -8.0440663E-02         6.6675085E-01
  1.5159380E+02         9.3943506E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7102492E-01         9.0599096E-01         2.5481062E-02        -1.2755451E-01         2.1985447E-01         6.2852979E-01         9.1739464E-01         1.1448946E-01        -1.3159673E-01         3.1366155E-01         6.4763820E-01         9.4018370E-01         2.4293344E-01         8.4947817E-02         5.9358671E-02         6.7115557E-01         9.4227099E-01         2.2015145E-01        -1.5070930E-01        -7.3856480E-02         6.6560942E-01
  1.5160180E+02         9.3958336E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7113090E-01         9.0100098E-01        -1.4496178E-03        -1.0418824E-01         2.1203095E-01         6.2559986E-01         9.1424698E-01         1.2095349E-01        -1.4525811E-01         3.0381355E-01         6.4415604E-01         9.4109851E-01         2.3785923E-01         9.0425558E-02         5.9272252E-02         6.7266232E-01         9.3832058E-01         2.1303713E-01        -1.6444866E-01        -6.4205229E-02         6.6445768E-01
  1.5160950E+02         9.3970436E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7121738E-01         8.9996791E-01        -1.4021670E-02        -7.1700253E-02         2.0164800E-01         6.2698925E-01         9.1133493E-01         1.2644774E-01        -1.5809627E-01         2.8333467E-01         6.4063430E-01         9.4183969E-01         2.3182464E-01         9.5381610E-02         6.0256135E-02         6.7394143E-01         9.3506402E-01         2.0504031E-01        -1.7663015E-01        -5.2617542E-02         6.6333753E-01
  1.5161730E+02         9.3977857E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7127055E-01         9.0173209E-01        -1.6666293E-02        -3.7908111E-02         1.9051121E-01         6.3064212E-01         9.0873927E-01         1.2821549E-01        -1.7044669E-01         2.5407177E-01         6.3714832E-01         9.4267666E-01         2.2626461E-01         9.8994076E-02         6.1561313E-02         6.7501444E-01         9.3259549E-01         1.9785620E-01        -1.8637927E-01        -3.9956059E-02         6.6223741E-01
  1.5162520E+02         9.3977702E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7126983E-01         9.0542489E-01        -1.4101938E-02        -8.2168430E-03         1.8140437E-01         6.3530189E-01         9.0614396E-01         1.2302992E-01        -1.8083720E-01         2.1948288E-01         6.3371164E-01         9.4405156E-01         2.2234607E-01         1.0079216E-01         6.1525378E-02         6.7606992E-01         9.3088788E-01         1.9282465E-01        -1.9334370E-01        -2.6925072E-02         6.6114265E-01
  1.5163300E+02         9.3968070E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7120147E-01         9.1004318E-01        -1.0749821E-02         1.3264401E-02         1.7436384E-01         6.3992226E-01         9.0324759E-01         1.1043292E-01        -1.8629941E-01         1.8562067E-01         6.3046008E-01         9.4603360E-01         2.2065392E-01         1.0028495E-01         5.8893137E-02         6.7710954E-01         9.2991942E-01         1.9079347E-01        -1.9747122E-01        -1.4759410E-02         6.6011173E-01
  1.5164070E+02         9.3950099E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7107344E-01         9.1474354E-01        -9.6742902E-03         2.8343212E-02         1.6625372E-01         6.4401549E-01         8.9980030E-01         9.2830561E-02        -1.8545566E-01         1.5502127E-01         6.2729818E-01         9.4835395E-01         2.2078091E-01         9.6777260E-02         5.3637344E-02         6.7805761E-01         9.2951107E-01         1.9136204E-01        -1.9967605E-01        -3.3952808E-03         6.5912294E-01
  1.5164870E+02         9.3927681E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7091334E-01         9.1914707E-01        -1.1773030E-02         4.0597264E-02         1.5454465E-01         6.4757383E-01         8.9569753E-01         7.3956296E-02        -1.7802311E-01         1.2908451E-01         6.2410563E-01         9.5079893E-01         2.2198838E-01         8.9587159E-02         4.5645099E-02         6.7887527E-01         9.2951030E-01         1.9359525E-01        -2.0078686E-01         7.4861604E-03         6.5814596E-01
  1.5165640E+02         9.3904972E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7075115E-01         9.2318606E-01        -1.5682535E-02         5.2270591E-02         1.3949701E-01         6.5078199E-01         8.9134514E-01         5.8278356E-02        -1.6527525E-01         1.0951809E-01         6.2107801E-01         9.5331526E-01         2.2296448E-01         7.9374075E-02         3.4948830E-02         6.7962956E-01         9.2972517E-01         1.9591989E-01        -2.0125328E-01         1.7605850E-02         6.5720481E-01
