t       rho1       u1       v1       w1       p1       rho2       u2       v2       w2       p2       rho3       u3       v3       w3       p3       rho4       u4       v4       w4       p4       rho5       u5       v5       w5       p5
  1.5242210E+02         9.2832947E-01         2.2544067E-01         1.3517801E-01        -1.6318684E-02         6.5355384E-01         9.1141605E-01         2.4959427E-01         4.6700928E-02        -8.6626653E-03         6.4084166E-01         9.5339334E-01         1.5685165E-01        -4.4047125E-02        -1.1380929E-02         6.7660993E-01         9.6317047E-01         6.2348668E-02         5.9443682E-02        -1.0139879E-01         6.9038761E-01         9.5349026E-01         3.6343572E-01         8.2286663E-02         1.5380451E-02         6.6946101E-01
  1.5242990E+02         9.1772640E-01         2.1960501E-01         1.3500890E-01        -1.0936211E-02         6.4599502E-01         9.0297407E-01         2.4280712E-01         5.4181624E-02        -2.7812706E-02         6.3574004E-01         9.4716638E-01         1.4605382E-01        -4.5443963E-02        -6.1581815E-03         6.7373389E-01         9.6219623E-01         6.8754613E-02         4.2417869E-02        -1.0005909E-01         6.8830848E-01         9.5307666E-01         3.6028707E-01         7.6716356E-02         1.9317357E-02         6.6949135E-01
  1.5243760E+02         9.0721160E-01         2.0542438E-01         1.3704440E-01        -5.1638675E-03         6.3881147E-01         8.9704645E-01         2.4134630E-01         6.4325571E-02        -5.2299637E-02         6.3219380E-01         9.4209766E-01         1.4115238E-01        -4.1627988E-02         5.7656118E-03         6.7152959E-01         9.6104890E-01         7.4075826E-02         2.6528724E-02        -9.9107310E-02         6.8597877E-01         9.5256305E-01         3.5574946E-01         7.3043860E-02         2.4898723E-02         6.6936773E-01
  1.5244550E+02         8.9771539E-01         1.8200845E-01         1.4219636E-01         4.8875099E-04         6.3251805E-01         8.9346671E-01         2.4565783E-01         7.4222878E-02        -7.8461647E-02         6.2956160E-01         9.3777317E-01         1.4930490E-01        -3.0782044E-02         1.8707294E-02         6.6992956E-01         9.5957905E-01         7.6813497E-02         1.2024619E-02        -9.9347070E-02         6.8332380E-01         9.5190948E-01         3.5023388E-01         7.1221001E-02         3.1999022E-02         6.6907066E-01
  1.5245320E+02         8.9120191E-01         1.5165508E-01         1.5041506E-01         5.0159828E-03         6.2829274E-01         8.9142472E-01         2.5268608E-01         7.9177000E-02        -9.6731760E-02         6.2694639E-01         9.3359655E-01         1.7293663E-01        -1.4534396E-02         2.6909234E-02         6.6835862E-01         9.5770764E-01         7.5381272E-02         5.4227927E-04        -1.0058014E-01         6.8054271E-01         9.5122504E-01         3.4520903E-01         7.0908017E-02         3.9902080E-02         6.6863078E-01
  1.5246110E+02         8.8870925E-01         1.1609862E-01         1.6139928E-01         8.1077963E-03         6.2673289E-01         8.8923156E-01         2.5949278E-01         7.6927289E-02        -9.9210083E-02         6.2327772E-01         9.2875278E-01         2.0700054E-01         4.9351612E-03         3.0034875E-02         6.6574550E-01         9.5529366E-01         6.9403060E-02        -7.5441995E-03        -1.0215573E-01         6.7764825E-01         9.5061296E-01         3.4158143E-01         7.1358941E-02         4.8703372E-02         6.6809338E-01
  1.5246900E+02         8.9093691E-01         8.0189064E-02         1.7351064E-01         9.8002544E-03         6.2833470E-01         8.8553548E-01         2.6475936E-01         6.9412388E-02        -8.2561813E-02         6.1814445E-01         9.2320758E-01         2.4093075E-01         2.4568280E-02         3.0103192E-02         6.6156030E-01         9.5247835E-01         5.9766736E-02        -1.1385488E-02        -1.0325806E-01         6.7484802E-01         9.5018166E-01         3.3974394E-01         7.1857549E-02         5.8256693E-02         6.6756111E-01
  1.5247670E+02         8.9706290E-01         4.8641581E-02         1.8463399E-01         1.1078385E-02         6.3271171E-01         8.7983286E-01         2.6728907E-01         6.2680453E-02        -5.3198870E-02         6.1183125E-01         9.1736883E-01         2.6737013E-01         4.2499892E-02         2.8610989E-02         6.5619373E-01         9.4955045E-01         4.8167672E-02        -1.1068118E-02        -1.0305985E-01         6.7230189E-01         9.4987386E-01         3.3885774E-01         7.1929887E-02         6.8448134E-02         6.6709387E-01
  1.5248460E+02         9.0593928E-01         2.2711791E-02         1.9355321E-01         1.3449649E-02         6.3935471E-01         8.7206650E-01         2.6256788E-01         6.4220108E-02        -2.0708010E-02         6.0473651E-01         9.1111648E-01         2.8587884E-01         5.9261385E-02         2.5234766E-02         6.4987540E-01         9.4668698E-01         3.5382606E-02        -7.2612213E-03        -1.0083564E-01         6.7000657E-01         9.4943660E-01         3.3727509E-01         7.1495749E-02         7.9529151E-02         6.6664219E-01
  1.5249240E+02         9.1583115E-01         4.3362849E-03         1.9867118E-01         1.8009784E-02         6.4728087E-01         8.6407441E-01         2.4340749E-01         8.4675036E-02         4.6939952E-03         5.9849423E-01         9.0442330E-01         2.9631376E-01         7.4752778E-02         1.9778693E-02         6.4304757E-01         9.4424051E-01         2.2678772E-02        -9.3262311E-04        -9.6469983E-02         6.6813487E-01         9.4852471E-01         3.3324364E-01         7.0868663E-02         9.0364426E-02         6.6611910E-01
  1.5250010E+02         9.2525131E-01        -6.1073028E-03         1.9911139E-01         2.4620857E-02         6.5547460E-01         8.6047280E-01         2.0784366E-01         1.3157852E-01         2.5556799E-02         5.9626561E-01         8.9715356E-01         2.9806823E-01         8.9128181E-02         1.3902159E-02         6.3606840E-01         9.4239712E-01         1.1169774E-02         6.9507761E-03        -9.0772301E-02         6.6678131E-01         9.4684607E-01         3.2568994E-01         7.0726521E-02         9.9183142E-02         6.6541338E-01
  1.5250800E+02         9.3386424E-01        -9.1760149E-03         1.9444446E-01         3.2305010E-02         6.6365975E-01         8.6464792E-01         1.6677508E-01         1.9841823E-01         5.8087520E-02         6.0036516E-01         8.8904709E-01         2.8901723E-01         1.0395864E-01         1.0248812E-02         6.2900329E-01         9.4104397E-01         1.1181618E-03         1.6335841E-02        -8.4496692E-02         6.6584849E-01         9.4413632E-01         3.1386435E-01         7.1976386E-02         1.0454827E-01         6.6439188E-01
  1.5251590E+02         9.4116801E-01        -4.7972142E-03         1.8497083E-01         3.8650904E-02         6.7120558E-01         8.7426096E-01         1.4605464E-01         2.5645453E-01         9.9904425E-02         6.0955065E-01         8.8125443E-01         2.6757383E-01         1.2059585E-01         1.1407056E-02         6.2280726E-01         9.4017744E-01        -6.6262945E-03         2.6773257E-02        -7.8620851E-02         6.6534007E-01         9.4044173E-01         2.9837725E-01         7.5551413E-02         1.0468530E-01         6.6300964E-01
  1.5252360E+02         9.4714659E-01         6.2117903E-03         1.7254458E-01         4.1071188E-02         6.7771924E-01         8.8416958E-01         1.5332052E-01         2.8709686E-01         1.2528095E-01         6.1964405E-01         8.7576073E-01         2.3650503E-01         1.3996105E-01         1.7706428E-02         6.1863679E-01         9.3977976E-01        -1.1719181E-02         3.7489861E-02        -7.3691621E-02         6.6523802E-01         9.3615842E-01         2.8079197E-01         8.1834398E-02         9.8866567E-02         6.6135061E-01
  1.5253150E+02         9.5245153E-01         2.3512909E-02         1.5915595E-01         3.7735332E-02         6.8338853E-01         8.9250207E-01         1.7491537E-01         2.9724848E-01         1.2351783E-01         6.2784797E-01         8.7422240E-01         1.9995749E-01         1.6239734E-01         2.7951032E-02         6.1727887E-01         9.3989033E-01        -1.4447459E-02         4.8055038E-02        -6.9475643E-02         6.6556197E-01         9.3163621E-01         2.6171136E-01         9.0862952E-02         8.6565800E-02         6.5949756E-01
  1.5253930E+02         9.5744199E-01         4.5804646E-02         1.4784521E-01         2.8074004E-02         6.8801934E-01         8.9880645E-01         1.9836608E-01         3.0000615E-01         1.0364404E-01         6.3336736E-01         8.7775540E-01         1.6539985E-01         1.8519011E-01         3.9568793E-02         6.1937195E-01         9.4057012E-01        -1.5050738E-02         5.7003874E-02        -6.5776259E-02         6.6630250E-01         9.2768335E-01         2.4286470E-01         1.0115598E-01         6.8142228E-02         6.5775406E-01
  1.5254700E+02         9.6235371E-01         7.1178526E-02         1.4059003E-01         1.3954193E-02         6.9146901E-01         9.0379208E-01         2.1822514E-01         3.0334997E-01         7.8685604E-02         6.3742697E-01         8.8578945E-01         1.3866097E-01         2.0544228E-01         4.9876254E-02         6.2462014E-01         9.4173771E-01        -1.4238317E-02         6.3044131E-02        -6.2171292E-02         6.6734493E-01         9.2501223E-01         2.2590244E-01         1.1003607E-01         4.5102943E-02         6.5643859E-01
  1.5255490E+02         9.6734512E-01         9.9396005E-02         1.3722774E-01        -2.1995853E-03         6.9375408E-01         9.0846026E-01         2.3261246E-01         3.0751726E-01         5.4134082E-02         6.4141071E-01         8.9740354E-01         1.2114540E-01         2.2233288E-01         5.7695732E-02         6.3252527E-01         9.4327855E-01        -1.2808112E-02         6.5819934E-02        -5.7945706E-02         6.6862136E-01         9.2388982E-01         2.1148942E-01         1.1486570E-01         1.8148525E-02         6.5572023E-01
  1.5256280E+02         9.7172940E-01         1.2859790E-01         1.3644210E-01        -1.6549552E-02         6.9462436E-01         9.1273367E-01         2.3992328E-01         3.0894786E-01         3.3340834E-02         6.4557046E-01         9.1076022E-01         1.1384854E-01         2.3409232E-01         6.2247824E-02         6.4196020E-01         9.4495481E-01        -1.1515953E-02         6.5336682E-02        -5.2711923E-02         6.7003626E-01         9.2437941E-01         2.0161028E-01         1.1286417E-01        -9.7292848E-03         6.5574086E-01
  1.5257050E+02         9.7454506E-01         1.5697961E-01         1.3584846E-01        -2.6213890E-02         6.9401145E-01         9.1629380E-01         2.4125244E-01         3.0519810E-01         1.8117903E-02         6.4950061E-01         9.2389768E-01         1.1545908E-01         2.3977497E-01         6.3749962E-02         6.5163976E-01         9.4649464E-01        -1.0717227E-02         6.2462352E-02        -4.6538286E-02         6.7146486E-01         9.2605382E-01         1.9763647E-01         1.0344991E-01        -3.5104215E-02         6.5643328E-01
  1.5257830E+02         9.7497982E-01         1.8481225E-01         1.3331290E-01        -3.0464765E-02         6.9183606E-01         9.1944295E-01         2.3897119E-01         2.9673034E-01         9.1236169E-03         6.5296495E-01         9.3609017E-01         1.2402691E-01         2.3943456E-01         6.2503770E-02         6.6107494E-01         9.4783771E-01        -1.0233701E-02         5.8016654E-02        -3.9477214E-02         6.7289609E-01         9.2836756E-01         1.9992465E-01         8.7604441E-02        -5.6430414E-02         6.5759593E-01
  1.5258620E+02         9.7227299E-01         2.1047769E-01         1.2788454E-01        -2.9277772E-02         6.8805212E-01         9.2258728E-01         2.3546642E-01         2.8648961E-01         7.4904202E-03         6.5574723E-01         9.4624478E-01         1.3712800E-01         2.3335524E-01         5.8453627E-02         6.6935992E-01         9.4893801E-01        -9.6929707E-03         5.2914787E-02        -3.2327898E-02         6.7421770E-01         9.3060172E-01         2.0807782E-01         6.8915337E-02        -7.1172588E-02         6.5885407E-01
  1.5259390E+02         9.6636546E-01         2.3229270E-01         1.2034166E-01        -2.3748152E-02         6.8278009E-01         9.2608416E-01         2.3257115E-01         2.7684304E-01         1.2070570E-02         6.5803486E-01         9.5399690E-01         1.5188770E-01         2.2271198E-01         5.1770393E-02         6.7599815E-01         9.4985431E-01        -8.7195653E-03         4.7976572E-02        -2.6020722E-02         6.7535245E-01         9.3212837E-01         2.2031756E-01         5.2211314E-02        -7.8496642E-02         6.5980434E-01
  1.5260180E+02         9.5718664E-01         2.4957979E-01         1.1217409E-01        -1.4493513E-02         6.7583358E-01         9.3021739E-01         2.3088390E-01         2.6694578E-01         2.0157598E-02         6.6024488E-01         9.5989531E-01         1.6676335E-01         2.0804724E-01         4.2516474E-02         6.8119264E-01         9.5074278E-01        -6.9675087E-03         4.3528669E-02        -2.1036187E-02         6.7638183E-01         9.3259495E-01         2.3532696E-01         4.1008554E-02        -7.9241738E-02         6.6019750E-01
  1.5260960E+02         9.4552171E-01         2.5990510E-01         1.0593066E-01        -2.1428152E-03         6.6759855E-01         9.3469352E-01         2.3037201E-01         2.5495315E-01         2.7915506E-02         6.6243619E-01         9.6417415E-01         1.7985944E-01         1.9045076E-01         3.1702362E-02         6.8487948E-01         9.5161033E-01        -4.2622131E-03         3.9993387E-02        -1.8212557E-02         6.7731929E-01         9.3176693E-01         2.5093839E-01         3.8894750E-02        -7.4608460E-02         6.5987921E-01
  1.5261730E+02         9.3289328E-01         2.6201969E-01         1.0366061E-01         1.2234647E-02         6.5887642E-01         9.3888474E-01         2.3047259E-01         2.3967430E-01         3.2498810E-02         6.6437048E-01         9.6714890E-01         1.9031852E-01         1.7113324E-01         2.0972120E-02         6.8720496E-01         9.5240957E-01        -6.2312814E-04         3.7385520E-02        -1.8023187E-02         6.7818439E-01         9.2979121E-01         2.6509863E-01         4.7077969E-02        -6.6514798E-02         6.5893650E-01
  1.5262520E+02         9.2035216E-01         2.5636753E-01         1.0629006E-01         2.7518416E-02         6.5010577E-01         9.4230431E-01         2.3031949E-01         2.2054631E-01         3.3432104E-02         6.6578513E-01         9.6903509E-01         1.9853866E-01         1.5045549E-01         1.1268719E-02         6.8840927E-01         9.5307386E-01         3.9883270E-03         3.5214052E-02        -2.0622285E-02         6.7895573E-01         9.2702031E-01         2.7703741E-01         6.5604173E-02        -5.5969439E-02         6.5759248E-01
  1.5263310E+02         9.0973103E-01         2.4514957E-01         1.1380269E-01         4.0468257E-02         6.4232647E-01         9.4428617E-01         2.2866327E-01         1.9946195E-01         3.1932656E-02         6.6635716E-01         9.6983469E-01         2.0453131E-01         1.3076824E-01         3.5749229E-03         6.8863183E-01         9.5343924E-01         9.1211973E-03         3.3057068E-02        -2.5803128E-02         6.7945510E-01         9.2421257E-01         2.8555113E-01         9.2342213E-02        -4.4001680E-02         6.5625340E-01
  1.5264080E+02         9.0203553E-01         2.3215406E-01         1.2495697E-01         4.8229154E-02         6.3620365E-01         9.4455284E-01         2.2438653E-01         1.7889708E-01         3.0353313E-02         6.6598547E-01         9.6989131E-01         2.0936406E-01         1.1402279E-01        -2.5379846E-03         6.8820512E-01         9.5334780E-01         1.4034399E-02         3.0664122E-02        -3.2750964E-02         6.7949927E-01         9.2223907E-01         2.9046774E-01         1.2310316E-01        -3.1466294E-02         6.5537137E-01
  1.5264860E+02         8.9689541E-01         2.1986273E-01         1.3900498E-01         5.0519764E-02         6.3155794E-01         9.4323587E-01         2.1687849E-01         1.5947035E-01         3.0364417E-02         6.6474175E-01         9.6947706E-01         2.1485619E-01         9.9809706E-02        -8.6779734E-03         6.8731207E-01         9.5255238E-01         1.8150650E-02         2.7972167E-02        -4.0818978E-02         6.7887515E-01         9.2166102E-01         2.9269242E-01         1.5509810E-01        -1.8423067E-02         6.5525711E-01
  1.5265650E+02         8.9384401E-01         2.0997339E-01         1.5459189E-01         4.8963655E-02         6.2827849E-01         9.4076276E-01         2.0704001E-01         1.4246471E-01         3.2225404E-02         6.6287190E-01         9.6860957E-01         2.2099845E-01         8.7777443E-02        -1.4150349E-02         6.8604058E-01         9.5074892E-01         2.0463159E-02         2.5428839E-02        -4.8733927E-02         6.7735940E-01         9.2277020E-01         2.9329869E-01         1.8359707E-01        -6.0650166E-03         6.5608817E-01
  1.5266420E+02         8.9206070E-01         2.0190814E-01         1.7044088E-01         4.6291586E-02         6.2604463E-01         9.3768501E-01         1.9677277E-01         1.2833610E-01         3.4733254E-02         6.6066325E-01         9.6729833E-01         2.2592586E-01         7.6956376E-02        -1.4849949E-02         6.8450558E-01         9.4783020E-01         2.0068349E-02         2.3715654E-02        -5.5201836E-02         6.7491770E-01         9.2528117E-01         2.9345879E-01         2.0519026E-01         4.2663775E-03         6.5774715E-01
  1.5267200E+02         8.9087844E-01         1.9295402E-01         1.8644561E-01         4.3827560E-02         6.2455428E-01         9.3411207E-01         1.8702160E-01         1.1623345E-01         3.6528002E-02         6.5809476E-01         9.6547985E-01         2.2869162E-01         6.6022359E-02        -7.3528290E-03         6.8264329E-01         9.4367844E-01         1.6047586E-02         2.3480626E-02        -5.9377808E-02         6.7148656E-01         9.2873478E-01         2.9366660E-01         2.1951112E-01         1.1968635E-02         6.6001475E-01
  1.5267990E+02         8.9027286E-01         1.8037646E-01         2.0158580E-01         4.1551333E-02         6.2393802E-01         9.3007594E-01         1.7814328E-01         1.0604628E-01         3.6719911E-02         6.5510386E-01         9.6305668E-01         2.3086917E-01         5.5953063E-02         5.6981929E-03         6.8036735E-01         9.3859559E-01         7.6431786E-03         2.5462551E-02        -5.9975538E-02         6.6731715E-01         9.3239349E-01         2.9337823E-01         2.2641751E-01         1.5978163E-02         6.6248822E-01
  1.5268760E+02         8.9072859E-01         1.6247378E-01         2.1528459E-01         3.9071675E-02         6.2453282E-01         9.2553830E-01         1.6870037E-01         9.7551391E-02         3.5417661E-02         6.5164000E-01         9.5999008E-01         2.3685603E-01         4.9697120E-02         1.7713761E-02         6.7786664E-01         9.3325722E-01        -5.0722985E-03         3.0123791E-02        -5.6091081E-02         6.6295236E-01         9.3555272E-01         2.9126534E-01         2.2767437E-01         1.5879311E-02         6.6477937E-01
  1.5269550E+02         8.9314032E-01         1.3829857E-01         2.2806452E-01         3.6448564E-02         6.2689728E-01         9.2024988E-01         1.5552182E-01         9.0416595E-02         3.3244275E-02         6.4755046E-01         9.5612186E-01         2.5217211E-01         4.9905036E-02         2.6823901E-02         6.7535418E-01         9.2821312E-01        -2.2129111E-02         3.8163174E-02        -4.6777654E-02         6.5882581E-01         9.3794632E-01         2.8562632E-01         2.2554816E-01         1.1406925E-02         6.6681767E-01
  1.5270330E+02         8.9831752E-01         1.1079604E-01         2.3896949E-01         3.4478862E-02         6.3149732E-01         9.1468698E-01         1.3648503E-01         8.5616671E-02         3.0941864E-02         6.4325190E-01         9.5140809E-01         2.7847099E-01         5.6825232E-02         3.4467217E-02         6.7270160E-01         9.2450225E-01        -4.1714586E-02         4.9821056E-02        -3.1793930E-02         6.5577102E-01         9.3936080E-01         2.7539468E-01         2.2180849E-01         2.3884070E-03         6.6852033E-01
  1.5271120E+02         9.0633148E-01         8.4876642E-02         2.4631236E-01         3.3774242E-02         6.3834429E-01         9.0983552E-01         1.1141577E-01         8.4476016E-02         2.8472282E-02         6.3950461E-01         9.4561738E-01         3.0991992E-01         6.7453019E-02         3.9565105E-02         6.6922963E-01         9.2290437E-01        -6.1175864E-02         6.4980820E-02        -1.1716544E-02         6.5441108E-01         9.3994743E-01         2.6069668E-01         2.1730986E-01        -1.1077006E-02         6.6994572E-01
  1.5271890E+02         9.1598654E-01         6.5998837E-02         2.4792978E-01         3.4221400E-02         6.4660364E-01         9.0698677E-01         8.3336577E-02         8.7989554E-02         2.4662688E-02         6.3725597E-01         9.3898863E-01         3.3607242E-01         7.8516059E-02         3.6753897E-02         6.6497010E-01         9.2375541E-01        -7.6830752E-02         8.2325764E-02         1.1392198E-02         6.5503800E-01         9.4003910E-01         2.4351366E-01         2.1203072E-01        -2.8006570E-02         6.7112434E-01
  1.5272670E+02         9.2613149E-01         5.6337222E-02         2.4244018E-01         3.4979187E-02         6.5552425E-01         9.0678287E-01         5.4749936E-02         9.6454084E-02         1.7338520E-02         6.3696337E-01         9.3216962E-01         3.5416335E-01         8.9589007E-02         2.3450630E-02         6.6052812E-01         9.2694730E-01        -8.6029746E-02         1.0070606E-01         3.6453035E-02         6.5763831E-01         9.3996459E-01         2.2575834E-01         2.0516630E-01        -4.7919549E-02         6.7209965E-01
  1.5273460E+02         9.3515885E-01         5.6533821E-02         2.2989497E-01         3.4658350E-02         6.6374099E-01         9.0912724E-01         2.9789615E-02         1.0879155E-01         5.1141027E-03         6.3859618E-01         9.2668134E-01         3.6998343E-01         1.0136841E-01         5.8590160E-03         6.5649068E-01         9.3185520E-01        -8.6000100E-02         1.1703041E-01         6.0932014E-02         6.6182923E-01         9.3991727E-01         2.1079439E-01         1.9665255E-01        -6.8595208E-02         6.7279720E-01
  1.5274230E+02         9.4226819E-01         6.4387515E-02         2.1244259E-01         3.2029904E-02         6.7028350E-01         9.1303557E-01         1.0984171E-02         1.2278054E-01        -1.1205853E-02         6.4151698E-01         9.2323315E-01         3.9082202E-01         1.1515465E-01        -6.0758763E-03         6.5270239E-01         9.3750209E-01        -7.6570809E-02         1.2862204E-01         8.3013795E-02         6.6689229E-01         9.3994963E-01         2.0095599E-01         1.8746287E-01        -8.7537736E-02         6.7319477E-01
  1.5275010E+02         9.4771987E-01         7.7683732E-02         1.9167641E-01         2.6398947E-02         6.7503941E-01         9.1787893E-01        -2.1094382E-03         1.3678460E-01        -3.0113848E-02         6.4534789E-01         9.2105317E-01         4.1577488E-01         1.3247827E-01        -9.9037522E-03         6.4874542E-01         9.4340539E-01        -5.8551803E-02         1.3500658E-01         1.0302860E-01         6.7242879E-01         9.4003612E-01         1.9639909E-01         1.7869085E-01        -1.0380352E-01         6.7334491E-01
  1.5275800E+02         9.5141441E-01         9.3947403E-02         1.7013596E-01         1.8347923E-02         6.7771614E-01         9.2315894E-01        -1.0173269E-02         1.4835580E-01        -4.8375521E-02         6.4970434E-01         9.1912866E-01         4.3522447E-01         1.5183026E-01        -1.1106070E-02         6.4509374E-01         9.4898081E-01        -3.3914860E-02         1.3669951E-01         1.2006196E-01         6.7782062E-01         9.4019145E-01         1.9649297E-01         1.7202793E-01        -1.1582018E-01         6.7332780E-01
  1.5276590E+02         9.5324224E-01         1.1118152E-01         1.4936148E-01         9.4245952E-03         6.7831695E-01         9.2870307E-01        -1.5032324E-02         1.5635127E-01        -6.3769899E-02         6.5440845E-01         9.1735804E-01         4.4304052E-01         1.7008297E-01        -1.6868943E-02         6.4263773E-01         9.5398086E-01        -4.3511991E-03         1.3542664E-01         1.3367423E-01         6.8268347E-01         9.4053853E-01         1.9959681E-01         1.6801342E-01        -1.2332173E-01         6.7323619E-01
  1.5277350E+02         9.5291644E-01         1.2724675E-01         1.3065441E-01         1.6691965E-03         6.7695796E-01         9.3406993E-01        -1.7923396E-02         1.6105767E-01        -7.5113371E-02         6.5913159E-01         9.1668004E-01         4.4079888E-01         1.8409801E-01        -2.7504265E-02         6.4180773E-01         9.5822215E-01         2.7578777E-02         1.3262847E-01         1.4336787E-01         6.8668461E-01         9.4131529E-01         2.0415005E-01         1.6585521E-01        -1.2680897E-01         6.7313856E-01
  1.5278140E+02         9.5009768E-01         1.4114548E-01         1.1371304E-01        -3.7951840E-03         6.7369992E-01         9.3909645E-01        -1.9350039E-02         1.6402440E-01        -8.3051860E-02         6.6383743E-01         9.1780335E-01         4.3289307E-01         1.9332317E-01        -3.7604403E-02         6.4231777E-01         9.6195960E-01         6.0913302E-02         1.2889786E-01         1.4950636E-01         6.8993914E-01         9.4284999E-01         2.0953503E-01         1.6366337E-01        -1.2765057E-01         6.7303705E-01
  1.5278920E+02         9.4465703E-01         1.5084967E-01         9.9321455E-02        -6.1547672E-03         6.6873896E-01         9.4338661E-01        -1.8922204E-02         1.6630661E-01        -8.8129327E-02         6.6820544E-01         9.2045069E-01         4.2180783E-01         1.9728664E-01        -4.1343097E-02         6.4364332E-01         9.6525270E-01         9.2533693E-02         1.2477761E-01         1.5186116E-01         6.9244146E-01         9.4526702E-01         2.1522991E-01         1.5966979E-01        -1.2741870E-01         6.7289728E-01
  1.5279710E+02         9.3684143E-01         1.5482669E-01         8.7580964E-02        -5.7874434E-03         6.6234398E-01         9.4686133E-01        -1.5849398E-02         1.6816989E-01        -9.1141984E-02         6.7214376E-01         9.2349917E-01         4.0830216E-01         1.9580594E-01        -3.9062042E-02         6.4506376E-01         9.6825832E-01         1.2107929E-01         1.2061223E-01         1.5045494E-01         6.9431978E-01         9.4827813E-01         2.2070920E-01         1.5302925E-01        -1.2779810E-01         6.7266673E-01
  1.5280480E+02         9.2741138E-01         1.5166250E-01         7.8444622E-02        -3.8333011E-03         6.5501982E-01         9.4948530E-01        -9.3273045E-03         1.6906138E-01        -9.2134312E-02         6.7559415E-01         9.2587799E-01         3.9486170E-01         1.8909937E-01        -3.6017638E-02         6.4598006E-01         9.7106397E-01         1.4602490E-01         1.1651681E-01         1.4576691E-01         6.9565356E-01         9.5099688E-01         2.2512908E-01         1.4433891E-01        -1.2974334E-01         6.7229575E-01
  1.5281260E+02         9.1667235E-01         1.3931422E-01         7.1262173E-02        -1.3798581E-03         6.4687312E-01         9.5145786E-01         1.6806229E-03         1.6830632E-01        -9.0427443E-02         6.7875826E-01         9.2732388E-01         3.8497847E-01         1.7827319E-01        -3.7074860E-02         6.4632916E-01         9.7393990E-01         1.6914564E-01         1.1222597E-01         1.3858385E-01         6.9660962E-01         9.5244396E-01         2.2816941E-01         1.3412385E-01        -1.3312863E-01         6.7172748E-01
  1.5282050E+02         9.0591025E-01         1.1565117E-01         6.6657558E-02         6.8035233E-04         6.3877410E-01         9.5292842E-01         1.7300941E-02         1.6564670E-01        -8.4899642E-02         6.8160963E-01         9.2808801E-01         3.8230598E-01         1.6635720E-01        -4.3550447E-02         6.4646143E-01         9.7679448E-01         1.9066052E-01         1.0806587E-01         1.3037358E-01         6.9718224E-01         9.5165813E-01         2.3012188E-01         1.2309272E-01        -1.3642105E-01         6.7090678E-01
  1.5282830E+02         8.9695960E-01         7.9793729E-02         6.6032916E-02         1.8614046E-03         6.3196057E-01         9.5423996E-01         3.7208822E-02         1.6167194E-01        -7.4702278E-02         6.8415868E-01         9.2882532E-01         3.8678485E-01         1.5623006E-01        -5.2585483E-02         6.4686537E-01         9.7946066E-01         2.1118134E-01         1.0467050E-01         1.2224614E-01         6.9739801E-01         9.4852376E-01         2.3256512E-01         1.1113265E-01        -1.3737710E-01         6.6980094E-01
  1.5283620E+02         8.9240777E-01         3.4382243E-02         7.1106255E-02         2.0342604E-03         6.2818962E-01         9.5582771E-01         6.0615923E-02         1.5754536E-01        -5.9746273E-02         6.8637002E-01         9.3001187E-01         3.9479166E-01         1.4891709E-01        -5.9861507E-02         6.4776182E-01         9.8171782E-01         2.3086932E-01         1.0262840E-01         1.1447329E-01         6.9730479E-01         9.4385028E-01         2.3764768E-01         9.8056711E-02        -1.3400458E-01         6.6847515E-01
  1.5284390E+02         8.9439076E-01        -1.2233093E-02         8.2020134E-02         1.7312006E-03         6.2903917E-01         9.5804697E-01         8.5869439E-02         1.5436238E-01        -4.1492619E-02         6.8813652E-01         9.3171084E-01         4.0120998E-01         1.4336742E-01        -6.2541239E-02         6.4908385E-01         9.8340267E-01         2.4891984E-01         1.0200455E-01         1.0667799E-01         6.9701600E-01         9.3908691E-01         2.4669197E-01         8.4626935E-02        -1.2580551E-01         6.6712165E-01
  1.5285170E+02         9.0321970E-01        -5.2208006E-02         9.7317740E-02         2.2426315E-03         6.3505620E-01         9.6123654E-01         1.1295446E-01         1.5223515E-01        -2.1299589E-02         6.8948114E-01         9.3379283E-01         4.0297291E-01         1.3719085E-01        -6.0699370E-02         6.5070212E-01         9.8455548E-01         2.6525325E-01         1.0221703E-01         9.7698338E-02         6.9664246E-01         9.3526149E-01         2.6021564E-01         7.1502849E-02        -1.1340162E-01         6.6587210E-01
  1.5285960E+02         9.1644120E-01        -7.6163784E-02         1.1294346E-01         5.0214478E-03         6.4504868E-01         9.6518606E-01         1.4027314E-01         1.5065287E-01        -2.5925410E-03         6.9029266E-01         9.3583298E-01         3.9952224E-01         1.2890448E-01        -5.6488913E-02         6.5229249E-01         9.8518199E-01         2.7844495E-01         1.0238308E-01         8.7279767E-02         6.9630402E-01         9.3315685E-01         2.7668178E-01         6.0621686E-02        -9.9323787E-02         6.6491473E-01
  1.5286740E+02         9.3021023E-01        -8.1206858E-02         1.2500195E-01         1.0620823E-02         6.5657896E-01         9.6926653E-01         1.6682582E-01         1.4879654E-01         1.1540858E-02         6.9053817E-01         9.3732065E-01         3.9206883E-01         1.1827558E-01        -5.3466186E-02         6.5348220E-01         9.8543483E-01         2.8778112E-01         1.0166381E-01         7.5798973E-02         6.9608390E-01         9.3271846E-01         2.9396778E-01         5.3289860E-02        -8.6305641E-02         6.6433090E-01
