   n        time         Cl         Cd
  282400    45.43977   0.6124044   0.2950921
  283200    45.56855   0.6090783   0.2937272
  284000    45.69739   0.6038388   0.2912109
  284800    45.82625   0.5987723   0.2877892
  285600    45.95503   0.5981649   0.2862349
  286400    46.08372   0.5962471   0.2847295
  287200    46.21233   0.5949820   0.2841517
  288000    46.34096   0.5943491   0.2840125
  288800    46.46959   0.5964699   0.2850090
  289600    46.59824   0.5974798   0.2854737
  290400    46.72684   0.5953166   0.2846106
  291200    46.85537   0.5936345   0.2826563
  292000    46.98376   0.5916972   0.2809376
  292800    47.11212   0.5934361   0.2807284
  293600    47.24049   0.5928737   0.2801777
  294400    47.36881   0.5954634   0.2797503
  295200    47.49707   0.5984164   0.2804135
  296000    47.62528   0.5989142   0.2804083
  296800    47.75353   0.6013568   0.2806037
  297600    47.88178   0.6058020   0.2826111
  298400    48.01003   0.6111918   0.2853219
  299200    48.13831   0.6138092   0.2864739
  300000    48.26659   0.6154159   0.2862989
  300800    48.39486   0.6179020   0.2869115
  301600    48.52317   0.6182372   0.2854767
  302400    48.65142   0.6165423   0.2831587
  303200    48.77953   0.6190326   0.2828379
  304000    48.90752   0.6165131   0.2826764
  304800    49.03550   0.6148552   0.2822820
  305600    49.16357   0.6174161   0.2823780
  306400    49.29165   0.6165310   0.2814219
  307200    49.41969   0.6170476   0.2820691
  308000    49.54772   0.6184281   0.2840007
  308800    49.67589   0.6203631   0.2857839
  309600    49.80411   0.6207822   0.2874294
  310400    49.93234   0.6257362   0.2899058
  311200    50.06061   0.6285198   0.2922298
  312000    50.18891   0.6343517   0.2954670
  312800    50.31728   0.6382603   0.2987392
  313600    50.44570   0.6426556   0.3025470
  314400    50.57425   0.6447062   0.3047668
  315200    50.70286   0.6440658   0.3056161
  316000    50.83144   0.6404812   0.3052004
  316800    50.96007   0.6374910   0.3046778
  317600    51.08873   0.6348479   0.3041984
  318400    51.21737   0.6328950   0.3041332
  319200    51.34596   0.6279272   0.3028217
  320000    51.47459   0.6249546   0.3031803
  320800    51.60329   0.6202171   0.3032376
  321600    51.73211   0.6173740   0.3032449
  322400    51.86098   0.6128070   0.3020739
  323200    51.98993   0.6103734   0.3019355
  324000    52.11889   0.6063521   0.3011476
  324800    52.24789   0.6004099   0.2995569
  325600    52.37689   0.5939627   0.2974664
  326400    52.50596   0.5909189   0.2957175
  327200    52.63508   0.5847665   0.2929458
