   n        time         Cl         Cd
  277600    46.45102   0.4986759   0.1043308
  278400    46.58567   0.4976579   0.1051979
  279200    46.72035   0.5036654   0.1069812
  280000    46.85523   0.5098924   0.1086007
  280800    46.99022   0.5186232   0.1107736
  281600    47.12534   0.5295661   0.1136173
  282400    47.26059   0.5406902   0.1170470
  283200    47.39598   0.5497064   0.1202270
  284000    47.53147   0.5613615   0.1228621
  284800    47.66716   0.5715758   0.1252996
  285600    47.80292   0.5765318   0.1266727
  286400    47.93877   0.5760656   0.1270676
  287200    48.07463   0.5736136   0.1270638
  288000    48.21055   0.5683820   0.1258678
  288800    48.34648   0.5616855   0.1241952
  289600    48.48236   0.5535135   0.1225922
  290400    48.61814   0.5469984   0.1228273
  291200    48.75383   0.5410437   0.1221450
  292000    48.88943   0.5341135   0.1219233
  292800    49.02497   0.5251330   0.1206361
  293600    49.16052   0.5183233   0.1197098
  294400    49.29603   0.5134732   0.1191351
  295200    49.43157   0.5099162   0.1190237
  296000    49.56713   0.5102599   0.1193108
  296800    49.70281   0.5050420   0.1183600
  297600    49.83858   0.5081993   0.1188977
  298400    49.97446   0.5101157   0.1189710
  299200    50.11050   0.5116126   0.1177265
  300000    50.24652   0.5152513   0.1170117
  300800    50.38257   0.5182101   0.1164075
  301600    50.51866   0.5205050   0.1163988
  302400    50.65478   0.5226409   0.1172917
  303200    50.79090   0.5267178   0.1172422
  304000    50.92706   0.5275013   0.1177742
  304800    51.06319   0.5251142   0.1178646
  305600    51.19940   0.5248404   0.1174863
  306400    51.33560   0.5197056   0.1165102
  307200    51.47182   0.5146568   0.1152308
  308000    51.60797   0.5062516   0.1133922
  308800    51.74408   0.4976846   0.1117626
  309600    51.88012   0.4913235   0.1111262
  310400    52.01612   0.4898618   0.1118918
  311200    52.15211   0.4884961   0.1119370
  312000    52.28810   0.4872215   0.1123843
  312800    52.42381   0.4895317   0.1119367
  313600    52.55981   0.4954258   0.1121606
  314400    52.69576   0.5017296   0.1126107
  315200    52.83166   0.5093663   0.1138273
  316000    52.96754   0.5155484   0.1143424
  316800    53.10351   0.5179515   0.1137583
  317600    53.23952   0.5174857   0.1126548
  318400    53.37554   0.5203287   0.1115354
  319200    53.51155   0.5179381   0.1105110
  320000    53.64760   0.5184017   0.1092457
  320800    53.78371   0.5149046   0.1072451
  321600    53.91981   0.5145382   0.1065058
  322400    54.05589   0.5130283   0.1066528
  323200    54.19204   0.5138061   0.1076083
  324000    54.32818   0.5131167   0.1087838
  324800    54.46436   0.5111315   0.1092379
  325600    54.60009   0.5092934   0.1103284
  326400    54.73628   0.5069175   0.1109725
  327200    54.87254   0.5064032   0.1122981
  328000    55.00891   0.5089610   0.1143088
  328800    55.14537   0.5098624   0.1160953
  329600    55.28087   0.5114162   0.1172965
  330400    55.41750   0.5096638   0.1186519
  331200    55.55416   0.5140613   0.1205751
  332000    55.69093   0.5202685   0.1228562
  332800    55.82772   0.5224024   0.1243018
  333600    55.96458   0.5272201   0.1258061
  334400    56.10143   0.5303240   0.1269070
  335200    56.23836   0.5365863   0.1271448
  336000    56.37524   0.5369610   0.1274548
  336800    56.51214   0.5415490   0.1281918
  337600    56.64905   0.5367372   0.1266720
  338400    56.78590   0.5338708   0.1258861
  339200    56.92266   0.5281014   0.1246917
  340000    57.05933   0.5207461   0.1235446
  340800    57.19595   0.5135284   0.1229344
  341600    57.33248   0.5008461   0.1217900
  342400    57.46901   0.4914616   0.1204501
  343200    57.60550   0.4778483   0.1184553
  344000    57.74203   0.4663991   0.1172124
  344800    57.87858   0.4596906   0.1159353
  345600    58.01517   0.4510066   0.1139786
  346400    58.15171   0.4425551   0.1121564
  347200    58.28824   0.4352211   0.1107622
  348000    58.42477   0.4307980   0.1102301
  348800    58.56136   0.4276360   0.1098895
  349600    58.69807   0.4260742   0.1095215
  350400    58.83488   0.4292044   0.1079458
  351200    58.97180   0.4266009   0.1067716
  352000    59.10877   0.4298424   0.1055605
  352800    59.24581   0.4318924   0.1042790
  353600    59.38284   0.4359234   0.1030295
  354400    59.51985   0.4378373   0.1014112
  355200    59.65683   0.4414645   0.0997498
  356000    59.79374   0.4487952   0.0993017
  356800    59.93062   0.4549951   0.0997138
  357220    60.00244   0.4568242   0.0999307
  357240    60.00586   0.4570112   0.0999500
  357260    60.00928   0.4572052   0.0999700
  357280    60.01270   0.4574138   0.0999926
  357300    60.01611   0.4576427   0.1000180
  357320    60.01953   0.4578745   0.1000420
  357340    60.02295   0.4580903   0.1000616
  357360    60.02637   0.4582975   0.1000773
  357380    60.02979   0.4585011   0.1000892
  357400    60.03321   0.4587045   0.1000971
  357420    60.03663   0.4588999   0.1001013
  357440    60.04004   0.4590602   0.1000995
  357460    60.04346   0.4591824   0.1000929
  357480    60.04688   0.4592866   0.1000859
  357500    60.05030   0.4593443   0.1000769
  357520    60.05372   0.4593237   0.1000616
  357540    60.05714   0.4592416   0.1000414
  357560    60.06056   0.4591355   0.1000221
  357580    60.06398   0.4590269   0.1000061
  357600    60.06740   0.4589138   0.0999911
  357620    60.07082   0.4588056   0.0999753
