"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Points:0"	"Points:1"	"Points:2"
9.20795e-01	0.00000e+00	1.98263e-18	0.00000e+00	6.57717e-01	2.63087e-01	-1.32561e-03	-1.29731e-01	1.03199e-01	8.14000e-02
9.21398e-01	-3.96525e-18	0.00000e+00	0.00000e+00	6.58145e-01	2.63258e-01	-1.26154e-03	-1.25004e-01	1.02929e-01	8.14000e-02
9.21955e-01	3.96486e-18	1.98253e-18	0.00000e+00	6.58541e-01	2.63416e-01	-1.26620e-03	-1.20264e-01	1.02646e-01	8.14000e-02
9.22482e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.58917e-01	2.63567e-01	-1.27968e-03	-1.15511e-01	1.02350e-01	8.14000e-02
9.23056e-01	-3.96505e-18	4.95622e-18	0.00000e+00	6.59328e-01	2.63731e-01	-1.21988e-03	-1.10747e-01	1.02041e-01	8.14000e-02
9.23599e-01	3.96505e-18	-1.98253e-18	0.00000e+00	6.59716e-01	2.63886e-01	-1.10073e-03	-1.05972e-01	1.01719e-01	8.14000e-02
9.23991e-01	-3.96486e-18	0.00000e+00	0.00000e+00	6.59996e-01	2.63998e-01	-9.98649e-04	-1.01186e-01	1.01384e-01	8.14000e-02
9.24206e-01	7.93050e-18	9.91363e-19	0.00000e+00	6.60148e-01	2.64059e-01	-9.50304e-04	-9.63903e-02	1.01037e-01	8.14000e-02
9.24315e-01	3.96505e-18	9.91363e-19	0.00000e+00	6.60225e-01	2.64090e-01	-9.37968e-04	-9.15848e-02	1.00678e-01	8.14000e-02
9.24369e-01	-7.93011e-18	-9.91263e-23	0.00000e+00	6.60263e-01	2.64105e-01	-9.24664e-04	-8.67704e-02	1.00307e-01	8.14000e-02
9.24366e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.60260e-01	2.64104e-01	-8.79539e-04	-8.19475e-02	9.99237e-02	8.14000e-02
9.24319e-01	-1.98253e-18	-5.94778e-18	0.00000e+00	6.60227e-01	2.64091e-01	-8.04408e-04	-7.71168e-02	9.95287e-02	8.14000e-02
9.24297e-01	1.98253e-18	0.00000e+00	0.00000e+00	6.60212e-01	2.64085e-01	-7.40957e-04	-7.22787e-02	9.91222e-02	8.14000e-02
9.24367e-01	-3.96525e-18	0.00000e+00	0.00000e+00	6.60262e-01	2.64105e-01	-7.23056e-04	-6.74340e-02	9.87042e-02	8.14000e-02
9.24507e-01	1.98253e-22	0.00000e+00	0.00000e+00	6.60362e-01	2.64145e-01	-7.31917e-04	-6.25830e-02	9.82750e-02	8.14000e-02
9.24609e-01	-3.96525e-18	9.91263e-19	0.00000e+00	6.60435e-01	2.64174e-01	-7.21517e-04	-5.77265e-02	9.78348e-02	8.14000e-02
9.24587e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.60419e-01	2.64167e-01	-6.78898e-04	-5.28649e-02	9.73838e-02	8.14000e-02
9.24456e-01	-1.98273e-18	3.96495e-18	0.00000e+00	6.60325e-01	2.64130e-01	-6.35041e-04	-4.79988e-02	9.69220e-02	8.14000e-02
