"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Points:0"	"Points:1"	"Points:2"
9.08609e-01	3.96525e-18	-1.98263e-18	0.00000e+00	6.49010e-01	2.59604e-01	6.22745e-04	-2.54871e-01	1.00793e-01	2.64000e-02
9.09811e-01	0.00000e+00	9.91363e-19	0.00000e+00	6.49868e-01	2.59947e-01	1.32126e-03	-2.51038e-01	1.01011e-01	2.64000e-02
9.09482e-01	-3.96486e-18	1.98243e-18	0.00000e+00	6.49626e-01	2.59850e-01	2.79649e-04	-2.47177e-01	1.01214e-01	2.64000e-02
9.10207e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.50153e-01	2.60061e-01	-9.30710e-04	-2.43289e-01	1.01403e-01	2.64000e-02
9.12347e-01	0.00000e+00	9.91263e-19	0.00000e+00	6.51675e-01	2.60670e-01	-9.17498e-04	-2.39374e-01	1.01577e-01	2.64000e-02
9.14021e-01	-7.93011e-18	-1.98263e-18	0.00000e+00	6.52873e-01	2.61149e-01	-5.02983e-04	-2.35433e-01	1.01737e-01	2.64000e-02
9.15087e-01	1.18950e-17	-1.98253e-18	0.00000e+00	6.53635e-01	2.61454e-01	-1.20334e-04	-2.31465e-01	1.01883e-01	2.64000e-02
9.15437e-01	0.00000e+00	-9.91263e-23	0.00000e+00	6.53881e-01	2.61552e-01	7.28298e-04	-2.27471e-01	1.02014e-01	2.64000e-02
9.14442e-01	3.96486e-18	-1.98243e-18	0.00000e+00	6.53175e-01	2.61270e-01	1.30305e-03	-2.23452e-01	1.02130e-01	2.64000e-02
9.14144e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.52961e-01	2.61184e-01	9.10568e-04	-2.19408e-01	1.02232e-01	2.64000e-02
9.15165e-01	0.00000e+00	1.98223e-18	0.00000e+00	6.53686e-01	2.61474e-01	2.58190e-04	-2.15339e-01	1.02320e-01	2.64000e-02
9.15555e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.53962e-01	2.61585e-01	-4.88129e-04	-2.11245e-01	1.02393e-01	2.64000e-02
9.15887e-01	3.96505e-18	-1.98243e-18	0.00000e+00	6.54205e-01	2.61682e-01	-1.21687e-03	-2.07128e-01	1.02451e-01	2.64000e-02
9.17070e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.55049e-01	2.62020e-01	-9.18905e-04	-2.02988e-01	1.02495e-01	2.64000e-02
9.17675e-01	-3.96505e-18	1.98273e-18	0.00000e+00	6.55486e-01	2.62194e-01	1.61104e-05	-1.98825e-01	1.02525e-01	2.64000e-02
9.17590e-01	-3.96486e-18	0.00000e+00	0.00000e+00	6.55419e-01	2.62168e-01	5.34889e-05	-1.94639e-01	1.02540e-01	2.64000e-02
9.17886e-01	-7.93011e-18	1.98263e-18	0.00000e+00	6.55632e-01	2.62253e-01	-6.24365e-04	-1.90431e-01	1.02541e-01	2.64000e-02
9.18529e-01	0.00000e+00	1.98253e-18	0.00000e+00	6.56093e-01	2.62437e-01	-8.31528e-04	-1.86201e-01	1.02527e-01	2.64000e-02
9.18760e-01	3.96505e-18	-1.98243e-18	0.00000e+00	6.56257e-01	2.62503e-01	-7.31594e-04	-1.81951e-01	1.02499e-01	2.64000e-02
9.18715e-01	0.00000e+00	9.91263e-23	0.00000e+00	6.56228e-01	2.62491e-01	-1.01368e-03	-1.77679e-01	1.02457e-01	2.64000e-02
9.19127e-01	-5.94738e-18	0.00000e+00	0.00000e+00	6.56521e-01	2.62608e-01	-1.37620e-03	-1.73388e-01	1.02401e-01	2.64000e-02
9.19636e-01	0.00000e+00	-1.98253e-22	0.00000e+00	6.56884e-01	2.62754e-01	-1.37378e-03	-1.69076e-01	1.02331e-01	2.64000e-02
9.19821e-01	0.00000e+00	9.91363e-19	0.00000e+00	6.57017e-01	2.62807e-01	-1.25744e-03	-1.64746e-01	1.02246e-01	2.64000e-02
9.20145e-01	-9.91244e-18	0.00000e+00	0.00000e+00	6.57248e-01	2.62899e-01	-1.23877e-03	-1.60396e-01	1.02148e-01	2.64000e-02
9.20755e-01	-3.96486e-18	0.00000e+00	0.00000e+00	6.57685e-01	2.63074e-01	-1.21943e-03	-1.56028e-01	1.02036e-01	2.64000e-02
9.21436e-01	3.96525e-18	0.00000e+00	0.00000e+00	6.58171e-01	2.63268e-01	-1.21086e-03	-1.51643e-01	1.01910e-01	2.64000e-02
9.22229e-01	3.96525e-18	-2.97379e-18	0.00000e+00	6.58736e-01	2.63495e-01	-1.13228e-03	-1.47239e-01	1.01770e-01	2.64000e-02
9.22944e-01	-1.98213e-18	0.00000e+00	0.00000e+00	6.59245e-01	2.63698e-01	-8.00497e-04	-1.42819e-01	1.01617e-01	2.64000e-02
9.23093e-01	0.00000e+00	1.98253e-18	0.00000e+00	6.59351e-01	2.63740e-01	-4.56689e-04	-1.38383e-01	1.01450e-01	2.64000e-02
9.22991e-01	0.00000e+00	1.98253e-18	0.00000e+00	6.59278e-01	2.63711e-01	-4.94275e-04	-1.33931e-01	1.01270e-01	2.64000e-02
9.23157e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.59395e-01	2.63758e-01	-7.34646e-04	-1.29463e-01	1.01076e-01	2.64000e-02
9.23277e-01	0.00000e+00	1.98253e-18	0.00000e+00	6.59481e-01	2.63792e-01	-8.22279e-04	-1.24980e-01	1.00869e-01	2.64000e-02
9.23234e-01	-3.96486e-18	0.00000e+00	0.00000e+00	6.59450e-01	2.63780e-01	-8.01843e-04	-1.20483e-01	1.00649e-01	2.64000e-02
9.23274e-01	0.00000e+00	-3.96525e-18	0.00000e+00	6.59479e-01	2.63792e-01	-7.70598e-04	-1.15972e-01	1.00417e-01	2.64000e-02
9.23316e-01	7.93031e-18	2.97379e-18	0.00000e+00	6.59510e-01	2.63804e-01	-7.20100e-04	-1.11448e-01	1.00171e-01	2.64000e-02
9.23358e-01	0.00000e+00	1.98233e-18	0.00000e+00	6.59541e-01	2.63816e-01	-7.04151e-04	-1.06911e-01	9.99128e-02	2.64000e-02
9.23511e-01	5.94778e-18	-3.96535e-18	0.00000e+00	6.59650e-01	2.63860e-01	-7.24475e-04	-1.02361e-01	9.96420e-02	2.64000e-02
9.23702e-01	3.96545e-18	1.98253e-22	0.00000e+00	6.59787e-01	2.63915e-01	-7.15297e-04	-9.77993e-02	9.93587e-02	2.64000e-02
9.23886e-01	-3.96505e-18	-2.97389e-18	0.00000e+00	6.59919e-01	2.63968e-01	-6.81622e-04	-9.32265e-02	9.90632e-02	2.64000e-02
9.24069e-01	3.96525e-18	0.00000e+00	0.00000e+00	6.60050e-01	2.64020e-01	-6.59627e-04	-8.86427e-02	9.87555e-02	2.64000e-02
9.24229e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.60164e-01	2.64066e-01	-6.52162e-04	-8.40487e-02	9.84358e-02	2.64000e-02
9.24351e-01	5.94798e-18	2.97399e-18	0.00000e+00	6.60251e-01	2.64100e-01	-6.44799e-04	-7.94449e-02	9.81043e-02	2.64000e-02
9.24409e-01	-5.94758e-22	-9.91561e-19	0.00000e+00	6.60291e-01	2.64117e-01	-6.16020e-04	-7.48318e-02	9.77611e-02	2.64000e-02
9.24367e-01	1.98273e-18	-1.98253e-18	0.00000e+00	6.60260e-01	2.64104e-01	-5.66438e-04	-7.02100e-02	9.74064e-02	2.64000e-02
9.24254e-01	-7.93031e-18	0.00000e+00	0.00000e+00	6.60180e-01	2.64072e-01	-5.37643e-04	-6.55800e-02	9.70403e-02	2.64000e-02
9.24156e-01	-3.96505e-18	-3.96495e-18	0.00000e+00	6.60110e-01	2.64044e-01	-5.60189e-04	-6.09422e-02	9.66630e-02	2.64000e-02
9.24105e-01	-1.98253e-22	-1.98253e-18	0.00000e+00	6.60073e-01	2.64029e-01	-6.03849e-04	-5.62973e-02	9.62746e-02	2.64000e-02
9.24054e-01	0.00000e+00	-1.98243e-18	0.00000e+00	6.60037e-01	2.64015e-01	-6.20109e-04	-5.16458e-02	9.58754e-02	2.64000e-02
9.23967e-01	-3.96486e-18	-1.98253e-18	0.00000e+00	6.59975e-01	2.63990e-01	-6.12207e-04	-4.69881e-02	9.54654e-02	2.64000e-02
9.23893e-01	7.92991e-18	3.96525e-18	0.00000e+00	6.59922e-01	2.63969e-01	-6.19801e-04	-4.23248e-02	9.50449e-02	2.64000e-02
