"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Points:0"	"Points:1"	"Points:2"
8.92755e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.37680e-01	2.55072e-01	7.29762e-03	-3.35403e-01	9.53230e-02	5.50000e-02
8.88963e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.34962e-01	2.53985e-01	6.37396e-03	-3.32099e-01	9.58109e-02	5.50000e-02
8.85169e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.32258e-01	2.52903e-01	4.10116e-03	-3.28759e-01	9.62860e-02	5.50000e-02
8.84865e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.32048e-01	2.52819e-01	1.81771e-03	-3.25386e-01	9.67483e-02	5.50000e-02
8.88124e-01	3.96505e-22	0.00000e+00	0.00000e+00	6.34382e-01	2.53753e-01	1.25932e-03	-3.21979e-01	9.71976e-02	5.50000e-02
8.92056e-01	-5.94758e-18	0.00000e+00	0.00000e+00	6.37183e-01	2.54873e-01	2.75480e-03	-3.18538e-01	9.76337e-02	5.50000e-02
8.93611e-01	1.98253e-18	0.00000e+00	0.00000e+00	6.38296e-01	2.55318e-01	4.35969e-03	-3.15064e-01	9.80565e-02	5.50000e-02
8.93465e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.38201e-01	2.55281e-01	4.23445e-03	-3.11557e-01	9.84658e-02	5.50000e-02
8.94845e-01	1.38779e-17	0.00000e+00	0.00000e+00	6.39183e-01	2.55673e-01	3.55709e-03	-3.08016e-01	9.88616e-02	5.50000e-02
8.97040e-01	7.93031e-18	0.00000e+00	0.00000e+00	6.40750e-01	2.56300e-01	3.96979e-03	-3.04444e-01	9.92436e-02	5.50000e-02
8.98077e-01	-7.93011e-18	0.00000e+00	0.00000e+00	6.41494e-01	2.56598e-01	4.28540e-03	-3.00839e-01	9.96118e-02	5.50000e-02
8.98472e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.41757e-01	2.56703e-01	3.58084e-03	-2.97201e-01	9.99660e-02	5.50000e-02
8.97287e-01	-3.96446e-18	0.00000e+00	0.00000e+00	6.40907e-01	2.56363e-01	2.46197e-03	-2.93533e-01	1.00306e-01	5.50000e-02
8.94297e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.38767e-01	2.55507e-01	6.40177e-04	-2.89832e-01	1.00632e-01	5.50000e-02
8.93648e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.38327e-01	2.55331e-01	-1.19225e-03	-2.86101e-01	1.00944e-01	5.50000e-02
8.96841e-01	7.93031e-18	0.00000e+00	0.00000e+00	6.40614e-01	2.56246e-01	-1.14107e-03	-2.82339e-01	1.01242e-01	5.50000e-02
8.99374e-01	-3.96525e-18	0.00000e+00	0.00000e+00	6.42414e-01	2.56966e-01	-1.29633e-05	-2.78547e-01	1.01525e-01	5.50000e-02
9.00384e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.43140e-01	2.57256e-01	2.91223e-04	-2.74725e-01	1.01793e-01	5.50000e-02
9.02879e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.44921e-01	2.57968e-01	-2.87186e-05	-2.70873e-01	1.02047e-01	5.50000e-02
9.06376e-01	-3.96525e-18	0.00000e+00	0.00000e+00	6.47422e-01	2.58969e-01	-4.92948e-04	-2.66992e-01	1.02286e-01	5.50000e-02
9.09418e-01	-1.18952e-17	0.00000e+00	0.00000e+00	6.49590e-01	2.59836e-01	-8.84002e-04	-2.63081e-01	1.02511e-01	5.50000e-02
9.11471e-01	-1.98292e-18	-1.98253e-18	0.00000e+00	6.51051e-01	2.60420e-01	-4.93124e-04	-2.59143e-01	1.02721e-01	5.50000e-02
9.11934e-01	-3.96486e-18	-9.91263e-19	0.00000e+00	6.51385e-01	2.60554e-01	1.25115e-04	-2.55176e-01	1.02916e-01	5.50000e-02
9.11278e-01	3.96505e-18	1.98253e-18	0.00000e+00	6.50909e-01	2.60363e-01	-3.70247e-04	-2.51181e-01	1.03096e-01	5.50000e-02
9.10945e-01	3.96486e-18	-1.98253e-18	0.00000e+00	6.50675e-01	2.60270e-01	-1.52675e-03	-2.47159e-01	1.03262e-01	5.50000e-02
9.11836e-01	-7.92991e-18	2.97389e-18	0.00000e+00	6.51308e-01	2.60523e-01	-1.91701e-03	-2.43110e-01	1.03413e-01	5.50000e-02
9.12754e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.51963e-01	2.60785e-01	-1.38401e-03	-2.39035e-01	1.03548e-01	5.50000e-02
9.12881e-01	3.96486e-18	9.91263e-19	0.00000e+00	6.52057e-01	2.60823e-01	-6.27940e-04	-2.34933e-01	1.03669e-01	5.50000e-02
9.12927e-01	-1.98292e-18	0.00000e+00	0.00000e+00	6.52087e-01	2.60835e-01	2.18401e-05	-2.30806e-01	1.03775e-01	5.50000e-02
