x0	i=0	x1	i=1	x2	i=2	
4.664665e-01 	 4.664895e-01 	4.664665e-01 	 4.661005e-01 	4.664665e-01 	 4.662246e-01 	 
4.674675e-01 	 4.675031e-01 	4.674675e-01 	 4.670973e-01 	4.674675e-01 	 4.672248e-01 	 
4.684685e-01 	 4.685167e-01 	4.684685e-01 	 4.680942e-01 	4.684685e-01 	 4.682250e-01 	 
4.694695e-01 	 4.695305e-01 	4.694695e-01 	 4.690910e-01 	4.694695e-01 	 4.692252e-01 	 
4.704705e-01 	 4.705444e-01 	4.704705e-01 	 4.700878e-01 	4.704705e-01 	 4.702255e-01 	 
4.714715e-01 	 4.715583e-01 	4.714715e-01 	 4.710846e-01 	4.714715e-01 	 4.712257e-01 	 
4.724725e-01 	 4.725724e-01 	4.724725e-01 	 4.720814e-01 	4.724725e-01 	 4.722260e-01 	 
4.734735e-01 	 4.735866e-01 	4.734735e-01 	 4.730782e-01 	4.734735e-01 	 4.732263e-01 	 
4.744745e-01 	 4.746008e-01 	4.744745e-01 	 4.740750e-01 	4.744745e-01 	 4.742266e-01 	 
4.754755e-01 	 4.756152e-01 	4.754755e-01 	 4.750718e-01 	4.754755e-01 	 4.752270e-01 	 
4.764765e-01 	 4.766296e-01 	4.764765e-01 	 4.760686e-01 	4.764765e-01 	 4.762273e-01 	 
4.774775e-01 	 4.776442e-01 	4.774775e-01 	 4.770654e-01 	4.774775e-01 	 4.772277e-01 	 
4.784785e-01 	 4.786588e-01 	4.784785e-01 	 4.780622e-01 	4.784785e-01 	 4.782281e-01 	 
4.794795e-01 	 4.796735e-01 	4.794795e-01 	 4.790590e-01 	4.794795e-01 	 4.792285e-01 	 
4.804805e-01 	 4.806884e-01 	4.804805e-01 	 4.800557e-01 	4.804805e-01 	 4.802289e-01 	 
4.814815e-01 	 4.817033e-01 	4.814815e-01 	 4.810525e-01 	4.814815e-01 	 4.812293e-01 	 
4.824825e-01 	 4.827182e-01 	4.824825e-01 	 4.820493e-01 	4.824825e-01 	 4.822298e-01 	 
4.834835e-01 	 4.837333e-01 	4.834835e-01 	 4.830461e-01 	4.834835e-01 	 4.832303e-01 	 
4.844845e-01 	 4.847484e-01 	4.844845e-01 	 4.840429e-01 	4.844845e-01 	 4.842308e-01 	 
4.854855e-01 	 4.857637e-01 	4.854855e-01 	 4.850397e-01 	4.854855e-01 	 4.852313e-01 	 
4.864865e-01 	 4.867790e-01 	4.864865e-01 	 4.860365e-01 	4.864865e-01 	 4.862318e-01 	 
4.874875e-01 	 4.877943e-01 	4.874875e-01 	 4.870333e-01 	4.874875e-01 	 4.872324e-01 	 
4.884885e-01 	 4.888098e-01 	4.884885e-01 	 4.880301e-01 	4.884885e-01 	 4.882330e-01 	 
4.894895e-01 	 4.898253e-01 	4.894895e-01 	 4.890270e-01 	4.894895e-01 	 4.892336e-01 	 
4.904905e-01 	 4.908409e-01 	4.904905e-01 	 4.900238e-01 	4.904905e-01 	 4.902342e-01 	 
4.914915e-01 	 4.918565e-01 	4.914915e-01 	 4.910207e-01 	4.914915e-01 	 4.912349e-01 	 
4.924925e-01 	 4.928723e-01 	4.924925e-01 	 4.920175e-01 	4.924925e-01 	 4.922356e-01 	 
4.934935e-01 	 4.938881e-01 	4.934935e-01 	 4.930144e-01 	4.934935e-01 	 4.932363e-01 	 
4.944945e-01 	 4.949039e-01 	4.944945e-01 	 4.940113e-01 	4.944945e-01 	 4.942370e-01 	 
4.954955e-01 	 4.959198e-01 	4.954955e-01 	 4.950082e-01 	4.954955e-01 	 4.952377e-01 	 
4.964965e-01 	 4.969358e-01 	4.964965e-01 	 4.960051e-01 	4.964965e-01 	 4.962385e-01 	 
4.974975e-01 	 4.979518e-01 	4.974975e-01 	 4.970021e-01 	4.974975e-01 	 4.972393e-01 	 
4.984985e-01 	 4.989678e-01 	4.984985e-01 	 4.979990e-01 	4.984985e-01 	 4.982401e-01 	 
4.994995e-01 	 4.999840e-01 	4.994995e-01 	 4.989960e-01 	4.994995e-01 	 4.992409e-01 	 
5.005005e-01 	 5.010001e-01 	5.005005e-01 	 4.999930e-01 	5.005005e-01 	 5.002418e-01 	 
5.015015e-01 	 5.020163e-01 	5.015015e-01 	 5.009901e-01 	5.015015e-01 	 5.012427e-01 	 
5.025025e-01 	 5.030326e-01 	5.025025e-01 	 5.019871e-01 	5.025025e-01 	 5.022436e-01 	 
5.035035e-01 	 5.040489e-01 	5.035035e-01 	 5.029842e-01 	5.035035e-01 	 5.032445e-01 	 
5.045045e-01 	 5.050652e-01 	5.045045e-01 	 5.039813e-01 	5.045045e-01 	 5.042455e-01 	 
5.055055e-01 	 5.060816e-01 	5.055055e-01 	 5.049784e-01 	5.055055e-01 	 5.052465e-01 	 
5.065065e-01 	 5.070980e-01 	5.065065e-01 	 5.059756e-01 	5.065065e-01 	 5.062475e-01 	 
5.075075e-01 	 5.081144e-01 	5.075075e-01 	 5.069728e-01 	5.075075e-01 	 5.072486e-01 	 
5.085085e-01 	 5.091309e-01 	5.085085e-01 	 5.079700e-01 	5.085085e-01 	 5.082496e-01 	 
5.095095e-01 	 5.101474e-01 	5.095095e-01 	 5.089673e-01 	5.095095e-01 	 5.092507e-01 	 
5.105105e-01 	 5.111639e-01 	5.105105e-01 	 5.099646e-01 	5.105105e-01 	 5.102519e-01 	 
5.115115e-01 	 5.121804e-01 	5.115115e-01 	 5.109619e-01 	5.115115e-01 	 5.112530e-01 	 
5.125125e-01 	 5.131970e-01 	5.125125e-01 	 5.119593e-01 	5.125125e-01 	 5.122542e-01 	 
5.135135e-01 	 5.142135e-01 	5.135135e-01 	 5.129567e-01 	5.135135e-01 	 5.132554e-01 	 
5.145145e-01 	 5.152301e-01 	5.145145e-01 	 5.139541e-01 	5.145145e-01 	 5.142567e-01 	 
5.155155e-01 	 5.162467e-01 	5.155155e-01 	 5.149516e-01 	5.155155e-01 	 5.152579e-01 	 
5.165165e-01 	 5.172633e-01 	5.165165e-01 	 5.159492e-01 	5.165165e-01 	 5.162592e-01 	 
5.175175e-01 	 5.182799e-01 	5.175175e-01 	 5.169468e-01 	5.175175e-01 	 5.172606e-01 	 
5.185185e-01 	 5.192965e-01 	5.185185e-01 	 5.179444e-01 	5.185185e-01 	 5.182619e-01 	 
5.195195e-01 	 5.203131e-01 	5.195195e-01 	 5.189421e-01 	5.195195e-01 	 5.192633e-01 	 
5.205205e-01 	 5.213297e-01 	5.205205e-01 	 5.199398e-01 	5.205205e-01 	 5.202647e-01 	 
5.215215e-01 	 5.223463e-01 	5.215215e-01 	 5.209376e-01 	5.215215e-01 	 5.212662e-01 	 
5.225225e-01 	 5.233629e-01 	5.225225e-01 	 5.219354e-01 	5.225225e-01 	 5.222677e-01 	 
5.235235e-01 	 5.243795e-01 	5.235235e-01 	 5.229333e-01 	5.235235e-01 	 5.232692e-01 	 
5.245245e-01 	 5.253960e-01 	5.245245e-01 	 5.239312e-01 	5.245245e-01 	 5.242707e-01 	 
5.255255e-01 	 5.264125e-01 	5.255255e-01 	 5.249292e-01 	5.255255e-01 	 5.252723e-01 	 
5.265265e-01 	 5.274291e-01 	5.265265e-01 	 5.259273e-01 	5.265265e-01 	 5.262739e-01 	 
5.275275e-01 	 5.284455e-01 	5.275275e-01 	 5.269254e-01 	5.275275e-01 	 5.272756e-01 	 
5.285285e-01 	 5.294620e-01 	5.285285e-01 	 5.279236e-01 	5.285285e-01 	 5.282772e-01 	 
5.295295e-01 	 5.304784e-01 	5.295295e-01 	 5.289219e-01 	5.295295e-01 	 5.292789e-01 	 
5.305305e-01 	 5.314948e-01 	5.305305e-01 	 5.299202e-01 	5.305305e-01 	 5.302807e-01 	 
5.315315e-01 	 5.325112e-01 	5.315315e-01 	 5.309186e-01 	5.315315e-01 	 5.312825e-01 	 
5.325325e-01 	 5.335275e-01 	5.325325e-01 	 5.319170e-01 	5.325325e-01 	 5.322843e-01 	 
5.335335e-01 	 5.345438e-01 	5.335335e-01 	 5.329156e-01 	5.335335e-01 	 5.332861e-01 	 
5.345345e-01 	 5.355600e-01 	5.345345e-01 	 5.339142e-01 	5.345345e-01 	 5.342880e-01 	 
5.355355e-01 	 5.365762e-01 	5.355355e-01 	 5.349129e-01 	5.355355e-01 	 5.352899e-01 	 
5.365365e-01 	 5.375924e-01 	5.365365e-01 	 5.359116e-01 	5.365365e-01 	 5.362918e-01 	 
5.375375e-01 	 5.386084e-01 	5.375375e-01 	 5.369105e-01 	5.375375e-01 	 5.372938e-01 	 
5.385385e-01 	 5.396245e-01 	5.385385e-01 	 5.379094e-01 	5.385385e-01 	 5.382958e-01 	 
5.395395e-01 	 5.406404e-01 	5.395395e-01 	 5.389084e-01 	5.395395e-01 	 5.392979e-01 	 
5.405405e-01 	 5.416563e-01 	5.405405e-01 	 5.399075e-01 	5.405405e-01 	 5.402999e-01 	 
5.415415e-01 	 5.426721e-01 	5.415415e-01 	 5.409067e-01 	5.415415e-01 	 5.413020e-01 	 
5.425425e-01 	 5.436879e-01 	5.425425e-01 	 5.419059e-01 	5.425425e-01 	 5.423042e-01 	 
5.435435e-01 	 5.447036e-01 	5.435435e-01 	 5.429053e-01 	5.435435e-01 	 5.433064e-01 	 
5.445445e-01 	 5.457192e-01 	5.445445e-01 	 5.439047e-01 	5.445445e-01 	 5.443086e-01 	 
5.455455e-01 	 5.467347e-01 	5.455455e-01 	 5.449043e-01 	5.455455e-01 	 5.453109e-01 	 
5.465465e-01 	 5.477501e-01 	5.465465e-01 	 5.459039e-01 	5.465465e-01 	 5.463132e-01 	 
5.475475e-01 	 5.487655e-01 	5.475475e-01 	 5.469037e-01 	5.475475e-01 	 5.473155e-01 	 
5.485485e-01 	 5.497807e-01 	5.485485e-01 	 5.479035e-01 	5.485485e-01 	 5.483179e-01 	 
5.495495e-01 	 5.507959e-01 	5.495495e-01 	 5.489035e-01 	5.495495e-01 	 5.493203e-01 	 
5.505506e-01 	 5.518109e-01 	5.505506e-01 	 5.499035e-01 	5.505506e-01 	 5.503227e-01 	 
5.515516e-01 	 5.528259e-01 	5.515516e-01 	 5.509037e-01 	5.515516e-01 	 5.513252e-01 	 
5.525526e-01 	 5.538408e-01 	5.525526e-01 	 5.519039e-01 	5.525526e-01 	 5.523277e-01 	 
5.535536e-01 	 5.548555e-01 	5.535536e-01 	 5.529043e-01 	5.535536e-01 	 5.533302e-01 	 
5.545546e-01 	 5.558701e-01 	5.545546e-01 	 5.539048e-01 	5.545546e-01 	 5.543328e-01 	 
5.555556e-01 	 5.568847e-01 	5.555556e-01 	 5.549054e-01 	5.555556e-01 	 5.553354e-01 	 
5.565566e-01 	 5.578991e-01 	5.565566e-01 	 5.559061e-01 	5.565566e-01 	 5.563381e-01 	 
5.575576e-01 	 5.589134e-01 	5.575576e-01 	 5.569070e-01 	5.575576e-01 	 5.573408e-01 	 
5.585586e-01 	 5.599275e-01 	5.585586e-01 	 5.579079e-01 	5.585586e-01 	 5.583435e-01 	 
5.595596e-01 	 5.609415e-01 	5.595596e-01 	 5.589090e-01 	5.595596e-01 	 5.593463e-01 	 
5.605606e-01 	 5.619554e-01 	5.605606e-01 	 5.599103e-01 	5.605606e-01 	 5.603491e-01 	 
5.615616e-01 	 5.629692e-01 	5.615616e-01 	 5.609116e-01 	5.615616e-01 	 5.613520e-01 	 
5.625626e-01 	 5.639828e-01 	5.625626e-01 	 5.619131e-01 	5.625626e-01 	 5.623549e-01 	 
5.635636e-01 	 5.649963e-01 	5.635636e-01 	 5.629147e-01 	5.635636e-01 	 5.633578e-01 	 
5.645646e-01 	 5.660097e-01 	5.645646e-01 	 5.639164e-01 	5.645646e-01 	 5.643608e-01 	 
5.655656e-01 	 5.670229e-01 	5.655656e-01 	 5.649183e-01 	5.655656e-01 	 5.653638e-01 	 
5.665666e-01 	 5.680359e-01 	5.665666e-01 	 5.659203e-01 	5.665666e-01 	 5.663668e-01 	 
5.675676e-01 	 5.690488e-01 	5.675676e-01 	 5.669225e-01 	5.675676e-01 	 5.673699e-01 	 
5.685686e-01 	 5.700615e-01 	5.685686e-01 	 5.679248e-01 	5.685686e-01 	 5.683730e-01 	 
5.695696e-01 	 5.710741e-01 	5.695696e-01 	 5.689272e-01 	5.695696e-01 	 5.693761e-01 	 
5.705706e-01 	 5.720865e-01 	5.705706e-01 	 5.699298e-01 	5.705706e-01 	 5.703793e-01 	 
5.715716e-01 	 5.730988e-01 	5.715716e-01 	 5.709325e-01 	5.715716e-01 	 5.713826e-01 	 
5.725726e-01 	 5.741108e-01 	5.725726e-01 	 5.719354e-01 	5.725726e-01 	 5.723858e-01 	 
5.735736e-01 	 5.751227e-01 	5.735736e-01 	 5.729385e-01 	5.735736e-01 	 5.733891e-01 	 
5.745746e-01 	 5.761345e-01 	5.745746e-01 	 5.739417e-01 	5.745746e-01 	 5.743925e-01 	 
5.755756e-01 	 5.771460e-01 	5.755756e-01 	 5.749450e-01 	5.755756e-01 	 5.753958e-01 	 
5.765766e-01 	 5.781573e-01 	5.765766e-01 	 5.759486e-01 	5.765766e-01 	 5.763993e-01 	 
5.775776e-01 	 5.791685e-01 	5.775776e-01 	 5.769523e-01 	5.775776e-01 	 5.774027e-01 	 
5.785786e-01 	 5.801795e-01 	5.785786e-01 	 5.779561e-01 	5.785786e-01 	 5.784062e-01 	 
5.795796e-01 	 5.811903e-01 	5.795796e-01 	 5.789601e-01 	5.795796e-01 	 5.794097e-01 	 
5.805806e-01 	 5.822009e-01 	5.805806e-01 	 5.799643e-01 	5.805806e-01 	 5.804133e-01 	 
5.815816e-01 	 5.832113e-01 	5.815816e-01 	 5.809687e-01 	5.815816e-01 	 5.814169e-01 	 
5.825826e-01 	 5.842215e-01 	5.825826e-01 	 5.819732e-01 	5.825826e-01 	 5.824205e-01 	 
5.835836e-01 	 5.852315e-01 	5.835836e-01 	 5.829779e-01 	5.835836e-01 	 5.834242e-01 	 
5.845846e-01 	 5.862412e-01 	5.845846e-01 	 5.839828e-01 	5.845846e-01 	 5.844279e-01 	 
5.855856e-01 	 5.872508e-01 	5.855856e-01 	 5.849878e-01 	5.855856e-01 	 5.854317e-01 	 
5.865866e-01 	 5.882602e-01 	5.865866e-01 	 5.859931e-01 	5.865866e-01 	 5.864355e-01 	 
5.875876e-01 	 5.892693e-01 	5.875876e-01 	 5.869985e-01 	5.875876e-01 	 5.874393e-01 	 
5.885886e-01 	 5.902782e-01 	5.885886e-01 	 5.880041e-01 	5.885886e-01 	 5.884431e-01 	 
5.895896e-01 	 5.912869e-01 	5.895896e-01 	 5.890099e-01 	5.895896e-01 	 5.894470e-01 	 
5.905906e-01 	 5.922954e-01 	5.905906e-01 	 5.900159e-01 	5.905906e-01 	 5.904510e-01 	 
5.915916e-01 	 5.933036e-01 	5.915916e-01 	 5.910220e-01 	5.915916e-01 	 5.914549e-01 	 
5.925926e-01 	 5.943116e-01 	5.925926e-01 	 5.920284e-01 	5.925926e-01 	 5.924589e-01 	 
5.935936e-01 	 5.953194e-01 	5.935936e-01 	 5.930350e-01 	5.935936e-01 	 5.934630e-01 	 
5.945946e-01 	 5.963270e-01 	5.945946e-01 	 5.940417e-01 	5.945946e-01 	 5.944670e-01 	 
5.955956e-01 	 5.973343e-01 	5.955956e-01 	 5.950487e-01 	5.955956e-01 	 5.954711e-01 	 
5.965966e-01 	 5.983413e-01 	5.965966e-01 	 5.960558e-01 	5.965966e-01 	 5.964753e-01 	 
5.975976e-01 	 5.993482e-01 	5.975976e-01 	 5.970632e-01 	5.975976e-01 	 5.974795e-01 	 
5.985986e-01 	 6.003547e-01 	5.985986e-01 	 5.980708e-01 	5.985986e-01 	 5.984837e-01 	 
5.995996e-01 	 6.013611e-01 	5.995996e-01 	 5.990785e-01 	5.995996e-01 	 5.994879e-01 	 
6.006006e-01 	 6.023671e-01 	6.006006e-01 	 6.000865e-01 	6.006006e-01 	 6.004922e-01 	 
6.016016e-01 	 6.033730e-01 	6.016016e-01 	 6.010947e-01 	6.016016e-01 	 6.014965e-01 	 
6.026026e-01 	 6.043785e-01 	6.026026e-01 	 6.021031e-01 	6.026026e-01 	 6.025008e-01 	 
6.036036e-01 	 6.053839e-01 	6.036036e-01 	 6.031117e-01 	6.036036e-01 	 6.035052e-01 	 
6.046046e-01 	 6.063889e-01 	6.046046e-01 	 6.041205e-01 	6.046046e-01 	 6.045095e-01 	 
6.056056e-01 	 6.073937e-01 	6.056056e-01 	 6.051296e-01 	6.056056e-01 	 6.055140e-01 	 
6.066066e-01 	 6.083982e-01 	6.066066e-01 	 6.061388e-01 	6.066066e-01 	 6.065184e-01 	 
6.076076e-01 	 6.094025e-01 	6.076076e-01 	 6.071483e-01 	6.076076e-01 	 6.075229e-01 	 
6.086086e-01 	 6.104065e-01 	6.086086e-01 	 6.081580e-01 	6.086086e-01 	 6.085274e-01 	 
6.096096e-01 	 6.114102e-01 	6.096096e-01 	 6.091679e-01 	6.096096e-01 	 6.095320e-01 	 
6.106106e-01 	 6.124137e-01 	6.106106e-01 	 6.101781e-01 	6.106106e-01 	 6.105365e-01 	 
6.116116e-01 	 6.134169e-01 	6.116116e-01 	 6.111884e-01 	6.116116e-01 	 6.115411e-01 	 
6.126126e-01 	 6.144198e-01 	6.126126e-01 	 6.121990e-01 	6.126126e-01 	 6.125458e-01 	 
6.136136e-01 	 6.154224e-01 	6.136136e-01 	 6.132098e-01 	6.136136e-01 	 6.135504e-01 	 
6.146146e-01 	 6.164247e-01 	6.146146e-01 	 6.142209e-01 	6.146146e-01 	 6.145551e-01 	 
6.156156e-01 	 6.174268e-01 	6.156156e-01 	 6.152321e-01 	6.156156e-01 	 6.155598e-01 	 
6.166166e-01 	 6.184286e-01 	6.166166e-01 	 6.162436e-01 	6.166166e-01 	 6.165645e-01 	 
6.176176e-01 	 6.194301e-01 	6.176176e-01 	 6.172553e-01 	6.176176e-01 	 6.175692e-01 	 
6.186186e-01 	 6.204313e-01 	6.186186e-01 	 6.182673e-01 	6.186186e-01 	 6.185740e-01 	 
6.196196e-01 	 6.214323e-01 	6.196196e-01 	 6.192795e-01 	6.196196e-01 	 6.195788e-01 	 
6.206206e-01 	 6.224329e-01 	6.206206e-01 	 6.202919e-01 	6.206206e-01 	 6.205836e-01 	 
6.216216e-01 	 6.234333e-01 	6.216216e-01 	 6.213046e-01 	6.216216e-01 	 6.215885e-01 	 
6.226226e-01 	 6.244334e-01 	6.226226e-01 	 6.223174e-01 	6.226226e-01 	 6.225933e-01 	 
6.236236e-01 	 6.254332e-01 	6.236236e-01 	 6.233306e-01 	6.236236e-01 	 6.235982e-01 	 
6.246246e-01 	 6.264327e-01 	6.246246e-01 	 6.243439e-01 	6.246246e-01 	 6.246031e-01 	 
6.256256e-01 	 6.274319e-01 	6.256256e-01 	 6.253575e-01 	6.256256e-01 	 6.256080e-01 	 
6.266266e-01 	 6.284308e-01 	6.266266e-01 	 6.263713e-01 	6.266266e-01 	 6.266129e-01 	 
6.276276e-01 	 6.294294e-01 	6.276276e-01 	 6.273854e-01 	6.276276e-01 	 6.276179e-01 	 
6.286286e-01 	 6.304278e-01 	6.286286e-01 	 6.283997e-01 	6.286286e-01 	 6.286228e-01 	 
6.296296e-01 	 6.314258e-01 	6.296296e-01 	 6.294142e-01 	6.296296e-01 	 6.296278e-01 	 
6.306306e-01 	 6.324236e-01 	6.306306e-01 	 6.304290e-01 	6.306306e-01 	 6.306328e-01 	 
6.316316e-01 	 6.334210e-01 	6.316316e-01 	 6.314439e-01 	6.316316e-01 	 6.316378e-01 	 
6.326326e-01 	 6.344182e-01 	6.326326e-01 	 6.324592e-01 	6.326326e-01 	 6.326428e-01 	 
6.336336e-01 	 6.354151e-01 	6.336336e-01 	 6.334746e-01 	6.336336e-01 	 6.336478e-01 	 
6.346346e-01 	 6.364116e-01 	6.346346e-01 	 6.344903e-01 	6.346346e-01 	 6.346529e-01 	 
6.356356e-01 	 6.374079e-01 	6.356356e-01 	 6.355062e-01 	6.356356e-01 	 6.356579e-01 	 
6.366366e-01 	 6.384039e-01 	6.366366e-01 	 6.365224e-01 	6.366366e-01 	 6.366630e-01 	 
6.376376e-01 	 6.393996e-01 	6.376376e-01 	 6.375388e-01 	6.376376e-01 	 6.376680e-01 	 
6.386386e-01 	 6.403950e-01 	6.386386e-01 	 6.385554e-01 	6.386386e-01 	 6.386731e-01 	 
6.396396e-01 	 6.413901e-01 	6.396396e-01 	 6.395722e-01 	6.396396e-01 	 6.396781e-01 	 
6.406406e-01 	 6.423849e-01 	6.406406e-01 	 6.405893e-01 	6.406406e-01 	 6.406832e-01 	 
6.416416e-01 	 6.433795e-01 	6.416416e-01 	 6.416065e-01 	6.416416e-01 	 6.416883e-01 	 
6.426426e-01 	 6.443737e-01 	6.426426e-01 	 6.426241e-01 	6.426426e-01 	 6.426933e-01 	 
6.436436e-01 	 6.453676e-01 	6.436436e-01 	 6.436418e-01 	6.436436e-01 	 6.436984e-01 	 
6.446446e-01 	 6.463613e-01 	6.446446e-01 	 6.446597e-01 	6.446446e-01 	 6.447035e-01 	 
6.456456e-01 	 6.473547e-01 	6.456456e-01 	 6.456779e-01 	6.456456e-01 	 6.457086e-01 	 
6.466466e-01 	 6.483478e-01 	6.466466e-01 	 6.466962e-01 	6.466466e-01 	 6.467136e-01 	 
6.476476e-01 	 6.493406e-01 	6.476476e-01 	 6.477148e-01 	6.476476e-01 	 6.477187e-01 	 
6.486486e-01 	 6.503331e-01 	6.486486e-01 	 6.487336e-01 	6.486486e-01 	 6.487237e-01 	 
6.496496e-01 	 6.513253e-01 	6.496496e-01 	 6.497526e-01 	6.496496e-01 	 6.497288e-01 	 
6.506507e-01 	 6.523173e-01 	6.506507e-01 	 6.507718e-01 	6.506507e-01 	 6.507338e-01 	 
6.516517e-01 	 6.533090e-01 	6.516517e-01 	 6.517912e-01 	6.516517e-01 	 6.517388e-01 	 
6.526527e-01 	 6.543004e-01 	6.526527e-01 	 6.528108e-01 	6.526527e-01 	 6.527439e-01 	 
6.536537e-01 	 6.552915e-01 	6.536537e-01 	 6.538306e-01 	6.536537e-01 	 6.537489e-01 	 
6.546547e-01 	 6.562824e-01 	6.546547e-01 	 6.548506e-01 	6.546547e-01 	 6.547539e-01 	 
6.556557e-01 	 6.572729e-01 	6.556557e-01 	 6.558707e-01 	6.556557e-01 	 6.557588e-01 	 
6.566567e-01 	 6.582633e-01 	6.566567e-01 	 6.568911e-01 	6.566567e-01 	 6.567638e-01 	 
6.576577e-01 	 6.592533e-01 	6.576577e-01 	 6.579116e-01 	6.576577e-01 	 6.577687e-01 	 
6.586587e-01 	 6.602431e-01 	6.586587e-01 	 6.589323e-01 	6.586587e-01 	 6.587736e-01 	 
6.596597e-01 	 6.612326e-01 	6.596597e-01 	 6.599531e-01 	6.596597e-01 	 6.597785e-01 	 
6.606607e-01 	 6.622219e-01 	6.606607e-01 	 6.609741e-01 	6.606607e-01 	 6.607834e-01 	 
6.616617e-01 	 6.632109e-01 	6.616617e-01 	 6.619953e-01 	6.616617e-01 	 6.617882e-01 	 
6.626627e-01 	 6.641997e-01 	6.626627e-01 	 6.630166e-01 	6.626627e-01 	 6.627930e-01 	 
6.636637e-01 	 6.651882e-01 	6.636637e-01 	 6.640381e-01 	6.636637e-01 	 6.637978e-01 	 
6.646647e-01 	 6.661764e-01 	6.646647e-01 	 6.650597e-01 	6.646647e-01 	 6.648026e-01 	 
6.656657e-01 	 6.671644e-01 	6.656657e-01 	 6.660814e-01 	6.656657e-01 	 6.658073e-01 	 
6.666667e-01 	 6.681522e-01 	6.666667e-01 	 6.671033e-01 	6.666667e-01 	 6.668120e-01 	 
6.676677e-01 	 6.691398e-01 	6.676677e-01 	 6.681252e-01 	6.676677e-01 	 6.678167e-01 	 
6.686687e-01 	 6.701271e-01 	6.686687e-01 	 6.691473e-01 	6.686687e-01 	 6.688213e-01 	 
6.696697e-01 	 6.711142e-01 	6.696697e-01 	 6.701695e-01 	6.696697e-01 	 6.698259e-01 	 
6.706707e-01 	 6.721010e-01 	6.706707e-01 	 6.711918e-01 	6.706707e-01 	 6.708304e-01 	 
6.716717e-01 	 6.730877e-01 	6.716717e-01 	 6.722142e-01 	6.716717e-01 	 6.718349e-01 	 
6.726727e-01 	 6.740741e-01 	6.726727e-01 	 6.732366e-01 	6.726727e-01 	 6.728394e-01 	 
6.736737e-01 	 6.750603e-01 	6.736737e-01 	 6.742591e-01 	6.736737e-01 	 6.738438e-01 	 
6.746747e-01 	 6.760463e-01 	6.746747e-01 	 6.752817e-01 	6.746747e-01 	 6.748481e-01 	 
6.756757e-01 	 6.770321e-01 	6.756757e-01 	 6.763043e-01 	6.756757e-01 	 6.758525e-01 	 
6.766767e-01 	 6.780177e-01 	6.766767e-01 	 6.773270e-01 	6.766767e-01 	 6.768567e-01 	 
6.776777e-01 	 6.790031e-01 	6.776777e-01 	 6.783497e-01 	6.776777e-01 	 6.778609e-01 	 
6.786787e-01 	 6.799883e-01 	6.786787e-01 	 6.793724e-01 	6.786787e-01 	 6.788651e-01 	 
6.796797e-01 	 6.809733e-01 	6.796797e-01 	 6.803951e-01 	6.796797e-01 	 6.798692e-01 	 
6.806807e-01 	 6.819581e-01 	6.806807e-01 	 6.814179e-01 	6.806807e-01 	 6.808732e-01 	 
6.816817e-01 	 6.829428e-01 	6.816817e-01 	 6.824406e-01 	6.816817e-01 	 6.818772e-01 	 
6.826827e-01 	 6.839273e-01 	6.826827e-01 	 6.834633e-01 	6.826827e-01 	 6.828811e-01 	 
6.836837e-01 	 6.849116e-01 	6.836837e-01 	 6.844859e-01 	6.836837e-01 	 6.838849e-01 	 
6.846847e-01 	 6.858958e-01 	6.846847e-01 	 6.855085e-01 	6.846847e-01 	 6.848887e-01 	 
6.856857e-01 	 6.868798e-01 	6.856857e-01 	 6.865311e-01 	6.856857e-01 	 6.858924e-01 	 
6.866867e-01 	 6.878637e-01 	6.866867e-01 	 6.875535e-01 	6.866867e-01 	 6.868960e-01 	 
6.876877e-01 	 6.888474e-01 	6.876877e-01 	 6.885759e-01 	6.876877e-01 	 6.878996e-01 	 
6.886887e-01 	 6.898310e-01 	6.886887e-01 	 6.895982e-01 	6.886887e-01 	 6.889031e-01 	 
6.896897e-01 	 6.908144e-01 	6.896897e-01 	 6.906203e-01 	6.896897e-01 	 6.899065e-01 	 
6.906907e-01 	 6.917977e-01 	6.906907e-01 	 6.916423e-01 	6.906907e-01 	 6.909098e-01 	 
6.916917e-01 	 6.927809e-01 	6.916917e-01 	 6.926641e-01 	6.916917e-01 	 6.919131e-01 	 
6.926927e-01 	 6.937640e-01 	6.926927e-01 	 6.936858e-01 	6.926927e-01 	 6.929162e-01 	 
6.936937e-01 	 6.947470e-01 	6.936937e-01 	 6.947073e-01 	6.936937e-01 	 6.939193e-01 	 
6.946947e-01 	 6.957299e-01 	6.946947e-01 	 6.957286e-01 	6.946947e-01 	 6.949223e-01 	 
6.956957e-01 	 6.967127e-01 	6.956957e-01 	 6.967496e-01 	6.956957e-01 	 6.959252e-01 	 
6.966967e-01 	 6.976954e-01 	6.966967e-01 	 6.977704e-01 	6.966967e-01 	 6.969280e-01 	 
6.976977e-01 	 6.986780e-01 	6.976977e-01 	 6.987910e-01 	6.976977e-01 	 6.979307e-01 	 
6.986987e-01 	 6.996605e-01 	6.986987e-01 	 6.998113e-01 	6.986987e-01 	 6.989333e-01 	 
6.996997e-01 	 7.006430e-01 	6.996997e-01 	 7.008312e-01 	6.996997e-01 	 6.999358e-01 	 
7.007007e-01 	 7.016254e-01 	7.007007e-01 	 7.018509e-01 	7.007007e-01 	 7.009382e-01 	 
7.017017e-01 	 7.026077e-01 	7.017017e-01 	 7.028702e-01 	7.017017e-01 	 7.019405e-01 	 
