f	SCl	
2.476978e+00 	 1.552160e-08 	 
2.512363e+00 	 1.763750e-08 	 
2.547749e+00 	 1.269184e-08 	 
2.583134e+00 	 6.493588e-09 	 
2.618520e+00 	 3.397974e-08 	 
2.653905e+00 	 3.815978e-08 	 
2.689291e+00 	 1.337676e-08 	 
2.724676e+00 	 9.484145e-09 	 
2.760061e+00 	 8.296912e-09 	 
2.795447e+00 	 7.815618e-09 	 
2.830832e+00 	 8.109444e-09 	 
2.866218e+00 	 4.442728e-09 	 
2.901603e+00 	 9.975915e-09 	 
2.936988e+00 	 1.409282e-08 	 
2.972374e+00 	 1.111959e-08 	 
3.007759e+00 	 8.145094e-09 	 
3.043145e+00 	 1.494033e-09 	 
3.078530e+00 	 6.894765e-09 	 
3.113915e+00 	 7.785814e-09 	 
3.149301e+00 	 2.231576e-09 	 
3.184686e+00 	 2.774544e-09 	 
3.220072e+00 	 5.952661e-09 	 
3.255457e+00 	 4.119693e-09 	 
3.290842e+00 	 3.535741e-09 	 
3.326228e+00 	 1.396045e-09 	 
3.361613e+00 	 3.106012e-09 	 
3.396999e+00 	 2.803015e-09 	 
3.432384e+00 	 7.744493e-10 	 
3.467769e+00 	 1.309349e-09 	 
3.503155e+00 	 1.415075e-09 	 
3.538540e+00 	 2.821405e-09 	 
3.573926e+00 	 1.856273e-09 	 
3.609311e+00 	 1.157132e-09 	 
3.644696e+00 	 1.031527e-09 	 
3.680082e+00 	 2.208164e-09 	 
3.715467e+00 	 4.642051e-09 	 
3.750853e+00 	 1.781253e-09 	 
3.786238e+00 	 1.770645e-09 	 
3.821623e+00 	 2.902267e-09 	 
3.857009e+00 	 1.423474e-09 	 
3.892394e+00 	 1.375582e-09 	 
3.927780e+00 	 2.741726e-09 	 
3.963165e+00 	 6.343330e-09 	 
3.998550e+00 	 2.658250e-09 	 
4.033936e+00 	 1.922417e-09 	 
4.069321e+00 	 1.589802e-09 	 
4.104707e+00 	 7.255276e-10 	 
4.140092e+00 	 1.462340e-09 	 
4.175477e+00 	 2.826745e-09 	 
4.210863e+00 	 1.504565e-09 	 
4.246248e+00 	 1.353856e-09 	 
4.281634e+00 	 1.009005e-09 	 
4.317019e+00 	 2.217706e-09 	 
4.352404e+00 	 2.109317e-09 	 
4.387790e+00 	 8.208628e-10 	 
4.423175e+00 	 9.876543e-10 	 
4.458561e+00 	 1.177121e-09 	 
4.493946e+00 	 1.308789e-09 	 
4.529331e+00 	 1.349897e-09 	 
4.564717e+00 	 1.099898e-09 	 
4.600102e+00 	 9.552458e-10 	 
4.635488e+00 	 3.779191e-10 	 
4.670873e+00 	 7.868702e-10 	 
4.706258e+00 	 1.119058e-09 	 
4.741644e+00 	 1.834952e-09 	 
4.777029e+00 	 8.118576e-10 	 
4.812415e+00 	 6.455901e-10 	 
4.847800e+00 	 7.981959e-10 	 
4.883185e+00 	 4.998995e-10 	 
4.918571e+00 	 3.703485e-10 	 
4.953956e+00 	 3.794848e-10 	 
4.989342e+00 	 3.431547e-10 	 
5.024727e+00 	 3.838909e-10 	 
5.060112e+00 	 5.273467e-10 	 
5.095498e+00 	 4.239498e-10 	 
5.130883e+00 	 4.519317e-10 	 
5.166269e+00 	 5.665367e-10 	 
5.201654e+00 	 9.240067e-10 	 
5.237039e+00 	 9.501188e-10 	 
5.272425e+00 	 4.375388e-10 	 
5.307810e+00 	 3.316967e-10 	 
5.343196e+00 	 2.623046e-10 	 
5.378581e+00 	 1.273080e-10 	 
5.413966e+00 	 4.041500e-10 	 
5.449352e+00 	 6.299041e-10 	 
5.484737e+00 	 4.406825e-10 	 
5.520123e+00 	 2.108951e-10 	 
5.555508e+00 	 8.484673e-11 	 
5.590893e+00 	 3.967241e-10 	 
5.626279e+00 	 5.218248e-10 	 
5.661664e+00 	 5.634016e-10 	 
5.697050e+00 	 5.876642e-10 	 
5.732435e+00 	 7.301624e-10 	 
5.767820e+00 	 5.338207e-10 	 
5.803206e+00 	 5.628134e-10 	 
5.838591e+00 	 5.990029e-10 	 
5.873977e+00 	 4.884086e-10 	 
5.909362e+00 	 2.484672e-10 	 
5.944747e+00 	 3.598887e-10 	 
5.980133e+00 	 7.022493e-10 	 
6.015518e+00 	 7.000491e-10 	 
6.050904e+00 	 5.613889e-10 	 
6.086289e+00 	 3.035919e-10 	 
6.121674e+00 	 2.341701e-10 	 
6.157060e+00 	 3.231154e-10 	 
6.192445e+00 	 3.703599e-10 	 
6.227831e+00 	 2.835736e-10 	 
6.263216e+00 	 2.652857e-10 	 
6.298601e+00 	 3.017220e-10 	 
6.333987e+00 	 3.188370e-10 	 
6.369372e+00 	 1.621746e-10 	 
6.404758e+00 	 2.894025e-10 	 
6.440143e+00 	 2.849688e-10 	 
6.475528e+00 	 2.395554e-10 	 
6.510914e+00 	 3.501634e-10 	 
6.546299e+00 	 3.605049e-10 	 
6.581685e+00 	 3.498201e-10 	 
6.617070e+00 	 2.341786e-10 	 
6.652455e+00 	 1.873125e-10 	 
6.687841e+00 	 6.850929e-11 	 
6.723226e+00 	 1.290601e-10 	 
6.758612e+00 	 2.758165e-10 	 
6.793997e+00 	 1.695918e-10 	 
6.829382e+00 	 1.785193e-10 	 
6.864768e+00 	 1.926408e-10 	 
6.900153e+00 	 1.220043e-10 	 
6.935539e+00 	 1.657987e-10 	 
6.970924e+00 	 1.325978e-10 	 
7.006309e+00 	 2.322469e-10 	 
7.041695e+00 	 2.176837e-10 	 
7.077080e+00 	 1.362901e-10 	 
7.112466e+00 	 2.225873e-10 	 
7.147851e+00 	 1.987762e-10 	 
7.183236e+00 	 7.335135e-11 	 
7.218622e+00 	 1.921956e-10 	 
7.254007e+00 	 2.061855e-10 	 
7.289393e+00 	 6.590897e-11 	 
