f	scd	
2.663570e+00 	 1.812065e-09 	 
2.691906e+00 	 2.603629e-09 	 
2.720242e+00 	 3.647884e-09 	 
2.748578e+00 	 1.611371e-09 	 
2.776914e+00 	 2.318561e-09 	 
2.805250e+00 	 2.981588e-09 	 
2.833585e+00 	 4.100294e-09 	 
2.861921e+00 	 2.866861e-09 	 
2.890257e+00 	 2.138330e-09 	 
2.918593e+00 	 1.369986e-09 	 
2.946929e+00 	 5.086121e-10 	 
2.975265e+00 	 2.547922e-09 	 
3.003601e+00 	 2.555588e-09 	 
3.031936e+00 	 1.128955e-09 	 
3.060272e+00 	 2.904033e-09 	 
3.088608e+00 	 3.413544e-09 	 
3.116944e+00 	 2.212637e-09 	 
3.145280e+00 	 1.886742e-09 	 
3.173616e+00 	 2.182665e-09 	 
3.201952e+00 	 1.718440e-09 	 
3.230287e+00 	 1.952136e-09 	 
3.258623e+00 	 2.209704e-09 	 
3.286959e+00 	 2.711679e-09 	 
3.315295e+00 	 2.298797e-09 	 
3.343631e+00 	 2.467468e-09 	 
3.371967e+00 	 1.593272e-09 	 
3.400303e+00 	 9.500154e-10 	 
3.428638e+00 	 6.537718e-10 	 
3.456974e+00 	 1.537680e-09 	 
3.485310e+00 	 1.435488e-09 	 
3.513646e+00 	 5.657500e-10 	 
3.541982e+00 	 3.208180e-10 	 
3.570318e+00 	 1.863492e-09 	 
3.598654e+00 	 1.561095e-09 	 
3.626989e+00 	 2.008843e-09 	 
3.655325e+00 	 3.106303e-09 	 
3.683661e+00 	 2.790205e-09 	 
3.711997e+00 	 1.575435e-09 	 
3.740333e+00 	 1.610686e-09 	 
3.768669e+00 	 1.475977e-09 	 
3.797004e+00 	 1.242592e-09 	 
3.825340e+00 	 1.257734e-09 	 
3.853676e+00 	 1.494785e-09 	 
3.882012e+00 	 1.834374e-09 	 
3.910348e+00 	 5.275173e-10 	 
3.938684e+00 	 9.144916e-10 	 
3.967020e+00 	 2.543473e-09 	 
3.995355e+00 	 9.727146e-10 	 
4.023691e+00 	 6.325830e-10 	 
4.052027e+00 	 1.590234e-09 	 
4.080363e+00 	 8.509608e-10 	 
4.108699e+00 	 7.664631e-10 	 
4.137035e+00 	 5.021533e-10 	 
4.165371e+00 	 2.860497e-10 	 
