x0	y0	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13	y14	y15	y16	
2.887492e+01 	1.862209e-01 	1.451947e-01 	4.094307e-02 	6.101615e-02 	9.471572e-02 	1.283877e-01 	8.359761e-02 	8.397350e-02 	-5.024851e-03 	1.419717e-01 	1.841654e-01 	6.500586e-02 	1.159737e-01 	8.844813e-02 	1.857934e-01 	1.155196e-01 	-1.500145e-02 	 
2.889047e+01 	1.870188e-01 	1.458263e-01 	2.281731e-02 	9.096076e-02 	8.967026e-02 	1.386586e-01 	7.737162e-02 	9.808781e-02 	3.595072e-03 	1.417965e-01 	1.858001e-01 	8.130093e-02 	1.216025e-01 	7.843786e-02 	1.896124e-01 	1.166212e-01 	-1.014134e-02 	 
2.890620e+01 	1.877543e-01 	1.485371e-01 	1.931706e-02 	9.781732e-02 	1.076838e-01 	1.479517e-01 	6.297295e-02 	1.321449e-01 	4.601188e-02 	1.326784e-01 	1.815508e-01 	9.873074e-02 	1.191506e-01 	6.949683e-02 	1.878737e-01 	1.163692e-01 	-1.229167e-03 	 
2.892175e+01 	1.884535e-01 	1.528549e-01 	3.565652e-02 	9.672698e-02 	1.322011e-01 	1.364278e-01 	4.745495e-02 	1.670321e-01 	8.266238e-02 	1.188314e-01 	1.766701e-01 	1.143933e-01 	1.074376e-01 	6.319018e-02 	1.781793e-01 	1.152844e-01 	1.129407e-02 	 
2.893748e+01 	1.891422e-01 	1.575025e-01 	5.647033e-02 	1.034487e-01 	1.479430e-01 	1.086715e-01 	3.837017e-02 	1.837640e-01 	1.043311e-01 	1.050939e-01 	1.763597e-01 	1.272684e-01 	9.004973e-02 	5.985882e-02 	1.602124e-01 	1.131931e-01 	2.691825e-02 	 
2.895303e+01 	1.897893e-01 	1.610418e-01 	6.710397e-02 	1.178434e-01 	1.533407e-01 	8.413082e-02 	3.906227e-02 	1.713567e-01 	1.207318e-01 	9.385613e-02 	1.818229e-01 	1.362134e-01 	7.203780e-02 	5.915274e-02 	1.396133e-01 	1.089429e-01 	4.407449e-02 	 
2.896860e+01 	1.903697e-01 	1.629302e-01 	6.747534e-02 	1.356517e-01 	1.412317e-01 	7.224062e-02 	5.356964e-02 	1.387358e-01 	1.379069e-01 	7.940973e-02 	1.888192e-01 	1.399308e-01 	5.727628e-02 	6.002483e-02 	1.231198e-01 	1.008812e-01 	6.174953e-02 	 
2.898431e+01 	1.908584e-01 	1.633877e-01 	6.090520e-02 	1.468838e-01 	1.269278e-01 	6.819864e-02 	8.150692e-02 	1.101889e-01 	1.489452e-01 	5.426555e-02 	1.901509e-01 	1.375052e-01 	4.778476e-02 	6.141083e-02 	1.139513e-01 	8.877391e-02 	7.954081e-02 	 
2.899988e+01 	1.912504e-01 	1.631504e-01 	4.981032e-02 	1.396357e-01 	1.178596e-01 	6.739169e-02 	1.013933e-01 	1.101213e-01 	1.503194e-01 	2.313522e-02 	1.801533e-01 	1.319575e-01 	4.258671e-02 	6.282409e-02 	1.107673e-01 	7.506158e-02 	9.691702e-02 	 
2.901561e+01 	1.915906e-01 	1.630783e-01 	3.876603e-02 	1.196598e-01 	1.025115e-01 	8.544061e-02 	9.727184e-02 	1.457153e-01 	1.568217e-01 	-5.552684e-04 	1.588741e-01 	1.294501e-01 	3.972698e-02 	6.435348e-02 	1.096408e-01 	6.204643e-02 	1.138094e-01 	 
2.903116e+01 	1.919113e-01 	1.637325e-01 	3.635798e-02 	1.010497e-01 	8.725210e-02 	1.416405e-01 	8.255856e-02 	1.984469e-01 	1.788128e-01 	-6.409714e-03 	1.337385e-01 	1.342080e-01 	3.952217e-02 	6.602374e-02 	1.074249e-01 	5.171219e-02 	1.287857e-01 	 
2.904672e+01 	1.922353e-01 	1.651260e-01 	4.606911e-02 	8.519911e-02 	9.070313e-02 	1.818957e-01 	7.568549e-02 	2.410792e-01 	2.048056e-01 	5.513471e-03 	1.133201e-01 	1.460044e-01 	4.349227e-02 	6.775010e-02 	1.028354e-01 	4.647069e-02 	1.408020e-01 	 
2.906245e+01 	1.925629e-01 	1.668792e-01 	6.036106e-02 	6.865340e-02 	1.193801e-01 	1.985539e-01 	7.741534e-02 	2.593401e-01 	2.169023e-01 	3.433824e-02 	1.021685e-01 	1.625420e-01 	5.222252e-02 	6.849238e-02 	9.648980e-02 	5.039382e-02 	1.492586e-01 	 
2.907800e+01 	1.928902e-01 	1.684741e-01 	6.861009e-02 	5.312542e-02 	1.552853e-01 	1.898512e-01 	7.194552e-02 	2.543637e-01 	2.083498e-01 	7.559315e-02 	9.966808e-02 	1.801580e-01 	6.390851e-02 	6.728557e-02 	9.048156e-02 	6.471147e-02 	1.541899e-01 	 
2.909373e+01 	1.932214e-01 	1.696201e-01 	6.765866e-02 	4.128741e-02 	1.748799e-01 	1.734075e-01 	4.669313e-02 	2.359411e-01 	1.873569e-01 	1.138572e-01 	1.019326e-01 	1.957252e-01 	7.613718e-02 	6.485272e-02 	8.638954e-02 	8.445641e-02 	1.566197e-01 	 
2.910930e+01 	1.934945e-01 	1.702244e-01 	5.933736e-02 	3.278745e-02 	1.690088e-01 	1.653356e-01 	5.406280e-03 	2.125687e-01 	1.644184e-01 	1.316220e-01 	1.037052e-01 	2.067907e-01 	8.658580e-02 	6.179294e-02 	8.464555e-02 	1.005330e-01 	1.578486e-01 	 
2.912486e+01 	1.936565e-01 	1.704404e-01 	4.721049e-02 	2.811406e-02 	1.450634e-01 	1.652002e-01 	-1.314302e-02 	1.859469e-01 	1.401950e-01 	1.295874e-01 	9.799285e-02 	2.139545e-01 	9.469245e-02 	5.694823e-02 	8.451718e-02 	1.080290e-01 	1.597250e-01 	 
2.914059e+01 	1.937037e-01 	1.704928e-01 	3.669089e-02 	3.394616e-02 	1.136599e-01 	1.763268e-01 	-4.453593e-03 	1.580777e-01 	1.159381e-01 	1.230949e-01 	7.982673e-02 	2.191616e-01 	1.007116e-01 	4.912706e-02 	8.501714e-02 	1.080978e-01 	1.638996e-01 	 
2.915614e+01 	1.936825e-01 	1.705785e-01 	3.554121e-02 	4.799045e-02 	8.684217e-02 	1.939942e-01 	2.025135e-02 	1.346031e-01 	9.970190e-02 	1.265908e-01 	5.218477e-02 	2.228902e-01 	1.045574e-01 	3.919794e-02 	8.537397e-02 	1.049583e-01 	1.701124e-01 	 
2.917171e+01 	1.936400e-01 	1.707700e-01 	4.786045e-02 	5.727002e-02 	7.260455e-02 	2.061389e-01 	5.226363e-02 	1.138543e-01 	9.435333e-02 	1.404262e-01 	2.029940e-02 	2.230725e-01 	1.058700e-01 	2.906350e-02 	8.563475e-02 	1.012356e-01 	1.760334e-01 	 
2.918745e+01 	1.935829e-01 	1.710596e-01 	6.767840e-02 	5.906260e-02 	7.056022e-02 	2.053395e-01 	8.537083e-02 	8.975876e-02 	9.447915e-02 	1.567400e-01 	-1.060885e-02 	2.164698e-01 	1.043103e-01 	2.056259e-02 	8.616287e-02 	9.660562e-02 	1.790116e-01 	 
2.920302e+01 	1.935247e-01 	1.714364e-01 	8.265320e-02 	6.195332e-02 	7.017896e-02 	1.931532e-01 	1.139716e-01 	6.789522e-02 	9.438047e-02 	1.625607e-01 	-3.056914e-02 	2.023327e-01 	9.986185e-02 	1.512640e-02 	8.651508e-02 	9.001184e-02 	1.785588e-01 	 
2.921858e+01 	1.935226e-01 	1.719261e-01 	8.722331e-02 	7.169105e-02 	5.812617e-02 	1.776839e-01 	1.354079e-01 	5.354640e-02 	9.722751e-02 	1.509607e-01 	-2.857218e-02 	1.833551e-01 	9.223998e-02 	1.316867e-02 	8.580799e-02 	8.156605e-02 	1.773968e-01 	 
2.923431e+01 	1.936556e-01 	1.725052e-01 	8.204077e-02 	8.173279e-02 	4.723977e-02 	1.688947e-01 	1.503008e-01 	4.359004e-02 	1.074490e-01 	1.348118e-01 	1.559370e-03 	1.644403e-01 	8.126949e-02 	1.458175e-02 	8.373588e-02 	7.282284e-02 	1.794345e-01 	 
2.924988e+01 	1.939332e-01 	1.730800e-01 	6.979766e-02 	7.312392e-02 	5.742292e-02 	1.680547e-01 	1.590516e-01 	2.857224e-02 	1.191321e-01 	1.280087e-01 	5.234547e-02 	1.511452e-01 	6.894444e-02 	1.851262e-02 	8.055228e-02 	6.576011e-02 	1.862266e-01 	 
2.926561e+01 	1.943165e-01 	1.736110e-01 	5.458025e-02 	5.261125e-02 	6.287596e-02 	1.668359e-01 	1.585321e-01 	4.353390e-03 	1.256455e-01 	1.338700e-01 	1.080768e-01 	1.454168e-01 	5.882442e-02 	2.378608e-02 	7.609143e-02 	6.107255e-02 	1.947506e-01 	 
2.928117e+01 	1.947483e-01 	1.740961e-01 	4.354052e-02 	6.132201e-02 	4.781935e-02 	1.653858e-01 	1.423183e-01 	-2.284680e-02 	1.266482e-01 	1.525912e-01 	1.521278e-01 	1.438347e-01 	5.519675e-02 	2.908218e-02 	7.007609e-02 	5.863576e-02 	1.978477e-01 	 
2.929674e+01 	1.951831e-01 	1.746125e-01 	4.399379e-02 	9.226562e-02 	3.912013e-02 	1.717342e-01 	1.081759e-01 	-4.356739e-02 	1.246858e-01 	1.767566e-01 	1.765813e-01 	1.389849e-01 	6.102004e-02 	3.373546e-02 	6.256831e-02 	5.757010e-02 	1.893728e-01 	 
2.931247e+01 	1.955973e-01 	1.752538e-01 	5.806845e-02 	1.090386e-01 	5.975885e-02 	1.782460e-01 	6.263138e-02 	-4.939909e-02 	1.215334e-01 	1.978713e-01 	1.747077e-01 	1.263170e-01 	7.883718e-02 	3.749156e-02 	5.403532e-02 	5.697111e-02 	1.683873e-01 	 
2.932803e+01 	1.960043e-01 	1.760477e-01 	7.702164e-02 	1.110749e-01 	1.072174e-01 	1.674611e-01 	2.182516e-02 	-3.591955e-02 	1.178859e-01 	2.104226e-01 	1.391456e-01 	1.074854e-01 	1.086543e-01 	4.007200e-02 	4.457788e-02 	5.653187e-02 	1.411763e-01 	 
