x0	y0	y1	y2	y3	y4	y5	y6	y7	y8	y9	
7.499390e-01 	8.824783e-02 	5.585778e-02 	6.440125e-02 	7.952114e-02 	1.288057e-01 	1.264340e-01 	1.470475e-01 	-3.366034e-02 	1.072963e-01 	9.228660e-02 	 
7.655029e-01 	8.315735e-02 	4.634522e-02 	5.005983e-02 	6.555866e-02 	1.142033e-01 	1.617221e-01 	2.016886e-01 	-2.704674e-02 	2.902657e-01 	8.724190e-02 	 
7.810822e-01 	7.797356e-02 	3.612695e-02 	4.172365e-02 	5.220057e-02 	1.158909e-01 	1.868935e-01 	1.639579e-01 	1.014191e-01 	3.341166e-01 	7.883141e-02 	 
7.968292e-01 	7.249945e-02 	2.481515e-02 	3.918915e-02 	3.971947e-02 	1.331984e-01 	2.062493e-01 	1.062661e-01 	2.578848e-01 	3.141631e-01 	6.412081e-02 	 
8.124084e-01 	6.669044e-02 	1.277493e-02 	4.043619e-02 	2.828095e-02 	1.510400e-01 	1.881025e-01 	7.012404e-02 	2.411356e-01 	2.726132e-01 	5.084528e-02 	 
8.279877e-01 	6.034226e-02 	4.986749e-04 	4.249621e-02 	1.756094e-02 	1.541112e-01 	1.571539e-01 	4.291325e-02 	1.974021e-01 	2.144965e-01 	1.880115e-02 	 
8.437347e-01 	5.315990e-02 	-1.102774e-02 	4.260877e-02 	8.235307e-03 	1.409395e-01 	1.374172e-01 	6.384564e-02 	2.020485e-01 	1.515882e-01 	-1.443280e-02 	 
8.593140e-01 	4.514851e-02 	-2.027310e-02 	3.854706e-02 	2.280879e-03 	1.201578e-01 	1.178619e-01 	1.611962e-01 	1.967651e-01 	8.727109e-02 	-1.087212e-02 	 
8.748932e-01 	3.628788e-02 	-2.663074e-02 	2.898615e-02 	2.977077e-04 	1.015869e-01 	1.215564e-01 	2.340327e-01 	1.815991e-01 	3.234199e-02 	-6.262634e-03 	 
8.904724e-01 	2.692864e-02 	-3.067918e-02 	1.412038e-02 	1.115057e-03 	9.064949e-02 	1.559304e-01 	2.316605e-01 	1.574686e-01 	4.116148e-02 	3.801614e-03 	 
9.062195e-01 	1.752164e-02 	-3.501802e-02 	-3.943638e-03 	5.914942e-03 	8.715371e-02 	1.831376e-01 	2.139667e-01 	1.168395e-01 	9.099226e-02 	2.250054e-02 	 
9.217834e-01 	8.537009e-03 	-4.289869e-02 	-2.075501e-02 	1.722134e-02 	8.965267e-02 	1.825736e-01 	1.793340e-01 	7.133354e-02 	1.228477e-01 	2.654921e-02 	 
9.373627e-01 	-3.350847e-04 	-5.536122e-02 	-3.156193e-02 	2.970212e-02 	9.773770e-02 	1.682248e-01 	1.316884e-01 	1.693087e-02 	1.213664e-01 	1.289080e-02 	 
9.531097e-01 	-9.654820e-03 	-6.964079e-02 	-2.826968e-02 	3.624994e-02 	1.069142e-01 	1.542834e-01 	9.720350e-02 	-1.235725e-02 	9.288290e-02 	4.032108e-04 	 
9.686890e-01 	-1.960209e-02 	-8.049930e-02 	-5.689936e-04 	4.282133e-02 	1.087338e-01 	1.391145e-01 	9.995956e-02 	5.914209e-02 	7.231451e-02 	2.477812e-02 	 
9.842682e-01 	-3.004980e-02 	-8.282313e-02 	3.965742e-02 	6.357525e-02 	1.017944e-01 	1.085282e-01 	1.614533e-01 	1.905892e-01 	8.922915e-02 	1.168504e-01 	 
9.998474e-01 	-3.964557e-02 	-6.976659e-02 	5.734476e-02 	1.003964e-01 	9.610841e-02 	7.000213e-02 	2.049805e-01 	2.642977e-01 	1.181030e-01 	2.158087e-01 	 
1.015594e+00 	-4.626935e-02 	-4.181996e-02 	5.538934e-02 	1.316438e-01 	9.076617e-02 	3.912819e-02 	1.694335e-01 	2.441912e-01 	1.160161e-01 	2.398508e-01 	 
1.031174e+00 	-4.801070e-02 	-2.038315e-02 	5.978128e-02 	1.196446e-01 	7.196382e-02 	2.072274e-02 	1.056864e-01 	1.722974e-01 	8.698551e-02 	2.064140e-01 	 
1.046753e+00 	-4.553514e-02 	-1.680641e-02 	6.687481e-02 	8.382628e-02 	4.262390e-02 	1.589778e-02 	6.413452e-02 	1.055307e-01 	5.735756e-02 	1.722202e-01 	 
1.062332e+00 	-4.292929e-02 	-1.074070e-02 	5.899695e-02 	6.968319e-02 	2.538418e-02 	2.202735e-02 	7.300525e-02 	8.874700e-02 	3.501029e-02 	1.565532e-01 	 
1.078079e+00 	-4.530904e-02 	4.855338e-03 	6.069334e-02 	4.477755e-02 	3.549951e-02 	4.216635e-02 	9.815755e-02 	1.338916e-01 	1.904901e-02 	1.521007e-01 	 
1.093658e+00 	-5.330672e-02 	-1.234489e-03 	9.912320e-02 	1.386841e-02 	6.488784e-02 	7.388316e-02 	9.333020e-02 	1.753742e-01 	1.938468e-02 	1.503676e-01 	 
1.109253e+00 	-6.182537e-02 	-9.997407e-03 	8.727031e-02 	1.511594e-02 	9.644524e-02 	9.621216e-02 	3.903492e-02 	1.692756e-01 	4.450537e-02 	1.495526e-01 	 
1.124832e+00 	-6.333270e-02 	2.721883e-02 	6.540872e-02 	6.327260e-02 	1.112935e-01 	9.331381e-02 	-2.884336e-03 	1.290761e-01 	7.635805e-02 	1.512446e-01 	 
1.140594e+00 	-5.056353e-02 	5.839054e-02 	7.332961e-02 	1.165880e-01 	1.075004e-01 	7.774486e-02 	-4.203320e-03 	8.116239e-02 	8.199441e-02 	1.529403e-01 	 
1.156189e+00 	-2.621954e-02 	5.852070e-02 	9.152600e-02 	1.685917e-01 	8.646186e-02 	8.642398e-02 	3.040169e-03 	3.378550e-02 	6.450239e-02 	1.478606e-01 	 
1.171768e+00 	-8.216579e-03 	7.784332e-02 	9.839463e-02 	1.775738e-01 	3.632830e-02 	1.261023e-01 	3.197727e-02 	-3.509935e-03 	4.810343e-02 	1.312269e-01 	 
1.187363e+00 	-8.949985e-03 	9.420307e-02 	1.174710e-01 	1.260028e-01 	-1.719656e-02 	1.587543e-01 	1.059408e-01 	1.114998e-02 	3.201377e-02 	1.049697e-01 	 
1.203125e+00 	-2.147830e-02 	7.031438e-02 	1.432957e-01 	7.759602e-02 	-2.273251e-02 	1.637872e-01 	1.713578e-01 	5.705516e-02 	1.442403e-02 	7.734669e-02 	 
1.218704e+00 	-3.382877e-02 	5.415876e-02 	1.054213e-01 	9.376937e-02 	5.570877e-03 	1.659399e-01 	1.744430e-01 	8.562103e-02 	4.168140e-03 	5.745391e-02 	 
1.234283e+00 	-3.231246e-02 	9.448166e-02 	9.990063e-02 	1.425636e-01 	5.785695e-02 	1.609313e-01 	1.396792e-01 	6.382693e-02 	-4.498622e-03 	4.631601e-02 	 
1.249863e+00 	-2.228106e-04 	1.053762e-01 	1.314529e-01 	1.800395e-01 	1.011819e-01 	1.346155e-01 	9.600110e-02 	4.784226e-03 	-1.885810e-02 	3.957352e-02 	 
1.265610e+00 	4.487649e-02 	1.132785e-01 	1.728662e-01 	1.942598e-01 	8.392613e-02 	9.920966e-02 	5.318229e-02 	-1.207789e-02 	-1.047661e-03 	3.338077e-02 	 
1.281189e+00 	6.450734e-02 	1.417600e-01 	1.891636e-01 	1.431391e-01 	6.017410e-02 	5.615778e-02 	2.083281e-02 	2.303740e-02 	5.240546e-02 	2.764289e-02 	 
1.296768e+00 	5.799553e-02 	1.422818e-01 	2.078204e-01 	6.220756e-02 	8.074769e-02 	1.250626e-02 	7.068059e-03 	3.177246e-02 	8.815514e-02 	2.436821e-02 	 
1.312332e+00 	3.875446e-02 	1.149426e-01 	1.733620e-01 	7.147979e-03 	1.088190e-01 	-9.218161e-03 	1.502380e-03 	-1.146098e-03 	1.003967e-01 	2.339630e-02 	 
1.328079e+00 	2.506633e-02 	1.217105e-01 	1.348316e-01 	-3.187021e-03 	1.259394e-01 	9.654377e-03 	-1.310024e-02 	-4.840889e-02 	1.229879e-01 	1.753790e-02 	 
1.343658e+00 	3.958182e-02 	1.453433e-01 	1.401960e-01 	1.203517e-02 	1.179930e-01 	2.158781e-02 	-2.843494e-02 	-8.923040e-02 	1.415487e-01 	1.033788e-07 	 
1.359222e+00 	7.680710e-02 	1.418140e-01 	1.640262e-01 	7.545868e-02 	1.005513e-01 	-1.125969e-03 	-2.793793e-02 	-1.163275e-01 	1.362721e-01 	-1.299494e-02 	 
1.374969e+00 	1.039788e-01 	1.532432e-01 	1.934821e-01 	1.221858e-01 	1.110293e-01 	-1.434612e-02 	-1.041675e-02 	-1.137312e-01 	1.221214e-01 	5.015089e-04 	 
1.390549e+00 	1.090996e-01 	1.624768e-01 	2.272729e-01 	8.373015e-02 	1.441727e-01 	1.830330e-02 	2.918863e-02 	-6.629751e-02 	1.095620e-01 	3.945379e-02 	 
1.406128e+00 	1.007965e-01 	1.435920e-01 	2.325169e-01 	5.323381e-02 	1.671717e-01 	7.757052e-02 	8.803824e-02 	1.602124e-02 	9.015591e-02 	7.704197e-02 	 
1.421860e+00 	8.990156e-02 	1.261749e-01 	1.823358e-01 	8.321431e-02 	1.783373e-01 	9.033985e-02 	1.206393e-01 	1.441216e-01 	5.518430e-02 	8.688018e-02 	 
1.437439e+00 	9.068005e-02 	1.532447e-01 	1.656118e-01 	1.576875e-01 	1.713036e-01 	4.421196e-02 	1.094032e-01 	2.363956e-01 	1.468532e-02 	6.685301e-02 	 
1.453003e+00 	1.060385e-01 	1.751307e-01 	1.752837e-01 	2.303223e-01 	1.473519e-01 	-9.614429e-03 	8.791032e-02 	2.883737e-01 	-2.716957e-02 	4.540467e-02 	 
1.468750e+00 	1.242323e-01 	1.783179e-01 	1.790048e-01 	2.239690e-01 	1.147606e-01 	-2.169832e-02 	7.463337e-02 	2.963509e-01 	-1.017819e-01 	4.428846e-02 	 
1.484314e+00 	1.345012e-01 	1.725151e-01 	1.921017e-01 	1.747378e-01 	7.963897e-02 	2.097181e-02 	7.600997e-02 	2.251324e-01 	-1.135976e-01 	5.624664e-02 	 
