x0	y0	y1	y2	y3	y4	y5	y6	y7	y8	
5.506232e+01 	1.495609e-01 	1.596103e-01 	1.623443e-01 	1.598789e-01 	1.347304e-01 	1.444739e-01 	6.156552e-02 	5.937575e-02 	1.050992e-01 	 
5.507806e+01 	1.495927e-01 	1.596903e-01 	1.624953e-01 	1.601493e-01 	1.346414e-01 	1.454476e-01 	6.773729e-02 	7.100912e-02 	9.554504e-02 	 
5.509363e+01 	1.496210e-01 	1.597593e-01 	1.626241e-01 	1.603923e-01 	1.346509e-01 	1.462803e-01 	7.640165e-02 	8.981129e-02 	1.240369e-01 	 
5.510919e+01 	1.496469e-01 	1.598190e-01 	1.627328e-01 	1.606015e-01 	1.347818e-01 	1.470898e-01 	8.582933e-02 	1.127800e-01 	1.745679e-01 	 
5.512494e+01 	1.496714e-01 	1.598689e-01 	1.628202e-01 	1.607752e-01 	1.350274e-01 	1.479452e-01 	9.430402e-02 	1.347966e-01 	2.238842e-01 	 
5.514050e+01 	1.496909e-01 	1.599068e-01 	1.628870e-01 	1.609107e-01 	1.353469e-01 	1.487592e-01 	9.995441e-02 	1.488410e-01 	2.564692e-01 	 
5.515607e+01 	1.497050e-01 	1.599354e-01 	1.629366e-01 	1.610106e-01 	1.357023e-01 	1.493184e-01 	1.016798e-01 	1.524847e-01 	2.685817e-01 	 
5.517184e+01 	1.497135e-01 	1.599562e-01 	1.629697e-01 	1.610759e-01 	1.360661e-01 	1.492840e-01 	9.915320e-02 	1.484028e-01 	2.612603e-01 	 
5.518741e+01 	1.497181e-01 	1.599693e-01 	1.629865e-01 	1.611117e-01 	1.364097e-01 	1.483527e-01 	9.358061e-02 	1.408000e-01 	2.379119e-01 	 
5.520297e+01 	1.497207e-01 	1.599756e-01 	1.629874e-01 	1.611283e-01 	1.367285e-01 	1.464450e-01 	8.740417e-02 	1.312184e-01 	2.027993e-01 	 
5.521872e+01 	1.497200e-01 	1.599738e-01 	1.629751e-01 	1.611342e-01 	1.370178e-01 	1.437841e-01 	8.331475e-02 	1.190639e-01 	1.608587e-01 	 
5.523428e+01 	1.497160e-01 	1.599648e-01 	1.629574e-01 	1.611358e-01 	1.372548e-01 	1.409964e-01 	8.274014e-02 	1.045934e-01 	1.194464e-01 	 
5.524985e+01 	1.497091e-01 	1.599528e-01 	1.629408e-01 	1.611344e-01 	1.374223e-01 	1.387366e-01 	8.440962e-02 	8.894019e-02 	8.382133e-02 	 
5.526559e+01 	1.497005e-01 	1.599440e-01 	1.629282e-01 	1.611264e-01 	1.375038e-01 	1.375590e-01 	8.533129e-02 	7.393570e-02 	5.654611e-02 	 
5.528116e+01 	1.496968e-01 	1.599413e-01 	1.629195e-01 	1.611136e-01 	1.374954e-01 	1.377363e-01 	8.326048e-02 	6.248453e-02 	3.835970e-02 	 
5.529672e+01 	1.497005e-01 	1.599438e-01 	1.629174e-01 	1.611021e-01 	1.374168e-01 	1.391378e-01 	7.928898e-02 	5.778632e-02 	3.070338e-02 	 
5.531247e+01 	1.497111e-01 	1.599543e-01 	1.629275e-01 	1.611026e-01 	1.373034e-01 	1.414343e-01 	7.792718e-02 	6.373251e-02 	3.971029e-02 	 
5.532803e+01 	1.497291e-01 	1.599769e-01 	1.629536e-01 	1.611235e-01 	1.372092e-01 	1.441429e-01 	8.486664e-02 	8.105740e-02 	6.858141e-02 	 
5.534360e+01 	1.497553e-01 	1.600131e-01 	1.629992e-01 	1.611660e-01 	1.371873e-01 	1.469439e-01 	1.037204e-01 	1.039110e-01 	1.093016e-01 	 
5.535934e+01 	1.497910e-01 	1.600671e-01 	1.630641e-01 	1.612328e-01 	1.372771e-01 	1.496409e-01 	1.337758e-01 	1.228086e-01 	1.452019e-01 	 
5.537491e+01 	1.498376e-01 	1.601375e-01 	1.631448e-01 	1.613239e-01 	1.374828e-01 	1.520028e-01 	1.665176e-01 	1.307122e-01 	1.591119e-01 	 
