x0	y0	y1	y2	y3	y4	y5	y6	y7	y8	y9	
1.749832e+00 	6.575533e-01 	6.565551e-01 	6.517007e-01 	6.679171e-01 	6.429994e-01 	6.386287e-01 	6.712320e-01 	6.139712e-01 	6.670907e-01 	6.258759e-01 	 
1.765579e+00 	6.578398e-01 	6.578824e-01 	6.551523e-01 	6.496301e-01 	6.566077e-01 	6.253664e-01 	6.723262e-01 	6.190455e-01 	6.617106e-01 	6.275146e-01 	 
1.781143e+00 	6.581348e-01 	6.576589e-01 	6.564225e-01 	6.366493e-01 	6.678737e-01 	6.106340e-01 	6.705759e-01 	6.241340e-01 	6.568431e-01 	6.446001e-01 	 
1.796722e+00 	6.584170e-01 	6.561982e-01 	6.548191e-01 	6.290851e-01 	6.736304e-01 	6.004713e-01 	6.688523e-01 	6.308487e-01 	6.496374e-01 	6.646551e-01 	 
1.812469e+00 	6.586427e-01 	6.542757e-01 	6.520941e-01 	6.248825e-01 	6.779048e-01 	5.973039e-01 	6.666948e-01 	6.395266e-01 	6.488699e-01 	6.782507e-01 	 
1.828033e+00 	6.588004e-01 	6.529864e-01 	6.519290e-01 	6.226898e-01 	6.839138e-01 	5.973686e-01 	6.625986e-01 	6.489091e-01 	6.493385e-01 	6.857112e-01 	 
1.843613e+00 	6.589217e-01 	6.530622e-01 	6.552411e-01 	6.215202e-01 	6.883429e-01 	5.993622e-01 	6.565428e-01 	6.575334e-01 	6.475097e-01 	6.884641e-01 	 
1.859360e+00 	6.589814e-01 	6.544841e-01 	6.589050e-01 	6.212869e-01 	6.884343e-01 	6.034668e-01 	6.486065e-01 	6.640197e-01 	6.429386e-01 	6.877205e-01 	 
1.874939e+00 	6.589508e-01 	6.563863e-01 	6.595057e-01 	6.200851e-01 	6.818910e-01 	6.082493e-01 	6.378906e-01 	6.679459e-01 	6.379958e-01 	6.890686e-01 	 
1.890533e+00 	6.588877e-01 	6.576270e-01 	6.560567e-01 	6.200423e-01 	6.699548e-01 	6.141275e-01 	6.251054e-01 	6.700773e-01 	6.358857e-01 	6.929063e-01 	 
1.906113e+00 	6.588960e-01 	6.573702e-01 	6.493070e-01 	6.252853e-01 	6.571171e-01 	6.242569e-01 	6.150142e-01 	6.709287e-01 	6.362911e-01 	6.964279e-01 	 
1.921860e+00 	6.590084e-01 	6.555056e-01 	6.423417e-01 	6.356289e-01 	6.454981e-01 	6.387394e-01 	6.127514e-01 	6.712123e-01 	6.341921e-01 	6.940807e-01 	 
1.937454e+00 	6.592032e-01 	6.529505e-01 	6.406196e-01 	6.469970e-01 	6.338392e-01 	6.533341e-01 	6.155266e-01 	6.718762e-01 	6.285022e-01 	6.828291e-01 	 
1.953049e+00 	6.594685e-01 	6.512268e-01 	6.467413e-01 	6.558297e-01 	6.247920e-01 	6.685848e-01 	6.183597e-01 	6.721383e-01 	6.256294e-01 	6.691582e-01 	 
1.968628e+00 	6.597557e-01 	6.517553e-01 	6.576440e-01 	6.617103e-01 	6.212913e-01 	6.808307e-01 	6.183193e-01 	6.712564e-01 	6.267358e-01 	6.629770e-01 	 
1.984222e+00 	6.600621e-01 	6.545681e-01 	6.684821e-01 	6.652249e-01 	6.216824e-01 	6.831367e-01 	6.155531e-01 	6.675196e-01 	6.276699e-01 	6.712167e-01 	 
2.000000e+00 	6.604345e-01 	6.580423e-01 	6.740018e-01 	6.629719e-01 	6.213637e-01 	6.817015e-01 	6.103349e-01 	6.609213e-01 	6.318287e-01 	6.804385e-01 	 
2.015594e+00 	6.608691e-01 	6.602053e-01 	6.674256e-01 	6.562423e-01 	6.151071e-01 	6.767744e-01 	6.064288e-01 	6.542388e-01 	6.449807e-01 	6.833996e-01 	 
2.031189e+00 	6.612573e-01 	6.598582e-01 	6.484066e-01 	6.519349e-01 	6.054896e-01 	6.659467e-01 	5.962790e-01 	6.511445e-01 	6.612378e-01 	6.853052e-01 	 
2.046799e+00 	6.614072e-01 	6.566740e-01 	6.267019e-01 	6.544732e-01 	6.028304e-01 	6.545403e-01 	6.001653e-01 	6.509987e-01 	6.693434e-01 	6.858833e-01 	 
2.062393e+00 	6.612541e-01 	6.521835e-01 	6.148015e-01 	6.636303e-01 	6.062850e-01 	6.473566e-01 	6.176373e-01 	6.513593e-01 	6.719599e-01 	6.818746e-01 	 
2.077988e+00 	6.609513e-01 	6.498435e-01 	6.194628e-01 	6.757314e-01 	6.104429e-01 	6.438611e-01 	6.360168e-01 	6.512368e-01 	6.745126e-01 	6.704391e-01 	 
2.093597e+00 	6.606862e-01 	6.521142e-01 	6.378179e-01 	6.877854e-01 	6.150692e-01 	6.417807e-01 	6.507469e-01 	6.492505e-01 	6.763986e-01 	6.582914e-01 	 
2.109207e+00 	6.606444e-01 	6.576525e-01 	6.584455e-01 	6.989034e-01 	6.177893e-01 	6.372745e-01 	6.594980e-01 	6.473594e-01 	6.768273e-01 	6.527199e-01 	 
2.124985e+00 	6.610343e-01 	6.634816e-01 	6.720161e-01 	6.982485e-01 	6.215102e-01 	6.301485e-01 	6.605969e-01 	6.453642e-01 	6.760159e-01 	6.538246e-01 	 
