x0	y0	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	
1.593628e+00 	6.567224e-01 	6.568879e-01 	6.502103e-01 	6.664028e-01 	6.532397e-01 	6.101030e-01 	6.772129e-01 	6.057848e-01 	6.495856e-01 	6.380811e-01 	6.827439e-01 	 
1.609360e+00 	6.567256e-01 	6.569535e-01 	6.563232e-01 	6.712981e-01 	6.444744e-01 	6.232329e-01 	6.816851e-01 	6.171266e-01 	6.416120e-01 	6.522054e-01 	6.818945e-01 	 
1.624939e+00 	6.566582e-01 	6.571176e-01 	6.591756e-01 	6.652875e-01 	6.346690e-01 	6.343479e-01 	6.827794e-01 	6.292652e-01 	6.203201e-01 	6.646788e-01 	6.816881e-01 	 
1.640503e+00 	6.565818e-01 	6.572914e-01 	6.583828e-01 	6.498610e-01 	6.371650e-01 	6.345763e-01 	6.815440e-01 	6.391216e-01 	5.877839e-01 	6.726271e-01 	6.809810e-01 	 
1.656235e+00 	6.565838e-01 	6.574149e-01 	6.553467e-01 	6.349578e-01 	6.510418e-01 	6.313899e-01 	6.725091e-01 	6.460167e-01 	5.814155e-01 	6.763170e-01 	6.795075e-01 	 
1.671814e+00 	6.567016e-01 	6.575112e-01 	6.521026e-01 	6.314710e-01 	6.648363e-01 	6.260764e-01 	6.543744e-01 	6.521369e-01 	5.937870e-01 	6.775231e-01 	6.779742e-01 	 
1.687378e+00 	6.569500e-01 	6.576016e-01 	6.503615e-01 	6.373139e-01 	6.777934e-01 	6.207560e-01 	6.522036e-01 	6.581857e-01 	5.987325e-01 	6.776750e-01 	6.748249e-01 	 
1.702957e+00 	6.572998e-01 	6.576880e-01 	6.509534e-01 	6.452701e-01 	6.871368e-01 	6.208554e-01 	6.531850e-01 	6.633022e-01 	6.001105e-01 	6.766029e-01 	6.696503e-01 	 
1.718689e+00 	6.577066e-01 	6.578339e-01 	6.532614e-01 	6.509426e-01 	6.869081e-01 	6.314663e-01 	6.474708e-01 	6.675878e-01 	6.053728e-01 	6.743237e-01 	6.644570e-01 	 
1.734268e+00 	6.581538e-01 	6.580574e-01 	6.558376e-01 	6.547536e-01 	6.742084e-01 	6.436854e-01 	6.394306e-01 	6.717818e-01 	6.123413e-01 	6.692098e-01 	6.610170e-01 	 
1.749832e+00 	6.586338e-01 	6.583347e-01 	6.574895e-01 	6.574431e-01 	6.557484e-01 	6.526225e-01 	6.289663e-01 	6.750070e-01 	6.183639e-01 	6.602297e-01 	6.604212e-01 	 
1.765579e+00 	6.591219e-01 	6.585691e-01 	6.578044e-01 	6.580353e-01 	6.410832e-01 	6.630363e-01 	6.153222e-01 	6.739465e-01 	6.231561e-01 	6.545508e-01 	6.642650e-01 	 
1.781143e+00 	6.595424e-01 	6.587716e-01 	6.569655e-01 	6.559296e-01 	6.332738e-01 	6.699277e-01 	6.010910e-01 	6.715060e-01 	6.285635e-01 	6.465541e-01 	6.711658e-01 	 
1.796722e+00 	6.599132e-01 	6.589599e-01 	6.554788e-01 	6.526364e-01 	6.288284e-01 	6.743539e-01 	5.947953e-01 	6.692197e-01 	6.361318e-01 	6.437619e-01 	6.771991e-01 	 
1.812469e+00 	6.602882e-01 	6.591189e-01 	6.540946e-01 	6.511883e-01 	6.264471e-01 	6.814043e-01 	5.958464e-01 	6.664369e-01 	6.455566e-01 	6.489561e-01 	6.808802e-01 	 
1.828033e+00 	6.606753e-01 	6.592548e-01 	6.536276e-01 	6.534078e-01 	6.257141e-01 	6.871973e-01 	5.988798e-01 	6.609384e-01 	6.548542e-01 	6.512699e-01 	6.847008e-01 	 
1.843613e+00 	6.610667e-01 	6.594053e-01 	6.544270e-01 	6.574073e-01 	6.260467e-01 	6.881090e-01 	6.040122e-01 	6.521707e-01 	6.609834e-01 	6.493398e-01 	6.884809e-01 	 
1.859360e+00 	6.614469e-01 	6.595379e-01 	6.561258e-01 	6.595637e-01 	6.269393e-01 	6.825598e-01 	6.103098e-01 	6.416422e-01 	6.638619e-01 	6.452166e-01 	6.901906e-01 	 
1.874939e+00 	6.617636e-01 	6.595712e-01 	6.577201e-01 	6.578550e-01 	6.269482e-01 	6.720376e-01 	6.171369e-01 	6.313228e-01 	6.663602e-01 	6.409920e-01 	6.926159e-01 	 
1.890533e+00 	6.619630e-01 	6.594939e-01 	6.582174e-01 	6.524865e-01 	6.305059e-01 	6.595747e-01 	6.268405e-01 	6.213468e-01 	6.690930e-01 	6.376679e-01 	6.961265e-01 	 
1.906113e+00 	6.620340e-01 	6.593716e-01 	6.571599e-01 	6.452719e-01 	6.388415e-01 	6.485637e-01 	6.408971e-01 	6.145440e-01 	6.706154e-01 	6.353809e-01 	6.983601e-01 	 
1.921860e+00 	6.620302e-01 	6.592679e-01 	6.549429e-01 	6.404443e-01 	6.492506e-01 	6.379831e-01 	6.551981e-01 	6.133164e-01 	6.706391e-01 	6.323921e-01 	6.937588e-01 	 
1.937454e+00 	6.620374e-01 	6.592548e-01 	6.528592e-01 	6.428421e-01 	6.587365e-01 	6.279123e-01 	6.683169e-01 	6.150881e-01 	6.705577e-01 	6.293819e-01 	6.816396e-01 	 
1.953049e+00 	6.621395e-01 	6.594187e-01 	6.522982e-01 	6.525091e-01 	6.656625e-01 	6.223664e-01 	6.791808e-01 	6.158959e-01 	6.692761e-01 	6.283589e-01 	6.713553e-01 	 
