x0	Forced	x1	Inflow	x2	G2	x3	G3	x4	G4	x5	3DU	
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.714827e-01 	 3.119600e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.744427e-01 	 3.124800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.774127e-01 	 3.082933e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.803727e-01 	 3.020533e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.833327e-01 	 2.975467e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.862827e-01 	 2.930133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.892427e-01 	 2.886400e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.921927e-01 	 2.788000e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.951427e-01 	 2.796267e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.980927e-01 	 3.027600e-03 	nan          	nan          	 
