f	SCd	
1.494670e+00 	 3.902469e-08 	 
1.511655e+00 	 7.253513e-08 	 
1.528639e+00 	 9.599006e-08 	 
1.545624e+00 	 7.819360e-08 	 
1.562609e+00 	 4.056800e-08 	 
1.579594e+00 	 2.401675e-08 	 
1.596579e+00 	 6.266838e-08 	 
1.613564e+00 	 8.805698e-08 	 
1.630549e+00 	 3.439817e-08 	 
1.647534e+00 	 7.890723e-08 	 
1.664519e+00 	 6.497168e-08 	 
1.681503e+00 	 2.712087e-08 	 
1.698488e+00 	 1.248910e-08 	 
1.715473e+00 	 3.492651e-08 	 
1.732458e+00 	 6.269310e-08 	 
1.749443e+00 	 9.359938e-08 	 
1.766428e+00 	 1.475979e-07 	 
1.783413e+00 	 7.429212e-08 	 
1.800398e+00 	 1.905210e-08 	 
1.817382e+00 	 9.436050e-09 	 
1.834367e+00 	 1.990148e-08 	 
1.851352e+00 	 3.327370e-08 	 
1.868337e+00 	 1.533178e-08 	 
1.885322e+00 	 5.218066e-09 	 
1.902307e+00 	 1.676061e-08 	 
1.919292e+00 	 2.112997e-08 	 
1.936277e+00 	 3.363879e-08 	 
1.953262e+00 	 3.846336e-08 	 
1.970246e+00 	 2.083792e-08 	 
1.987231e+00 	 1.152092e-08 	 
2.004216e+00 	 2.652191e-08 	 
2.021201e+00 	 4.731073e-08 	 
2.038186e+00 	 6.067563e-08 	 
2.055171e+00 	 5.370867e-08 	 
2.072156e+00 	 3.186114e-08 	 
2.089141e+00 	 1.540729e-08 	 
2.106125e+00 	 6.938247e-09 	 
2.123110e+00 	 1.602225e-08 	 
2.140095e+00 	 9.592030e-09 	 
2.157080e+00 	 8.103666e-09 	 
2.174065e+00 	 6.275740e-09 	 
2.191050e+00 	 1.841784e-09 	 
2.208035e+00 	 5.003656e-09 	 
2.225020e+00 	 7.649958e-09 	 
2.242005e+00 	 1.475906e-08 	 
2.258989e+00 	 2.065822e-08 	 
2.275974e+00 	 1.799903e-08 	 
2.292959e+00 	 1.474060e-08 	 
2.309944e+00 	 2.169173e-08 	 
2.326929e+00 	 8.495680e-09 	 
2.343914e+00 	 9.293316e-09 	 
2.360899e+00 	 3.465871e-09 	 
2.377884e+00 	 7.091227e-09 	 
2.394868e+00 	 6.136926e-09 	 
2.411853e+00 	 6.082225e-09 	 
2.428838e+00 	 1.754906e-08 	 
2.445823e+00 	 9.519764e-09 	 
2.462808e+00 	 7.752549e-09 	 
2.479793e+00 	 6.874601e-09 	 
2.496778e+00 	 1.291892e-08 	 
2.513763e+00 	 3.935515e-08 	 
2.530748e+00 	 6.041045e-08 	 
2.547732e+00 	 3.465063e-08 	 
2.564717e+00 	 2.352437e-08 	 
2.581702e+00 	 1.030338e-08 	 
2.598687e+00 	 1.404597e-08 	 
2.615672e+00 	 1.824790e-08 	 
2.632657e+00 	 4.131973e-09 	 
2.649642e+00 	 3.780389e-09 	 
2.666627e+00 	 8.888369e-09 	 
2.683611e+00 	 1.171880e-08 	 
2.700596e+00 	 1.401838e-08 	 
2.717581e+00 	 1.959833e-08 	 
2.734566e+00 	 1.594604e-08 	 
2.751551e+00 	 3.607165e-09 	 
2.768536e+00 	 2.532582e-09 	 
2.785521e+00 	 5.297783e-09 	 
2.802506e+00 	 3.577462e-09 	 
2.819491e+00 	 3.860738e-09 	 
2.836475e+00 	 1.266669e-08 	 
2.853460e+00 	 7.680260e-09 	 
2.870445e+00 	 8.661691e-09 	 
2.887430e+00 	 2.156924e-08 	 
2.904415e+00 	 7.643289e-09 	 
