x0	y0	y1	y2	y3	y4	y5	y6	y7	y8	y9	
9.373627e-01 	-5.474477e-03 	-5.427927e-02 	-4.256552e-02 	6.803005e-02 	8.667330e-02 	2.534631e-01 	4.029312e-01 	4.374985e-01 	4.057903e-01 	3.337340e-01 	 
9.531097e-01 	-1.013600e-02 	-6.515624e-02 	-5.620742e-03 	5.222721e-02 	6.506407e-02 	3.196450e-01 	4.084896e-01 	4.805675e-01 	4.064276e-01 	3.417113e-01 	 
9.686890e-01 	-1.502111e-02 	-6.069932e-02 	4.838355e-02 	7.313916e-03 	6.851522e-02 	3.379934e-01 	3.770031e-01 	4.765477e-01 	4.132205e-01 	3.157800e-01 	 
9.842682e-01 	-1.894459e-02 	-4.026961e-02 	9.516267e-02 	-3.884345e-02 	8.893234e-02 	3.040112e-01 	2.935092e-01 	4.077751e-01 	4.208784e-01 	2.617854e-01 	 
9.998474e-01 	-2.053426e-02 	-1.395388e-02 	9.432784e-02 	-4.914336e-02 	1.206205e-01 	2.471286e-01 	2.643466e-01 	3.499161e-01 	4.174834e-01 	2.336957e-01 	 
1.015594e+00 	-1.957849e-02 	2.570972e-03 	2.996346e-02 	-1.760661e-02 	1.535251e-01 	1.841282e-01 	3.211336e-01 	3.426313e-01 	3.991422e-01 	2.402836e-01 	 
1.031174e+00 	-1.793551e-02 	-9.680852e-03 	-4.348864e-02 	2.383012e-02 	1.647828e-01 	1.231218e-01 	3.206132e-01 	3.709483e-01 	3.816988e-01 	2.458224e-01 	 
1.046753e+00 	-1.864744e-02 	-5.620752e-02 	-7.412304e-02 	7.383071e-02 	1.368729e-01 	5.832725e-02 	2.331984e-01 	4.136884e-01 	3.841632e-01 	2.407550e-01 	 
1.062332e+00 	-2.385929e-02 	-9.417804e-02 	-4.711816e-02 	1.342109e-01 	7.451528e-02 	-1.314551e-02 	2.147914e-01 	4.581023e-01 	4.032396e-01 	2.333923e-01 	 
1.078079e+00 	-3.223494e-02 	-7.511275e-02 	5.354647e-02 	1.658308e-01 	1.479498e-02 	-6.946311e-02 	2.783810e-01 	4.675109e-01 	4.248507e-01 	2.304366e-01 	 
1.093658e+00 	-3.677349e-02 	-2.255809e-02 	1.683924e-01 	1.401360e-01 	-2.086336e-03 	-6.717577e-02 	3.170786e-01 	4.498439e-01 	4.420653e-01 	2.324829e-01 	 
1.109253e+00 	-3.037848e-02 	3.519134e-02 	1.939844e-01 	5.637306e-02 	5.161483e-03 	-1.058631e-02 	3.077527e-01 	4.109981e-01 	4.505005e-01 	2.343640e-01 	 
1.124832e+00 	-1.516021e-02 	8.350381e-02 	9.458382e-02 	-2.106542e-03 	4.787459e-04 	3.598167e-02 	2.757151e-01 	3.396197e-01 	4.480993e-01 	2.318528e-01 	 
1.140594e+00 	-1.450185e-03 	8.583038e-02 	-2.588207e-02 	3.561791e-02 	7.797669e-03 	3.826303e-02 	2.427986e-01 	2.336103e-01 	4.382677e-01 	2.277310e-01 	 
1.156189e+00 	1.115097e-03 	7.630525e-03 	-6.831636e-02 	1.100154e-01 	4.588117e-02 	2.005035e-02 	2.104426e-01 	1.354978e-01 	4.258148e-01 	2.288733e-01 	 
1.171768e+00 	-1.160839e-02 	-6.120876e-02 	-1.356571e-02 	1.749389e-01 	8.564597e-02 	8.099345e-03 	1.766062e-01 	1.018906e-01 	4.152763e-01 	2.381387e-01 	 
1.187363e+00 	-3.372691e-02 	-5.706994e-02 	9.650835e-02 	1.873861e-01 	7.974228e-02 	-2.007424e-02 	1.450712e-01 	1.489808e-01 	4.103866e-01 	2.541328e-01 	 
1.203125e+00 	-4.198641e-02 	-1.508215e-02 	2.030824e-01 	1.305754e-01 	3.690061e-02 	-7.108283e-02 	9.378037e-02 	2.233693e-01 	4.123241e-01 	2.756067e-01 	 
1.218704e+00 	-2.075283e-02 	6.392700e-02 	1.890057e-01 	5.474944e-02 	1.866811e-02 	-9.070437e-02 	5.117626e-02 	2.899422e-01 	4.150874e-01 	2.976610e-01 	 
1.234283e+00 	1.328088e-02 	1.427823e-01 	8.016437e-02 	5.311278e-02 	5.709927e-02 	-6.620040e-02 	1.638251e-02 	3.468945e-01 	3.906936e-01 	3.127792e-01 	 
1.249863e+00 	3.704724e-02 	1.524826e-01 	2.034719e-02 	8.038625e-02 	1.288282e-01 	-3.172257e-02 	-1.594459e-02 	3.567905e-01 	3.284698e-01 	3.192767e-01 	 
1.265610e+00 	3.956627e-02 	5.415100e-02 	6.341035e-02 	1.082650e-01 	1.621390e-01 	-4.015172e-04 	-3.378800e-02 	3.146117e-01 	2.709608e-01 	3.232901e-01 	 
1.281189e+00 	1.866142e-02 	-1.513087e-03 	1.043667e-01 	1.150546e-01 	1.101926e-01 	2.843629e-02 	-2.671841e-02 	2.756799e-01 	2.572359e-01 	3.294787e-01 	 
1.296768e+00 	-1.034880e-02 	-5.701847e-03 	1.855967e-01 	7.577930e-02 	6.557239e-02 	5.264716e-02 	2.512587e-03 	2.670287e-01 	2.569073e-01 	3.368390e-01 	 
1.312332e+00 	-1.558444e-02 	2.647444e-02 	2.581319e-01 	-1.054338e-02 	9.755803e-02 	7.600188e-02 	4.051396e-02 	2.705824e-01 	2.432751e-01 	3.437283e-01 	 
1.328079e+00 	1.147208e-02 	1.110313e-01 	1.987170e-01 	-8.218525e-02 	1.625770e-01 	1.170694e-01 	9.119827e-02 	2.868882e-01 	2.487882e-01 	3.540251e-01 	 
1.343658e+00 	4.361131e-02 	1.749661e-01 	5.474202e-02 	-6.987805e-02 	1.995741e-01 	1.604135e-01 	1.392679e-01 	3.074197e-01 	2.892194e-01 	3.641662e-01 	 
1.359222e+00 	5.922509e-02 	1.437952e-01 	3.987552e-02 	3.499877e-02 	1.518125e-01 	1.585344e-01 	1.746085e-01 	3.009052e-01 	3.331770e-01 	3.791823e-01 	 
1.374969e+00 	5.471268e-02 	3.963754e-02 	9.968137e-02 	1.746910e-01 	2.609753e-02 	1.135751e-01 	2.012984e-01 	2.363873e-01 	3.636656e-01 	3.950252e-01 	 
1.390549e+00 	3.843668e-02 	1.647846e-02 	1.375732e-01 	2.305887e-01 	-8.371571e-02 	7.313436e-02 	2.075854e-01 	1.208062e-01 	3.868773e-01 	3.850152e-01 	 
1.406128e+00 	2.618088e-02 	2.248153e-02 	2.239089e-01 	1.615636e-01 	-1.253945e-01 	8.344712e-02 	1.930713e-01 	2.530003e-02 	3.968152e-01 	3.673536e-01 	 
1.421860e+00 	2.920691e-02 	7.170857e-02 	2.524557e-01 	7.660580e-02 	-9.544986e-02 	1.267602e-01 	1.949786e-01 	-4.706282e-02 	3.824670e-01 	3.582939e-01 	 
1.437439e+00 	4.381321e-02 	1.425837e-01 	1.270843e-01 	1.238408e-01 	-3.157287e-02 	1.410606e-01 	2.159319e-01 	-6.556890e-02 	3.538159e-01 	3.588521e-01 	 
1.453003e+00 	5.769681e-02 	1.690966e-01 	2.964692e-02 	2.552138e-01 	1.350722e-02 	9.906549e-02 	2.413977e-01 	-4.501428e-02 	3.268599e-01 	3.797320e-01 	 
1.468750e+00 	6.341670e-02 	1.206928e-01 	5.549598e-02 	3.233974e-01 	6.563777e-02 	2.205097e-04 	2.715826e-01 	1.255636e-02 	3.147171e-01 	4.090502e-01 	 
1.484314e+00 	6.126679e-02 	4.897360e-02 	8.153810e-02 	3.209751e-01 	1.215914e-01 	-1.158244e-01 	2.952949e-01 	1.297639e-01 	2.930358e-01 	4.231309e-01 	 
1.499878e+00 	5.632227e-02 	2.695628e-02 	1.483997e-01 	2.199737e-01 	1.701712e-01 	-1.809941e-01 	3.110950e-01 	2.530789e-01 	2.555604e-01 	4.187216e-01 	 
1.515625e+00 	5.381159e-02 	4.873112e-02 	2.237598e-01 	1.112472e-01 	2.351470e-01 	-1.658836e-01 	3.270025e-01 	2.991526e-01 	2.033144e-01 	3.949117e-01 	 
1.531189e+00 	5.556994e-02 	9.741312e-02 	2.593961e-01 	7.502698e-02 	2.965003e-01 	-9.860530e-02 	3.355333e-01 	2.976493e-01 	1.357822e-01 	3.664765e-01 	 
1.546753e+00 	5.969823e-02 	1.390465e-01 	1.754003e-01 	8.561642e-02 	3.290987e-01 	-4.595713e-02 	2.812460e-01 	2.956567e-01 	7.079393e-02 	3.471913e-01 	 
1.562500e+00 	6.324757e-02 	1.457355e-01 	6.568735e-02 	1.759564e-01 	3.254285e-01 	-2.720113e-02 	8.661494e-02 	3.086457e-01 	2.652565e-02 	3.342413e-01 	 
