f	SCd	
1.262330e+02 	 1.002395e-15 	 
1.262482e+02 	 9.164813e-16 	 
1.262634e+02 	 9.098467e-16 	 
1.262786e+02 	 8.794612e-16 	 
1.262938e+02 	 8.665673e-16 	 
1.263090e+02 	 9.122625e-16 	 
1.263242e+02 	 9.309243e-16 	 
1.263394e+02 	 9.355752e-16 	 
1.263546e+02 	 9.131040e-16 	 
1.263698e+02 	 9.279745e-16 	 
1.263850e+02 	 8.907674e-16 	 
1.264002e+02 	 8.841139e-16 	 
1.264154e+02 	 9.249114e-16 	 
1.264306e+02 	 9.519626e-16 	 
1.264458e+02 	 1.001046e-15 	 
1.264610e+02 	 9.447753e-16 	 
1.264762e+02 	 8.950584e-16 	 
1.264914e+02 	 9.633902e-16 	 
1.265066e+02 	 9.265925e-16 	 
1.265218e+02 	 8.696372e-16 	 
1.265370e+02 	 9.251164e-16 	 
1.265522e+02 	 9.840390e-16 	 
1.265674e+02 	 9.795604e-16 	 
1.265826e+02 	 9.546044e-16 	 
1.265978e+02 	 8.558893e-16 	 
1.266130e+02 	 9.606024e-16 	 
1.266282e+02 	 9.455761e-16 	 
1.266434e+02 	 9.305305e-16 	 
1.266586e+02 	 9.544910e-16 	 
1.266738e+02 	 9.330087e-16 	 
1.266890e+02 	 9.421705e-16 	 
1.267042e+02 	 8.541562e-16 	 
1.267194e+02 	 8.590086e-16 	 
1.267346e+02 	 8.341619e-16 	 
1.267498e+02 	 9.228027e-16 	 
1.267650e+02 	 8.748964e-16 	 
1.267802e+02 	 8.867907e-16 	 
1.267954e+02 	 9.000964e-16 	 
1.268106e+02 	 9.333478e-16 	 
1.268258e+02 	 8.905359e-16 	 
1.268410e+02 	 9.061837e-16 	 
1.268562e+02 	 9.681358e-16 	 
1.268714e+02 	 9.099232e-16 	 
1.268866e+02 	 9.069099e-16 	 
1.269018e+02 	 9.297694e-16 	 
1.269170e+02 	 8.777537e-16 	 
1.269322e+02 	 9.354460e-16 	 
1.269474e+02 	 9.522086e-16 	 
1.269626e+02 	 8.603632e-16 	 
1.269778e+02 	 8.409977e-16 	 
1.269930e+02 	 9.369739e-16 	 
1.270082e+02 	 9.410596e-16 	 
1.270234e+02 	 9.622379e-16 	 
1.270386e+02 	 9.692561e-16 	 
1.270538e+02 	 9.650167e-16 	 
1.270690e+02 	 9.194695e-16 	 
1.270842e+02 	 9.514516e-16 	 
1.270994e+02 	 9.355357e-16 	 
1.271146e+02 	 8.834537e-16 	 
1.271298e+02 	 8.792098e-16 	 
1.271450e+02 	 9.375829e-16 	 
1.271602e+02 	 9.047902e-16 	 
1.271754e+02 	 8.969859e-16 	 
1.271906e+02 	 8.989706e-16 	 
1.272058e+02 	 9.067752e-16 	 
1.272210e+02 	 9.180096e-16 	 
1.272362e+02 	 9.300454e-16 	 
1.272514e+02 	 9.129073e-16 	 
1.272666e+02 	 9.013911e-16 	 
1.272818e+02 	 9.672174e-16 	 
1.272970e+02 	 1.004067e-15 	 
1.273122e+02 	 9.300288e-16 	 
1.273274e+02 	 9.302983e-16 	 
1.273426e+02 	 9.085720e-16 	 
1.273578e+02 	 8.827478e-16 	 
1.273730e+02 	 8.868259e-16 	 
1.273882e+02 	 9.549776e-16 	 
1.274034e+02 	 9.012154e-16 	 
1.274186e+02 	 9.715858e-16 	 
1.274338e+02 	 9.899190e-16 	 
1.274490e+02 	 8.747849e-16 	 
1.274642e+02 	 8.462505e-16 	 
1.274794e+02 	 9.105167e-16 	 
1.274946e+02 	 9.132379e-16 	 
1.275098e+02 	 8.993021e-16 	 
1.275250e+02 	 9.248341e-16 	 
1.275402e+02 	 8.842730e-16 	 
1.275554e+02 	 9.118848e-16 	 
1.275706e+02 	 9.409672e-16 	 
1.275858e+02 	 8.715878e-16 	 
1.276010e+02 	 8.806814e-16 	 
1.276162e+02 	 8.762641e-16 	 
1.276314e+02 	 9.018823e-16 	 
1.276465e+02 	 8.972198e-16 	 
1.276617e+02 	 9.755323e-16 	 
1.276769e+02 	 9.035657e-16 	 
1.276921e+02 	 9.396533e-16 	 
1.277073e+02 	 9.302756e-16 	 
1.277225e+02 	 8.890023e-16 	 
1.277377e+02 	 8.678282e-16 	 
1.277529e+02 	 9.216490e-16 	 
1.277681e+02 	 9.000217e-16 	 
1.277833e+02 	 8.593189e-16 	 
1.277985e+02 	 9.680552e-16 	 
1.278137e+02 	 9.832929e-16 	 
1.278289e+02 	 8.832041e-16 	 
1.278441e+02 	 9.037417e-16 	 
1.278593e+02 	 8.919087e-16 	 
1.278745e+02 	 8.769917e-16 	 
1.278897e+02 	 9.309110e-16 	 
1.279049e+02 	 8.740544e-16 	 
1.279201e+02 	 8.361458e-16 	 
1.279353e+02 	 8.970727e-16 	 
1.279505e+02 	 8.635481e-16 	 
1.279657e+02 	 8.900084e-16 	 
1.279809e+02 	 8.450678e-16 	 
1.279961e+02 	 8.454864e-16 	 
1.280113e+02 	 9.076545e-16 	 
1.280265e+02 	 9.053732e-16 	 
1.280417e+02 	 8.680714e-16 	 
1.280569e+02 	 8.589722e-16 	 
1.280721e+02 	 9.495481e-16 	 
1.280873e+02 	 9.247802e-16 	 
1.281025e+02 	 9.084866e-16 	 
1.281177e+02 	 9.251680e-16 	 
1.281329e+02 	 9.744160e-16 	 
1.281481e+02 	 8.832498e-16 	 
1.281633e+02 	 8.360492e-16 	 
1.281785e+02 	 9.309074e-16 	 
1.281937e+02 	 8.910153e-16 	 
1.282089e+02 	 8.999497e-16 	 
1.282241e+02 	 9.087567e-16 	 
1.282393e+02 	 8.903713e-16 	 
1.282545e+02 	 8.889395e-16 	 
1.282697e+02 	 9.548594e-16 	 
1.282849e+02 	 9.067566e-16 	 
1.283001e+02 	 8.811759e-16 	 
1.283153e+02 	 9.232162e-16 	 
1.283305e+02 	 9.481982e-16 	 
1.283457e+02 	 9.060221e-16 	 
1.283609e+02 	 8.828202e-16 	 
1.283761e+02 	 8.984546e-16 	 
1.283913e+02 	 8.986393e-16 	 
1.284065e+02 	 8.662724e-16 	 
1.284217e+02 	 8.693016e-16 	 
1.284369e+02 	 8.568061e-16 	 
1.284521e+02 	 9.490245e-16 	 
1.284673e+02 	 9.118653e-16 	 
1.284825e+02 	 8.735397e-16 	 
1.284977e+02 	 9.472951e-16 	 
1.285129e+02 	 9.346346e-16 	 
1.285281e+02 	 8.893255e-16 	 
1.285433e+02 	 8.332310e-16 	 
1.285585e+02 	 8.566796e-16 	 
1.285737e+02 	 8.917802e-16 	 
1.285889e+02 	 8.305892e-16 	 
1.286041e+02 	 8.263571e-16 	 
1.286193e+02 	 9.220261e-16 	 
1.286345e+02 	 8.930794e-16 	 
1.286497e+02 	 8.444631e-16 	 
1.286649e+02 	 8.411162e-16 	 
1.286801e+02 	 8.799673e-16 	 
1.286953e+02 	 9.006658e-16 	 
1.287105e+02 	 9.083734e-16 	 
1.287257e+02 	 8.940000e-16 	 
1.287409e+02 	 8.838390e-16 	 
1.287561e+02 	 9.217227e-16 	 
1.287713e+02 	 8.679693e-16 	 
1.287865e+02 	 8.079882e-16 	 
1.288017e+02 	 8.741840e-16 	 
1.288169e+02 	 9.219937e-16 	 
1.288321e+02 	 8.778339e-16 	 
1.288473e+02 	 8.760856e-16 	 
1.288625e+02 	 9.197278e-16 	 
1.288777e+02 	 9.383726e-16 	 
1.288929e+02 	 8.792448e-16 	 
1.289081e+02 	 9.235711e-16 	 
1.289233e+02 	 8.377557e-16 	 
1.289385e+02 	 8.514173e-16 	 
1.289537e+02 	 9.085438e-16 	 
1.289689e+02 	 8.617345e-16 	 
1.289841e+02 	 9.065075e-16 	 
1.289993e+02 	 9.200426e-16 	 
1.290145e+02 	 8.829120e-16 	 
1.290297e+02 	 8.317498e-16 	 
1.290449e+02 	 9.446224e-16 	 
1.290601e+02 	 9.152956e-16 	 
1.290753e+02 	 8.978423e-16 	 
1.290905e+02 	 9.165510e-16 	 
1.291057e+02 	 9.270221e-16 	 
1.291209e+02 	 8.332781e-16 	 
1.291361e+02 	 9.460298e-16 	 
1.291513e+02 	 8.901263e-16 	 
1.291665e+02 	 8.583707e-16 	 
1.291817e+02 	 8.289090e-16 	 
1.291969e+02 	 9.604571e-16 	 
1.292121e+02 	 8.783409e-16 	 
1.292273e+02 	 8.823637e-16 	 
1.292425e+02 	 8.593962e-16 	 
1.292577e+02 	 8.752075e-16 	 
1.292729e+02 	 9.191571e-16 	 
1.292881e+02 	 9.000986e-16 	 
1.293033e+02 	 8.879394e-16 	 
1.293185e+02 	 9.405400e-16 	 
1.293337e+02 	 8.751239e-16 	 
1.293489e+02 	 9.212352e-16 	 
1.293641e+02 	 9.328736e-16 	 
1.293793e+02 	 8.266798e-16 	 
1.293945e+02 	 8.862883e-16 	 
1.294097e+02 	 9.041331e-16 	 
1.294249e+02 	 8.381525e-16 	 
1.294401e+02 	 8.675114e-16 	 
1.294553e+02 	 9.704112e-16 	 
1.294705e+02 	 8.576493e-16 	 
1.294857e+02 	 8.350711e-16 	 
1.295009e+02 	 8.889343e-16 	 
1.295161e+02 	 8.419874e-16 	 
1.295313e+02 	 9.058729e-16 	 
1.295465e+02 	 9.213374e-16 	 
1.295617e+02 	 8.479531e-16 	 
1.295769e+02 	 8.574795e-16 	 
1.295921e+02 	 9.689037e-16 	 
1.296073e+02 	 8.671342e-16 	 
1.296225e+02 	 8.685329e-16 	 
1.296377e+02 	 8.235541e-16 	 
1.296529e+02 	 8.882181e-16 	 
1.296681e+02 	 8.758006e-16 	 
1.296833e+02 	 8.974108e-16 	 
1.296985e+02 	 8.806502e-16 	 
1.297137e+02 	 9.541636e-16 	 
1.297289e+02 	 8.968694e-16 	 
1.297441e+02 	 8.039500e-16 	 
1.297593e+02 	 8.774652e-16 	 
1.297745e+02 	 8.758363e-16 	 
1.297897e+02 	 8.502903e-16 	 
1.298049e+02 	 9.759990e-16 	 
1.298201e+02 	 9.319519e-16 	 
1.298353e+02 	 8.046953e-16 	 
1.298505e+02 	 9.038066e-16 	 
1.298657e+02 	 8.938229e-16 	 
1.298809e+02 	 7.782194e-16 	 
1.298961e+02 	 9.034310e-16 	 
1.299113e+02 	 8.768817e-16 	 
1.299265e+02 	 8.304413e-16 	 
1.299417e+02 	 9.666582e-16 	 
1.299569e+02 	 9.182943e-16 	 
1.299721e+02 	 8.464626e-16 	 
1.299873e+02 	 8.794684e-16 	 
1.300025e+02 	 9.331628e-16 	 
1.300177e+02 	 8.417158e-16 	 
1.300329e+02 	 8.947301e-16 	 
1.300481e+02 	 8.887214e-16 	 
1.300633e+02 	 8.679943e-16 	 
1.300785e+02 	 9.108256e-16 	 
1.300937e+02 	 9.019742e-16 	 
1.301089e+02 	 8.350882e-16 	 
1.301241e+02 	 8.607933e-16 	 
1.301393e+02 	 8.775060e-16 	 
1.301545e+02 	 8.745469e-16 	 
1.301697e+02 	 8.929109e-16 	 
1.301849e+02 	 9.316951e-16 	 
1.302001e+02 	 8.618162e-16 	 
1.302153e+02 	 8.739820e-16 	 
1.302305e+02 	 8.638514e-16 	 
1.302457e+02 	 8.472609e-16 	 
1.302609e+02 	 8.505104e-16 	 
1.302761e+02 	 8.614258e-16 	 
1.302913e+02 	 8.293964e-16 	 
1.303065e+02 	 8.133585e-16 	 
1.303217e+02 	 8.763248e-16 	 
1.303369e+02 	 9.087397e-16 	 
1.303521e+02 	 9.098906e-16 	 
1.303673e+02 	 8.120230e-16 	 
1.303825e+02 	 9.222261e-16 	 
1.303977e+02 	 8.031986e-16 	 
1.304129e+02 	 8.550801e-16 	 
1.304281e+02 	 8.237477e-16 	 
1.304433e+02 	 8.613798e-16 	 
1.304585e+02 	 9.166151e-16 	 
1.304737e+02 	 8.768915e-16 	 
1.304889e+02 	 8.051162e-16 	 
1.305041e+02 	 8.117827e-16 	 
1.305193e+02 	 8.698212e-16 	 
1.305345e+02 	 8.954867e-16 	 
1.305497e+02 	 8.946941e-16 	 
1.305649e+02 	 8.542685e-16 	 
1.305801e+02 	 8.750091e-16 	 
1.305953e+02 	 8.835670e-16 	 
1.306105e+02 	 8.667386e-16 	 
1.306257e+02 	 8.436335e-16 	 
1.306409e+02 	 9.174152e-16 	 
1.306561e+02 	 8.413306e-16 	 
1.306713e+02 	 8.175315e-16 	 
1.306865e+02 	 8.658142e-16 	 
1.307017e+02 	 8.616737e-16 	 
1.307169e+02 	 8.392501e-16 	 
1.307321e+02 	 8.925313e-16 	 
1.307473e+02 	 8.528070e-16 	 
1.307625e+02 	 7.819185e-16 	 
1.307777e+02 	 8.644821e-16 	 
1.307929e+02 	 8.850501e-16 	 
1.308081e+02 	 9.102136e-16 	 
1.308233e+02 	 8.979584e-16 	 
1.308385e+02 	 8.715223e-16 	 
1.308537e+02 	 8.377895e-16 	 
1.308689e+02 	 8.993298e-16 	 
1.308841e+02 	 9.358981e-16 	 
1.308993e+02 	 8.762639e-16 	 
1.309145e+02 	 8.983849e-16 	 
1.309297e+02 	 9.001886e-16 	 
1.309449e+02 	 8.641085e-16 	 
1.309601e+02 	 8.892287e-16 	 
1.309753e+02 	 8.462178e-16 	 
1.309905e+02 	 8.216986e-16 	 
1.310057e+02 	 8.975823e-16 	 
1.310209e+02 	 8.809992e-16 	 
1.310361e+02 	 8.299362e-16 	 
1.310513e+02 	 8.361654e-16 	 
1.310665e+02 	 7.715302e-16 	 
1.310817e+02 	 7.744683e-16 	 
1.310969e+02 	 8.407472e-16 	 
1.311121e+02 	 8.471170e-16 	 
1.311273e+02 	 8.169487e-16 	 
1.311425e+02 	 8.629382e-16 	 
1.311577e+02 	 8.945865e-16 	 
1.311729e+02 	 8.418421e-16 	 
1.311881e+02 	 8.237450e-16 	 
1.312033e+02 	 9.154526e-16 	 
1.312185e+02 	 8.520483e-16 	 
1.312337e+02 	 8.048568e-16 	 
1.312489e+02 	 8.617436e-16 	 
1.312641e+02 	 9.116648e-16 	 
1.312793e+02 	 8.578099e-16 	 
1.312945e+02 	 8.965096e-16 	 
1.313097e+02 	 8.307983e-16 	 
1.313249e+02 	 8.381349e-16 	 
1.313401e+02 	 8.206714e-16 	 
1.313553e+02 	 8.773061e-16 	 
1.313705e+02 	 7.715618e-16 	 
1.313857e+02 	 8.927988e-16 	 
1.314009e+02 	 8.838512e-16 	 
1.314161e+02 	 8.331445e-16 	 
1.314313e+02 	 8.764451e-16 	 
1.314465e+02 	 9.348405e-16 	 
1.314617e+02 	 8.183012e-16 	 
1.314769e+02 	 8.538169e-16 	 
1.314921e+02 	 8.428561e-16 	 
1.315073e+02 	 8.787487e-16 	 
1.315225e+02 	 8.906071e-16 	 
1.315377e+02 	 8.588513e-16 	 
1.315529e+02 	 8.314347e-16 	 
1.315681e+02 	 8.556062e-16 	 
1.315833e+02 	 8.560839e-16 	 
1.315985e+02 	 7.624041e-16 	 
1.316137e+02 	 8.394532e-16 	 
1.316289e+02 	 8.281391e-16 	 
1.316441e+02 	 8.296354e-16 	 
1.316593e+02 	 8.950886e-16 	 
1.316745e+02 	 8.702568e-16 	 
1.316897e+02 	 8.570733e-16 	 
1.317049e+02 	 8.716702e-16 	 
1.317201e+02 	 7.839138e-16 	 
1.317353e+02 	 8.465096e-16 	 
1.317505e+02 	 8.440230e-16 	 
1.317657e+02 	 9.310529e-16 	 
1.317809e+02 	 9.001676e-16 	 
1.317961e+02 	 8.366554e-16 	 
1.318113e+02 	 8.401129e-16 	 
1.318264e+02 	 8.828030e-16 	 
1.318416e+02 	 8.596219e-16 	 
1.318568e+02 	 7.760987e-16 	 
1.318720e+02 	 8.419186e-16 	 
1.318872e+02 	 8.439977e-16 	 
1.319024e+02 	 8.266055e-16 	 
1.319176e+02 	 8.278428e-16 	 
1.319328e+02 	 8.916267e-16 	 
1.319480e+02 	 8.109949e-16 	 
1.319632e+02 	 8.708997e-16 	 
1.319784e+02 	 8.161205e-16 	 
1.319936e+02 	 7.892847e-16 	 
1.320088e+02 	 8.167176e-16 	 
1.320240e+02 	 8.758785e-16 	 
1.320392e+02 	 8.139315e-16 	 
1.320544e+02 	 8.708290e-16 	 
1.320696e+02 	 8.740774e-16 	 
1.320848e+02 	 8.031096e-16 	 
1.321000e+02 	 8.205994e-16 	 
1.321152e+02 	 8.255717e-16 	 
1.321304e+02 	 8.715736e-16 	 
1.321456e+02 	 8.532796e-16 	 
1.321608e+02 	 8.208332e-16 	 
1.321760e+02 	 8.395228e-16 	 
1.321912e+02 	 9.119305e-16 	 
1.322064e+02 	 7.985669e-16 	 
1.322216e+02 	 8.358062e-16 	 
1.322368e+02 	 8.676057e-16 	 
1.322520e+02 	 7.851820e-16 	 
1.322672e+02 	 8.323694e-16 	 
1.322824e+02 	 8.721300e-16 	 
1.322976e+02 	 8.214488e-16 	 
1.323128e+02 	 8.398316e-16 	 
1.323280e+02 	 8.734309e-16 	 
1.323432e+02 	 7.483548e-16 	 
1.323584e+02 	 8.147433e-16 	 
1.323736e+02 	 8.413609e-16 	 
1.323888e+02 	 7.983946e-16 	 
1.324040e+02 	 8.293709e-16 	 
1.324192e+02 	 8.773065e-16 	 
1.324344e+02 	 8.123394e-16 	 
1.324496e+02 	 8.040693e-16 	 
1.324648e+02 	 8.552327e-16 	 
1.324800e+02 	 8.478014e-16 	 
1.324952e+02 	 8.120650e-16 	 
1.325104e+02 	 8.653956e-16 	 
1.325256e+02 	 8.600031e-16 	 
1.325408e+02 	 8.037099e-16 	 
1.325560e+02 	 8.363935e-16 	 
1.325712e+02 	 8.289256e-16 	 
1.325864e+02 	 8.498045e-16 	 
1.326016e+02 	 8.207085e-16 	 
1.326168e+02 	 8.999369e-16 	 
1.326320e+02 	 8.079374e-16 	 
1.326472e+02 	 8.151531e-16 	 
1.326624e+02 	 8.634365e-16 	 
1.326776e+02 	 8.699167e-16 	 
1.326928e+02 	 8.108279e-16 	 
1.327080e+02 	 8.728651e-16 	 
1.327232e+02 	 8.500234e-16 	 
1.327384e+02 	 8.093682e-16 	 
1.327536e+02 	 8.245792e-16 	 
1.327688e+02 	 8.524946e-16 	 
1.327840e+02 	 8.225824e-16 	 
1.327992e+02 	 8.146817e-16 	 
1.328144e+02 	 8.279028e-16 	 
1.328296e+02 	 7.771781e-16 	 
1.328448e+02 	 8.497810e-16 	 
1.328600e+02 	 8.530167e-16 	 
1.328752e+02 	 8.146997e-16 	 
1.328904e+02 	 8.159110e-16 	 
1.329056e+02 	 8.417145e-16 	 
1.329208e+02 	 7.919269e-16 	 
1.329360e+02 	 8.426410e-16 	 
1.329512e+02 	 7.991771e-16 	 
1.329664e+02 	 8.202685e-16 	 
1.329816e+02 	 8.203860e-16 	 
1.329968e+02 	 9.112889e-16 	 
1.330120e+02 	 8.395994e-16 	 
1.330272e+02 	 8.652337e-16 	 
1.330424e+02 	 8.690036e-16 	 
1.330576e+02 	 8.748730e-16 	 
1.330728e+02 	 7.788012e-16 	 
1.330880e+02 	 8.410347e-16 	 
1.331032e+02 	 8.732518e-16 	 
1.331184e+02 	 8.183412e-16 	 
1.331336e+02 	 8.108838e-16 	 
1.331488e+02 	 8.351877e-16 	 
1.331640e+02 	 8.470120e-16 	 
1.331792e+02 	 8.054646e-16 	 
1.331944e+02 	 7.967205e-16 	 
1.332096e+02 	 8.221754e-16 	 
1.332248e+02 	 8.418969e-16 	 
1.332400e+02 	 8.253349e-16 	 
1.332552e+02 	 8.568319e-16 	 
1.332704e+02 	 8.158029e-16 	 
1.332856e+02 	 8.333083e-16 	 
1.333008e+02 	 8.149991e-16 	 
1.333160e+02 	 8.569402e-16 	 
1.333312e+02 	 7.818790e-16 	 
1.333464e+02 	 8.029427e-16 	 
1.333616e+02 	 8.214490e-16 	 
1.333768e+02 	 8.714097e-16 	 
1.333920e+02 	 8.735187e-16 	 
1.334072e+02 	 8.638500e-16 	 
1.334224e+02 	 8.406177e-16 	 
1.334376e+02 	 7.837773e-16 	 
1.334528e+02 	 8.470379e-16 	 
1.334680e+02 	 8.318998e-16 	 
1.334832e+02 	 8.232746e-16 	 
1.334984e+02 	 8.047129e-16 	 
1.335136e+02 	 8.317062e-16 	 
1.335288e+02 	 8.282074e-16 	 
1.335440e+02 	 8.434196e-16 	 
1.335592e+02 	 8.040026e-16 	 
1.335744e+02 	 8.028402e-16 	 
1.335896e+02 	 8.668194e-16 	 
1.336048e+02 	 7.885605e-16 	 
1.336200e+02 	 8.140761e-16 	 
1.336352e+02 	 8.503605e-16 	 
1.336504e+02 	 8.370579e-16 	 
1.336656e+02 	 8.621891e-16 	 
1.336808e+02 	 8.550220e-16 	 
1.336960e+02 	 7.719437e-16 	 
1.337112e+02 	 7.939621e-16 	 
1.337264e+02 	 8.600397e-16 	 
1.337416e+02 	 8.439882e-16 	 
1.337568e+02 	 8.001132e-16 	 
1.337720e+02 	 8.481921e-16 	 
1.337872e+02 	 8.201123e-16 	 
1.338024e+02 	 8.224993e-16 	 
1.338176e+02 	 8.029402e-16 	 
1.338328e+02 	 8.185472e-16 	 
1.338480e+02 	 8.533900e-16 	 
1.338632e+02 	 8.316275e-16 	 
1.338784e+02 	 8.427686e-16 	 
1.338936e+02 	 7.893560e-16 	 
1.339088e+02 	 7.880841e-16 	 
1.339240e+02 	 8.455004e-16 	 
1.339392e+02 	 8.310221e-16 	 
1.339544e+02 	 8.040397e-16 	 
1.339696e+02 	 8.365937e-16 	 
1.339848e+02 	 8.017871e-16 	 
1.340000e+02 	 8.209144e-16 	 
1.340152e+02 	 8.070242e-16 	 
1.340304e+02 	 8.615167e-16 	 
1.340456e+02 	 8.019814e-16 	 
1.340608e+02 	 8.746010e-16 	 
1.340760e+02 	 8.938689e-16 	 
1.340912e+02 	 7.579370e-16 	 
1.341064e+02 	 7.687691e-16 	 
1.341216e+02 	 8.378034e-16 	 
1.341368e+02 	 8.066197e-16 	 
1.341520e+02 	 8.168785e-16 	 
1.341672e+02 	 8.078188e-16 	 
1.341824e+02 	 7.919757e-16 	 
1.341976e+02 	 8.006463e-16 	 
1.342128e+02 	 8.181600e-16 	 
1.342280e+02 	 8.095659e-16 	 
1.342432e+02 	 7.835092e-16 	 
1.342584e+02 	 8.420563e-16 	 
1.342736e+02 	 8.067510e-16 	 
1.342888e+02 	 8.213470e-16 	 
1.343040e+02 	 8.030986e-16 	 
1.343192e+02 	 8.277650e-16 	 
1.343344e+02 	 8.237145e-16 	 
1.343496e+02 	 7.911997e-16 	 
1.343648e+02 	 8.157428e-16 	 
1.343800e+02 	 7.990557e-16 	 
1.343952e+02 	 7.522164e-16 	 
1.344104e+02 	 8.181359e-16 	 
1.344256e+02 	 8.496925e-16 	 
1.344408e+02 	 8.265832e-16 	 
1.344560e+02 	 7.978031e-16 	 
1.344712e+02 	 8.298820e-16 	 
1.344864e+02 	 8.331241e-16 	 
1.345016e+02 	 7.950363e-16 	 
1.345168e+02 	 8.394299e-16 	 
1.345320e+02 	 7.937319e-16 	 
1.345472e+02 	 8.225352e-16 	 
1.345624e+02 	 8.774856e-16 	 
1.345776e+02 	 8.069882e-16 	 
1.345928e+02 	 7.717337e-16 	 
1.346080e+02 	 8.703900e-16 	 
1.346232e+02 	 8.332209e-16 	 
1.346384e+02 	 8.412822e-16 	 
1.346536e+02 	 8.078564e-16 	 
1.346688e+02 	 7.882035e-16 	 
1.346840e+02 	 7.459614e-16 	 
1.346992e+02 	 8.531028e-16 	 
1.347144e+02 	 7.753757e-16 	 
1.347296e+02 	 7.893664e-16 	 
1.347448e+02 	 8.495910e-16 	 
1.347600e+02 	 7.387568e-16 	 
1.347752e+02 	 7.351473e-16 	 
1.347904e+02 	 7.889636e-16 	 
1.348056e+02 	 7.890967e-16 	 
1.348208e+02 	 7.841841e-16 	 
1.348360e+02 	 8.685179e-16 	 
1.348512e+02 	 8.368168e-16 	 
1.348664e+02 	 7.533227e-16 	 
1.348816e+02 	 8.160438e-16 	 
1.348968e+02 	 8.326138e-16 	 
1.349120e+02 	 7.891948e-16 	 
1.349272e+02 	 7.730834e-16 	 
1.349424e+02 	 8.368124e-16 	 
1.349576e+02 	 7.772270e-16 	 
1.349728e+02 	 8.130886e-16 	 
1.349880e+02 	 7.878389e-16 	 
1.350032e+02 	 7.876437e-16 	 
1.350184e+02 	 7.919058e-16 	 
1.350336e+02 	 9.042104e-16 	 
1.350488e+02 	 7.932394e-16 	 
1.350640e+02 	 7.837342e-16 	 
1.350792e+02 	 7.806161e-16 	 
1.350944e+02 	 8.055614e-16 	 
1.351096e+02 	 8.161816e-16 	 
1.351248e+02 	 8.172289e-16 	 
1.351400e+02 	 8.220423e-16 	 
1.351552e+02 	 8.101767e-16 	 
1.351704e+02 	 7.976750e-16 	 
1.351856e+02 	 7.662203e-16 	 
1.352008e+02 	 8.069095e-16 	 
1.352160e+02 	 8.153056e-16 	 
1.352312e+02 	 8.104047e-16 	 
1.352464e+02 	 7.824630e-16 	 
1.352616e+02 	 8.083008e-16 	 
1.352768e+02 	 7.888036e-16 	 
1.352920e+02 	 8.385007e-16 	 
1.353072e+02 	 8.273423e-16 	 
1.353224e+02 	 8.181169e-16 	 
1.353376e+02 	 8.298550e-16 	 
1.353528e+02 	 8.248307e-16 	 
1.353680e+02 	 7.856746e-16 	 
1.353832e+02 	 8.111881e-16 	 
1.353984e+02 	 8.399429e-16 	 
1.354136e+02 	 7.941397e-16 	 
1.354288e+02 	 7.762137e-16 	 
1.354440e+02 	 8.309331e-16 	 
1.354592e+02 	 7.752630e-16 	 
1.354744e+02 	 7.926480e-16 	 
1.354896e+02 	 7.698006e-16 	 
1.355048e+02 	 8.023651e-16 	 
1.355200e+02 	 7.987578e-16 	 
1.355352e+02 	 8.106972e-16 	 
1.355504e+02 	 7.896751e-16 	 
1.355656e+02 	 7.498561e-16 	 
1.355808e+02 	 7.829683e-16 	 
1.355960e+02 	 7.683623e-16 	 
1.356112e+02 	 7.865459e-16 	 
1.356264e+02 	 7.951720e-16 	 
1.356416e+02 	 7.919644e-16 	 
1.356568e+02 	 8.041580e-16 	 
1.356720e+02 	 8.469696e-16 	 
1.356872e+02 	 7.606205e-16 	 
1.357024e+02 	 7.851253e-16 	 
1.357176e+02 	 8.157724e-16 	 
1.357328e+02 	 7.522830e-16 	 
1.357480e+02 	 7.556729e-16 	 
1.357632e+02 	 8.299596e-16 	 
1.357784e+02 	 8.209957e-16 	 
1.357936e+02 	 7.525625e-16 	 
1.358088e+02 	 8.087619e-16 	 
1.358240e+02 	 7.717554e-16 	 
1.358392e+02 	 7.446043e-16 	 
1.358544e+02 	 8.120683e-16 	 
1.358696e+02 	 7.730064e-16 	 
1.358848e+02 	 7.643423e-16 	 
1.359000e+02 	 8.229527e-16 	 
1.359152e+02 	 7.963989e-16 	 
1.359304e+02 	 7.757083e-16 	 
1.359456e+02 	 7.735745e-16 	 
1.359608e+02 	 8.035429e-16 	 
1.359760e+02 	 7.431773e-16 	 
1.359912e+02 	 7.557397e-16 	 
1.360064e+02 	 8.176360e-16 	 
1.360215e+02 	 7.694971e-16 	 
1.360367e+02 	 8.002971e-16 	 
1.360519e+02 	 8.531787e-16 	 
1.360671e+02 	 7.810669e-16 	 
1.360823e+02 	 8.178468e-16 	 
1.360975e+02 	 8.290283e-16 	 
1.361127e+02 	 8.074245e-16 	 
1.361279e+02 	 8.166011e-16 	 
1.361431e+02 	 8.148083e-16 	 
1.361583e+02 	 8.093534e-16 	 
1.361735e+02 	 8.139381e-16 	 
1.361887e+02 	 8.382433e-16 	 
1.362039e+02 	 7.741421e-16 	 
1.362191e+02 	 7.768470e-16 	 
1.362343e+02 	 7.949535e-16 	 
1.362495e+02 	 8.015526e-16 	 
1.362647e+02 	 7.828089e-16 	 
1.362799e+02 	 7.832402e-16 	 
1.362951e+02 	 7.539342e-16 	 
1.363103e+02 	 8.079080e-16 	 
1.363255e+02 	 7.818188e-16 	 
1.363407e+02 	 7.382825e-16 	 
