x0	LES	x1	Jones2008	
2.977476e+03 	 3.430426e-16 	nan          	nan          	 
2.977651e+03 	 2.782619e-16 	nan          	nan          	 
2.977826e+03 	 1.656678e-16 	nan          	nan          	 
2.978001e+03 	 1.853811e-16 	nan          	nan          	 
2.978176e+03 	 9.934666e-17 	nan          	nan          	 
2.978351e+03 	 2.701559e-16 	nan          	nan          	 
2.978526e+03 	 2.136846e-16 	nan          	nan          	 
2.978700e+03 	 1.480317e-16 	nan          	nan          	 
2.978875e+03 	 2.208822e-16 	nan          	nan          	 
2.979050e+03 	 2.138148e-16 	nan          	nan          	 
2.979225e+03 	 1.249585e-16 	nan          	nan          	 
2.979400e+03 	 1.507952e-16 	nan          	nan          	 
2.979575e+03 	 2.202906e-16 	nan          	nan          	 
2.979750e+03 	 1.021668e-16 	nan          	nan          	 
2.979925e+03 	 8.526274e-17 	nan          	nan          	 
2.980100e+03 	 1.777799e-16 	nan          	nan          	 
2.980275e+03 	 1.567917e-16 	nan          	nan          	 
2.980450e+03 	 1.641935e-16 	nan          	nan          	 
2.980625e+03 	 1.374553e-16 	nan          	nan          	 
2.980800e+03 	 1.471225e-16 	nan          	nan          	 
2.980975e+03 	 2.255661e-16 	nan          	nan          	 
2.981150e+03 	 2.333441e-16 	nan          	nan          	 
2.981325e+03 	 1.678074e-16 	nan          	nan          	 
2.981500e+03 	 1.630264e-16 	nan          	nan          	 
2.981675e+03 	 1.503115e-16 	nan          	nan          	 
2.981850e+03 	 1.579885e-16 	nan          	nan          	 
2.982025e+03 	 1.861858e-16 	nan          	nan          	 
2.982200e+03 	 1.867417e-16 	nan          	nan          	 
2.982375e+03 	 1.521598e-16 	nan          	nan          	 
2.982550e+03 	 1.942604e-16 	nan          	nan          	 
2.982725e+03 	 9.749594e-17 	nan          	nan          	 
2.982900e+03 	 9.876787e-17 	nan          	nan          	 
2.983075e+03 	 1.264899e-16 	nan          	nan          	 
2.983250e+03 	 1.766662e-16 	nan          	nan          	 
2.983425e+03 	 1.432723e-16 	nan          	nan          	 
2.983600e+03 	 1.513314e-16 	nan          	nan          	 
2.983775e+03 	 1.737632e-16 	nan          	nan          	 
2.983950e+03 	 1.239567e-16 	nan          	nan          	 
2.984125e+03 	 8.740720e-17 	nan          	nan          	 
2.984300e+03 	 1.706532e-16 	nan          	nan          	 
2.984475e+03 	 9.047967e-17 	nan          	nan          	 
2.984650e+03 	 2.237526e-16 	nan          	nan          	 
2.984825e+03 	 2.410279e-16 	nan          	nan          	 
2.985000e+03 	 1.865416e-16 	nan          	nan          	 
2.985175e+03 	 2.210773e-16 	nan          	nan          	 
2.985350e+03 	 1.272709e-16 	nan          	nan          	 
2.985525e+03 	 5.434095e-17 	nan          	nan          	 
2.985700e+03 	 9.819209e-17 	nan          	nan          	 
2.985875e+03 	 1.757567e-16 	nan          	nan          	 
2.986050e+03 	 1.604895e-16 	nan          	nan          	 
2.986225e+03 	 8.372650e-17 	nan          	nan          	 
2.986400e+03 	 2.217073e-16 	nan          	nan          	 
2.986575e+03 	 1.225581e-16 	nan          	nan          	 
2.986750e+03 	 8.561419e-17 	nan          	nan          	 
2.986925e+03 	 1.577398e-16 	nan          	nan          	 
2.987100e+03 	 7.675232e-17 	nan          	nan          	 
2.987275e+03 	 1.129253e-16 	nan          	nan          	 
2.987450e+03 	 1.456055e-16 	nan          	nan          	 
2.987625e+03 	 1.385314e-16 	nan          	nan          	 
2.987800e+03 	 2.527286e-16 	nan          	nan          	 
2.987975e+03 	 1.849880e-16 	nan          	nan          	 
2.988150e+03 	 2.290611e-16 	nan          	nan          	 
2.988325e+03 	 1.269603e-16 	nan          	nan          	 
2.988500e+03 	 9.685053e-17 	nan          	nan          	 
2.988675e+03 	 1.801466e-16 	nan          	nan          	 
2.988850e+03 	 1.641934e-16 	nan          	nan          	 
2.989025e+03 	 7.444075e-17 	nan          	nan          	 
2.989200e+03 	 1.037370e-16 	nan          	nan          	 
2.989375e+03 	 1.523255e-16 	nan          	nan          	 
2.989550e+03 	 2.044677e-16 	nan          	nan          	 
2.989725e+03 	 1.409586e-16 	nan          	nan          	 
2.989900e+03 	 1.279042e-16 	nan          	nan          	 
2.990075e+03 	 1.846188e-16 	nan          	nan          	 
2.990250e+03 	 1.145695e-16 	nan          	nan          	 
2.990425e+03 	 1.141856e-16 	nan          	nan          	 
2.990600e+03 	 1.048777e-16 	nan          	nan          	 
2.990775e+03 	 1.053294e-16 	nan          	nan          	 
2.990950e+03 	 1.232327e-16 	nan          	nan          	 
2.991125e+03 	 6.969344e-17 	nan          	nan          	 
2.991300e+03 	 9.133165e-17 	nan          	nan          	 
2.991475e+03 	 1.302843e-16 	nan          	nan          	 
2.991650e+03 	 1.799946e-16 	nan          	nan          	 
2.991825e+03 	 2.325230e-16 	nan          	nan          	 
2.992000e+03 	 2.285319e-16 	nan          	nan          	 
2.992175e+03 	 1.256109e-16 	nan          	nan          	 
2.992350e+03 	 7.312827e-17 	nan          	nan          	 
2.992525e+03 	 6.238980e-17 	nan          	nan          	 
2.992700e+03 	 6.575697e-17 	nan          	nan          	 
2.992875e+03 	 7.087539e-17 	nan          	nan          	 
2.993050e+03 	 7.007987e-17 	nan          	nan          	 
2.993225e+03 	 1.174297e-16 	nan          	nan          	 
2.993400e+03 	 1.495424e-16 	nan          	nan          	 
2.993575e+03 	 8.677178e-17 	nan          	nan          	 
2.993750e+03 	 1.111193e-16 	nan          	nan          	 
2.993925e+03 	 1.411067e-16 	nan          	nan          	 
2.994100e+03 	 2.170405e-16 	nan          	nan          	 
2.994275e+03 	 1.824373e-16 	nan          	nan          	 
2.994450e+03 	 1.382428e-16 	nan          	nan          	 
2.994625e+03 	 2.833805e-16 	nan          	nan          	 
2.994800e+03 	 1.440791e-16 	nan          	nan          	 
2.994975e+03 	 9.115857e-17 	nan          	nan          	 
2.995150e+03 	 1.500909e-16 	nan          	nan          	 
2.995325e+03 	 3.002153e-16 	nan          	nan          	 
2.995500e+03 	 1.775102e-16 	nan          	nan          	 
2.995675e+03 	 1.646943e-16 	nan          	nan          	 
2.995850e+03 	 2.245550e-16 	nan          	nan          	 
2.996025e+03 	 1.223702e-16 	nan          	nan          	 
2.996200e+03 	 1.396247e-16 	nan          	nan          	 
2.996375e+03 	 1.634627e-16 	nan          	nan          	 
2.996550e+03 	 9.675403e-17 	nan          	nan          	 
2.996725e+03 	 1.490526e-16 	nan          	nan          	 
2.996900e+03 	 2.102187e-16 	nan          	nan          	 
2.997075e+03 	 2.840368e-16 	nan          	nan          	 
2.997250e+03 	 2.620358e-16 	nan          	nan          	 
2.997425e+03 	 1.716129e-16 	nan          	nan          	 
2.997600e+03 	 1.389181e-16 	nan          	nan          	 
2.997775e+03 	 1.850180e-16 	nan          	nan          	 
2.997950e+03 	 1.175265e-16 	nan          	nan          	 
2.998125e+03 	 2.966422e-16 	nan          	nan          	 
2.998300e+03 	 3.363971e-16 	nan          	nan          	 
2.998475e+03 	 1.244547e-16 	nan          	nan          	 
2.998649e+03 	 1.814174e-16 	nan          	nan          	 
2.998824e+03 	 1.417185e-16 	nan          	nan          	 
2.998999e+03 	 1.721678e-16 	nan          	nan          	 
2.999174e+03 	 1.835082e-16 	nan          	nan          	 
2.999349e+03 	 1.115419e-16 	nan          	nan          	 
2.999524e+03 	 1.374716e-16 	nan          	nan          	 
2.999699e+03 	 1.734879e-16 	nan          	nan          	 
2.999874e+03 	 1.428120e-16 	nan          	nan          	 
3.000049e+03 	 1.126151e-16 	nan          	nan          	 
3.000224e+03 	 9.597949e-17 	nan          	nan          	 
3.000399e+03 	 1.910518e-16 	nan          	nan          	 
3.000574e+03 	 2.137807e-16 	nan          	nan          	 
3.000749e+03 	 1.681179e-16 	nan          	nan          	 
3.000924e+03 	 1.260242e-16 	nan          	nan          	 
3.001099e+03 	 1.934237e-16 	nan          	nan          	 
3.001274e+03 	 2.017054e-16 	nan          	nan          	 
3.001449e+03 	 3.321304e-16 	nan          	nan          	 
3.001624e+03 	 3.487839e-16 	nan          	nan          	 
3.001799e+03 	 2.523297e-16 	nan          	nan          	 
3.001974e+03 	 1.691656e-16 	nan          	nan          	 
3.002149e+03 	 2.359226e-16 	nan          	nan          	 
3.002324e+03 	 1.437605e-16 	nan          	nan          	 
3.002499e+03 	 1.247170e-16 	nan          	nan          	 
3.002674e+03 	 3.527840e-16 	nan          	nan          	 
3.002849e+03 	 4.165047e-16 	nan          	nan          	 
3.003024e+03 	 3.054857e-16 	nan          	nan          	 
3.003199e+03 	 1.764823e-16 	nan          	nan          	 
3.003374e+03 	 1.451062e-16 	nan          	nan          	 
3.003549e+03 	 1.161214e-16 	nan          	nan          	 
3.003724e+03 	 1.615380e-16 	nan          	nan          	 
3.003899e+03 	 1.572361e-16 	nan          	nan          	 
3.004074e+03 	 1.792077e-16 	nan          	nan          	 
3.004249e+03 	 1.350198e-16 	nan          	nan          	 
3.004424e+03 	 1.304235e-16 	nan          	nan          	 
3.004599e+03 	 1.959032e-16 	nan          	nan          	 
3.004774e+03 	 2.121846e-16 	nan          	nan          	 
3.004949e+03 	 1.127549e-16 	nan          	nan          	 
3.005124e+03 	 1.362883e-16 	nan          	nan          	 
3.005299e+03 	 1.105881e-16 	nan          	nan          	 
3.005474e+03 	 1.584191e-16 	nan          	nan          	 
3.005649e+03 	 2.027123e-16 	nan          	nan          	 
3.005824e+03 	 1.517711e-16 	nan          	nan          	 
3.005999e+03 	 2.361479e-16 	nan          	nan          	 
3.006174e+03 	 1.586912e-16 	nan          	nan          	 
3.006349e+03 	 1.420701e-16 	nan          	nan          	 
3.006524e+03 	 2.467640e-16 	nan          	nan          	 
3.006699e+03 	 2.035788e-16 	nan          	nan          	 
3.006874e+03 	 1.618249e-16 	nan          	nan          	 
3.007049e+03 	 1.305771e-16 	nan          	nan          	 
3.007224e+03 	 1.178492e-16 	nan          	nan          	 
3.007399e+03 	 8.519287e-17 	nan          	nan          	 
3.007574e+03 	 1.211697e-16 	nan          	nan          	 
3.007749e+03 	 1.436682e-16 	nan          	nan          	 
3.007924e+03 	 2.489363e-16 	nan          	nan          	 
3.008099e+03 	 1.304853e-16 	nan          	nan          	 
3.008274e+03 	 9.271195e-17 	nan          	nan          	 
3.008449e+03 	 1.431128e-16 	nan          	nan          	 
3.008624e+03 	 2.346448e-16 	nan          	nan          	 
3.008799e+03 	 2.075995e-16 	nan          	nan          	 
3.008974e+03 	 2.383786e-16 	nan          	nan          	 
3.009149e+03 	 3.310864e-16 	nan          	nan          	 
3.009324e+03 	 2.157170e-16 	nan          	nan          	 
3.009499e+03 	 2.931113e-16 	nan          	nan          	 
3.009674e+03 	 1.976465e-16 	nan          	nan          	 
3.009849e+03 	 1.419484e-16 	nan          	nan          	 
3.010024e+03 	 2.247594e-16 	nan          	nan          	 
3.010199e+03 	 1.758507e-16 	nan          	nan          	 
3.010374e+03 	 1.103408e-16 	nan          	nan          	 
3.010549e+03 	 1.637289e-16 	nan          	nan          	 
3.010724e+03 	 1.136348e-16 	nan          	nan          	 
3.010899e+03 	 1.148982e-16 	nan          	nan          	 
3.011074e+03 	 1.530099e-16 	nan          	nan          	 
3.011249e+03 	 1.860091e-16 	nan          	nan          	 
3.011424e+03 	 1.080965e-16 	nan          	nan          	 
3.011599e+03 	 8.247117e-17 	nan          	nan          	 
3.011774e+03 	 1.390753e-16 	nan          	nan          	 
3.011949e+03 	 1.511119e-16 	nan          	nan          	 
3.012124e+03 	 2.749357e-16 	nan          	nan          	 
3.012299e+03 	 3.655248e-16 	nan          	nan          	 
3.012474e+03 	 2.483745e-16 	nan          	nan          	 
3.012649e+03 	 1.622178e-16 	nan          	nan          	 
3.012824e+03 	 7.500866e-17 	nan          	nan          	 
3.012999e+03 	 4.449256e-17 	nan          	nan          	 
3.013174e+03 	 1.527928e-16 	nan          	nan          	 
3.013349e+03 	 1.223115e-16 	nan          	nan          	 
3.013524e+03 	 1.270546e-16 	nan          	nan          	 
3.013699e+03 	 9.078966e-17 	nan          	nan          	 
3.013874e+03 	 1.959806e-16 	nan          	nan          	 
3.014049e+03 	 3.736765e-16 	nan          	nan          	 
3.014224e+03 	 5.269974e-16 	nan          	nan          	 
3.014399e+03 	 4.443361e-16 	nan          	nan          	 
3.014574e+03 	 2.450378e-16 	nan          	nan          	 
3.014749e+03 	 1.436936e-16 	nan          	nan          	 
3.014924e+03 	 8.776181e-17 	nan          	nan          	 
3.015099e+03 	 7.432252e-17 	nan          	nan          	 
3.015274e+03 	 1.860743e-16 	nan          	nan          	 
3.015449e+03 	 2.251285e-16 	nan          	nan          	 
3.015624e+03 	 7.733677e-17 	nan          	nan          	 
3.015799e+03 	 1.392666e-16 	nan          	nan          	 
3.015974e+03 	 6.256230e-17 	nan          	nan          	 
3.016149e+03 	 1.760058e-16 	nan          	nan          	 
3.016324e+03 	 9.169135e-17 	nan          	nan          	 
3.016499e+03 	 1.704357e-16 	nan          	nan          	 
3.016674e+03 	 1.491378e-16 	nan          	nan          	 
3.016849e+03 	 4.776636e-17 	nan          	nan          	 
3.017024e+03 	 1.235821e-16 	nan          	nan          	 
3.017199e+03 	 1.308882e-16 	nan          	nan          	 
3.017374e+03 	 1.746917e-16 	nan          	nan          	 
3.017549e+03 	 2.984245e-16 	nan          	nan          	 
3.017724e+03 	 3.785521e-16 	nan          	nan          	 
3.017899e+03 	 1.487153e-16 	nan          	nan          	 
3.018074e+03 	 8.610754e-17 	nan          	nan          	 
3.018249e+03 	 1.247436e-16 	nan          	nan          	 
3.018424e+03 	 1.368896e-16 	nan          	nan          	 
3.018598e+03 	 8.154295e-17 	nan          	nan          	 
3.018773e+03 	 1.676193e-16 	nan          	nan          	 
3.018948e+03 	 2.534135e-16 	nan          	nan          	 
3.019123e+03 	 2.427094e-16 	nan          	nan          	 
3.019298e+03 	 2.268504e-16 	nan          	nan          	 
3.019473e+03 	 1.651652e-16 	nan          	nan          	 
3.019648e+03 	 1.005309e-16 	nan          	nan          	 
3.019823e+03 	 1.194336e-16 	nan          	nan          	 
3.019998e+03 	 1.500841e-16 	nan          	nan          	 
3.020173e+03 	 9.896533e-17 	nan          	nan          	 
3.020348e+03 	 6.803235e-17 	nan          	nan          	 
3.020523e+03 	 1.081522e-16 	nan          	nan          	 
3.020698e+03 	 1.907336e-16 	nan          	nan          	 
3.020873e+03 	 1.369445e-16 	nan          	nan          	 
3.021048e+03 	 1.060479e-16 	nan          	nan          	 
3.021223e+03 	 1.546022e-16 	nan          	nan          	 
3.021398e+03 	 3.077823e-16 	nan          	nan          	 
3.021573e+03 	 1.906785e-16 	nan          	nan          	 
3.021748e+03 	 1.285005e-16 	nan          	nan          	 
3.021923e+03 	 1.338878e-16 	nan          	nan          	 
3.022098e+03 	 1.992518e-16 	nan          	nan          	 
3.022273e+03 	 2.287013e-16 	nan          	nan          	 
3.022448e+03 	 1.689288e-16 	nan          	nan          	 
3.022623e+03 	 1.295808e-16 	nan          	nan          	 
3.022798e+03 	 1.581641e-16 	nan          	nan          	 
3.022973e+03 	 1.430548e-16 	nan          	nan          	 
3.023148e+03 	 8.295095e-17 	nan          	nan          	 
3.023323e+03 	 7.276051e-17 	nan          	nan          	 
3.023498e+03 	 9.120658e-17 	nan          	nan          	 
3.023673e+03 	 1.288315e-16 	nan          	nan          	 
3.023848e+03 	 8.186897e-17 	nan          	nan          	 
3.024023e+03 	 1.284947e-16 	nan          	nan          	 
3.024198e+03 	 1.026048e-16 	nan          	nan          	 
3.024373e+03 	 1.005920e-16 	nan          	nan          	 
3.024548e+03 	 1.778441e-16 	nan          	nan          	 
3.024723e+03 	 1.954925e-16 	nan          	nan          	 
3.024898e+03 	 1.450279e-16 	nan          	nan          	 
3.025073e+03 	 2.441151e-16 	nan          	nan          	 
3.025248e+03 	 4.027620e-16 	nan          	nan          	 
3.025423e+03 	 3.393248e-16 	nan          	nan          	 
3.025598e+03 	 1.611503e-16 	nan          	nan          	 
3.025773e+03 	 1.198391e-16 	nan          	nan          	 
3.025948e+03 	 2.291596e-16 	nan          	nan          	 
3.026123e+03 	 1.039947e-16 	nan          	nan          	 
3.026298e+03 	 1.539722e-16 	nan          	nan          	 
3.026473e+03 	 1.710198e-16 	nan          	nan          	 
3.026648e+03 	 1.154851e-16 	nan          	nan          	 
3.026823e+03 	 1.504289e-16 	nan          	nan          	 
3.026998e+03 	 2.291654e-16 	nan          	nan          	 
3.027173e+03 	 1.295531e-16 	nan          	nan          	 
3.027348e+03 	 1.780623e-16 	nan          	nan          	 
3.027523e+03 	 2.540954e-16 	nan          	nan          	 
3.027698e+03 	 3.771360e-16 	nan          	nan          	 
3.027873e+03 	 3.277353e-16 	nan          	nan          	 
3.028048e+03 	 1.529608e-16 	nan          	nan          	 
3.028223e+03 	 1.542648e-16 	nan          	nan          	 
3.028398e+03 	 1.664984e-16 	nan          	nan          	 
3.028573e+03 	 2.344043e-16 	nan          	nan          	 
3.028748e+03 	 3.843864e-16 	nan          	nan          	 
3.028923e+03 	 2.096731e-16 	nan          	nan          	 
3.029098e+03 	 1.771916e-16 	nan          	nan          	 
3.029273e+03 	 1.458662e-16 	nan          	nan          	 
3.029448e+03 	 2.239483e-16 	nan          	nan          	 
3.029623e+03 	 3.108098e-16 	nan          	nan          	 
3.029798e+03 	 4.444189e-16 	nan          	nan          	 
3.029973e+03 	 1.855328e-16 	nan          	nan          	 
3.030148e+03 	 1.191950e-16 	nan          	nan          	 
3.030323e+03 	 2.554229e-16 	nan          	nan          	 
3.030498e+03 	 2.750146e-16 	nan          	nan          	 
3.030673e+03 	 1.745435e-16 	nan          	nan          	 
3.030848e+03 	 2.542705e-16 	nan          	nan          	 
3.031023e+03 	 2.464397e-16 	nan          	nan          	 
3.031198e+03 	 1.138019e-16 	nan          	nan          	 
3.031373e+03 	 3.076767e-16 	nan          	nan          	 
3.031548e+03 	 2.149331e-16 	nan          	nan          	 
3.031723e+03 	 1.546773e-16 	nan          	nan          	 
3.031898e+03 	 1.173254e-16 	nan          	nan          	 
3.032073e+03 	 2.165255e-16 	nan          	nan          	 
3.032248e+03 	 3.687491e-16 	nan          	nan          	 
3.032423e+03 	 2.271880e-16 	nan          	nan          	 
3.032598e+03 	 5.914686e-17 	nan          	nan          	 
3.032773e+03 	 1.703541e-16 	nan          	nan          	 
3.032948e+03 	 1.874216e-16 	nan          	nan          	 
3.033123e+03 	 1.379605e-16 	nan          	nan          	 
3.033298e+03 	 7.331907e-17 	nan          	nan          	 
3.033473e+03 	 8.921949e-17 	nan          	nan          	 
3.033648e+03 	 8.156002e-17 	nan          	nan          	 
3.033823e+03 	 1.257139e-16 	nan          	nan          	 
3.033998e+03 	 2.036263e-16 	nan          	nan          	 
3.034173e+03 	 2.942806e-16 	nan          	nan          	 
3.034348e+03 	 1.672758e-16 	nan          	nan          	 
3.034523e+03 	 1.469266e-16 	nan          	nan          	 
3.034698e+03 	 1.548867e-16 	nan          	nan          	 
3.034873e+03 	 1.309124e-16 	nan          	nan          	 
3.035048e+03 	 1.817381e-16 	nan          	nan          	 
3.035223e+03 	 2.112350e-16 	nan          	nan          	 
3.035398e+03 	 3.468730e-16 	nan          	nan          	 
3.035573e+03 	 2.734743e-16 	nan          	nan          	 
3.035748e+03 	 1.530029e-16 	nan          	nan          	 
3.035923e+03 	 9.663180e-17 	nan          	nan          	 
3.036098e+03 	 9.991178e-17 	nan          	nan          	 
3.036273e+03 	 2.188072e-16 	nan          	nan          	 
3.036448e+03 	 2.127908e-16 	nan          	nan          	 
3.036623e+03 	 1.126214e-16 	nan          	nan          	 
3.036798e+03 	 1.701932e-16 	nan          	nan          	 
3.036973e+03 	 1.797850e-16 	nan          	nan          	 
3.037148e+03 	 1.686517e-16 	nan          	nan          	 
3.037323e+03 	 2.496259e-16 	nan          	nan          	 
3.037498e+03 	 1.466195e-16 	nan          	nan          	 
3.037673e+03 	 8.837588e-17 	nan          	nan          	 
3.037848e+03 	 8.639457e-17 	nan          	nan          	 
3.038023e+03 	 2.598997e-16 	nan          	nan          	 
3.038198e+03 	 1.751804e-16 	nan          	nan          	 
3.038372e+03 	 1.707414e-16 	nan          	nan          	 
3.038547e+03 	 2.317201e-16 	nan          	nan          	 
3.038722e+03 	 1.450955e-16 	nan          	nan          	 
3.038897e+03 	 1.300658e-16 	nan          	nan          	 
3.039072e+03 	 2.102565e-16 	nan          	nan          	 
3.039247e+03 	 1.810747e-16 	nan          	nan          	 
3.039422e+03 	 2.068581e-16 	nan          	nan          	 
3.039597e+03 	 1.203067e-16 	nan          	nan          	 
3.039772e+03 	 1.315384e-16 	nan          	nan          	 
3.039947e+03 	 1.733141e-16 	nan          	nan          	 
3.040122e+03 	 1.573873e-16 	nan          	nan          	 
3.040297e+03 	 1.935103e-16 	nan          	nan          	 
3.040472e+03 	 2.146642e-16 	nan          	nan          	 
3.040647e+03 	 1.407736e-16 	nan          	nan          	 
3.040822e+03 	 1.134362e-16 	nan          	nan          	 
3.040997e+03 	 9.420529e-17 	nan          	nan          	 
3.041172e+03 	 1.432941e-16 	nan          	nan          	 
3.041347e+03 	 1.810377e-16 	nan          	nan          	 
3.041522e+03 	 2.541114e-16 	nan          	nan          	 
3.041697e+03 	 1.928970e-16 	nan          	nan          	 
3.041872e+03 	 1.554534e-16 	nan          	nan          	 
3.042047e+03 	 1.283554e-16 	nan          	nan          	 
3.042222e+03 	 1.802401e-16 	nan          	nan          	 
3.042397e+03 	 2.086857e-16 	nan          	nan          	 
3.042572e+03 	 1.778082e-16 	nan          	nan          	 
3.042747e+03 	 8.538616e-17 	nan          	nan          	 
3.042922e+03 	 7.267580e-17 	nan          	nan          	 
3.043097e+03 	 7.897098e-17 	nan          	nan          	 
3.043272e+03 	 1.405506e-16 	nan          	nan          	 
3.043447e+03 	 1.915693e-16 	nan          	nan          	 
3.043622e+03 	 7.064712e-17 	nan          	nan          	 
3.043797e+03 	 1.665830e-16 	nan          	nan          	 
3.043972e+03 	 1.950352e-16 	nan          	nan          	 
3.044147e+03 	 1.936317e-16 	nan          	nan          	 
3.044322e+03 	 1.734900e-16 	nan          	nan          	 
3.044497e+03 	 1.174647e-16 	nan          	nan          	 
3.044672e+03 	 1.627787e-16 	nan          	nan          	 
3.044847e+03 	 1.625412e-16 	nan          	nan          	 
3.045022e+03 	 2.159203e-16 	nan          	nan          	 
3.045197e+03 	 1.988935e-16 	nan          	nan          	 
3.045372e+03 	 1.806372e-16 	nan          	nan          	 
3.045547e+03 	 9.548164e-17 	nan          	nan          	 
3.045722e+03 	 2.355481e-16 	nan          	nan          	 
3.045897e+03 	 2.418406e-16 	nan          	nan          	 
3.046072e+03 	 1.110639e-16 	nan          	nan          	 
3.046247e+03 	 1.100603e-16 	nan          	nan          	 
3.046422e+03 	 7.140841e-17 	nan          	nan          	 
3.046597e+03 	 1.260821e-16 	nan          	nan          	 
3.046772e+03 	 1.039891e-16 	nan          	nan          	 
3.046947e+03 	 2.404758e-16 	nan          	nan          	 
3.047122e+03 	 2.302948e-16 	nan          	nan          	 
3.047297e+03 	 1.293177e-16 	nan          	nan          	 
3.047472e+03 	 1.154851e-16 	nan          	nan          	 
3.047647e+03 	 2.322736e-16 	nan          	nan          	 
3.047822e+03 	 2.069722e-16 	nan          	nan          	 
3.047997e+03 	 1.448780e-16 	nan          	nan          	 
3.048172e+03 	 1.731829e-16 	nan          	nan          	 
3.048347e+03 	 2.389945e-16 	nan          	nan          	 
3.048522e+03 	 2.750191e-16 	nan          	nan          	 
3.048697e+03 	 2.338791e-16 	nan          	nan          	 
3.048872e+03 	 2.650899e-16 	nan          	nan          	 
3.049047e+03 	 1.939698e-16 	nan          	nan          	 
3.049222e+03 	 2.326048e-16 	nan          	nan          	 
3.049397e+03 	 1.552120e-16 	nan          	nan          	 
3.049572e+03 	 2.163249e-16 	nan          	nan          	 
3.049747e+03 	 1.297883e-16 	nan          	nan          	 
3.049922e+03 	 1.335048e-16 	nan          	nan          	 
3.050097e+03 	 1.634245e-16 	nan          	nan          	 
3.050272e+03 	 1.555542e-16 	nan          	nan          	 
3.050447e+03 	 1.261008e-16 	nan          	nan          	 
3.050622e+03 	 1.379329e-16 	nan          	nan          	 
3.050797e+03 	 3.011045e-16 	nan          	nan          	 
3.050972e+03 	 2.358936e-16 	nan          	nan          	 
3.051147e+03 	 1.146673e-16 	nan          	nan          	 
3.051322e+03 	 7.997309e-17 	nan          	nan          	 
3.051497e+03 	 2.054784e-16 	nan          	nan          	 
3.051672e+03 	 1.223206e-16 	nan          	nan          	 
3.051847e+03 	 1.140202e-16 	nan          	nan          	 
3.052022e+03 	 8.351446e-17 	nan          	nan          	 
3.052197e+03 	 1.214233e-16 	nan          	nan          	 
3.052372e+03 	 1.311791e-16 	nan          	nan          	 
3.052547e+03 	 1.642779e-16 	nan          	nan          	 
3.052722e+03 	 2.345177e-16 	nan          	nan          	 
3.052897e+03 	 1.923846e-16 	nan          	nan          	 
3.053072e+03 	 1.475689e-16 	nan          	nan          	 
3.053247e+03 	 2.296519e-16 	nan          	nan          	 
3.053422e+03 	 2.880676e-16 	nan          	nan          	 
3.053597e+03 	 1.988215e-16 	nan          	nan          	 
3.053772e+03 	 1.017318e-16 	nan          	nan          	 
3.053947e+03 	 1.420160e-16 	nan          	nan          	 
3.054122e+03 	 2.618868e-16 	nan          	nan          	 
3.054297e+03 	 2.440303e-16 	nan          	nan          	 
3.054472e+03 	 2.756392e-16 	nan          	nan          	 
3.054647e+03 	 2.629066e-16 	nan          	nan          	 
3.054822e+03 	 2.179764e-16 	nan          	nan          	 
3.054997e+03 	 2.475086e-16 	nan          	nan          	 
3.055172e+03 	 1.712570e-16 	nan          	nan          	 
3.055347e+03 	 1.559103e-16 	nan          	nan          	 
3.055522e+03 	 1.871253e-16 	nan          	nan          	 
3.055697e+03 	 2.438966e-16 	nan          	nan          	 
3.055872e+03 	 1.969962e-16 	nan          	nan          	 
3.056047e+03 	 1.445778e-16 	nan          	nan          	 
3.056222e+03 	 1.049384e-16 	nan          	nan          	 
3.056397e+03 	 2.000214e-16 	nan          	nan          	 
3.056572e+03 	 2.723149e-16 	nan          	nan          	 
3.056747e+03 	 1.736202e-16 	nan          	nan          	 
3.056922e+03 	 1.209016e-16 	nan          	nan          	 
3.057097e+03 	 8.781575e-17 	nan          	nan          	 
3.057272e+03 	 1.353048e-16 	nan          	nan          	 
3.057447e+03 	 1.509056e-16 	nan          	nan          	 
3.057622e+03 	 1.845141e-16 	nan          	nan          	 
3.057797e+03 	 2.703934e-16 	nan          	nan          	 
3.057972e+03 	 4.895402e-16 	nan          	nan          	 
3.058147e+03 	 3.730072e-16 	nan          	nan          	 
3.058321e+03 	 1.222275e-16 	nan          	nan          	 
3.058496e+03 	 1.949571e-16 	nan          	nan          	 
3.058671e+03 	 2.190671e-16 	nan          	nan          	 
3.058846e+03 	 1.395978e-16 	nan          	nan          	 
3.059021e+03 	 1.802029e-16 	nan          	nan          	 
3.059196e+03 	 8.448115e-17 	nan          	nan          	 
3.059371e+03 	 1.555967e-16 	nan          	nan          	 
3.059546e+03 	 1.293940e-16 	nan          	nan          	 
3.059721e+03 	 9.406131e-17 	nan          	nan          	 
3.059896e+03 	 6.809270e-17 	nan          	nan          	 
3.060071e+03 	 1.055978e-16 	nan          	nan          	 
3.060246e+03 	 2.186869e-16 	nan          	nan          	 
3.060421e+03 	 1.653495e-16 	nan          	nan          	 
3.060596e+03 	 6.987014e-17 	nan          	nan          	 
3.060771e+03 	 5.603164e-17 	nan          	nan          	 
3.060946e+03 	 1.001226e-16 	nan          	nan          	 
3.061121e+03 	 1.353363e-16 	nan          	nan          	 
3.061296e+03 	 1.793285e-16 	nan          	nan          	 
3.061471e+03 	 1.503865e-16 	nan          	nan          	 
3.061646e+03 	 1.408652e-16 	nan          	nan          	 
