x0	y0	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	
1.015594e+00 	6.459052e-02 	1.864999e-02 	4.964528e-02 	2.996513e-02 	-2.694279e-03 	2.094407e-01 	1.569974e-01 	2.991891e-01 	2.778018e-01 	4.146752e-01 	-5.487925e-02 	 
1.031174e+00 	6.392876e-02 	1.874744e-02 	2.329236e-02 	-3.485715e-02 	6.397232e-02 	1.998105e-01 	1.122286e-01 	2.761453e-01 	3.545280e-01 	3.989588e-01 	-5.812009e-02 	 
1.046753e+00 	6.343745e-02 	1.681025e-02 	-3.197591e-02 	-3.652982e-02 	1.427222e-01 	1.443161e-01 	7.118211e-02 	2.624247e-01 	4.061050e-01 	4.059790e-01 	-6.247060e-02 	 
1.062332e+00 	6.317702e-02 	1.179572e-02 	-6.515636e-02 	3.163907e-02 	2.003038e-01 	6.778884e-02 	1.836782e-02 	3.154204e-01 	4.157118e-01 	4.203875e-01 	-6.448722e-02 	 
1.078079e+00 	6.314069e-02 	5.704524e-03 	-3.616594e-02 	1.483186e-01 	2.003835e-01 	2.385719e-02 	-2.485625e-02 	3.310564e-01 	4.043900e-01 	4.218100e-01 	-6.033104e-02 	 
1.093658e+00 	6.326823e-02 	4.035595e-03 	2.711614e-02 	2.300090e-01 	1.376257e-01 	3.186152e-02 	-1.147442e-02 	3.138047e-01 	3.944069e-01 	4.144186e-01 	-4.944399e-02 	 
1.109253e+00 	6.347986e-02 	1.053313e-02 	8.890972e-02 	2.010035e-01 	3.165945e-02 	5.322240e-02 	4.029759e-02 	2.752440e-01 	3.472717e-01 	4.100913e-01 	-2.867946e-02 	 
1.124832e+00 	6.370754e-02 	2.204996e-02 	1.240849e-01 	7.341539e-02 	1.097208e-02 	6.848377e-02 	6.381875e-02 	2.170570e-01 	2.570680e-01 	4.185147e-01 	4.728141e-03 	 
1.140594e+00 	6.391174e-02 	3.066815e-02 	9.189882e-02 	-1.989071e-02 	8.468086e-02 	9.588571e-02 	3.600637e-02 	1.803403e-01 	1.517879e-01 	4.282825e-01 	4.852102e-02 	 
1.156189e+00 	6.407278e-02 	2.913258e-02 	-1.328233e-02 	-2.451626e-02 	1.742993e-01 	1.339374e-01 	-6.085350e-03 	1.700767e-01 	8.875740e-02 	4.255719e-01 	9.866294e-02 	 
1.171768e+00 	6.420971e-02 	1.577183e-02 	-6.540716e-02 	5.698103e-02 	2.162059e-01 	1.431414e-01 	-2.985492e-02 	1.549779e-01 	8.190734e-02 	4.270441e-01 	1.552479e-01 	 
1.187363e+00 	6.438097e-02 	5.706957e-04 	-3.011326e-02 	1.738467e-01 	1.947576e-01 	9.341372e-02 	-4.433983e-02 	1.233187e-01 	1.197889e-01 	4.347445e-01 	2.155661e-01 	 
1.203125e+00 	6.461238e-02 	1.940107e-03 	4.561612e-02 	2.431312e-01 	9.592304e-02 	5.700509e-02 	-6.983885e-02 	8.858734e-02 	1.890538e-01 	4.304596e-01 	2.711968e-01 	 
1.218704e+00 	6.492306e-02 	2.320420e-02 	1.285500e-01 	1.696253e-01 	2.921485e-02 	9.608259e-02 	-7.417283e-02 	5.462665e-02 	2.784765e-01 	4.015138e-01 	3.121110e-01 	 
1.234283e+00 	6.540877e-02 	4.791873e-02 	1.803011e-01 	5.666239e-02 	6.202444e-02 	1.756625e-01 	-3.614710e-02 	2.644815e-02 	3.353544e-01 	3.360860e-01 	3.354673e-01 	 
1.249863e+00 	6.617735e-02 	6.115945e-02 	1.451395e-01 	3.348010e-02 	1.157781e-01 	2.308469e-01 	1.403466e-02 	1.233499e-02 	3.126646e-01 	2.414802e-01 	3.426272e-01 	 
1.265610e+00 	6.720847e-02 	5.544793e-02 	3.017723e-02 	8.235428e-02 	1.615969e-01 	1.936657e-01 	5.534285e-02 	1.888059e-02 	2.446452e-01 	1.630118e-01 	3.413016e-01 	 
1.281189e+00 	6.832757e-02 	3.416490e-02 	-9.059978e-03 	1.374838e-01 	1.562096e-01 	1.063701e-01 	8.094397e-02 	4.471010e-02 	2.002993e-01 	1.380342e-01 	3.386180e-01 	 
1.296768e+00 	6.950458e-02 	1.841057e-02 	1.260433e-02 	2.320637e-01 	9.064838e-02 	1.050409e-01 	1.037776e-01 	7.423031e-02 	1.655165e-01 	1.276977e-01 	3.369200e-01 	 
1.312332e+00 	7.077463e-02 	2.761813e-02 	8.711204e-02 	2.736763e-01 	-9.452775e-03 	1.796162e-01 	1.443488e-01 	1.058847e-01 	1.261371e-01 	1.130988e-01 	3.397176e-01 	 
1.328079e+00 	7.218149e-02 	5.351199e-02 	1.670125e-01 	1.728553e-01 	-3.770717e-02 	2.482102e-01 	1.976613e-01 	1.332597e-01 	9.359320e-02 	1.345997e-01 	3.406528e-01 	 
1.343658e+00 	7.365347e-02 	7.395083e-02 	1.981569e-01 	4.424550e-02 	3.770830e-02 	2.448180e-01 	2.098921e-01 	1.618234e-01 	6.703921e-02 	1.977842e-01 	3.242316e-01 	 
1.359222e+00 	7.507776e-02 	7.909607e-02 	1.305448e-01 	7.628604e-02 	1.647736e-01 	1.405522e-01 	1.696280e-01 	1.940503e-01 	2.861577e-02 	2.646934e-01 	2.980074e-01 	 
1.374969e+00 	7.640088e-02 	7.017754e-02 	3.824417e-02 	1.243845e-01 	2.533469e-01 	-1.629493e-02 	1.268735e-01 	1.981267e-01 	-3.944641e-02 	3.199383e-01 	2.769413e-01 	 
1.390549e+00 	7.761255e-02 	5.820876e-02 	2.799580e-02 	1.873070e-01 	2.391230e-01 	-1.027165e-01 	1.363209e-01 	1.730753e-01 	-1.048913e-01 	3.641022e-01 	2.668075e-01 	 
1.406128e+00 	7.878594e-02 	5.507532e-02 	6.137525e-02 	2.652402e-01 	1.330933e-01 	-1.038903e-01 	1.919025e-01 	1.586912e-01 	-1.470242e-01 	3.878172e-01 	2.606670e-01 	 
1.421860e+00 	7.992379e-02 	6.348290e-02 	1.295310e-01 	2.592398e-01 	9.792539e-02 	-6.313614e-02 	2.332951e-01 	1.626766e-01 	-1.439235e-01 	3.818002e-01 	2.489426e-01 	 
1.437439e+00 	8.100104e-02 	7.591186e-02 	1.818072e-01 	1.092895e-01 	2.000160e-01 	-9.491188e-03 	2.170349e-01 	1.691247e-01 	-1.064319e-01 	3.490646e-01 	2.449569e-01 	 
1.453003e+00 	8.201582e-02 	8.430412e-02 	1.828068e-01 	6.402396e-02 	2.985022e-01 	5.921003e-02 	1.449087e-01 	1.765098e-01 	-3.600581e-02 	3.128142e-01 	2.618511e-01 	 
1.468750e+00 	8.293018e-02 	8.605517e-02 	1.230560e-01 	9.065476e-02 	3.362934e-01 	1.427435e-01 	3.304306e-02 	1.858101e-01 	9.830658e-02 	2.763973e-01 	2.871854e-01 	 
1.484314e+00 	8.372674e-02 	8.358674e-02 	6.721199e-02 	1.299442e-01 	3.132137e-01 	1.954982e-01 	-5.761111e-02 	1.929909e-01 	2.421145e-01 	2.390942e-01 	3.131955e-01 	 
1.499878e+00 	8.449507e-02 	8.117554e-02 	6.478056e-02 	2.023009e-01 	1.804416e-01 	2.492734e-01 	-1.062559e-01 	2.023257e-01 	2.963135e-01 	2.124439e-01 	3.462906e-01 	 
1.515625e+00 	8.529839e-02 	8.156200e-02 	1.029711e-01 	2.703878e-01 	9.861300e-02 	3.046623e-01 	-1.022805e-01 	2.112034e-01 	2.914730e-01 	1.710522e-01 	3.748147e-01 	 
1.531189e+00 	8.611679e-02 	8.455002e-02 	1.480080e-01 	2.767894e-01 	7.269595e-02 	3.336253e-01 	-6.673069e-02 	1.885133e-01 	2.881037e-01 	1.060580e-01 	3.728506e-01 	 
1.546753e+00 	8.688311e-02 	8.807331e-02 	1.739298e-01 	1.678306e-01 	1.212272e-01 	3.391179e-01 	-5.033578e-02 	7.545868e-02 	3.017598e-01 	4.326084e-02 	3.485484e-01 	 
1.562500e+00 	8.753114e-02 	9.032553e-02 	1.673737e-01 	9.659996e-02 	2.007689e-01 	3.201129e-01 	-5.278969e-02 	-3.271817e-02 	3.260413e-01 	-1.513117e-03 	3.245432e-01 	 
1.578064e+00 	8.803489e-02 	9.072969e-02 	1.344838e-01 	1.018353e-01 	2.568734e-01 	2.576750e-01 	-3.378277e-02 	6.059931e-04 	3.443398e-01 	-2.642204e-02 	3.009673e-01 	 
1.593628e+00 	8.842374e-02 	8.991326e-02 	1.052691e-01 	1.351822e-01 	2.689940e-01 	1.339750e-01 	2.877661e-02 	4.431782e-02 	3.553306e-01 	-2.359113e-02 	2.808407e-01 	 
1.609360e+00 	8.873875e-02 	8.882765e-02 	1.023676e-01 	1.886653e-01 	2.023754e-01 	1.414048e-01 	1.150959e-01 	2.703775e-02 	3.679432e-01 	1.858805e-02 	2.703975e-01 	 
1.624939e+00 	8.901180e-02 	8.810987e-02 	1.186758e-01 	2.431962e-01 	8.147136e-02 	2.618488e-01 	1.940190e-01 	1.945182e-02 	4.055302e-01 	8.857094e-02 	2.591208e-01 	 
1.640503e+00 	8.922031e-02 	8.781762e-02 	1.383920e-01 	2.673117e-01 	-4.426372e-03 	3.533111e-01 	2.578087e-01 	5.136283e-02 	3.924141e-01 	1.619479e-01 	2.334182e-01 	 
1.656235e+00 	8.931325e-02 	8.765464e-02 	1.515853e-01 	2.365881e-01 	-2.385935e-03 	3.882361e-01 	3.117877e-01 	9.647711e-02 	3.174868e-01 	2.189439e-01 	1.901218e-01 	 
1.671814e+00 	8.924460e-02 	8.720778e-02 	1.533322e-01 	1.852988e-01 	2.875356e-02 	3.691826e-01 	3.186958e-01 	1.280066e-01 	2.050033e-01 	2.503077e-01 	1.349211e-01 	 
1.687378e+00 	8.897442e-02 	8.620579e-02 	1.444198e-01 	1.558752e-01 	5.829605e-02 	2.899919e-01 	3.296271e-01 	1.346797e-01 	1.152692e-01 	2.616024e-01 	7.778493e-02 	 
1.702957e+00 	8.849120e-02 	8.462118e-02 	1.301363e-01 	1.576178e-01 	1.147915e-01 	1.429598e-01 	3.785168e-01 	1.184554e-01 	5.813322e-02 	2.611798e-01 	2.978410e-02 	 
1.718689e+00 	8.782078e-02 	8.250634e-02 	1.175384e-01 	1.733517e-01 	1.972230e-01 	-4.296941e-02 	4.205455e-01 	1.053601e-01 	3.416540e-02 	2.774685e-01 	-5.814563e-03 	 
1.734268e+00 	8.700285e-02 	8.008089e-02 	1.113237e-01 	1.843119e-01 	2.715675e-01 	-1.081355e-01 	4.427046e-01 	1.281124e-01 	3.421858e-02 	3.181512e-01 	-2.932415e-02 	 
1.749832e+00 	8.605908e-02 	7.752467e-02 	1.113265e-01 	1.872301e-01 	3.174143e-01 	-3.527153e-02 	4.348745e-01 	1.749128e-01 	3.713690e-02 	3.240151e-01 	-3.106741e-02 	 
1.765579e+00 	8.500811e-02 	7.501638e-02 	1.146863e-01 	1.831743e-01 	3.365122e-01 	3.199032e-02 	3.952231e-01 	2.169554e-01 	2.431002e-02 	3.327479e-01 	-7.335430e-03 	 
1.781143e+00 	8.392957e-02 	7.259344e-02 	1.175691e-01 	1.727039e-01 	3.383363e-01 	8.487072e-02 	3.249008e-01 	2.580912e-01 	4.604601e-03 	3.778506e-01 	2.423935e-02 	 
1.796722e+00 	8.281357e-02 	7.011694e-02 	1.167217e-01 	1.562617e-01 	3.249769e-01 	1.153056e-01 	2.140241e-01 	2.959804e-01 	4.156478e-03 	3.596464e-01 	5.554179e-02 	 
1.812469e+00 	8.162230e-02 	6.745778e-02 	1.099318e-01 	1.364809e-01 	3.065298e-01 	1.447334e-01 	1.097130e-01 	3.180291e-01 	5.017701e-02 	2.666694e-01 	8.334871e-02 	 
1.828033e+00 	8.039930e-02 	6.455635e-02 	9.726652e-02 	1.207446e-01 	2.876444e-01 	1.851726e-01 	5.710832e-02 	3.197583e-01 	1.491216e-01 	1.753437e-01 	1.063190e-01 	 
1.843613e+00 	7.916752e-02 	6.125755e-02 	8.124173e-02 	1.176050e-01 	2.498826e-01 	2.337029e-01 	6.242200e-02 	3.035464e-01 	2.631151e-01 	1.111923e-01 	1.316130e-01 	 
1.859360e+00 	7.793207e-02 	5.755037e-02 	6.648158e-02 	1.296247e-01 	2.006814e-01 	2.883337e-01 	7.365677e-02 	2.698150e-01 	3.404246e-01 	6.154802e-02 	1.515703e-01 	 
1.874939e+00 	7.674567e-02 	5.381433e-02 	5.796918e-02 	1.477790e-01 	1.695932e-01 	3.400558e-01 	6.161487e-02 	2.087621e-01 	3.643049e-01 	2.482729e-02 	1.690994e-01 	 
1.890533e+00 	7.565115e-02 	5.042499e-02 	5.678787e-02 	1.562337e-01 	1.377866e-01 	3.753200e-01 	4.265865e-02 	1.449113e-01 	3.492239e-01 	6.970558e-03 	2.043278e-01 	 
1.906113e+00 	7.469167e-02 	4.768104e-02 	5.937185e-02 	1.384611e-01 	1.030873e-01 	3.848947e-01 	3.899736e-02 	1.129864e-01 	3.187180e-01 	3.444151e-03 	2.670628e-01 	 
1.921860e+00 	7.384016e-02 	4.559404e-02 	5.912628e-02 	8.751022e-02 	6.826989e-02 	3.743261e-01 	4.684660e-02 	1.179959e-01 	2.969101e-01 	-8.651809e-04 	3.438064e-01 	 
1.937454e+00 	7.305323e-02 	4.386963e-02 	5.004999e-02 	2.464071e-02 	3.927555e-02 	3.396065e-01 	5.879726e-02 	1.325032e-01 	2.833827e-01 	-3.439484e-03 	4.148775e-01 	 
