f	SCl	
2.866288e+00 	 9.842971e-09 	 
2.901674e+00 	 4.606840e-09 	 
2.937060e+00 	 4.120056e-09 	 
2.972447e+00 	 1.412911e-08 	 
3.007833e+00 	 9.707256e-09 	 
3.043219e+00 	 4.724807e-09 	 
3.078605e+00 	 8.188677e-09 	 
3.113992e+00 	 9.402333e-09 	 
3.149378e+00 	 7.994999e-09 	 
3.184764e+00 	 8.398782e-09 	 
3.220150e+00 	 9.543015e-09 	 
3.255537e+00 	 3.529742e-09 	 
3.290923e+00 	 1.191960e-08 	 
3.326309e+00 	 9.668926e-09 	 
3.361695e+00 	 5.965855e-09 	 
3.397082e+00 	 3.025392e-09 	 
3.432468e+00 	 6.587232e-09 	 
3.467854e+00 	 1.515908e-08 	 
3.503241e+00 	 1.042314e-08 	 
3.538627e+00 	 7.488758e-09 	 
3.574013e+00 	 7.264141e-09 	 
3.609399e+00 	 4.851997e-09 	 
3.644786e+00 	 1.252044e-08 	 
3.680172e+00 	 1.898940e-08 	 
3.715558e+00 	 5.642437e-09 	 
3.750944e+00 	 1.059205e-08 	 
3.786331e+00 	 1.252518e-08 	 
3.821717e+00 	 1.133886e-08 	 
3.857103e+00 	 2.520831e-09 	 
3.892490e+00 	 1.161465e-09 	 
3.927876e+00 	 1.792589e-09 	 
3.963262e+00 	 2.937552e-09 	 
3.998648e+00 	 3.813108e-09 	 
4.034035e+00 	 2.267194e-09 	 
4.069421e+00 	 2.423448e-09 	 
4.104807e+00 	 5.712917e-09 	 
4.140193e+00 	 7.274462e-09 	 
4.175580e+00 	 7.002738e-09 	 
4.210966e+00 	 6.022835e-09 	 
4.246352e+00 	 1.853912e-09 	 
4.281738e+00 	 3.029313e-09 	 
4.317125e+00 	 4.143514e-09 	 
4.352511e+00 	 5.604987e-09 	 
4.387897e+00 	 7.401876e-09 	 
4.423284e+00 	 5.932434e-09 	 
4.458670e+00 	 5.247401e-09 	 
4.494056e+00 	 4.736736e-09 	 
4.529442e+00 	 5.875373e-09 	 
4.564829e+00 	 1.173402e-08 	 
4.600215e+00 	 1.007964e-08 	 
4.635601e+00 	 2.145984e-09 	 
4.670987e+00 	 3.009908e-09 	 
4.706374e+00 	 2.537766e-09 	 
4.741760e+00 	 2.063475e-09 	 
4.777146e+00 	 1.611580e-09 	 
4.812532e+00 	 3.217570e-09 	 
4.847919e+00 	 3.262374e-09 	 
4.883305e+00 	 3.865923e-09 	 
4.918691e+00 	 2.618972e-09 	 
4.954078e+00 	 3.408556e-09 	 
4.989464e+00 	 4.090432e-09 	 
5.024850e+00 	 3.704204e-09 	 
5.060236e+00 	 3.394907e-09 	 
5.095623e+00 	 4.689874e-09 	 
5.131009e+00 	 3.650520e-09 	 
5.166395e+00 	 3.269664e-09 	 
5.201781e+00 	 3.065711e-09 	 
5.237168e+00 	 2.891020e-09 	 
5.272554e+00 	 5.139187e-09 	 
5.307940e+00 	 6.025825e-09 	 
5.343327e+00 	 3.097063e-09 	 
5.378713e+00 	 1.441474e-09 	 
5.414099e+00 	 4.081708e-09 	 
5.449485e+00 	 7.099302e-09 	 
5.484872e+00 	 3.079559e-09 	 
5.520258e+00 	 2.358487e-09 	 
5.555644e+00 	 3.801326e-09 	 
5.591030e+00 	 3.573569e-09 	 
5.626417e+00 	 3.416245e-09 	 
5.661803e+00 	 2.334383e-09 	 
5.697189e+00 	 1.774726e-09 	 
5.732575e+00 	 1.630462e-09 	 
5.767962e+00 	 1.099430e-09 	 
5.803348e+00 	 1.650575e-09 	 
5.838734e+00 	 1.294412e-09 	 
5.874121e+00 	 1.233915e-09 	 
5.909507e+00 	 1.517550e-09 	 
5.944893e+00 	 1.529432e-09 	 
5.980279e+00 	 1.433005e-09 	 
6.015666e+00 	 5.530359e-10 	 
6.051052e+00 	 6.997536e-10 	 
6.086438e+00 	 9.803766e-10 	 
6.121824e+00 	 3.005201e-09 	 
6.157211e+00 	 4.911530e-09 	 
6.192597e+00 	 1.600490e-09 	 
6.227983e+00 	 1.129250e-09 	 
6.263370e+00 	 2.506437e-09 	 
6.298756e+00 	 9.520670e-10 	 
6.334142e+00 	 1.573239e-09 	 
6.369528e+00 	 1.125632e-09 	 
6.404915e+00 	 7.558914e-10 	 
6.440301e+00 	 1.392334e-09 	 
6.475687e+00 	 1.759471e-09 	 
6.511073e+00 	 1.912727e-09 	 
6.546460e+00 	 4.318438e-10 	 
6.581846e+00 	 2.205593e-09 	 
6.617232e+00 	 2.888133e-09 	 
6.652618e+00 	 3.782779e-09 	 
6.688005e+00 	 1.693409e-09 	 
6.723391e+00 	 1.839296e-09 	 
6.758777e+00 	 3.909559e-09 	 
6.794164e+00 	 1.760520e-09 	 
6.829550e+00 	 6.596965e-10 	 
6.864936e+00 	 6.446318e-10 	 
6.900322e+00 	 1.266128e-09 	 
6.935709e+00 	 1.117306e-09 	 
6.971095e+00 	 5.934944e-10 	 
7.006481e+00 	 5.068557e-10 	 
7.041867e+00 	 1.564025e-09 	 
7.077254e+00 	 1.687034e-09 	 
7.112640e+00 	 1.103333e-09 	 
7.148026e+00 	 1.104513e-09 	 
7.183412e+00 	 2.758896e-09 	 
7.218799e+00 	 2.444671e-09 	 
7.254185e+00 	 1.331488e-09 	 
7.289571e+00 	 5.639408e-10 	 
