x0	i=0	x1	i=1	x2	i=2	
4.554555e-01 	 -6.919020e-04 	4.554555e-01 	 7.732162e-04 	4.554555e-01 	 1.719699e-04 	 
4.564565e-01 	 -6.670736e-04 	4.564565e-01 	 7.783020e-04 	4.564565e-01 	 1.743191e-04 	 
4.574575e-01 	 -6.415511e-04 	4.574575e-01 	 7.833691e-04 	4.574575e-01 	 1.766881e-04 	 
4.584585e-01 	 -6.153247e-04 	4.584585e-01 	 7.884164e-04 	4.584585e-01 	 1.790770e-04 	 
4.594595e-01 	 -5.883844e-04 	4.594595e-01 	 7.934430e-04 	4.594595e-01 	 1.814858e-04 	 
4.604605e-01 	 -5.607202e-04 	4.604605e-01 	 7.984478e-04 	4.604605e-01 	 1.839145e-04 	 
4.614615e-01 	 -5.323219e-04 	4.614615e-01 	 8.034299e-04 	4.614615e-01 	 1.863629e-04 	 
4.624625e-01 	 -5.031793e-04 	4.624625e-01 	 8.083882e-04 	4.624625e-01 	 1.888312e-04 	 
4.634635e-01 	 -4.732822e-04 	4.634635e-01 	 8.133217e-04 	4.634635e-01 	 1.913192e-04 	 
4.644645e-01 	 -4.426201e-04 	4.644645e-01 	 8.182293e-04 	4.644645e-01 	 1.938270e-04 	 
4.654655e-01 	 -4.111827e-04 	4.654655e-01 	 8.231100e-04 	4.654655e-01 	 1.963544e-04 	 
4.664665e-01 	 -3.789593e-04 	4.664665e-01 	 8.279627e-04 	4.664665e-01 	 1.989015e-04 	 
4.674675e-01 	 -3.459393e-04 	4.674675e-01 	 8.327863e-04 	4.674675e-01 	 2.014682e-04 	 
4.684685e-01 	 -3.121121e-04 	4.684685e-01 	 8.375797e-04 	4.684685e-01 	 2.040545e-04 	 
4.694695e-01 	 -2.774669e-04 	4.694695e-01 	 8.423419e-04 	4.694695e-01 	 2.066602e-04 	 
4.704705e-01 	 -2.419928e-04 	4.704705e-01 	 8.470717e-04 	4.704705e-01 	 2.092853e-04 	 
4.714715e-01 	 -2.056787e-04 	4.714715e-01 	 8.517679e-04 	4.714715e-01 	 2.119298e-04 	 
4.724725e-01 	 -1.685138e-04 	4.724725e-01 	 8.564296e-04 	4.724725e-01 	 2.145936e-04 	 
4.734735e-01 	 -1.304869e-04 	4.734735e-01 	 8.610554e-04 	4.734735e-01 	 2.172765e-04 	 
4.744745e-01 	 -9.158675e-05 	4.744745e-01 	 8.656443e-04 	4.744745e-01 	 2.199785e-04 	 
4.754755e-01 	 -5.180208e-05 	4.754755e-01 	 8.701951e-04 	4.754755e-01 	 2.226995e-04 	 
4.764765e-01 	 -1.112152e-05 	4.764765e-01 	 8.747066e-04 	4.764765e-01 	 2.254395e-04 	 
4.774775e-01 	 3.046640e-05 	4.774775e-01 	 8.791776e-04 	4.774775e-01 	 2.281982e-04 	 
4.784785e-01 	 7.297321e-05 	4.784785e-01 	 8.836069e-04 	4.784785e-01 	 2.309756e-04 	 
4.794795e-01 	 1.164106e-04 	4.794795e-01 	 8.879933e-04 	4.794795e-01 	 2.337716e-04 	 
4.804805e-01 	 1.607902e-04 	4.804805e-01 	 8.923357e-04 	4.804805e-01 	 2.365860e-04 	 
4.814815e-01 	 2.061238e-04 	4.814815e-01 	 8.966327e-04 	4.814815e-01 	 2.394187e-04 	 
4.824825e-01 	 2.524234e-04 	4.824825e-01 	 9.008831e-04 	4.824825e-01 	 2.422696e-04 	 
4.834835e-01 	 2.997010e-04 	4.834835e-01 	 9.050856e-04 	4.834835e-01 	 2.451385e-04 	 
4.844845e-01 	 3.479685e-04 	4.844845e-01 	 9.092391e-04 	4.844845e-01 	 2.480253e-04 	 
4.854855e-01 	 3.972383e-04 	4.854855e-01 	 9.133422e-04 	4.854855e-01 	 2.509298e-04 	 
4.864865e-01 	 4.475224e-04 	4.864865e-01 	 9.173937e-04 	4.864865e-01 	 2.538518e-04 	 
4.874875e-01 	 4.988332e-04 	4.874875e-01 	 9.213922e-04 	4.874875e-01 	 2.567912e-04 	 
4.884885e-01 	 5.511832e-04 	4.884885e-01 	 9.253365e-04 	4.884885e-01 	 2.597478e-04 	 
4.894895e-01 	 6.045849e-04 	4.894895e-01 	 9.292252e-04 	4.894895e-01 	 2.627214e-04 	 
4.904905e-01 	 6.590509e-04 	4.904905e-01 	 9.330570e-04 	4.904905e-01 	 2.657119e-04 	 
4.914915e-01 	 7.145938e-04 	4.914915e-01 	 9.368307e-04 	4.914915e-01 	 2.687189e-04 	 
4.924925e-01 	 7.712265e-04 	4.924925e-01 	 9.405447e-04 	4.924925e-01 	 2.717423e-04 	 
4.934935e-01 	 8.289618e-04 	4.934935e-01 	 9.441979e-04 	4.934935e-01 	 2.747819e-04 	 
4.944945e-01 	 8.878127e-04 	4.944945e-01 	 9.477889e-04 	4.944945e-01 	 2.778374e-04 	 
4.954955e-01 	 9.477922e-04 	4.954955e-01 	 9.513162e-04 	4.954955e-01 	 2.809087e-04 	 
4.964965e-01 	 1.008914e-03 	4.964965e-01 	 9.547785e-04 	4.964965e-01 	 2.839954e-04 	 
4.974975e-01 	 1.071190e-03 	4.974975e-01 	 9.581744e-04 	4.974975e-01 	 2.870973e-04 	 
4.984985e-01 	 1.134635e-03 	4.984985e-01 	 9.615025e-04 	4.984985e-01 	 2.902142e-04 	 
4.994995e-01 	 1.199261e-03 	4.994995e-01 	 9.647614e-04 	4.994995e-01 	 2.933458e-04 	 
5.005005e-01 	 1.265083e-03 	5.005005e-01 	 9.679498e-04 	5.005005e-01 	 2.964917e-04 	 
5.015015e-01 	 1.332114e-03 	5.015015e-01 	 9.710660e-04 	5.015015e-01 	 2.996518e-04 	 
5.025025e-01 	 1.400367e-03 	5.025025e-01 	 9.741089e-04 	5.025025e-01 	 3.028256e-04 	 
5.035035e-01 	 1.469857e-03 	5.035035e-01 	 9.770768e-04 	5.035035e-01 	 3.060130e-04 	 
5.045045e-01 	 1.540598e-03 	5.045045e-01 	 9.799684e-04 	5.045045e-01 	 3.092136e-04 	 
5.055055e-01 	 1.612602e-03 	5.055055e-01 	 9.827821e-04 	5.055055e-01 	 3.124270e-04 	 
5.065065e-01 	 1.685885e-03 	5.065065e-01 	 9.855166e-04 	5.065065e-01 	 3.156529e-04 	 
5.075075e-01 	 1.760461e-03 	5.075075e-01 	 9.881704e-04 	5.075075e-01 	 3.188910e-04 	 
5.085085e-01 	 1.836344e-03 	5.085085e-01 	 9.907420e-04 	5.085085e-01 	 3.221410e-04 	 
5.095095e-01 	 1.913548e-03 	5.095095e-01 	 9.932298e-04 	5.095095e-01 	 3.254023e-04 	 
5.105105e-01 	 1.992088e-03 	5.105105e-01 	 9.956325e-04 	5.105105e-01 	 3.286748e-04 	 
5.115115e-01 	 2.071978e-03 	5.115115e-01 	 9.979484e-04 	5.115115e-01 	 3.319579e-04 	 
5.125125e-01 	 2.153233e-03 	5.125125e-01 	 1.000176e-03 	5.125125e-01 	 3.352513e-04 	 
5.135135e-01 	 2.235868e-03 	5.135135e-01 	 1.002314e-03 	5.135135e-01 	 3.385546e-04 	 
5.145145e-01 	 2.319898e-03 	5.145145e-01 	 1.004361e-03 	5.145145e-01 	 3.418673e-04 	 
5.155155e-01 	 2.405338e-03 	5.155155e-01 	 1.006315e-03 	5.155155e-01 	 3.451891e-04 	 
5.165165e-01 	 2.492203e-03 	5.165165e-01 	 1.008175e-03 	5.165165e-01 	 3.485194e-04 	 
5.175175e-01 	 2.580507e-03 	5.175175e-01 	 1.009939e-03 	5.175175e-01 	 3.518578e-04 	 
5.185185e-01 	 2.670267e-03 	5.185185e-01 	 1.011605e-03 	5.185185e-01 	 3.552039e-04 	 
5.195195e-01 	 2.761498e-03 	5.195195e-01 	 1.013173e-03 	5.195195e-01 	 3.585572e-04 	 
5.205205e-01 	 2.854215e-03 	5.205205e-01 	 1.014640e-03 	5.205205e-01 	 3.619171e-04 	 
5.215215e-01 	 2.948434e-03 	5.215215e-01 	 1.016005e-03 	5.215215e-01 	 3.652832e-04 	 
5.225225e-01 	 3.044170e-03 	5.225225e-01 	 1.017266e-03 	5.225225e-01 	 3.686550e-04 	 
5.235235e-01 	 3.141440e-03 	5.235235e-01 	 1.018422e-03 	5.235235e-01 	 3.720319e-04 	 
5.245245e-01 	 3.240259e-03 	5.245245e-01 	 1.019472e-03 	5.245245e-01 	 3.754134e-04 	 
5.255255e-01 	 3.340644e-03 	5.255255e-01 	 1.020413e-03 	5.255255e-01 	 3.787990e-04 	 
5.265265e-01 	 3.442610e-03 	5.265265e-01 	 1.021244e-03 	5.265265e-01 	 3.821880e-04 	 
5.275275e-01 	 3.546173e-03 	5.275275e-01 	 1.021964e-03 	5.275275e-01 	 3.855799e-04 	 
5.285285e-01 	 3.651351e-03 	5.285285e-01 	 1.022571e-03 	5.285285e-01 	 3.889741e-04 	 
5.295295e-01 	 3.758160e-03 	5.295295e-01 	 1.023063e-03 	5.295295e-01 	 3.923700e-04 	 
5.305305e-01 	 3.866616e-03 	5.305305e-01 	 1.023438e-03 	5.305305e-01 	 3.957670e-04 	 
5.315315e-01 	 3.976735e-03 	5.315315e-01 	 1.023696e-03 	5.315315e-01 	 3.991645e-04 	 
5.325325e-01 	 4.088536e-03 	5.325325e-01 	 1.023834e-03 	5.325325e-01 	 4.025617e-04 	 
5.335335e-01 	 4.202034e-03 	5.335335e-01 	 1.023852e-03 	5.335335e-01 	 4.059580e-04 	 
5.345345e-01 	 4.317247e-03 	5.345345e-01 	 1.023746e-03 	5.345345e-01 	 4.093529e-04 	 
5.355355e-01 	 4.434192e-03 	5.355355e-01 	 1.023516e-03 	5.355355e-01 	 4.127455e-04 	 
5.365365e-01 	 4.552885e-03 	5.365365e-01 	 1.023161e-03 	5.365365e-01 	 4.161351e-04 	 
5.375375e-01 	 4.673346e-03 	5.375375e-01 	 1.022678e-03 	5.375375e-01 	 4.195211e-04 	 
5.385385e-01 	 4.795590e-03 	5.385385e-01 	 1.022066e-03 	5.385385e-01 	 4.229027e-04 	 
5.395395e-01 	 4.919637e-03 	5.395395e-01 	 1.021323e-03 	5.395395e-01 	 4.262792e-04 	 
5.405405e-01 	 5.045502e-03 	5.405405e-01 	 1.020448e-03 	5.405405e-01 	 4.296498e-04 	 
5.415415e-01 	 5.173205e-03 	5.415415e-01 	 1.019439e-03 	5.415415e-01 	 4.330137e-04 	 
5.425425e-01 	 5.302764e-03 	5.425425e-01 	 1.018294e-03 	5.425425e-01 	 4.363701e-04 	 
5.435435e-01 	 5.434195e-03 	5.435435e-01 	 1.017013e-03 	5.435435e-01 	 4.397183e-04 	 
5.445445e-01 	 5.567519e-03 	5.445445e-01 	 1.015592e-03 	5.445445e-01 	 4.430573e-04 	 
5.455455e-01 	 5.702753e-03 	5.455455e-01 	 1.014032e-03 	5.455455e-01 	 4.463864e-04 	 
5.465465e-01 	 5.839915e-03 	5.465465e-01 	 1.012329e-03 	5.465465e-01 	 4.497047e-04 	 
5.475475e-01 	 5.979024e-03 	5.475475e-01 	 1.010483e-03 	5.475475e-01 	 4.530113e-04 	 
5.485485e-01 	 6.120100e-03 	5.485485e-01 	 1.008492e-03 	5.485485e-01 	 4.563054e-04 	 
5.495495e-01 	 6.263160e-03 	5.495495e-01 	 1.006355e-03 	5.495495e-01 	 4.595860e-04 	 
5.505506e-01 	 6.408224e-03 	5.505506e-01 	 1.004069e-03 	5.505506e-01 	 4.628522e-04 	 
5.515516e-01 	 6.555311e-03 	5.515516e-01 	 1.001633e-03 	5.515516e-01 	 4.661030e-04 	 
5.525526e-01 	 6.704441e-03 	5.525526e-01 	 9.990466e-04 	5.525526e-01 	 4.693376e-04 	 
5.535536e-01 	 6.855632e-03 	5.535536e-01 	 9.963068e-04 	5.535536e-01 	 4.725549e-04 	 
5.545546e-01 	 7.008904e-03 	5.545546e-01 	 9.934126e-04 	5.545546e-01 	 4.757539e-04 	 
5.555556e-01 	 7.164278e-03 	5.555556e-01 	 9.903625e-04 	5.555556e-01 	 4.789337e-04 	 
5.565566e-01 	 7.321772e-03 	5.565566e-01 	 9.871549e-04 	5.565566e-01 	 4.820932e-04 	 
5.575576e-01 	 7.481407e-03 	5.575576e-01 	 9.837882e-04 	5.575576e-01 	 4.852314e-04 	 
5.585586e-01 	 7.643203e-03 	5.585586e-01 	 9.802610e-04 	5.585586e-01 	 4.883472e-04 	 
5.595596e-01 	 7.807180e-03 	5.595596e-01 	 9.765717e-04 	5.595596e-01 	 4.914396e-04 	 
5.605606e-01 	 7.973359e-03 	5.605606e-01 	 9.727189e-04 	5.605606e-01 	 4.945074e-04 	 
5.615616e-01 	 8.141760e-03 	5.615616e-01 	 9.687010e-04 	5.615616e-01 	 4.975495e-04 	 
5.625626e-01 	 8.312403e-03 	5.625626e-01 	 9.645167e-04 	5.625626e-01 	 5.005649e-04 	 
5.635636e-01 	 8.485311e-03 	5.635636e-01 	 9.601644e-04 	5.635636e-01 	 5.035523e-04 	 
5.645646e-01 	 8.660502e-03 	5.645646e-01 	 9.556427e-04 	5.645646e-01 	 5.065106e-04 	 
5.655656e-01 	 8.838000e-03 	5.655656e-01 	 9.509501e-04 	5.655656e-01 	 5.094386e-04 	 
5.665666e-01 	 9.017825e-03 	5.665666e-01 	 9.460852e-04 	5.665666e-01 	 5.123351e-04 	 
5.675676e-01 	 9.199998e-03 	5.675676e-01 	 9.410467e-04 	5.675676e-01 	 5.151989e-04 	 
5.685686e-01 	 9.384542e-03 	5.685686e-01 	 9.358331e-04 	5.685686e-01 	 5.180288e-04 	 
5.695696e-01 	 9.571477e-03 	5.695696e-01 	 9.304431e-04 	5.695696e-01 	 5.208234e-04 	 
5.705706e-01 	 9.760826e-03 	5.705706e-01 	 9.248752e-04 	5.705706e-01 	 5.235816e-04 	 
5.715716e-01 	 9.952611e-03 	5.715716e-01 	 9.191282e-04 	5.715716e-01 	 5.263019e-04 	 
5.725726e-01 	 1.014685e-02 	5.725726e-01 	 9.132008e-04 	5.725726e-01 	 5.289832e-04 	 
5.735736e-01 	 1.034358e-02 	5.735736e-01 	 9.070915e-04 	5.735736e-01 	 5.316240e-04 	 
5.745746e-01 	 1.054281e-02 	5.745746e-01 	 9.007992e-04 	5.745746e-01 	 5.342231e-04 	 
5.755756e-01 	 1.074456e-02 	5.755756e-01 	 8.943226e-04 	5.755756e-01 	 5.367790e-04 	 
5.765766e-01 	 1.094886e-02 	5.765766e-01 	 8.876604e-04 	5.765766e-01 	 5.392904e-04 	 
5.775776e-01 	 1.115573e-02 	5.775776e-01 	 8.808115e-04 	5.775776e-01 	 5.417559e-04 	 
5.785786e-01 	 1.136520e-02 	5.785786e-01 	 8.737746e-04 	5.785786e-01 	 5.441740e-04 	 
5.795796e-01 	 1.157729e-02 	5.795796e-01 	 8.665485e-04 	5.795796e-01 	 5.465432e-04 	 
5.805806e-01 	 1.179202e-02 	5.805806e-01 	 8.591321e-04 	5.805806e-01 	 5.488622e-04 	 
5.815816e-01 	 1.200942e-02 	5.815816e-01 	 8.515243e-04 	5.815816e-01 	 5.511295e-04 	 
5.825826e-01 	 1.222950e-02 	5.825826e-01 	 8.437239e-04 	5.825826e-01 	 5.533435e-04 	 
5.835836e-01 	 1.245230e-02 	5.835836e-01 	 8.357300e-04 	5.835836e-01 	 5.555027e-04 	 
5.845846e-01 	 1.267784e-02 	5.845846e-01 	 8.275415e-04 	5.845846e-01 	 5.576055e-04 	 
5.855856e-01 	 1.290615e-02 	5.855856e-01 	 8.191573e-04 	5.855856e-01 	 5.596506e-04 	 
5.865866e-01 	 1.313724e-02 	5.865866e-01 	 8.105766e-04 	5.865866e-01 	 5.616361e-04 	 
5.875876e-01 	 1.337114e-02 	5.875876e-01 	 8.017982e-04 	5.875876e-01 	 5.635606e-04 	 
5.885886e-01 	 1.360788e-02 	5.885886e-01 	 7.928214e-04 	5.885886e-01 	 5.654225e-04 	 
5.895896e-01 	 1.384749e-02 	5.895896e-01 	 7.836453e-04 	5.895896e-01 	 5.672201e-04 	 
5.905906e-01 	 1.408998e-02 	5.905906e-01 	 7.742689e-04 	5.905906e-01 	 5.689517e-04 	 
5.915916e-01 	 1.433539e-02 	5.915916e-01 	 7.646915e-04 	5.915916e-01 	 5.706158e-04 	 
5.925926e-01 	 1.458374e-02 	5.925926e-01 	 7.549124e-04 	5.925926e-01 	 5.722105e-04 	 
5.935936e-01 	 1.483506e-02 	5.935936e-01 	 7.449307e-04 	5.935936e-01 	 5.737343e-04 	 
5.945946e-01 	 1.508937e-02 	5.945946e-01 	 7.347458e-04 	5.945946e-01 	 5.751853e-04 	 
5.955956e-01 	 1.534670e-02 	5.955956e-01 	 7.243571e-04 	5.955956e-01 	 5.765620e-04 	 
5.965966e-01 	 1.560707e-02 	5.965966e-01 	 7.137639e-04 	5.965966e-01 	 5.778624e-04 	 
5.975976e-01 	 1.587052e-02 	5.975976e-01 	 7.029656e-04 	5.975976e-01 	 5.790848e-04 	 
5.985986e-01 	 1.613707e-02 	5.985986e-01 	 6.919617e-04 	5.985986e-01 	 5.802275e-04 	 
5.995996e-01 	 1.640675e-02 	5.995996e-01 	 6.807518e-04 	5.995996e-01 	 5.812886e-04 	 
6.006006e-01 	 1.667959e-02 	6.006006e-01 	 6.693355e-04 	6.006006e-01 	 5.822663e-04 	 
6.016016e-01 	 1.695561e-02 	6.016016e-01 	 6.577122e-04 	6.016016e-01 	 5.831588e-04 	 
6.026026e-01 	 1.723484e-02 	6.026026e-01 	 6.458818e-04 	6.026026e-01 	 5.839642e-04 	 
6.036036e-01 	 1.751731e-02 	6.036036e-01 	 6.338438e-04 	6.036036e-01 	 5.846806e-04 	 
6.046046e-01 	 1.780306e-02 	6.046046e-01 	 6.215982e-04 	6.046046e-01 	 5.853062e-04 	 
6.056056e-01 	 1.809210e-02 	6.056056e-01 	 6.091446e-04 	6.056056e-01 	 5.858391e-04 	 
6.066066e-01 	 1.838446e-02 	6.066066e-01 	 5.964831e-04 	6.066066e-01 	 5.862774e-04 	 
6.076076e-01 	 1.868019e-02 	6.076076e-01 	 5.836134e-04 	6.076076e-01 	 5.866190e-04 	 
6.086086e-01 	 1.897930e-02 	6.086086e-01 	 5.705357e-04 	6.086086e-01 	 5.868621e-04 	 
6.096096e-01 	 1.928183e-02 	6.096096e-01 	 5.572500e-04 	6.096096e-01 	 5.870048e-04 	 
6.106106e-01 	 1.958780e-02 	6.106106e-01 	 5.437564e-04 	6.106106e-01 	 5.870450e-04 	 
6.116116e-01 	 1.989725e-02 	6.116116e-01 	 5.300550e-04 	6.116116e-01 	 5.869808e-04 	 
6.126126e-01 	 2.021021e-02 	6.126126e-01 	 5.161462e-04 	6.126126e-01 	 5.868102e-04 	 
6.136136e-01 	 2.052671e-02 	6.136136e-01 	 5.020302e-04 	6.136136e-01 	 5.865312e-04 	 
6.146146e-01 	 2.084678e-02 	6.146146e-01 	 4.877074e-04 	6.146146e-01 	 5.861417e-04 	 
6.156156e-01 	 2.117045e-02 	6.156156e-01 	 4.731783e-04 	6.156156e-01 	 5.856398e-04 	 
6.166166e-01 	 2.149775e-02 	6.166166e-01 	 4.584434e-04 	6.166166e-01 	 5.850234e-04 	 
6.176176e-01 	 2.182872e-02 	6.176176e-01 	 4.435033e-04 	6.176176e-01 	 5.842905e-04 	 
6.186186e-01 	 2.216339e-02 	6.186186e-01 	 4.283587e-04 	6.186186e-01 	 5.834390e-04 	 
6.196196e-01 	 2.250178e-02 	6.196196e-01 	 4.130103e-04 	6.196196e-01 	 5.824668e-04 	 
6.206206e-01 	 2.284394e-02 	6.206206e-01 	 3.974589e-04 	6.206206e-01 	 5.813719e-04 	 
6.216216e-01 	 2.318990e-02 	6.216216e-01 	 3.817056e-04 	6.216216e-01 	 5.801523e-04 	 
6.226226e-01 	 2.353969e-02 	6.226226e-01 	 3.657512e-04 	6.226226e-01 	 5.788058e-04 	 
6.236236e-01 	 2.389335e-02 	6.236236e-01 	 3.495970e-04 	6.236236e-01 	 5.773303e-04 	 
6.246246e-01 	 2.425090e-02 	6.246246e-01 	 3.332439e-04 	6.246246e-01 	 5.757238e-04 	 
6.256256e-01 	 2.461239e-02 	6.256256e-01 	 3.166934e-04 	6.256256e-01 	 5.739842e-04 	 
6.266266e-01 	 2.497784e-02 	6.266266e-01 	 2.999468e-04 	6.266266e-01 	 5.721094e-04 	 
6.276276e-01 	 2.534730e-02 	6.276276e-01 	 2.830055e-04 	6.276276e-01 	 5.700973e-04 	 
6.286286e-01 	 2.572080e-02 	6.286286e-01 	 2.658711e-04 	6.286286e-01 	 5.679458e-04 	 
6.296296e-01 	 2.609837e-02 	6.296296e-01 	 2.485452e-04 	6.296296e-01 	 5.656528e-04 	 
6.306306e-01 	 2.648006e-02 	6.306306e-01 	 2.310296e-04 	6.306306e-01 	 5.632162e-04 	 
6.316316e-01 	 2.686589e-02 	6.316316e-01 	 2.133262e-04 	6.316316e-01 	 5.606339e-04 	 
6.326326e-01 	 2.725591e-02 	6.326326e-01 	 1.954369e-04 	6.326326e-01 	 5.579039e-04 	 
6.336336e-01 	 2.765015e-02 	6.336336e-01 	 1.773638e-04 	6.336336e-01 	 5.550241e-04 	 
6.346346e-01 	 2.804865e-02 	6.346346e-01 	 1.591091e-04 	6.346346e-01 	 5.519923e-04 	 
6.356356e-01 	 2.845145e-02 	6.356356e-01 	 1.406751e-04 	6.356356e-01 	 5.488066e-04 	 
6.366366e-01 	 2.885859e-02 	6.366366e-01 	 1.220642e-04 	6.366366e-01 	 5.454649e-04 	 
6.376376e-01 	 2.927010e-02 	6.376376e-01 	 1.032790e-04 	6.376376e-01 	 5.419652e-04 	 
6.386386e-01 	 2.968603e-02 	6.386386e-01 	 8.432212e-05 	6.386386e-01 	 5.383053e-04 	 
6.396396e-01 	 3.010641e-02 	6.396396e-01 	 6.519638e-05 	6.396396e-01 	 5.344833e-04 	 
6.406406e-01 	 3.053129e-02 	6.406406e-01 	 4.590469e-05 	6.406406e-01 	 5.304973e-04 	 
6.416416e-01 	 3.096070e-02 	6.416416e-01 	 2.645011e-05 	6.416416e-01 	 5.263451e-04 	 
6.426426e-01 	 3.139469e-02 	6.426426e-01 	 6.835836e-06 	6.426426e-01 	 5.220249e-04 	 
6.436436e-01 	 3.183330e-02 	6.436436e-01 	 -1.293480e-05 	6.436436e-01 	 5.175346e-04 	 
6.446446e-01 	 3.227656e-02 	6.446446e-01 	 -3.285833e-05 	6.446446e-01 	 5.128724e-04 	 
6.456456e-01 	 3.272453e-02 	6.456456e-01 	 -5.293114e-05 	6.456456e-01 	 5.080364e-04 	 
6.466466e-01 	 3.317724e-02 	6.466466e-01 	 -7.314945e-05 	6.466466e-01 	 5.030247e-04 	 
6.476476e-01 	 3.363474e-02 	6.476476e-01 	 -9.350936e-05 	6.476476e-01 	 4.978354e-04 	 
6.486486e-01 	 3.409707e-02 	6.486486e-01 	 -1.140068e-04 	6.486486e-01 	 4.924667e-04 	 
6.496496e-01 	 3.456427e-02 	6.496496e-01 	 -1.346375e-04 	6.496496e-01 	 4.869168e-04 	 
6.506507e-01 	 3.503639e-02 	6.506507e-01 	 -1.553971e-04 	6.506507e-01 	 4.811840e-04 	 
6.516517e-01 	 3.551348e-02 	6.516517e-01 	 -1.762810e-04 	6.516517e-01 	 4.752666e-04 	 
6.526527e-01 	 3.599558e-02 	6.526527e-01 	 -1.972845e-04 	6.526527e-01 	 4.691628e-04 	 
6.536537e-01 	 3.648273e-02 	6.536537e-01 	 -2.184027e-04 	6.536537e-01 	 4.628711e-04 	 
6.546547e-01 	 3.697498e-02 	6.546547e-01 	 -2.396305e-04 	6.546547e-01 	 4.563898e-04 	 
6.556557e-01 	 3.747238e-02 	6.556557e-01 	 -2.609627e-04 	6.556557e-01 	 4.497173e-04 	 
6.566567e-01 	 3.797498e-02 	6.566567e-01 	 -2.823938e-04 	6.566567e-01 	 4.428523e-04 	 
6.576577e-01 	 3.848282e-02 	6.576577e-01 	 -3.039181e-04 	6.576577e-01 	 4.357932e-04 	 
6.586587e-01 	 3.899595e-02 	6.586587e-01 	 -3.255299e-04 	6.586587e-01 	 4.285386e-04 	 
6.596597e-01 	 3.951442e-02 	6.596597e-01 	 -3.472231e-04 	6.596597e-01 	 4.210871e-04 	 
6.606607e-01 	 4.003829e-02 	6.606607e-01 	 -3.689914e-04 	6.606607e-01 	 4.134376e-04 	 
6.616617e-01 	 4.056759e-02 	6.616617e-01 	 -3.908285e-04 	6.616617e-01 	 4.055888e-04 	 
6.626627e-01 	 4.110239e-02 	6.626627e-01 	 -4.127277e-04 	6.626627e-01 	 3.975395e-04 	 
6.636637e-01 	 4.164273e-02 	6.636637e-01 	 -4.346820e-04 	6.636637e-01 	 3.892886e-04 	 
6.646647e-01 	 4.218866e-02 	6.646647e-01 	 -4.566846e-04 	6.646647e-01 	 3.808352e-04 	 
6.656657e-01 	 4.274024e-02 	6.656657e-01 	 -4.787279e-04 	6.656657e-01 	 3.721783e-04 	 
6.666667e-01 	 4.329752e-02 	6.666667e-01 	 -5.008045e-04 	6.666667e-01 	 3.633170e-04 	 
6.676677e-01 	 4.386056e-02 	6.676677e-01 	 -5.229066e-04 	6.676677e-01 	 3.542505e-04 	 
6.686687e-01 	 4.442940e-02 	6.686687e-01 	 -5.450262e-04 	6.686687e-01 	 3.449782e-04 	 
6.696697e-01 	 4.500410e-02 	6.696697e-01 	 -5.671550e-04 	6.696697e-01 	 3.354995e-04 	 
6.706707e-01 	 4.558473e-02 	6.706707e-01 	 -5.892844e-04 	6.706707e-01 	 3.258139e-04 	 
6.716717e-01 	 4.617132e-02 	6.716717e-01 	 -6.114059e-04 	6.716717e-01 	 3.159209e-04 	 
6.726727e-01 	 4.676395e-02 	6.726727e-01 	 -6.335102e-04 	6.726727e-01 	 3.058203e-04 	 
6.736737e-01 	 4.736266e-02 	6.736737e-01 	 -6.555881e-04 	6.736737e-01 	 2.955119e-04 	 
6.746747e-01 	 4.796753e-02 	6.746747e-01 	 -6.776301e-04 	6.746747e-01 	 2.849955e-04 	 
6.756757e-01 	 4.857859e-02 	6.756757e-01 	 -6.996262e-04 	6.756757e-01 	 2.742713e-04 	 
6.766767e-01 	 4.919592e-02 	6.766767e-01 	 -7.215664e-04 	6.766767e-01 	 2.633394e-04 	 
6.776777e-01 	 4.981958e-02 	6.776777e-01 	 -7.434401e-04 	6.776777e-01 	 2.522000e-04 	 
6.786787e-01 	 5.044962e-02 	6.786787e-01 	 -7.652368e-04 	6.786787e-01 	 2.408537e-04 	 
6.796797e-01 	 5.108611e-02 	6.796797e-01 	 -7.869453e-04 	6.796797e-01 	 2.293008e-04 	 
6.806807e-01 	 5.172910e-02 	6.806807e-01 	 -8.085543e-04 	6.806807e-01 	 2.175422e-04 	 
6.816817e-01 	 5.237867e-02 	6.816817e-01 	 -8.300522e-04 	6.816817e-01 	 2.055787e-04 	 
6.826827e-01 	 5.303488e-02 	6.826827e-01 	 -8.514270e-04 	6.826827e-01 	 1.934113e-04 	 
6.836837e-01 	 5.369779e-02 	6.836837e-01 	 -8.726664e-04 	6.836837e-01 	 1.810411e-04 	 
6.846847e-01 	 5.436746e-02 	6.846847e-01 	 -8.937577e-04 	6.846847e-01 	 1.684695e-04 	 
6.856857e-01 	 5.504397e-02 	6.856857e-01 	 -9.146879e-04 	6.856857e-01 	 1.556979e-04 	 
6.866867e-01 	 5.572738e-02 	6.866867e-01 	 -9.354438e-04 	6.866867e-01 	 1.427280e-04 	 
6.876877e-01 	 5.641776e-02 	6.876877e-01 	 -9.560116e-04 	6.876877e-01 	 1.295617e-04 	 
6.886887e-01 	 5.711517e-02 	6.886887e-01 	 -9.763773e-04 	6.886887e-01 	 1.162011e-04 	 
6.896897e-01 	 5.781969e-02 	6.896897e-01 	 -9.965264e-04 	6.896897e-01 	 1.026483e-04 	 
