x0	y0	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13	y14	y15	y16	
4.971872e+01 	6.575264e-01 	6.588905e-01 	6.571403e-01 	6.565971e-01 	6.561581e-01 	6.582025e-01 	6.767313e-01 	6.185944e-01 	6.486768e-01 	6.635017e-01 	6.757628e-01 	6.631050e-01 	6.703214e-01 	6.794829e-01 	6.765691e-01 	6.859126e-01 	6.782356e-01 	 
4.973436e+01 	6.578479e-01 	6.590583e-01 	6.570430e-01 	6.555313e-01 	6.554455e-01 	6.571772e-01 	6.655301e-01 	6.238745e-01 	6.539508e-01 	6.560802e-01 	6.778147e-01 	6.577550e-01 	6.690953e-01 	6.842174e-01 	6.738135e-01 	6.853829e-01 	6.775808e-01 	 
4.974998e+01 	6.581182e-01 	6.591513e-01 	6.569657e-01 	6.550901e-01 	6.562017e-01 	6.552806e-01 	6.539403e-01 	6.260231e-01 	6.557202e-01 	6.503959e-01 	6.807405e-01 	6.547996e-01 	6.681094e-01 	6.862044e-01 	6.719745e-01 	6.839681e-01 	6.777630e-01 	 
4.976561e+01 	6.583160e-01 	6.591848e-01 	6.569253e-01 	6.554663e-01 	6.587384e-01 	6.529484e-01 	6.444896e-01 	6.275451e-01 	6.522305e-01 	6.502463e-01 	6.846890e-01 	6.542078e-01 	6.675665e-01 	6.852102e-01 	6.719300e-01 	6.821746e-01 	6.785807e-01 	 
4.978108e+01 	6.584446e-01 	6.591795e-01 	6.568521e-01 	6.563721e-01 	6.616597e-01 	6.506017e-01 	6.391968e-01 	6.406124e-01 	6.436434e-01 	6.572994e-01 	6.886092e-01 	6.555022e-01 	6.677651e-01 	6.830638e-01 	6.735559e-01 	6.811581e-01 	6.796898e-01 	 
4.979671e+01 	6.585265e-01 	6.591418e-01 	6.567141e-01 	6.571867e-01 	6.626940e-01 	6.482552e-01 	6.391399e-01 	6.590992e-01 	6.321610e-01 	6.681331e-01 	6.916831e-01 	6.582573e-01 	6.686982e-01 	6.815391e-01 	6.757460e-01 	6.812959e-01 	6.807047e-01 	 
4.981235e+01 	6.585724e-01 	6.591146e-01 	6.564836e-01 	6.572333e-01 	6.601418e-01 	6.463678e-01 	6.445000e-01 	6.696678e-01 	6.187019e-01 	6.762959e-01 	6.937646e-01 	6.621441e-01 	6.701210e-01 	6.816850e-01 	6.768395e-01 	6.814979e-01 	6.814845e-01 	 
4.982797e+01 	6.586171e-01 	6.590990e-01 	6.561433e-01 	6.563233e-01 	6.543617e-01 	6.463685e-01 	6.535830e-01 	6.725059e-01 	6.192807e-01 	6.795048e-01 	6.955742e-01 	6.668319e-01 	6.717162e-01 	6.835273e-01 	6.772293e-01 	6.806870e-01 	6.821540e-01 	 
4.984361e+01 	6.586723e-01 	6.590595e-01 	6.557926e-01 	6.548042e-01 	6.475303e-01 	6.500463e-01 	6.628801e-01 	6.732597e-01 	6.292039e-01 	6.810143e-01 	6.962346e-01 	6.716341e-01 	6.730615e-01 	6.857210e-01 	6.776193e-01 	6.794520e-01 	6.829020e-01 	 
4.985925e+01 	6.586981e-01 	6.590102e-01 	6.555654e-01 	6.532891e-01 	6.427718e-01 	6.577084e-01 	6.693336e-01 	6.739438e-01 	6.359027e-01 	6.831240e-01 	6.938162e-01 	6.762659e-01 	6.736736e-01 	6.867074e-01 	6.778776e-01 	6.791570e-01 	6.837806e-01 	 
4.987488e+01 	6.586927e-01 	6.589730e-01 	6.555539e-01 	6.523879e-01 	6.428685e-01 	6.674203e-01 	6.714203e-01 	6.721600e-01 	6.372221e-01 	6.844093e-01 	6.893399e-01 	6.805076e-01 	6.734342e-01 	6.863285e-01 	6.777371e-01 	6.799277e-01 	6.846126e-01 	 
4.989052e+01 	6.586786e-01 	6.589679e-01 	6.558093e-01 	6.523067e-01 	6.485537e-01 	6.757346e-01 	6.684755e-01 	6.644288e-01 	6.402816e-01 	6.830971e-01 	6.852040e-01 	6.845763e-01 	6.726764e-01 	6.853088e-01 	6.766660e-01 	6.804982e-01 	6.852250e-01 	 
4.990614e+01 	6.586686e-01 	6.590416e-01 	6.562347e-01 	6.527105e-01 	6.576281e-01 	6.782476e-01 	6.605455e-01 	6.496474e-01 	6.427522e-01 	6.798619e-01 	6.805970e-01 	6.884263e-01 	6.716996e-01 	6.847377e-01 	6.755804e-01 	6.799052e-01 	6.856385e-01 	 
4.992178e+01 	6.587034e-01 	6.591952e-01 	6.566330e-01 	6.530654e-01 	6.657014e-01 	6.725006e-01 	6.490608e-01 	6.338027e-01 	6.414214e-01 	6.750519e-01 	6.725988e-01 	6.913421e-01 	6.707033e-01 	6.852855e-01 	6.763169e-01 	6.784089e-01 	6.860205e-01 	 
4.993741e+01 	6.588154e-01 	6.593937e-01 	6.568298e-01 	6.530630e-01 	6.685650e-01 	6.598359e-01 	6.371525e-01 	6.257097e-01 	6.397917e-01 	6.670415e-01 	6.619723e-01 	6.925957e-01 	6.700197e-01 	6.866005e-01 	6.791581e-01 	6.770470e-01 	6.865268e-01 	 
4.995305e+01 	6.589864e-01 	6.595890e-01 	6.567541e-01 	6.528975e-01 	6.648555e-01 	6.424864e-01 	6.296244e-01 	6.282877e-01 	6.418906e-01 	6.601806e-01 	6.536701e-01 	6.925296e-01 	6.697495e-01 	6.882949e-01 	6.826871e-01 	6.764984e-01 	6.872363e-01 	 
4.996867e+01 	6.591706e-01 	6.597471e-01 	6.564796e-01 	6.531478e-01 	6.570355e-01 	6.260194e-01 	6.327152e-01 	6.362211e-01 	6.458725e-01 	6.569678e-01 	6.523764e-01 	6.921792e-01 	6.699286e-01 	6.903736e-01 	6.855057e-01 	6.767910e-01 	6.879052e-01 	 
4.998431e+01 	6.593492e-01 	6.598412e-01 	6.561835e-01 	6.542895e-01 	6.485972e-01 	6.208463e-01 	6.491532e-01 	6.429191e-01 	6.491232e-01 	6.550515e-01 	6.600699e-01 	6.919889e-01 	6.706388e-01 	6.926446e-01 	6.873577e-01 	6.774919e-01 	6.881678e-01 	 
4.999994e+01 	6.594971e-01 	6.598523e-01 	6.560926e-01 	6.560304e-01 	6.417180e-01 	6.302249e-01 	6.715656e-01 	6.488092e-01 	6.484126e-01 	6.508097e-01 	6.731575e-01 	6.914537e-01 	6.719196e-01 	6.943078e-01 	6.885231e-01 	6.781435e-01 	6.877477e-01 	 
5.001558e+01 	6.595641e-01 	6.598068e-01 	6.563007e-01 	6.572558e-01 	6.383563e-01 	6.435978e-01 	6.881066e-01 	6.536585e-01 	6.420274e-01 	6.437961e-01 	6.844248e-01 	6.896033e-01 	6.736142e-01 	6.942828e-01 	6.891921e-01 	6.789624e-01 	6.863182e-01 	 
5.003120e+01 	6.595497e-01 	6.597377e-01 	6.567288e-01 	6.567207e-01 	6.402770e-01 	6.527880e-01 	6.926314e-01 	6.557244e-01 	6.323106e-01 	6.366674e-01 	6.869201e-01 	6.864186e-01 	6.754844e-01 	6.922307e-01 	6.895615e-01 	6.805733e-01 	6.843665e-01 	 
5.004684e+01 	6.594926e-01 	6.596905e-01 	6.571590e-01 	6.538621e-01 	6.474382e-01 	6.574312e-01 	6.853968e-01 	6.551055e-01 	6.231815e-01 	6.327005e-01 	6.839916e-01 	6.838500e-01 	6.773750e-01 	6.887951e-01 	6.896430e-01 	6.830605e-01 	6.824226e-01 	 
