x0	M1	x1	P1	x2	M2	x3	T1	x4	M3	x5	P2	x6	M4	x7	T2	x8	M5	x9	P3	x10	M6	x11	T3	x12	M7	x13	P4	x14	M8	x15	T4	x16	M9	x17	avg	
-3.752510e-01 	 -8.633210e-01 	-3.894290e-01 	 -8.908230e-01 	-3.752510e-01 	 -9.345610e-01 	-3.610610e-01 	 -9.109240e-01 	-3.752510e-01 	 -1.068320e+00 	-3.894290e-01 	 -1.207170e+00 	-3.752510e-01 	 -1.470050e+00 	-3.610610e-01 	 -1.294640e+00 	-3.752510e-01 	 -1.465120e+00 	-3.894290e-01 	 -1.173810e+00 	-3.752510e-01 	 -1.071370e+00 	-3.610610e-01 	 -8.969710e-01 	-3.752510e-01 	 -9.156500e-01 	-3.894290e-01 	 -8.980960e-01 	-3.752510e-01 	 -8.591690e-01 	-3.610610e-01 	 -8.623170e-01 	-3.752510e-01 	 -8.633210e-01 	-3.752510e-01 	 -1.037978e+00 	 
-3.711240e-01 	 -8.659980e-01 	-3.852450e-01 	 -8.908620e-01 	-3.711240e-01 	 -9.265790e-01 	-3.569890e-01 	 -8.963160e-01 	-3.711240e-01 	 -1.049140e+00 	-3.852450e-01 	 -1.205440e+00 	-3.711240e-01 	 -1.444490e+00 	-3.569890e-01 	 -1.227210e+00 	-3.711240e-01 	 -1.435690e+00 	-3.852450e-01 	 -1.158250e+00 	-3.711240e-01 	 -1.052030e+00 	-3.569890e-01 	 -8.901100e-01 	-3.711240e-01 	 -9.093690e-01 	-3.852450e-01 	 -8.997080e-01 	-3.711240e-01 	 -8.628960e-01 	-3.569890e-01 	 -8.651620e-01 	-3.711240e-01 	 -8.659980e-01 	-3.711240e-01 	 -1.026191e+00 	 
-3.669190e-01 	 -8.686110e-01 	-3.809830e-01 	 -8.918960e-01 	-3.669190e-01 	 -9.296530e-01 	-3.528410e-01 	 -8.839020e-01 	-3.669190e-01 	 -1.032740e+00 	-3.809830e-01 	 -1.190300e+00 	-3.669190e-01 	 -1.397570e+00 	-3.528410e-01 	 -1.152470e+00 	-3.669190e-01 	 -1.398620e+00 	-3.809830e-01 	 -1.147340e+00 	-3.669190e-01 	 -1.032650e+00 	-3.528410e-01 	 -8.871410e-01 	-3.669190e-01 	 -9.084940e-01 	-3.809830e-01 	 -8.998910e-01 	-3.669190e-01 	 -8.669130e-01 	-3.528410e-01 	 -8.679540e-01 	-3.669190e-01 	 -8.686110e-01 	-3.669190e-01 	 -1.013221e+00 	 
-3.626370e-01 	 -8.708260e-01 	-3.766430e-01 	 -8.933660e-01 	-3.626370e-01 	 -9.303310e-01 	-3.486180e-01 	 -8.750120e-01 	-3.626370e-01 	 -1.013590e+00 	-3.766430e-01 	 -1.161920e+00 	-3.626370e-01 	 -1.332950e+00 	-3.486180e-01 	 -1.068240e+00 	-3.626370e-01 	 -1.345000e+00 	-3.766430e-01 	 -1.135640e+00 	-3.626370e-01 	 -1.010570e+00 	-3.486180e-01 	 -8.833230e-01 	-3.626370e-01 	 -9.059420e-01 	-3.766430e-01 	 -8.976400e-01 	-3.626370e-01 	 -8.701490e-01 	-3.486180e-01 	 -8.700670e-01 	-3.626370e-01 	 -8.708260e-01 	-3.626370e-01 	 -9.961995e-01 	 
-3.582780e-01 	 -8.729250e-01 	-3.722240e-01 	 -8.955630e-01 	-3.582780e-01 	 -9.269110e-01 	-3.443190e-01 	 -8.678470e-01 	-3.582780e-01 	 -9.920880e-01 	-3.722240e-01 	 -1.142950e+00 	-3.582780e-01 	 -1.269430e+00 	-3.443190e-01 	 -9.811520e-01 	-3.582780e-01 	 -1.275090e+00 	-3.722240e-01 	 -1.123400e+00 	-3.582780e-01 	 -9.865860e-01 	-3.443190e-01 	 -8.715530e-01 	-3.582780e-01 	 -9.035900e-01 	-3.722240e-01 	 -8.960430e-01 	-3.582780e-01 	 -8.723310e-01 	-3.443190e-01 	 -8.715240e-01 	-3.582780e-01 	 -8.729250e-01 	-3.582780e-01 	 -9.777593e-01 	 
-3.538440e-01 	 -8.749710e-01 	-3.677280e-01 	 -8.999700e-01 	-3.538440e-01 	 -9.213830e-01 	-3.399470e-01 	 -8.643150e-01 	-3.538440e-01 	 -9.750930e-01 	-3.677280e-01 	 -1.125040e+00 	-3.538440e-01 	 -1.200860e+00 	-3.399470e-01 	 -9.003380e-01 	-3.538440e-01 	 -1.197350e+00 	-3.677280e-01 	 -1.102060e+00 	-3.538440e-01 	 -9.658320e-01 	-3.399470e-01 	 -8.632050e-01 	-3.538440e-01 	 -9.003620e-01 	-3.677280e-01 	 -8.970030e-01 	-3.538440e-01 	 -8.744040e-01 	-3.399470e-01 	 -8.732660e-01 	-3.538440e-01 	 -8.749710e-01 	-3.538440e-01 	 -9.594366e-01 	 
-3.493340e-01 	 -8.757940e-01 	-3.631540e-01 	 -9.029640e-01 	-3.493340e-01 	 -9.087280e-01 	-3.355000e-01 	 -8.618950e-01 	-3.493340e-01 	 -9.619540e-01 	-3.631540e-01 	 -1.083280e+00 	-3.493340e-01 	 -1.115620e+00 	-3.355000e-01 	 -8.253580e-01 	-3.493340e-01 	 -1.112670e+00 	-3.631540e-01 	 -1.065790e+00 	-3.493340e-01 	 -9.469780e-01 	-3.355000e-01 	 -8.605400e-01 	-3.493340e-01 	 -8.957840e-01 	-3.631540e-01 	 -8.972720e-01 	-3.493340e-01 	 -8.773710e-01 	-3.355000e-01 	 -8.752180e-01 	-3.493340e-01 	 -8.757940e-01 	-3.493340e-01 	 -9.378241e-01 	 
-3.447490e-01 	 -8.760860e-01 	-3.585040e-01 	 -9.030970e-01 	-3.447490e-01 	 -8.944450e-01 	-3.309800e-01 	 -8.609850e-01 	-3.447490e-01 	 -9.462590e-01 	-3.585040e-01 	 -1.040970e+00 	-3.447490e-01 	 -1.028810e+00 	-3.309800e-01 	 -7.576820e-01 	-3.447490e-01 	 -1.027280e+00 	-3.585040e-01 	 -1.025700e+00 	-3.447490e-01 	 -9.306810e-01 	-3.309800e-01 	 -8.558730e-01 	-3.447490e-01 	 -8.961620e-01 	-3.585040e-01 	 -8.962590e-01 	-3.447490e-01 	 -8.801150e-01 	-3.309800e-01 	 -8.768260e-01 	-3.447490e-01 	 -8.760860e-01 	-3.447490e-01 	 -9.160774e-01 	 
-3.400890e-01 	 -8.769060e-01 	-3.537780e-01 	 -9.044910e-01 	-3.400890e-01 	 -8.859180e-01 	-3.263860e-01 	 -8.609940e-01 	-3.400890e-01 	 -9.296700e-01 	-3.537780e-01 	 -1.014410e+00 	-3.400890e-01 	 -9.561000e-01 	-3.263860e-01 	 -7.056520e-01 	-3.400890e-01 	 -9.572960e-01 	-3.537780e-01 	 -9.932800e-01 	-3.400890e-01 	 -9.148880e-01 	-3.263860e-01 	 -8.509340e-01 	-3.400890e-01 	 -8.948810e-01 	-3.537780e-01 	 -8.944860e-01 	-3.400890e-01 	 -8.813180e-01 	-3.263860e-01 	 -8.779910e-01 	-3.400890e-01 	 -8.769060e-01 	-3.400890e-01 	 -8.985954e-01 	 
-3.353550e-01 	 -8.778410e-01 	-3.489760e-01 	 -9.069600e-01 	-3.353550e-01 	 -8.811390e-01 	-3.217210e-01 	 -8.576230e-01 	-3.353550e-01 	 -9.145300e-01 	-3.489760e-01 	 -9.903170e-01 	-3.353550e-01 	 -8.921790e-01 	-3.217210e-01 	 -6.707740e-01 	-3.353550e-01 	 -9.060190e-01 	-3.489760e-01 	 -9.787040e-01 	-3.353550e-01 	 -8.995210e-01 	-3.217210e-01 	 -8.480170e-01 	-3.353550e-01 	 -8.882530e-01 	-3.489760e-01 	 -8.914630e-01 	-3.353550e-01 	 -8.815500e-01 	-3.217210e-01 	 -8.790490e-01 	-3.353550e-01 	 -8.778410e-01 	-3.353550e-01 	 -8.848106e-01 	 
-3.305490e-01 	 -8.787730e-01 	-3.441000e-01 	 -9.072460e-01 	-3.305490e-01 	 -8.775480e-01 	-3.169830e-01 	 -8.565050e-01 	-3.305490e-01 	 -8.970940e-01 	-3.441000e-01 	 -9.706890e-01 	-3.305490e-01 	 -8.372630e-01 	-3.169830e-01 	 -6.512940e-01 	-3.305490e-01 	 -8.568530e-01 	-3.441000e-01 	 -9.726690e-01 	-3.305490e-01 	 -8.920720e-01 	-3.169830e-01 	 -8.484150e-01 	-3.305490e-01 	 -8.837870e-01 	-3.441000e-01 	 -8.888280e-01 	-3.305490e-01 	 -8.809920e-01 	-3.169830e-01 	 -8.802000e-01 	-3.305490e-01 	 -8.787730e-01 	-3.305490e-01 	 -8.740589e-01 	 
-3.256690e-01 	 -8.794380e-01 	-3.391500e-01 	 -9.043760e-01 	-3.256690e-01 	 -8.749390e-01 	-3.121750e-01 	 -8.584930e-01 	-3.256690e-01 	 -8.819870e-01 	-3.391500e-01 	 -9.558080e-01 	-3.256690e-01 	 -8.035340e-01 	-3.121750e-01 	 -6.469780e-01 	-3.256690e-01 	 -8.120310e-01 	-3.391500e-01 	 -9.508150e-01 	-3.256690e-01 	 -8.833070e-01 	-3.121750e-01 	 -8.494920e-01 	-3.256690e-01 	 -8.776440e-01 	-3.391500e-01 	 -8.874320e-01 	-3.256690e-01 	 -8.794160e-01 	-3.121750e-01 	 -8.809680e-01 	-3.256690e-01 	 -8.794380e-01 	-3.256690e-01 	 -8.650645e-01 	 
-3.207180e-01 	 -8.792530e-01 	-3.341260e-01 	 -8.980630e-01 	-3.207180e-01 	 -8.741070e-01 	-3.072960e-01 	 -8.572350e-01 	-3.207180e-01 	 -8.794240e-01 	-3.341260e-01 	 -9.324140e-01 	-3.207180e-01 	 -7.905080e-01 	-3.072960e-01 	 -6.527300e-01 	-3.207180e-01 	 -7.899200e-01 	-3.341260e-01 	 -9.206560e-01 	-3.207180e-01 	 -8.672800e-01 	-3.072960e-01 	 -8.464050e-01 	-3.207180e-01 	 -8.687850e-01 	-3.341260e-01 	 -8.869020e-01 	-3.207180e-01 	 -8.780400e-01 	-3.072960e-01 	 -8.814890e-01 	-3.207180e-01 	 -8.792530e-01 	-3.207180e-01 	 -8.577920e-01 	 
-3.156950e-01 	 -8.786710e-01 	-3.290290e-01 	 -8.906890e-01 	-3.156950e-01 	 -8.734940e-01 	-3.023470e-01 	 -8.568720e-01 	-3.156950e-01 	 -8.802610e-01 	-3.290290e-01 	 -9.072520e-01 	-3.156950e-01 	 -7.831570e-01 	-3.023470e-01 	 -6.608750e-01 	-3.156950e-01 	 -7.827240e-01 	-3.290290e-01 	 -9.015040e-01 	-3.156950e-01 	 -8.592870e-01 	-3.023470e-01 	 -8.440440e-01 	-3.156950e-01 	 -8.627810e-01 	-3.290290e-01 	 -8.865630e-01 	-3.156950e-01 	 -8.776170e-01 	-3.023470e-01 	 -8.823050e-01 	-3.156950e-01 	 -8.786710e-01 	-3.156950e-01 	 -8.533392e-01 	 
-3.106020e-01 	 -8.782500e-01 	-3.238610e-01 	 -8.856170e-01 	-3.106020e-01 	 -8.700370e-01 	-2.973300e-01 	 -8.601330e-01 	-3.106020e-01 	 -8.696700e-01 	-3.238610e-01 	 -8.923940e-01 	-3.106020e-01 	 -7.743170e-01 	-2.973300e-01 	 -6.688790e-01 	-3.106020e-01 	 -7.742440e-01 	-3.238610e-01 	 -8.868080e-01 	-3.106020e-01 	 -8.588440e-01 	-2.973300e-01 	 -8.461050e-01 	-3.106020e-01 	 -8.583590e-01 	-3.238610e-01 	 -8.844620e-01 	-3.106020e-01 	 -8.780280e-01 	-2.973300e-01 	 -8.825910e-01 	-3.106020e-01 	 -8.782500e-01 	-3.106020e-01 	 -8.498228e-01 	 
-3.054400e-01 	 -8.783570e-01 	-3.186210e-01 	 -8.826130e-01 	-3.054400e-01 	 -8.688250e-01 	-2.922440e-01 	 -8.615240e-01 	-3.054400e-01 	 -8.599910e-01 	-3.186210e-01 	 -8.788320e-01 	-3.054400e-01 	 -7.724480e-01 	-2.922440e-01 	 -6.798700e-01 	-3.054400e-01 	 -7.668370e-01 	-3.186210e-01 	 -8.698100e-01 	-3.054400e-01 	 -8.534550e-01 	-2.922440e-01 	 -8.475100e-01 	-3.054400e-01 	 -8.567830e-01 	-3.186210e-01 	 -8.804990e-01 	-3.054400e-01 	 -8.788170e-01 	-2.922440e-01 	 -8.818240e-01 	-3.054400e-01 	 -8.783570e-01 	-3.054400e-01 	 -8.468442e-01 	 
-3.002080e-01 	 -8.792260e-01 	-3.133120e-01 	 -8.809240e-01 	-3.002080e-01 	 -8.729510e-01 	-2.870910e-01 	 -8.614930e-01 	-3.002080e-01 	 -8.622540e-01 	-3.133120e-01 	 -8.624440e-01 	-3.002080e-01 	 -7.746030e-01 	-2.870910e-01 	 -6.957160e-01 	-3.002080e-01 	 -7.626900e-01 	-3.133120e-01 	 -8.577320e-01 	-3.002080e-01 	 -8.486080e-01 	-2.870910e-01 	 -8.475510e-01 	-3.002080e-01 	 -8.589910e-01 	-3.133120e-01 	 -8.770940e-01 	-3.002080e-01 	 -8.789020e-01 	-2.870910e-01 	 -8.808010e-01 	-3.002080e-01 	 -8.792260e-01 	-3.002080e-01 	 -8.459533e-01 	 
-2.949090e-01 	 -8.797730e-01 	-3.079330e-01 	 -8.804770e-01 	-2.949090e-01 	 -8.744290e-01 	-2.818710e-01 	 -8.627120e-01 	-2.949090e-01 	 -8.638190e-01 	-3.079330e-01 	 -8.511700e-01 	-2.949090e-01 	 -7.703030e-01 	-2.818710e-01 	 -7.097090e-01 	-2.949090e-01 	 -7.553150e-01 	-3.079330e-01 	 -8.501870e-01 	-2.949090e-01 	 -8.512080e-01 	-2.818710e-01 	 -8.488770e-01 	-2.949090e-01 	 -8.595500e-01 	-3.079330e-01 	 -8.751180e-01 	-2.949090e-01 	 -8.785260e-01 	-2.818710e-01 	 -8.799670e-01 	-2.949090e-01 	 -8.797730e-01 	-2.949090e-01 	 -8.453478e-01 	 
-2.895430e-01 	 -8.797280e-01 	-3.024860e-01 	 -8.797360e-01 	-2.895430e-01 	 -8.704880e-01 	-2.765860e-01 	 -8.625530e-01 	-2.895430e-01 	 -8.564920e-01 	-3.024860e-01 	 -8.453190e-01 	-2.895430e-01 	 -7.662400e-01 	-2.765860e-01 	 -7.182280e-01 	-2.895430e-01 	 -7.473490e-01 	-3.024860e-01 	 -8.430560e-01 	-2.895430e-01 	 -8.511410e-01 	-2.765860e-01 	 -8.513900e-01 	-2.895430e-01 	 -8.581540e-01 	-3.024860e-01 	 -8.738470e-01 	-2.895430e-01 	 -8.783630e-01 	-2.765860e-01 	 -8.791220e-01 	-2.895430e-01 	 -8.797280e-01 	-2.895430e-01 	 -8.435844e-01 	 
-2.841110e-01 	 -8.797160e-01 	-2.969710e-01 	 -8.786590e-01 	-2.841110e-01 	 -8.659850e-01 	-2.712360e-01 	 -8.608400e-01 	-2.841110e-01 	 -8.489410e-01 	-2.969710e-01 	 -8.391000e-01 	-2.841110e-01 	 -7.670410e-01 	-2.712360e-01 	 -7.275430e-01 	-2.841110e-01 	 -7.490190e-01 	-2.969710e-01 	 -8.368320e-01 	-2.841110e-01 	 -8.484780e-01 	-2.712360e-01 	 -8.535370e-01 	-2.841110e-01 	 -8.573180e-01 	-2.969710e-01 	 -8.724660e-01 	-2.841110e-01 	 -8.777790e-01 	-2.712360e-01 	 -8.777480e-01 	-2.841110e-01 	 -8.797160e-01 	-2.841110e-01 	 -8.423952e-01 	 
-2.786130e-01 	 -8.795870e-01 	-2.913900e-01 	 -8.790540e-01 	-2.786130e-01 	 -8.624600e-01 	-2.658230e-01 	 -8.595420e-01 	-2.786130e-01 	 -8.487510e-01 	-2.913900e-01 	 -8.315780e-01 	-2.786130e-01 	 -7.672040e-01 	-2.658230e-01 	 -7.383540e-01 	-2.786130e-01 	 -7.570250e-01 	-2.913900e-01 	 -8.306330e-01 	-2.786130e-01 	 -8.510970e-01 	-2.658230e-01 	 -8.537820e-01 	-2.786130e-01 	 -8.575900e-01 	-2.913900e-01 	 -8.720610e-01 	-2.786130e-01 	 -8.767340e-01 	-2.658230e-01 	 -8.755030e-01 	-2.786130e-01 	 -8.795870e-01 	-2.786130e-01 	 -8.423848e-01 	 
-2.730520e-01 	 -8.797060e-01 	-2.857440e-01 	 -8.797510e-01 	-2.730520e-01 	 -8.597340e-01 	-2.603460e-01 	 -8.558730e-01 	-2.730520e-01 	 -8.490570e-01 	-2.857440e-01 	 -8.263370e-01 	-2.730520e-01 	 -7.646660e-01 	-2.603460e-01 	 -7.432680e-01 	-2.730520e-01 	 -7.599100e-01 	-2.857440e-01 	 -8.244670e-01 	-2.730520e-01 	 -8.519860e-01 	-2.603460e-01 	 -8.521460e-01 	-2.730520e-01 	 -8.604350e-01 	-2.857440e-01 	 -8.727890e-01 	-2.730520e-01 	 -8.754540e-01 	-2.603460e-01 	 -8.728830e-01 	-2.730520e-01 	 -8.797060e-01 	-2.730520e-01 	 -8.416569e-01 	 
-2.674280e-01 	 -8.791060e-01 	-2.800330e-01 	 -8.792240e-01 	-2.674280e-01 	 -8.585550e-01 	-2.548090e-01 	 -8.486070e-01 	-2.674280e-01 	 -8.447210e-01 	-2.800330e-01 	 -8.236280e-01 	-2.674280e-01 	 -7.634290e-01 	-2.548090e-01 	 -7.437170e-01 	-2.674280e-01 	 -7.588450e-01 	-2.800330e-01 	 -8.207490e-01 	-2.674280e-01 	 -8.491820e-01 	-2.548090e-01 	 -8.504560e-01 	-2.674280e-01 	 -8.637240e-01 	-2.800330e-01 	 -8.726790e-01 	-2.674280e-01 	 -8.728670e-01 	-2.548090e-01 	 -8.704350e-01 	-2.674280e-01 	 -8.791060e-01 	-2.674280e-01 	 -8.399429e-01 	 
-2.617410e-01 	 -8.766960e-01 	-2.742590e-01 	 -8.774200e-01 	-2.617410e-01 	 -8.570590e-01 	-2.492100e-01 	 -8.431710e-01 	-2.617410e-01 	 -8.393910e-01 	-2.742590e-01 	 -8.212800e-01 	-2.617410e-01 	 -7.682240e-01 	-2.492100e-01 	 -7.472910e-01 	-2.617410e-01 	 -7.610480e-01 	-2.742590e-01 	 -8.199670e-01 	-2.617410e-01 	 -8.484090e-01 	-2.492100e-01 	 -8.511780e-01 	-2.617410e-01 	 -8.637110e-01 	-2.742590e-01 	 -8.721110e-01 	-2.617410e-01 	 -8.691210e-01 	-2.492100e-01 	 -8.680420e-01 	-2.617410e-01 	 -8.766960e-01 	-2.617410e-01 	 -8.388715e-01 	 
-2.559940e-01 	 -8.743080e-01 	-2.684220e-01 	 -8.744990e-01 	-2.559940e-01 	 -8.544980e-01 	-2.435520e-01 	 -8.418900e-01 	-2.559940e-01 	 -8.331820e-01 	-2.684220e-01 	 -8.200950e-01 	-2.559940e-01 	 -7.743450e-01 	-2.435520e-01 	 -7.529860e-01 	-2.559940e-01 	 -7.635670e-01 	-2.684220e-01 	 -8.205830e-01 	-2.559940e-01 	 -8.472150e-01 	-2.435520e-01 	 -8.510400e-01 	-2.559940e-01 	 -8.620910e-01 	-2.684220e-01 	 -8.714220e-01 	-2.559940e-01 	 -8.660340e-01 	-2.435520e-01 	 -8.651480e-01 	-2.559940e-01 	 -8.743080e-01 	-2.559940e-01 	 -8.380712e-01 	 
-2.501870e-01 	 -8.724490e-01 	-2.625250e-01 	 -8.726370e-01 	-2.501870e-01 	 -8.536640e-01 	-2.378350e-01 	 -8.426040e-01 	-2.501870e-01 	 -8.291580e-01 	-2.625250e-01 	 -8.196360e-01 	-2.501870e-01 	 -7.759050e-01 	-2.378350e-01 	 -7.558170e-01 	-2.501870e-01 	 -7.631560e-01 	-2.625250e-01 	 -8.195950e-01 	-2.501870e-01 	 -8.422180e-01 	-2.378350e-01 	 -8.467180e-01 	-2.501870e-01 	 -8.599420e-01 	-2.625250e-01 	 -8.688350e-01 	-2.501870e-01 	 -8.632100e-01 	-2.378350e-01 	 -8.617850e-01 	-2.501870e-01 	 -8.724490e-01 	-2.501870e-01 	 -8.364575e-01 	 
-2.443220e-01 	 -8.697770e-01 	-2.565680e-01 	 -8.713020e-01 	-2.443220e-01 	 -8.523500e-01 	-2.320610e-01 	 -8.447970e-01 	-2.443220e-01 	 -8.300680e-01 	-2.565680e-01 	 -8.187590e-01 	-2.443220e-01 	 -7.771120e-01 	-2.320610e-01 	 -7.554670e-01 	-2.443220e-01 	 -7.633730e-01 	-2.565680e-01 	 -8.158430e-01 	-2.443220e-01 	 -8.366920e-01 	-2.320610e-01 	 -8.429180e-01 	-2.443220e-01 	 -8.548110e-01 	-2.565680e-01 	 -8.638760e-01 	-2.443220e-01 	 -8.592960e-01 	-2.320610e-01 	 -8.590870e-01 	-2.443220e-01 	 -8.697770e-01 	-2.443220e-01 	 -8.344297e-01 	 
-2.383990e-01 	 -8.672460e-01 	-2.505520e-01 	 -8.675580e-01 	-2.383990e-01 	 -8.485180e-01 	-2.262310e-01 	 -8.447890e-01 	-2.383990e-01 	 -8.295090e-01 	-2.505520e-01 	 -8.193300e-01 	-2.383990e-01 	 -7.788720e-01 	-2.262310e-01 	 -7.550690e-01 	-2.383990e-01 	 -7.653010e-01 	-2.505520e-01 	 -8.110940e-01 	-2.383990e-01 	 -8.346050e-01 	-2.262310e-01 	 -8.401630e-01 	-2.383990e-01 	 -8.467500e-01 	-2.505520e-01 	 -8.582040e-01 	-2.383990e-01 	 -8.552930e-01 	-2.262310e-01 	 -8.568310e-01 	-2.383990e-01 	 -8.672460e-01 	-2.383990e-01 	 -8.321399e-01 	 
-2.324190e-01 	 -8.654270e-01 	-2.444790e-01 	 -8.627720e-01 	-2.324190e-01 	 -8.464200e-01 	-2.203460e-01 	 -8.402710e-01 	-2.324190e-01 	 -8.274070e-01 	-2.444790e-01 	 -8.204600e-01 	-2.324190e-01 	 -7.778630e-01 	-2.203460e-01 	 -7.563320e-01 	-2.324190e-01 	 -7.673920e-01 	-2.444790e-01 	 -8.077950e-01 	-2.324190e-01 	 -8.315320e-01 	-2.203460e-01 	 -8.340990e-01 	-2.324190e-01 	 -8.407640e-01 	-2.444790e-01 	 -8.540290e-01 	-2.324190e-01 	 -8.517960e-01 	-2.203460e-01 	 -8.533980e-01 	-2.324190e-01 	 -8.654270e-01 	-2.324190e-01 	 -8.295991e-01 	 
-2.263850e-01 	 -8.623910e-01 	-2.383500e-01 	 -8.593220e-01 	-2.263850e-01 	 -8.461380e-01 	-2.144060e-01 	 -8.366810e-01 	-2.263850e-01 	 -8.277810e-01 	-2.383500e-01 	 -8.209070e-01 	-2.263850e-01 	 -7.769910e-01 	-2.144060e-01 	 -7.569160e-01 	-2.263850e-01 	 -7.681020e-01 	-2.383500e-01 	 -8.057550e-01 	-2.263850e-01 	 -8.272910e-01 	-2.144060e-01 	 -8.271360e-01 	-2.263850e-01 	 -8.391670e-01 	-2.383500e-01 	 -8.516700e-01 	-2.263850e-01 	 -8.482970e-01 	-2.144060e-01 	 -8.489870e-01 	-2.263850e-01 	 -8.623910e-01 	-2.263850e-01 	 -8.274072e-01 	 
-2.202970e-01 	 -8.585900e-01 	-2.321660e-01 	 -8.565790e-01 	-2.202970e-01 	 -8.440740e-01 	-2.084150e-01 	 -8.353300e-01 	-2.202970e-01 	 -8.279270e-01 	-2.321660e-01 	 -8.243320e-01 	-2.202970e-01 	 -7.779090e-01 	-2.084150e-01 	 -7.563630e-01 	-2.202970e-01 	 -7.660160e-01 	-2.321660e-01 	 -8.037630e-01 	-2.202970e-01 	 -8.267940e-01 	-2.084150e-01 	 -8.218050e-01 	-2.202970e-01 	 -8.387770e-01 	-2.321660e-01 	 -8.493680e-01 	-2.202970e-01 	 -8.450050e-01 	-2.084150e-01 	 -8.447260e-01 	-2.202970e-01 	 -8.585900e-01 	-2.202970e-01 	 -8.256440e-01 	 
-2.141570e-01 	 -8.556030e-01 	-2.259280e-01 	 -8.538780e-01 	-2.141570e-01 	 -8.423770e-01 	-2.023720e-01 	 -8.332350e-01 	-2.141570e-01 	 -8.263070e-01 	-2.259280e-01 	 -8.293310e-01 	-2.141570e-01 	 -7.777330e-01 	-2.023720e-01 	 -7.554800e-01 	-2.141570e-01 	 -7.641670e-01 	-2.259280e-01 	 -8.032400e-01 	-2.141570e-01 	 -8.272170e-01 	-2.023720e-01 	 -8.181020e-01 	-2.141570e-01 	 -8.380160e-01 	-2.259280e-01 	 -8.459130e-01 	-2.141570e-01 	 -8.415060e-01 	-2.023720e-01 	 -8.405340e-01 	-2.141570e-01 	 -8.556030e-01 	-2.141570e-01 	 -8.240142e-01 	 
-2.079650e-01 	 -8.522240e-01 	-2.196380e-01 	 -8.521760e-01 	-2.079650e-01 	 -8.425400e-01 	-1.962780e-01 	 -8.313160e-01 	-2.079650e-01 	 -8.259910e-01 	-2.196380e-01 	 -8.309960e-01 	-2.079650e-01 	 -7.765000e-01 	-1.962780e-01 	 -7.510680e-01 	-2.079650e-01 	 -7.644570e-01 	-2.196380e-01 	 -8.031990e-01 	-2.079650e-01 	 -8.247520e-01 	-1.962780e-01 	 -8.162520e-01 	-2.079650e-01 	 -8.365140e-01 	-2.196380e-01 	 -8.415150e-01 	-2.079650e-01 	 -8.377100e-01 	-1.962780e-01 	 -8.364550e-01 	-2.079650e-01 	 -8.522240e-01 	-2.079650e-01 	 -8.221111e-01 	 
-2.017230e-01 	 -8.482120e-01 	-2.132960e-01 	 -8.515800e-01 	-2.017230e-01 	 -8.424260e-01 	-1.901360e-01 	 -8.293210e-01 	-2.017230e-01 	 -8.251570e-01 	-2.132960e-01 	 -8.284830e-01 	-2.017230e-01 	 -7.760160e-01 	-1.901360e-01 	 -7.460910e-01 	-2.017230e-01 	 -7.637090e-01 	-2.132960e-01 	 -8.009540e-01 	-2.017230e-01 	 -8.197580e-01 	-1.901360e-01 	 -8.129670e-01 	-2.017230e-01 	 -8.335680e-01 	-2.132960e-01 	 -8.370410e-01 	-2.017230e-01 	 -8.347810e-01 	-1.901360e-01 	 -8.326590e-01 	-2.017230e-01 	 -8.482120e-01 	-2.017230e-01 	 -8.194668e-01 	 
-1.954330e-01 	 -8.449320e-01 	-2.069060e-01 	 -8.508310e-01 	-1.954330e-01 	 -8.426810e-01 	-1.839470e-01 	 -8.264030e-01 	-1.954330e-01 	 -8.209000e-01 	-2.069060e-01 	 -8.222760e-01 	-1.954330e-01 	 -7.741530e-01 	-1.839470e-01 	 -7.452070e-01 	-1.954330e-01 	 -7.629240e-01 	-2.069060e-01 	 -7.994690e-01 	-1.954330e-01 	 -8.126770e-01 	-1.839470e-01 	 -8.078000e-01 	-1.954330e-01 	 -8.296170e-01 	-2.069060e-01 	 -8.336020e-01 	-1.954330e-01 	 -8.325180e-01 	-1.839470e-01 	 -8.285280e-01 	-1.954330e-01 	 -8.449320e-01 	-1.954330e-01 	 -8.164382e-01 	 
-1.890960e-01 	 -8.415890e-01 	-2.004670e-01 	 -8.494270e-01 	-1.890960e-01 	 -8.421620e-01 	-1.777110e-01 	 -8.254250e-01 	-1.890960e-01 	 -8.173040e-01 	-2.004670e-01 	 -8.170880e-01 	-1.890960e-01 	 -7.683880e-01 	-1.777110e-01 	 -7.432850e-01 	-1.890960e-01 	 -7.627340e-01 	-2.004670e-01 	 -8.007710e-01 	-1.890960e-01 	 -8.047110e-01 	-1.777110e-01 	 -8.038580e-01 	-1.890960e-01 	 -8.256960e-01 	-2.004670e-01 	 -8.314220e-01 	-1.890960e-01 	 -8.295000e-01 	-1.777110e-01 	 -8.237170e-01 	-1.890960e-01 	 -8.415890e-01 	-1.890960e-01 	 -8.134509e-01 	 
