x0	M1	x1	P1	x2	M2	x3	T1	x4	M3	x5	P2	x6	M4	x7	T2	x8	M5	x9	P3	x10	M6	x11	T3	x12	M7	x13	P4	x14	M8	x15	T4	x16	M9	x17	avg	
4.893970e-01 	 -1.453870e-03 	4.893320e-01 	 -1.218420e-03 	4.893970e-01 	 -1.126180e-03 	4.894620e-01 	 -1.379690e-03 	4.893970e-01 	 -1.302450e-03 	4.893320e-01 	 -1.171760e-03 	4.893970e-01 	 -1.150360e-03 	4.894620e-01 	 -1.180090e-03 	4.893970e-01 	 -1.185970e-03 	4.893320e-01 	 -1.032470e-03 	4.893970e-01 	 -7.629310e-04 	4.894620e-01 	 -8.860170e-04 	4.893970e-01 	 -6.197950e-04 	4.893320e-01 	 -9.719280e-04 	4.893970e-01 	 -1.137600e-03 	4.894620e-01 	 -1.415840e-03 	4.893970e-01 	 -1.453870e-03 	4.893970e-01 	 -1.144073e-03 	 
4.902740e-01 	 -1.445050e-03 	4.902180e-01 	 -1.220520e-03 	4.902740e-01 	 -1.109230e-03 	4.903290e-01 	 -1.382060e-03 	4.902740e-01 	 -1.285190e-03 	4.902180e-01 	 -1.133980e-03 	4.902740e-01 	 -1.156010e-03 	4.903290e-01 	 -1.156660e-03 	4.902740e-01 	 -1.157430e-03 	4.902180e-01 	 -1.025730e-03 	4.902740e-01 	 -7.389520e-04 	4.903290e-01 	 -8.836820e-04 	4.902740e-01 	 -5.995930e-04 	4.902180e-01 	 -9.681450e-04 	4.902740e-01 	 -1.114160e-03 	4.903290e-01 	 -1.398410e-03 	4.902740e-01 	 -1.445050e-03 	4.902740e-01 	 -1.130580e-03 	 
4.911020e-01 	 -1.429790e-03 	4.910540e-01 	 -1.231880e-03 	4.911020e-01 	 -1.079230e-03 	4.911490e-01 	 -1.370920e-03 	4.911020e-01 	 -1.257080e-03 	4.910540e-01 	 -1.092390e-03 	4.911020e-01 	 -1.160400e-03 	4.911490e-01 	 -1.129380e-03 	4.911020e-01 	 -1.127470e-03 	4.910540e-01 	 -1.012390e-03 	4.911020e-01 	 -7.201480e-04 	4.911490e-01 	 -8.729090e-04 	4.911020e-01 	 -5.742500e-04 	4.910540e-01 	 -9.709020e-04 	4.911020e-01 	 -1.091890e-03 	4.911490e-01 	 -1.376910e-03 	4.911020e-01 	 -1.429790e-03 	4.911020e-01 	 -1.113396e-03 	 
4.918830e-01 	 -1.415910e-03 	4.918430e-01 	 -1.237880e-03 	4.918830e-01 	 -1.039890e-03 	4.919230e-01 	 -1.351250e-03 	4.918830e-01 	 -1.215940e-03 	4.918430e-01 	 -1.049730e-03 	4.918830e-01 	 -1.159040e-03 	4.919230e-01 	 -1.095060e-03 	4.918830e-01 	 -1.099880e-03 	4.918430e-01 	 -9.945060e-04 	4.918830e-01 	 -6.977200e-04 	4.919230e-01 	 -8.556720e-04 	4.918830e-01 	 -5.494840e-04 	4.918430e-01 	 -9.730490e-04 	4.918830e-01 	 -1.076440e-03 	4.919230e-01 	 -1.358260e-03 	4.918830e-01 	 -1.415910e-03 	4.918830e-01 	 -1.093272e-03 	 
4.926200e-01 	 -1.403340e-03 	4.925870e-01 	 -1.230790e-03 	4.926200e-01 	 -9.958480e-04 	4.926520e-01 	 -1.327930e-03 	4.926200e-01 	 -1.162830e-03 	4.925870e-01 	 -1.010270e-03 	4.926200e-01 	 -1.147320e-03 	4.926520e-01 	 -1.055870e-03 	4.926200e-01 	 -1.076500e-03 	4.925870e-01 	 -9.733930e-04 	4.926200e-01 	 -6.711490e-04 	4.926520e-01 	 -8.349430e-04 	4.926200e-01 	 -5.257080e-04 	4.925870e-01 	 -9.674140e-04 	4.926200e-01 	 -1.058720e-03 	4.926520e-01 	 -1.344110e-03 	4.926200e-01 	 -1.403340e-03 	4.926200e-01 	 -1.069969e-03 	 
4.933140e-01 	 -1.388560e-03 	4.932870e-01 	 -1.212990e-03 	4.933140e-01 	 -9.509820e-04 	4.933410e-01 	 -1.299110e-03 	4.933140e-01 	 -1.104420e-03 	4.932870e-01 	 -9.783440e-04 	4.933140e-01 	 -1.127370e-03 	4.933410e-01 	 -1.015000e-03 	4.933140e-01 	 -1.058410e-03 	4.932870e-01 	 -9.491810e-04 	4.933140e-01 	 -6.487420e-04 	4.933410e-01 	 -8.129320e-04 	4.933140e-01 	 -5.032400e-04 	4.932870e-01 	 -9.545180e-04 	4.933140e-01 	 -1.035930e-03 	4.933410e-01 	 -1.325640e-03 	4.933140e-01 	 -1.388560e-03 	4.933140e-01 	 -1.044349e-03 	 
4.939680e-01 	 -1.363320e-03 	4.939460e-01 	 -1.186090e-03 	4.939680e-01 	 -9.026100e-04 	4.939900e-01 	 -1.259810e-03 	4.939680e-01 	 -1.043920e-03 	4.939460e-01 	 -9.501640e-04 	4.939680e-01 	 -1.101310e-03 	4.939900e-01 	 -9.706570e-04 	4.939680e-01 	 -1.040780e-03 	4.939460e-01 	 -9.195800e-04 	4.939680e-01 	 -6.282700e-04 	4.939900e-01 	 -7.870200e-04 	4.939680e-01 	 -4.791160e-04 	4.939460e-01 	 -9.333210e-04 	4.939680e-01 	 -1.007630e-03 	4.939900e-01 	 -1.294440e-03 	4.939680e-01 	 -1.363320e-03 	4.939680e-01 	 -1.013609e-03 	 
4.945840e-01 	 -1.325490e-03 	4.945670e-01 	 -1.152120e-03 	4.945840e-01 	 -8.532500e-04 	4.946010e-01 	 -1.212850e-03 	4.945840e-01 	 -9.881150e-04 	4.945670e-01 	 -9.244300e-04 	4.945840e-01 	 -1.074810e-03 	4.946010e-01 	 -9.255430e-04 	4.945840e-01 	 -1.022460e-03 	4.945670e-01 	 -8.885080e-04 	4.945840e-01 	 -6.068270e-04 	4.946010e-01 	 -7.570170e-04 	4.945840e-01 	 -4.557060e-04 	4.945670e-01 	 -9.054690e-04 	4.945840e-01 	 -9.788480e-04 	4.946010e-01 	 -1.257110e-03 	4.945840e-01 	 -1.325490e-03 	4.945840e-01 	 -9.796496e-04 	 
4.951650e-01 	 -1.278430e-03 	4.951520e-01 	 -1.108310e-03 	4.951650e-01 	 -8.035050e-04 	4.951780e-01 	 -1.161270e-03 	4.951650e-01 	 -9.380290e-04 	4.951520e-01 	 -8.987030e-04 	4.951650e-01 	 -1.046780e-03 	4.951780e-01 	 -8.811800e-04 	4.951650e-01 	 -9.988570e-04 	4.951520e-01 	 -8.563450e-04 	4.951650e-01 	 -5.800430e-04 	4.951780e-01 	 -7.212540e-04 	4.951650e-01 	 -4.315520e-04 	4.951520e-01 	 -8.706480e-04 	4.951650e-01 	 -9.488060e-04 	4.951780e-01 	 -1.216880e-03 	4.951650e-01 	 -1.278430e-03 	4.951650e-01 	 -9.422954e-04 	 
4.957130e-01 	 -1.220180e-03 	4.957030e-01 	 -1.049610e-03 	4.957130e-01 	 -7.520320e-04 	4.957230e-01 	 -1.103200e-03 	4.957130e-01 	 -8.897860e-04 	4.957030e-01 	 -8.657970e-04 	4.957130e-01 	 -1.013000e-03 	4.957230e-01 	 -8.326070e-04 	4.957130e-01 	 -9.656150e-04 	4.957030e-01 	 -8.159490e-04 	4.957130e-01 	 -5.435660e-04 	4.957230e-01 	 -6.750670e-04 	4.957130e-01 	 -4.022970e-04 	4.957030e-01 	 -8.237380e-04 	4.957130e-01 	 -9.119640e-04 	4.957230e-01 	 -1.164820e-03 	4.957130e-01 	 -1.220180e-03 	4.957130e-01 	 -8.970240e-04 	 
