x0	M1	x1	P1	x2	M2	x3	T1	x4	M3	x5	P2	x6	M4	x7	T2	x8	M5	x9	P3	x10	M6	x11	T3	x12	M7	x13	P4	x14	M8	x15	T4	x16	M9	
-4.643780e-01 	 2.230620e-04 	-4.795910e-01 	 4.467920e-03 	-4.643780e-01 	 5.355190e-03 	-4.491560e-01 	 1.310890e-03 	-4.643780e-01 	 4.577040e-03 	-4.795910e-01 	 1.363010e-02 	-4.643780e-01 	 2.234910e-03 	-4.491560e-01 	 7.245330e-04 	-4.643780e-01 	 2.275320e-03 	-4.795910e-01 	 1.364160e-02 	-4.643780e-01 	 4.481400e-03 	-4.491560e-01 	 1.533080e-03 	-4.643780e-01 	 5.261600e-03 	-4.795910e-01 	 3.847780e-03 	-4.643780e-01 	 8.689630e-05 	-4.491560e-01 	 8.990760e-04 	-4.643780e-01 	 2.230620e-04 	 
-4.629250e-01 	 4.906930e-04 	-4.781350e-01 	 3.849280e-03 	-4.629250e-01 	 5.172450e-03 	-4.477050e-01 	 1.335370e-03 	-4.629250e-01 	 4.136570e-03 	-4.781350e-01 	 1.343930e-02 	-4.629250e-01 	 1.753290e-03 	-4.477050e-01 	 7.830830e-04 	-4.629250e-01 	 1.799850e-03 	-4.781350e-01 	 1.345080e-02 	-4.629250e-01 	 4.033200e-03 	-4.477050e-01 	 1.600540e-03 	-4.629250e-01 	 5.076370e-03 	-4.781350e-01 	 3.276380e-03 	-4.629250e-01 	 2.931490e-04 	-4.477050e-01 	 8.108780e-04 	-4.629250e-01 	 4.906930e-04 	 
-4.614350e-01 	 7.386130e-04 	-4.766420e-01 	 3.281350e-03 	-4.614350e-01 	 4.986020e-03 	-4.462190e-01 	 1.387250e-03 	-4.614350e-01 	 3.684550e-03 	-4.766420e-01 	 1.327010e-02 	-4.614350e-01 	 1.324780e-03 	-4.462190e-01 	 8.129100e-04 	-4.614350e-01 	 1.377510e-03 	-4.766420e-01 	 1.328260e-02 	-4.614350e-01 	 3.575610e-03 	-4.462190e-01 	 1.647110e-03 	-4.614350e-01 	 4.889140e-03 	-4.766420e-01 	 2.760260e-03 	-4.614350e-01 	 4.961990e-04 	-4.462190e-01 	 7.714600e-04 	-4.614350e-01 	 7.386130e-04 	 
-4.599100e-01 	 9.074820e-04 	-4.751120e-01 	 2.764760e-03 	-4.599100e-01 	 4.783180e-03 	-4.446980e-01 	 1.496950e-03 	-4.599100e-01 	 3.231300e-03 	-4.751120e-01 	 1.312720e-02 	-4.599100e-01 	 9.594240e-04 	-4.446980e-01 	 8.665140e-04 	-4.599100e-01 	 1.017120e-03 	-4.751120e-01 	 1.314170e-02 	-4.599100e-01 	 3.114320e-03 	-4.446980e-01 	 1.684230e-03 	-4.599100e-01 	 4.687460e-03 	-4.751120e-01 	 2.279860e-03 	-4.599100e-01 	 6.848070e-04 	-4.446980e-01 	 7.824090e-04 	-4.599100e-01 	 9.074820e-04 	 
-4.583470e-01 	 9.653490e-04 	-4.735450e-01 	 2.284010e-03 	-4.583470e-01 	 4.554090e-03 	-4.431400e-01 	 1.629140e-03 	-4.583470e-01 	 2.786020e-03 	-4.735450e-01 	 1.299910e-02 	-4.583470e-01 	 6.622990e-04 	-4.431400e-01 	 9.192290e-04 	-4.583470e-01 	 7.214300e-04 	-4.735450e-01 	 1.301630e-02 	-4.583470e-01 	 2.656710e-03 	-4.431400e-01 	 1.738880e-03 	-4.583470e-01 	 4.467920e-03 	-4.735450e-01 	 1.806840e-03 	-4.583470e-01 	 8.475360e-04 	-4.431400e-01 	 8.285540e-04 	-4.583470e-01 	 9.653490e-04 	 
-4.567470e-01 	 9.278870e-04 	-4.719380e-01 	 1.820630e-03 	-4.567470e-01 	 4.292650e-03 	-4.415450e-01 	 1.732310e-03 	-4.567470e-01 	 2.343500e-03 	-4.719380e-01 	 1.289260e-02 	-4.567470e-01 	 4.300830e-04 	-4.415450e-01 	 9.439600e-04 	-4.567470e-01 	 4.867100e-04 	-4.719380e-01 	 1.291220e-02 	-4.567470e-01 	 2.201470e-03 	-4.415450e-01 	 1.819420e-03 	-4.567470e-01 	 4.225210e-03 	-4.719380e-01 	 1.336400e-03 	-4.567470e-01 	 9.561280e-04 	-4.415450e-01 	 8.842870e-04 	-4.567470e-01 	 9.278870e-04 	 
-4.551080e-01 	 8.493610e-04 	-4.702930e-01 	 1.362840e-03 	-4.551080e-01 	 3.985210e-03 	-4.399130e-01 	 1.761180e-03 	-4.551080e-01 	 1.885950e-03 	-4.702930e-01 	 1.280850e-02 	-4.551080e-01 	 2.514790e-04 	-4.399130e-01 	 9.541990e-04 	-4.551080e-01 	 3.041890e-04 	-4.702930e-01 	 1.282950e-02 	-4.551080e-01 	 1.725960e-03 	-4.399130e-01 	 1.846090e-03 	-4.551080e-01 	 3.950250e-03 	-4.702930e-01 	 8.979350e-04 	-4.551080e-01 	 9.840230e-04 	-4.399130e-01 	 9.185820e-04 	-4.551080e-01 	 8.493610e-04 	 
-4.534310e-01 	 7.790670e-04 	-4.686080e-01 	 9.260340e-04 	-4.534310e-01 	 3.618910e-03 	-4.382430e-01 	 1.685550e-03 	-4.534310e-01 	 1.389410e-03 	-4.686080e-01 	 1.274550e-02 	-4.534310e-01 	 1.113440e-04 	-4.382430e-01 	 9.619960e-04 	-4.534310e-01 	 1.616930e-04 	-4.686080e-01 	 1.276630e-02 	-4.534310e-01 	 1.194360e-03 	-4.382430e-01 	 1.840700e-03 	-4.534310e-01 	 3.634150e-03 	-4.686080e-01 	 5.394320e-04 	-4.534310e-01 	 9.315330e-04 	-4.382430e-01 	 8.933240e-04 	-4.534310e-01 	 7.790670e-04 	 
-4.517140e-01 	 7.246020e-04 	-4.668830e-01 	 5.574660e-04 	-4.517140e-01 	 3.189810e-03 	-4.365340e-01 	 1.554790e-03 	-4.517140e-01 	 8.283890e-04 	-4.668830e-01 	 1.270460e-02 	-4.517140e-01 	 -2.972080e-06 	-4.365340e-01 	 9.428120e-04 	-4.517140e-01 	 4.893730e-05 	-4.668830e-01 	 1.272350e-02 	-4.517140e-01 	 5.796710e-04 	-4.365340e-01 	 1.903150e-03 	-4.517140e-01 	 3.215990e-03 	-4.668830e-01 	 2.985730e-04 	-4.517140e-01 	 8.301310e-04 	-4.365340e-01 	 7.961570e-04 	-4.517140e-01 	 7.246020e-04 	 
-4.499570e-01 	 6.753260e-04 	-4.651170e-01 	 3.109450e-04 	-4.499570e-01 	 2.659540e-03 	-4.347870e-01 	 1.464160e-03 	-4.499570e-01 	 1.967590e-04 	-4.651170e-01 	 1.268130e-02 	-4.499570e-01 	 -9.711460e-05 	-4.347870e-01 	 8.808350e-04 	-4.499570e-01 	 -3.640820e-05 	-4.651170e-01 	 1.269700e-02 	-4.499570e-01 	 -1.224460e-04 	-4.347870e-01 	 1.899680e-03 	-4.499570e-01 	 2.660310e-03 	-4.651170e-01 	 1.961990e-04 	-4.499570e-01 	 7.432270e-04 	-4.347870e-01 	 6.859010e-04 	-4.499570e-01 	 6.753260e-04 	 
-4.481600e-01 	 6.412730e-04 	-4.633090e-01 	 2.168700e-04 	-4.481600e-01 	 1.999830e-03 	-4.329990e-01 	 1.385220e-03 	-4.481600e-01 	 -4.884790e-04 	-4.633090e-01 	 1.267720e-02 	-4.481600e-01 	 -1.698770e-04 	-4.329990e-01 	 8.040960e-04 	-4.481600e-01 	 -9.139240e-05 	-4.633090e-01 	 1.268880e-02 	-4.481600e-01 	 -8.915700e-04 	-4.329990e-01 	 1.737260e-03 	-4.481600e-01 	 2.094820e-03 	-4.633090e-01 	 2.322330e-04 	-4.481600e-01 	 7.175160e-04 	-4.329990e-01 	 6.458390e-04 	-4.481600e-01 	 6.412730e-04 	 
-4.463220e-01 	 6.411390e-04 	-4.614600e-01 	 2.751770e-04 	-4.463220e-01 	 1.274780e-03 	-4.311720e-01 	 1.149070e-03 	-4.463220e-01 	 -1.224270e-03 	-4.614600e-01 	 1.269180e-02 	-4.463220e-01 	 -2.144330e-04 	-4.311720e-01 	 7.425190e-04 	-4.463220e-01 	 -1.154470e-04 	-4.614600e-01 	 1.269800e-02 	-4.463220e-01 	 -1.688570e-03 	-4.311720e-01 	 1.513350e-03 	-4.463220e-01 	 1.536580e-03 	-4.614600e-01 	 3.711210e-04 	-4.463220e-01 	 7.298780e-04 	-4.311720e-01 	 6.763330e-04 	-4.463220e-01 	 6.411390e-04 	 
-4.444420e-01 	 6.644440e-04 	-4.595680e-01 	 4.783160e-04 	-4.444420e-01 	 5.730450e-04 	-4.293040e-01 	 6.802740e-04 	-4.444420e-01 	 -2.011430e-03 	-4.595680e-01 	 1.272230e-02 	-4.444420e-01 	 -2.227780e-04 	-4.293040e-01 	 7.064990e-04 	-4.444420e-01 	 -1.103730e-04 	-4.595680e-01 	 1.272240e-02 	-4.444420e-01 	 -2.464340e-03 	-4.293040e-01 	 1.289990e-03 	-4.444420e-01 	 7.973790e-04 	-4.595680e-01 	 5.706810e-04 	-4.444420e-01 	 7.407000e-04 	-4.293040e-01 	 7.208630e-04 	-4.444420e-01 	 6.644440e-04 	 
-4.425200e-01 	 6.809180e-04 	-4.576340e-01 	 8.199670e-04 	-4.425200e-01 	 -1.021820e-04 	-4.273940e-01 	 2.659000e-05 	-4.425200e-01 	 -2.810310e-03 	-4.576340e-01 	 1.276720e-02 	-4.425200e-01 	 -1.894570e-04 	-4.273940e-01 	 6.929810e-04 	-4.425200e-01 	 -7.787550e-05 	-4.576340e-01 	 1.276090e-02 	-4.425200e-01 	 -3.164460e-03 	-4.273940e-01 	 8.771530e-04 	-4.425200e-01 	 -3.787570e-06 	-4.576340e-01 	 8.202640e-04 	-4.425200e-01 	 7.515420e-04 	-4.273940e-01 	 7.594140e-04 	-4.425200e-01 	 6.809180e-04 	 
-4.405560e-01 	 6.857780e-04 	-4.556560e-01 	 1.247690e-03 	-4.405560e-01 	 -7.814210e-04 	-4.254440e-01 	 -9.326800e-04 	-4.405560e-01 	 -3.555680e-03 	-4.556560e-01 	 1.282670e-02 	-4.405560e-01 	 -1.067030e-04 	-4.254440e-01 	 7.114710e-04 	-4.405560e-01 	 -2.146710e-05 	-4.556560e-01 	 1.281460e-02 	-4.405560e-01 	 -3.737960e-03 	-4.254440e-01 	 -1.376060e-04 	-4.405560e-01 	 -5.190970e-04 	-4.556560e-01 	 1.120250e-03 	-4.405560e-01 	 7.793770e-04 	-4.254440e-01 	 8.251780e-04 	-4.405560e-01 	 6.857780e-04 	 
-4.385490e-01 	 6.869400e-04 	-4.536350e-01 	 1.650060e-03 	-4.385490e-01 	 -1.176700e-03 	-4.234520e-01 	 -2.565660e-03 	-4.385490e-01 	 -4.197350e-03 	-4.536350e-01 	 1.289430e-02 	-4.385490e-01 	 2.767450e-05 	-4.234520e-01 	 7.778900e-04 	-4.385490e-01 	 5.277040e-05 	-4.536350e-01 	 1.287750e-02 	-4.385490e-01 	 -4.166210e-03 	-4.234520e-01 	 -2.135420e-03 	-4.385490e-01 	 -7.909140e-04 	-4.536350e-01 	 1.431570e-03 	-4.385490e-01 	 8.101750e-04 	-4.234520e-01 	 9.367850e-04 	-4.385490e-01 	 6.869400e-04 	 
-4.364990e-01 	 6.880430e-04 	-4.515690e-01 	 1.959310e-03 	-4.364990e-01 	 -1.174480e-03 	-4.214170e-01 	 -4.757620e-03 	-4.364990e-01 	 -4.665010e-03 	-4.515690e-01 	 1.297080e-02 	-4.364990e-01 	 1.953350e-04 	-4.214170e-01 	 8.467040e-04 	-4.364990e-01 	 1.366420e-04 	-4.515690e-01 	 1.295030e-02 	-4.364990e-01 	 -4.459720e-03 	-4.214170e-01 	 -4.625480e-03 	-4.364990e-01 	 -1.243730e-03 	-4.515690e-01 	 1.665850e-03 	-4.364990e-01 	 7.905520e-04 	-4.214170e-01 	 1.021150e-03 	-4.364990e-01 	 6.880430e-04 	 
-4.344060e-01 	 7.136470e-04 	-4.494590e-01 	 2.184550e-03 	-4.344060e-01 	 -1.469290e-03 	-4.193400e-01 	 -6.410750e-03 	-4.344060e-01 	 -4.906340e-03 	-4.494590e-01 	 1.305250e-02 	-4.344060e-01 	 3.672420e-04 	-4.193400e-01 	 8.436840e-04 	-4.344060e-01 	 2.201780e-04 	-4.494590e-01 	 1.302660e-02 	-4.344060e-01 	 -4.639580e-03 	-4.193400e-01 	 -6.164770e-03 	-4.344060e-01 	 -1.986010e-03 	-4.494590e-01 	 1.788160e-03 	-4.344060e-01 	 7.164410e-04 	-4.193400e-01 	 9.849340e-04 	-4.344060e-01 	 7.136470e-04 	 
-4.322690e-01 	 7.685260e-04 	-4.473040e-01 	 2.324930e-03 	-4.322690e-01 	 -2.098430e-03 	-4.172200e-01 	 -6.344950e-03 	-4.322690e-01 	 -4.979360e-03 	-4.473040e-01 	 1.313740e-02 	-4.322690e-01 	 5.299550e-04 	-4.172200e-01 	 7.481720e-04 	-4.322690e-01 	 2.955220e-04 	-4.473040e-01 	 1.310180e-02 	-4.322690e-01 	 -4.739290e-03 	-4.172200e-01 	 -5.845520e-03 	-4.322690e-01 	 -2.521090e-03 	-4.473040e-01 	 1.872130e-03 	-4.322690e-01 	 6.805420e-04 	-4.172200e-01 	 8.599320e-04 	-4.322690e-01 	 7.685260e-04 	 
-4.300870e-01 	 7.963100e-04 	-4.451050e-01 	 2.358040e-03 	-4.300870e-01 	 -2.001050e-03 	-4.150570e-01 	 -4.860930e-03 	-4.300870e-01 	 -4.970120e-03 	-4.451050e-01 	 1.322390e-02 	-4.300870e-01 	 6.773340e-04 	-4.150570e-01 	 5.790330e-04 	-4.300870e-01 	 3.591770e-04 	-4.451050e-01 	 1.317300e-02 	-4.300870e-01 	 -4.778900e-03 	-4.150570e-01 	 -4.232690e-03 	-4.300870e-01 	 -2.189260e-03 	-4.451050e-01 	 1.923990e-03 	-4.300870e-01 	 7.147420e-04 	-4.150570e-01 	 7.526930e-04 	-4.300870e-01 	 7.963100e-04 	 
-4.278610e-01 	 7.604100e-04 	-4.428590e-01 	 2.279340e-03 	-4.278610e-01 	 -1.037270e-03 	-4.128500e-01 	 -2.994120e-03 	-4.278610e-01 	 -4.934360e-03 	-4.428590e-01 	 1.331010e-02 	-4.278610e-01 	 7.844770e-04 	-4.128500e-01 	 4.667400e-04 	-4.278610e-01 	 4.313070e-04 	-4.428590e-01 	 1.323760e-02 	-4.278610e-01 	 -4.766470e-03 	-4.128500e-01 	 -2.491930e-03 	-4.278610e-01 	 -1.029250e-03 	-4.428590e-01 	 1.845430e-03 	-4.278610e-01 	 7.210040e-04 	-4.128500e-01 	 7.025690e-04 	-4.278610e-01 	 7.604100e-04 	 
-4.255910e-01 	 6.913110e-04 	-4.405680e-01 	 2.103980e-03 	-4.255910e-01 	 -1.663590e-07 	-4.106000e-01 	 -1.334920e-03 	-4.255910e-01 	 -4.917500e-03 	-4.405680e-01 	 1.338720e-02 	-4.255910e-01 	 8.256640e-04 	-4.106000e-01 	 4.929490e-04 	-4.255910e-01 	 5.524190e-04 	-4.405680e-01 	 1.328850e-02 	-4.255910e-01 	 -4.732740e-03 	-4.106000e-01 	 -1.281700e-03 	-4.255910e-01 	 -1.212240e-04 	-4.405680e-01 	 1.676610e-03 	-4.255910e-01 	 6.290030e-04 	-4.106000e-01 	 6.891380e-04 	-4.255910e-01 	 6.913110e-04 	 
-4.232750e-01 	 6.417760e-04 	-4.382310e-01 	 1.859650e-03 	-4.232750e-01 	 3.057810e-04 	-4.083060e-01 	 -3.017540e-04 	-4.232750e-01 	 -4.865790e-03 	-4.382310e-01 	 1.345060e-02 	-4.232750e-01 	 8.170090e-04 	-4.083060e-01 	 4.025200e-04 	-4.232750e-01 	 7.077340e-04 	-4.382310e-01 	 1.331920e-02 	-4.232750e-01 	 -4.684110e-03 	-4.083060e-01 	 -4.514900e-04 	-4.232750e-01 	 -8.522680e-05 	-4.382310e-01 	 1.588430e-03 	-4.232750e-01 	 4.884730e-04 	-4.083060e-01 	 6.727030e-04 	-4.232750e-01 	 6.417760e-04 	 
-4.209140e-01 	 6.426860e-04 	-4.358480e-01 	 1.562890e-03 	-4.209140e-01 	 1.120780e-04 	-4.059670e-01 	 1.211170e-04 	-4.209140e-01 	 -4.624030e-03 	-4.358480e-01 	 1.350470e-02 	-4.209140e-01 	 8.066450e-04 	-4.059670e-01 	 -5.316290e-05 	-4.209140e-01 	 8.471650e-04 	-4.358480e-01 	 1.333070e-02 	-4.209140e-01 	 -4.549230e-03 	-4.059670e-01 	 4.373310e-04 	-4.209140e-01 	 -2.184830e-04 	-4.358480e-01 	 1.541990e-03 	-4.209140e-01 	 3.962610e-04 	-4.059670e-01 	 6.089600e-04 	-4.209140e-01 	 6.426860e-04 	 
-4.185080e-01 	 6.776300e-04 	-4.334180e-01 	 1.260190e-03 	-4.185080e-01 	 7.107240e-04 	-4.035840e-01 	 5.990070e-04 	-4.185080e-01 	 -4.135430e-03 	-4.334180e-01 	 1.353570e-02 	-4.185080e-01 	 8.325030e-04 	-4.035840e-01 	 -7.212880e-04 	-4.185080e-01 	 1.020230e-03 	-4.334180e-01 	 1.330860e-02 	-4.185080e-01 	 -4.278420e-03 	-4.035840e-01 	 1.112010e-03 	-4.185080e-01 	 3.189660e-04 	-4.334180e-01 	 1.285040e-03 	-4.185080e-01 	 3.700660e-04 	-4.035840e-01 	 4.920260e-04 	-4.185080e-01 	 6.776300e-04 	 
-4.160560e-01 	 6.485430e-04 	-4.309420e-01 	 1.100240e-03 	-4.160560e-01 	 1.503150e-03 	-4.011570e-01 	 1.098770e-03 	-4.160560e-01 	 -3.541280e-03 	-4.309420e-01 	 1.353280e-02 	-4.160560e-01 	 8.527110e-04 	-4.011570e-01 	 -1.314910e-03 	-4.160560e-01 	 1.275760e-03 	-4.309420e-01 	 1.324820e-02 	-4.160560e-01 	 -3.805280e-03 	-4.011570e-01 	 1.390430e-03 	-4.160560e-01 	 1.289200e-03 	-4.309420e-01 	 8.184020e-04 	-4.160560e-01 	 3.424960e-04 	-4.011570e-01 	 3.432310e-04 	-4.160560e-01 	 6.485430e-04 	 
-4.135590e-01 	 4.863600e-04 	-4.284190e-01 	 1.108020e-03 	-4.135590e-01 	 1.518910e-03 	-3.986840e-01 	 9.890140e-04 	-4.135590e-01 	 -3.055480e-03 	-4.284190e-01 	 1.351250e-02 	-4.135590e-01 	 8.477480e-04 	-3.986840e-01 	 -1.787000e-03 	-4.135590e-01 	 1.508550e-03 	-4.284190e-01 	 1.316860e-02 	-4.135590e-01 	 -3.133850e-03 	-3.986840e-01 	 1.467500e-03 	-4.135590e-01 	 1.933630e-03 	-4.284190e-01 	 4.149440e-04 	-4.135590e-01 	 2.627530e-04 	-3.986840e-01 	 1.801550e-04 	-4.135590e-01 	 4.863600e-04 	 
-4.110150e-01 	 2.981130e-04 	-4.258490e-01 	 1.075820e-03 	-4.110150e-01 	 1.694410e-03 	-3.961670e-01 	 7.016930e-04 	-4.110150e-01 	 -2.698490e-03 	-4.258490e-01 	 1.347300e-02 	-4.110150e-01 	 1.006670e-03 	-3.961670e-01 	 -2.428020e-03 	-4.110150e-01 	 1.623360e-03 	-4.258490e-01 	 1.304820e-02 	-4.110150e-01 	 -2.578150e-03 	-3.961670e-01 	 1.234520e-03 	-4.110150e-01 	 2.114400e-03 	-4.258490e-01 	 1.208660e-04 	-4.110150e-01 	 8.702590e-05 	-3.961670e-01 	 2.725770e-05 	-4.110150e-01 	 2.981130e-04 	 
-4.084250e-01 	 1.841100e-04 	-4.232320e-01 	 8.883430e-04 	-4.084250e-01 	 2.465830e-03 	-3.936040e-01 	 7.287000e-04 	-4.084250e-01 	 -2.342110e-03 	-4.232320e-01 	 1.337980e-02 	-4.084250e-01 	 1.391110e-03 	-3.936040e-01 	 -3.522430e-03 	-4.084250e-01 	 1.651590e-03 	-4.232320e-01 	 1.285650e-02 	-4.084250e-01 	 -2.360100e-03 	-3.936040e-01 	 1.040080e-03 	-4.084250e-01 	 2.356630e-03 	-4.232320e-01 	 -1.927830e-04 	-4.084250e-01 	 -1.575600e-04 	-3.936040e-01 	 -8.555900e-05 	-4.084250e-01 	 1.841100e-04 	 
-4.057890e-01 	 6.090280e-05 	-4.205670e-01 	 6.585300e-04 	-4.057890e-01 	 2.857760e-03 	-3.909960e-01 	 7.394410e-04 	-4.057890e-01 	 -1.991710e-03 	-4.205670e-01 	 1.324560e-02 	-4.057890e-01 	 1.648540e-03 	-3.909960e-01 	 -4.856420e-03 	-4.057890e-01 	 1.635330e-03 	-4.205670e-01 	 1.263200e-02 	-4.057890e-01 	 -2.256660e-03 	-3.909960e-01 	 1.397840e-03 	-4.057890e-01 	 2.393950e-03 	-4.205670e-01 	 -4.301360e-04 	-4.057890e-01 	 -2.890480e-04 	-3.909960e-01 	 -1.639930e-04 	-4.057890e-01 	 6.090280e-05 	 
-4.031070e-01 	 -1.230160e-04 	-4.178550e-01 	 4.174400e-04 	-4.031070e-01 	 2.586940e-03 	-3.883430e-01 	 7.714550e-04 	-4.031070e-01 	 -1.733560e-03 	-4.178550e-01 	 1.312230e-02 	-4.031070e-01 	 1.536790e-03 	-3.883430e-01 	 -6.016080e-03 	-4.031070e-01 	 1.601030e-03 	-4.178550e-01 	 1.236820e-02 	-4.031070e-01 	 -2.035780e-03 	-3.883430e-01 	 1.842730e-03 	-4.031070e-01 	 2.081100e-03 	-4.178550e-01 	 -4.876900e-04 	-4.031070e-01 	 -2.445470e-04 	-3.883430e-01 	 -2.448960e-04 	-4.031070e-01 	 -1.230160e-04 	 
-4.003780e-01 	 -2.794670e-04 	-4.150960e-01 	 9.701520e-05 	-4.003780e-01 	 2.167710e-03 	-3.856450e-01 	 1.168350e-03 	-4.003780e-01 	 -1.597390e-03 	-4.150960e-01 	 1.295670e-02 	-4.003780e-01 	 1.191350e-03 	-3.856450e-01 	 -7.033370e-03 	-4.003780e-01 	 1.526960e-03 	-4.150960e-01 	 1.200530e-02 	-4.003780e-01 	 -1.742780e-03 	-3.856450e-01 	 2.140100e-03 	-4.003780e-01 	 2.399990e-03 	-4.150960e-01 	 -4.978580e-04 	-4.003780e-01 	 -2.403190e-04 	-3.856450e-01 	 -3.380960e-04 	-4.003780e-01 	 -2.794670e-04 	 
-3.976020e-01 	 -3.819680e-04 	-4.122890e-01 	 -1.688950e-04 	-3.976020e-01 	 2.209800e-03 	-3.829010e-01 	 1.484840e-03 	-3.976020e-01 	 -1.644100e-03 	-4.122890e-01 	 1.261640e-02 	-3.976020e-01 	 6.993260e-04 	-3.829010e-01 	 -8.091540e-03 	-3.976020e-01 	 1.286590e-03 	-4.122890e-01 	 1.163190e-02 	-3.976020e-01 	 -1.555880e-03 	-3.829010e-01 	 2.683620e-03 	-3.976020e-01 	 2.911850e-03 	-4.122890e-01 	 -5.052870e-04 	-3.976020e-01 	 -4.133440e-04 	-3.829010e-01 	 -4.181070e-04 	-3.976020e-01 	 -3.819680e-04 	 
-3.947810e-01 	 -4.995660e-04 	-4.094350e-01 	 -2.822230e-04 	-3.947810e-01 	 2.625260e-03 	-3.801110e-01 	 1.342970e-03 	-3.947810e-01 	 -1.768940e-03 	-4.094350e-01 	 1.220010e-02 	-3.947810e-01 	 1.516740e-04 	-3.801110e-01 	 -9.130670e-03 	-3.947810e-01 	 7.978200e-04 	-4.094350e-01 	 1.137870e-02 	-3.947810e-01 	 -1.502890e-03 	-3.801110e-01 	 2.868220e-03 	-3.947810e-01 	 2.661770e-03 	-4.094350e-01 	 -4.772490e-04 	-3.947810e-01 	 -6.298900e-04 	-3.801110e-01 	 -5.008940e-04 	-3.947810e-01 	 -4.995660e-04 	 
-3.919120e-01 	 -6.431710e-04 	-4.065330e-01 	 -4.775310e-04 	-3.919120e-01 	 2.682250e-03 	-3.772760e-01 	 1.538280e-03 	-3.919120e-01 	 -1.695790e-03 	-4.065330e-01 	 1.189480e-02 	-3.919120e-01 	 -1.923640e-04 	-3.772760e-01 	 -1.009420e-02 	-3.919120e-01 	 1.005460e-04 	-4.065330e-01 	 1.122850e-02 	-3.919120e-01 	 -1.322870e-03 	-3.772760e-01 	 2.485650e-03 	-3.919120e-01 	 2.604990e-03 	-4.065330e-01 	 -5.670140e-04 	-3.919120e-01 	 -7.610450e-04 	-3.772760e-01 	 -6.387130e-04 	-3.919120e-01 	 -6.431710e-04 	 
-3.889970e-01 	 -7.328220e-04 	-4.035830e-01 	 -8.733250e-04 	-3.889970e-01 	 2.621440e-03 	-3.743960e-01 	 2.533860e-03 	-3.889970e-01 	 -1.453310e-03 	-4.035830e-01 	 1.163770e-02 	-3.889970e-01 	 -4.530800e-04 	-3.743960e-01 	 -1.096400e-02 	-3.889970e-01 	 -7.769660e-04 	-4.035830e-01 	 1.127200e-02 	-3.889970e-01 	 -1.099980e-03 	-3.743960e-01 	 3.057950e-03 	-3.889970e-01 	 3.137820e-03 	-4.035830e-01 	 -8.967090e-04 	-3.889970e-01 	 -7.890140e-04 	-3.743960e-01 	 -8.174750e-04 	-3.889970e-01 	 -7.328220e-04 	 
-3.860360e-01 	 -7.289080e-04 	-4.005860e-01 	 -1.230870e-03 	-3.860360e-01 	 2.753460e-03 	-3.714700e-01 	 3.400070e-03 	-3.860360e-01 	 -1.388850e-03 	-4.005860e-01 	 1.142480e-02 	-3.860360e-01 	 -1.061100e-03 	-3.714700e-01 	 -1.168760e-02 	-3.860360e-01 	 -1.808160e-03 	-4.005860e-01 	 1.158060e-02 	-3.860360e-01 	 -1.215910e-03 	-3.714700e-01 	 4.462820e-03 	-3.860360e-01 	 2.988030e-03 	-4.005860e-01 	 -1.260420e-03 	-3.860360e-01 	 -7.473040e-04 	-3.714700e-01 	 -9.547750e-04 	-3.860360e-01 	 -7.289080e-04 	 
-3.830280e-01 	 -7.137160e-04 	-3.975420e-01 	 -1.349560e-03 	-3.830280e-01 	 2.558240e-03 	-3.684980e-01 	 3.538070e-03 	-3.830280e-01 	 -1.518850e-03 	-3.975420e-01 	 1.142330e-02 	-3.830280e-01 	 -1.783110e-03 	-3.684980e-01 	 -1.215370e-02 	-3.830280e-01 	 -2.689740e-03 	-3.975420e-01 	 1.185240e-02 	-3.830280e-01 	 -1.355730e-03 	-3.684980e-01 	 4.409930e-03 	-3.830280e-01 	 2.206300e-03 	-3.975420e-01 	 -1.319090e-03 	-3.830280e-01 	 -6.869830e-04 	-3.684980e-01 	 -1.003310e-03 	-3.830280e-01 	 -7.137160e-04 	 
-3.799730e-01 	 -7.683020e-04 	-3.944490e-01 	 -1.348900e-03 	-3.799730e-01 	 2.108900e-03 	-3.654810e-01 	 3.546060e-03 	-3.799730e-01 	 -1.535250e-03 	-3.944490e-01 	 1.147700e-02 	-3.799730e-01 	 -2.063220e-03 	-3.654810e-01 	 -1.215970e-02 	-3.799730e-01 	 -2.896090e-03 	-3.944490e-01 	 1.182380e-02 	-3.799730e-01 	 -1.086030e-03 	-3.654810e-01 	 3.106950e-03 	-3.799730e-01 	 2.245530e-03 	-3.944490e-01 	 -1.134920e-03 	-3.799730e-01 	 -6.231880e-04 	-3.654810e-01 	 -9.987860e-04 	-3.799730e-01 	 -7.683020e-04 	 
-3.768720e-01 	 -8.595880e-04 	-3.913100e-01 	 -1.396740e-03 	-3.768720e-01 	 1.875120e-03 	-3.624180e-01 	 3.830840e-03 	-3.768720e-01 	 -1.227240e-03 	-3.913100e-01 	 1.112580e-02 	-3.768720e-01 	 -2.088230e-03 	-3.624180e-01 	 -1.173580e-02 	-3.768720e-01 	 -2.313950e-03 	-3.913100e-01 	 1.169620e-02 	-3.768720e-01 	 -7.367680e-04 	-3.624180e-01 	 2.785330e-03 	-3.768720e-01 	 2.905580e-03 	-3.913100e-01 	 -1.090770e-03 	-3.768720e-01 	 -6.173010e-04 	-3.624180e-01 	 -1.016790e-03 	-3.768720e-01 	 -8.595880e-04 	 
