f	SCl	
1.426758e+00 	 4.933130e-06 	 
1.443743e+00 	 2.520993e-06 	 
1.460728e+00 	 1.675837e-06 	 
1.477714e+00 	 1.641030e-06 	 
1.494699e+00 	 1.095134e-06 	 
1.511684e+00 	 9.221831e-07 	 
1.528669e+00 	 5.057702e-07 	 
1.545654e+00 	 3.951316e-07 	 
1.562640e+00 	 2.968725e-07 	 
1.579625e+00 	 1.377618e-06 	 
1.596610e+00 	 2.229765e-06 	 
1.613595e+00 	 4.608940e-07 	 
1.630581e+00 	 6.079070e-07 	 
1.647566e+00 	 1.605569e-06 	 
1.664551e+00 	 1.232115e-06 	 
1.681536e+00 	 1.111852e-06 	 
1.698521e+00 	 6.898587e-07 	 
1.715507e+00 	 6.369520e-07 	 
1.732492e+00 	 5.941714e-07 	 
1.749477e+00 	 2.776907e-07 	 
1.766462e+00 	 1.744908e-07 	 
1.783447e+00 	 3.463284e-07 	 
1.800433e+00 	 3.579055e-07 	 
1.817418e+00 	 1.498605e-07 	 
1.834403e+00 	 5.845699e-07 	 
1.851388e+00 	 1.134289e-07 	 
1.868374e+00 	 1.875599e-07 	 
1.885359e+00 	 5.377582e-07 	 
1.902344e+00 	 9.142165e-07 	 
1.919329e+00 	 1.393244e-06 	 
1.936314e+00 	 1.279381e-06 	 
1.953300e+00 	 4.835271e-07 	 
1.970285e+00 	 6.662564e-07 	 
1.987270e+00 	 6.334144e-07 	 
2.004255e+00 	 5.152353e-07 	 
2.021240e+00 	 5.519318e-07 	 
2.038226e+00 	 3.736546e-07 	 
2.055211e+00 	 1.261509e-07 	 
2.072196e+00 	 1.282309e-07 	 
2.089181e+00 	 1.162084e-07 	 
2.106167e+00 	 1.493260e-08 	 
2.123152e+00 	 1.961540e-07 	 
2.140137e+00 	 4.914539e-07 	 
2.157122e+00 	 3.211767e-07 	 
2.174107e+00 	 2.768158e-07 	 
2.191093e+00 	 4.846828e-07 	 
2.208078e+00 	 4.927787e-07 	 
2.225063e+00 	 2.155791e-06 	 
2.242048e+00 	 2.275870e-06 	 
2.259033e+00 	 2.004204e-07 	 
2.276019e+00 	 6.466019e-08 	 
2.293004e+00 	 2.427293e-08 	 
2.309989e+00 	 3.667532e-07 	 
2.326974e+00 	 3.411809e-07 	 
2.343960e+00 	 6.557693e-07 	 
2.360945e+00 	 7.152137e-07 	 
2.377930e+00 	 4.968725e-07 	 
2.394915e+00 	 1.273676e-06 	 
2.411900e+00 	 1.053253e-06 	 
2.428886e+00 	 4.172370e-07 	 
2.445871e+00 	 5.831540e-07 	 
2.462856e+00 	 3.309120e-07 	 
2.479841e+00 	 3.587634e-07 	 
2.496826e+00 	 2.138373e-07 	 
2.513812e+00 	 1.558084e-07 	 
2.530797e+00 	 7.729581e-08 	 
2.547782e+00 	 2.639381e-07 	 
2.564767e+00 	 1.222413e-06 	 
2.581753e+00 	 1.352687e-06 	 
2.598738e+00 	 1.325188e-07 	 
2.615723e+00 	 4.411839e-07 	 
2.632708e+00 	 2.007362e-07 	 
2.649693e+00 	 2.447914e-07 	 
2.666679e+00 	 3.127339e-07 	 
2.683664e+00 	 1.213781e-06 	 
2.700649e+00 	 3.376422e-07 	 
2.717634e+00 	 4.291059e-07 	 
2.734619e+00 	 6.638263e-07 	 
2.751605e+00 	 9.137899e-07 	 
2.768590e+00 	 1.725696e-07 	 
2.785575e+00 	 9.932213e-07 	 
2.802560e+00 	 1.331964e-06 	 
2.819546e+00 	 6.546796e-07 	 
2.836531e+00 	 3.019169e-07 	 
2.853516e+00 	 1.894234e-07 	 
2.870501e+00 	 4.608719e-07 	 
2.887486e+00 	 7.024967e-07 	 
2.904472e+00 	 5.680279e-07 	 
