   n        time         Cl         Cd         AoA         M
 2208380   246.00519   0.9589120   0.0521489  10.0000000   0.3000000
 2208400   246.00738   0.9588870   0.0521371  10.0000000   0.3000000
 2208420   246.00957   0.9588580   0.0521248  10.0000000   0.3000000
 2208440   246.01176   0.9588262   0.0521125  10.0000000   0.3000000
 2208460   246.01395   0.9587925   0.0521004  10.0000000   0.3000000
 2208480   246.01614   0.9587583   0.0520887  10.0000000   0.3000000
 2208500   246.01833   0.9587248   0.0520775  10.0000000   0.3000000
 2208520   246.02052   0.9586933   0.0520670  10.0000000   0.3000000
 2208540   246.02270   0.9586649   0.0520573  10.0000000   0.3000000
 2208560   246.02489   0.9586406   0.0520487  10.0000000   0.3000000
 2208580   246.02708   0.9586211   0.0520412  10.0000000   0.3000000
 2208600   246.02927   0.9586070   0.0520345  10.0000000   0.3000000
 2208620   246.03146   0.9585996   0.0520288  10.0000000   0.3000000
 2208640   246.03365   0.9585986   0.0520241  10.0000000   0.3000000
 2208660   246.03584   0.9586029   0.0520205  10.0000000   0.3000000
 2208680   246.03803   0.9586129   0.0520178  10.0000000   0.3000000
 2208700   246.04022   0.9586294   0.0520166  10.0000000   0.3000000
 2208720   246.04241   0.9586513   0.0520170  10.0000000   0.3000000
 2208740   246.04460   0.9586759   0.0520194  10.0000000   0.3000000
 2208760   246.04678   0.9587011   0.0520238  10.0000000   0.3000000
 2208780   246.04897   0.9587257   0.0520299  10.0000000   0.3000000
 2208800   246.05116   0.9587497   0.0520369  10.0000000   0.3000000
 2208820   246.05335   0.9587731   0.0520442  10.0000000   0.3000000
 2208840   246.05554   0.9587956   0.0520510  10.0000000   0.3000000
 2208860   246.05773   0.9588172   0.0520571  10.0000000   0.3000000
 2208880   246.05992   0.9588377   0.0520623  10.0000000   0.3000000
 2208900   246.06211   0.9588575   0.0520666  10.0000000   0.3000000
 2208920   246.06430   0.9588773   0.0520704  10.0000000   0.3000000
 2208940   246.06649   0.9588981   0.0520739  10.0000000   0.3000000
 2208960   246.06868   0.9589203   0.0520770  10.0000000   0.3000000
 2208980   246.07087   0.9589440   0.0520802  10.0000000   0.3000000
 2209000   246.07306   0.9589699   0.0520834  10.0000000   0.3000000
 2209020   246.07525   0.9589987   0.0520869  10.0000000   0.3000000
 2209040   246.07743   0.9590297   0.0520903  10.0000000   0.3000000
 2209060   246.07962   0.9590620   0.0520934  10.0000000   0.3000000
 2209080   246.08181   0.9590954   0.0520963  10.0000000   0.3000000
 2209100   246.08400   0.9591294   0.0520988  10.0000000   0.3000000
 2209120   246.08619   0.9591629   0.0521009  10.0000000   0.3000000
 2209140   246.08838   0.9591951   0.0521022  10.0000000   0.3000000
 2209160   246.09057   0.9592254   0.0521027  10.0000000   0.3000000
 2209180   246.09276   0.9592527   0.0521025  10.0000000   0.3000000
 2209200   246.09495   0.9592766   0.0521017  10.0000000   0.3000000
 2209220   246.09714   0.9592969   0.0521002  10.0000000   0.3000000
 2209240   246.09933   0.9593132   0.0520977  10.0000000   0.3000000
 2209260   246.10152   0.9593255   0.0520940  10.0000000   0.3000000
 2209280   246.10371   0.9593344   0.0520893  10.0000000   0.3000000
 2209300   246.10590   0.9593405   0.0520837  10.0000000   0.3000000
 2209320   246.10809   0.9593435   0.0520774  10.0000000   0.3000000
 2209340   246.11028   0.9593435   0.0520703  10.0000000   0.3000000
 2209360   246.11246   0.9593410   0.0520626  10.0000000   0.3000000
 2209380   246.11465   0.9593367   0.0520546  10.0000000   0.3000000
 2209400   246.11684   0.9593309   0.0520465  10.0000000   0.3000000
 2209420   246.11903   0.9593237   0.0520386  10.0000000   0.3000000
 2209440   246.12122   0.9593149   0.0520311  10.0000000   0.3000000
 2209460   246.12341   0.9593048   0.0520241  10.0000000   0.3000000
 2209480   246.12560   0.9592935   0.0520176  10.0000000   0.3000000
 2209500   246.12779   0.9592813   0.0520118  10.0000000   0.3000000
 2209520   246.12998   0.9592685   0.0520064  10.0000000   0.3000000
 2209540   246.13217   0.9592557   0.0520015  10.0000000   0.3000000
 2209560   246.13436   0.9592435   0.0519969  10.0000000   0.3000000
 2209580   246.13655   0.9592325   0.0519925  10.0000000   0.3000000
 2209600   246.13874   0.9592236   0.0519885  10.0000000   0.3000000
 2209620   246.14093   0.9592174   0.0519848  10.0000000   0.3000000
 2209640   246.14312   0.9592148   0.0519817  10.0000000   0.3000000
 2209660   246.14531   0.9592165   0.0519794  10.0000000   0.3000000
 2209680   246.14750   0.9592229   0.0519780  10.0000000   0.3000000
 2209700   246.14969   0.9592340   0.0519776  10.0000000   0.3000000
 2209720   246.15188   0.9592497   0.0519783  10.0000000   0.3000000
 2209740   246.15407   0.9592699   0.0519801  10.0000000   0.3000000
 2209760   246.15626   0.9592942   0.0519830  10.0000000   0.3000000
 2209780   246.15845   0.9593223   0.0519871  10.0000000   0.3000000
 2209800   246.16064   0.9593541   0.0519923  10.0000000   0.3000000
 2209820   246.16283   0.9593892   0.0519986  10.0000000   0.3000000
 2209840   246.16502   0.9594276   0.0520059  10.0000000   0.3000000
 2209860   246.16720   0.9594689   0.0520142  10.0000000   0.3000000
 2209880   246.16939   0.9595127   0.0520234  10.0000000   0.3000000
 2209900   246.17158   0.9595587   0.0520334  10.0000000   0.3000000
 2209920   246.17377   0.9596066   0.0520440  10.0000000   0.3000000
 2209940   246.17596   0.9596560   0.0520553  10.0000000   0.3000000
 2209960   246.17815   0.9597066   0.0520671  10.0000000   0.3000000
 2209980   246.18034   0.9597579   0.0520794  10.0000000   0.3000000
 2210000   246.18253   0.9598093   0.0520919  10.0000000   0.3000000
 2210020   246.18472   0.9598601   0.0521045  10.0000000   0.3000000
 2210040   246.18691   0.9599097   0.0521171  10.0000000   0.3000000
 2210060   246.18910   0.9599577   0.0521297  10.0000000   0.3000000
 2210080   246.19129   0.9600035   0.0521420  10.0000000   0.3000000
 2210100   246.19348   0.9600469   0.0521541  10.0000000   0.3000000
 2210120   246.19567   0.9600875   0.0521659  10.0000000   0.3000000
 2210140   246.19786   0.9601251   0.0521774  10.0000000   0.3000000
 2210160   246.20005   0.9601591   0.0521884  10.0000000   0.3000000
 2210180   246.20224   0.9601893   0.0521989  10.0000000   0.3000000
 2210200   246.20443   0.9602149   0.0522086  10.0000000   0.3000000
 2210220   246.20662   0.9602354   0.0522172  10.0000000   0.3000000
 2210240   246.20881   0.9602503   0.0522246  10.0000000   0.3000000
 2210260   246.21100   0.9602594   0.0522307  10.0000000   0.3000000
 2210280   246.21319   0.9602625   0.0522353  10.0000000   0.3000000
 2210300   246.21538   0.9602598   0.0522384  10.0000000   0.3000000
 2210320   246.21757   0.9602516   0.0522399  10.0000000   0.3000000
 2210340   246.21976   0.9602385   0.0522403  10.0000000   0.3000000
 2210360   246.22195   0.9602214   0.0522395  10.0000000   0.3000000
 2210380   246.22414   0.9602009   0.0522378  10.0000000   0.3000000
 2210400   246.22633   0.9601776   0.0522354  10.0000000   0.3000000
 2210420   246.22851   0.9601523   0.0522324  10.0000000   0.3000000
 2210440   246.23070   0.9601262   0.0522291  10.0000000   0.3000000
 2210460   246.23289   0.9601006   0.0522258  10.0000000   0.3000000
 2210480   246.23508   0.9600763   0.0522225  10.0000000   0.3000000
 2210500   246.23727   0.9600543   0.0522196  10.0000000   0.3000000
 2210520   246.23946   0.9600353   0.0522169  10.0000000   0.3000000
 2210540   246.24165   0.9600198   0.0522147  10.0000000   0.3000000
 2210560   246.24384   0.9600082   0.0522130  10.0000000   0.3000000
 2210580   246.24603   0.9600009   0.0522118  10.0000000   0.3000000
 2210600   246.24822   0.9599979   0.0522110  10.0000000   0.3000000
 2210620   246.25041   0.9599992   0.0522108  10.0000000   0.3000000
 2210640   246.25260   0.9600048   0.0522111  10.0000000   0.3000000
 2210660   246.25479   0.9600143   0.0522120  10.0000000   0.3000000
 2210680   246.25698   0.9600274   0.0522134  10.0000000   0.3000000
 2210700   246.25917   0.9600438   0.0522153  10.0000000   0.3000000
 2210720   246.26136   0.9600629   0.0522178  10.0000000   0.3000000
 2210740   246.26355   0.9600845   0.0522209  10.0000000   0.3000000
 2210760   246.26574   0.9601083   0.0522244  10.0000000   0.3000000
 2210780   246.26793   0.9601340   0.0522285  10.0000000   0.3000000
 2210800   246.27012   0.9601611   0.0522329  10.0000000   0.3000000
 2210820   246.27231   0.9601888   0.0522376  10.0000000   0.3000000
 2210840   246.27450   0.9602169   0.0522425  10.0000000   0.3000000
 2210860   246.27669   0.9602448   0.0522475  10.0000000   0.3000000
 2210880   246.27888   0.9602720   0.0522524  10.0000000   0.3000000
 2210900   246.28107   0.9602978   0.0522570  10.0000000   0.3000000
 2210920   246.28325   0.9603216   0.0522613  10.0000000   0.3000000
 2210940   246.28544   0.9603426   0.0522652  10.0000000   0.3000000
 2210960   246.28763   0.9603598   0.0522684  10.0000000   0.3000000
 2210980   246.28982   0.9603727   0.0522712  10.0000000   0.3000000
 2211000   246.29201   0.9603815   0.0522733  10.0000000   0.3000000
 2211020   246.29420   0.9603858   0.0522747  10.0000000   0.3000000
 2211040   246.29639   0.9603853   0.0522749  10.0000000   0.3000000
 2211060   246.29858   0.9603798   0.0522736  10.0000000   0.3000000
 2211080   246.30077   0.9603702   0.0522712  10.0000000   0.3000000
 2211100   246.30296   0.9603573   0.0522678  10.0000000   0.3000000
 2211120   246.30515   0.9603412   0.0522636  10.0000000   0.3000000
 2211140   246.30734   0.9603218   0.0522586  10.0000000   0.3000000
 2211160   246.30953   0.9602990   0.0522527  10.0000000   0.3000000
 2211180   246.31172   0.9602733   0.0522461  10.0000000   0.3000000
 2211200   246.31391   0.9602455   0.0522390  10.0000000   0.3000000
 2211220   246.31610   0.9602163   0.0522316  10.0000000   0.3000000
 2211240   246.31829   0.9601861   0.0522240  10.0000000   0.3000000
 2211260   246.32048   0.9601549   0.0522163  10.0000000   0.3000000
 2211280   246.32267   0.9601230   0.0522085  10.0000000   0.3000000
 2211300   246.32486   0.9600903   0.0522006  10.0000000   0.3000000
 2211320   246.32704   0.9600570   0.0521926  10.0000000   0.3000000
 2211340   246.32923   0.9600235   0.0521848  10.0000000   0.3000000
 2211360   246.33142   0.9599905   0.0521772  10.0000000   0.3000000
 2211380   246.33361   0.9599583   0.0521700  10.0000000   0.3000000
 2211400   246.33580   0.9599274   0.0521632  10.0000000   0.3000000
 2211420   246.33799   0.9598979   0.0521568  10.0000000   0.3000000
 2211440   246.34018   0.9598700   0.0521509  10.0000000   0.3000000
 2211460   246.34237   0.9598440   0.0521455  10.0000000   0.3000000
 2211480   246.34456   0.9598204   0.0521405  10.0000000   0.3000000
 2211500   246.34675   0.9597993   0.0521361  10.0000000   0.3000000
 2211520   246.34894   0.9597808   0.0521319  10.0000000   0.3000000
 2211540   246.35113   0.9597651   0.0521280  10.0000000   0.3000000
 2211560   246.35332   0.9597522   0.0521242  10.0000000   0.3000000
 2211580   246.35551   0.9597419   0.0521207  10.0000000   0.3000000
 2211600   246.35770   0.9597340   0.0521176  10.0000000   0.3000000
 2211620   246.35989   0.9597288   0.0521148  10.0000000   0.3000000
 2211640   246.36207   0.9597267   0.0521125  10.0000000   0.3000000
 2211660   246.36426   0.9597280   0.0521106  10.0000000   0.3000000
 2211680   246.36645   0.9597326   0.0521089  10.0000000   0.3000000
 2211700   246.36864   0.9597406   0.0521075  10.0000000   0.3000000
 2211720   246.37083   0.9597514   0.0521063  10.0000000   0.3000000
 2211740   246.37302   0.9597649   0.0521054  10.0000000   0.3000000
 2211760   246.37521   0.9597808   0.0521047  10.0000000   0.3000000
 2211780   246.37740   0.9597989   0.0521042  10.0000000   0.3000000
 2211800   246.37959   0.9598183   0.0521038  10.0000000   0.3000000
 2211820   246.38178   0.9598391   0.0521037  10.0000000   0.3000000
 2211840   246.38397   0.9598610   0.0521038  10.0000000   0.3000000
 2211860   246.38616   0.9598825   0.0521036  10.0000000   0.3000000
 2211880   246.38835   0.9599050   0.0521031  10.0000000   0.3000000
 2211900   246.39054   0.9599285   0.0521025  10.0000000   0.3000000
 2211920   246.39272   0.9599519   0.0521021  10.0000000   0.3000000
 2211940   246.39491   0.9599757   0.0521020  10.0000000   0.3000000
 2211960   246.39710   0.9600007   0.0521025  10.0000000   0.3000000
 2211980   246.39929   0.9600270   0.0521039  10.0000000   0.3000000
 2212000   246.40148   0.9600536   0.0521069  10.0000000   0.3000000
 2212020   246.40367   0.9600800   0.0521121  10.0000000   0.3000000
 2212040   246.40586   0.9601070   0.0521196  10.0000000   0.3000000
 2212060   246.40805   0.9601355   0.0521285  10.0000000   0.3000000
 2212080   246.41024   0.9601659   0.0521377  10.0000000   0.3000000
 2212100   246.41243   0.9601982   0.0521466  10.0000000   0.3000000
 2212120   246.41462   0.9602325   0.0521552  10.0000000   0.3000000
 2212140   246.41681   0.9602686   0.0521634  10.0000000   0.3000000
 2212160   246.41899   0.9603060   0.0521712  10.0000000   0.3000000
 2212180   246.42118   0.9603443   0.0521786  10.0000000   0.3000000
 2212200   246.42337   0.9603829   0.0521859  10.0000000   0.3000000
 2212220   246.42556   0.9604211   0.0521932  10.0000000   0.3000000
 2212240   246.42775   0.9604584   0.0522005  10.0000000   0.3000000
 2212260   246.42994   0.9604941   0.0522080  10.0000000   0.3000000
 2212280   246.43213   0.9605275   0.0522154  10.0000000   0.3000000
 2212300   246.43432   0.9605582   0.0522226  10.0000000   0.3000000
 2212320   246.43651   0.9605860   0.0522295  10.0000000   0.3000000
 2212340   246.43870   0.9606110   0.0522360  10.0000000   0.3000000
 2212360   246.44089   0.9606337   0.0522420  10.0000000   0.3000000
 2212380   246.44308   0.9606548   0.0522476  10.0000000   0.3000000
 2212400   246.44526   0.9606749   0.0522526  10.0000000   0.3000000
 2212420   246.44745   0.9606942   0.0522572  10.0000000   0.3000000
 2212440   246.44964   0.9607125   0.0522615  10.0000000   0.3000000
 2212460   246.45183   0.9607295   0.0522651  10.0000000   0.3000000
 2212480   246.45402   0.9607447   0.0522680  10.0000000   0.3000000
 2212500   246.45621   0.9607588   0.0522701  10.0000000   0.3000000
 2212520   246.45840   0.9607726   0.0522717  10.0000000   0.3000000
 2212540   246.46059   0.9607864   0.0522731  10.0000000   0.3000000
 2212560   246.46278   0.9608013   0.0522746  10.0000000   0.3000000
 2212580   246.46497   0.9608193   0.0522774  10.0000000   0.3000000
 2212600   246.46716   0.9608409   0.0522827  10.0000000   0.3000000
 2212620   246.46935   0.9608661   0.0522913  10.0000000   0.3000000
 2212640   246.47153   0.9608949   0.0523034  10.0000000   0.3000000
 2212660   246.47372   0.9609271   0.0523184  10.0000000   0.3000000
 2212680   246.47591   0.9609623   0.0523353  10.0000000   0.3000000
 2212700   246.47810   0.9609995   0.0523531  10.0000000   0.3000000
 2212720   246.48029   0.9610372   0.0523708  10.0000000   0.3000000
 2212740   246.48248   0.9610745   0.0523877  10.0000000   0.3000000
 2212760   246.48467   0.9611106   0.0524032  10.0000000   0.3000000
 2212780   246.48686   0.9611452   0.0524172  10.0000000   0.3000000
 2212800   246.48905   0.9611777   0.0524297  10.0000000   0.3000000
 2212820   246.49124   0.9612080   0.0524407  10.0000000   0.3000000
 2212840   246.49343   0.9612362   0.0524505  10.0000000   0.3000000
 2212860   246.49562   0.9612628   0.0524595  10.0000000   0.3000000
 2212880   246.49781   0.9612888   0.0524680  10.0000000   0.3000000
 2212900   246.49999   0.9613152   0.0524762  10.0000000   0.3000000
 2212920   246.50218   0.9613426   0.0524842  10.0000000   0.3000000
 2212940   246.50437   0.9613715   0.0524923  10.0000000   0.3000000
 2212960   246.50656   0.9614029   0.0525010  10.0000000   0.3000000
 2212980   246.50875   0.9614375   0.0525107  10.0000000   0.3000000
 2213000   246.51094   0.9614759   0.0525218  10.0000000   0.3000000
 2213020   246.51313   0.9615189   0.0525347  10.0000000   0.3000000
 2213040   246.51532   0.9615669   0.0525497  10.0000000   0.3000000
 2213060   246.51751   0.9616196   0.0525669  10.0000000   0.3000000
 2213080   246.51970   0.9616758   0.0525862  10.0000000   0.3000000
 2213100   246.52189   0.9617341   0.0526071  10.0000000   0.3000000
 2213120   246.52408   0.9617928   0.0526292  10.0000000   0.3000000
 2213140   246.52627   0.9618505   0.0526519  10.0000000   0.3000000
 2213160   246.52846   0.9619056   0.0526747  10.0000000   0.3000000
 2213180   246.53064   0.9619571   0.0526970  10.0000000   0.3000000
 2213200   246.53283   0.9620040   0.0527184  10.0000000   0.3000000
 2213220   246.53502   0.9620457   0.0527385  10.0000000   0.3000000
 2213240   246.53721   0.9620813   0.0527570  10.0000000   0.3000000
 2213260   246.53940   0.9621103   0.0527739  10.0000000   0.3000000
 2213280   246.54159   0.9621323   0.0527889  10.0000000   0.3000000
 2213300   246.54378   0.9621471   0.0528022  10.0000000   0.3000000
 2213320   246.54597   0.9621551   0.0528138  10.0000000   0.3000000
 2213340   246.54816   0.9621563   0.0528238  10.0000000   0.3000000
 2213360   246.55035   0.9621514   0.0528323  10.0000000   0.3000000
 2213380   246.55254   0.9621408   0.0528394  10.0000000   0.3000000
 2213400   246.55473   0.9621251   0.0528451  10.0000000   0.3000000
 2213420   246.55692   0.9621047   0.0528495  10.0000000   0.3000000
 2213440   246.55911   0.9620801   0.0528526  10.0000000   0.3000000
 2213460   246.56130   0.9620515   0.0528546  10.0000000   0.3000000
 2213480   246.56349   0.9620193   0.0528553  10.0000000   0.3000000
 2213500   246.56567   0.9619836   0.0528550  10.0000000   0.3000000
 2213520   246.56786   0.9619449   0.0528535  10.0000000   0.3000000
 2213540   246.57005   0.9619033   0.0528509  10.0000000   0.3000000
 2213560   246.57224   0.9618592   0.0528473  10.0000000   0.3000000
 2213580   246.57443   0.9618129   0.0528426  10.0000000   0.3000000
 2213600   246.57662   0.9617646   0.0528369  10.0000000   0.3000000
 2213620   246.57881   0.9617146   0.0528302  10.0000000   0.3000000
 2213640   246.58100   0.9616633   0.0528225  10.0000000   0.3000000
 2213660   246.58319   0.9616108   0.0528138  10.0000000   0.3000000
 2213680   246.58538   0.9615577   0.0528044  10.0000000   0.3000000
 2213700   246.58757   0.9615043   0.0527943  10.0000000   0.3000000
 2213720   246.58976   0.9614510   0.0527837  10.0000000   0.3000000
 2213740   246.59195   0.9613978   0.0527728  10.0000000   0.3000000
 2213760   246.59414   0.9613449   0.0527616  10.0000000   0.3000000
 2213780   246.59633   0.9612923   0.0527503  10.0000000   0.3000000
 2213800   246.59852   0.9612400   0.0527389  10.0000000   0.3000000
 2213820   246.60070   0.9611881   0.0527274  10.0000000   0.3000000
 2213840   246.60289   0.9611366   0.0527160  10.0000000   0.3000000
 2213860   246.60508   0.9610856   0.0527045  10.0000000   0.3000000
 2213880   246.60727   0.9610353   0.0526931  10.0000000   0.3000000
 2213900   246.60946   0.9609860   0.0526816  10.0000000   0.3000000
 2213920   246.61165   0.9609381   0.0526703  10.0000000   0.3000000
 2213940   246.61384   0.9608919   0.0526590  10.0000000   0.3000000
 2213960   246.61603   0.9608480   0.0526478  10.0000000   0.3000000
 2213980   246.61822   0.9608069   0.0526369  10.0000000   0.3000000
 2214000   246.62041   0.9607695   0.0526264  10.0000000   0.3000000
 2214020   246.62260   0.9607366   0.0526164  10.0000000   0.3000000
 2214040   246.62479   0.9607090   0.0526074  10.0000000   0.3000000
 2214060   246.62698   0.9606873   0.0525994  10.0000000   0.3000000
 2214080   246.62917   0.9606720   0.0525927  10.0000000   0.3000000
 2214100   246.63136   0.9606632   0.0525875  10.0000000   0.3000000
 2214120   246.63354   0.9606612   0.0525838  10.0000000   0.3000000
 2214140   246.63573   0.9606659   0.0525818  10.0000000   0.3000000
 2214160   246.63792   0.9606774   0.0525813  10.0000000   0.3000000
 2214180   246.64011   0.9606954   0.0525822  10.0000000   0.3000000
 2214200   246.64230   0.9607193   0.0525844  10.0000000   0.3000000
 2214220   246.64449   0.9607483   0.0525874  10.0000000   0.3000000
 2214240   246.64668   0.9607812   0.0525909  10.0000000   0.3000000
 2214260   246.64887   0.9608164   0.0525944  10.0000000   0.3000000
 2214280   246.65106   0.9608522   0.0525976  10.0000000   0.3000000
 2214300   246.65325   0.9608873   0.0526002  10.0000000   0.3000000
 2214320   246.65544   0.9609202   0.0526022  10.0000000   0.3000000
 2214340   246.65763   0.9609499   0.0526036  10.0000000   0.3000000
 2214360   246.65982   0.9609755   0.0526049  10.0000000   0.3000000
 2214380   246.66201   0.9609970   0.0526061  10.0000000   0.3000000
 2214400   246.66420   0.9610141   0.0526073  10.0000000   0.3000000
 2214420   246.66639   0.9610268   0.0526087  10.0000000   0.3000000
 2214440   246.66858   0.9610354   0.0526107  10.0000000   0.3000000
 2214460   246.67076   0.9610396   0.0526134  10.0000000   0.3000000
 2214480   246.67295   0.9610400   0.0526170  10.0000000   0.3000000
 2214500   246.67514   0.9610374   0.0526214  10.0000000   0.3000000
 2214520   246.67733   0.9610321   0.0526270  10.0000000   0.3000000
 2214540   246.67952   0.9610243   0.0526339  10.0000000   0.3000000
 2214560   246.68171   0.9610143   0.0526420  10.0000000   0.3000000
 2214580   246.68390   0.9610029   0.0526509  10.0000000   0.3000000
 2214600   246.68609   0.9609906   0.0526601  10.0000000   0.3000000
 2214620   246.68828   0.9609777   0.0526692  10.0000000   0.3000000
 2214640   246.69047   0.9609646   0.0526776  10.0000000   0.3000000
 2214660   246.69266   0.9609514   0.0526851  10.0000000   0.3000000
 2214680   246.69485   0.9609384   0.0526917  10.0000000   0.3000000
 2214700   246.69704   0.9609257   0.0526972  10.0000000   0.3000000
 2214720   246.69923   0.9609135   0.0527018  10.0000000   0.3000000
 2214740   246.70142   0.9609019   0.0527054  10.0000000   0.3000000
 2214760   246.70361   0.9608911   0.0527084  10.0000000   0.3000000
 2214780   246.70580   0.9608811   0.0527107  10.0000000   0.3000000
 2214800   246.70799   0.9608719   0.0527124  10.0000000   0.3000000
 2214820   246.71018   0.9608632   0.0527137  10.0000000   0.3000000
 2214840   246.71237   0.9608542   0.0527143  10.0000000   0.3000000
 2214860   246.71455   0.9608444   0.0527142  10.0000000   0.3000000
 2214880   246.71674   0.9608325   0.0527131  10.0000000   0.3000000
 2214900   246.71893   0.9608175   0.0527110  10.0000000   0.3000000
 2214920   246.72112   0.9607983   0.0527077  10.0000000   0.3000000
 2214940   246.72331   0.9607741   0.0527031  10.0000000   0.3000000
 2214960   246.72550   0.9607442   0.0526975  10.0000000   0.3000000
 2214980   246.72769   0.9607086   0.0526909  10.0000000   0.3000000
 2215000   246.72988   0.9606674   0.0526834  10.0000000   0.3000000
 2215020   246.73207   0.9606212   0.0526752  10.0000000   0.3000000
 2215040   246.73426   0.9605710   0.0526666  10.0000000   0.3000000
 2215060   246.73645   0.9605180   0.0526577  10.0000000   0.3000000
 2215080   246.73864   0.9604636   0.0526489  10.0000000   0.3000000
 2215100   246.74083   0.9604092   0.0526401  10.0000000   0.3000000
 2215120   246.74302   0.9603561   0.0526316  10.0000000   0.3000000
 2215140   246.74521   0.9603055   0.0526234  10.0000000   0.3000000
 2215160   246.74740   0.9602585   0.0526158  10.0000000   0.3000000
 2215180   246.74959   0.9602158   0.0526089  10.0000000   0.3000000
 2215200   246.75177   0.9601783   0.0526029  10.0000000   0.3000000
 2215220   246.75396   0.9601465   0.0525979  10.0000000   0.3000000
 2215240   246.75615   0.9601208   0.0525939  10.0000000   0.3000000
 2215260   246.75834   0.9601015   0.0525909  10.0000000   0.3000000
 2215280   246.76053   0.9600887   0.0525888  10.0000000   0.3000000
 2215300   246.76272   0.9600829   0.0525876  10.0000000   0.3000000
 2215320   246.76491   0.9600843   0.0525876  10.0000000   0.3000000
 2215340   246.76710   0.9600931   0.0525890  10.0000000   0.3000000
 2215360   246.76929   0.9601096   0.0525921  10.0000000   0.3000000
 2215380   246.77148   0.9601339   0.0525971  10.0000000   0.3000000
 2215400   246.77367   0.9601654   0.0526041  10.0000000   0.3000000
 2215420   246.77586   0.9602039   0.0526135  10.0000000   0.3000000
 2215440   246.77805   0.9602489   0.0526254  10.0000000   0.3000000
 2215460   246.78024   0.9602998   0.0526396  10.0000000   0.3000000
 2215480   246.78242   0.9603551   0.0526557  10.0000000   0.3000000
 2215500   246.78461   0.9604140   0.0526732  10.0000000   0.3000000
 2215520   246.78680   0.9604758   0.0526918  10.0000000   0.3000000
 2215540   246.78899   0.9605400   0.0527112  10.0000000   0.3000000
 2215560   246.79118   0.9606059   0.0527313  10.0000000   0.3000000
 2215580   246.79337   0.9606727   0.0527517  10.0000000   0.3000000
 2215600   246.79556   0.9607396   0.0527720  10.0000000   0.3000000
 2215620   246.79775   0.9608056   0.0527920  10.0000000   0.3000000
 2215640   246.79994   0.9608697   0.0528113  10.0000000   0.3000000
 2215660   246.80213   0.9609306   0.0528300  10.0000000   0.3000000
 2215680   246.80432   0.9609872   0.0528479  10.0000000   0.3000000
 2215700   246.80651   0.9610388   0.0528649  10.0000000   0.3000000
 2215720   246.80869   0.9610844   0.0528812  10.0000000   0.3000000
 2215740   246.81088   0.9611230   0.0528967  10.0000000   0.3000000
 2215760   246.81307   0.9611538   0.0529116  10.0000000   0.3000000
 2215780   246.81526   0.9611756   0.0529260  10.0000000   0.3000000
 2215800   246.81745   0.9611880   0.0529400  10.0000000   0.3000000
 2215820   246.81964   0.9611909   0.0529534  10.0000000   0.3000000
 2215840   246.82183   0.9611848   0.0529661  10.0000000   0.3000000
 2215860   246.82402   0.9611709   0.0529776  10.0000000   0.3000000
 2215880   246.82621   0.9611508   0.0529878  10.0000000   0.3000000
 2215900   246.82840   0.9611263   0.0529965  10.0000000   0.3000000
 2215920   246.83059   0.9610990   0.0530037  10.0000000   0.3000000
 2215940   246.83278   0.9610703   0.0530094  10.0000000   0.3000000
 2215960   246.83497   0.9610417   0.0530137  10.0000000   0.3000000
 2215980   246.83715   0.9610142   0.0530170  10.0000000   0.3000000
 2216000   246.83934   0.9609884   0.0530195  10.0000000   0.3000000
 2216020   246.84153   0.9609652   0.0530217  10.0000000   0.3000000
 2216040   246.84372   0.9609451   0.0530239  10.0000000   0.3000000
 2216060   246.84591   0.9609285   0.0530265  10.0000000   0.3000000
 2216080   246.84810   0.9609154   0.0530297  10.0000000   0.3000000
 2216100   246.85029   0.9609057   0.0530337  10.0000000   0.3000000
 2216120   246.85248   0.9608990   0.0530387  10.0000000   0.3000000
 2216140   246.85467   0.9608945   0.0530447  10.0000000   0.3000000
 2216160   246.85686   0.9608915   0.0530517  10.0000000   0.3000000
 2216180   246.85905   0.9608893   0.0530596  10.0000000   0.3000000
 2216200   246.86123   0.9608872   0.0530680  10.0000000   0.3000000
 2216220   246.86342   0.9608848   0.0530766  10.0000000   0.3000000
 2216240   246.86561   0.9608813   0.0530851  10.0000000   0.3000000
 2216260   246.86780   0.9608761   0.0530932  10.0000000   0.3000000
 2216280   246.86999   0.9608687   0.0531006  10.0000000   0.3000000
 2216300   246.87218   0.9608585   0.0531073  10.0000000   0.3000000
 2216320   246.87437   0.9608452   0.0531133  10.0000000   0.3000000
 2216340   246.87656   0.9608284   0.0531186  10.0000000   0.3000000
 2216360   246.87875   0.9608081   0.0531230  10.0000000   0.3000000
 2216380   246.88094   0.9607846   0.0531264  10.0000000   0.3000000
 2216400   246.88313   0.9607581   0.0531288  10.0000000   0.3000000
 2216420   246.88532   0.9607290   0.0531299  10.0000000   0.3000000
 2216440   246.88750   0.9606974   0.0531299  10.0000000   0.3000000
 2216460   246.88969   0.9606638   0.0531285  10.0000000   0.3000000
 2216480   246.89188   0.9606286   0.0531259  10.0000000   0.3000000
 2216500   246.89407   0.9605922   0.0531223  10.0000000   0.3000000
 2216520   246.89626   0.9605550   0.0531177  10.0000000   0.3000000
 2216540   246.89845   0.9605173   0.0531124  10.0000000   0.3000000
 2216560   246.90064   0.9604795   0.0531064  10.0000000   0.3000000
 2216580   246.90283   0.9604416   0.0530997  10.0000000   0.3000000
