x0	M1	x1	P1	x2	M2	x3	T1	x4	M3	x5	P2	x6	M4	x7	T2	x8	M5	x9	P3	x10	M6	x11	T3	x12	M7	x13	P4	x14	M8	x15	T4	x16	M9	x17	avg	
-0.31719 	 -0.77968 	-0.33081 	 -0.77479 	-0.31719 	 -0.76716 	-0.30355 	 -0.76003 	-0.31719 	 -0.79162 	-0.33081 	 -0.83429 	-0.31719 	 -0.74082 	-0.30355 	 -0.60798 	-0.31719 	 -0.70341 	-0.33081 	 -0.85176 	-0.31719 	 -0.82378 	-0.30355 	 -0.81504 	-0.31719 	 -0.82147 	-0.33081 	 -0.82466 	-0.31719 	 -0.80553 	-0.30355 	 -0.79036 	-0.31719 	 -0.77968 	-0.31719 	 -0.78071 	 
-0.31328 	 -0.78135 	-0.32685 	 -0.77731 	-0.31328 	 -0.76909 	-0.29969 	 -0.75650 	-0.31328 	 -0.78978 	-0.32685 	 -0.82557 	-0.31328 	 -0.73053 	-0.29969 	 -0.61305 	-0.31328 	 -0.70108 	-0.32685 	 -0.83340 	-0.31328 	 -0.81782 	-0.29969 	 -0.81520 	-0.31328 	 -0.81606 	-0.32685 	 -0.82195 	-0.31328 	 -0.80670 	-0.29969 	 -0.79193 	-0.31328 	 -0.78135 	-0.31328 	 -0.77816 	 
-0.30933 	 -0.78297 	-0.32284 	 -0.77839 	-0.30933 	 -0.77249 	-0.29580 	 -0.75476 	-0.30933 	 -0.79206 	-0.32284 	 -0.81703 	-0.30933 	 -0.72192 	-0.29580 	 -0.61864 	-0.30933 	 -0.70053 	-0.32284 	 -0.81713 	-0.30933 	 -0.81336 	-0.29580 	 -0.81337 	-0.30933 	 -0.81139 	-0.32284 	 -0.81922 	-0.30933 	 -0.80690 	-0.29580 	 -0.79331 	-0.30933 	 -0.78297 	-0.30933 	 -0.77626 	 
-0.30534 	 -0.78421 	-0.31879 	 -0.77927 	-0.30534 	 -0.77525 	-0.29187 	 -0.75387 	-0.30534 	 -0.79171 	-0.31879 	 -0.81000 	-0.30534 	 -0.71519 	-0.29187 	 -0.62643 	-0.30534 	 -0.69906 	-0.31879 	 -0.80535 	-0.30534 	 -0.80725 	-0.29187 	 -0.80927 	-0.30534 	 -0.81028 	-0.31879 	 -0.81630 	-0.30534 	 -0.80635 	-0.29187 	 -0.79470 	-0.30534 	 -0.78421 	-0.30534 	 -0.77463 	 
-0.30130 	 -0.78530 	-0.31470 	 -0.78175 	-0.30130 	 -0.77582 	-0.28789 	 -0.75239 	-0.30130 	 -0.78922 	-0.31470 	 -0.80329 	-0.30130 	 -0.71169 	-0.28789 	 -0.63695 	-0.30130 	 -0.69840 	-0.31470 	 -0.79710 	-0.30130 	 -0.80309 	-0.28789 	 -0.80662 	-0.30130 	 -0.80976 	-0.31470 	 -0.81362 	-0.30130 	 -0.80649 	-0.28789 	 -0.79628 	-0.30130 	 -0.78530 	-0.30130 	 -0.77371 	 
-0.29723 	 -0.78647 	-0.31056 	 -0.78444 	-0.29723 	 -0.77598 	-0.28388 	 -0.75310 	-0.29723 	 -0.78380 	-0.31056 	 -0.79447 	-0.29723 	 -0.71053 	-0.28388 	 -0.64780 	-0.29723 	 -0.69968 	-0.31056 	 -0.79051 	-0.29723 	 -0.80203 	-0.28388 	 -0.80542 	-0.29723 	 -0.80668 	-0.31056 	 -0.81087 	-0.29723 	 -0.80763 	-0.28388 	 -0.79759 	-0.29723 	 -0.78647 	-0.29723 	 -0.77315 	 
-0.29311 	 -0.78750 	-0.30639 	 -0.78521 	-0.29311 	 -0.77590 	-0.27982 	 -0.75545 	-0.29311 	 -0.77517 	-0.30639 	 -0.78399 	-0.29311 	 -0.70850 	-0.27982 	 -0.65764 	-0.29311 	 -0.70231 	-0.30639 	 -0.78469 	-0.29311 	 -0.80029 	-0.27982 	 -0.80274 	-0.29311 	 -0.79975 	-0.30639 	 -0.80837 	-0.29311 	 -0.80900 	-0.27982 	 -0.79811 	-0.29311 	 -0.78750 	-0.29311 	 -0.77189 	 
-0.28896 	 -0.78831 	-0.30217 	 -0.78518 	-0.28896 	 -0.77490 	-0.27573 	 -0.75692 	-0.28896 	 -0.76961 	-0.30217 	 -0.77442 	-0.28896 	 -0.70596 	-0.27573 	 -0.66660 	-0.28896 	 -0.70505 	-0.30217 	 -0.78035 	-0.28896 	 -0.79687 	-0.27573 	 -0.79827 	-0.28896 	 -0.79309 	-0.30217 	 -0.80642 	-0.28896 	 -0.80985 	-0.27573 	 -0.79840 	-0.28896 	 -0.78831 	-0.28896 	 -0.77050 	 
-0.28476 	 -0.78908 	-0.29791 	 -0.78590 	-0.28476 	 -0.77507 	-0.27160 	 -0.75828 	-0.28476 	 -0.76878 	-0.29791 	 -0.77050 	-0.28476 	 -0.70558 	-0.27160 	 -0.67419 	-0.28476 	 -0.70729 	-0.29791 	 -0.77752 	-0.28476 	 -0.79367 	-0.27160 	 -0.79458 	-0.28476 	 -0.79192 	-0.29791 	 -0.80458 	-0.28476 	 -0.80995 	-0.27160 	 -0.79928 	-0.28476 	 -0.78908 	-0.28476 	 -0.77031 	 
-0.28053 	 -0.79002 	-0.29361 	 -0.78702 	-0.28053 	 -0.77620 	-0.26743 	 -0.75935 	-0.28053 	 -0.76746 	-0.29361 	 -0.77285 	-0.28053 	 -0.70698 	-0.26743 	 -0.67980 	-0.28053 	 -0.70920 	-0.29361 	 -0.77336 	-0.28053 	 -0.79484 	-0.26743 	 -0.79369 	-0.28053 	 -0.79530 	-0.29361 	 -0.80342 	-0.28053 	 -0.80971 	-0.26743 	 -0.80073 	-0.28053 	 -0.79002 	-0.28053 	 -0.77117 	 
-0.27625 	 -0.79146 	-0.28927 	 -0.78821 	-0.27625 	 -0.77549 	-0.26322 	 -0.76034 	-0.27625 	 -0.76336 	-0.28927 	 -0.77497 	-0.27625 	 -0.70900 	-0.26322 	 -0.68359 	-0.27625 	 -0.71070 	-0.28927 	 -0.76698 	-0.27625 	 -0.79923 	-0.26322 	 -0.79544 	-0.27625 	 -0.79985 	-0.28927 	 -0.80346 	-0.27625 	 -0.80971 	-0.26322 	 -0.80224 	-0.27625 	 -0.79146 	-0.27625 	 -0.77209 	 
-0.27194 	 -0.79375 	-0.28489 	 -0.78964 	-0.27194 	 -0.77393 	-0.25897 	 -0.76336 	-0.27194 	 -0.75883 	-0.28489 	 -0.77223 	-0.27194 	 -0.71206 	-0.25897 	 -0.68713 	-0.27194 	 -0.71246 	-0.28489 	 -0.76060 	-0.27194 	 -0.80158 	-0.25897 	 -0.79930 	-0.27194 	 -0.80344 	-0.28489 	 -0.80401 	-0.27194 	 -0.81062 	-0.25897 	 -0.80365 	-0.27194 	 -0.79375 	-0.27194 	 -0.77296 	 
-0.26759 	 -0.79665 	-0.28047 	 -0.79107 	-0.26759 	 -0.77492 	-0.25468 	 -0.76789 	-0.26759 	 -0.75542 	-0.28047 	 -0.76543 	-0.26759 	 -0.71482 	-0.25468 	 -0.69120 	-0.26759 	 -0.71529 	-0.28047 	 -0.75680 	-0.26759 	 -0.80162 	-0.25468 	 -0.80390 	-0.26759 	 -0.80631 	-0.28047 	 -0.80532 	-0.26759 	 -0.81265 	-0.25468 	 -0.80503 	-0.26759 	 -0.79665 	-0.26759 	 -0.77417 	 
-0.26320 	 -0.79943 	-0.27602 	 -0.79226 	-0.26320 	 -0.77803 	-0.25036 	 -0.77186 	-0.26320 	 -0.75380 	-0.27602 	 -0.75896 	-0.26320 	 -0.71525 	-0.25036 	 -0.69417 	-0.26320 	 -0.71833 	-0.27602 	 -0.75762 	-0.26320 	 -0.80109 	-0.25036 	 -0.80644 	-0.26320 	 -0.80922 	-0.27602 	 -0.80791 	-0.26320 	 -0.81517 	-0.25036 	 -0.80620 	-0.26320 	 -0.79943 	-0.26320 	 -0.77560 	 
-0.25877 	 -0.80153 	-0.27152 	 -0.79310 	-0.25877 	 -0.78157 	-0.24601 	 -0.77604 	-0.25877 	 -0.75467 	-0.27152 	 -0.75513 	-0.25877 	 -0.71419 	-0.24601 	 -0.69535 	-0.25877 	 -0.72062 	-0.27152 	 -0.76117 	-0.25877 	 -0.80056 	-0.24601 	 -0.80678 	-0.25877 	 -0.81109 	-0.27152 	 -0.81038 	-0.25877 	 -0.81728 	-0.24601 	 -0.80687 	-0.25877 	 -0.80153 	-0.25877 	 -0.77693 	 
-0.25431 	 -0.80288 	-0.26699 	 -0.79433 	-0.25431 	 -0.78588 	-0.24161 	 -0.78200 	-0.25431 	 -0.75774 	-0.26699 	 -0.75218 	-0.25431 	 -0.71329 	-0.24161 	 -0.69588 	-0.25431 	 -0.72259 	-0.26699 	 -0.76371 	-0.25431 	 -0.80096 	-0.24161 	 -0.80661 	-0.25431 	 -0.81197 	-0.26699 	 -0.81153 	-0.25431 	 -0.81871 	-0.24161 	 -0.80695 	-0.25431 	 -0.80288 	-0.25431 	 -0.77824 	 
-0.24981 	 -0.80368 	-0.26242 	 -0.79774 	-0.24981 	 -0.79008 	-0.23719 	 -0.78780 	-0.24981 	 -0.76255 	-0.26242 	 -0.75116 	-0.24981 	 -0.71203 	-0.23719 	 -0.69632 	-0.24981 	 -0.72361 	-0.26242 	 -0.76432 	-0.24981 	 -0.80219 	-0.23719 	 -0.80553 	-0.24981 	 -0.81300 	-0.26242 	 -0.81252 	-0.24981 	 -0.82019 	-0.23719 	 -0.80651 	-0.24981 	 -0.80368 	-0.24981 	 -0.77958 	 
-0.24528 	 -0.80440 	-0.25782 	 -0.80263 	-0.24528 	 -0.79341 	-0.23272 	 -0.79180 	-0.24528 	 -0.76773 	-0.25782 	 -0.75109 	-0.24528 	 -0.71110 	-0.23272 	 -0.69730 	-0.24528 	 -0.72170 	-0.25782 	 -0.76312 	-0.24528 	 -0.80064 	-0.23272 	 -0.80482 	-0.24528 	 -0.81456 	-0.25782 	 -0.81490 	-0.24528 	 -0.82190 	-0.23272 	 -0.80570 	-0.24528 	 -0.80440 	-0.24528 	 -0.78066 	 
-0.24071 	 -0.80512 	-0.25317 	 -0.80633 	-0.24071 	 -0.79816 	-0.22822 	 -0.79493 	-0.24071 	 -0.77089 	-0.25317 	 -0.75130 	-0.24071 	 -0.71296 	-0.22822 	 -0.69909 	-0.24071 	 -0.71786 	-0.25317 	 -0.76051 	-0.24071 	 -0.79510 	-0.22822 	 -0.80421 	-0.24071 	 -0.81632 	-0.25317 	 -0.81813 	-0.24071 	 -0.82307 	-0.22822 	 -0.80458 	-0.24071 	 -0.80512 	-0.24071 	 -0.78139 	 
-0.23610 	 -0.80568 	-0.24850 	 -0.80958 	-0.23610 	 -0.80515 	-0.22369 	 -0.79800 	-0.23610 	 -0.77336 	-0.24850 	 -0.75335 	-0.23610 	 -0.71666 	-0.22369 	 -0.70075 	-0.23610 	 -0.71435 	-0.24850 	 -0.75878 	-0.23610 	 -0.78938 	-0.22369 	 -0.79985 	-0.23610 	 -0.81667 	-0.24850 	 -0.82082 	-0.23610 	 -0.82266 	-0.22369 	 -0.80294 	-0.23610 	 -0.80568 	-0.23610 	 -0.78198 	 
-0.23147 	 -0.80612 	-0.24379 	 -0.81402 	-0.23147 	 -0.81171 	-0.21913 	 -0.80196 	-0.23147 	 -0.77846 	-0.24379 	 -0.75671 	-0.23147 	 -0.71880 	-0.21913 	 -0.70179 	-0.23147 	 -0.71079 	-0.24379 	 -0.75899 	-0.23147 	 -0.78312 	-0.21913 	 -0.79545 	-0.23147 	 -0.81600 	-0.24379 	 -0.82282 	-0.23147 	 -0.81994 	-0.21913 	 -0.80093 	-0.23147 	 -0.80612 	-0.23147 	 -0.78257 	 
-0.22680 	 -0.80650 	-0.23904 	 -0.81687 	-0.22680 	 -0.81626 	-0.21453 	 -0.80706 	-0.22680 	 -0.78432 	-0.23904 	 -0.76083 	-0.22680 	 -0.71926 	-0.21453 	 -0.70166 	-0.22680 	 -0.70718 	-0.23904 	 -0.75889 	-0.22680 	 -0.77351 	-0.21453 	 -0.79376 	-0.22680 	 -0.81750 	-0.23904 	 -0.82554 	-0.22680 	 -0.81617 	-0.21453 	 -0.79926 	-0.22680 	 -0.80650 	-0.22680 	 -0.78300 	 
-0.22209 	 -0.80656 	-0.23426 	 -0.81678 	-0.22209 	 -0.81948 	-0.20990 	 -0.81076 	-0.22209 	 -0.78687 	-0.23426 	 -0.76518 	-0.22209 	 -0.72070 	-0.20990 	 -0.70004 	-0.22209 	 -0.70492 	-0.23426 	 -0.75733 	-0.22209 	 -0.76261 	-0.20990 	 -0.78942 	-0.22209 	 -0.82021 	-0.23426 	 -0.83022 	-0.22209 	 -0.81315 	-0.20990 	 -0.79823 	-0.22209 	 -0.80656 	-0.22209 	 -0.78288 	 
-0.21736 	 -0.80617 	-0.22945 	 -0.81621 	-0.21736 	 -0.82151 	-0.20524 	 -0.80991 	-0.21736 	 -0.78643 	-0.22945 	 -0.76827 	-0.21736 	 -0.72418 	-0.20524 	 -0.69866 	-0.21736 	 -0.70443 	-0.22945 	 -0.75620 	-0.21736 	 -0.75362 	-0.20524 	 -0.78309 	-0.21736 	 -0.82007 	-0.22945 	 -0.83492 	-0.21736 	 -0.81066 	-0.20524 	 -0.79707 	-0.21736 	 -0.80617 	-0.21736 	 -0.78221 	 
-0.21259 	 -0.80559 	-0.22461 	 -0.81619 	-0.21259 	 -0.82176 	-0.20055 	 -0.80624 	-0.21259 	 -0.78559 	-0.22461 	 -0.76882 	-0.21259 	 -0.72801 	-0.20055 	 -0.69854 	-0.21259 	 -0.70461 	-0.22461 	 -0.75450 	-0.21259 	 -0.74548 	-0.20055 	 -0.77736 	-0.21259 	 -0.81768 	-0.22461 	 -0.83567 	-0.21259 	 -0.80758 	-0.20055 	 -0.79522 	-0.21259 	 -0.80559 	-0.21259 	 -0.78085 	 
-0.20779 	 -0.80482 	-0.21973 	 -0.81740 	-0.20779 	 -0.82000 	-0.19583 	 -0.80318 	-0.20779 	 -0.78586 	-0.21973 	 -0.76730 	-0.20779 	 -0.72972 	-0.19583 	 -0.69808 	-0.20779 	 -0.70453 	-0.21973 	 -0.75021 	-0.20779 	 -0.73866 	-0.19583 	 -0.77117 	-0.20779 	 -0.81536 	-0.21973 	 -0.83246 	-0.20779 	 -0.80378 	-0.19583 	 -0.79309 	-0.20779 	 -0.80482 	-0.20779 	 -0.77885 	 
-0.20296 	 -0.80360 	-0.21483 	 -0.81881 	-0.20296 	 -0.81774 	-0.19108 	 -0.80045 	-0.20296 	 -0.78758 	-0.21483 	 -0.76486 	-0.20296 	 -0.72957 	-0.19108 	 -0.69669 	-0.20296 	 -0.70344 	-0.21483 	 -0.74492 	-0.20296 	 -0.73519 	-0.19108 	 -0.76569 	-0.20296 	 -0.81091 	-0.21483 	 -0.82758 	-0.20296 	 -0.79968 	-0.19108 	 -0.79075 	-0.20296 	 -0.80360 	-0.20296 	 -0.77653 	 
-0.19810 	 -0.80195 	-0.20989 	 -0.81778 	-0.19810 	 -0.81646 	-0.18630 	 -0.79743 	-0.19810 	 -0.78810 	-0.20989 	 -0.76121 	-0.19810 	 -0.72984 	-0.18630 	 -0.69627 	-0.19810 	 -0.70126 	-0.20989 	 -0.73911 	-0.19810 	 -0.73433 	-0.18630 	 -0.76248 	-0.19810 	 -0.80240 	-0.20989 	 -0.82036 	-0.19810 	 -0.79542 	-0.18630 	 -0.78781 	-0.19810 	 -0.80195 	-0.19810 	 -0.77377 	 
-0.19321 	 -0.80008 	-0.20492 	 -0.81619 	-0.19321 	 -0.81513 	-0.18149 	 -0.79473 	-0.19321 	 -0.78550 	-0.20492 	 -0.75836 	-0.19321 	 -0.73086 	-0.18149 	 -0.69636 	-0.19321 	 -0.70016 	-0.20492 	 -0.73243 	-0.19321 	 -0.73449 	-0.18149 	 -0.76037 	-0.19321 	 -0.79320 	-0.20492 	 -0.81162 	-0.19321 	 -0.79120 	-0.18149 	 -0.78453 	-0.19321 	 -0.80008 	-0.19321 	 -0.77090 	 
-0.18830 	 -0.79836 	-0.19993 	 -0.81641 	-0.18830 	 -0.81271 	-0.17665 	 -0.79177 	-0.18830 	 -0.78357 	-0.19993 	 -0.75899 	-0.18830 	 -0.73190 	-0.17665 	 -0.69454 	-0.18830 	 -0.70012 	-0.19993 	 -0.72643 	-0.18830 	 -0.73355 	-0.17665 	 -0.75729 	-0.18830 	 -0.78617 	-0.19993 	 -0.80484 	-0.18830 	 -0.78737 	-0.17665 	 -0.78115 	-0.18830 	 -0.79836 	-0.18830 	 -0.76844 	 
-0.18335 	 -0.79700 	-0.19490 	 -0.81726 	-0.18335 	 -0.80951 	-0.17179 	 -0.78806 	-0.18335 	 -0.78421 	-0.19490 	 -0.76121 	-0.18335 	 -0.73278 	-0.17179 	 -0.69212 	-0.18335 	 -0.69882 	-0.19490 	 -0.72233 	-0.18335 	 -0.73057 	-0.17179 	 -0.75364 	-0.18335 	 -0.78112 	-0.19490 	 -0.79996 	-0.18335 	 -0.78381 	-0.17179 	 -0.77742 	-0.18335 	 -0.79700 	-0.18335 	 -0.76628 	 
-0.17838 	 -0.79575 	-0.18985 	 -0.81713 	-0.17838 	 -0.80558 	-0.16690 	 -0.78458 	-0.17838 	 -0.78341 	-0.18985 	 -0.76277 	-0.17838 	 -0.73298 	-0.16690 	 -0.69137 	-0.17838 	 -0.69706 	-0.18985 	 -0.72117 	-0.17838 	 -0.72740 	-0.16690 	 -0.74739 	-0.17838 	 -0.77834 	-0.18985 	 -0.79525 	-0.17838 	 -0.78036 	-0.16690 	 -0.77337 	-0.17838 	 -0.79575 	-0.17838 	 -0.76410 	 
-0.17339 	 -0.79416 	-0.18477 	 -0.81573 	-0.17339 	 -0.80045 	-0.16198 	 -0.78184 	-0.17339 	 -0.77975 	-0.18477 	 -0.76368 	-0.17339 	 -0.73180 	-0.16198 	 -0.69168 	-0.17339 	 -0.69582 	-0.18477 	 -0.72198 	-0.17339 	 -0.72399 	-0.16198 	 -0.73542 	-0.17339 	 -0.77652 	-0.18477 	 -0.79005 	-0.17339 	 -0.77698 	-0.16198 	 -0.76933 	-0.17339 	 -0.79416 	-0.17339 	 -0.76137 	 
-0.16836 	 -0.79166 	-0.17966 	 -0.81424 	-0.16836 	 -0.79497 	-0.15704 	 -0.77889 	-0.16836 	 -0.77665 	-0.17966 	 -0.76293 	-0.16836 	 -0.72931 	-0.15704 	 -0.69175 	-0.16836 	 -0.69424 	-0.17966 	 -0.72223 	-0.16836 	 -0.71850 	-0.15704 	 -0.72523 	-0.16836 	 -0.77289 	-0.17966 	 -0.78441 	-0.16836 	 -0.77332 	-0.15704 	 -0.76557 	-0.16836 	 -0.79166 	-0.16836 	 -0.75814 	 
-0.16331 	 -0.78808 	-0.17453 	 -0.81296 	-0.16331 	 -0.78969 	-0.15208 	 -0.77507 	-0.16331 	 -0.77426 	-0.17453 	 -0.75920 	-0.16331 	 -0.72635 	-0.15208 	 -0.69108 	-0.16331 	 -0.69290 	-0.17453 	 -0.72009 	-0.16331 	 -0.71233 	-0.15208 	 -0.72357 	-0.16331 	 -0.76620 	-0.17453 	 -0.77978 	-0.16331 	 -0.76921 	-0.15208 	 -0.76191 	-0.16331 	 -0.78808 	-0.16331 	 -0.75475 	 
-0.15824 	 -0.78379 	-0.16937 	 -0.81009 	-0.15824 	 -0.78439 	-0.14709 	 -0.77116 	-0.15824 	 -0.76983 	-0.16937 	 -0.75360 	-0.15824 	 -0.72291 	-0.14709 	 -0.69047 	-0.15824 	 -0.69285 	-0.16937 	 -0.71596 	-0.15824 	 -0.70885 	-0.14709 	 -0.72459 	-0.15824 	 -0.75719 	-0.16937 	 -0.77654 	-0.15824 	 -0.76475 	-0.14709 	 -0.75792 	-0.15824 	 -0.78379 	-0.15824 	 -0.75110 	 
-0.15314 	 -0.77921 	-0.16419 	 -0.80477 	-0.15314 	 -0.77939 	-0.14207 	 -0.76768 	-0.15314 	 -0.76451 	-0.16419 	 -0.74935 	-0.15314 	 -0.71854 	-0.14207 	 -0.69058 	-0.15314 	 -0.69384 	-0.16419 	 -0.71342 	-0.15314 	 -0.70905 	-0.14207 	 -0.72443 	-0.15314 	 -0.74865 	-0.16419 	 -0.77303 	-0.15314 	 -0.76006 	-0.14207 	 -0.75353 	-0.15314 	 -0.77921 	-0.15314 	 -0.74760 	 
-0.14802 	 -0.77482 	-0.15899 	 -0.79842 	-0.14802 	 -0.77526 	-0.13704 	 -0.76333 	-0.14802 	 -0.76036 	-0.15899 	 -0.74764 	-0.14802 	 -0.71457 	-0.13704 	 -0.69051 	-0.14802 	 -0.69521 	-0.15899 	 -0.71269 	-0.14802 	 -0.71022 	-0.13704 	 -0.72405 	-0.14802 	 -0.74337 	-0.15899 	 -0.76800 	-0.14802 	 -0.75520 	-0.13704 	 -0.74909 	-0.14802 	 -0.77482 	-0.14802 	 -0.74456 	 
-0.14288 	 -0.77040 	-0.15376 	 -0.79315 	-0.14288 	 -0.77290 	-0.13198 	 -0.75693 	-0.14288 	 -0.75721 	-0.15376 	 -0.74653 	-0.14288 	 -0.71181 	-0.13198 	 -0.69011 	-0.14288 	 -0.69627 	-0.15376 	 -0.71018 	-0.14288 	 -0.70978 	-0.13198 	 -0.72217 	-0.14288 	 -0.74088 	-0.15376 	 -0.76150 	-0.14288 	 -0.74972 	-0.13198 	 -0.74483 	-0.14288 	 -0.77040 	-0.14288 	 -0.74146 	 
-0.13771 	 -0.76548 	-0.14851 	 -0.78943 	-0.13771 	 -0.77064 	-0.12690 	 -0.74985 	-0.13771 	 -0.75383 	-0.14851 	 -0.74488 	-0.13771 	 -0.70833 	-0.12690 	 -0.68989 	-0.13771 	 -0.69602 	-0.14851 	 -0.70678 	-0.13771 	 -0.70926 	-0.12690 	 -0.71832 	-0.13771 	 -0.73843 	-0.14851 	 -0.75458 	-0.13771 	 -0.74326 	-0.12690 	 -0.74055 	-0.13771 	 -0.76548 	-0.13771 	 -0.73794 	 
-0.13253 	 -0.76045 	-0.14324 	 -0.78538 	-0.13253 	 -0.76673 	-0.12180 	 -0.74351 	-0.13253 	 -0.74850 	-0.14324 	 -0.74275 	-0.13253 	 -0.70353 	-0.12180 	 -0.68890 	-0.13253 	 -0.69432 	-0.14324 	 -0.70444 	-0.13253 	 -0.71064 	-0.12180 	 -0.71516 	-0.13253 	 -0.73505 	-0.14324 	 -0.74857 	-0.13253 	 -0.73637 	-0.12180 	 -0.73586 	-0.13253 	 -0.76045 	-0.13253 	 -0.73415 	 
-0.12732 	 -0.75604 	-0.13794 	 -0.77964 	-0.12732 	 -0.76300 	-0.11668 	 -0.73832 	-0.12732 	 -0.74220 	-0.13794 	 -0.73935 	-0.12732 	 -0.69894 	-0.11668 	 -0.68631 	-0.12732 	 -0.69215 	-0.13794 	 -0.70208 	-0.12732 	 -0.71194 	-0.11668 	 -0.71438 	-0.12732 	 -0.73115 	-0.13794 	 -0.74363 	-0.12732 	 -0.72989 	-0.11668 	 -0.73039 	-0.12732 	 -0.75604 	-0.12732 	 -0.73032 	 
-0.12209 	 -0.75245 	-0.13263 	 -0.77369 	-0.12209 	 -0.75812 	-0.11155 	 -0.73498 	-0.12209 	 -0.73654 	-0.13263 	 -0.73522 	-0.12209 	 -0.69544 	-0.11155 	 -0.68230 	-0.12209 	 -0.69131 	-0.13263 	 -0.70062 	-0.12209 	 -0.70963 	-0.11155 	 -0.71339 	-0.12209 	 -0.72628 	-0.13263 	 -0.73857 	-0.12209 	 -0.72405 	-0.11155 	 -0.72428 	-0.12209 	 -0.75245 	-0.12209 	 -0.72643 	 
-0.11685 	 -0.74877 	-0.12730 	 -0.76917 	-0.11685 	 -0.75012 	-0.10639 	 -0.73230 	-0.11685 	 -0.73135 	-0.12730 	 -0.73156 	-0.11685 	 -0.69339 	-0.10639 	 -0.67699 	-0.11685 	 -0.69106 	-0.12730 	 -0.70066 	-0.11685 	 -0.70397 	-0.10639 	 -0.70974 	-0.11685 	 -0.71998 	-0.12730 	 -0.73283 	-0.11685 	 -0.71844 	-0.10639 	 -0.71838 	-0.11685 	 -0.74877 	-0.11685 	 -0.72220 	 
-0.11159 	 -0.74387 	-0.12195 	 -0.76529 	-0.11159 	 -0.74216 	-0.10121 	 -0.72909 	-0.11159 	 -0.72671 	-0.12195 	 -0.72793 	-0.11159 	 -0.69044 	-0.10121 	 -0.67056 	-0.11159 	 -0.68900 	-0.12195 	 -0.69943 	-0.11159 	 -0.69963 	-0.10121 	 -0.70393 	-0.11159 	 -0.71280 	-0.12195 	 -0.72702 	-0.11159 	 -0.71277 	-0.10121 	 -0.71309 	-0.11159 	 -0.74387 	-0.11159 	 -0.71751 	 
-0.10631 	 -0.73837 	-0.11658 	 -0.76053 	-0.10631 	 -0.73532 	-0.09602 	 -0.72573 	-0.10631 	 -0.72334 	-0.11658 	 -0.72435 	-0.10631 	 -0.68483 	-0.09602 	 -0.66454 	-0.10631 	 -0.68726 	-0.11658 	 -0.69663 	-0.10631 	 -0.69702 	-0.09602 	 -0.69659 	-0.10631 	 -0.70573 	-0.11658 	 -0.72161 	-0.10631 	 -0.70711 	-0.09602 	 -0.70824 	-0.10631 	 -0.73837 	-0.10631 	 -0.71268 	 
-0.10101 	 -0.73332 	-0.11119 	 -0.75474 	-0.10101 	 -0.72879 	-0.09082 	 -0.72143 	-0.10101 	 -0.72105 	-0.11119 	 -0.72014 	-0.10101 	 -0.67950 	-0.09082 	 -0.65953 	-0.10101 	 -0.68597 	-0.11119 	 -0.69469 	-0.10101 	 -0.69088 	-0.09082 	 -0.68977 	-0.10101 	 -0.69943 	-0.11119 	 -0.71662 	-0.10101 	 -0.70166 	-0.09082 	 -0.70385 	-0.10101 	 -0.73332 	-0.10101 	 -0.70792 	 
-0.09570 	 -0.72881 	-0.10579 	 -0.74841 	-0.09570 	 -0.72542 	-0.08559 	 -0.71648 	-0.09570 	 -0.71837 	-0.10579 	 -0.71369 	-0.09570 	 -0.67547 	-0.08559 	 -0.65366 	-0.09570 	 -0.68042 	-0.10579 	 -0.69300 	-0.09570 	 -0.68285 	-0.08559 	 -0.68415 	-0.09570 	 -0.69398 	-0.10579 	 -0.71184 	-0.09570 	 -0.69646 	-0.08559 	 -0.70004 	-0.09570 	 -0.72881 	-0.09570 	 -0.70305 	 
-0.09037 	 -0.72622 	-0.10037 	 -0.74200 	-0.09037 	 -0.72450 	-0.08036 	 -0.71235 	-0.09037 	 -0.71472 	-0.10037 	 -0.70617 	-0.09037 	 -0.67061 	-0.08036 	 -0.64666 	-0.09037 	 -0.67296 	-0.10037 	 -0.68807 	-0.09037 	 -0.67775 	-0.08036 	 -0.67601 	-0.09037 	 -0.68904 	-0.10037 	 -0.70653 	-0.09037 	 -0.69121 	-0.08036 	 -0.69648 	-0.09037 	 -0.72622 	-0.09037 	 -0.69809 	 
-0.08503 	 -0.72634 	-0.09494 	 -0.73694 	-0.08503 	 -0.72163 	-0.07511 	 -0.70858 	-0.08503 	 -0.70966 	-0.09494 	 -0.69860 	-0.08503 	 -0.66496 	-0.07511 	 -0.64130 	-0.08503 	 -0.66799 	-0.09494 	 -0.68056 	-0.08503 	 -0.67275 	-0.07511 	 -0.66611 	-0.08503 	 -0.68419 	-0.09494 	 -0.70008 	-0.08503 	 -0.68546 	-0.07511 	 -0.69283 	-0.08503 	 -0.72634 	-0.08503 	 -0.69320 	 
-0.07968 	 -0.72617 	-0.08949 	 -0.73367 	-0.07968 	 -0.71785 	-0.06984 	 -0.70545 	-0.07968 	 -0.70269 	-0.08949 	 -0.69008 	-0.07968 	 -0.65951 	-0.06984 	 -0.63820 	-0.07968 	 -0.66032 	-0.08949 	 -0.67485 	-0.07968 	 -0.66701 	-0.06984 	 -0.65880 	-0.07968 	 -0.67922 	-0.08949 	 -0.69311 	-0.07968 	 -0.67936 	-0.06984 	 -0.68908 	-0.07968 	 -0.72617 	-0.07968 	 -0.68833 	 
