   n        time         Clp         Cdp         Clv         Cdv
 1783840   247.52536   0.6135040   0.0005768   0.0268943   0.0080750
 1783860   247.52800   0.6134321   0.0005762   0.0268871   0.0080788
 1783880   247.53064   0.6133585   0.0005756   0.0268797   0.0080824
 1783900   247.53329   0.6132831   0.0005750   0.0268723   0.0080858
 1783920   247.53593   0.6132060   0.0005745   0.0268646   0.0080890
 1783940   247.53858   0.6131269   0.0005740   0.0268567   0.0080919
 1783960   247.54122   0.6130456   0.0005736   0.0268486   0.0080946
 1783980   247.54386   0.6129618   0.0005732   0.0268401   0.0080970
 1784000   247.54651   0.6128753   0.0005729   0.0268313   0.0080991
 1784020   247.54915   0.6127860   0.0005726   0.0268220   0.0081009
 1784040   247.55180   0.6126937   0.0005723   0.0268123   0.0081025
 1784060   247.55444   0.6125987   0.0005722   0.0268023   0.0081038
 1784080   247.55708   0.6125009   0.0005720   0.0267918   0.0081049
 1784100   247.55973   0.6124002   0.0005719   0.0267810   0.0081057
 1784120   247.56237   0.6122969   0.0005718   0.0267697   0.0081063
 1784140   247.56502   0.6121909   0.0005717   0.0267580   0.0081067
 1784160   247.56766   0.6120827   0.0005717   0.0267460   0.0081068
 1784180   247.57030   0.6119726   0.0005718   0.0267337   0.0081067
 1784200   247.57295   0.6118611   0.0005718   0.0267213   0.0081065
 1784220   247.57559   0.6117485   0.0005719   0.0267087   0.0081061
 1784240   247.57823   0.6116349   0.0005720   0.0266959   0.0081056
 1784260   247.58088   0.6115206   0.0005721   0.0266831   0.0081050
 1784280   247.58352   0.6114056   0.0005722   0.0266701   0.0081044
 1784300   247.58617   0.6112904   0.0005724   0.0266572   0.0081037
 1784320   247.58881   0.6111754   0.0005725   0.0266442   0.0081030
 1784340   247.59145   0.6110608   0.0005726   0.0266314   0.0081024
 1784360   247.59410   0.6109468   0.0005727   0.0266187   0.0081018
 1784380   247.59674   0.6108336   0.0005728   0.0266062   0.0081012
 1784400   247.59939   0.6107213   0.0005729   0.0265937   0.0081007
 1784420   247.60203   0.6106100   0.0005730   0.0265815   0.0081002
 1784440   247.60467   0.6105000   0.0005731   0.0265694   0.0080998
 1784460   247.60732   0.6103914   0.0005732   0.0265576   0.0080993
 1784480   247.60996   0.6102844   0.0005734   0.0265460   0.0080988
 1784500   247.61260   0.6101793   0.0005735   0.0265348   0.0080984
 1784520   247.61525   0.6100761   0.0005736   0.0265238   0.0080979
 1784540   247.61789   0.6099748   0.0005737   0.0265131   0.0080975
 1784560   247.62054   0.6098755   0.0005738   0.0265027   0.0080971
 1784580   247.62318   0.6097785   0.0005739   0.0264926   0.0080967
 1784600   247.62582   0.6096840   0.0005740   0.0264829   0.0080963
 1784620   247.62847   0.6095921   0.0005741   0.0264735   0.0080959
 1784640   247.63111   0.6095028   0.0005742   0.0264645   0.0080955
 1784660   247.63376   0.6094162   0.0005742   0.0264559   0.0080951
 1784680   247.63640   0.6093323   0.0005743   0.0264476   0.0080947
 1784700   247.63904   0.6092514   0.0005744   0.0264398   0.0080943
 1784720   247.64169   0.6091736   0.0005745   0.0264323   0.0080938
 1784740   247.64433   0.6090991   0.0005746   0.0264253   0.0080933
 1784760   247.64697   0.6090282   0.0005747   0.0264187   0.0080929
 1784780   247.64962   0.6089611   0.0005748   0.0264127   0.0080924
 1784800   247.65226   0.6088979   0.0005749   0.0264072   0.0080919
 1784820   247.65491   0.6088388   0.0005750   0.0264022   0.0080914
 1784840   247.65755   0.6087839   0.0005751   0.0263977   0.0080909
 1784860   247.66019   0.6087334   0.0005752   0.0263938   0.0080902
 1784880   247.66284   0.6086872   0.0005753   0.0263905   0.0080893
 1784900   247.66548   0.6086454   0.0005755   0.0263877   0.0080883
 1784920   247.66813   0.6086081   0.0005757   0.0263855   0.0080870
 1784940   247.67077   0.6085756   0.0005759   0.0263840   0.0080856
 1784960   247.67341   0.6085478   0.0005762   0.0263830   0.0080839
 1784980   247.67606   0.6085247   0.0005765   0.0263827   0.0080822
 1785000   247.67870   0.6085059   0.0005768   0.0263829   0.0080803
 1785020   247.68134   0.6084909   0.0005771   0.0263836   0.0080785
 1785040   247.68399   0.6084794   0.0005774   0.0263846   0.0080767
 1785060   247.68663   0.6084711   0.0005777   0.0263860   0.0080748
 1785080   247.68928   0.6084663   0.0005780   0.0263878   0.0080729
 1785100   247.69192   0.6084652   0.0005783   0.0263900   0.0080709
 1785120   247.69456   0.6084679   0.0005787   0.0263928   0.0080686
 1785140   247.69721   0.6084740   0.0005790   0.0263960   0.0080663
 1785160   247.69985   0.6084831   0.0005794   0.0263996   0.0080637
 1785180   247.70250   0.6084949   0.0005798   0.0264035   0.0080610
 1785200   247.70514   0.6085092   0.0005802   0.0264077   0.0080581
 1785220   247.70778   0.6085263   0.0005807   0.0264122   0.0080551
 1785240   247.71043   0.6085461   0.0005812   0.0264170   0.0080522
 1785260   247.71307   0.6085681   0.0005817   0.0264221   0.0080493
 1785280   247.71571   0.6085918   0.0005822   0.0264274   0.0080465
 1785300   247.71836   0.6086172   0.0005826   0.0264328   0.0080438
 1785320   247.72100   0.6086447   0.0005830   0.0264384   0.0080414
 1785340   247.72365   0.6086744   0.0005833   0.0264444   0.0080392
 1785360   247.72629   0.6087057   0.0005835   0.0264506   0.0080374
 1785380   247.72893   0.6087379   0.0005837   0.0264568   0.0080360
 1785400   247.73158   0.6087701   0.0005838   0.0264630   0.0080350
 1785420   247.73422   0.6088015   0.0005838   0.0264689   0.0080344
 1785440   247.73687   0.6088321   0.0005838   0.0264746   0.0080343
 1785460   247.73951   0.6088616   0.0005837   0.0264801   0.0080347
 1785480   247.74215   0.6088896   0.0005835   0.0264853   0.0080354
 1785500   247.74480   0.6089162   0.0005832   0.0264901   0.0080365
 1785520   247.74744   0.6089410   0.0005829   0.0264947   0.0080378
 1785540   247.75008   0.6089635   0.0005826   0.0264988   0.0080394
 1785560   247.75273   0.6089836   0.0005822   0.0265024   0.0080411
 1785580   247.75537   0.6090014   0.0005818   0.0265056   0.0080430
 1785600   247.75802   0.6090174   0.0005813   0.0265085   0.0080450
 1785620   247.76066   0.6090318   0.0005809   0.0265112   0.0080472
 1785640   247.76330   0.6090447   0.0005804   0.0265135   0.0080495
 1785660   247.76595   0.6090561   0.0005799   0.0265157   0.0080519
 1785680   247.76859   0.6090662   0.0005793   0.0265176   0.0080545
 1785700   247.77123   0.6090753   0.0005788   0.0265194   0.0080571
 1785720   247.77388   0.6090834   0.0005782   0.0265209   0.0080598
 1785740   247.77652   0.6090904   0.0005776   0.0265224   0.0080626
 1785760   247.77917   0.6090967   0.0005771   0.0265237   0.0080655
 1785780   247.78181   0.6091023   0.0005765   0.0265249   0.0080685
 1785800   247.78445   0.6091072   0.0005759   0.0265261   0.0080715
 1785820   247.78710   0.6091113   0.0005753   0.0265272   0.0080745
 1785840   247.78974   0.6091147   0.0005747   0.0265281   0.0080777
 1785860   247.79238   0.6091173   0.0005740   0.0265290   0.0080808
 1785880   247.79503   0.6091191   0.0005734   0.0265297   0.0080839
 1785900   247.79767   0.6091200   0.0005728   0.0265303   0.0080871
 1785920   247.80031   0.6091203   0.0005722   0.0265309   0.0080902
 1785940   247.80296   0.6091198   0.0005715   0.0265314   0.0080933
 1785960   247.80560   0.6091186   0.0005709   0.0265318   0.0080964
 1785980   247.80824   0.6091166   0.0005703   0.0265322   0.0080995
 1786000   247.81089   0.6091136   0.0005697   0.0265324   0.0081025
 1786020   247.81353   0.6091095   0.0005691   0.0265326   0.0081054
 1786040   247.81618   0.6091039   0.0005685   0.0265325   0.0081083
 1786060   247.81882   0.6090966   0.0005680   0.0265323   0.0081111
 1786080   247.82146   0.6090877   0.0005674   0.0265318   0.0081139
 1786100   247.82411   0.6090773   0.0005669   0.0265311   0.0081166
 1786120   247.82675   0.6090654   0.0005663   0.0265303   0.0081193
 1786140   247.82939   0.6090522   0.0005658   0.0265294   0.0081220
 1786160   247.83204   0.6090378   0.0005653   0.0265283   0.0081247
 1786180   247.83468   0.6090221   0.0005647   0.0265271   0.0081274
 1786200   247.83732   0.6090049   0.0005641   0.0265258   0.0081303
 1786220   247.83997   0.6089859   0.0005635   0.0265242   0.0081332
 1786240   247.84261   0.6089650   0.0005628   0.0265224   0.0081363
 1786260   247.84525   0.6089422   0.0005622   0.0265204   0.0081395
 1786280   247.84790   0.6089174   0.0005615   0.0265181   0.0081428
 1786300   247.85054   0.6088909   0.0005609   0.0265156   0.0081462
 1786320   247.85319   0.6088627   0.0005602   0.0265129   0.0081497
 1786340   247.85583   0.6088327   0.0005595   0.0265100   0.0081532
 1786360   247.85847   0.6088009   0.0005588   0.0265070   0.0081568
 1786380   247.86112   0.6087670   0.0005581   0.0265036   0.0081603
 1786400   247.86376   0.6087307   0.0005574   0.0265000   0.0081638
 1786420   247.86640   0.6086919   0.0005568   0.0264961   0.0081672
 1786440   247.86905   0.6086503   0.0005561   0.0264918   0.0081706
 1786460   247.87169   0.6086059   0.0005555   0.0264871   0.0081739
 1786480   247.87433   0.6085584   0.0005549   0.0264821   0.0081772
 1786500   247.87698   0.6085079   0.0005543   0.0264766   0.0081804
 1786520   247.87962   0.6084540   0.0005537   0.0264707   0.0081835
 1786540   247.88226   0.6083967   0.0005531   0.0264644   0.0081865
 1786560   247.88491   0.6083358   0.0005526   0.0264575   0.0081892
 1786580   247.88755   0.6082710   0.0005521   0.0264501   0.0081918
 1786600   247.89019   0.6082021   0.0005516   0.0264420   0.0081940
 1786620   247.89284   0.6081289   0.0005512   0.0264333   0.0081960
 1786640   247.89548   0.6080515   0.0005508   0.0264240   0.0081978
 1786660   247.89813   0.6079701   0.0005505   0.0264141   0.0081994
 1786680   247.90077   0.6078844   0.0005502   0.0264035   0.0082007
 1786700   247.90341   0.6077944   0.0005499   0.0263922   0.0082020
 1786720   247.90606   0.6076999   0.0005496   0.0263802   0.0082031
 1786740   247.90870   0.6076011   0.0005494   0.0263676   0.0082043
 1786760   247.91134   0.6074987   0.0005491   0.0263543   0.0082055
 1786780   247.91399   0.6073933   0.0005488   0.0263407   0.0082067
 1786800   247.91663   0.6072854   0.0005485   0.0263266   0.0082079
 1786820   247.91927   0.6071749   0.0005483   0.0263122   0.0082092
 1786840   247.92192   0.6070621   0.0005480   0.0262975   0.0082104
 1786860   247.92456   0.6069472   0.0005478   0.0262825   0.0082117
 1786880   247.92721   0.6068306   0.0005476   0.0262672   0.0082130
 1786900   247.92985   0.6067128   0.0005474   0.0262517   0.0082143
 1786920   247.93249   0.6065939   0.0005471   0.0262360   0.0082158
 1786940   247.93514   0.6064747   0.0005469   0.0262203   0.0082173
 1786960   247.93778   0.6063554   0.0005466   0.0262046   0.0082189
 1786980   247.94042   0.6062364   0.0005463   0.0261889   0.0082206
 1787000   247.94307   0.6061174   0.0005460   0.0261732   0.0082225
 1787020   247.94571   0.6059989   0.0005457   0.0261576   0.0082243
 1787040   247.94836   0.6058814   0.0005454   0.0261422   0.0082262
 1787060   247.95100   0.6057660   0.0005451   0.0261271   0.0082281
 1787080   247.95364   0.6056527   0.0005448   0.0261125   0.0082299
 1787100   247.95629   0.6055408   0.0005445   0.0260981   0.0082317
 1787120   247.95893   0.6054296   0.0005442   0.0260837   0.0082333
 1787140   247.96157   0.6053189   0.0005440   0.0260693   0.0082350
 1787160   247.96422   0.6052097   0.0005437   0.0260552   0.0082366
 1787180   247.96686   0.6051030   0.0005434   0.0260414   0.0082383
 1787200   247.96950   0.6049994   0.0005432   0.0260283   0.0082402
 1787220   247.97215   0.6048981   0.0005428   0.0260156   0.0082423
 1787240   247.97479   0.6047979   0.0005424   0.0260030   0.0082447
 1787260   247.97744   0.6046981   0.0005420   0.0259905   0.0082475
 1787280   247.98008   0.6045986   0.0005415   0.0259779   0.0082507
 1787300   247.98272   0.6045000   0.0005409   0.0259654   0.0082544
 1787320   247.98537   0.6044025   0.0005403   0.0259532   0.0082584
 1787340   247.98801   0.6043060   0.0005396   0.0259411   0.0082628
 1787360   247.99065   0.6042102   0.0005388   0.0259290   0.0082674
 1787380   247.99330   0.6041148   0.0005380   0.0259170   0.0082722
 1787400   247.99594   0.6040200   0.0005373   0.0259051   0.0082771
 1787420   247.99859   0.6039260   0.0005365   0.0258932   0.0082819
 1787440   248.00123   0.6038329   0.0005357   0.0258815   0.0082866
 1787460   248.00387   0.6037408   0.0005350   0.0258699   0.0082911
 1787480   248.00652   0.6036496   0.0005343   0.0258584   0.0082956
 1787500   248.00916   0.6035597   0.0005335   0.0258471   0.0082999
 1787520   248.01180   0.6034712   0.0005329   0.0258359   0.0083042
 1787540   248.01445   0.6033844   0.0005322   0.0258250   0.0083085
 1787560   248.01709   0.6032995   0.0005314   0.0258144   0.0083128
 1787580   248.01974   0.6032163   0.0005307   0.0258041   0.0083172
 1787600   248.02238   0.6031349   0.0005300   0.0257940   0.0083217
 1787620   248.02502   0.6030549   0.0005292   0.0257841   0.0083264
 1787640   248.02767   0.6029764   0.0005284   0.0257745   0.0083311
 1787660   248.03031   0.6028995   0.0005276   0.0257650   0.0083360
 1787680   248.03295   0.6028242   0.0005268   0.0257557   0.0083409
 1787700   248.03560   0.6027507   0.0005260   0.0257467   0.0083457
 1787720   248.03824   0.6026788   0.0005252   0.0257379   0.0083506
 1787740   248.04089   0.6026084   0.0005243   0.0257293   0.0083554
 1787760   248.04353   0.6025393   0.0005235   0.0257209   0.0083602
 1787780   248.04617   0.6024713   0.0005227   0.0257126   0.0083651
 1787800   248.04882   0.6024039   0.0005218   0.0257043   0.0083699
 1787820   248.05146   0.6023372   0.0005210   0.0256961   0.0083746
 1787840   248.05410   0.6022712   0.0005203   0.0256879   0.0083790
 1787860   248.05675   0.6022061   0.0005195   0.0256799   0.0083831
 1787880   248.05939   0.6021418   0.0005189   0.0256720   0.0083869
 1787900   248.06204   0.6020782   0.0005182   0.0256641   0.0083905
 1787920   248.06468   0.6020151   0.0005176   0.0256564   0.0083938
 1787940   248.06732   0.6019525   0.0005171   0.0256487   0.0083971
 1787960   248.06997   0.6018904   0.0005165   0.0256411   0.0084002
 1787980   248.07261   0.6018288   0.0005159   0.0256335   0.0084034
 1788000   248.07525   0.6017677   0.0005153   0.0256260   0.0084066
 1788020   248.07790   0.6017071   0.0005148   0.0256186   0.0084098
 1788040   248.08054   0.6016470   0.0005142   0.0256112   0.0084130
 1788060   248.08319   0.6015873   0.0005136   0.0256038   0.0084161
 1788080   248.08583   0.6015281   0.0005131   0.0255965   0.0084191
 1788100   248.08847   0.6014696   0.0005126   0.0255893   0.0084218
 1788120   248.09112   0.6014115   0.0005121   0.0255821   0.0084244
 1788140   248.09376   0.6013538   0.0005116   0.0255750   0.0084266
 1788160   248.09641   0.6012964   0.0005113   0.0255678   0.0084286
 1788180   248.09905   0.6012395   0.0005109   0.0255607   0.0084301
 1788200   248.10169   0.6011833   0.0005107   0.0255536   0.0084314
 1788220   248.10434   0.6011281   0.0005104   0.0255467   0.0084323
 1788240   248.10698   0.6010741   0.0005103   0.0255400   0.0084329
 1788260   248.10963   0.6010215   0.0005102   0.0255334   0.0084332
 1788280   248.11227   0.6009705   0.0005101   0.0255272   0.0084332
 1788300   248.11491   0.6009212   0.0005100   0.0255212   0.0084330
 1788320   248.11756   0.6008738   0.0005100   0.0255154   0.0084325
 1788340   248.12020   0.6008285   0.0005101   0.0255100   0.0084318
 1788360   248.12285   0.6007854   0.0005102   0.0255050   0.0084309
 1788380   248.12549   0.6007449   0.0005103   0.0255003   0.0084297
 1788400   248.12814   0.6007072   0.0005105   0.0254960   0.0084283
 1788420   248.13078   0.6006724   0.0005106   0.0254922   0.0084267
 1788440   248.13342   0.6006409   0.0005108   0.0254889   0.0084250
 1788460   248.13607   0.6006128   0.0005111   0.0254861   0.0084231
 1788480   248.13871   0.6005881   0.0005113   0.0254839   0.0084212
 1788500   248.14136   0.6005670   0.0005116   0.0254823   0.0084191
 1788520   248.14400   0.6005497   0.0005118   0.0254813   0.0084170
 1788540   248.14664   0.6005362   0.0005121   0.0254808   0.0084147
 1788560   248.14929   0.6005267   0.0005124   0.0254811   0.0084123
 1788580   248.15193   0.6005216   0.0005128   0.0254821   0.0084097
 1788600   248.15458   0.6005207   0.0005132   0.0254838   0.0084069
 1788620   248.15722   0.6005238   0.0005136   0.0254862   0.0084039
 1788640   248.15987   0.6005302   0.0005140   0.0254892   0.0084008
 1788660   248.16251   0.6005393   0.0005144   0.0254925   0.0083976
 1788680   248.16515   0.6005508   0.0005148   0.0254963   0.0083944
 1788700   248.16780   0.6005643   0.0005152   0.0255004   0.0083912
 1788720   248.17044   0.6005796   0.0005156   0.0255047   0.0083881
 1788740   248.17309   0.6005962   0.0005160   0.0255094   0.0083850
 1788760   248.17573   0.6006134   0.0005163   0.0255141   0.0083821
 1788780   248.17838   0.6006304   0.0005167   0.0255188   0.0083794
 1788800   248.18102   0.6006463   0.0005170   0.0255234   0.0083767
 1788820   248.18367   0.6006607   0.0005173   0.0255276   0.0083743
 1788840   248.18631   0.6006734   0.0005176   0.0255316   0.0083719
 1788860   248.18895   0.6006840   0.0005178   0.0255352   0.0083698
 1788880   248.19160   0.6006924   0.0005180   0.0255385   0.0083678
 1788900   248.19424   0.6006984   0.0005182   0.0255414   0.0083660
 1788920   248.19689   0.6007018   0.0005184   0.0255439   0.0083644
 1788940   248.19953   0.6007023   0.0005185   0.0255459   0.0083629
 1788960   248.20218   0.6006999   0.0005186   0.0255475   0.0083617
 1788980   248.20482   0.6006947   0.0005187   0.0255487   0.0083606
 1789000   248.20746   0.6006867   0.0005188   0.0255494   0.0083597
 1789020   248.21011   0.6006761   0.0005188   0.0255497   0.0083590
 1789040   248.21275   0.6006627   0.0005188   0.0255495   0.0083585
 1789060   248.21540   0.6006467   0.0005188   0.0255489   0.0083581
 1789080   248.21804   0.6006284   0.0005187   0.0255479   0.0083580
 1789100   248.22069   0.6006081   0.0005186   0.0255466   0.0083580
 1789120   248.22333   0.6005859   0.0005185   0.0255450   0.0083582
 1789140   248.22598   0.6005618   0.0005183   0.0255431   0.0083587
 1789160   248.22862   0.6005359   0.0005182   0.0255410   0.0083594
 1789180   248.23126   0.6005078   0.0005180   0.0255386   0.0083604
 1789200   248.23391   0.6004776   0.0005178   0.0255358   0.0083616
 1789220   248.23655   0.6004453   0.0005175   0.0255327   0.0083631
 1789240   248.23920   0.6004115   0.0005172   0.0255294   0.0083648
 1789260   248.24184   0.6003761   0.0005169   0.0255259   0.0083666
 1789280   248.24449   0.6003392   0.0005165   0.0255222   0.0083686
 1789300   248.24713   0.6003005   0.0005161   0.0255182   0.0083707
 1789320   248.24978   0.6002595   0.0005157   0.0255139   0.0083729
 1789340   248.25242   0.6002162   0.0005153   0.0255092   0.0083752
 1789360   248.25506   0.6001706   0.0005148   0.0255041   0.0083774
 1789380   248.25771   0.6001234   0.0005144   0.0254989   0.0083798
 1789400   248.26035   0.6000753   0.0005140   0.0254936   0.0083822
 1789420   248.26300   0.6000267   0.0005136   0.0254883   0.0083845
 1789440   248.26564   0.5999778   0.0005132   0.0254831   0.0083869
 1789460   248.26829   0.5999283   0.0005128   0.0254778   0.0083892
 1789480   248.27093   0.5998782   0.0005124   0.0254725   0.0083914
 1789500   248.27358   0.5998280   0.0005120   0.0254672   0.0083934
 1789520   248.27622   0.5997781   0.0005117   0.0254621   0.0083953
 1789540   248.27886   0.5997287   0.0005113   0.0254571   0.0083968
 1789560   248.28151   0.5996795   0.0005110   0.0254523   0.0083982
 1789580   248.28415   0.5996302   0.0005108   0.0254475   0.0083993
 1789600   248.28680   0.5995804   0.0005106   0.0254428   0.0084002
 1789620   248.28944   0.5995304   0.0005104   0.0254380   0.0084010
 1789640   248.29209   0.5994808   0.0005102   0.0254334   0.0084017
 1789660   248.29473   0.5994322   0.0005100   0.0254290   0.0084024
 1789680   248.29738   0.5993843   0.0005098   0.0254249   0.0084033
 1789700   248.30002   0.5993369   0.0005096   0.0254208   0.0084042
 1789720   248.30267   0.5992900   0.0005094   0.0254169   0.0084052
 1789740   248.30531   0.5992439   0.0005091   0.0254131   0.0084064
 1789760   248.30796   0.5991991   0.0005089   0.0254096   0.0084077
 1789780   248.31060   0.5991554   0.0005086   0.0254062   0.0084093
 1789800   248.31324   0.5991129   0.0005082   0.0254030   0.0084111
 1789820   248.31589   0.5990723   0.0005078   0.0254002   0.0084132
 1789840   248.31853   0.5990341   0.0005074   0.0253979   0.0084155
 1789860   248.32118   0.5989984   0.0005069   0.0253961   0.0084179
 1789880   248.32382   0.5989646   0.0005064   0.0253946   0.0084203
 1789900   248.32647   0.5989315   0.0005059   0.0253932   0.0084226
 1789920   248.32911   0.5988984   0.0005054   0.0253918   0.0084246
 1789940   248.33176   0.5988647   0.0005050   0.0253902   0.0084263
 1789960   248.33440   0.5988303   0.0005047   0.0253885   0.0084276
 1789980   248.33705   0.5987951   0.0005045   0.0253865   0.0084285
 1790000   248.33969   0.5987598   0.0005043   0.0253846   0.0084292
 1790020   248.34234   0.5987245   0.0005041   0.0253826   0.0084298
 1790040   248.34498   0.5986895   0.0005039   0.0253807   0.0084304
 1790060   248.34763   0.5986545   0.0005037   0.0253788   0.0084310
 1790080   248.35027   0.5986195   0.0005034   0.0253769   0.0084319
 1790100   248.35292   0.5985846   0.0005031   0.0253749   0.0084329
 1790120   248.35556   0.5985500   0.0005028   0.0253729   0.0084343
 1790140   248.35821   0.5985161   0.0005024   0.0253710   0.0084359
 1790160   248.36085   0.5984829   0.0005021   0.0253692   0.0084378
 1790180   248.36350   0.5984505   0.0005017   0.0253674   0.0084398
 1790200   248.36614   0.5984190   0.0005012   0.0253656   0.0084420
 1790220   248.36878   0.5983887   0.0005008   0.0253639   0.0084444
 1790240   248.37143   0.5983602   0.0005003   0.0253625   0.0084469
 1790260   248.37407   0.5983340   0.0004998   0.0253614   0.0084494
 1790280   248.37672   0.5983105   0.0004993   0.0253607   0.0084521
 1790300   248.37936   0.5982895   0.0004987   0.0253603   0.0084548
 1790320   248.38201   0.5982708   0.0004981   0.0253603   0.0084576
 1790340   248.38465   0.5982541   0.0004975   0.0253605   0.0084604
 1790360   248.38730   0.5982396   0.0004970   0.0253610   0.0084633
 1790380   248.38994   0.5982273   0.0004964   0.0253617   0.0084662
 1790400   248.39259   0.5982172   0.0004958   0.0253628   0.0084691
 1790420   248.39523   0.5982093   0.0004953   0.0253642   0.0084720
 1790440   248.39788   0.5982033   0.0004948   0.0253658   0.0084748
 1790460   248.40052   0.5981987   0.0004943   0.0253676   0.0084776
 1790480   248.40317   0.5981956   0.0004938   0.0253696   0.0084802
 1790500   248.40581   0.5981937   0.0004934   0.0253716   0.0084828
 1790520   248.40846   0.5981929   0.0004930   0.0253738   0.0084852
 1790540   248.41110   0.5981932   0.0004925   0.0253760   0.0084876
 1790560   248.41375   0.5981943   0.0004921   0.0253783   0.0084899
 1790580   248.41639   0.5981958   0.0004916   0.0253805   0.0084922
 1790600   248.41904   0.5981978   0.0004912   0.0253828   0.0084944
 1790620   248.42168   0.5982003   0.0004907   0.0253850   0.0084966
 1790640   248.42433   0.5982029   0.0004903   0.0253872   0.0084987
 1790660   248.42697   0.5982055   0.0004898   0.0253893   0.0085007
 1790680   248.42962   0.5982077   0.0004895   0.0253912   0.0085027
 1790700   248.43226   0.5982092   0.0004891   0.0253930   0.0085046
 1790720   248.43491   0.5982101   0.0004887   0.0253945   0.0085064
 1790740   248.43755   0.5982103   0.0004884   0.0253959   0.0085080
 1790760   248.44020   0.5982100   0.0004880   0.0253971   0.0085096
 1790780   248.44284   0.5982092   0.0004877   0.0253981   0.0085110
 1790800   248.44549   0.5982079   0.0004874   0.0253989   0.0085124
 1790820   248.44813   0.5982059   0.0004870   0.0253996   0.0085136
 1790840   248.45078   0.5982033   0.0004867   0.0254001   0.0085148
 1790860   248.45342   0.5982004   0.0004864   0.0254004   0.0085160
 1790880   248.45607   0.5981972   0.0004862   0.0254007   0.0085170
 1790900   248.45871   0.5981938   0.0004859   0.0254009   0.0085180
 1790920   248.46136   0.5981901   0.0004857   0.0254010   0.0085190
 1790940   248.46400   0.5981860   0.0004854   0.0254009   0.0085198
 1790960   248.46665   0.5981816   0.0004852   0.0254008   0.0085206
 1790980   248.46929   0.5981767   0.0004850   0.0254004   0.0085212
 1791000   248.47194   0.5981715   0.0004848   0.0253999   0.0085218
 1791020   248.47458   0.5981662   0.0004846   0.0253994   0.0085223
 1791040   248.47723   0.5981612   0.0004845   0.0253988   0.0085226
 1791060   248.47987   0.5981564   0.0004844   0.0253983   0.0085228
 1791080   248.48252   0.5981521   0.0004843   0.0253977   0.0085230
 1791100   248.48516   0.5981483   0.0004842   0.0253972   0.0085230
 1791120   248.48781   0.5981454   0.0004841   0.0253968   0.0085229
 1791140   248.49045   0.5981434   0.0004841   0.0253965   0.0085227
 1791160   248.49310   0.5981426   0.0004841   0.0253964   0.0085223
 1791180   248.49574   0.5981431   0.0004841   0.0253964   0.0085219
 1791200   248.49839   0.5981450   0.0004841   0.0253966   0.0085213
 1791220   248.50103   0.5981485   0.0004841   0.0253970   0.0085206
 1791240   248.50368   0.5981537   0.0004842   0.0253976   0.0085198
 1791260   248.50632   0.5981609   0.0004843   0.0253986   0.0085190
 1791280   248.50897   0.5981701   0.0004844   0.0253998   0.0085181
 1791300   248.51161   0.5981815   0.0004845   0.0254013   0.0085171
 1791320   248.51426   0.5981951   0.0004846   0.0254030   0.0085160
 1791340   248.51690   0.5982112   0.0004847   0.0254051   0.0085149
 1791360   248.51955   0.5982301   0.0004848   0.0254076   0.0085138
 1791380   248.52219   0.5982522   0.0004850   0.0254105   0.0085127
 1791400   248.52484   0.5982775   0.0004851   0.0254139   0.0085115
 1791420   248.52748   0.5983059   0.0004853   0.0254178   0.0085103
 1791440   248.53013   0.5983373   0.0004855   0.0254220   0.0085090
 1791460   248.53277   0.5983718   0.0004857   0.0254267   0.0085076
 1791480   248.53542   0.5984099   0.0004859   0.0254319   0.0085062
 1791500   248.53806   0.5984520   0.0004861   0.0254377   0.0085047
 1791520   248.54071   0.5984983   0.0004864   0.0254442   0.0085031
 1791540   248.54335   0.5985488   0.0004866   0.0254514   0.0085016
 1791560   248.54600   0.5986029   0.0004869   0.0254591   0.0085001
 1791580   248.54864   0.5986603   0.0004871   0.0254673   0.0084986
 1791600   248.55129   0.5987206   0.0004873   0.0254759   0.0084971
 1791620   248.55393   0.5987840   0.0004875   0.0254850   0.0084957
 1791640   248.55658   0.5988502   0.0004878   0.0254944   0.0084943
 1791660   248.55922   0.5989189   0.0004880   0.0255042   0.0084929
 1791680   248.56187   0.5989895   0.0004882   0.0255143   0.0084915
 1791700   248.56451   0.5990614   0.0004884   0.0255244   0.0084900
 1791720   248.56716   0.5991342   0.0004887   0.0255346   0.0084885
 1791740   248.56980   0.5992073   0.0004890   0.0255448   0.0084870
 1791760   248.57245   0.5992808   0.0004892   0.0255549   0.0084855
 1791780   248.57509   0.5993542   0.0004895   0.0255650   0.0084840
 1791800   248.57774   0.5994272   0.0004897   0.0255749   0.0084826
 1791820   248.58038   0.5994996   0.0004900   0.0255846   0.0084814
 1791840   248.58303   0.5995711   0.0004902   0.0255941   0.0084802
 1791860   248.58567   0.5996415   0.0004904   0.0256033   0.0084793
 1791880   248.58832   0.5997109   0.0004906   0.0256123   0.0084786
 1791900   248.59097   0.5997791   0.0004907   0.0256211   0.0084780
 1791920   248.59361   0.5998460   0.0004907   0.0256296   0.0084777
 1791940   248.59626   0.5999116   0.0004908   0.0256378   0.0084776
 1791960   248.59890   0.5999754   0.0004907   0.0256457   0.0084776
 1791980   248.60155   0.6000373   0.0004907   0.0256532   0.0084778
 1792000   248.60419   0.6000969   0.0004906   0.0256603   0.0084781
 1792020   248.60684   0.6001541   0.0004905   0.0256669   0.0084785
 1792040   248.60948   0.6002085   0.0004904   0.0256730   0.0084790
