   n        time         Clp         Cdp     Clv         Cdv
    2075   104.21100   0.6143161   0.0005429   0.0271541   0.0079533
    2076   104.21880   0.6141895   0.0005437   0.0271387   0.0079500
    2077   104.22660   0.6140557   0.0005443   0.0271229   0.0079473
    2078   104.23450   0.6139124   0.0005446   0.0271063   0.0079452
    2079   104.24220   0.6137563   0.0005449   0.0270883   0.0079436
    2080   104.25010   0.6135760   0.0005453   0.0270672   0.0079422
    2081   104.25790   0.6133699   0.0005458   0.0270423   0.0079406
    2082   104.26570   0.6131406   0.0005465   0.0270137   0.0079387
    2083   104.27350   0.6128831   0.0005472   0.0269811   0.0079363
    2084   104.28140   0.6126036   0.0005480   0.0269455   0.0079331
    2085   104.28910   0.6123044   0.0005490   0.0269067   0.0079293
    2086   104.29700   0.6119763   0.0005502   0.0268636   0.0079244
    2087   104.30470   0.6116408   0.0005515   0.0268196   0.0079186
    2088   104.31260   0.6112905   0.0005529   0.0267739   0.0079115
    2089   104.32040   0.6109334   0.0005545   0.0267272   0.0079032
    2090   104.32810   0.6105832   0.0005563   0.0266815   0.0078941
    2091   104.33600   0.6102374   0.0005581   0.0266368   0.0078844
    2092   104.34390   0.6099096   0.0005596   0.0265949   0.0078750
    2093   104.35160   0.6096114   0.0005607   0.0265575   0.0078673
    2094   104.35950   0.6093304   0.0005613   0.0265225   0.0078621
    2095   104.36730   0.6090696   0.0005613   0.0264903   0.0078606
    2096   104.37510   0.6088349   0.0005609   0.0264615   0.0078629
    2097   104.38290   0.6086108   0.0005600   0.0264337   0.0078690
    2098   104.39060   0.6083954   0.0005588   0.0264058   0.0078779
    2099   104.39850   0.6081756   0.0005573   0.0263759   0.0078892
    2100   104.40640   0.6079574   0.0005558   0.0263453   0.0079013
    2101   104.41410   0.6077458   0.0005541   0.0263146   0.0079125
    2102   104.42200   0.6075329   0.0005525   0.0262826   0.0079220
    2103   104.42980   0.6073279   0.0005511   0.0262511   0.0079287
    2104   104.43760   0.6071390   0.0005500   0.0262216   0.0079328
    2105   104.44540   0.6069568   0.0005491   0.0261927   0.0079353
    2106   104.45310   0.6067832   0.0005485   0.0261640   0.0079374
    2107   104.46100   0.6066173   0.0005479   0.0261354   0.0079397
    2108   104.46890   0.6064746   0.0005470   0.0261101   0.0079421
    2109   104.47660   0.6063613   0.0005462   0.0260898   0.0079437
    2110   104.48450   0.6062591   0.0005456   0.0260711   0.0079440
    2111   104.49230   0.6061561   0.0005455   0.0260517   0.0079432
    2112   104.50010   0.6060501   0.0005459   0.0260313   0.0079417
    2113   104.50790   0.6059412   0.0005466   0.0260104   0.0079397
    2114   104.51560   0.6058378   0.0005476   0.0259905   0.0079374
    2115   104.52350   0.6057402   0.0005486   0.0259716   0.0079347
    2116   104.53140   0.6056528   0.0005492   0.0259542   0.0079316
    2117   104.53910   0.6055798   0.0005494   0.0259385   0.0079288
    2118   104.54700   0.6055213   0.0005491   0.0259247   0.0079268
    2119   104.55480   0.6054835   0.0005488   0.0259148   0.0079266
    2120   104.56250   0.6054625   0.0005484   0.0259085   0.0079285
    2121   104.57040   0.6054448   0.0005480   0.0259024   0.0079329
    2122   104.57810   0.6054288   0.0005473   0.0258956   0.0079391
    2123   104.58600   0.6054269   0.0005464   0.0258907   0.0079468
    2124   104.59390   0.6054595   0.0005452   0.0258926   0.0079554
    2125   104.60160   0.6055193   0.0005438   0.0259001   0.0079642
    2126   104.60950   0.6055774   0.0005423   0.0259062   0.0079729
    2127   104.61730   0.6056270   0.0005411   0.0259089   0.0079810
    2128   104.62500   0.6056832   0.0005400   0.0259125   0.0079885
    2129   104.63290   0.6057542   0.0005387   0.0259186   0.0079967
    2130   104.64080   0.6058273   0.0005367   0.0259247   0.0080069
    2131   104.64850   0.6058943   0.0005339   0.0259292   0.0080203
    2132   104.65640   0.6059587   0.0005305   0.0259334   0.0080381
    2133   104.66410   0.6060046   0.0005267   0.0259344   0.0080593
    2134   104.67190   0.6060198   0.0005228   0.0259292   0.0080832
    2135   104.67980   0.6060058   0.0005191   0.0259183   0.0081074
    2136   104.68750   0.6059819   0.0005157   0.0259066   0.0081298
    2137   104.69540   0.6059471   0.0005126   0.0258935   0.0081496
    2138   104.70330   0.6058926   0.0005102   0.0258766   0.0081653
    2139   104.71100   0.6058311   0.0005086   0.0258588   0.0081760
    2140   104.71880   0.6057714   0.0005077   0.0258418   0.0081820
    2141   104.72670   0.6057116   0.0005076   0.0258250   0.0081831
    2142   104.73440   0.6056563   0.0005082   0.0258092   0.0081800
    2143   104.74230   0.6056099   0.0005094   0.0257951   0.0081735
    2144   104.75000   0.6055744   0.0005108   0.0257832   0.0081651
    2145   104.75790   0.6055484   0.0005122   0.0257729   0.0081559
    2146   104.76570   0.6055281   0.0005135   0.0257635   0.0081472
    2147   104.77350   0.6055061   0.0005144   0.0257534   0.0081398
    2148   104.78130   0.6054784   0.0005149   0.0257412   0.0081338
    2149   104.78920   0.6054607   0.0005153   0.0257311   0.0081293
    2150   104.79690   0.6054596   0.0005153   0.0257255   0.0081260
    2151   104.80480   0.6054329   0.0005152   0.0257138   0.0081230
    2152   104.81260   0.6054051   0.0005153   0.0257018   0.0081199
    2153   104.82030   0.6053855   0.0005155   0.0256922   0.0081167
    2154   104.82820   0.6053551   0.0005159   0.0256799   0.0081128
    2155   104.83610   0.6053200   0.0005167   0.0256663   0.0081084
    2156   104.84380   0.6052985   0.0005177   0.0256554   0.0081034
    2157   104.85160   0.6052906   0.0005190   0.0256470   0.0080977
    2158   104.85950   0.6052895   0.0005204   0.0256391   0.0080913
    2159   104.86720   0.6053043   0.0005217   0.0256340   0.0080846
    2160   104.87510   0.6053380   0.0005229   0.0256324   0.0080773
    2161   104.88300   0.6053791   0.0005240   0.0256315   0.0080698
    2162   104.89070   0.6054288   0.0005249   0.0256319   0.0080625
    2163   104.89850   0.6054995   0.0005258   0.0256359   0.0080551
    2164   104.90640   0.6055914   0.0005265   0.0256435   0.0080481
    2165   104.91410   0.6057002   0.0005272   0.0256540   0.0080418
    2166   104.92200   0.6058284   0.0005279   0.0256676   0.0080363
    2167   104.92980   0.6059738   0.0005287   0.0256837   0.0080323
    2168   104.93760   0.6061360   0.0005292   0.0257026   0.0080303
    2169   104.94540   0.6063124   0.0005289   0.0257228   0.0080311
    2170   104.95330   0.6064979   0.0005274   0.0257437   0.0080363
    2171   104.96100   0.6066976   0.0005251   0.0257680   0.0080468
    2172   104.96880   0.6069096   0.0005222   0.0257954   0.0080631
    2173   104.97670   0.6071060   0.0005193   0.0258201   0.0080828
    2174   104.98440   0.6072817   0.0005166   0.0258412   0.0081027
    2175   104.99230   0.6074563   0.0005142   0.0258628   0.0081206
    2176   105.00010   0.6076236   0.0005124   0.0258843   0.0081343
    2177   105.00790   0.6077701   0.0005112   0.0259030   0.0081427
    2178   105.01570   0.6078989   0.0005107   0.0259189   0.0081463
    2179   105.02360   0.6080109   0.0005107   0.0259328   0.0081458
    2180   105.03130   0.6081082   0.0005109   0.0259455   0.0081427
    2181   105.03920   0.6081978   0.0005113   0.0259579   0.0081382
    2182   105.04700   0.6082799   0.0005119   0.0259697   0.0081328
    2183   105.05470   0.6083540   0.0005128   0.0259806   0.0081267
    2184   105.06260   0.6084305   0.0005139   0.0259923   0.0081190
    2185   105.07050   0.6085129   0.0005154   0.0260057   0.0081094
    2186   105.07820   0.6086016   0.0005171   0.0260208   0.0080982
    2187   105.08600   0.6087014   0.0005192   0.0260387   0.0080851
    2188   105.09390   0.6088037   0.0005215   0.0260572   0.0080705
    2189   105.10160   0.6088983   0.0005240   0.0260737   0.0080549
    2190   105.10950   0.6089964   0.0005268   0.0260907   0.0080381
    2191   105.11720   0.6091043   0.0005297   0.0261100   0.0080207
    2192   105.12510   0.6092134   0.0005328   0.0261295   0.0080025
    2193   105.13290   0.6093151   0.0005359   0.0261474   0.0079838
    2194   105.14060   0.6094175   0.0005390   0.0261654   0.0079654
    2195   105.14850   0.6095239   0.0005420   0.0261844   0.0079468
    2196   105.15640   0.6096271   0.0005449   0.0262030   0.0079289
    2197   105.16410   0.6097247   0.0005475   0.0262208   0.0079123
    2198   105.17190   0.6098237   0.0005499   0.0262393   0.0078968
    2199   105.17980   0.6099247   0.0005520   0.0262586   0.0078830
    2200   105.18750   0.6100226   0.0005536   0.0262777   0.0078711
    2201   105.19540   0.6101196   0.0005550   0.0262970   0.0078607
    2202   105.20320   0.6102194   0.0005561   0.0263174   0.0078519
    2203   105.21100   0.6103218   0.0005571   0.0263391   0.0078443
    2204   105.21880   0.6104228   0.0005580   0.0263611   0.0078373
    2205   105.22670   0.6105135   0.0005589   0.0263816   0.0078307
    2206   105.23440   0.6105955   0.0005600   0.0264007   0.0078242
    2207   105.24230   0.6106750   0.0005611   0.0264202   0.0078174
    2208   105.25010   0.6107456   0.0005624   0.0264385   0.0078103
    2209   105.25790   0.6108049   0.0005638   0.0264549   0.0078029
    2210   105.26570   0.6108638   0.0005652   0.0264719   0.0077948
    2211   105.27360   0.6109227   0.0005666   0.0264897   0.0077860
    2212   105.28130   0.6109756   0.0005681   0.0265066   0.0077766
    2213   105.28920   0.6110231   0.0005697   0.0265229   0.0077659
    2214   105.29690   0.6110640   0.0005715   0.0265384   0.0077545
    2215   105.30480   0.6110984   0.0005733   0.0265531   0.0077423
    2216   105.31260   0.6111230   0.0005752   0.0265661   0.0077301
    2217   105.32030   0.6111363   0.0005770   0.0265769   0.0077188
    2218   105.32820   0.6111401   0.0005786   0.0265861   0.0077087
    2219   105.33610   0.6111366   0.0005801   0.0265941   0.0077002
    2220   105.34380   0.6111279   0.0005815   0.0266012   0.0076931
    2221   105.35170   0.6111139   0.0005828   0.0266077   0.0076865
    2222   105.35950   0.6110954   0.0005841   0.0266131   0.0076794
    2223   105.36720   0.6110763   0.0005856   0.0266184   0.0076713
    2224   105.37510   0.6110602   0.0005872   0.0266245   0.0076618
    2225   105.38280   0.6110457   0.0005889   0.0266306   0.0076516
    2226   105.39070   0.6110305   0.0005907   0.0266365   0.0076409
    2227   105.39860   0.6110197   0.0005924   0.0266432   0.0076306
    2228   105.40630   0.6110189   0.0005939   0.0266515   0.0076214
    2229   105.41410   0.6110332   0.0005953   0.0266628   0.0076134
    2230   105.42200   0.6110654   0.0005963   0.0266772   0.0076071
    2231   105.42970   0.6111114   0.0005970   0.0266935   0.0076027
    2232   105.43760   0.6111724   0.0005973   0.0267119   0.0075998
    2233   105.44530   0.6112518   0.0005974   0.0267327   0.0075985
    2234   105.45320   0.6113583   0.0005971   0.0267581   0.0075985
    2235   105.46100   0.6114866   0.0005966   0.0267867   0.0075995
    2236   105.46880   0.6116207   0.0005958   0.0268150   0.0076014
    2237   105.47660   0.6117625   0.0005949   0.0268432   0.0076042
    2238   105.48450   0.6119118   0.0005938   0.0268718   0.0076081
    2239   105.49220   0.6120588   0.0005926   0.0268990   0.0076132
    2240   105.50010   0.6122041   0.0005911   0.0269251   0.0076198
    2241   105.50800   0.6123446   0.0005896   0.0269497   0.0076279
    2242   105.51570   0.6124771   0.0005879   0.0269726   0.0076372
    2243   105.52350   0.6126072   0.0005862   0.0269951   0.0076473
    2244   105.53130   0.6127315   0.0005845   0.0270167   0.0076573
    2245   105.53910   0.6128537   0.0005830   0.0270380   0.0076666
    2246   105.54700   0.6129710   0.0005816   0.0270585   0.0076740
    2247   105.55470   0.6130842   0.0005807   0.0270784   0.0076786
    2248   105.56260   0.6132003   0.0005802   0.0270991   0.0076803
    2249   105.57040   0.6133185   0.0005802   0.0271205   0.0076788
    2250   105.57820   0.6134406   0.0005806   0.0271429   0.0076747
    2251   105.58600   0.6135720   0.0005814   0.0271671   0.0076684
    2252   105.59380   0.6137029   0.0005823   0.0271912   0.0076608
    2253   105.60160   0.6138369   0.0005835   0.0272156   0.0076521
    2254   105.60950   0.6139744   0.0005850   0.0272405   0.0076430
    2255   105.61720   0.6141108   0.0005866   0.0272651   0.0076341
    2256   105.62510   0.6142474   0.0005882   0.0272894   0.0076255
    2257   105.63290   0.6143829   0.0005895   0.0273132   0.0076178
    2258   105.64070   0.6145152   0.0005905   0.0273359   0.0076115
    2259   105.64850   0.6146503   0.0005911   0.0273585   0.0076066
    2260   105.65630   0.6147879   0.0005914   0.0273815   0.0076036
    2261   105.66410   0.6149333   0.0005915   0.0274059   0.0076024
    2262   105.67200   0.6150775   0.0005914   0.0274300   0.0076030
    2263   105.67970   0.6152145   0.0005911   0.0274524   0.0076051
    2264   105.68760   0.6153515   0.0005907   0.0274744   0.0076084
    2265   105.69540   0.6154886   0.0005901   0.0274965   0.0076123
    2266   105.70320   0.6156206   0.0005894   0.0275176   0.0076163
    2267   105.71100   0.6157489   0.0005889   0.0275376   0.0076196
    2268   105.71890   0.6158746   0.0005887   0.0275570   0.0076218
    2269   105.72660   0.6160013   0.0005887   0.0275766   0.0076225
    2270   105.73450   0.6161368   0.0005889   0.0275976   0.0076219
    2271   105.74220   0.6162806   0.0005893   0.0276204   0.0076201
    2272   105.75010   0.6164356   0.0005897   0.0276452   0.0076180
    2273   105.75790   0.6165924   0.0005900   0.0276702   0.0076165
    2274   105.76570   0.6167454   0.0005900   0.0276941   0.0076170
    2275   105.77350   0.6169028   0.0005896   0.0277187   0.0076205
    2276   105.78140   0.6170654   0.0005886   0.0277446   0.0076274
    2277   105.78910   0.6172228   0.0005870   0.0277700   0.0076372
    2278   105.79700   0.6173660   0.0005851   0.0277927   0.0076493
    2279   105.80470   0.6174850   0.0005832   0.0278109   0.0076623
    2280   105.81260   0.6175866   0.0005812   0.0278264   0.0076758
    2281   105.82040   0.6176641   0.0005793   0.0278382   0.0076890
    2282   105.82820   0.6177084   0.0005773   0.0278444   0.0077018
    2283   105.83600   0.6177181   0.0005750   0.0278448   0.0077148
    2284   105.84380   0.6176935   0.0005724   0.0278401   0.0077284
    2285   105.85160   0.6176308   0.0005693   0.0278296   0.0077432
    2286   105.85950   0.6175252   0.0005660   0.0278126   0.0077590
    2287   105.86720   0.6173765   0.0005628   0.0277894   0.0077751
    2288   105.87510   0.6171741   0.0005599   0.0277583   0.0077917
    2289   105.88290   0.6169244   0.0005575   0.0277201   0.0078086
    2290   105.89070   0.6166493   0.0005549   0.0276787   0.0078259
    2291   105.89850   0.6163565   0.0005517   0.0276351   0.0078439
    2292   105.90630   0.6160709   0.0005480   0.0275938   0.0078611
    2293   105.91410   0.6157783   0.0005450   0.0275531   0.0078768
    2294   105.92200   0.6154712   0.0005433   0.0275114   0.0078901
    2295   105.92970   0.6151659   0.0005426   0.0274704   0.0079011
    2296   105.93760   0.6148850   0.0005412   0.0274337   0.0079106
    2297   105.94530   0.6146584   0.0005391   0.0274063   0.0079178
    2298   105.95320   0.6144646   0.0005376   0.0273849   0.0079229
    2299   105.96110   0.6142965   0.0005373   0.0273676   0.0079259
    2300   105.96880   0.6141700   0.0005377   0.0273567   0.0079284
    2301   105.97670   0.6140895   0.0005374   0.0273531   0.0079326
    2302   105.98440   0.6140515   0.0005364   0.0273550   0.0079401
    2303   105.99230   0.6140570   0.0005347   0.0273630   0.0079515
    2304   106.00010   0.6141082   0.0005327   0.0273777   0.0079654
    2305   106.00790   0.6141959   0.0005308   0.0273969   0.0079790
    2306   106.01570   0.6142999   0.0005291   0.0274159   0.0079908
    2307   106.02350   0.6144240   0.0005280   0.0274356   0.0079992
    2308   106.03130   0.6145834   0.0005273   0.0274597   0.0080040
    2309   106.03910   0.6147631   0.0005269   0.0274851   0.0080054
    2310   106.04690   0.6149690   0.0005268   0.0275127   0.0080037
    2311   106.05480   0.6152108   0.0005271   0.0275452   0.0079997
    2312   106.06250   0.6154778   0.0005278   0.0275811   0.0079940
    2313   106.07040   0.6157637   0.0005287   0.0276180   0.0079871
    2314   106.07820   0.6160571   0.0005298   0.0276542   0.0079800
    2315   106.08600   0.6163793   0.0005309   0.0276934   0.0079734
    2316   106.09380   0.6167302   0.0005318   0.0277373   0.0079683
    2317   106.10160   0.6171078   0.0005323   0.0277849   0.0079653
    2318   106.10950   0.6174748   0.0005325   0.0278290   0.0079645
    2319   106.11720   0.6178172   0.0005323   0.0278679   0.0079660
    2320   106.12510   0.6181548   0.0005319   0.0279059   0.0079690
    2321   106.13280   0.6184607   0.0005312   0.0279393   0.0079725
    2322   106.14070   0.6187200   0.0005307   0.0279639   0.0079755
    2323   106.14840   0.6189305   0.0005303   0.0279808   0.0079771
    2324   106.15630   0.6191274   0.0005301   0.0279970   0.0079768
    2325   106.16420   0.6193114   0.0005298   0.0280133   0.0079745
    2326   106.17190   0.6194652   0.0005299   0.0280259   0.0079704
    2327   106.17980   0.6196007   0.0005304   0.0280366   0.0079643
    2328   106.18750   0.6197360   0.0005315   0.0280502   0.0079568
    2329   106.19540   0.6198809   0.0005326   0.0280675   0.0079481
    2330   106.20310   0.6200257   0.0005334   0.0280862   0.0079397
    2331   106.21100   0.6201745   0.0005338   0.0281065   0.0079333
    2332   106.21880   0.6203141   0.0005338   0.0281259   0.0079310
    2333   106.22660   0.6204438   0.0005333   0.0281442   0.0079332
    2334   106.23450   0.6205639   0.0005325   0.0281613   0.0079388
    2335   106.24220   0.6206663   0.0005314   0.0281756   0.0079456
    2336   106.25010   0.6207414   0.0005305   0.0281851   0.0079524
    2337   106.25780   0.6207875   0.0005297   0.0281895   0.0079579
    2338   106.26570   0.6208111   0.0005293   0.0281897   0.0079614
    2339   106.27350   0.6208054   0.0005293   0.0281846   0.0079628
    2340   106.28130   0.6207685   0.0005296   0.0281740   0.0079619
    2341   106.28920   0.6207124   0.0005303   0.0281601   0.0079590
    2342   106.29690   0.6206466   0.0005313   0.0281451   0.0079545
    2343   106.30480   0.6205700   0.0005324   0.0281288   0.0079483
    2344   106.31250   0.6204897   0.0005338   0.0281124   0.0079411
    2345   106.32040   0.6204075   0.0005353   0.0280959   0.0079327
    2346   106.32820   0.6203271   0.0005369   0.0280800   0.0079238
    2347   106.33600   0.6202473   0.0005387   0.0280646   0.0079143
    2348   106.34380   0.6201720   0.0005404   0.0280502   0.0079049
    2349   106.35160   0.6200962   0.0005422   0.0280355   0.0078956
    2350   106.35950   0.6200226   0.0005439   0.0280213   0.0078867
    2351   106.36720   0.6199578   0.0005455   0.0280090   0.0078788
    2352   106.37510   0.6198962   0.0005469   0.0279974   0.0078714
    2353   106.38290   0.6198374   0.0005480   0.0279862   0.0078647
    2354   106.39070   0.6197826   0.0005492   0.0279759   0.0078579
    2355   106.39850   0.6197309   0.0005505   0.0279664   0.0078508
    2356   106.40630   0.6196767   0.0005522   0.0279565   0.0078427
    2357   106.41410   0.6196239   0.0005540   0.0279470   0.0078335
    2358   106.42190   0.6195739   0.0005561   0.0279384   0.0078230
    2359   106.42980   0.6195301   0.0005582   0.0279312   0.0078114
    2360   106.43760   0.6194913   0.0005602   0.0279254   0.0077998
    2361   106.44540   0.6194492   0.0005622   0.0279194   0.0077886
    2362   106.45320   0.6194004   0.0005641   0.0279125   0.0077788
    2363   106.46100   0.6193421   0.0005658   0.0279042   0.0077710
    2364   106.46880   0.6192816   0.0005672   0.0278964   0.0077659
    2365   106.47660   0.6192112   0.0005679   0.0278875   0.0077638
    2366   106.48450   0.6191198   0.0005682   0.0278749   0.0077647
    2367   106.49230   0.6190123   0.0005680   0.0278595   0.0077678
    2368   106.50010   0.6188928   0.0005675   0.0278429   0.0077727
    2369   106.50790   0.6187660   0.0005669   0.0278255   0.0077784
    2370   106.51570   0.6186266   0.0005660   0.0278065   0.0077843
    2371   106.52350   0.6184839   0.0005650   0.0277872   0.0077899
    2372   106.53130   0.6183425   0.0005639   0.0277691   0.0077950
    2373   106.53910   0.6182070   0.0005627   0.0277525   0.0077993
    2374   106.54690   0.6180697   0.0005615   0.0277362   0.0078029
    2375   106.55480   0.6179337   0.0005606   0.0277206   0.0078055
    2376   106.56250   0.6178015   0.0005600   0.0277063   0.0078070
    2377   106.57040   0.6176677   0.0005599   0.0276925   0.0078071
    2378   106.57810   0.6175344   0.0005603   0.0276789   0.0078057
    2379   106.58600   0.6173994   0.0005613   0.0276650   0.0078027
    2380   106.59390   0.6172756   0.0005627   0.0276533   0.0077986
    2381   106.60160   0.6171701   0.0005641   0.0276447   0.0077939
    2382   106.60950   0.6170776   0.0005656   0.0276380   0.0077885
    2383   106.61720   0.6169989   0.0005669   0.0276326   0.0077823
    2384   106.62510   0.6169306   0.0005683   0.0276277   0.0077749
    2385   106.63280   0.6168778   0.0005698   0.0276240   0.0077667
    2386   106.64070   0.6168398   0.0005712   0.0276218   0.0077575
    2387   106.64860   0.6168173   0.0005726   0.0276211   0.0077481
    2388   106.65630   0.6168110   0.0005739   0.0276222   0.0077393
    2389   106.66420   0.6168220   0.0005751   0.0276255   0.0077313
    2390   106.67190   0.6168452   0.0005760   0.0276299   0.0077247
    2391   106.67980   0.6168781   0.0005768   0.0276350   0.0077193
    2392   106.68750   0.6169215   0.0005774   0.0276413   0.0077152
    2393   106.69540   0.6169740   0.0005778   0.0276486   0.0077121
    2394   106.70320   0.6170262   0.0005781   0.0276555   0.0077099
    2395   106.71100   0.6170705   0.0005783   0.0276605   0.0077088
    2396   106.71890   0.6171087   0.0005783   0.0276642   0.0077087
    2397   106.72660   0.6171426   0.0005780   0.0276671   0.0077099
    2398   106.73450   0.6171741   0.0005774   0.0276696   0.0077125
    2399   106.74230   0.6171992   0.0005764   0.0276711   0.0077162
    2400   106.75010   0.6172152   0.0005753   0.0276710   0.0077206
    2401   106.75790   0.6172244   0.0005742   0.0276695   0.0077253
    2402   106.76570   0.6172299   0.0005733   0.0276677   0.0077294
    2403   106.77350   0.6172332   0.0005726   0.0276659   0.0077327
    2404   106.78140   0.6172272   0.0005722   0.0276624   0.0077346
    2405   106.78910   0.6172140   0.0005722   0.0276575   0.0077348
    2406   106.79700   0.6172008   0.0005725   0.0276526   0.0077333
    2407   106.80470   0.6171966   0.0005732   0.0276499   0.0077302
    2408   106.81260   0.6172083   0.0005741   0.0276513   0.0077257
    2409   106.82030   0.6172179   0.0005750   0.0276520   0.0077200
    2410   106.82820   0.6172172   0.0005762   0.0276498   0.0077134
    2411   106.83610   0.6172290   0.0005773   0.0276501   0.0077064
    2412   106.84380   0.6172568   0.0005784   0.0276543   0.0076997
    2413   106.85170   0.6172778   0.0005794   0.0276568   0.0076936
    2414   106.85940   0.6172933   0.0005802   0.0276578   0.0076884
    2415   106.86730   0.6173187   0.0005808   0.0276613   0.0076844
    2416   106.87510   0.6173424   0.0005812   0.0276645   0.0076815
    2417   106.88290   0.6173496   0.0005814   0.0276640   0.0076795
    2418   106.89070   0.6173502   0.0005817   0.0276619   0.0076778
    2419   106.89850   0.6173577   0.0005822   0.0276621   0.0076758
    2420   106.90630   0.6173628   0.0005831   0.0276622   0.0076727
    2421   106.91420   0.6173488   0.0005844   0.0276585   0.0076679
    2422   106.92190   0.6173236   0.0005859   0.0276523   0.0076615
    2423   106.92980   0.6173005   0.0005876   0.0276465   0.0076532
    2424   106.93750   0.6172838   0.0005892   0.0276423   0.0076440
    2425   106.94540   0.6172669   0.0005907   0.0276380   0.0076340
    2426   106.95330   0.6172447   0.0005921   0.0276328   0.0076242
    2427   106.96100   0.6172186   0.0005935   0.0276271   0.0076153
    2428   106.96890   0.6171871   0.0005948   0.0276207   0.0076079
    2429   106.97660   0.6171462   0.0005957   0.0276127   0.0076027
    2430   106.98450   0.6170943   0.0005963   0.0276025   0.0076003
    2431   106.99230   0.6170406   0.0005962   0.0275921   0.0076013
    2432   107.00010   0.6169923   0.0005953   0.0275829   0.0076059
    2433   107.00790   0.6169428   0.0005937   0.0275733   0.0076142
    2434   107.01570   0.6168929   0.0005915   0.0275631   0.0076256
    2435   107.02350   0.6168512   0.0005888   0.0275545   0.0076397
    2436   107.03140   0.6168252   0.0005858   0.0275494   0.0076554
    2437   107.03910   0.6168035   0.0005828   0.0275450   0.0076715
    2438   107.04700   0.6167789   0.0005797   0.0275399   0.0076880
    2439   107.05470   0.6167609   0.0005768   0.0275365   0.0077041
    2440   107.06260   0.6167470   0.0005740   0.0275343   0.0077206
    2441   107.07050   0.6167291   0.0005712   0.0275314   0.0077375
    2442   107.07820   0.6167079   0.0005685   0.0275277   0.0077547
    2443   107.08610   0.6166859   0.0005658   0.0275240   0.0077728
    2444   107.09380   0.6166671   0.0005630   0.0275209   0.0077911
    2445   107.10160   0.6166499   0.0005601   0.0275179   0.0078096
    2446   107.10950   0.6166383   0.0005573   0.0275159   0.0078275
    2447   107.11720   0.6166309   0.0005548   0.0275147   0.0078437
    2448   107.12510   0.6166286   0.0005526   0.0275145   0.0078581
    2449   107.13280   0.6166307   0.0005510   0.0275152   0.0078694
    2450   107.14070   0.6166308   0.0005498   0.0275153   0.0078777
    2451   107.14860   0.6166340   0.0005491   0.0275161   0.0078825
    2452   107.15630   0.6166449   0.0005489   0.0275188   0.0078839
    2453   107.16420   0.6166502   0.0005490   0.0275209   0.0078827
    2454   107.17190   0.6166308   0.0005494   0.0275176   0.0078797
    2455   107.17980   0.6165843   0.0005499   0.0275082   0.0078758
    2456   107.18760   0.6165290   0.0005505   0.0274974   0.0078717
    2457   107.19540   0.6164696   0.0005510   0.0274864   0.0078677
    2458   107.20320   0.6163978   0.0005516   0.0274734   0.0078639
    2459   107.21100   0.6163143   0.0005520   0.0274584   0.0078605
    2460   107.21880   0.6162130   0.0005522   0.0274403   0.0078577
    2461   107.22670   0.6160983   0.0005523   0.0274203   0.0078564
    2462   107.23440   0.6159721   0.0005520   0.0273990   0.0078571
    2463   107.24230   0.6158224   0.0005515   0.0273736   0.0078603
    2464   107.25000   0.6156552   0.0005507   0.0273453   0.0078658
    2465   107.25790   0.6154726   0.0005498   0.0273147   0.0078731
    2466   107.26580   0.6152819   0.0005487   0.0272829   0.0078815
    2467   107.27350   0.6150905   0.0005475   0.0272509   0.0078898
    2468   107.28140   0.6149020   0.0005464   0.0272196   0.0078977
    2469   107.28910   0.6147365   0.0005455   0.0271930   0.0079041
    2470   107.29700   0.6145898   0.0005448   0.0271699   0.0079086
    2471   107.30480   0.6144728   0.0005445   0.0271521   0.0079107
    2472   107.31250   0.6143942   0.0005446   0.0271414   0.0079103
    2473   107.32040   0.6143281   0.0005451   0.0271317   0.0079076
    2474   107.32810   0.6142922   0.0005459   0.0271267   0.0079035
    2475   107.33600   0.6142984   0.0005468   0.0271294   0.0078990
    2476   107.34390   0.6143262   0.0005473   0.0271347   0.0078957
    2477   107.35160   0.6143645   0.0005475   0.0271398   0.0078946
    2478   107.35950   0.6144264   0.0005470   0.0271476   0.0078966
    2479   107.36720   0.6145204   0.0005461   0.0271607   0.0079015
    2480   107.37510   0.6146481   0.0005447   0.0271795   0.0079090
    2481   107.38290   0.6147915   0.0005431   0.0272001   0.0079179
    2482   107.39070   0.6149407   0.0005414   0.0272203   0.0079270
    2483   107.39850   0.6151050   0.0005399   0.0272420   0.0079355
    2484   107.40640   0.6152800   0.0005386   0.0272645   0.0079428
    2485   107.41410   0.6154611   0.0005376   0.0272874   0.0079481
    2486   107.42200   0.6156569   0.0005369   0.0273124   0.0079516
    2487   107.42970   0.6158577   0.0005366   0.0273383   0.0079530
    2488   107.43760   0.6160605   0.0005365   0.0273638   0.0079526
    2489   107.44540   0.6162560   0.0005367   0.0273875   0.0079505
    2490   107.45320   0.6164443   0.0005372   0.0274100   0.0079470
    2491   107.46100   0.6166390   0.0005379   0.0274341   0.0079420
    2492   107.46880   0.6168363   0.0005387   0.0274598   0.0079360
    2493   107.47660   0.6170315   0.0005397   0.0274855   0.0079285
    2494   107.48450   0.6172146   0.0005409   0.0275091   0.0079197
    2495   107.49220   0.6173919   0.0005423   0.0275326   0.0079097
    2496   107.50010   0.6175746   0.0005438   0.0275580   0.0078986
    2497   107.50780   0.6177511   0.0005453   0.0275832   0.0078872
