   n        time         Clp         Cdp     Clv         Cdv
    2542   149.85160   0.5988132   0.0005396   0.0248582   0.0083635
    2543   149.85960   0.5987558   0.0005392   0.0248455   0.0083658
    2544   149.86730   0.5987069   0.0005385   0.0248344   0.0083697
    2545   149.87510   0.5986803   0.0005375   0.0248278   0.0083746
    2546   149.88290   0.5986711   0.0005365   0.0248244   0.0083796
    2547   149.89070   0.5986792   0.0005356   0.0248240   0.0083843
    2548   149.89850   0.5987066   0.0005349   0.0248265   0.0083880
    2549   149.90630   0.5987651   0.0005346   0.0248351   0.0083903
    2550   149.91410   0.5988586   0.0005347   0.0248510   0.0083910
    2551   149.92190   0.5989670   0.0005347   0.0248695   0.0083909
    2552   149.92990   0.5990788   0.0005346   0.0248872   0.0083906
    2553   149.93770   0.5992116   0.0005345   0.0249083   0.0083900
    2554   149.94550   0.5993682   0.0005347   0.0249338   0.0083884
    2555   149.95320   0.5995448   0.0005351   0.0249624   0.0083846
    2556   149.96100   0.5997370   0.0005360   0.0249932   0.0083781
    2557   149.96880   0.5999335   0.0005375   0.0250238   0.0083687
    2558   149.97660   0.6001443   0.0005390   0.0250566   0.0083589
    2559   149.98440   0.6003715   0.0005399   0.0250926   0.0083519
    2560   149.99220   0.6005968   0.0005404   0.0251277   0.0083486
    2561   150.00020   0.6008094   0.0005407   0.0251589   0.0083474
    2562   150.00800   0.6010117   0.0005410   0.0251876   0.0083470
    2563   150.01580   0.6012125   0.0005412   0.0252158   0.0083471
    2564   150.02360   0.6013959   0.0005412   0.0252403   0.0083474
    2565   150.03140   0.6015499   0.0005413   0.0252584   0.0083474
    2566   150.03920   0.6016803   0.0005415   0.0252720   0.0083466
    2567   150.04700   0.6017904   0.0005419   0.0252823   0.0083447
    2568   150.05480   0.6018778   0.0005425   0.0252884   0.0083413
    2569   150.06260   0.6019416   0.0005434   0.0252901   0.0083364
    2570   150.07040   0.6019884   0.0005445   0.0252890   0.0083302
    2571   150.07830   0.6020274   0.0005459   0.0252867   0.0083231
    2572   150.08610   0.6020585   0.0005472   0.0252834   0.0083158
    2573   150.09390   0.6020918   0.0005484   0.0252805   0.0083090
    2574   150.10170   0.6021389   0.0005494   0.0252806   0.0083035
    2575   150.10950   0.6021926   0.0005500   0.0252821   0.0083004
    2576   150.11730   0.6022474   0.0005501   0.0252837   0.0083004
    2577   150.12510   0.6023026   0.0005496   0.0252852   0.0083041
    2578   150.13290   0.6023621   0.0005485   0.0252878   0.0083123
    2579   150.14070   0.6024249   0.0005470   0.0252915   0.0083242
    2580   150.14850   0.6024714   0.0005452   0.0252915   0.0083378
    2581   150.15630   0.6025031   0.0005435   0.0252878   0.0083510
    2582   150.16420   0.6025374   0.0005419   0.0252840   0.0083631
    2583   150.17200   0.6025770   0.0005405   0.0252814   0.0083735
    2584   150.17980   0.6026190   0.0005393   0.0252791   0.0083826
    2585   150.18760   0.6026555   0.0005382   0.0252751   0.0083903
    2586   150.19540   0.6026831   0.0005374   0.0252687   0.0083958
    2587   150.20320   0.6027088   0.0005372   0.0252620   0.0083982
    2588   150.21100   0.6027243   0.0005377   0.0252534   0.0083962
    2589   150.21880   0.6027231   0.0005389   0.0252415   0.0083893
    2590   150.22660   0.6027127   0.0005409   0.0252284   0.0083782
    2591   150.23440   0.6026914   0.0005434   0.0252141   0.0083643
    2592   150.24240   0.6026459   0.0005463   0.0251957   0.0083488
    2593   150.25020   0.6025759   0.0005491   0.0251737   0.0083339
    2594   150.25800   0.6024848   0.0005513   0.0251488   0.0083211
    2595   150.26580   0.6023683   0.0005529   0.0251202   0.0083117
    2596   150.27360   0.6022263   0.0005539   0.0250880   0.0083063
    2597   150.28140   0.6020741   0.0005546   0.0250556   0.0083035
    2598   150.28920   0.6019236   0.0005553   0.0250252   0.0083015
    2599   150.29700   0.6017830   0.0005560   0.0249980   0.0082987
    2600   150.30480   0.6016483   0.0005569   0.0249726   0.0082944
    2601   150.31260   0.6015185   0.0005580   0.0249476   0.0082885
    2602   150.32040   0.6014225   0.0005593   0.0249296   0.0082812
    2603   150.32830   0.6013767   0.0005610   0.0249222   0.0082720
    2604   150.33610   0.6013647   0.0005627   0.0249213   0.0082615
    2605   150.34390   0.6013703   0.0005645   0.0249225   0.0082502
    2606   150.35170   0.6014110   0.0005662   0.0249299   0.0082392
    2607   150.35950   0.6014941   0.0005677   0.0249454   0.0082296
    2608   150.36730   0.6015982   0.0005689   0.0249645   0.0082220
    2609   150.37510   0.6017146   0.0005698   0.0249853   0.0082168
    2610   150.38290   0.6018475   0.0005703   0.0250093   0.0082135
    2611   150.39070   0.6019909   0.0005704   0.0250358   0.0082117
    2612   150.39850   0.6021229   0.0005704   0.0250604   0.0082104
    2613   150.40630   0.6022336   0.0005704   0.0250811   0.0082089
    2614   150.41410   0.6023257   0.0005709   0.0250991   0.0082065
    2615   150.42200   0.6023949   0.0005716   0.0251135   0.0082027
    2616   150.42980   0.6024333   0.0005725   0.0251224   0.0081981
    2617   150.43760   0.6024557   0.0005733   0.0251288   0.0081932
    2618   150.44540   0.6024594   0.0005741   0.0251319   0.0081883
    2619   150.45320   0.6024471   0.0005748   0.0251320   0.0081834
    2620   150.46100   0.6024299   0.0005756   0.0251317   0.0081785
    2621   150.46880   0.6024085   0.0005765   0.0251307   0.0081733
    2622   150.47670   0.6023783   0.0005774   0.0251275   0.0081673
    2623   150.48450   0.6023435   0.0005784   0.0251227   0.0081606
    2624   150.49230   0.6023178   0.0005795   0.0251196   0.0081535
    2625   150.50010   0.6023037   0.0005804   0.0251186   0.0081468
    2626   150.50800   0.6022927   0.0005812   0.0251177   0.0081409
    2627   150.51580   0.6022906   0.0005818   0.0251183   0.0081364
    2628   150.52360   0.6023046   0.0005821   0.0251221   0.0081332
    2629   150.53140   0.6023255   0.0005822   0.0251274   0.0081310
    2630   150.53920   0.6023503   0.0005824   0.0251334   0.0081291
    2631   150.54700   0.6023795   0.0005827   0.0251406   0.0081268
    2632   150.55480   0.6024108   0.0005832   0.0251486   0.0081236
    2633   150.56260   0.6024468   0.0005838   0.0251580   0.0081196
    2634   150.57040   0.6024856   0.0005845   0.0251688   0.0081150
    2635   150.57820   0.6025105   0.0005852   0.0251771   0.0081102
    2636   150.58600   0.6025197   0.0005860   0.0251826   0.0081053
    2637   150.59390   0.6025264   0.0005867   0.0251885   0.0081006
    2638   150.60170   0.6025209   0.0005872   0.0251924   0.0080964
    2639   150.60950   0.6024990   0.0005877   0.0251932   0.0080929
    2640   150.61730   0.6024632   0.0005880   0.0251916   0.0080906
    2641   150.62510   0.6024214   0.0005882   0.0251891   0.0080892
    2642   150.63290   0.6023820   0.0005885   0.0251876   0.0080879
    2643   150.64070   0.6023370   0.0005889   0.0251850   0.0080862
    2644   150.64850   0.6022850   0.0005893   0.0251809   0.0080843
    2645   150.65630   0.6022406   0.0005896   0.0251785   0.0080833
    2646   150.66410   0.6022011   0.0005892   0.0251775   0.0080846
    2647   150.67190   0.6021514   0.0005881   0.0251746   0.0080900
    2648   150.67970   0.6020849   0.0005862   0.0251688   0.0081005
    2649   150.68770   0.6020051   0.0005835   0.0251612   0.0081161
    2650   150.69550   0.6019084   0.0005804   0.0251512   0.0081350
    2651   150.70330   0.6017796   0.0005773   0.0251356   0.0081549
    2652   150.71110   0.6016266   0.0005745   0.0251157   0.0081738
    2653   150.71890   0.6014663   0.0005717   0.0250949   0.0081906
    2654   150.72670   0.6013027   0.0005693   0.0250740   0.0082050
    2655   150.73450   0.6011395   0.0005672   0.0250532   0.0082173
    2656   150.74230   0.6009874   0.0005654   0.0250342   0.0082278
    2657   150.75010   0.6008584   0.0005640   0.0250191   0.0082364
    2658   150.75790   0.6007553   0.0005628   0.0250080   0.0082433
    2659   150.76570   0.6006858   0.0005619   0.0250025   0.0082487
    2660   150.77360   0.6006540   0.0005612   0.0250035   0.0082530
    2661   150.78140   0.6006455   0.0005607   0.0250071   0.0082566
    2662   150.78920   0.6006577   0.0005603   0.0250130   0.0082598
    2663   150.79700   0.6007027   0.0005600   0.0250242   0.0082629
    2664   150.80480   0.6007742   0.0005597   0.0250397   0.0082655
    2665   150.81260   0.6008546   0.0005594   0.0250554   0.0082677
    2666   150.82040   0.6009421   0.0005593   0.0250711   0.0082693
    2667   150.82820   0.6010479   0.0005592   0.0250899   0.0082701
    2668   150.83600   0.6011620   0.0005593   0.0251102   0.0082700
    2669   150.84380   0.6012593   0.0005595   0.0251262   0.0082693
    2670   150.85160   0.6013468   0.0005596   0.0251400   0.0082690
    2671   150.85940   0.6014447   0.0005593   0.0251566   0.0082704
    2672   150.86740   0.6015324   0.0005582   0.0251715   0.0082748
    2673   150.87520   0.6015706   0.0005570   0.0251759   0.0082818
    2674   150.88300   0.6015911   0.0005556   0.0251764   0.0082906
    2675   150.89080   0.6016217   0.0005535   0.0251795   0.0083011
    2676   150.89860   0.6016504   0.0005510   0.0251825   0.0083143
    2677   150.90640   0.6016704   0.0005483   0.0251835   0.0083305
    2678   150.91420   0.6016851   0.0005453   0.0251833   0.0083487
    2679   150.92200   0.6017049   0.0005423   0.0251844   0.0083680
    2680   150.92980   0.6017469   0.0005389   0.0251909   0.0083885
    2681   150.93760   0.6017953   0.0005351   0.0251997   0.0084106
    2682   150.94540   0.6018069   0.0005312   0.0252006   0.0084342
    2683   150.95320   0.6018004   0.0005276   0.0251982   0.0084589
    2684   150.96100   0.6018075   0.0005240   0.0252000   0.0084839
    2685   150.96890   0.6017996   0.0005205   0.0251994   0.0085085
    2686   150.97670   0.6017532   0.0005174   0.0251905   0.0085303
    2687   150.98450   0.6016984   0.0005150   0.0251805   0.0085483
    2688   150.99230   0.6016540   0.0005136   0.0251743   0.0085613
    2689   151.00010   0.6016035   0.0005129   0.0251678   0.0085687
    2690   151.00790   0.6015247   0.0005130   0.0251556   0.0085706
    2691   151.01570   0.6014368   0.0005137   0.0251422   0.0085678
    2692   151.02350   0.6013531   0.0005150   0.0251306   0.0085611
    2693   151.03130   0.6012623   0.0005166   0.0251179   0.0085516
    2694   151.03910   0.6011586   0.0005185   0.0251022   0.0085403
    2695   151.04690   0.6010516   0.0005207   0.0250855   0.0085278
    2696   151.05470   0.6009568   0.0005230   0.0250712   0.0085146
    2697   151.06260   0.6008748   0.0005255   0.0250591   0.0085010
    2698   151.07050   0.6007998   0.0005279   0.0250477   0.0084870
    2699   151.07830   0.6007398   0.0005303   0.0250385   0.0084735
    2700   151.08610   0.6006988   0.0005325   0.0250327   0.0084605
    2701   151.09390   0.6006683   0.0005345   0.0250286   0.0084484
    2702   151.10170   0.6006417   0.0005364   0.0250245   0.0084378
    2703   151.10950   0.6006304   0.0005380   0.0250232   0.0084292
    2704   151.11730   0.6006327   0.0005392   0.0250242   0.0084228
    2705   151.12510   0.6006376   0.0005401   0.0250245   0.0084181
    2706   151.13290   0.6006683   0.0005412   0.0250295   0.0084138
    2707   151.14070   0.6007353   0.0005423   0.0250416   0.0084085
    2708   151.14850   0.6008210   0.0005439   0.0250567   0.0084006
    2709   151.15630   0.6009253   0.0005458   0.0250748   0.0083903
    2710   151.16410   0.6010549   0.0005477   0.0250981   0.0083795
    2711   151.17190   0.6011956   0.0005492   0.0251242   0.0083708
    2712   151.17990   0.6013249   0.0005502   0.0251482   0.0083657
    2713   151.18770   0.6014302   0.0005506   0.0251678   0.0083648
    2714   151.19550   0.6015361   0.0005504   0.0251891   0.0083670
    2715   151.20330   0.6016232   0.0005498   0.0252080   0.0083708
    2716   151.21110   0.6016679   0.0005492   0.0252182   0.0083744
    2717   151.21890   0.6016896   0.0005489   0.0252240   0.0083766
    2718   151.22670   0.6017114   0.0005488   0.0252306   0.0083768
    2719   151.23450   0.6017361   0.0005491   0.0252382   0.0083750
    2720   151.24230   0.6017527   0.0005497   0.0252439   0.0083709
    2721   151.25010   0.6017604   0.0005506   0.0252470   0.0083648
    2722   151.25790   0.6017724   0.0005519   0.0252506   0.0083571
    2723   151.26570   0.6017978   0.0005532   0.0252568   0.0083488
    2724   151.27350   0.6018204   0.0005544   0.0252616   0.0083409
    2725   151.28130   0.6018444   0.0005554   0.0252657   0.0083343
    2726   151.28920   0.6018798   0.0005561   0.0252719   0.0083293
    2727   151.29700   0.6019138   0.0005564   0.0252773   0.0083260
    2728   151.30480   0.6019467   0.0005565   0.0252816   0.0083238
    2729   151.31260   0.6019807   0.0005565   0.0252856   0.0083222
    2730   151.32050   0.6020157   0.0005564   0.0252895   0.0083210
    2731   151.32830   0.6020643   0.0005562   0.0252963   0.0083201
    2732   151.33610   0.6021131   0.0005561   0.0253027   0.0083198
    2733   151.34390   0.6021612   0.0005558   0.0253089   0.0083205
    2734   151.35170   0.6022146   0.0005552   0.0253163   0.0083228
    2735   151.35950   0.6022686   0.0005542   0.0253241   0.0083270
    2736   151.36730   0.6023234   0.0005529   0.0253326   0.0083327
    2737   151.37510   0.6023587   0.0005514   0.0253373   0.0083393
    2738   151.38290   0.6023670   0.0005498   0.0253363   0.0083458
    2739   151.39070   0.6023602   0.0005484   0.0253325   0.0083518
    2740   151.39850   0.6023489   0.0005474   0.0253285   0.0083566
    2741   151.40640   0.6023324   0.0005468   0.0253237   0.0083598
    2742   151.41420   0.6023059   0.0005465   0.0253170   0.0083607
    2743   151.42200   0.6022699   0.0005467   0.0253082   0.0083593
    2744   151.42980   0.6022306   0.0005472   0.0252985   0.0083559
    2745   151.43760   0.6021903   0.0005481   0.0252885   0.0083511
    2746   151.44540   0.6021510   0.0005490   0.0252789   0.0083455
    2747   151.45320   0.6021018   0.0005499   0.0252672   0.0083398
    2748   151.46100   0.6020276   0.0005508   0.0252501   0.0083344
    2749   151.46880   0.6019358   0.0005518   0.0252293   0.0083295
    2750   151.47670   0.6018365   0.0005527   0.0252073   0.0083254
    2751   151.48450   0.6017305   0.0005534   0.0251842   0.0083219
    2752   151.49230   0.6016187   0.0005540   0.0251600   0.0083185
    2753   151.50010   0.6015027   0.0005545   0.0251351   0.0083148
    2754   151.50790   0.6013832   0.0005553   0.0251096   0.0083104
    2755   151.51580   0.6012606   0.0005563   0.0250833   0.0083052
    2756   151.52360   0.6011483   0.0005576   0.0250591   0.0082994
    2757   151.53140   0.6010471   0.0005588   0.0250372   0.0082936
    2758   151.53920   0.6009553   0.0005599   0.0250170   0.0082883
    2759   151.54700   0.6008735   0.0005607   0.0249989   0.0082836
    2760   151.55480   0.6008042   0.0005615   0.0249833   0.0082793
    2761   151.56260   0.6007418   0.0005620   0.0249686   0.0082758
    2762   151.57040   0.6006907   0.0005622   0.0249556   0.0082740
    2763   151.57820   0.6006659   0.0005623   0.0249482   0.0082747
    2764   151.58600   0.6006613   0.0005620   0.0249449   0.0082774
    2765   151.59380   0.6006627   0.0005615   0.0249422   0.0082811
    2766   151.60160   0.6006790   0.0005609   0.0249422   0.0082850
    2767   151.60940   0.6007164   0.0005605   0.0249468   0.0082883
    2768   151.61720   0.6007624   0.0005602   0.0249532   0.0082906
    2769   151.62520   0.6008065   0.0005601   0.0249590   0.0082916
    2770   151.63300   0.6008406   0.0005601   0.0249623   0.0082914
    2771   151.64080   0.6008749   0.0005603   0.0249655   0.0082905
    2772   151.64860   0.6009181   0.0005604   0.0249708   0.0082892
    2773   151.65640   0.6009680   0.0005606   0.0249773   0.0082877
    2774   151.66420   0.6010182   0.0005608   0.0249831   0.0082860
    2775   151.67200   0.6010772   0.0005611   0.0249900   0.0082842
    2776   151.67980   0.6011589   0.0005616   0.0250015   0.0082827
    2777   151.68760   0.6012575   0.0005620   0.0250160   0.0082817
    2778   151.69540   0.6013626   0.0005623   0.0250311   0.0082814
    2779   151.70320   0.6014677   0.0005625   0.0250449   0.0082819
    2780   151.71110   0.6015738   0.0005625   0.0250576   0.0082833
    2781   151.71890   0.6016862   0.0005624   0.0250710   0.0082855
    2782   151.72670   0.6018045   0.0005620   0.0250851   0.0082887
    2783   151.73450   0.6019132   0.0005613   0.0250965   0.0082934
    2784   151.74230   0.6020130   0.0005605   0.0251054   0.0083000
    2785   151.75010   0.6021101   0.0005596   0.0251132   0.0083080
    2786   151.75790   0.6022112   0.0005585   0.0251213   0.0083161
    2787   151.76570   0.6023169   0.0005575   0.0251300   0.0083232
    2788   151.77350   0.6024215   0.0005569   0.0251381   0.0083288
    2789   151.78130   0.6025303   0.0005568   0.0251467   0.0083324
    2790   151.78910   0.6026480   0.0005568   0.0251571   0.0083340
    2791   151.79700   0.6027703   0.0005569   0.0251680   0.0083337
    2792   151.80480   0.6028852   0.0005572   0.0251774   0.0083316
    2793   151.81260   0.6029947   0.0005579   0.0251858   0.0083280
    2794   151.82040   0.6031013   0.0005589   0.0251938   0.0083229
    2795   151.82820   0.6032090   0.0005599   0.0252020   0.0083171
    2796   151.83600   0.6033215   0.0005608   0.0252112   0.0083115
    2797   151.84380   0.6034429   0.0005616   0.0252227   0.0083076
    2798   151.85160   0.6035831   0.0005619   0.0252383   0.0083062
    2799   151.85940   0.6037441   0.0005618   0.0252585   0.0083067
    2800   151.86720   0.6039177   0.0005617   0.0252816   0.0083076
    2801   151.87520   0.6041143   0.0005618   0.0253098   0.0083087
    2802   151.88300   0.6043312   0.0005618   0.0253430   0.0083096
    2803   151.89080   0.6045599   0.0005618   0.0253791   0.0083094
    2804   151.89860   0.6047947   0.0005619   0.0254167   0.0083072
    2805   151.90640   0.6050377   0.0005623   0.0254569   0.0083026
    2806   151.91420   0.6052841   0.0005631   0.0254988   0.0082958
    2807   151.92200   0.6055245   0.0005642   0.0255402   0.0082874
    2808   151.92980   0.6057585   0.0005654   0.0255808   0.0082785
    2809   151.93760   0.6059940   0.0005664   0.0256225   0.0082703
    2810   151.94540   0.6062301   0.0005672   0.0256650   0.0082635
    2811   151.95330   0.6064632   0.0005676   0.0257075   0.0082587
    2812   151.96110   0.6066789   0.0005675   0.0257471   0.0082571
    2813   151.96890   0.6068778   0.0005671   0.0257840   0.0082582
    2814   151.97670   0.6070549   0.0005666   0.0258174   0.0082602
    2815   151.98450   0.6072045   0.0005663   0.0258460   0.0082609
    2816   151.99230   0.6073264   0.0005664   0.0258698   0.0082588
    2817   152.00010   0.6074252   0.0005671   0.0258896   0.0082533
    2818   152.00790   0.6075033   0.0005682   0.0259057   0.0082447
    2819   152.01570   0.6075628   0.0005698   0.0259186   0.0082339
    2820   152.02350   0.6076070   0.0005716   0.0259289   0.0082218
    2821   152.03130   0.6076338   0.0005737   0.0259361   0.0082088
    2822   152.03920   0.6076405   0.0005760   0.0259394   0.0081946
    2823   152.04700   0.6076327   0.0005785   0.0259398   0.0081799
    2824   152.05480   0.6076190   0.0005809   0.0259391   0.0081653
    2825   152.06260   0.6075995   0.0005833   0.0259373   0.0081518
    2826   152.07040   0.6075769   0.0005850   0.0259345   0.0081413
    2827   152.07820   0.6075541   0.0005855   0.0259311   0.0081359
    2828   152.08600   0.6075271   0.0005848   0.0259266   0.0081373
    2829   152.09380   0.6074854   0.0005831   0.0259189   0.0081459
    2830   152.10160   0.6074251   0.0005808   0.0259077   0.0081602
    2831   152.10940   0.6073441   0.0005782   0.0258928   0.0081774
    2832   152.11720   0.6072346   0.0005757   0.0258728   0.0081945
    2833   152.12520   0.6070905   0.0005735   0.0258467   0.0082092
    2834   152.13300   0.6069165   0.0005720   0.0258149   0.0082196
    2835   152.14080   0.6067153   0.0005712   0.0257781   0.0082256
    2836   152.14860   0.6065020   0.0005710   0.0257392   0.0082273
    2837   152.15640   0.6062871   0.0005715   0.0257002   0.0082246
    2838   152.16420   0.6060725   0.0005727   0.0256610   0.0082177
    2839   152.17200   0.6058655   0.0005744   0.0256227   0.0082073
    2840   152.17980   0.6056706   0.0005766   0.0255863   0.0081943
    2841   152.18760   0.6054862   0.0005790   0.0255511   0.0081797
    2842   152.19540   0.6053169   0.0005815   0.0255180   0.0081647
    2843   152.20320   0.6051758   0.0005839   0.0254899   0.0081500
    2844   152.21110   0.6050552   0.0005862   0.0254649   0.0081364
    2845   152.21890   0.6049448   0.0005881   0.0254403   0.0081248
    2846   152.22670   0.6048576   0.0005898   0.0254194   0.0081153
    2847   152.23450   0.6047959   0.0005911   0.0254033   0.0081080
    2848   152.24230   0.6047466   0.0005920   0.0253896   0.0081024
    2849   152.25010   0.6046871   0.0005926   0.0253731   0.0080985
    2850   152.25790   0.6046170   0.0005927   0.0253541   0.0080966
    2851   152.26570   0.6045568   0.0005925   0.0253383   0.0080969
    2852   152.27350   0.6044813   0.0005919   0.0253201   0.0080994
    2853   152.28130   0.6043753   0.0005912   0.0252960   0.0081038
    2854   152.28910   0.6042536   0.0005900   0.0252692   0.0081095
    2855   152.29690   0.6041150   0.0005886   0.0252400   0.0081157
    2856   152.30470   0.6039492   0.0005873   0.0252064   0.0081224
    2857   152.31270   0.6037584   0.0005858   0.0251688   0.0081301
    2858   152.32050   0.6035613   0.0005843   0.0251316   0.0081379
    2859   152.32830   0.6033463   0.0005831   0.0250916   0.0081445
    2860   152.33610   0.6031285   0.0005823   0.0250515   0.0081490
    2861   152.34390   0.6029132   0.0005819   0.0250118   0.0081519
    2862   152.35170   0.6027249   0.0005818   0.0249777   0.0081537
    2863   152.35950   0.6025708   0.0005817   0.0249504   0.0081555
    2864   152.36730   0.6024327   0.0005812   0.0249252   0.0081582
    2865   152.37510   0.6023111   0.0005803   0.0249011   0.0081623
    2866   152.38290   0.6022312   0.0005790   0.0248850   0.0081684
    2867   152.39070   0.6021934   0.0005776   0.0248777   0.0081770
    2868   152.39850   0.6021610   0.0005763   0.0248706   0.0081870
    2869   152.40630   0.6021380   0.0005756   0.0248643   0.0081964
    2870   152.41420   0.6021315   0.0005747   0.0248594   0.0082042
    2871   152.42200   0.6021594   0.0005732   0.0248602   0.0082136
    2872   152.42980   0.6022310   0.0005708   0.0248693   0.0082280
    2873   152.43760   0.6023206   0.0005680   0.0248809   0.0082467
    2874   152.44550   0.6024245   0.0005653   0.0248945   0.0082654
    2875   152.45330   0.6025395   0.0005630   0.0249096   0.0082808
    2876   152.46110   0.6026631   0.0005612   0.0249259   0.0082920
    2877   152.46890   0.6027909   0.0005600   0.0249423   0.0082989
    2878   152.47670   0.6029225   0.0005593   0.0249588   0.0083017
    2879   152.48450   0.6030468   0.0005592   0.0249727   0.0083003
    2880   152.49230   0.6031789   0.0005597   0.0249877   0.0082945
    2881   152.50010   0.6033049   0.0005608   0.0250007   0.0082848
    2882   152.50790   0.6034405   0.0005626   0.0250158   0.0082716
    2883   152.51580   0.6035793   0.0005649   0.0250316   0.0082555
    2884   152.52360   0.6036982   0.0005673   0.0250430   0.0082381
    2885   152.53140   0.6038208   0.0005696   0.0250555   0.0082214
    2886   152.53920   0.6039467   0.0005716   0.0250694   0.0082075
    2887   152.54700   0.6040627   0.0005728   0.0250814   0.0081972
    2888   152.55480   0.6041692   0.0005737   0.0250914   0.0081900
    2889   152.56260   0.6042816   0.0005744   0.0251029   0.0081849
    2890   152.57040   0.6043973   0.0005749   0.0251157   0.0081807
    2891   152.57820   0.6045141   0.0005756   0.0251297   0.0081764
    2892   152.58600   0.6046172   0.0005763   0.0251420   0.0081714
    2893   152.59380   0.6047045   0.0005769   0.0251526   0.0081659
    2894   152.60170   0.6047913   0.0005773   0.0251652   0.0081610
    2895   152.60950   0.6048784   0.0005773   0.0251804   0.0081582
    2896   152.61730   0.6049519   0.0005769   0.0251943   0.0081583
    2897   152.62510   0.6050109   0.0005761   0.0252060   0.0081614
    2898   152.63290   0.6050755   0.0005750   0.0252197   0.0081667
    2899   152.64070   0.6051550   0.0005740   0.0252377   0.0081726
    2900   152.64850   0.6052434   0.0005734   0.0252579   0.0081772
    2901   152.65630   0.6053363   0.0005728   0.0252784   0.0081801
    2902   152.66410   0.6054524   0.0005722   0.0253028   0.0081814
    2903   152.67190   0.6055919   0.0005722   0.0253322   0.0081819
    2904   152.67970   0.6057314   0.0005729   0.0253618   0.0081827
    2905   152.68770   0.6058763   0.0005727   0.0253919   0.0081855
    2906   152.69550   0.6060255   0.0005707   0.0254221   0.0081924
    2907   152.70330   0.6061669   0.0005670   0.0254506   0.0082061
    2908   152.71110   0.6062914   0.0005625   0.0254758   0.0082278
    2909   152.71890   0.6063942   0.0005578   0.0254970   0.0082551
    2910   152.72670   0.6064727   0.0005533   0.0255136   0.0082836
    2911   152.73450   0.6065382   0.0005496   0.0255280   0.0083098
    2912   152.74230   0.6066098   0.0005462   0.0255436   0.0083323
    2913   152.75010   0.6066901   0.0005427   0.0255604   0.0083513
    2914   152.75790   0.6067624   0.0005396   0.0255754   0.0083679
    2915   152.76570   0.6068259   0.0005374   0.0255894   0.0083840
    2916   152.77360   0.6069049   0.0005349   0.0256069   0.0084008
    2917   152.78140   0.6069900   0.0005320   0.0256252   0.0084157
    2918   152.78920   0.6070499   0.0005304   0.0256384   0.0084260
    2919   152.79700   0.6071079   0.0005304   0.0256518   0.0084305
    2920   152.80480   0.6071915   0.0005307   0.0256704   0.0084300
    2921   152.81260   0.6072719   0.0005316   0.0256882   0.0084249
    2922   152.82040   0.6073462   0.0005335   0.0257047   0.0084160
    2923   152.82820   0.6074306   0.0005355   0.0257228   0.0084054
    2924   152.83600   0.6075330   0.0005368   0.0257440   0.0083962
    2925   152.84380   0.6076573   0.0005373   0.0257695   0.0083906
    2926   152.85170   0.6077907   0.0005376   0.0257968   0.0083880
    2927   152.85950   0.6079249   0.0005380   0.0258241   0.0083867
    2928   152.86730   0.6080611   0.0005385   0.0258510   0.0083850
    2929   152.87510   0.6082001   0.0005392   0.0258775   0.0083825
    2930   152.88290   0.6083490   0.0005399   0.0259051   0.0083791
    2931   152.89070   0.6085100   0.0005405   0.0259341   0.0083750
    2932   152.89850   0.6086726   0.0005413   0.0259621   0.0083699
    2933   152.90630   0.6088352   0.0005424   0.0259889   0.0083634
    2934   152.91410   0.6090009   0.0005436   0.0260156   0.0083563
    2935   152.92190   0.6091670   0.0005446   0.0260419   0.0083496
    2936   152.92980   0.6093263   0.0005453   0.0260669   0.0083448
    2937   152.93760   0.6094617   0.0005458   0.0260872   0.0083417
    2938   152.94550   0.6095705   0.0005459   0.0261021   0.0083399
    2939   152.95330   0.6096611   0.0005456   0.0261145   0.0083407
    2940   152.96110   0.6097288   0.0005448   0.0261236   0.0083452
    2941   152.96890   0.6097663   0.0005431   0.0261276   0.0083539
    2942   152.97670   0.6097795   0.0005409   0.0261278   0.0083668
    2943   152.98450   0.6097719   0.0005383   0.0261251   0.0083816
    2944   152.99230   0.6097333   0.0005360   0.0261171   0.0083952
    2945   153.00010   0.6096700   0.0005343   0.0261049   0.0084060
    2946   153.00790   0.6095959   0.0005329   0.0260918   0.0084138
    2947   153.01570   0.6095033   0.0005316   0.0260757   0.0084196
    2948   153.02350   0.6093915   0.0005303   0.0260562   0.0084244
    2949   153.03130   0.6092710   0.0005292   0.0260358   0.0084286
    2950   153.03920   0.6091384   0.0005284   0.0260138   0.0084324
    2951   153.04700   0.6089959   0.0005278   0.0259899   0.0084354
    2952   153.05480   0.6088441   0.0005270   0.0259642   0.0084386
    2953   153.06260   0.6086856   0.0005261   0.0259374   0.0084432
    2954   153.07040   0.6085255   0.0005250   0.0259109   0.0084498
    2955   153.07820   0.6083591   0.0005238   0.0258832   0.0084577
    2956   153.08610   0.6081899   0.0005226   0.0258546   0.0084653
    2957   153.09390   0.6080322   0.0005218   0.0258282   0.0084713
    2958   153.10170   0.6078840   0.0005213   0.0258031   0.0084751
    2959   153.10950   0.6077514   0.0005211   0.0257801   0.0084776
    2960   153.11730   0.6076595   0.0005211   0.0257646   0.0084797
    2961   153.12510   0.6076012   0.0005214   0.0257553   0.0084803
    2962   153.13290   0.6075628   0.0005221   0.0257489   0.0084784
    2963   153.14080   0.6075406   0.0005230   0.0257449   0.0084720
    2964   153.14860   0.6075287   0.0005249   0.0257433   0.0084604
