x0	M1	x1	P1	x2	M2	x3	T1	x4	M3	x5	P2	x6	M4	x7	T2	x8	avg	
0.23687 	 -0.74504 	0.23259 	 -0.74371 	0.23687 	 -0.74464 	0.24117 	 -0.74646 	0.23687 	 -0.74621 	0.23259 	 -0.74430 	0.23687 	 -0.74728 	0.24117 	 -0.74815 	0.24117 	 -0.74572 	 
0.24158 	 -0.74701 	0.23738 	 -0.74578 	0.24158 	 -0.74651 	0.24580 	 -0.74849 	0.24158 	 -0.74802 	0.23738 	 -0.74676 	0.24158 	 -0.74918 	0.24580 	 -0.74993 	0.24580 	 -0.74771 	 
0.24626 	 -0.74879 	0.24214 	 -0.74750 	0.24626 	 -0.74819 	0.25039 	 -0.75058 	0.24626 	 -0.74981 	0.24214 	 -0.74910 	0.24626 	 -0.75096 	0.25039 	 -0.75153 	0.25039 	 -0.74956 	 
0.25091 	 -0.75030 	0.24687 	 -0.74896 	0.25091 	 -0.74965 	0.25496 	 -0.75249 	0.25091 	 -0.75164 	0.24687 	 -0.75113 	0.25091 	 -0.75265 	0.25496 	 -0.75302 	0.25496 	 -0.75123 	 
0.25552 	 -0.75162 	0.25156 	 -0.75035 	0.25552 	 -0.75097 	0.25949 	 -0.75408 	0.25552 	 -0.75351 	0.25156 	 -0.75293 	0.25552 	 -0.75421 	0.25949 	 -0.75432 	0.25949 	 -0.75275 	 
0.26010 	 -0.75290 	0.25622 	 -0.75175 	0.26010 	 -0.75230 	0.26398 	 -0.75537 	0.26010 	 -0.75532 	0.25622 	 -0.75465 	0.26010 	 -0.75565 	0.26398 	 -0.75545 	0.26398 	 -0.75417 	 
0.26464 	 -0.75412 	0.26084 	 -0.75316 	0.26464 	 -0.75365 	0.26844 	 -0.75642 	0.26464 	 -0.75689 	0.26084 	 -0.75624 	0.26464 	 -0.75692 	0.26844 	 -0.75633 	0.26844 	 -0.75547 	 
0.26914 	 -0.75516 	0.26543 	 -0.75459 	0.26914 	 -0.75483 	0.27287 	 -0.75722 	0.26914 	 -0.75812 	0.26543 	 -0.75754 	0.26914 	 -0.75796 	0.27287 	 -0.75690 	0.27287 	 -0.75654 	 
0.27361 	 -0.75598 	0.26997 	 -0.75594 	0.27361 	 -0.75579 	0.27725 	 -0.75780 	0.27361 	 -0.75909 	0.26997 	 -0.75853 	0.27361 	 -0.75867 	0.27725 	 -0.75721 	0.27725 	 -0.75737 	 
0.27804 	 -0.75668 	0.27448 	 -0.75700 	0.27804 	 -0.75658 	0.28161 	 -0.75821 	0.27804 	 -0.75984 	0.27448 	 -0.75929 	0.27804 	 -0.75910 	0.28161 	 -0.75734 	0.28161 	 -0.75801 	 
0.28243 	 -0.75731 	0.27895 	 -0.75778 	0.28243 	 -0.75722 	0.28592 	 -0.75858 	0.28243 	 -0.76035 	0.27895 	 -0.75989 	0.28243 	 -0.75942 	0.28592 	 -0.75725 	0.28592 	 -0.75847 	 
0.28679 	 -0.75774 	0.28338 	 -0.75837 	0.28679 	 -0.75756 	0.29020 	 -0.75885 	0.28679 	 -0.76063 	0.28338 	 -0.76034 	0.28679 	 -0.75974 	0.29020 	 -0.75694 	0.29020 	 -0.75877 	 
0.29110 	 -0.75782 	0.28778 	 -0.75870 	0.29110 	 -0.75758 	0.29444 	 -0.75892 	0.29110 	 -0.76090 	0.28778 	 -0.76065 	0.29110 	 -0.75993 	0.29444 	 -0.75643 	0.29444 	 -0.75887 	 
0.29538 	 -0.75764 	0.29213 	 -0.75878 	0.29538 	 -0.75745 	0.29864 	 -0.75877 	0.29538 	 -0.76126 	0.29213 	 -0.76077 	0.29538 	 -0.75985 	0.29864 	 -0.75577 	0.29864 	 -0.75879 	 
0.29962 	 -0.75738 	0.29644 	 -0.75883 	0.29962 	 -0.75739 	0.30280 	 -0.75843 	0.29962 	 -0.76147 	0.29644 	 -0.76064 	0.29962 	 -0.75943 	0.30280 	 -0.75491 	0.30280 	 -0.75856 	 
0.30381 	 -0.75707 	0.30071 	 -0.75890 	0.30381 	 -0.75735 	0.30692 	 -0.75794 	0.30381 	 -0.76132 	0.30071 	 -0.76027 	0.30381 	 -0.75876 	0.30692 	 -0.75382 	0.30692 	 -0.75818 	 
0.30797 	 -0.75652 	0.30494 	 -0.75879 	0.30797 	 -0.75706 	0.31100 	 -0.75733 	0.30797 	 -0.76092 	0.30494 	 -0.75974 	0.30797 	 -0.75800 	0.31100 	 -0.75251 	0.31100 	 -0.75761 	 
0.31208 	 -0.75559 	0.30912 	 -0.75839 	0.31208 	 -0.75637 	0.31504 	 -0.75663 	0.31208 	 -0.76038 	0.30912 	 -0.75902 	0.31208 	 -0.75721 	0.31504 	 -0.75096 	0.31504 	 -0.75682 	 
0.31615 	 -0.75439 	0.31327 	 -0.75773 	0.31615 	 -0.75540 	0.31904 	 -0.75578 	0.31615 	 -0.75969 	0.31327 	 -0.75796 	0.31615 	 -0.75630 	0.31904 	 -0.74913 	0.31904 	 -0.75580 	 
0.32018 	 -0.75301 	0.31737 	 -0.75686 	0.32018 	 -0.75438 	0.32300 	 -0.75474 	0.32018 	 -0.75875 	0.31737 	 -0.75651 	0.32018 	 -0.75519 	0.32300 	 -0.74715 	0.32300 	 -0.75457 	 
0.32417 	 -0.75143 	0.32142 	 -0.75590 	0.32417 	 -0.75337 	0.32692 	 -0.75352 	0.32417 	 -0.75770 	0.32142 	 -0.75497 	0.32417 	 -0.75380 	0.32692 	 -0.74519 	0.32692 	 -0.75324 	 
0.32811 	 -0.74955 	0.32544 	 -0.75497 	0.32811 	 -0.75223 	0.33079 	 -0.75218 	0.32811 	 -0.75660 	0.32544 	 -0.75367 	0.32811 	 -0.75199 	0.33079 	 -0.74321 	0.33079 	 -0.75180 	 
0.33201 	 -0.74729 	0.32941 	 -0.75387 	0.33201 	 -0.75082 	0.33463 	 -0.75080 	0.33201 	 -0.75516 	0.32941 	 -0.75257 	0.33201 	 -0.74979 	0.33463 	 -0.74104 	0.33463 	 -0.75017 	 
0.33587 	 -0.74469 	0.33333 	 -0.75243 	0.33587 	 -0.74918 	0.33841 	 -0.74939 	0.33587 	 -0.75316 	0.33333 	 -0.75131 	0.33587 	 -0.74736 	0.33841 	 -0.73866 	0.33841 	 -0.74827 	 
0.33968 	 -0.74192 	0.33721 	 -0.75070 	0.33968 	 -0.74743 	0.34216 	 -0.74779 	0.33968 	 -0.75083 	0.33721 	 -0.74952 	0.33968 	 -0.74473 	0.34216 	 -0.73615 	0.34216 	 -0.74614 	 
0.34345 	 -0.73914 	0.34104 	 -0.74880 	0.34345 	 -0.74566 	0.34586 	 -0.74588 	0.34345 	 -0.74844 	0.34104 	 -0.74717 	0.34345 	 -0.74191 	0.34586 	 -0.73350 	0.34586 	 -0.74381 	 
0.34717 	 -0.73655 	0.34483 	 -0.74669 	0.34717 	 -0.74372 	0.34952 	 -0.74366 	0.34717 	 -0.74590 	0.34483 	 -0.74455 	0.34717 	 -0.73894 	0.34952 	 -0.73061 	0.34952 	 -0.74132 	 
0.35085 	 -0.73446 	0.34857 	 -0.74435 	0.35085 	 -0.74152 	0.35313 	 -0.74127 	0.35085 	 -0.74325 	0.34857 	 -0.74195 	0.35085 	 -0.73580 	0.35313 	 -0.72754 	0.35313 	 -0.73877 	 
0.35448 	 -0.73275 	0.35226 	 -0.74188 	0.35448 	 -0.73921 	0.35669 	 -0.73881 	0.35448 	 -0.74087 	0.35226 	 -0.73941 	0.35448 	 -0.73264 	0.35669 	 -0.72456 	0.35669 	 -0.73627 	 
0.35806 	 -0.73081 	0.35591 	 -0.73939 	0.35806 	 -0.73684 	0.36022 	 -0.73630 	0.35806 	 -0.73873 	0.35591 	 -0.73685 	0.35806 	 -0.72960 	0.36022 	 -0.72162 	0.36022 	 -0.73377 	 
0.36160 	 -0.72840 	0.35951 	 -0.73690 	0.36160 	 -0.73439 	0.36369 	 -0.73374 	0.36160 	 -0.73640 	0.35951 	 -0.73404 	0.36160 	 -0.72672 	0.36369 	 -0.71838 	0.36369 	 -0.73112 	 
0.36509 	 -0.72572 	0.36306 	 -0.73440 	0.36509 	 -0.73177 	0.36712 	 -0.73105 	0.36509 	 -0.73381 	0.36306 	 -0.73093 	0.36509 	 -0.72386 	0.36712 	 -0.71482 	0.36712 	 -0.72829 	 
0.36854 	 -0.72289 	0.36656 	 -0.73186 	0.36854 	 -0.72891 	0.37051 	 -0.72820 	0.36854 	 -0.73104 	0.36656 	 -0.72786 	0.36854 	 -0.72088 	0.37051 	 -0.71120 	0.37051 	 -0.72536 	 
0.37193 	 -0.71984 	0.37002 	 -0.72923 	0.37193 	 -0.72586 	0.37385 	 -0.72528 	0.37193 	 -0.72811 	0.37002 	 -0.72493 	0.37193 	 -0.71769 	0.37385 	 -0.70752 	0.37385 	 -0.72231 	 
0.37528 	 -0.71660 	0.37343 	 -0.72645 	0.37528 	 -0.72283 	0.37714 	 -0.72242 	0.37528 	 -0.72510 	0.37343 	 -0.72176 	0.37528 	 -0.71426 	0.37714 	 -0.70373 	0.37714 	 -0.71914 	 
0.37858 	 -0.71329 	0.37679 	 -0.72345 	0.37858 	 -0.71996 	0.38038 	 -0.71974 	0.37858 	 -0.72215 	0.37679 	 -0.71830 	0.37858 	 -0.71074 	0.38038 	 -0.69986 	0.38038 	 -0.71594 	 
0.38184 	 -0.70989 	0.38010 	 -0.72026 	0.38184 	 -0.71716 	0.38358 	 -0.71725 	0.38184 	 -0.71917 	0.38010 	 -0.71474 	0.38184 	 -0.70720 	0.38358 	 -0.69596 	0.38358 	 -0.71270 	 
0.38504 	 -0.70650 	0.38336 	 -0.71698 	0.38504 	 -0.71422 	0.38673 	 -0.71478 	0.38504 	 -0.71604 	0.38336 	 -0.71100 	0.38504 	 -0.70368 	0.38673 	 -0.69198 	0.38673 	 -0.70940 	 
0.38820 	 -0.70319 	0.38657 	 -0.71369 	0.38820 	 -0.71108 	0.38983 	 -0.71216 	0.38820 	 -0.71275 	0.38657 	 -0.70702 	0.38820 	 -0.70025 	0.38983 	 -0.68790 	0.38983 	 -0.70601 	 
0.39131 	 -0.69986 	0.38973 	 -0.71044 	0.39131 	 -0.70775 	0.39289 	 -0.70944 	0.39131 	 -0.70940 	0.38973 	 -0.70285 	0.39131 	 -0.69684 	0.39289 	 -0.68386 	0.39289 	 -0.70255 	 
0.39437 	 -0.69680 	0.39284 	 -0.70718 	0.39437 	 -0.70430 	0.39590 	 -0.70657 	0.39437 	 -0.70607 	0.39284 	 -0.69856 	0.39437 	 -0.69352 	0.39590 	 -0.67985 	0.39590 	 -0.69911 	 
0.39738 	 -0.69430 	0.39591 	 -0.70385 	0.39738 	 -0.70073 	0.39886 	 -0.70347 	0.39738 	 -0.70271 	0.39591 	 -0.69435 	0.39738 	 -0.69024 	0.39886 	 -0.67570 	0.39886 	 -0.69567 	 
0.40034 	 -0.69153 	0.39892 	 -0.70059 	0.40034 	 -0.69707 	0.40177 	 -0.70022 	0.40034 	 -0.69917 	0.39892 	 -0.69049 	0.40034 	 -0.68708 	0.40177 	 -0.67147 	0.40177 	 -0.69220 	 
0.40325 	 -0.68801 	0.40188 	 -0.69753 	0.40325 	 -0.69366 	0.40463 	 -0.69704 	0.40325 	 -0.69542 	0.40188 	 -0.68709 	0.40325 	 -0.68459 	0.40463 	 -0.66743 	0.40463 	 -0.68885 	 
0.40612 	 -0.68437 	0.40480 	 -0.69465 	0.40612 	 -0.69069 	0.40745 	 -0.69403 	0.40612 	 -0.69166 	0.40480 	 -0.68386 	0.40612 	 -0.68207 	0.40745 	 -0.66351 	0.40745 	 -0.68560 	 
0.40893 	 -0.68094 	0.40766 	 -0.69184 	0.40893 	 -0.68799 	0.41021 	 -0.69109 	0.40893 	 -0.68804 	0.40766 	 -0.68059 	0.40893 	 -0.67855 	0.41021 	 -0.65968 	0.41021 	 -0.68234 	 
0.41170 	 -0.67757 	0.41047 	 -0.68917 	0.41170 	 -0.68550 	0.41293 	 -0.68816 	0.41170 	 -0.68456 	0.41047 	 -0.67748 	0.41170 	 -0.67463 	0.41293 	 -0.65671 	0.41293 	 -0.67922 	 
0.41441 	 -0.67419 	0.41323 	 -0.68668 	0.41441 	 -0.68299 	0.41560 	 -0.68512 	0.41441 	 -0.68131 	0.41323 	 -0.67465 	0.41441 	 -0.67080 	0.41560 	 -0.65478 	0.41560 	 -0.67632 	 
0.41708 	 -0.67101 	0.41594 	 -0.68438 	0.41708 	 -0.68019 	0.41822 	 -0.68180 	0.41708 	 -0.67822 	0.41594 	 -0.67207 	0.41708 	 -0.66709 	0.41822 	 -0.65272 	0.41822 	 -0.67343 	 
0.41970 	 -0.66831 	0.41860 	 -0.68232 	0.41970 	 -0.67717 	0.42079 	 -0.67825 	0.41970 	 -0.67510 	0.41860 	 -0.66960 	0.41970 	 -0.66357 	0.42079 	 -0.65018 	0.42079 	 -0.67056 	 
0.42226 	 -0.66587 	0.42121 	 -0.68038 	0.42226 	 -0.67403 	0.42332 	 -0.67467 	0.42226 	 -0.67201 	0.42121 	 -0.66673 	0.42226 	 -0.66013 	0.42332 	 -0.64799 	0.42332 	 -0.66773 	 
0.42478 	 -0.66338 	0.42377 	 -0.67831 	0.42478 	 -0.67088 	0.42579 	 -0.67115 	0.42478 	 -0.66904 	0.42377 	 -0.66339 	0.42478 	 -0.65718 	0.42579 	 -0.64604 	0.42579 	 -0.66492 	 
0.42725 	 -0.66109 	0.42628 	 -0.67621 	0.42725 	 -0.66774 	0.42822 	 -0.66784 	0.42725 	 -0.66630 	0.42628 	 -0.66014 	0.42725 	 -0.65474 	0.42822 	 -0.64372 	0.42822 	 -0.66222 	 
0.42967 	 -0.65922 	0.42874 	 -0.67415 	0.42967 	 -0.66456 	0.43060 	 -0.66486 	0.42967 	 -0.66377 	0.42874 	 -0.65699 	0.42967 	 -0.65189 	0.43060 	 -0.64168 	0.43060 	 -0.65964 	 
0.43204 	 -0.65741 	0.43115 	 -0.67171 	0.43204 	 -0.66142 	0.43293 	 -0.66203 	0.43204 	 -0.66128 	0.43115 	 -0.65392 	0.43204 	 -0.64825 	0.43293 	 -0.64051 	0.43293 	 -0.65707 	 
0.43436 	 -0.65523 	0.43351 	 -0.66884 	0.43436 	 -0.65850 	0.43521 	 -0.65910 	0.43436 	 -0.65885 	0.43351 	 -0.65153 	0.43436 	 -0.64440 	0.43521 	 -0.63918 	0.43521 	 -0.65445 	 
0.43663 	 -0.65288 	0.43582 	 -0.66604 	0.43663 	 -0.65585 	0.43745 	 -0.65626 	0.43663 	 -0.65648 	0.43582 	 -0.64977 	0.43663 	 -0.64086 	0.43745 	 -0.63724 	0.43745 	 -0.65192 	 
0.43885 	 -0.65058 	0.43808 	 -0.66353 	0.43885 	 -0.65331 	0.43963 	 -0.65399 	0.43885 	 -0.65430 	0.43808 	 -0.64818 	0.43885 	 -0.63793 	0.43963 	 -0.63541 	0.43963 	 -0.64965 	 
0.44103 	 -0.64816 	0.44029 	 -0.66127 	0.44103 	 -0.65085 	0.44177 	 -0.65191 	0.44103 	 -0.65229 	0.44029 	 -0.64700 	0.44103 	 -0.63562 	0.44177 	 -0.63413 	0.44177 	 -0.64765 	 
0.44315 	 -0.64561 	0.44245 	 -0.65915 	0.44315 	 -0.64842 	0.44386 	 -0.64944 	0.44315 	 -0.64999 	0.44245 	 -0.64626 	0.44315 	 -0.63365 	0.44386 	 -0.63304 	0.44386 	 -0.64570 	 
0.44523 	 -0.64317 	0.44456 	 -0.65686 	0.44523 	 -0.64583 	0.44591 	 -0.64693 	0.44523 	 -0.64776 	0.44456 	 -0.64525 	0.44523 	 -0.63194 	0.44591 	 -0.63145 	0.44591 	 -0.64365 	 
0.44726 	 -0.64097 	0.44662 	 -0.65429 	0.44726 	 -0.64325 	0.44790 	 -0.64468 	0.44726 	 -0.64618 	0.44662 	 -0.64384 	0.44726 	 -0.63076 	0.44790 	 -0.62943 	0.44790 	 -0.64168 	 
0.44924 	 -0.63913 	0.44863 	 -0.65165 	0.44924 	 -0.64080 	0.44985 	 -0.64253 	0.44924 	 -0.64438 	0.44863 	 -0.64231 	0.44924 	 -0.63018 	0.44985 	 -0.62764 	0.44985 	 -0.63983 	 
0.45117 	 -0.63746 	0.45060 	 -0.64921 	0.45117 	 -0.63834 	0.45176 	 -0.64031 	0.45117 	 -0.64183 	0.45060 	 -0.64025 	0.45117 	 -0.62987 	0.45176 	 -0.62616 	0.45176 	 -0.63793 	 
0.45306 	 -0.63575 	0.45251 	 -0.64699 	0.45306 	 -0.63604 	0.45361 	 -0.63802 	0.45306 	 -0.63925 	0.45251 	 -0.63768 	0.45306 	 -0.62910 	0.45361 	 -0.62469 	0.45361 	 -0.63594 	 
0.45490 	 -0.63412 	0.45438 	 -0.64497 	0.45490 	 -0.63390 	0.45542 	 -0.63578 	0.45490 	 -0.63681 	0.45438 	 -0.63550 	0.45490 	 -0.62745 	0.45542 	 -0.62320 	0.45542 	 -0.63397 	 
0.45669 	 -0.63261 	0.45620 	 -0.64334 	0.45669 	 -0.63152 	0.45719 	 -0.63370 	0.45669 	 -0.63433 	0.45620 	 -0.63378 	0.45669 	 -0.62547 	0.45719 	 -0.62172 	0.45719 	 -0.63206 	 
0.45844 	 -0.63111 	0.45797 	 -0.64203 	0.45844 	 -0.62897 	0.45890 	 -0.63173 	0.45844 	 -0.63212 	0.45797 	 -0.63202 	0.45844 	 -0.62381 	0.45890 	 -0.62032 	0.45890 	 -0.63026 	 
0.46014 	 -0.62960 	0.45970 	 -0.64063 	0.46014 	 -0.62661 	0.46058 	 -0.62987 	0.46014 	 -0.62991 	0.45970 	 -0.63022 	0.46014 	 -0.62240 	0.46058 	 -0.61918 	0.46058 	 -0.62855 	 
0.46179 	 -0.62822 	0.46138 	 -0.63911 	0.46179 	 -0.62468 	0.46221 	 -0.62802 	0.46179 	 -0.62736 	0.46138 	 -0.62837 	0.46179 	 -0.62106 	0.46221 	 -0.61837 	0.46221 	 -0.62690 	 
0.46340 	 -0.62695 	0.46301 	 -0.63751 	0.46340 	 -0.62312 	0.46379 	 -0.62611 	0.46340 	 -0.62474 	0.46301 	 -0.62643 	0.46340 	 -0.61994 	0.46379 	 -0.61788 	0.46379 	 -0.62534 	 
0.46496 	 -0.62561 	0.46460 	 -0.63572 	0.46496 	 -0.62165 	0.46533 	 -0.62425 	0.46496 	 -0.62235 	0.46460 	 -0.62443 	0.46496 	 -0.61886 	0.46533 	 -0.61753 	0.46533 	 -0.62380 	 
0.46648 	 -0.62422 	0.46614 	 -0.63395 	0.46648 	 -0.62020 	0.46683 	 -0.62246 	0.46648 	 -0.62023 	0.46614 	 -0.62245 	0.46648 	 -0.61750 	0.46683 	 -0.61696 	0.46683 	 -0.62225 	 
0.46796 	 -0.62300 	0.46764 	 -0.63222 	0.46796 	 -0.61878 	0.46828 	 -0.62074 	0.46796 	 -0.61827 	0.46764 	 -0.62064 	0.46796 	 -0.61604 	0.46828 	 -0.61601 	0.46828 	 -0.62071 	 
0.46939 	 -0.62199 	0.46909 	 -0.63019 	0.46939 	 -0.61733 	0.46969 	 -0.61916 	0.46939 	 -0.61649 	0.46909 	 -0.61910 	0.46939 	 -0.61471 	0.46969 	 -0.61495 	0.46969 	 -0.61924 	 
0.47078 	 -0.62110 	0.47050 	 -0.62802 	0.47078 	 -0.61592 	0.47106 	 -0.61771 	0.47078 	 -0.61494 	0.47050 	 -0.61786 	0.47078 	 -0.61355 	0.47106 	 -0.61410 	0.47106 	 -0.61790 	 
0.47213 	 -0.62033 	0.47186 	 -0.62600 	0.47213 	 -0.61460 	0.47239 	 -0.61636 	0.47213 	 -0.61355 	0.47186 	 -0.61692 	0.47213 	 -0.61267 	0.47239 	 -0.61352 	0.47239 	 -0.61674 	 
0.47343 	 -0.61964 	0.47319 	 -0.62404 	0.47343 	 -0.61340 	0.47367 	 -0.61511 	0.47343 	 -0.61242 	0.47319 	 -0.61623 	0.47343 	 -0.61196 	0.47367 	 -0.61301 	0.47367 	 -0.61573 	 
0.47469 	 -0.61898 	0.47447 	 -0.62210 	0.47469 	 -0.61240 	0.47492 	 -0.61396 	0.47469 	 -0.61146 	0.47447 	 -0.61572 	0.47469 	 -0.61115 	0.47492 	 -0.61240 	0.47492 	 -0.61477 	 
0.47591 	 -0.61837 	0.47571 	 -0.62026 	0.47591 	 -0.61158 	0.47613 	 -0.61290 	0.47591 	 -0.61044 	0.47571 	 -0.61525 	0.47591 	 -0.61018 	0.47613 	 -0.61169 	0.47613 	 -0.61383 	 
0.47710 	 -0.61769 	0.47690 	 -0.61856 	0.47710 	 -0.61077 	0.47729 	 -0.61182 	0.47710 	 -0.60931 	0.47690 	 -0.61484 	0.47710 	 -0.60914 	0.47729 	 -0.61096 	0.47729 	 -0.61289 	 
0.47824 	 -0.61684 	0.47806 	 -0.61704 	0.47824 	 -0.60986 	0.47842 	 -0.61069 	0.47824 	 -0.60809 	0.47806 	 -0.61459 	0.47824 	 -0.60809 	0.47842 	 -0.61021 	0.47842 	 -0.61193 	 
0.47935 	 -0.61584 	0.47918 	 -0.61570 	0.47935 	 -0.60884 	0.47951 	 -0.60952 	0.47935 	 -0.60674 	0.47918 	 -0.61406 	0.47935 	 -0.60716 	0.47951 	 -0.60947 	0.47951 	 -0.61092 	 
0.48041 	 -0.61489 	0.48026 	 -0.61454 	0.48041 	 -0.60769 	0.48056 	 -0.60839 	0.48041 	 -0.60533 	0.48026 	 -0.61302 	0.48041 	 -0.60653 	0.48056 	 -0.60869 	0.48056 	 -0.60989 	 
0.48144 	 -0.61405 	0.48130 	 -0.61368 	0.48144 	 -0.60648 	0.48158 	 -0.60745 	0.48144 	 -0.60403 	0.48130 	 -0.61184 	0.48144 	 -0.60619 	0.48158 	 -0.60787 	0.48158 	 -0.60895 	 
0.48243 	 -0.61320 	0.48231 	 -0.61320 	0.48243 	 -0.60537 	0.48256 	 -0.60677 	0.48243 	 -0.60291 	0.48231 	 -0.61082 	0.48243 	 -0.60591 	0.48256 	 -0.60703 	0.48256 	 -0.60815 	 
0.48339 	 -0.61233 	0.48328 	 -0.61295 	0.48339 	 -0.60453 	0.48350 	 -0.60635 	0.48339 	 -0.60187 	0.48328 	 -0.60994 	0.48339 	 -0.60549 	0.48350 	 -0.60620 	0.48350 	 -0.60746 	 
0.48431 	 -0.61155 	0.48421 	 -0.61275 	0.48431 	 -0.60401 	0.48441 	 -0.60606 	0.48431 	 -0.60082 	0.48421 	 -0.60920 	0.48431 	 -0.60499 	0.48441 	 -0.60537 	0.48441 	 -0.60684 	 
0.48520 	 -0.61095 	0.48511 	 -0.61256 	0.48520 	 -0.60370 	0.48529 	 -0.60570 	0.48520 	 -0.59977 	0.48511 	 -0.60848 	0.48520 	 -0.60455 	0.48529 	 -0.60452 	0.48529 	 -0.60628 	 
0.48605 	 -0.61040 	0.48597 	 -0.61232 	0.48605 	 -0.60349 	0.48614 	 -0.60522 	0.48605 	 -0.59879 	0.48597 	 -0.60764 	0.48605 	 -0.60420 	0.48614 	 -0.60368 	0.48614 	 -0.60572 	 
0.48688 	 -0.60965 	0.48680 	 -0.61191 	0.48688 	 -0.60329 	0.48695 	 -0.60471 	0.48688 	 -0.59781 	0.48680 	 -0.60669 	0.48688 	 -0.60386 	0.48695 	 -0.60287 	0.48695 	 -0.60510 	 
0.48767 	 -0.60888 	0.48760 	 -0.61140 	0.48767 	 -0.60306 	0.48773 	 -0.60423 	0.48767 	 -0.59680 	0.48760 	 -0.60576 	0.48767 	 -0.60350 	0.48773 	 -0.60213 	0.48773 	 -0.60447 	 
0.48843 	 -0.60832 	0.48837 	 -0.61092 	0.48843 	 -0.60283 	0.48849 	 -0.60379 	0.48843 	 -0.59594 	0.48837 	 -0.60499 	0.48843 	 -0.60315 	0.48849 	 -0.60147 	0.48849 	 -0.60392 	 
0.48916 	 -0.60787 	0.48911 	 -0.61053 	0.48916 	 -0.60258 	0.48921 	 -0.60335 	0.48916 	 -0.59532 	0.48911 	 -0.60422 	0.48916 	 -0.60285 	0.48921 	 -0.60083 	0.48921 	 -0.60344 	 
0.48986 	 -0.60746 	0.48981 	 -0.61029 	0.48986 	 -0.60236 	0.48990 	 -0.60298 	0.48986 	 -0.59486 	0.48981 	 -0.60315 	0.48986 	 -0.60271 	0.48990 	 -0.60018 	0.48990 	 -0.60300 	 
0.49053 	 -0.60703 	0.49049 	 -0.61017 	0.49053 	 -0.60212 	0.49057 	 -0.60265 	0.49053 	 -0.59447 	0.49049 	 -0.60195 	0.49053 	 -0.60269 	0.49057 	 -0.59949 	0.49057 	 -0.60257 	 
0.49118 	 -0.60662 	0.49115 	 -0.61013 	0.49118 	 -0.60191 	0.49121 	 -0.60242 	0.49118 	 -0.59411 	0.49115 	 -0.60092 	0.49118 	 -0.60279 	0.49121 	 -0.59880 	0.49121 	 -0.60221 	 
0.49180 	 -0.60620 	0.49177 	 -0.61008 	0.49180 	 -0.60172 	0.49183 	 -0.60217 	0.49180 	 -0.59373 	0.49177 	 -0.59987 	0.49180 	 -0.60294 	0.49183 	 -0.59810 	0.49183 	 -0.60185 	 
0.49240 	 -0.60575 	0.49237 	 -0.60998 	0.49240 	 -0.60149 	0.49242 	 -0.60187 	0.49240 	 -0.59327 	0.49237 	 -0.59877 	0.49240 	 -0.60304 	0.49242 	 -0.59736 	0.49242 	 -0.60144 	 
0.49297 	 -0.60537 	0.49295 	 -0.60997 	0.49297 	 -0.60129 	0.49299 	 -0.60170 	0.49297 	 -0.59279 	0.49295 	 -0.59779 	0.49297 	 -0.60315 	0.49299 	 -0.59671 	0.49299 	 -0.60110 	 
0.49352 	 -0.60488 	0.49351 	 -0.60985 	0.49352 	 -0.60095 	0.49354 	 -0.60153 	0.49352 	 -0.59216 	0.49351 	 -0.59673 	0.49352 	 -0.60308 	0.49354 	 -0.59596 	0.49354 	 -0.60064 	 
0.49406 	 -0.60453 	0.49404 	 -0.60992 	0.49406 	 -0.60070 	0.49407 	 -0.60154 	0.49406 	 -0.59162 	0.49404 	 -0.59584 	0.49406 	 -0.60311 	0.49407 	 -0.59540 	0.49407 	 -0.60033 	 
0.49457 	 -0.60406 	0.49455 	 -0.60980 	0.49457 	 -0.60030 	0.49458 	 -0.60132 	0.49457 	 -0.59096 	0.49455 	 -0.59481 	0.49457 	 -0.60297 	0.49458 	 -0.59473 	0.49458 	 -0.59987 	 
0.49506 	 -0.60370 	0.49505 	 -0.60977 	0.49506 	 -0.60001 	0.49507 	 -0.60119 	0.49506 	 -0.59042 	0.49505 	 -0.59392 	0.49506 	 -0.60289 	0.49507 	 -0.59422 	0.49507 	 -0.59951 	 
0.49553 	 -0.60337 	0.49553 	 -0.60970 	0.49553 	 -0.59976 	0.49554 	 -0.60110 	0.49553 	 -0.58993 	0.49553 	 -0.59311 	0.49553 	 -0.60277 	0.49554 	 -0.59374 	0.49554 	 -0.59919 	 
0.49599 	 -0.60288 	0.49599 	 -0.60942 	0.49599 	 -0.59937 	0.49600 	 -0.60090 	0.49599 	 -0.58934 	0.49599 	 -0.59229 	0.49599 	 -0.60243 	0.49600 	 -0.59312 	0.49600 	 -0.59872 	 
0.49644 	 -0.60280 	0.49643 	 -0.60956 	0.49644 	 -0.59936 	0.49644 	 -0.60115 	0.49644 	 -0.58914 	0.49643 	 -0.59203 	0.49644 	 -0.60243 	0.49644 	 -0.59291 	0.49644 	 -0.59867 	 
0.49687 	 -0.60218 	0.49686 	 -0.60899 	0.49687 	 -0.59881 	0.49687 	 -0.60075 	0.49687 	 -0.58849 	0.49686 	 -0.59127 	0.49687 	 -0.60183 	0.49687 	 -0.59210 	0.49687 	 -0.59805 	 
