   n        time         Clp         Clv         Cdp         Cdv
 3096660   343.32793   0.9717693   0.0006911   0.0464577   0.0059355
 3096680   343.33012   0.9717804   0.0006912   0.0464561   0.0059349
 3096700   343.33231   0.9717903   0.0006913   0.0464542   0.0059344
 3096720   343.33450   0.9717991   0.0006915   0.0464521   0.0059339
 3096740   343.33669   0.9718072   0.0006916   0.0464499   0.0059334
 3096760   343.33888   0.9718148   0.0006917   0.0464475   0.0059328
 3096780   343.34107   0.9718221   0.0006918   0.0464450   0.0059323
 3096800   343.34327   0.9718296   0.0006920   0.0464426   0.0059317
 3096820   343.34546   0.9718375   0.0006921   0.0464403   0.0059310
 3096840   343.34765   0.9718461   0.0006922   0.0464381   0.0059304
 3096860   343.34984   0.9718554   0.0006924   0.0464362   0.0059299
 3096880   343.35203   0.9718659   0.0006925   0.0464345   0.0059293
 3096900   343.35422   0.9718778   0.0006926   0.0464332   0.0059287
 3096920   343.35641   0.9718910   0.0006928   0.0464322   0.0059280
 3096940   343.35861   0.9719056   0.0006930   0.0464317   0.0059270
 3096960   343.36080   0.9719221   0.0006933   0.0464316   0.0059259
 3096980   343.36299   0.9719406   0.0006935   0.0464320   0.0059248
 3097000   343.36518   0.9719607   0.0006937   0.0464328   0.0059236
 3097020   343.36737   0.9719821   0.0006940   0.0464341   0.0059226
 3097040   343.36956   0.9720051   0.0006942   0.0464357   0.0059216
 3097060   343.37176   0.9720299   0.0006944   0.0464379   0.0059208
 3097080   343.37395   0.9720568   0.0006945   0.0464406   0.0059203
 3097100   343.37614   0.9720856   0.0006945   0.0464438   0.0059201
 3097120   343.37833   0.9721163   0.0006944   0.0464475   0.0059203
 3097140   343.38052   0.9721485   0.0006942   0.0464516   0.0059210
 3097160   343.38271   0.9721821   0.0006940   0.0464560   0.0059222
 3097180   343.38490   0.9722172   0.0006936   0.0464609   0.0059238
 3097200   343.38710   0.9722537   0.0006933   0.0464661   0.0059258
 3097220   343.38929   0.9722917   0.0006928   0.0464717   0.0059282
 3097240   343.39148   0.9723311   0.0006923   0.0464776   0.0059308
 3097260   343.39367   0.9723716   0.0006917   0.0464838   0.0059336
 3097280   343.39586   0.9724130   0.0006911   0.0464902   0.0059366
 3097300   343.39805   0.9724552   0.0006905   0.0464968   0.0059398
 3097320   343.40025   0.9724977   0.0006899   0.0465035   0.0059430
 3097340   343.40244   0.9725404   0.0006893   0.0465103   0.0059462
 3097360   343.40463   0.9725829   0.0006887   0.0465171   0.0059493
 3097380   343.40682   0.9726251   0.0006881   0.0465238   0.0059522
 3097400   343.40901   0.9726667   0.0006876   0.0465303   0.0059549
 3097420   343.41120   0.9727074   0.0006871   0.0465367   0.0059575
 3097440   343.41340   0.9727470   0.0006867   0.0465428   0.0059598
 3097460   343.41559   0.9727850   0.0006862   0.0465486   0.0059621
 3097480   343.41778   0.9728215   0.0006858   0.0465541   0.0059642
 3097500   343.41997   0.9728565   0.0006854   0.0465593   0.0059663
 3097520   343.42216   0.9728898   0.0006850   0.0465641   0.0059682
 3097540   343.42435   0.9729212   0.0006847   0.0465685   0.0059701
 3097560   343.42654   0.9729506   0.0006843   0.0465725   0.0059719
 3097580   343.42874   0.9729780   0.0006840   0.0465760   0.0059735
 3097600   343.43093   0.9730032   0.0006836   0.0465790   0.0059751
 3097620   343.43312   0.9730262   0.0006833   0.0465815   0.0059767
 3097640   343.43531   0.9730472   0.0006830   0.0465835   0.0059782
 3097660   343.43750   0.9730661   0.0006827   0.0465850   0.0059797
 3097680   343.43969   0.9730830   0.0006824   0.0465860   0.0059812
 3097700   343.44189   0.9730981   0.0006821   0.0465866   0.0059827
 3097720   343.44408   0.9731115   0.0006817   0.0465868   0.0059842
 3097740   343.44627   0.9731235   0.0006814   0.0465867   0.0059857
 3097760   343.44846   0.9731341   0.0006811   0.0465862   0.0059872
 3097780   343.45065   0.9731436   0.0006808   0.0465855   0.0059886
 3097800   343.45284   0.9731520   0.0006805   0.0465847   0.0059900
 3097820   343.45503   0.9731597   0.0006802   0.0465836   0.0059914
 3097840   343.45723   0.9731667   0.0006800   0.0465825   0.0059925
 3097860   343.45942   0.9731731   0.0006797   0.0465814   0.0059936
 3097880   343.46161   0.9731791   0.0006796   0.0465802   0.0059944
 3097900   343.46380   0.9731848   0.0006794   0.0465790   0.0059951
 3097920   343.46599   0.9731902   0.0006793   0.0465778   0.0059956
 3097940   343.46818   0.9731954   0.0006792   0.0465767   0.0059960
 3097960   343.47037   0.9732006   0.0006791   0.0465756   0.0059962
 3097980   343.47257   0.9732058   0.0006790   0.0465746   0.0059963
 3098000   343.47476   0.9732111   0.0006790   0.0465738   0.0059963
 3098020   343.47695   0.9732168   0.0006790   0.0465730   0.0059963
 3098040   343.47914   0.9732228   0.0006789   0.0465725   0.0059962
 3098060   343.48133   0.9732294   0.0006789   0.0465721   0.0059960
 3098080   343.48352   0.9732365   0.0006789   0.0465719   0.0059958
 3098100   343.48571   0.9732442   0.0006790   0.0465719   0.0059955
 3098120   343.48791   0.9732526   0.0006790   0.0465720   0.0059951
 3098140   343.49010   0.9732614   0.0006790   0.0465724   0.0059946
 3098160   343.49229   0.9732708   0.0006791   0.0465728   0.0059940
 3098180   343.49448   0.9732804   0.0006792   0.0465735   0.0059934
 3098200   343.49667   0.9732902   0.0006792   0.0465742   0.0059927
 3098220   343.49886   0.9732998   0.0006793   0.0465749   0.0059920
 3098240   343.50105   0.9733091   0.0006794   0.0465757   0.0059913
 3098260   343.50324   0.9733179   0.0006794   0.0465763   0.0059907
 3098280   343.50544   0.9733260   0.0006795   0.0465769   0.0059901
 3098300   343.50763   0.9733334   0.0006795   0.0465774   0.0059896
 3098320   343.50982   0.9733399   0.0006795   0.0465778   0.0059892
 3098340   343.51201   0.9733454   0.0006795   0.0465780   0.0059890
 3098360   343.51420   0.9733501   0.0006795   0.0465780   0.0059888
 3098380   343.51639   0.9733538   0.0006794   0.0465779   0.0059888
 3098400   343.51858   0.9733565   0.0006793   0.0465776   0.0059889
 3098420   343.52078   0.9733584   0.0006792   0.0465772   0.0059892
 3098440   343.52297   0.9733594   0.0006791   0.0465766   0.0059895
 3098460   343.52516   0.9733595   0.0006789   0.0465759   0.0059899
 3098480   343.52735   0.9733590   0.0006788   0.0465750   0.0059903
 3098500   343.52954   0.9733580   0.0006786   0.0465740   0.0059907
 3098520   343.53173   0.9733565   0.0006785   0.0465730   0.0059912
 3098540   343.53392   0.9733546   0.0006783   0.0465719   0.0059917
 3098560   343.53611   0.9733526   0.0006781   0.0465708   0.0059922
 3098580   343.53831   0.9733505   0.0006779   0.0465696   0.0059928
 3098600   343.54050   0.9733485   0.0006777   0.0465685   0.0059934
 3098620   343.54269   0.9733465   0.0006776   0.0465673   0.0059938
 3098640   343.54488   0.9733447   0.0006774   0.0465662   0.0059942
 3098660   343.54707   0.9733434   0.0006773   0.0465651   0.0059945
 3098680   343.54926   0.9733425   0.0006771   0.0465641   0.0059948
 3098700   343.55145   0.9733420   0.0006770   0.0465632   0.0059951
 3098720   343.55365   0.9733418   0.0006769   0.0465623   0.0059954
 3098740   343.55584   0.9733421   0.0006767   0.0465615   0.0059957
 3098760   343.55803   0.9733432   0.0006766   0.0465608   0.0059962
 3098780   343.56022   0.9733451   0.0006763   0.0465603   0.0059968
 3098800   343.56241   0.9733479   0.0006761   0.0465600   0.0059975
 3098820   343.56460   0.9733516   0.0006759   0.0465598   0.0059983
 3098840   343.56679   0.9733560   0.0006756   0.0465598   0.0059990
 3098860   343.56899   0.9733614   0.0006754   0.0465600   0.0059997
 3098880   343.57118   0.9733677   0.0006752   0.0465604   0.0060003
 3098900   343.57337   0.9733750   0.0006750   0.0465610   0.0060007
 3098920   343.57556   0.9733833   0.0006749   0.0465617   0.0060010
 3098940   343.57775   0.9733924   0.0006748   0.0465627   0.0060011
 3098960   343.57994   0.9734025   0.0006747   0.0465638   0.0060010
 3098980   343.58213   0.9734132   0.0006747   0.0465650   0.0060006
 3099000   343.58432   0.9734244   0.0006748   0.0465663   0.0060002
 3099020   343.58652   0.9734361   0.0006748   0.0465677   0.0059996
 3099040   343.58871   0.9734479   0.0006748   0.0465690   0.0059992
 3099060   343.59090   0.9734595   0.0006749   0.0465703   0.0059987
 3099080   343.59309   0.9734709   0.0006749   0.0465715   0.0059983
 3099100   343.59528   0.9734817   0.0006749   0.0465725   0.0059980
 3099120   343.59747   0.9734917   0.0006749   0.0465732   0.0059979
 3099140   343.59966   0.9735007   0.0006748   0.0465737   0.0059978
 3099160   343.60185   0.9735083   0.0006747   0.0465739   0.0059979
 3099180   343.60405   0.9735145   0.0006747   0.0465737   0.0059981
 3099200   343.60624   0.9735192   0.0006746   0.0465731   0.0059984
 3099220   343.60843   0.9735222   0.0006745   0.0465722   0.0059988
 3099240   343.61062   0.9735236   0.0006744   0.0465709   0.0059991
 3099260   343.61281   0.9735233   0.0006743   0.0465693   0.0059995
 3099280   343.61500   0.9735214   0.0006742   0.0465673   0.0059999
 3099300   343.61719   0.9735179   0.0006741   0.0465650   0.0060002
 3099320   343.61938   0.9735130   0.0006740   0.0465623   0.0060004
 3099340   343.62158   0.9735068   0.0006740   0.0465594   0.0060006
 3099360   343.62377   0.9734993   0.0006739   0.0465563   0.0060006
 3099380   343.62596   0.9734910   0.0006739   0.0465529   0.0060006
 3099400   343.62815   0.9734819   0.0006739   0.0465494   0.0060005
 3099420   343.63034   0.9734725   0.0006739   0.0465457   0.0060003
 3099440   343.63253   0.9734629   0.0006740   0.0465421   0.0059999
 3099460   343.63472   0.9734534   0.0006741   0.0465384   0.0059993
 3099480   343.63691   0.9734443   0.0006743   0.0465348   0.0059984
 3099500   343.63911   0.9734357   0.0006745   0.0465312   0.0059973
 3099520   343.64130   0.9734278   0.0006747   0.0465278   0.0059959
 3099540   343.64349   0.9734207   0.0006750   0.0465245   0.0059943
 3099560   343.64568   0.9734145   0.0006754   0.0465213   0.0059925
 3099580   343.64787   0.9734091   0.0006758   0.0465183   0.0059905
 3099600   343.65006   0.9734049   0.0006762   0.0465155   0.0059884
 3099620   343.65225   0.9734019   0.0006767   0.0465128   0.0059863
 3099640   343.65444   0.9734003   0.0006771   0.0465104   0.0059841
 3099660   343.65664   0.9734002   0.0006775   0.0465083   0.0059821
 3099680   343.65883   0.9734015   0.0006778   0.0465064   0.0059802
 3099700   343.66102   0.9734044   0.0006782   0.0465048   0.0059785
 3099720   343.66321   0.9734090   0.0006784   0.0465034   0.0059770
 3099740   343.66540   0.9734153   0.0006786   0.0465024   0.0059758
 3099760   343.66759   0.9734233   0.0006788   0.0465017   0.0059749
 3099780   343.66978   0.9734331   0.0006790   0.0465014   0.0059741
 3099800   343.67198   0.9734447   0.0006791   0.0465014   0.0059735
 3099820   343.67417   0.9734581   0.0006792   0.0465017   0.0059730
 3099840   343.67636   0.9734733   0.0006792   0.0465023   0.0059727
 3099860   343.67855   0.9734903   0.0006793   0.0465033   0.0059724
 3099880   343.68074   0.9735088   0.0006793   0.0465046   0.0059722
 3099900   343.68293   0.9735288   0.0006794   0.0465062   0.0059720
 3099920   343.68512   0.9735501   0.0006794   0.0465081   0.0059719
 3099940   343.68732   0.9735724   0.0006795   0.0465101   0.0059717
 3099960   343.68951   0.9735954   0.0006795   0.0465124   0.0059717
 3099980   343.69170   0.9736191   0.0006795   0.0465148   0.0059716
 3100000   343.69389   0.9736431   0.0006796   0.0465173   0.0059715
 3100020   343.69608   0.9736671   0.0006797   0.0465198   0.0059713
 3100040   343.69827   0.9736909   0.0006798   0.0465223   0.0059708
 3100060   343.70046   0.9737142   0.0006799   0.0465247   0.0059703
 3100080   343.70266   0.9737365   0.0006801   0.0465270   0.0059697
 3100100   343.70485   0.9737573   0.0006803   0.0465290   0.0059690
 3100120   343.70704   0.9737766   0.0006804   0.0465308   0.0059684
 3100140   343.70923   0.9737943   0.0006805   0.0465323   0.0059678
 3100160   343.71142   0.9738101   0.0006806   0.0465335   0.0059675
 3100180   343.71361   0.9738237   0.0006806   0.0465343   0.0059675
 3100200   343.71580   0.9738350   0.0006806   0.0465346   0.0059678
 3100220   343.71800   0.9738441   0.0006804   0.0465346   0.0059685
 3100240   343.72019   0.9738509   0.0006802   0.0465342   0.0059696
 3100260   343.72238   0.9738554   0.0006800   0.0465333   0.0059710
 3100280   343.72457   0.9738577   0.0006797   0.0465321   0.0059727
 3100300   343.72676   0.9738580   0.0006793   0.0465305   0.0059747
 3100320   343.72895   0.9738563   0.0006789   0.0465286   0.0059768
 3100340   343.73114   0.9738531   0.0006785   0.0465264   0.0059792
 3100360   343.73334   0.9738486   0.0006780   0.0465241   0.0059816
 3100380   343.73553   0.9738431   0.0006775   0.0465216   0.0059841
 3100400   343.73772   0.9738369   0.0006771   0.0465190   0.0059867
 3100420   343.73991   0.9738303   0.0006766   0.0465164   0.0059893
 3100440   343.74210   0.9738237   0.0006761   0.0465140   0.0059918
 3100460   343.74429   0.9738173   0.0006756   0.0465116   0.0059942
 3100480   343.74648   0.9738115   0.0006752   0.0465095   0.0059965
 3100500   343.74868   0.9738066   0.0006748   0.0465077   0.0059986
 3100520   343.75087   0.9738028   0.0006745   0.0465062   0.0060006
 3100540   343.75306   0.9738001   0.0006741   0.0465050   0.0060023
 3100560   343.75525   0.9737988   0.0006739   0.0465042   0.0060038
 3100580   343.75744   0.9737989   0.0006736   0.0465039   0.0060052
 3100600   343.75963   0.9738005   0.0006734   0.0465039   0.0060063
 3100620   343.76182   0.9738035   0.0006733   0.0465043   0.0060072
 3100640   343.76402   0.9738079   0.0006731   0.0465052   0.0060080
 3100660   343.76621   0.9738137   0.0006730   0.0465064   0.0060085
 3100680   343.76840   0.9738208   0.0006729   0.0465080   0.0060089
 3100700   343.77059   0.9738290   0.0006729   0.0465099   0.0060091
 3100720   343.77278   0.9738382   0.0006729   0.0465121   0.0060092
 3100740   343.77497   0.9738482   0.0006729   0.0465145   0.0060091
 3100760   343.77716   0.9738591   0.0006729   0.0465171   0.0060090
 3100780   343.77936   0.9738707   0.0006730   0.0465199   0.0060087
 3100800   343.78155   0.9738829   0.0006731   0.0465229   0.0060083
 3100820   343.78374   0.9738955   0.0006732   0.0465259   0.0060078
 3100840   343.78593   0.9739083   0.0006733   0.0465290   0.0060074
 3100860   343.78812   0.9739212   0.0006734   0.0465320   0.0060069
 3100880   343.79031   0.9739339   0.0006735   0.0465350   0.0060063
 3100900   343.79250   0.9739463   0.0006736   0.0465379   0.0060058
 3100920   343.79469   0.9739582   0.0006737   0.0465406   0.0060053
 3100940   343.79689   0.9739695   0.0006738   0.0465431   0.0060047
 3100960   343.79908   0.9739800   0.0006739   0.0465455   0.0060042
 3100980   343.80127   0.9739896   0.0006740   0.0465476   0.0060037
 3101000   343.80346   0.9739982   0.0006741   0.0465495   0.0060031
 3101020   343.80565   0.9740056   0.0006742   0.0465511   0.0060025
 3101040   343.80784   0.9740119   0.0006743   0.0465525   0.0060019
 3101060   343.81003   0.9740170   0.0006744   0.0465536   0.0060013
 3101080   343.81223   0.9740210   0.0006746   0.0465545   0.0060006
 3101100   343.81442   0.9740240   0.0006748   0.0465552   0.0059997
 3101120   343.81661   0.9740259   0.0006750   0.0465558   0.0059986
 3101140   343.81880   0.9740271   0.0006753   0.0465561   0.0059974
 3101160   343.82099   0.9740277   0.0006756   0.0465564   0.0059959
 3101180   343.82318   0.9740278   0.0006759   0.0465565   0.0059944
 3101200   343.82537   0.9740272   0.0006763   0.0465566   0.0059927
 3101220   343.82756   0.9740260   0.0006767   0.0465565   0.0059909
 3101240   343.82976   0.9740248   0.0006771   0.0465564   0.0059891
 3101260   343.83195   0.9740238   0.0006775   0.0465564   0.0059873
 3101280   343.83414   0.9740230   0.0006778   0.0465565   0.0059857
 3101300   343.83633   0.9740225   0.0006781   0.0465566   0.0059841
 3101320   343.83852   0.9740226   0.0006784   0.0465569   0.0059827
 3101340   343.84071   0.9740229   0.0006786   0.0465573   0.0059815
 3101360   343.84290   0.9740236   0.0006788   0.0465578   0.0059806
 3101380   343.84509   0.9740250   0.0006789   0.0465584   0.0059800
 3101400   343.84729   0.9740272   0.0006790   0.0465592   0.0059796
 3101420   343.84948   0.9740302   0.0006790   0.0465602   0.0059794
 3101440   343.85167   0.9740339   0.0006790   0.0465613   0.0059793
 3101460   343.85386   0.9740382   0.0006790   0.0465626   0.0059793
 3101480   343.85605   0.9740431   0.0006791   0.0465640   0.0059792
 3101500   343.85824   0.9740486   0.0006791   0.0465655   0.0059792
 3101520   343.86043   0.9740549   0.0006791   0.0465671   0.0059792
 3101540   343.86262   0.9740618   0.0006791   0.0465687   0.0059791
 3101560   343.86482   0.9740691   0.0006792   0.0465704   0.0059789
 3101580   343.86701   0.9740767   0.0006792   0.0465720   0.0059787
 3101600   343.86920   0.9740848   0.0006793   0.0465736   0.0059784
 3101620   343.87139   0.9740931   0.0006793   0.0465752   0.0059780
 3101640   343.87358   0.9741018   0.0006794   0.0465767   0.0059777
 3101660   343.87577   0.9741108   0.0006795   0.0465781   0.0059773
 3101680   343.87796   0.9741201   0.0006796   0.0465796   0.0059770
 3101700   343.88016   0.9741299   0.0006796   0.0465810   0.0059766
 3101720   343.88235   0.9741399   0.0006797   0.0465823   0.0059762
 3101740   343.88454   0.9741501   0.0006798   0.0465836   0.0059757
 3101760   343.88673   0.9741608   0.0006800   0.0465849   0.0059751
 3101780   343.88892   0.9741720   0.0006801   0.0465862   0.0059745
 3101800   343.89111   0.9741839   0.0006802   0.0465875   0.0059738
 3101820   343.89330   0.9741963   0.0006803   0.0465889   0.0059732
 3101840   343.89550   0.9742091   0.0006804   0.0465903   0.0059725
 3101860   343.89769   0.9742224   0.0006806   0.0465918   0.0059718
 3101880   343.89988   0.9742361   0.0006807   0.0465933   0.0059711
 3101900   343.90207   0.9742506   0.0006809   0.0465948   0.0059704
 3101920   343.90426   0.9742661   0.0006810   0.0465966   0.0059698
 3101940   343.90645   0.9742826   0.0006811   0.0465985   0.0059691
 3101960   343.90864   0.9743004   0.0006813   0.0466006   0.0059684
 3101980   343.91083   0.9743193   0.0006814   0.0466029   0.0059678
 3102000   343.91303   0.9743396   0.0006815   0.0466054   0.0059672
 3102020   343.91522   0.9743612   0.0006816   0.0466082   0.0059667
 3102040   343.91741   0.9743841   0.0006817   0.0466112   0.0059662
 3102060   343.91960   0.9744085   0.0006818   0.0466145   0.0059659
 3102080   343.92179   0.9744341   0.0006818   0.0466181   0.0059657
 3102100   343.92398   0.9744611   0.0006819   0.0466219   0.0059656
 3102120   343.92617   0.9744892   0.0006818   0.0466260   0.0059657
 3102140   343.92836   0.9745184   0.0006818   0.0466304   0.0059660
 3102160   343.93056   0.9745486   0.0006817   0.0466350   0.0059663
 3102180   343.93275   0.9745797   0.0006816   0.0466398   0.0059668
 3102200   343.93494   0.9746114   0.0006815   0.0466448   0.0059674
 3102220   343.93713   0.9746437   0.0006814   0.0466499   0.0059681
 3102240   343.93932   0.9746764   0.0006813   0.0466552   0.0059690
 3102260   343.94151   0.9747094   0.0006811   0.0466606   0.0059698
 3102280   343.94370   0.9747424   0.0006809   0.0466660   0.0059707
 3102300   343.94589   0.9747754   0.0006808   0.0466715   0.0059716
 3102320   343.94809   0.9748083   0.0006806   0.0466770   0.0059725
 3102340   343.95028   0.9748408   0.0006805   0.0466825   0.0059733
 3102360   343.95247   0.9748728   0.0006804   0.0466878   0.0059739
 3102380   343.95466   0.9749043   0.0006803   0.0466931   0.0059745
 3102400   343.95685   0.9749352   0.0006802   0.0466983   0.0059749
 3102420   343.95904   0.9749654   0.0006801   0.0467033   0.0059752
 3102440   343.96123   0.9749949   0.0006801   0.0467082   0.0059754
 3102460   343.96342   0.9750238   0.0006801   0.0467129   0.0059755
 3102480   343.96562   0.9750521   0.0006801   0.0467176   0.0059756
 3102500   343.96781   0.9750797   0.0006801   0.0467220   0.0059756
 3102520   343.97000   0.9751067   0.0006801   0.0467264   0.0059754
 3102540   343.97219   0.9751330   0.0006802   0.0467305   0.0059750
 3102560   343.97438   0.9751589   0.0006803   0.0467346   0.0059745
 3102580   343.97657   0.9751843   0.0006805   0.0467385   0.0059739
 3102600   343.97876   0.9752093   0.0006806   0.0467423   0.0059732
 3102620   343.98095   0.9752339   0.0006808   0.0467460   0.0059724
 3102640   343.98315   0.9752583   0.0006809   0.0467496   0.0059716
 3102660   343.98534   0.9752831   0.0006811   0.0467533   0.0059708
 3102680   343.98753   0.9753083   0.0006813   0.0467570   0.0059700
 3102700   343.98972   0.9753342   0.0006814   0.0467608   0.0059694
 3102720   343.99191   0.9753610   0.0006815   0.0467648   0.0059688
 3102740   343.99410   0.9753890   0.0006816   0.0467690   0.0059684
 3102760   343.99629   0.9754183   0.0006816   0.0467735   0.0059681
 3102780   343.99849   0.9754492   0.0006817   0.0467782   0.0059678
 3102800   344.00068   0.9754818   0.0006818   0.0467832   0.0059675
 3102820   344.00287   0.9755164   0.0006819   0.0467886   0.0059672
 3102840   344.00506   0.9755529   0.0006819   0.0467944   0.0059669
 3102860   344.00725   0.9755915   0.0006820   0.0468005   0.0059667
 3102880   344.00944   0.9756321   0.0006821   0.0468070   0.0059663
 3102900   344.01163   0.9756745   0.0006822   0.0468137   0.0059660
 3102920   344.01382   0.9757186   0.0006823   0.0468208   0.0059657
 3102940   344.01601   0.9757643   0.0006824   0.0468282   0.0059653
 3102960   344.01821   0.9758114   0.0006825   0.0468358   0.0059650
 3102980   344.02040   0.9758596   0.0006826   0.0468435   0.0059646
 3103000   344.02259   0.9759087   0.0006826   0.0468514   0.0059643
 3103020   344.02478   0.9759582   0.0006827   0.0468594   0.0059641
 3103040   344.02697   0.9760080   0.0006828   0.0468673   0.0059638
 3103060   344.02916   0.9760578   0.0006829   0.0468753   0.0059635
 3103080   344.03135   0.9761074   0.0006830   0.0468831   0.0059631
 3103100   344.03355   0.9761564   0.0006831   0.0468908   0.0059628
 3103120   344.03574   0.9762049   0.0006832   0.0468983   0.0059623
 3103140   344.03793   0.9762530   0.0006833   0.0469057   0.0059618
 3103160   344.04012   0.9763007   0.0006835   0.0469129   0.0059612
 3103180   344.04231   0.9763478   0.0006837   0.0469200   0.0059605
 3103200   344.04450   0.9763943   0.0006838   0.0469270   0.0059596
 3103220   344.04669   0.9764402   0.0006841   0.0469337   0.0059587
 3103240   344.04888   0.9764853   0.0006843   0.0469402   0.0059577
 3103260   344.05108   0.9765298   0.0006845   0.0469466   0.0059567
 3103280   344.05327   0.9765736   0.0006848   0.0469527   0.0059558
 3103300   344.05546   0.9766170   0.0006850   0.0469588   0.0059550
 3103320   344.05765   0.9766599   0.0006851   0.0469647   0.0059544
 3103340   344.05984   0.9767026   0.0006852   0.0469705   0.0059540
 3103360   344.06203   0.9767448   0.0006853   0.0469761   0.0059539
 3103380   344.06422   0.9767865   0.0006853   0.0469817   0.0059540
 3103400   344.06642   0.9768276   0.0006853   0.0469871   0.0059544
 3103420   344.06861   0.9768683   0.0006852   0.0469923   0.0059549
 3103440   344.07080   0.9769083   0.0006852   0.0469975   0.0059555
 3103460   344.07299   0.9769479   0.0006851   0.0470025   0.0059562
 3103480   344.07518   0.9769869   0.0006851   0.0470074   0.0059567
 3103500   344.07737   0.9770253   0.0006850   0.0470121   0.0059572
 3103520   344.07956   0.9770633   0.0006850   0.0470167   0.0059575
 3103540   344.08175   0.9771008   0.0006850   0.0470213   0.0059578
 3103560   344.08395   0.9771378   0.0006851   0.0470257   0.0059580
 3103580   344.08614   0.9771746   0.0006851   0.0470301   0.0059581
 3103600   344.08833   0.9772112   0.0006851   0.0470345   0.0059581
 3103620   344.09052   0.9772477   0.0006852   0.0470388   0.0059581
 3103640   344.09271   0.9772842   0.0006852   0.0470430   0.0059580
 3103660   344.09490   0.9773207   0.0006853   0.0470473   0.0059579
 3103680   344.09709   0.9773575   0.0006853   0.0470516   0.0059577
 3103700   344.09928   0.9773945   0.0006854   0.0470558   0.0059575
 3103720   344.10148   0.9774317   0.0006854   0.0470600   0.0059574
 3103740   344.10367   0.9774692   0.0006855   0.0470642   0.0059572
 3103760   344.10586   0.9775069   0.0006855   0.0470684   0.0059570
 3103780   344.10805   0.9775448   0.0006856   0.0470725   0.0059569
 3103800   344.11024   0.9775829   0.0006856   0.0470766   0.0059568
 3103820   344.11243   0.9776211   0.0006857   0.0470806   0.0059567
 3103840   344.11462   0.9776593   0.0006857   0.0470845   0.0059567
 3103860   344.11682   0.9776976   0.0006857   0.0470883   0.0059567
 3103880   344.11901   0.9777357   0.0006857   0.0470920   0.0059567
 3103900   344.12120   0.9777736   0.0006857   0.0470955   0.0059569
 3103920   344.12339   0.9778111   0.0006856   0.0470988   0.0059570
 3103940   344.12558   0.9778482   0.0006856   0.0471019   0.0059573
 3103960   344.12777   0.9778847   0.0006855   0.0471048   0.0059576
 3103980   344.12996   0.9779205   0.0006854   0.0471075   0.0059580
 3104000   344.13215   0.9779555   0.0006854   0.0471098   0.0059584
 3104020   344.13435   0.9779897   0.0006853   0.0471119   0.0059589
 3104040   344.13654   0.9780229   0.0006852   0.0471137   0.0059594
 3104060   344.13873   0.9780550   0.0006850   0.0471152   0.0059598
 3104080   344.14092   0.9780860   0.0006849   0.0471163   0.0059603
 3104100   344.14311   0.9781157   0.0006849   0.0471171   0.0059607
 3104120   344.14530   0.9781443   0.0006848   0.0471176   0.0059610
 3104140   344.14749   0.9781716   0.0006848   0.0471177   0.0059612
 3104160   344.14969   0.9781977   0.0006847   0.0471175   0.0059612
 3104180   344.15188   0.9782225   0.0006848   0.0471171   0.0059611
 3104200   344.15407   0.9782461   0.0006848   0.0471163   0.0059608
 3104220   344.15626   0.9782685   0.0006850   0.0471153   0.0059602
 3104240   344.15845   0.9782899   0.0006851   0.0471141   0.0059594
 3104260   344.16064   0.9783101   0.0006854   0.0471127   0.0059583
 3104280   344.16283   0.9783294   0.0006857   0.0471111   0.0059570
 3104300   344.16503   0.9783479   0.0006860   0.0471093   0.0059553
 3104320   344.16722   0.9783655   0.0006864   0.0471074   0.0059535
 3104340   344.16941   0.9783826   0.0006868   0.0471055   0.0059514
 3104360   344.17160   0.9783992   0.0006873   0.0471035   0.0059491
 3104380   344.17379   0.9784156   0.0006879   0.0471015   0.0059467
 3104400   344.17598   0.9784320   0.0006884   0.0470995   0.0059441
 3104420   344.17817   0.9784486   0.0006890   0.0470976   0.0059415
 3104440   344.18037   0.9784657   0.0006896   0.0470958   0.0059388
 3104460   344.18256   0.9784835   0.0006902   0.0470942   0.0059361
 3104480   344.18475   0.9785023   0.0006908   0.0470928   0.0059335
 3104500   344.18694   0.9785224   0.0006913   0.0470918   0.0059309
 3104520   344.18913   0.9785439   0.0006919   0.0470910   0.0059284
 3104540   344.19132   0.9785672   0.0006925   0.0470906   0.0059260
 3104560   344.19351   0.9785924   0.0006931   0.0470907   0.0059235
 3104580   344.19571   0.9786198   0.0006936   0.0470912   0.0059210
 3104600   344.19790   0.9786494   0.0006942   0.0470922   0.0059185
 3104620   344.20009   0.9786811   0.0006948   0.0470937   0.0059161
 3104640   344.20228   0.9787151   0.0006953   0.0470956   0.0059138
 3104660   344.20447   0.9787511   0.0006959   0.0470980   0.0059117
 3104680   344.20666   0.9787892   0.0006964   0.0471008   0.0059096
 3104700   344.20885   0.9788292   0.0006969   0.0471040   0.0059076
 3104720   344.21105   0.9788712   0.0006973   0.0471076   0.0059057
 3104740   344.21324   0.9789149   0.0006978   0.0471116   0.0059040
 3104760   344.21543   0.9789601   0.0006981   0.0471159   0.0059024
 3104780   344.21762   0.9790065   0.0006985   0.0471205   0.0059011
 3104800   344.21981   0.9790537   0.0006988   0.0471253   0.0059000
 3104820   344.22200   0.9791015   0.0006991   0.0471302   0.0058990
 3104840   344.22419   0.9791495   0.0006993   0.0471352   0.0058982
 3104860   344.22639   0.9791975   0.0006995   0.0471401   0.0058975
