   n        time         Cl         Cd
  935594   155.08016   0.6017092   0.2927870
  935595   155.08032   0.6017090   0.2927866
  935596   155.08048   0.6017087   0.2927862
  935597   155.08064   0.6017084   0.2927857
  935598   155.08080   0.6017081   0.2927853
  935599   155.08097   0.6017077   0.2927849
  935600   155.08113   0.6017074   0.2927844
  935601   155.08129   0.6017070   0.2927839
  935602   155.08145   0.6017066   0.2927835
  935603   155.08161   0.6017062   0.2927830
  935604   155.08177   0.6017058   0.2927825
  935605   155.08194   0.6017054   0.2927820
  935606   155.08210   0.6017050   0.2927816
  935607   155.08226   0.6017046   0.2927811
  935608   155.08242   0.6017041   0.2927806
  935609   155.08258   0.6017037   0.2927801
  935610   155.08274   0.6017033   0.2927796
  935611   155.08290   0.6017028   0.2927791
  935612   155.08307   0.6017024   0.2927787
  935613   155.08323   0.6017020   0.2927782
  935614   155.08339   0.6017016   0.2927777
  935615   155.08355   0.6017011   0.2927772
  935616   155.08371   0.6017007   0.2927768
  935617   155.08387   0.6017003   0.2927763
  935618   155.08403   0.6016998   0.2927758
  935619   155.08420   0.6016994   0.2927754
  935620   155.08436   0.6016990   0.2927749
  935621   155.08452   0.6016985   0.2927745
  935622   155.08468   0.6016981   0.2927740
  935623   155.08484   0.6016977   0.2927736
  935624   155.08500   0.6016973   0.2927732
  935625   155.08516   0.6016968   0.2927727
  935626   155.08533   0.6016964   0.2927723
  935627   155.08549   0.6016960   0.2927719
  935628   155.08565   0.6016955   0.2927715
  935629   155.08581   0.6016951   0.2927711
  935630   155.08597   0.6016947   0.2927707
  935631   155.08613   0.6016943   0.2927703
  935632   155.08629   0.6016938   0.2927700
  935633   155.08646   0.6016934   0.2927696
  935634   155.08662   0.6016930   0.2927692
  935635   155.08678   0.6016925   0.2927689
  935636   155.08694   0.6016921   0.2927685
  935637   155.08710   0.6016917   0.2927682
  935638   155.08726   0.6016913   0.2927679
  935639   155.08743   0.6016909   0.2927676
  935640   155.08759   0.6016905   0.2927673
  935641   155.08775   0.6016901   0.2927670
  935642   155.08791   0.6016897   0.2927667
  935643   155.08807   0.6016893   0.2927664
  935644   155.08823   0.6016890   0.2927661
  935645   155.08839   0.6016886   0.2927659
  935646   155.08856   0.6016883   0.2927656
  935647   155.08872   0.6016880   0.2927654
  935648   155.08888   0.6016877   0.2927652
  935649   155.08904   0.6016875   0.2927650
  935650   155.08920   0.6016873   0.2927648
  935651   155.08936   0.6016871   0.2927646
  935652   155.08952   0.6016870   0.2927645
  935653   155.08969   0.6016869   0.2927643
  935654   155.08985   0.6016869   0.2927642
  935655   155.09001   0.6016869   0.2927641
  935656   155.09017   0.6016869   0.2927640
  935657   155.09033   0.6016870   0.2927639
  935658   155.09049   0.6016872   0.2927638
  935659   155.09065   0.6016874   0.2927638
  935660   155.09082   0.6016877   0.2927638
  935661   155.09098   0.6016880   0.2927638
  935662   155.09114   0.6016885   0.2927638
  935663   155.09130   0.6016890   0.2927638
  935664   155.09146   0.6016895   0.2927639
  935665   155.09162   0.6016902   0.2927640
  935666   155.09178   0.6016909   0.2927640
  935667   155.09195   0.6016917   0.2927642
  935668   155.09211   0.6016926   0.2927643
  935669   155.09227   0.6016936   0.2927645
  935670   155.09243   0.6016946   0.2927646
  935671   155.09259   0.6016958   0.2927648
  935672   155.09275   0.6016970   0.2927651
  935673   155.09291   0.6016983   0.2927653
  935674   155.09308   0.6016997   0.2927656
  935675   155.09324   0.6017012   0.2927659
  935676   155.09340   0.6017028   0.2927662
  935677   155.09356   0.6017044   0.2927665
  935678   155.09372   0.6017062   0.2927669
  935679   155.09388   0.6017080   0.2927673
  935680   155.09405   0.6017100   0.2927677
  935681   155.09421   0.6017120   0.2927681
  935682   155.09437   0.6017141   0.2927685
  935683   155.09453   0.6017164   0.2927690
  935684   155.09469   0.6017187   0.2927695
  935685   155.09485   0.6017211   0.2927700
  935686   155.09501   0.6017236   0.2927706
  935687   155.09518   0.6017263   0.2927712
  935688   155.09534   0.6017290   0.2927717
  935689   155.09550   0.6017318   0.2927724
  935690   155.09566   0.6017347   0.2927730
  935691   155.09582   0.6017378   0.2927737
  935692   155.09598   0.6017409   0.2927744
  935693   155.09614   0.6017442   0.2927751
  935694   155.09631   0.6017475   0.2927759
  935695   155.09647   0.6017510   0.2927767
  935696   155.09663   0.6017546   0.2927775
  935697   155.09679   0.6017583   0.2927783
  935698   155.09695   0.6017621   0.2927792
  935699   155.09711   0.6017660   0.2927801
  935700   155.09727   0.6017701   0.2927810
  935701   155.09744   0.6017743   0.2927819
  935702   155.09760   0.6017786   0.2927829
  935703   155.09776   0.6017830   0.2927839
