   n        time         Cl         Cd
  462098    85.08770   0.7640893   0.0188969
  462099    85.08788   0.7640644   0.0188790
  462100    85.08805   0.7640390   0.0188610
  462101    85.08823   0.7640130   0.0188430
  462102    85.08841   0.7639866   0.0188248
  462103    85.08859   0.7639599   0.0188066
  462104    85.08877   0.7639328   0.0187883
  462105    85.08894   0.7639054   0.0187699
  462106    85.08912   0.7638778   0.0187515
  462107    85.08930   0.7638500   0.0187329
  462108    85.08948   0.7638222   0.0187143
  462109    85.08965   0.7637944   0.0186956
  462110    85.08983   0.7637666   0.0186768
  462111    85.09001   0.7637388   0.0186580
  462112    85.09019   0.7637113   0.0186390
  462113    85.09036   0.7636839   0.0186199
  462114    85.09054   0.7636569   0.0186008
  462115    85.09072   0.7636301   0.0185815
  462116    85.09090   0.7636037   0.0185621
  462117    85.09107   0.7635777   0.0185426
  462118    85.09125   0.7635522   0.0185230
  462119    85.09143   0.7635273   0.0185033
  462120    85.09161   0.7635028   0.0184834
  462121    85.09179   0.7634790   0.0184635
  462122    85.09196   0.7634558   0.0184434
  462123    85.09214   0.7634332   0.0184232
  462124    85.09232   0.7634113   0.0184028
  462125    85.09250   0.7633901   0.0183824
  462126    85.09267   0.7633696   0.0183618
  462127    85.09285   0.7633499   0.0183411
  462128    85.09303   0.7633309   0.0183203
  462129    85.09321   0.7633126   0.0182994
  462130    85.09338   0.7632951   0.0182784
  462131    85.09356   0.7632784   0.0182572
  462132    85.09374   0.7632624   0.0182360
  462133    85.09392   0.7632472   0.0182146
  462134    85.09409   0.7632327   0.0181932
  462135    85.09427   0.7632189   0.0181716
  462136    85.09445   0.7632059   0.0181500
  462137    85.09463   0.7631935   0.0181282
  462138    85.09480   0.7631819   0.0181064
  462139    85.09498   0.7631709   0.0180845
  462140    85.09516   0.7631605   0.0180624
  462141    85.09534   0.7631508   0.0180403
  462142    85.09552   0.7631417   0.0180180
  462143    85.09569   0.7631331   0.0179957
  462144    85.09587   0.7631250   0.0179732
  462145    85.09605   0.7631175   0.0179506
  462146    85.09623   0.7631104   0.0179279
  462147    85.09640   0.7631037   0.0179050
  462148    85.09658   0.7630974   0.0178821
  462149    85.09676   0.7630915   0.0178589
  462150    85.09694   0.7630860   0.0178357
  462151    85.09711   0.7630807   0.0178122
  462152    85.09729   0.7630756   0.0177886
  462153    85.09747   0.7630708   0.0177649
  462154    85.09765   0.7630662   0.0177409
