x0	T1	x1	T2	x2	T3	x3	T4	
4.437700e-01 	 -5.024970e-01 	4.437700e-01 	 -5.210040e-01 	4.437700e-01 	 -5.188620e-01 	4.437700e-01 	 -5.123290e-01 	 
4.472570e-01 	 -4.997830e-01 	4.472570e-01 	 -5.185000e-01 	4.472570e-01 	 -5.172540e-01 	4.472570e-01 	 -5.104940e-01 	 
4.506090e-01 	 -4.969210e-01 	4.506090e-01 	 -5.165550e-01 	4.506090e-01 	 -5.156780e-01 	4.506090e-01 	 -5.085080e-01 	 
4.538270e-01 	 -4.943460e-01 	4.538270e-01 	 -5.146910e-01 	4.538270e-01 	 -5.139520e-01 	4.538270e-01 	 -5.062880e-01 	 
4.569100e-01 	 -4.919670e-01 	4.569100e-01 	 -5.128940e-01 	4.569100e-01 	 -5.121290e-01 	4.569100e-01 	 -5.039200e-01 	 
4.598620e-01 	 -4.898640e-01 	4.598620e-01 	 -5.113740e-01 	4.598620e-01 	 -5.104350e-01 	4.598620e-01 	 -5.013960e-01 	 
4.626820e-01 	 -4.886270e-01 	4.626820e-01 	 -5.099050e-01 	4.626820e-01 	 -5.090930e-01 	4.626820e-01 	 -4.988710e-01 	 
4.653730e-01 	 -4.881010e-01 	4.653730e-01 	 -5.084840e-01 	4.653730e-01 	 -5.078580e-01 	4.653730e-01 	 -4.964920e-01 	 
4.679360e-01 	 -4.870980e-01 	4.679360e-01 	 -5.070350e-01 	4.679360e-01 	 -5.063770e-01 	4.679360e-01 	 -4.941830e-01 	 
4.703720e-01 	 -4.854910e-01 	4.703720e-01 	 -5.055080e-01 	4.703720e-01 	 -5.047970e-01 	4.703720e-01 	 -4.919540e-01 	 
4.726850e-01 	 -4.842530e-01 	4.726850e-01 	 -5.040880e-01 	4.726850e-01 	 -5.031990e-01 	4.726850e-01 	 -4.898770e-01 	 
4.748760e-01 	 -4.834300e-01 	4.748760e-01 	 -5.027460e-01 	4.748760e-01 	 -5.014910e-01 	4.748760e-01 	 -4.879130e-01 	 
4.769470e-01 	 -4.827400e-01 	4.769470e-01 	 -5.015000e-01 	4.769470e-01 	 -4.998070e-01 	4.769470e-01 	 -4.859580e-01 	 
4.789020e-01 	 -4.824010e-01 	4.789020e-01 	 -5.004070e-01 	4.789020e-01 	 -4.982960e-01 	4.789020e-01 	 -4.841510e-01 	 
4.807410e-01 	 -4.822850e-01 	4.807410e-01 	 -4.993940e-01 	4.807410e-01 	 -4.969240e-01 	4.807410e-01 	 -4.829380e-01 	 
4.824690e-01 	 -4.819470e-01 	4.824690e-01 	 -4.984920e-01 	4.824690e-01 	 -4.956140e-01 	4.824690e-01 	 -4.820830e-01 	 
4.840890e-01 	 -4.813310e-01 	4.840890e-01 	 -4.977830e-01 	4.840890e-01 	 -4.945220e-01 	4.840890e-01 	 -4.810580e-01 	 
4.856030e-01 	 -4.806260e-01 	4.856030e-01 	 -4.972180e-01 	4.856030e-01 	 -4.938240e-01 	4.856030e-01 	 -4.801040e-01 	 
4.870150e-01 	 -4.798290e-01 	4.870150e-01 	 -4.965550e-01 	4.870150e-01 	 -4.931950e-01 	4.870150e-01 	 -4.793430e-01 	 
4.883290e-01 	 -4.790390e-01 	4.883290e-01 	 -4.958040e-01 	4.883290e-01 	 -4.924860e-01 	4.883290e-01 	 -4.786790e-01 	 
4.895480e-01 	 -4.784000e-01 	4.895480e-01 	 -4.951220e-01 	4.895480e-01 	 -4.919210e-01 	4.895480e-01 	 -4.781260e-01 	 
4.906770e-01 	 -4.777410e-01 	4.906770e-01 	 -4.944150e-01 	4.906770e-01 	 -4.914270e-01 	4.906770e-01 	 -4.774860e-01 	 
4.917180e-01 	 -4.772350e-01 	4.917180e-01 	 -4.939350e-01 	4.917180e-01 	 -4.911870e-01 	4.917180e-01 	 -4.770170e-01 	 
4.926780e-01 	 -4.765600e-01 	4.926780e-01 	 -4.932970e-01 	4.926780e-01 	 -4.908490e-01 	4.926780e-01 	 -4.765180e-01 	 
4.935600e-01 	 -4.759740e-01 	4.935600e-01 	 -4.927510e-01 	4.935600e-01 	 -4.906560e-01 	4.935600e-01 	 -4.762160e-01 	 
4.943680e-01 	 -4.753900e-01 	4.943680e-01 	 -4.922000e-01 	4.943680e-01 	 -4.904880e-01 	4.943680e-01 	 -4.759530e-01 	 
4.951090e-01 	 -4.747110e-01 	4.951090e-01 	 -4.915330e-01 	4.951090e-01 	 -4.902480e-01 	4.951090e-01 	 -4.756100e-01 	 
4.957860e-01 	 -4.744250e-01 	4.957860e-01 	 -4.913060e-01 	4.957860e-01 	 -4.903930e-01 	4.957860e-01 	 -4.755840e-01 	 
4.964060e-01 	 -4.736900e-01 	4.964060e-01 	 -4.906010e-01 	4.964060e-01 	 -4.900360e-01 	4.964060e-01 	 -4.750390e-01 	 
4.969740e-01 	 -4.736220e-01 	4.969740e-01 	 -4.906130e-01 	4.969740e-01 	 -4.903100e-01 	4.969740e-01 	 -4.750330e-01 	 
4.974950e-01 	 -4.731150e-01 	4.974950e-01 	 -4.901340e-01 	4.974950e-01 	 -4.900250e-01 	4.974950e-01 	 -4.745370e-01 	 
4.979770e-01 	 -4.728600e-01 	4.979770e-01 	 -4.899020e-01 	4.979770e-01 	 -4.898780e-01 	4.979770e-01 	 -4.743240e-01 	 
4.984230e-01 	 -4.734010e-01 	4.984230e-01 	 -4.905880e-01 	4.984230e-01 	 -4.904040e-01 	4.984230e-01 	 -4.750330e-01 	 
4.988420e-01 	 -4.722390e-01 	4.988420e-01 	 -4.893930e-01 	4.988420e-01 	 -4.890650e-01 	4.988420e-01 	 -4.743920e-01 	 
4.992400e-01 	 -4.761430e-01 	4.992400e-01 	 -4.937780e-01 	4.992400e-01 	 -4.929150e-01 	4.992400e-01 	 -4.787160e-01 	 
4.996240e-01 	 -4.762790e-01 	4.996240e-01 	 -4.938160e-01 	4.996240e-01 	 -4.928890e-01 	4.996240e-01 	 -4.794220e-01 	 
5.000000e-01 	 -4.816860e-01 	5.000000e-01 	 -4.982400e-01 	5.000000e-01 	 -4.979060e-01 	5.000000e-01 	 -4.846860e-01 	 
