x0	M1	x1	P1	x2	M2	x3	T1	x4	M3	x5	P2	x6	M4	x7	T2	x8	M5	x9	P3	x10	M6	x11	T3	x12	M7	x13	P4	x14	M8	x15	T4	x16	M9	
-4.629250e-01 	 6.058830e-04 	-4.781350e-01 	 3.526280e-03 	-4.629250e-01 	 5.187120e-03 	-4.477050e-01 	 1.602630e-03 	-4.629250e-01 	 4.039610e-03 	-4.781350e-01 	 1.318230e-02 	-4.629250e-01 	 1.590460e-03 	-4.477050e-01 	 9.244500e-04 	-4.629250e-01 	 1.548890e-03 	-4.781350e-01 	 1.326030e-02 	-4.629250e-01 	 4.217630e-03 	-4.477050e-01 	 1.147160e-03 	-4.629250e-01 	 4.889730e-03 	-4.781350e-01 	 3.090050e-03 	-4.629250e-01 	 4.773800e-04 	-4.477050e-01 	 1.080200e-03 	-4.629250e-01 	 6.058830e-04 	 
-4.614350e-01 	 8.427200e-04 	-4.766420e-01 	 2.986520e-03 	-4.614350e-01 	 5.034410e-03 	-4.462190e-01 	 1.654260e-03 	-4.614350e-01 	 3.591460e-03 	-4.766420e-01 	 1.301140e-02 	-4.614350e-01 	 1.178700e-03 	-4.462190e-01 	 9.717780e-04 	-4.614350e-01 	 1.158060e-03 	-4.766420e-01 	 1.308910e-02 	-4.614350e-01 	 3.746670e-03 	-4.462190e-01 	 1.246670e-03 	-4.614350e-01 	 4.666990e-03 	-4.766420e-01 	 2.577740e-03 	-4.614350e-01 	 8.191150e-04 	-4.462190e-01 	 9.456320e-04 	-4.614350e-01 	 8.427200e-04 	 
-4.599100e-01 	 1.013030e-03 	-4.751120e-01 	 2.504000e-03 	-4.599100e-01 	 4.865170e-03 	-4.446980e-01 	 1.687180e-03 	-4.599100e-01 	 3.141490e-03 	-4.751120e-01 	 1.286650e-02 	-4.599100e-01 	 8.275360e-04 	-4.446980e-01 	 1.046720e-03 	-4.599100e-01 	 8.365200e-04 	-4.751120e-01 	 1.294510e-02 	-4.599100e-01 	 3.260090e-03 	-4.446980e-01 	 1.319390e-03 	-4.599100e-01 	 4.422820e-03 	-4.751120e-01 	 2.112830e-03 	-4.599100e-01 	 1.138810e-03 	-4.446980e-01 	 8.355200e-04 	-4.599100e-01 	 1.013030e-03 	 
-4.583470e-01 	 1.094140e-03 	-4.735450e-01 	 2.057830e-03 	-4.583470e-01 	 4.670840e-03 	-4.431400e-01 	 1.698400e-03 	-4.583470e-01 	 2.693360e-03 	-4.735450e-01 	 1.273660e-02 	-4.583470e-01 	 5.380210e-04 	-4.431400e-01 	 1.118620e-03 	-4.583470e-01 	 5.775440e-04 	-4.735450e-01 	 1.281660e-02 	-4.583470e-01 	 2.765590e-03 	-4.431400e-01 	 1.371160e-03 	-4.583470e-01 	 4.151100e-03 	-4.735450e-01 	 1.661390e-03 	-4.583470e-01 	 1.372100e-03 	-4.431400e-01 	 7.539090e-04 	-4.583470e-01 	 1.094140e-03 	 
-4.567470e-01 	 1.094210e-03 	-4.719380e-01 	 1.623240e-03 	-4.567470e-01 	 4.444890e-03 	-4.415450e-01 	 1.708040e-03 	-4.567470e-01 	 2.235000e-03 	-4.719380e-01 	 1.262850e-02 	-4.567470e-01 	 3.077470e-04 	-4.415450e-01 	 1.121660e-03 	-4.567470e-01 	 3.665930e-04 	-4.719380e-01 	 1.270970e-02 	-4.567470e-01 	 2.259900e-03 	-4.415450e-01 	 1.434100e-03 	-4.567470e-01 	 3.850160e-03 	-4.719380e-01 	 1.198950e-03 	-4.567470e-01 	 1.436460e-03 	-4.415450e-01 	 6.944930e-04 	-4.567470e-01 	 1.094210e-03 	 
-4.551080e-01 	 1.037230e-03 	-4.702930e-01 	 1.192850e-03 	-4.551080e-01 	 4.172290e-03 	-4.399130e-01 	 1.731500e-03 	-4.551080e-01 	 1.735510e-03 	-4.702930e-01 	 1.254270e-02 	-4.551080e-01 	 1.346480e-04 	-4.399130e-01 	 1.058050e-03 	-4.551080e-01 	 1.911420e-04 	-4.702930e-01 	 1.262440e-02 	-4.551080e-01 	 1.742110e-03 	-4.399130e-01 	 1.466590e-03 	-4.551080e-01 	 3.517590e-03 	-4.702930e-01 	 7.379140e-04 	-4.551080e-01 	 1.292850e-03 	-4.399130e-01 	 6.426340e-04 	-4.551080e-01 	 1.037230e-03 	 
-4.534310e-01 	 9.559980e-04 	-4.686080e-01 	 7.975940e-04 	-4.534310e-01 	 3.836200e-03 	-4.382430e-01 	 1.761690e-03 	-4.534310e-01 	 1.164840e-03 	-4.686080e-01 	 1.247820e-02 	-4.534310e-01 	 1.822520e-05 	-4.382430e-01 	 9.903760e-04 	-4.534310e-01 	 4.836640e-05 	-4.686080e-01 	 1.255910e-02 	-4.534310e-01 	 1.229990e-03 	-4.382430e-01 	 1.487870e-03 	-4.534310e-01 	 3.152410e-03 	-4.686080e-01 	 3.344010e-04 	-4.534310e-01 	 1.044410e-03 	-4.382430e-01 	 5.877440e-04 	-4.534310e-01 	 9.559980e-04 	 
-4.517140e-01 	 8.814070e-04 	-4.668830e-01 	 4.947270e-04 	-4.517140e-01 	 3.421870e-03 	-4.365340e-01 	 1.779870e-03 	-4.517140e-01 	 5.081030e-04 	-4.668830e-01 	 1.243580e-02 	-4.517140e-01 	 -4.784950e-05 	-4.365340e-01 	 9.703220e-04 	-4.517140e-01 	 -5.703420e-05 	-4.668830e-01 	 1.251450e-02 	-4.517140e-01 	 7.354800e-04 	-4.365340e-01 	 1.595370e-03 	-4.517140e-01 	 2.735680e-03 	-4.668830e-01 	 5.299140e-05 	-4.517140e-01 	 8.629450e-04 	-4.365340e-01 	 5.426090e-04 	-4.517140e-01 	 8.814070e-04 	 
-4.499570e-01 	 8.323780e-04 	-4.651170e-01 	 3.398410e-04 	-4.499570e-01 	 2.902560e-03 	-4.347870e-01 	 1.713120e-03 	-4.499570e-01 	 -2.248720e-04 	-4.651170e-01 	 1.241140e-02 	-4.499570e-01 	 -8.196410e-05 	-4.347870e-01 	 9.794660e-04 	-4.499570e-01 	 -1.226810e-04 	-4.651170e-01 	 1.248690e-02 	-4.499570e-01 	 2.331490e-04 	-4.347870e-01 	 1.763810e-03 	-4.499570e-01 	 2.227390e-03 	-4.651170e-01 	 -6.905680e-05 	-4.499570e-01 	 8.039080e-04 	-4.347870e-01 	 5.289190e-04 	-4.499570e-01 	 8.323780e-04 	 
-4.481600e-01 	 7.837190e-04 	-4.633090e-01 	 3.670000e-04 	-4.481600e-01 	 2.273380e-03 	-4.329990e-01 	 1.420790e-03 	-4.481600e-01 	 -9.945180e-04 	-4.633090e-01 	 1.240650e-02 	-4.481600e-01 	 -1.024990e-04 	-4.329990e-01 	 9.426980e-04 	-4.481600e-01 	 -1.559250e-04 	-4.633090e-01 	 1.247830e-02 	-4.481600e-01 	 -3.269210e-04 	-4.329990e-01 	 1.745100e-03 	-4.481600e-01 	 1.617460e-03 	-4.633090e-01 	 -2.971420e-05 	-4.481600e-01 	 7.807320e-04 	-4.329990e-01 	 5.442930e-04 	-4.481600e-01 	 7.837190e-04 	 
-4.463220e-01 	 6.727480e-04 	-4.614600e-01 	 5.660430e-04 	-4.463220e-01 	 1.590920e-03 	-4.311720e-01 	 9.127470e-04 	-4.463220e-01 	 -1.764140e-03 	-4.614600e-01 	 1.242030e-02 	-4.463220e-01 	 -1.074090e-04 	-4.311720e-01 	 8.259810e-04 	-4.463220e-01 	 -1.665110e-04 	-4.614600e-01 	 1.248850e-02 	-4.463220e-01 	 -9.690680e-04 	-4.311720e-01 	 1.582520e-03 	-4.463220e-01 	 9.461800e-04 	-4.614600e-01 	 1.356460e-04 	-4.463220e-01 	 7.140150e-04 	-4.311720e-01 	 5.849320e-04 	-4.463220e-01 	 6.727480e-04 	 
-4.444420e-01 	 5.117870e-04 	-4.595680e-01 	 8.812780e-04 	-4.444420e-01 	 9.355430e-04 	-4.293040e-01 	 3.424160e-04 	-4.444420e-01 	 -2.532230e-03 	-4.595680e-01 	 1.245040e-02 	-4.444420e-01 	 -7.384160e-05 	-4.293040e-01 	 6.717370e-04 	-4.444420e-01 	 -1.523210e-04 	-4.595680e-01 	 1.251520e-02 	-4.444420e-01 	 -1.656600e-03 	-4.293040e-01 	 1.575730e-03 	-4.444420e-01 	 2.895450e-04 	-4.595680e-01 	 3.855180e-04 	-4.444420e-01 	 6.322600e-04 	-4.293040e-01 	 6.673250e-04 	-4.444420e-01 	 5.117870e-04 	 
-4.425200e-01 	 4.221020e-04 	-4.576340e-01 	 1.254440e-03 	-4.425200e-01 	 3.287730e-04 	-4.273940e-01 	 -3.916890e-04 	-4.425200e-01 	 -3.294180e-03 	-4.576340e-01 	 1.249560e-02 	-4.425200e-01 	 1.365340e-05 	-4.273940e-01 	 5.639700e-04 	-4.425200e-01 	 -1.000910e-04 	-4.576340e-01 	 1.255700e-02 	-4.425200e-01 	 -2.326000e-03 	-4.273940e-01 	 1.552170e-03 	-4.425200e-01 	 -2.694520e-04 	-4.576340e-01 	 7.265930e-04 	-4.425200e-01 	 5.972570e-04 	-4.273940e-01 	 7.657910e-04 	-4.425200e-01 	 4.221020e-04 	 
-4.405560e-01 	 5.185610e-04 	-4.556560e-01 	 1.665410e-03 	-4.405560e-01 	 -2.473560e-04 	-4.254440e-01 	 -1.596600e-03 	-4.405560e-01 	 -3.980600e-03 	-4.556560e-01 	 1.255700e-02 	-4.405560e-01 	 1.404980e-04 	-4.254440e-01 	 6.167220e-04 	-4.405560e-01 	 -9.240810e-07 	-4.556560e-01 	 1.261490e-02 	-4.405560e-01 	 -2.949380e-03 	-4.254440e-01 	 6.479970e-04 	-4.405560e-01 	 -6.949610e-04 	-4.556560e-01 	 1.170440e-03 	-4.405560e-01 	 6.186500e-04 	-4.254440e-01 	 7.914810e-04 	-4.405560e-01 	 5.185610e-04 	 
-4.385490e-01 	 7.983960e-04 	-4.536350e-01 	 2.115380e-03 	-4.385490e-01 	 -7.650530e-04 	-4.234520e-01 	 -3.150330e-03 	-4.385490e-01 	 -4.500640e-03 	-4.536350e-01 	 1.262820e-02 	-4.385490e-01 	 2.866320e-04 	-4.234520e-01 	 8.216860e-04 	-4.385490e-01 	 1.473270e-04 	-4.536350e-01 	 1.268290e-02 	-4.385490e-01 	 -3.549250e-03 	-4.234520e-01 	 -1.728280e-03 	-4.385490e-01 	 -1.075640e-03 	-4.536350e-01 	 1.649380e-03 	-4.385490e-01 	 6.659690e-04 	-4.234520e-01 	 7.068040e-04 	-4.385490e-01 	 7.983960e-04 	 
-4.364990e-01 	 1.114720e-03 	-4.515690e-01 	 2.552240e-03 	-4.364990e-01 	 -1.146650e-03 	-4.214170e-01 	 -4.521130e-03 	-4.364990e-01 	 -4.823770e-03 	-4.515690e-01 	 1.271050e-02 	-4.364990e-01 	 4.429190e-04 	-4.214170e-01 	 9.479420e-04 	-4.364990e-01 	 3.377190e-04 	-4.515690e-01 	 1.276210e-02 	-4.364990e-01 	 -4.141490e-03 	-4.214170e-01 	 -4.808920e-03 	-4.364990e-01 	 -1.552540e-03 	-4.515690e-01 	 2.031680e-03 	-4.364990e-01 	 6.964330e-04 	-4.214170e-01 	 5.944810e-04 	-4.364990e-01 	 1.114720e-03 	 
-4.344060e-01 	 1.259250e-03 	-4.494590e-01 	 2.850900e-03 	-4.344060e-01 	 -1.431180e-03 	-4.193400e-01 	 -5.428750e-03 	-4.344060e-01 	 -4.976470e-03 	-4.494590e-01 	 1.280010e-02 	-4.344060e-01 	 5.805940e-04 	-4.193400e-01 	 8.543960e-04 	-4.344060e-01 	 5.438200e-04 	-4.494590e-01 	 1.284740e-02 	-4.344060e-01 	 -4.666120e-03 	-4.193400e-01 	 -6.913460e-03 	-4.344060e-01 	 -2.027710e-03 	-4.494590e-01 	 2.224200e-03 	-4.344060e-01 	 6.664840e-04 	-4.193400e-01 	 5.485060e-04 	-4.344060e-01 	 1.259250e-03 	 
-4.322690e-01 	 1.163950e-03 	-4.473040e-01 	 2.936420e-03 	-4.322690e-01 	 -1.725440e-03 	-4.172200e-01 	 -5.592900e-03 	-4.322690e-01 	 -4.977720e-03 	-4.473040e-01 	 1.289550e-02 	-4.322690e-01 	 6.416240e-04 	-4.172200e-01 	 7.088820e-04 	-4.322690e-01 	 7.377050e-04 	-4.473040e-01 	 1.293530e-02 	-4.322690e-01 	 -5.003640e-03 	-4.172200e-01 	 -6.943730e-03 	-4.322690e-01 	 -2.209360e-03 	-4.473040e-01 	 2.262080e-03 	-4.322690e-01 	 5.607990e-04 	-4.172200e-01 	 5.540770e-04 	-4.322690e-01 	 1.163950e-03 	 
-4.300870e-01 	 9.583280e-04 	-4.451050e-01 	 2.841740e-03 	-4.300870e-01 	 -1.822320e-03 	-4.150570e-01 	 -4.575970e-03 	-4.300870e-01 	 -4.862290e-03 	-4.451050e-01 	 1.299610e-02 	-4.300870e-01 	 6.035890e-04 	-4.150570e-01 	 6.695160e-04 	-4.300870e-01 	 9.165940e-04 	-4.451050e-01 	 1.302250e-02 	-4.300870e-01 	 -5.114410e-03 	-4.150570e-01 	 -5.315650e-03 	-4.300870e-01 	 -2.045490e-03 	-4.451050e-01 	 2.250930e-03 	-4.300870e-01 	 4.418480e-04 	-4.150570e-01 	 5.308440e-04 	-4.300870e-01 	 9.583280e-04 	 
-4.278610e-01 	 7.740390e-04 	-4.428590e-01 	 2.652910e-03 	-4.278610e-01 	 -1.385930e-03 	-4.128500e-01 	 -2.802190e-03 	-4.278610e-01 	 -4.758390e-03 	-4.428590e-01 	 1.310060e-02 	-4.278610e-01 	 5.420780e-04 	-4.128500e-01 	 6.498160e-04 	-4.278610e-01 	 1.084280e-03 	-4.428590e-01 	 1.310670e-02 	-4.278610e-01 	 -5.101510e-03 	-4.128500e-01 	 -3.072280e-03 	-4.278610e-01 	 -1.699220e-03 	-4.428590e-01 	 2.186920e-03 	-4.278610e-01 	 4.277010e-04 	-4.128500e-01 	 4.613500e-04 	-4.278610e-01 	 7.740390e-04 	 
-4.255910e-01 	 6.218760e-04 	-4.405680e-01 	 2.442760e-03 	-4.255910e-01 	 -6.083250e-04 	-4.106000e-01 	 -1.184540e-03 	-4.255910e-01 	 -4.752960e-03 	-4.405680e-01 	 1.319870e-02 	-4.255910e-01 	 5.807130e-04 	-4.106000e-01 	 4.721260e-04 	-4.255910e-01 	 1.216100e-03 	-4.405680e-01 	 1.317940e-02 	-4.255910e-01 	 -5.005750e-03 	-4.106000e-01 	 -1.056420e-03 	-4.255910e-01 	 -1.128490e-03 	-4.405680e-01 	 1.990170e-03 	-4.255910e-01 	 5.238370e-04 	-4.106000e-01 	 3.837730e-04 	-4.255910e-01 	 6.218760e-04 	 
-4.232750e-01 	 4.813330e-04 	-4.382310e-01 	 2.188080e-03 	-4.232750e-01 	 1.351850e-04 	-4.083060e-01 	 6.634980e-05 	-4.232750e-01 	 -4.731010e-03 	-4.382310e-01 	 1.328350e-02 	-4.232750e-01 	 7.545200e-04 	-4.083060e-01 	 7.700630e-05 	-4.232750e-01 	 1.296220e-03 	-4.382310e-01 	 1.323580e-02 	-4.232750e-01 	 -4.729160e-03 	-4.083060e-01 	 3.167570e-04 	-4.232750e-01 	 -3.476970e-04 	-4.382310e-01 	 1.689100e-03 	-4.232750e-01 	 5.553170e-04 	-4.083060e-01 	 2.963620e-04 	-4.232750e-01 	 4.813330e-04 	 
-4.209140e-01 	 3.463650e-04 	-4.358480e-01 	 1.858510e-03 	-4.209140e-01 	 8.106380e-04 	-4.059670e-01 	 8.985430e-04 	-4.209140e-01 	 -4.517230e-03 	-4.358480e-01 	 1.335570e-02 	-4.209140e-01 	 9.658750e-04 	-4.059670e-01 	 -4.254280e-04 	-4.209140e-01 	 1.362930e-03 	-4.358480e-01 	 1.327820e-02 	-4.209140e-01 	 -4.248790e-03 	-4.059670e-01 	 1.147470e-03 	-4.209140e-01 	 3.506780e-04 	-4.358480e-01 	 1.397770e-03 	-4.209140e-01 	 4.183650e-04 	-4.059670e-01 	 1.872880e-04 	-4.209140e-01 	 3.463650e-04 	 
-4.185080e-01 	 1.768330e-04 	-4.334180e-01 	 1.528110e-03 	-4.185080e-01 	 1.330340e-03 	-4.035840e-01 	 1.145250e-03 	-4.185080e-01 	 -4.143840e-03 	-4.334180e-01 	 1.340490e-02 	-4.185080e-01 	 1.120380e-03 	-4.035840e-01 	 -9.213700e-04 	-4.185080e-01 	 1.459680e-03 	-4.334180e-01 	 1.329740e-02 	-4.185080e-01 	 -3.717350e-03 	-4.035840e-01 	 1.776760e-03 	-4.185080e-01 	 8.451440e-04 	-4.334180e-01 	 1.190130e-03 	-4.185080e-01 	 2.614700e-04 	-4.035840e-01 	 9.206010e-05 	-4.185080e-01 	 1.768330e-04 	 
-4.160560e-01 	 -5.591200e-05 	-4.309420e-01 	 1.189050e-03 	-4.160560e-01 	 1.792360e-03 	-4.011570e-01 	 1.188040e-03 	-4.160560e-01 	 -3.737230e-03 	-4.309420e-01 	 1.342490e-02 	-4.160560e-01 	 1.208230e-03 	-4.011570e-01 	 -1.437260e-03 	-4.160560e-01 	 1.553830e-03 	-4.309420e-01 	 1.328930e-02 	-4.160560e-01 	 -3.217660e-03 	-4.011570e-01 	 2.202870e-03 	-4.160560e-01 	 1.293840e-03 	-4.309420e-01 	 1.041550e-03 	-4.160560e-01 	 2.579040e-04 	-4.011570e-01 	 3.703140e-05 	-4.160560e-01 	 -5.591200e-05 	 
-4.135590e-01 	 -3.152330e-04 	-4.284190e-01 	 7.564640e-04 	-4.135590e-01 	 2.458800e-03 	-3.986840e-01 	 1.355830e-03 	-4.135590e-01 	 -3.289310e-03 	-4.284190e-01 	 1.341290e-02 	-4.135590e-01 	 1.279840e-03 	-3.986840e-01 	 -2.060530e-03 	-4.135590e-01 	 1.616590e-03 	-4.284190e-01 	 1.325270e-02 	-4.135590e-01 	 -2.703960e-03 	-3.986840e-01 	 2.197950e-03 	-4.135590e-01 	 1.786690e-03 	-4.284190e-01 	 8.807500e-04 	-4.135590e-01 	 3.742870e-04 	-3.986840e-01 	 3.132370e-06 	-4.135590e-01 	 -3.152330e-04 	 
-4.110150e-01 	 -5.504090e-04 	-4.258490e-01 	 2.838920e-04 	-4.110150e-01 	 2.879890e-03 	-3.961670e-01 	 1.322140e-03 	-4.110150e-01 	 -2.802280e-03 	-4.258490e-01 	 1.336020e-02 	-4.110150e-01 	 1.410910e-03 	-3.961670e-01 	 -2.788570e-03 	-4.110150e-01 	 1.703470e-03 	-4.258490e-01 	 1.318100e-02 	-4.110150e-01 	 -2.214040e-03 	-3.961670e-01 	 1.928410e-03 	-4.110150e-01 	 2.215900e-03 	-4.258490e-01 	 6.427850e-04 	-4.110150e-01 	 4.741070e-04 	-3.961670e-01 	 -5.467810e-05 	-4.110150e-01 	 -5.504090e-04 	 
-4.084250e-01 	 -7.312800e-04 	-4.232320e-01 	 -8.484080e-05 	-4.084250e-01 	 2.670480e-03 	-3.936040e-01 	 8.392720e-04 	-4.084250e-01 	 -2.442840e-03 	-4.232320e-01 	 1.326750e-02 	-4.084250e-01 	 1.592250e-03 	-3.936040e-01 	 -3.542960e-03 	-4.084250e-01 	 1.762560e-03 	-4.232320e-01 	 1.307510e-02 	-4.084250e-01 	 -1.840470e-03 	-3.936040e-01 	 1.832810e-03 	-4.084250e-01 	 2.379060e-03 	-4.232320e-01 	 2.714930e-04 	-4.084250e-01 	 4.892890e-04 	-3.936040e-01 	 -1.719760e-04 	-4.084250e-01 	 -7.312800e-04 	 
-4.057890e-01 	 -8.444360e-04 	-4.205670e-01 	 -2.777950e-04 	-4.057890e-01 	 2.275060e-03 	-3.909960e-01 	 3.099950e-04 	-4.057890e-01 	 -2.286920e-03 	-4.205670e-01 	 1.313310e-02 	-4.057890e-01 	 1.677690e-03 	-3.909960e-01 	 -4.318820e-03 	-4.057890e-01 	 1.588850e-03 	-4.205670e-01 	 1.292540e-02 	-4.057890e-01 	 -1.586660e-03 	-3.909960e-01 	 1.952950e-03 	-4.057890e-01 	 2.305450e-03 	-4.205670e-01 	 -2.153790e-04 	-4.057890e-01 	 4.286990e-04 	-3.909960e-01 	 -3.189670e-04 	-4.057890e-01 	 -8.444360e-04 	 
-4.031070e-01 	 -9.087190e-04 	-4.178550e-01 	 -4.273850e-04 	-4.031070e-01 	 2.003800e-03 	-3.883430e-01 	 2.904050e-04 	-4.031070e-01 	 -2.178980e-03 	-4.178550e-01 	 1.294080e-02 	-4.031070e-01 	 1.549310e-03 	-3.883430e-01 	 -5.205540e-03 	-4.031070e-01 	 1.206450e-03 	-4.178550e-01 	 1.271180e-02 	-4.031070e-01 	 -1.348640e-03 	-3.883430e-01 	 2.173380e-03 	-4.031070e-01 	 2.277950e-03 	-4.178550e-01 	 -6.071480e-04 	-4.031070e-01 	 3.285820e-04 	-3.883430e-01 	 -4.373480e-04 	-4.031070e-01 	 -9.087190e-04 	 
-4.003780e-01 	 -9.759130e-04 	-4.150960e-01 	 -7.958000e-04 	-4.003780e-01 	 1.782310e-03 	-3.856450e-01 	 6.209000e-04 	-4.003780e-01 	 -1.964660e-03 	-4.150960e-01 	 1.269060e-02 	-4.003780e-01 	 1.229450e-03 	-3.856450e-01 	 -6.251360e-03 	-4.003780e-01 	 9.565970e-04 	-4.150960e-01 	 1.246210e-02 	-4.003780e-01 	 -1.117990e-03 	-3.856450e-01 	 2.605470e-03 	-4.003780e-01 	 2.272800e-03 	-4.150960e-01 	 -6.901990e-04 	-4.003780e-01 	 2.044550e-04 	-3.856450e-01 	 -5.364520e-04 	-4.003780e-01 	 -9.759130e-04 	 
-3.976020e-01 	 -1.074140e-03 	-4.122890e-01 	 -1.443530e-03 	-3.976020e-01 	 1.725030e-03 	-3.829010e-01 	 8.420900e-04 	-3.976020e-01 	 -1.664790e-03 	-4.122890e-01 	 1.240330e-02 	-3.976020e-01 	 7.560020e-04 	-3.829010e-01 	 -7.414040e-03 	-3.976020e-01 	 9.294780e-04 	-4.122890e-01 	 1.222720e-02 	-3.976020e-01 	 -1.095980e-03 	-3.829010e-01 	 2.914940e-03 	-3.976020e-01 	 2.219490e-03 	-4.122890e-01 	 -5.670290e-04 	-3.976020e-01 	 4.163680e-05 	-3.829010e-01 	 -6.676350e-04 	-3.976020e-01 	 -1.074140e-03 	 
-3.947810e-01 	 -1.158070e-03 	-4.094350e-01 	 -2.088720e-03 	-3.947810e-01 	 1.644000e-03 	-3.801110e-01 	 1.229650e-03 	-3.947810e-01 	 -1.422610e-03 	-4.094350e-01 	 1.210760e-02 	-3.947810e-01 	 1.899860e-04 	-3.801110e-01 	 -8.600760e-03 	-3.947810e-01 	 6.917760e-04 	-4.094350e-01 	 1.201140e-02 	-3.947810e-01 	 -1.369080e-03 	-3.801110e-01 	 2.723610e-03 	-3.947810e-01 	 2.277240e-03 	-4.094350e-01 	 -4.659210e-04 	-3.947810e-01 	 -1.469690e-04 	-3.801110e-01 	 -8.343940e-04 	-3.947810e-01 	 -1.158070e-03 	 
-3.919120e-01 	 -1.171310e-03 	-4.065330e-01 	 -2.370520e-03 	-3.919120e-01 	 1.334650e-03 	-3.772760e-01 	 2.108160e-03 	-3.919120e-01 	 -1.387790e-03 	-4.065330e-01 	 1.185080e-02 	-3.919120e-01 	 -3.204280e-04 	-3.772760e-01 	 -9.658910e-03 	-3.919120e-01 	 2.793200e-05 	-4.065330e-01 	 1.180870e-02 	-3.919120e-01 	 -1.589120e-03 	-3.772760e-01 	 2.617570e-03 	-3.919120e-01 	 2.380460e-03 	-4.065330e-01 	 -4.566550e-04 	-3.919120e-01 	 -3.198810e-04 	-3.772760e-01 	 -9.879080e-04 	-3.919120e-01 	 -1.171310e-03 	 
-3.889970e-01 	 -1.140680e-03 	-4.035830e-01 	 -2.313980e-03 	-3.889970e-01 	 1.204560e-03 	-3.743960e-01 	 2.937620e-03 	-3.889970e-01 	 -1.525060e-03 	-4.035830e-01 	 1.164690e-02 	-3.889970e-01 	 -7.802780e-04 	-3.743960e-01 	 -1.048680e-02 	-3.889970e-01 	 -7.855600e-04 	-4.035830e-01 	 1.163640e-02 	-3.889970e-01 	 -1.325030e-03 	-3.743960e-01 	 3.220260e-03 	-3.889970e-01 	 2.420200e-03 	-4.035830e-01 	 -4.839410e-04 	-3.889970e-01 	 -4.577940e-04 	-3.743960e-01 	 -1.083650e-03 	-3.889970e-01 	 -1.140680e-03 	 
-3.860360e-01 	 -1.144370e-03 	-4.005860e-01 	 -2.153090e-03 	-3.860360e-01 	 1.382290e-03 	-3.714700e-01 	 3.309170e-03 	-3.860360e-01 	 -1.551970e-03 	-4.005860e-01 	 1.141710e-02 	-3.860360e-01 	 -1.309280e-03 	-3.714700e-01 	 -1.109640e-02 	-3.860360e-01 	 -1.731290e-03 	-4.005860e-01 	 1.146940e-02 	-3.860360e-01 	 -7.006260e-04 	-3.714700e-01 	 3.935870e-03 	-3.860360e-01 	 2.466560e-03 	-4.005860e-01 	 -4.985090e-04 	-3.860360e-01 	 -5.702840e-04 	-3.714700e-01 	 -1.120910e-03 	-3.860360e-01 	 -1.144370e-03 	 
-3.830280e-01 	 -1.203280e-03 	-3.975420e-01 	 -1.814050e-03 	-3.830280e-01 	 1.561320e-03 	-3.684980e-01 	 3.343440e-03 	-3.830280e-01 	 -1.210830e-03 	-3.975420e-01 	 1.113180e-02 	-3.830280e-01 	 -1.936790e-03 	-3.684980e-01 	 -1.146770e-02 	-3.830280e-01 	 -2.846410e-03 	-3.975420e-01 	 1.130240e-02 	-3.830280e-01 	 -2.689650e-04 	-3.684980e-01 	 4.095050e-03 	-3.830280e-01 	 2.332940e-03 	-3.975420e-01 	 -5.304940e-04 	-3.830280e-01 	 -6.848010e-04 	-3.684980e-01 	 -1.135710e-03 	-3.830280e-01 	 -1.203280e-03 	 
-3.799730e-01 	 -1.273070e-03 	-3.944490e-01 	 -1.371340e-03 	-3.799730e-01 	 1.552650e-03 	-3.654810e-01 	 3.213540e-03 	-3.799730e-01 	 -6.483740e-04 	-3.944490e-01 	 1.093900e-02 	-3.799730e-01 	 -2.577840e-03 	-3.654810e-01 	 -1.163150e-02 	-3.799730e-01 	 -3.523950e-03 	-3.944490e-01 	 1.124230e-02 	-3.799730e-01 	 -2.442230e-04 	-3.654810e-01 	 4.212970e-03 	-3.799730e-01 	 1.808400e-03 	-3.944490e-01 	 -6.548120e-04 	-3.799730e-01 	 -8.034690e-04 	-3.654810e-01 	 -1.154370e-03 	-3.799730e-01 	 -1.273070e-03 	 
-3.768720e-01 	 -1.328450e-03 	-3.913100e-01 	 -1.154990e-03 	-3.768720e-01 	 1.284110e-03 	-3.624180e-01 	 3.207440e-03 	-3.768720e-01 	 -3.407380e-04 	-3.913100e-01 	 1.101660e-02 	-3.768720e-01 	 -2.793200e-03 	-3.624180e-01 	 -1.183310e-02 	-3.768720e-01 	 -3.439770e-03 	-3.913100e-01 	 1.143510e-02 	-3.768720e-01 	 -2.548680e-04 	-3.624180e-01 	 4.735570e-03 	-3.768720e-01 	 1.203760e-03 	-3.913100e-01 	 -8.485870e-04 	-3.768720e-01 	 -8.686240e-04 	-3.624180e-01 	 -1.176240e-03 	-3.768720e-01 	 -1.328450e-03 	 
