f	SCl	
1.341806e+00 	 5.918735e-07 	 
1.358791e+00 	 1.497480e-07 	 
1.375775e+00 	 4.723452e-07 	 
1.392760e+00 	 4.906005e-07 	 
1.409745e+00 	 9.767963e-08 	 
1.426730e+00 	 8.171908e-07 	 
1.443715e+00 	 4.427156e-07 	 
1.460700e+00 	 1.088395e-07 	 
1.477685e+00 	 1.337900e-07 	 
1.494670e+00 	 1.599205e-07 	 
1.511655e+00 	 2.663144e-07 	 
1.528639e+00 	 3.456061e-07 	 
1.545624e+00 	 2.603136e-07 	 
1.562609e+00 	 1.378685e-07 	 
1.579594e+00 	 8.606883e-08 	 
1.596579e+00 	 1.924369e-07 	 
1.613564e+00 	 3.105870e-07 	 
1.630549e+00 	 1.156469e-07 	 
1.647534e+00 	 2.402003e-07 	 
1.664519e+00 	 1.994650e-07 	 
1.681503e+00 	 7.885612e-08 	 
1.698488e+00 	 3.913078e-08 	 
1.715473e+00 	 1.159516e-07 	 
1.732458e+00 	 1.834773e-07 	 
1.749443e+00 	 3.105978e-07 	 
1.766428e+00 	 5.368281e-07 	 
1.783413e+00 	 2.256482e-07 	 
1.800398e+00 	 5.236758e-08 	 
1.817382e+00 	 3.666063e-08 	 
1.834367e+00 	 7.388781e-08 	 
1.851352e+00 	 1.183627e-07 	 
1.868337e+00 	 5.191872e-08 	 
1.885322e+00 	 3.252721e-08 	 
1.902307e+00 	 5.924938e-08 	 
1.919292e+00 	 5.536543e-08 	 
1.936277e+00 	 8.743379e-08 	 
1.953262e+00 	 9.816186e-08 	 
1.970246e+00 	 5.433138e-08 	 
1.987231e+00 	 3.848926e-08 	 
2.004216e+00 	 8.722544e-08 	 
2.021201e+00 	 1.657014e-07 	 
2.038186e+00 	 2.220238e-07 	 
2.055171e+00 	 2.058916e-07 	 
2.072156e+00 	 1.378824e-07 	 
2.089141e+00 	 6.235724e-08 	 
2.106125e+00 	 2.341303e-08 	 
2.123110e+00 	 5.984302e-08 	 
2.140095e+00 	 3.843026e-08 	 
2.157080e+00 	 3.793991e-08 	 
2.174065e+00 	 2.903808e-08 	 
2.191050e+00 	 2.083360e-08 	 
2.208035e+00 	 3.658285e-08 	 
2.225020e+00 	 3.506715e-08 	 
2.242005e+00 	 5.841279e-08 	 
2.258989e+00 	 7.280497e-08 	 
2.275974e+00 	 5.659587e-08 	 
2.292959e+00 	 4.834311e-08 	 
2.309944e+00 	 5.204583e-08 	 
2.326929e+00 	 1.914035e-08 	 
2.343914e+00 	 2.549211e-08 	 
2.360899e+00 	 1.773997e-08 	 
2.377884e+00 	 2.135319e-08 	 
2.394868e+00 	 7.676576e-09 	 
2.411853e+00 	 2.476117e-08 	 
2.428838e+00 	 7.362030e-08 	 
2.445823e+00 	 4.475362e-08 	 
2.462808e+00 	 3.484963e-08 	 
2.479793e+00 	 2.256917e-08 	 
2.496778e+00 	 2.513522e-08 	 
2.513763e+00 	 1.021146e-07 	 
2.530748e+00 	 1.919677e-07 	 
2.547732e+00 	 1.195337e-07 	 
2.564717e+00 	 7.969444e-08 	 
2.581702e+00 	 2.957217e-08 	 
2.598687e+00 	 3.993567e-08 	 
2.615672e+00 	 4.956099e-08 	 
2.632657e+00 	 1.899151e-08 	 
2.649642e+00 	 6.084236e-09 	 
2.666627e+00 	 2.080091e-08 	 
2.683611e+00 	 4.185575e-08 	 
2.700596e+00 	 6.104618e-08 	 
2.717581e+00 	 7.421960e-08 	 
2.734566e+00 	 5.942108e-08 	 
2.751551e+00 	 2.415531e-08 	 
2.768536e+00 	 9.169785e-09 	 
2.785521e+00 	 1.172287e-08 	 
2.802506e+00 	 1.290643e-08 	 
2.819491e+00 	 1.301783e-08 	 
2.836475e+00 	 2.347663e-08 	 
2.853460e+00 	 1.193587e-08 	 
2.870445e+00 	 3.697184e-08 	 
2.887430e+00 	 8.179469e-08 	 
2.904415e+00 	 2.000854e-08 	 
