"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"$C_p$"	"vtkValidPointMask"	"Time"	"Point Coordinates:0"	"Point Coordinates:1"	"Point Coordinates:2"
9.22585e-01	3.41073e-02	-5.08575e-02	-1.74521e-02	6.69776e-01	2.67031e-01	-2.78188e-01	1	2.94000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.19703e-01	1.23787e-01	-6.41148e-02	-7.25350e-02	6.55077e-01	2.56660e-01	-3.70057e-01	1	2.95000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.63043e-01	6.65842e-02	-6.23491e-02	-1.06715e-01	5.96576e-01	2.34063e-01	-7.35687e-01	1	2.96000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.50078e-01	-3.60700e-02	6.88366e-02	-5.15394e-02	5.86595e-01	2.32592e-01	-7.98064e-01	1	2.97000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.80555e-01	-1.08694e-01	9.47465e-02	2.87618e-02	6.18888e-01	2.42645e-01	-5.96236e-01	1	2.98000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.94539e-01	-1.17252e-01	5.52184e-02	1.22181e-01	6.35666e-01	2.47173e-01	-4.91376e-01	1	2.99000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.85986e-01	-8.74959e-02	1.15935e-01	1.15265e-01	6.28744e-01	2.43736e-01	-5.34635e-01	1	3.00000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.05698e-01	-5.65257e-02	8.03707e-02	-3.31160e-02	6.51986e-01	2.58420e-01	-3.89376e-01	1	3.01000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.87505e-01	-6.18177e-02	-3.34061e-02	-1.22878e-01	6.30202e-01	2.47565e-01	-5.25526e-01	1	3.02000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.81255e-01	-1.61438e-01	2.88546e-02	-3.97437e-02	6.22877e-01	2.42688e-01	-5.71307e-01	1	3.03000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.08009e-01	-7.55907e-02	8.10110e-02	3.86766e-02	6.51825e-01	2.57697e-01	-3.90378e-01	1	3.04000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.19981e-01	9.01208e-03	3.53348e-02	2.43262e-02	6.66579e-01	2.66214e-01	-2.98170e-01	1	3.05000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.25410e-01	1.24159e-01	-2.28194e-02	-5.82667e-02	6.64411e-01	2.61586e-01	-3.11719e-01	1	3.06000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.81109e-01	2.16757e-01	5.68208e-03	-4.51180e-02	6.12698e-01	2.33945e-01	-6.34923e-01	1	3.07000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.13736e-01	9.29929e-02	9.04082e-02	-5.92441e-02	5.56918e-01	2.17770e-01	-9.83549e-01	1	3.08000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.62997e-01	-9.60729e-02	2.34625e-01	1.77475e-02	5.98090e-01	2.24266e-01	-7.26223e-01	1	3.09000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.14207e-01	-1.69703e-02	1.76566e-01	4.43614e-02	6.58934e-01	2.56260e-01	-3.45946e-01	1	3.10000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.27947e-01	9.05344e-02	3.50733e-02	1.68715e-02	6.70498e-01	2.66106e-01	-2.73670e-01	1	3.11000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.05151e-01	1.35320e-01	-2.35517e-02	-9.38706e-03	6.36711e-01	2.50496e-01	-4.84844e-01	1	3.12000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.54746e-01	-1.11096e-02	3.98001e-03	-2.55441e-02	5.91147e-01	2.36274e-01	-7.69616e-01	1	3.13000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.83990e-01	-1.67205e-01	7.57480e-02	1.56029e-03	6.22070e-01	2.41204e-01	-5.76350e-01	1	3.14000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.16526e-01	-4.03728e-02	1.25150e-01	-9.67064e-03	6.64254e-01	2.61908e-01	-3.12699e-01	1	3.15000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.38295e-01	9.69616e-02	3.11664e-02	-3.97190e-03	6.81370e-01	2.70333e-01	-2.05726e-01	1	3.16000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.29777e-01	2.29782e-01	1.72300e-02	-7.23203e-04	6.55030e-01	2.50590e-01	-3.70350e-01	1	3.17000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.36179e-01	2.06081e-01	4.73710e-02	1.48452e-02	5.80107e-01	2.21295e-01	-8.38616e-01	1	3.18000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.15217e-01	7.53106e-02	1.63434e-01	-1.22850e-02	5.56374e-01	2.14568e-01	-9.86946e-01	1	3.19000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.63951e-01	-6.37008e-02	2.45948e-01	2.40022e-02	5.97232e-01	2.23817e-01	-7.31588e-01	1	3.20000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.98551e-01	6.21904e-03	2.11384e-01	5.20133e-02	6.41798e-01	2.46163e-01	-4.53045e-01	1	3.21000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.05835e-01	6.60045e-02	8.88322e-02	5.94382e-02	6.53177e-01	2.57787e-01	-3.81927e-01	1	3.22000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.90786e-01	5.44593e-02	6.26230e-03	6.28772e-02	6.32455e-01	2.51420e-01	-5.11439e-01	1	3.23000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.57877e-01	-9.28955e-02	1.56057e-02	7.74058e-02	6.02438e-01	2.37510e-01	-6.99047e-01	1	3.24000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.83046e-01	-6.64393e-02	1.37053e-01	4.88591e-02	6.31597e-01	2.46844e-01	-5.16804e-01	1	3.25000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.15453e-01	2.90099e-02	1.06822e-01	3.87814e-02	6.61296e-01	2.61513e-01	-3.31188e-01	1	3.26000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.21806e-01	8.55896e-02	1.55161e-02	5.70022e-02	6.64872e-01	2.63602e-01	-3.08838e-01	1	3.27000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.03166e-01	1.44202e-01	-6.33592e-03	3.60755e-02	6.37876e-01	2.50249e-01	-4.77558e-01	1	3.28000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.37477e-01	1.07502e-01	4.29844e-02	-1.05915e-02	5.78558e-01	2.28195e-01	-8.48301e-01	1	3.29000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.38193e-01	-2.75377e-02	1.48552e-01	-2.35432e-02	5.75659e-01	2.24685e-01	-8.66416e-01	1	3.30000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.80250e-01	-1.22134e-01	1.55929e-01	-4.46936e-02	6.14382e-01	2.36385e-01	-6.24399e-01	1	3.31000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.94505e-01	-7.73921e-02	1.23203e-01	-6.02526e-02	6.35520e-01	2.48663e-01	-4.92288e-01	1	3.32000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.11166e-01	-2.49171e-02	8.15579e-02	-5.70753e-02	6.51647e-01	2.58347e-01	-3.91492e-01	1	3.33000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.23935e-01	3.40566e-02	1.51443e-02	-3.93537e-02	6.65413e-01	2.65529e-01	-3.05456e-01	1	3.34000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.27212e-01	1.25411e-01	-1.47336e-02	-2.01908e-02	6.64688e-01	2.62348e-01	-3.09987e-01	1	3.35000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.97234e-01	2.53654e-01	2.84007e-02	-2.45256e-03	6.25738e-01	2.35772e-01	-5.53422e-01	1	3.36000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.10354e-01	2.01204e-01	1.07666e-01	3.41077e-03	5.58857e-01	2.10687e-01	-9.71431e-01	1	3.37000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.29217e-01	1.05109e-01	2.17641e-01	4.07831e-02	5.66746e-01	2.12208e-01	-9.22122e-01	1	3.38000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.81314e-01	-7.78842e-03	2.39943e-01	4.87304e-02	6.16775e-01	2.33092e-01	-6.09442e-01	1	3.39000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.09570e-01	4.81551e-04	1.22695e-01	7.64101e-03	6.52391e-01	2.57633e-01	-3.86842e-01	1	3.40000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.92673e-01	-1.79228e-02	-1.71980e-02	-1.60161e-03	6.34558e-01	2.53684e-01	-4.98299e-01	1	3.41000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.72217e-01	-1.26530e-01	-1.52827e-02	3.56136e-03	6.15846e-01	2.42611e-01	-6.15245e-01	1	3.42000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.95614e-01	-5.12506e-02	7.06552e-02	1.46660e-02	6.42889e-01	2.55406e-01	-4.46228e-01	1	3.43000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.13293e-01	4.45241e-02	6.46200e-04	1.46438e-02	6.60306e-01	2.63641e-01	-3.37373e-01	1	3.44000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.03726e-01	8.72192e-02	-4.51202e-02	-7.43457e-03	6.45781e-01	2.56166e-01	-4.28153e-01	1	3.45000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.72424e-01	1.32796e-01	6.10953e-02	7.89232e-04	6.15999e-01	2.41501e-01	-6.14291e-01	1	3.46000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.52073e-01	1.38508e-01	1.45488e-01	1.45668e-02	5.97741e-01	2.29575e-01	-7.28404e-01	1	3.47000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.51201e-01	4.73940e-02	1.52167e-01	1.92771e-03	5.95817e-01	2.32358e-01	-7.40428e-01	1	3.48000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.72413e-01	-6.63948e-03	1.46847e-01	-6.28933e-03	6.15095e-01	2.41075e-01	-6.19943e-01	1	3.49000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.89969e-01	2.87067e-02	1.03437e-01	6.88351e-03	6.35656e-01	2.51662e-01	-4.91434e-01	1	3.50000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.95957e-01	6.27054e-02	4.74506e-02	2.41101e-02	6.41107e-01	2.54933e-01	-4.57367e-01	1	3.51000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.96566e-01	4.62298e-02	2.16536e-02	4.29497e-02	6.40921e-01	2.55376e-01	-4.58527e-01	1	3.52000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.97384e-01	3.91055e-02	1.03795e-02	5.08646e-02	6.42883e-01	2.56212e-01	-4.46265e-01	1	3.53000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.94030e-01	6.41329e-02	5.48948e-03	5.03473e-02	6.39343e-01	2.54243e-01	-4.68390e-01	1	3.54000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.68951e-01	3.03562e-02	-2.61578e-03	5.27167e-02	6.12947e-01	2.44326e-01	-6.33365e-01	1	3.55000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.58790e-01	-8.74990e-02	3.30095e-02	6.66111e-02	6.03268e-01	2.38237e-01	-6.93859e-01	1	3.56000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.95259e-01	-9.62793e-02	6.56831e-02	4.46386e-02	6.40939e-01	2.52896e-01	-4.58414e-01	1	3.57000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.19318e-01	7.27294e-02	4.77817e-02	3.28606e-02	6.67611e-01	2.65162e-01	-2.91714e-01	1	3.58000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.33133e-01	2.05886e-01	3.22815e-02	1.00521e-01	6.63856e-01	2.54068e-01	-3.15183e-01	1	3.59000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.76865e-01	3.03876e-01	2.67545e-03	5.99351e-02	6.07958e-01	2.21301e-01	-6.64548e-01	1	3.60000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
7.73899e-01	1.51541e-01	6.80637e-02	-7.01757e-03	5.27196e-01	2.03734e-01	-1.16931e+00	1	3.61000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
7.84132e-01	7.30463e-03	1.85557e-01	9.47938e-04	5.28963e-01	2.02789e-01	-1.15827e+00	1	3.62000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.49578e-01	-8.93938e-02	2.82468e-01	-9.20996e-03	5.84496e-01	2.13114e-01	-8.11187e-01	1	3.63000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.90173e-01	-7.36398e-02	2.26721e-01	-6.19302e-02	6.28924e-01	2.37941e-01	-5.33509e-01	1	3.64000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.96406e-01	-1.64459e-02	1.24399e-01	-4.03954e-02	6.43472e-01	2.53512e-01	-4.42585e-01	1	3.65000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.00189e-01	1.01173e-02	4.90255e-02	8.40918e-03	6.48625e-01	2.58878e-01	-4.10378e-01	1	3.66000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.87511e-01	-2.17819e-02	-2.51627e-02	4.81298e-02	6.32445e-01	2.52206e-01	-5.11507e-01	1	3.67000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.59532e-01	-1.60033e-01	-3.74072e-02	4.87763e-02	5.99821e-01	2.33090e-01	-7.15406e-01	1	3.68000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.88810e-01	-1.72377e-01	5.68609e-02	3.23277e-03	6.26210e-01	2.43068e-01	-5.50471e-01	1	3.69000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.18271e-01	-6.80637e-02	5.50228e-02	1.46597e-04	6.59970e-01	2.62320e-01	-3.39473e-01	1	3.70000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.24481e-01	2.63350e-02	-2.25800e-02	5.05710e-02	6.69644e-01	2.67044e-01	-2.79013e-01	1	3.71000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.27620e-01	1.64916e-01	-4.93848e-02	1.05090e-01	6.58549e-01	2.54649e-01	-3.48351e-01	1	3.72000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.48099e-01	2.18285e-01	-8.27027e-02	6.92455e-02	5.84839e-01	2.19955e-01	-8.09044e-01	1	3.73000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
7.82836e-01	6.61577e-02	9.94397e-03	5.14254e-02	5.35619e-01	2.12428e-01	-1.11667e+00	1	3.74000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.07563e-01	-1.07057e-01	1.36562e-01	6.24522e-02	5.52548e-01	2.12596e-01	-1.01086e+00	1	3.75000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.90453e-01	-1.70474e-01	2.20188e-01	-4.86361e-02	6.27799e-01	2.33171e-01	-5.40543e-01	1	3.76000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.13654e-01	-1.35552e-02	9.96508e-02	-6.69386e-02	6.60212e-01	2.60890e-01	-3.37958e-01	1	3.77000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.07525e-01	1.78510e-02	-3.55164e-02	1.32172e-02	6.51120e-01	2.60061e-01	-3.94786e-01	1	3.78000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.63139e-01	-8.17702e-02	-9.67165e-02	5.91392e-02	6.03230e-01	2.36765e-01	-6.94096e-01	1	3.79000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.60196e-01	-2.13901e-01	2.02376e-02	8.39995e-03	6.01685e-01	2.29924e-01	-7.03754e-01	1	3.80000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.97188e-01	-1.05953e-01	8.71626e-02	-2.83971e-02	6.41124e-01	2.52074e-01	-4.57259e-01	1	3.81000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.14725e-01	-3.64965e-02	6.15996e-02	-1.61311e-02	6.57431e-01	2.61795e-01	-3.55341e-01	1	3.82000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.17172e-01	-1.13873e-02	2.14955e-02	-1.13365e-02	6.59444e-01	2.63621e-01	-3.42761e-01	1	3.83000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.19344e-01	1.70928e-03	-1.78234e-02	-2.97519e-02	6.61522e-01	2.64347e-01	-3.29770e-01	1	3.84000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.14305e-01	3.09256e-02	-8.47467e-02	-5.09712e-02	6.57426e-01	2.60622e-01	-3.55374e-01	1	3.85000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.80242e-01	8.03009e-02	-1.13211e-01	1.82743e-02	6.15131e-01	2.41599e-01	-6.19719e-01	1	3.86000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.11700e-01	-1.07885e-02	-8.58160e-02	4.50960e-02	5.52981e-01	2.18848e-01	-1.00815e+00	1	3.87000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.22288e-01	-1.48452e-01	4.26890e-02	3.97759e-02	5.60269e-01	2.17919e-01	-9.62606e-01	1	3.88000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.87669e-01	-1.46258e-01	1.67142e-01	3.83224e-02	6.22802e-01	2.37676e-01	-5.71771e-01	1	3.89000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.23092e-01	-3.15364e-02	1.32642e-01	3.87904e-02	6.65757e-01	2.61950e-01	-3.03302e-01	1	3.90000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.32131e-01	6.42698e-02	7.85806e-03	3.57240e-02	6.70978e-01	2.67218e-01	-2.70675e-01	1	3.91000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.94721e-01	7.50156e-02	-1.06477e-01	-9.83897e-03	6.25059e-01	2.46210e-01	-5.57670e-01	1	3.92000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.31335e-01	-7.46225e-02	-1.12386e-01	-5.90422e-02	5.66951e-01	2.21563e-01	-9.20845e-01	1	3.93000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.42530e-01	-2.15565e-01	-1.77697e-02	-6.18823e-03	5.76048e-01	2.19305e-01	-8.63984e-01	1	3.94000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.88982e-01	-2.02090e-01	9.00285e-02	2.32147e-02	6.27427e-01	2.39838e-01	-5.42865e-01	1	3.95000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.22119e-01	-6.21571e-02	1.00059e-01	-3.75664e-03	6.63316e-01	2.62314e-01	-3.18562e-01	1	3.96000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.33221e-01	3.22703e-02	3.28290e-02	-2.66775e-02	6.75672e-01	2.69662e-01	-2.41336e-01	1	3.97000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.31953e-01	1.04546e-01	-5.31032e-02	-1.34336e-02	6.67536e-01	2.64025e-01	-2.92187e-01	1	3.98000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.90455e-01	1.48094e-01	-1.33624e-01	2.46379e-02	6.14127e-01	2.36578e-01	-6.25992e-01	1	3.99000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.18453e-01	-2.53238e-02	-1.23242e-01	2.41340e-02	5.55867e-01	2.18336e-01	-9.90117e-01	1	4.00000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.45881e-01	-1.29673e-01	2.32999e-03	5.91697e-02	5.77860e-01	2.26339e-01	-8.52662e-01	1	4.01000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.10159e-01	-1.17767e-01	9.03731e-02	6.94567e-02	6.30973e-01	2.46487e-01	-5.20702e-01	1	4.02000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.37679e-01	-2.38776e-02	1.02140e-01	6.29707e-02	6.69402e-01	2.64568e-01	-2.80521e-01	1	4.03000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.40325e-01	7.23725e-02	1.52402e-02	5.71926e-02	6.76524e-01	2.68750e-01	-2.36013e-01	1	4.04000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.09922e-01	1.26206e-01	-1.16222e-01	-7.54212e-03	6.34264e-01	2.47223e-01	-5.00138e-01	1	4.05000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.44545e-01	2.42932e-02	-1.33204e-01	-5.51964e-02	5.79239e-01	2.26632e-01	-8.44042e-01	1	4.06000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.35668e-01	-8.29144e-02	-5.13063e-02	-2.67677e-02	5.75028e-01	2.27564e-01	-8.70363e-01	1	4.07000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.77838e-01	-1.26100e-01	3.58893e-02	-1.55216e-02	6.08359e-01	2.39372e-01	-6.62042e-01	1	4.08000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.20745e-01	-1.03755e-01	7.41160e-02	-1.45857e-02	6.48065e-01	2.55648e-01	-4.13882e-01	1	4.09000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.34271e-01	-4.09568e-02	3.56617e-03	-3.85650e-02	6.65323e-01	2.65449e-01	-3.06014e-01	1	4.10000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.98438e-01	-6.12484e-02	-1.38560e-01	-8.32896e-02	6.27745e-01	2.44445e-01	-5.40879e-01	1	4.11000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.63164e-01	-1.90275e-01	-1.61842e-01	-9.85449e-02	5.97776e-01	2.22402e-01	-7.28188e-01	1	4.12000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.68963e-01	-2.55392e-01	-7.32934e-02	-4.59059e-02	6.11786e-01	2.27981e-01	-6.40626e-01	1	4.13000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.08465e-01	-1.91963e-01	-1.51728e-03	2.15569e-02	6.54387e-01	2.53540e-01	-3.74366e-01	1	4.14000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.34185e-01	-1.03200e-01	-1.85132e-02	8.84299e-02	6.82851e-01	2.69113e-01	-1.96469e-01	1	4.15000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.47011e-01	8.06783e-03	-8.75443e-02	6.68330e-02	6.91026e-01	2.73835e-01	-1.45375e-01	1	4.16000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.27372e-01	7.17024e-02	-1.71496e-01	-1.07319e-02	6.58887e-01	2.56078e-01	-3.46241e-01	1	4.17000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.99681e-01	7.47209e-02	-1.09125e-01	-4.17142e-02	6.35609e-01	2.49968e-01	-4.91729e-01	1	4.18000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.85884e-01	1.24984e-01	-1.67713e-02	-4.22107e-02	6.25612e-01	2.46252e-01	-5.54212e-01	1	4.19000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.65782e-01	1.64189e-01	3.15560e-02	-6.65622e-02	6.05964e-01	2.34905e-01	-6.77012e-01	1	4.20000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.33908e-01	1.38927e-01	2.12397e-02	-9.67879e-02	5.73368e-01	2.22363e-01	-8.80735e-01	1	4.21000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.01703e-01	1.06935e-01	-6.09850e-02	3.69848e-02	5.43689e-01	2.13354e-01	-1.06623e+00	1	4.22000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
7.92704e-01	-7.14760e-02	1.00398e-01	1.15720e-01	5.35233e-01	2.06883e-01	-1.11908e+00	1	4.23000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.63884e-01	-2.41860e-01	3.17133e-01	1.77538e-02	6.08032e-01	2.06313e-01	-6.64085e-01	1	4.24000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.39003e-01	-5.64197e-02	2.14125e-01	8.04806e-02	6.87753e-01	2.63278e-01	-1.65828e-01	1	4.25000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.62151e-01	1.13233e-01	1.05034e-01	2.17556e-02	7.00218e-01	2.75030e-01	-8.79220e-02	1	4.26000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.74862e-01	2.36659e-01	3.23912e-02	-8.21956e-02	6.91529e-01	2.63520e-01	-1.42232e-01	1	4.27000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.26911e-01	3.22248e-01	-6.36167e-02	-1.02130e-01	6.48055e-01	2.33692e-01	-4.13943e-01	1	4.28000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.48001e-01	2.29825e-01	-2.78196e-02	-3.76884e-02	5.93822e-01	2.24554e-01	-7.52897e-01	1	4.29000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.34678e-01	5.46452e-02	5.96289e-02	1.88204e-02	5.82324e-01	2.31277e-01	-8.24763e-01	1	4.30000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.55623e-01	2.01471e-01	1.86365e-01	1.06606e-01	5.98509e-01	2.19140e-01	-7.23607e-01	1	4.31000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.69500e-01	2.66137e-01	1.93107e-01	1.50628e-01	6.05685e-01	2.12186e-01	-6.78753e-01	1	4.32000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.61461e-01	2.51759e-01	1.19835e-01	1.04021e-01	6.02561e-01	2.20463e-01	-6.98277e-01	1	4.33000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.36058e-01	1.38113e-01	6.71963e-02	1.10121e-01	5.83039e-01	2.24671e-01	-8.20291e-01	1	4.34000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.27727e-01	-4.25500e-04	1.24435e-01	1.57717e-01	5.69783e-01	2.18161e-01	-9.03142e-01	1	4.35000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.54074e-01	-1.24301e-01	3.26621e-01	1.08347e-02	5.96894e-01	2.10130e-01	-7.33697e-01	1	4.36000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.84242e-01	-2.17813e-02	2.64233e-01	-7.12139e-02	6.32926e-01	2.36124e-01	-5.08496e-01	1	4.37000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.00865e-01	8.91957e-02	2.36501e-01	-9.56535e-02	6.47364e-01	2.42730e-01	-4.18260e-01	1	4.38000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.10999e-01	1.52951e-01	1.34587e-01	2.19994e-02	6.58032e-01	2.53994e-01	-3.51587e-01	1	4.39000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.37668e-01	2.96192e-01	5.92263e-02	7.71389e-02	6.54315e-01	2.40997e-01	-3.74814e-01	1	4.40000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.35128e-01	2.60861e-01	-3.23259e-02	-2.89254e-03	5.77555e-01	2.14473e-01	-8.54570e-01	1	4.41000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
7.97101e-01	4.14931e-02	6.24240e-02	-7.70765e-03	5.47912e-01	2.17740e-01	-1.03983e+00	1	4.42000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
