xm 	 xl 	 cl 	 cd 	
-2.72500e-01 	 5.00000e-03 	 1.02572e-02 	 1.15158e-02 	
-2.67500e-01 	 5.00000e-03 	 1.02321e-02 	 1.07057e-02 	
-2.62500e-01 	 5.00000e-03 	 1.02114e-02 	 9.91359e-03 	
-2.57500e-01 	 5.00000e-03 	 1.01960e-02 	 9.13862e-03 	
-2.52500e-01 	 5.00000e-03 	 1.01873e-02 	 8.38108e-03 	
-2.47500e-01 	 5.00000e-03 	 1.01886e-02 	 7.64057e-03 	
-2.42500e-01 	 5.00000e-03 	 1.02033e-02 	 6.91720e-03 	
-2.37500e-01 	 5.00000e-03 	 1.02318e-02 	 6.21088e-03 	
-2.32500e-01 	 5.00000e-03 	 1.02730e-02 	 5.52163e-03 	
-2.27500e-01 	 5.00000e-03 	 1.03250e-02 	 4.84903e-03 	
-2.22500e-01 	 5.00000e-03 	 1.03643e-02 	 4.26501e-03 	
-2.17500e-01 	 5.00000e-03 	 1.03877e-02 	 3.69504e-03 	
-2.12500e-01 	 5.00000e-03 	 1.03833e-02 	 3.05089e-03 	
-2.07500e-01 	 5.00000e-03 	 1.02939e-02 	 2.40697e-03 	
-2.02500e-01 	 5.00000e-03 	 1.00747e-02 	 1.75375e-03 	
-1.97500e-01 	 5.00000e-03 	 9.71008e-03 	 1.08687e-03 	
-1.92500e-01 	 5.00000e-03 	 9.22272e-03 	 4.08160e-04 	
-1.87500e-01 	 5.00000e-03 	 8.64817e-03 	-2.78505e-04 	
-1.82500e-01 	 5.00000e-03 	 8.02445e-03 	-9.67127e-04 	
-1.77500e-01 	 5.00000e-03 	 7.39135e-03 	-1.65158e-03 	
-1.72500e-01 	 5.00000e-03 	 6.78614e-03 	-2.32523e-03 	
-1.67500e-01 	 5.00000e-03 	 6.23821e-03 	-2.98204e-03 	
-1.62500e-01 	 5.00000e-03 	 5.75724e-03 	-3.55753e-03 	
-1.57500e-01 	 5.00000e-03 	 5.35812e-03 	-4.11399e-03 	
-1.52500e-01 	 5.00000e-03 	 5.04278e-03 	-4.70750e-03 	
-1.47500e-01 	 5.00000e-03 	 4.79266e-03 	-5.28012e-03 	
-1.42500e-01 	 5.00000e-03 	 4.59860e-03 	-5.83389e-03 	
-1.37500e-01 	 5.00000e-03 	 4.43225e-03 	-6.31599e-03 	
-1.32500e-01 	 5.00000e-03 	 4.30170e-03 	-6.77191e-03 	
-1.27500e-01 	 5.00000e-03 	 4.20923e-03 	-7.28085e-03 	
-1.22500e-01 	 5.00000e-03 	 4.12632e-03 	-7.72182e-03 	
-1.17500e-01 	 5.00000e-03 	 4.05581e-03 	-8.16431e-03 	
-1.12500e-01 	 5.00000e-03 	 4.00378e-03 	-8.64145e-03 	
-1.07500e-01 	 5.00000e-03 	 3.95978e-03 	-9.10896e-03 	
-1.02500e-01 	 5.00000e-03 	 3.92047e-03 	-9.56716e-03 	
-9.75000e-02 	 5.00000e-03 	 3.88382e-03 	-1.00171e-02 	
-9.25000e-02 	 5.00000e-03 	 3.84835e-03 	-1.04589e-02 	
-8.75000e-02 	 5.00000e-03 	 3.79094e-03 	-1.08004e-02 	
-8.25000e-02 	 5.00000e-03 	 3.73544e-03 	-1.11373e-02 	
-7.75000e-02 	 5.00000e-03 	 3.70086e-03 	-1.15614e-02 	
-7.25000e-02 	 5.00000e-03 	 3.66586e-03 	-1.19780e-02 	
-6.75000e-02 	 5.00000e-03 	 3.63038e-03 	-1.23875e-02 	
-6.25000e-02 	 5.00000e-03 	 3.59471e-03 	-1.27908e-02 	
-5.75000e-02 	 5.00000e-03 	 3.55838e-03 	-1.31877e-02 	
-5.25000e-02 	 5.00000e-03 	 3.51709e-03 	-1.35388e-02 	
-4.75000e-02 	 5.00000e-03 	 3.46034e-03 	-1.38426e-02 	
-4.25000e-02 	 5.00000e-03 	 3.40708e-03 	-1.41826e-02 	
-3.75000e-02 	 5.00000e-03 	 3.36848e-03 	-1.45578e-02 	
-3.25000e-02 	 5.00000e-03 	 3.32943e-03 	-1.49273e-02 	
-2.75000e-02 	 5.00000e-03 	 3.28996e-03 	-1.52914e-02 	
-2.25000e-02 	 5.00000e-03 	 3.24731e-03 	-1.56084e-02 	
-1.75000e-02 	 5.00000e-03 	 3.20392e-03 	-1.59334e-02 	
-1.25000e-02 	 5.00000e-03 	 3.16429e-03 	-1.62818e-02 	
-7.50000e-03 	 5.00000e-03 	 3.11049e-03 	-1.65879e-02 	
-2.50000e-03 	 5.00000e-03 	 3.05592e-03 	-1.68912e-02 	
 2.50000e-03 	 5.00000e-03 	 3.01614e-03 	-1.72260e-02 	
 7.50000e-03 	 5.00000e-03 	 2.97623e-03 	-1.75559e-02 	
 1.25000e-02 	 5.00000e-03 	 2.93355e-03 	-1.78543e-02 	
 1.75000e-02 	 5.00000e-03 	 2.89166e-03 	-1.81385e-02 	
 2.25000e-02 	 5.00000e-03 	 2.85202e-03 	-1.84549e-02 	
 2.75000e-02 	 5.00000e-03 	 2.81244e-03 	-1.87671e-02 	
 3.25000e-02 	 5.00000e-03 	 2.75962e-03 	-1.90416e-02 	
 3.75000e-02 	 5.00000e-03 	 2.70663e-03 	-1.93141e-02 	
 4.25000e-02 	 5.00000e-03 	 2.66566e-03 	-1.95847e-02 	
 4.75000e-02 	 5.00000e-03 	 2.62507e-03 	-1.98526e-02 	
 5.25000e-02 	 5.00000e-03 	 2.58655e-03 	-2.01455e-02 	
 5.75000e-02 	 5.00000e-03 	 2.54784e-03 	-2.04342e-02 	
 6.25000e-02 	 5.00000e-03 	 2.50951e-03 	-2.07195e-02 	
 6.75000e-02 	 5.00000e-03 	 2.47130e-03 	-2.10008e-02 	
 7.25000e-02 	 5.00000e-03 	 2.42226e-03 	-2.12445e-02 	
 7.75000e-02 	 5.00000e-03 	 2.36994e-03 	-2.14726e-02 	
 8.25000e-02 	 5.00000e-03 	 2.33174e-03 	-2.17136e-02 	
 8.75000e-02 	 5.00000e-03 	 2.29497e-03 	-2.19822e-02 	
 9.25000e-02 	 5.00000e-03 	 2.25830e-03 	-2.22479e-02 	
 9.75000e-02 	 5.00000e-03 	 2.22156e-03 	-2.25105e-02 	
 1.02500e-01 	 5.00000e-03 	 2.18515e-03 	-2.27696e-02 	
 1.07500e-01 	 5.00000e-03 	 2.14883e-03 	-2.30261e-02 	
 1.12500e-01 	 5.00000e-03 	 2.11187e-03 	-2.32559e-02 	
 1.17500e-01 	 5.00000e-03 	 2.07580e-03 	-2.34810e-02 	
 1.22500e-01 	 5.00000e-03 	 2.02983e-03 	-2.37019e-02 	
 1.27500e-01 	 5.00000e-03 	 1.98375e-03 	-2.39224e-02 	
 1.32500e-01 	 5.00000e-03 	 1.94958e-03 	-2.41660e-02 	
 1.37500e-01 	 5.00000e-03 	 1.91551e-03 	-2.44069e-02 	
 1.42500e-01 	 5.00000e-03 	 1.88162e-03 	-2.46453e-02 	
 1.47500e-01 	 5.00000e-03 	 1.84783e-03 	-2.48817e-02 	
 1.52500e-01 	 5.00000e-03 	 1.81418e-03 	-2.50903e-02 	
 1.57500e-01 	 5.00000e-03 	 1.78054e-03 	-2.53002e-02 	
 1.62500e-01 	 5.00000e-03 	 1.74735e-03 	-2.55308e-02 	
 1.67500e-01 	 5.00000e-03 	 1.71454e-03 	-2.57588e-02 	
 1.72500e-01 	 5.00000e-03 	 1.68154e-03 	-2.59849e-02 	
 1.77500e-01 	 5.00000e-03 	 1.64959e-03 	-2.62089e-02 	
 1.82500e-01 	 5.00000e-03 	 1.61757e-03 	-2.64310e-02 	
 1.87500e-01 	 5.00000e-03 	 1.58586e-03 	-2.66515e-02 	
 1.92500e-01 	 5.00000e-03 	 1.55494e-03 	-2.68697e-02 	
 1.97500e-01 	 5.00000e-03 	 1.52409e-03 	-2.70875e-02 	
 2.02500e-01 	 5.00000e-03 	 1.48476e-03 	-2.72785e-02 	
 2.07500e-01 	 5.00000e-03 	 1.44602e-03 	-2.74696e-02 	
 2.12500e-01 	 5.00000e-03 	 1.41620e-03 	-2.76816e-02 	
 2.17500e-01 	 5.00000e-03 	 1.38678e-03 	-2.78919e-02 	
 2.22500e-01 	 5.00000e-03 	 1.35751e-03 	-2.80805e-02 	
 2.27500e-01 	 5.00000e-03 	 1.32859e-03 	-2.82667e-02 	
 2.32500e-01 	 5.00000e-03 	 1.29990e-03 	-2.84743e-02 	
 2.37500e-01 	 5.00000e-03 	 1.27135e-03 	-2.86801e-02 	
 2.42500e-01 	 5.00000e-03 	 1.25101e-03 	-2.89060e-02 	
 2.47500e-01 	 5.00000e-03 	 1.23053e-03 	-2.91349e-02 	
 2.52500e-01 	 5.00000e-03 	 1.20332e-03 	-2.93372e-02 	
 2.57500e-01 	 5.00000e-03 	 1.17479e-03 	-2.95387e-02 	
 2.62500e-01 	 5.00000e-03 	 1.14676e-03 	-2.97394e-02 	
 2.67500e-01 	 5.00000e-03 	 1.11915e-03 	-2.99386e-02 	
 2.72500e-01 	 5.00000e-03 	 1.09077e-03 	-3.01595e-02 	
 2.77500e-01 	 5.00000e-03 	 1.06293e-03 	-3.03783e-02 	
 2.82500e-01 	 5.00000e-03 	 1.03581e-03 	-3.05749e-02 	
 2.87500e-01 	 5.00000e-03 	 1.00882e-03 	-3.07705e-02 	
 2.92500e-01 	 5.00000e-03 	 9.81482e-04 	-3.09654e-02 	
 2.97500e-01 	 5.00000e-03 	 9.54228e-04 	-3.11597e-02 	
 3.02500e-01 	 5.00000e-03 	 9.34287e-04 	-3.13743e-02 	
 3.07500e-01 	 5.00000e-03 	 9.13808e-04 	-3.15913e-02 	
 3.12500e-01 	 5.00000e-03 	 8.86040e-04 	-3.17830e-02 	
 3.17500e-01 	 5.00000e-03 	 8.59333e-04 	-3.19736e-02 	
 3.22500e-01 	 5.00000e-03 	 8.30484e-04 	-3.21870e-02 	
 3.27500e-01 	 5.00000e-03 	 8.08403e-04 	-3.24126e-02 	
 3.32500e-01 	 5.00000e-03 	 7.87014e-04 	-3.26305e-02 	
 3.37500e-01 	 5.00000e-03 	 7.59588e-04 	-3.28177e-02 	
 3.42500e-01 	 5.00000e-03 	 7.32188e-04 	-3.30039e-02 	
 3.47500e-01 	 5.00000e-03 	 7.10003e-04 	-3.32355e-02 	
 3.52500e-01 	 5.00000e-03 	 6.86862e-04 	-3.34628e-02 	
 3.57500e-01 	 5.00000e-03 	 6.58595e-04 	-3.36462e-02 	
 3.62500e-01 	 5.00000e-03 	 6.36053e-04 	-3.38689e-02 	
 3.67500e-01 	 5.00000e-03 	 6.11545e-04 	-3.40984e-02 	
 3.72500e-01 	 5.00000e-03 	 5.84133e-04 	-3.42781e-02 	
 3.77500e-01 	 5.00000e-03 	 5.60266e-04 	-3.45144e-02 	
 3.82500e-01 	 5.00000e-03 	 5.36282e-04 	-3.47218e-02 	
 3.87500e-01 	 5.00000e-03 	 5.12868e-04 	-3.49489e-02 	
 3.92500e-01 	 5.00000e-03 	 4.91380e-04 	-3.51696e-02 	
 3.97500e-01 	 5.00000e-03 	 4.67085e-04 	-3.53976e-02 	
 4.02500e-01 	 5.00000e-03 	 4.42019e-04 	-3.56092e-02 	
 4.07500e-01 	 5.00000e-03 	 4.15754e-04 	-3.58296e-02 	
 4.12500e-01 	 5.00000e-03 	 3.91061e-04 	-3.60616e-02 	
 4.17500e-01 	 5.00000e-03 	 3.68532e-04 	-3.62845e-02 	
 4.22500e-01 	 5.00000e-03 	 3.44540e-04 	-3.65170e-02 	
 4.27500e-01 	 5.00000e-03 	 3.21715e-04 	-3.67487e-02 	
 4.32500e-01 	 5.00000e-03 	 2.98650e-04 	-3.69820e-02 	
 4.37500e-01 	 5.00000e-03 	 2.75426e-04 	-3.72147e-02 	
 4.42500e-01 	 5.00000e-03 	 2.52490e-04 	-3.74458e-02 	
 4.47500e-01 	 5.00000e-03 	 2.30428e-04 	-3.76945e-02 	
 4.52500e-01 	 5.00000e-03 	 2.08543e-04 	-3.79347e-02 	
 4.57500e-01 	 5.00000e-03 	 1.85900e-04 	-3.81772e-02 	
 4.62500e-01 	 5.00000e-03 	 1.64133e-04 	-3.84243e-02 	
 4.67500e-01 	 5.00000e-03 	 1.41778e-04 	-3.86719e-02 	
 4.72500e-01 	 5.00000e-03 	 1.21568e-04 	-3.89195e-02 	
 4.77500e-01 	 5.00000e-03 	 1.02195e-04 	-3.91716e-02 	
 4.82500e-01 	 5.00000e-03 	 8.23322e-05 	-3.94262e-02 	
 4.87500e-01 	 5.00000e-03 	 6.24367e-05 	-3.96825e-02 	
 4.92500e-01 	 5.00000e-03 	 4.30674e-05 	-3.99411e-02 	
 4.97500e-01 	 5.00000e-03 	 2.52438e-05 	-4.02011e-02 	
