xm 	 xl 	 cl 	 cd 	
-3.42500e-01 	 5.00000e-03 	 9.63521e-03 	 2.62085e-02 	
-3.37500e-01 	 5.00000e-03 	 9.58756e-03 	 2.49215e-02 	
-3.32500e-01 	 5.00000e-03 	 9.54418e-03 	 2.34489e-02 	
-3.27500e-01 	 5.00000e-03 	 9.47507e-03 	 2.22303e-02 	
-3.22500e-01 	 5.00000e-03 	 9.40912e-03 	 2.11620e-02 	
-3.17500e-01 	 5.00000e-03 	 9.34857e-03 	 2.01203e-02 	
-3.12500e-01 	 5.00000e-03 	 9.29114e-03 	 1.91038e-02 	
-3.07500e-01 	 5.00000e-03 	 9.24256e-03 	 1.80104e-02 	
-3.02500e-01 	 5.00000e-03 	 9.19737e-03 	 1.69011e-02 	
-2.97500e-01 	 5.00000e-03 	 9.15136e-03 	 1.59609e-02 	
-2.92500e-01 	 5.00000e-03 	 9.13283e-03 	 1.49338e-02 	
-2.87500e-01 	 5.00000e-03 	 9.11588e-03 	 1.39288e-02 	
-2.82500e-01 	 5.00000e-03 	 9.07775e-03 	 1.30575e-02 	
-2.77500e-01 	 5.00000e-03 	 9.04175e-03 	 1.22057e-02 	
-2.72500e-01 	 5.00000e-03 	 9.00809e-03 	 1.13721e-02 	
-2.67500e-01 	 5.00000e-03 	 8.97683e-03 	 1.05570e-02 	
-2.62500e-01 	 5.00000e-03 	 8.94823e-03 	 9.75973e-03 	
-2.57500e-01 	 5.00000e-03 	 8.92237e-03 	 8.97928e-03 	
-2.52500e-01 	 5.00000e-03 	 8.89864e-03 	 8.21569e-03 	
-2.47500e-01 	 5.00000e-03 	 8.87762e-03 	 7.46819e-03 	
-2.42500e-01 	 5.00000e-03 	 8.86002e-03 	 6.73645e-03 	
-2.37500e-01 	 5.00000e-03 	 8.84617e-03 	 6.02023e-03 	
-2.32500e-01 	 5.00000e-03 	 8.83696e-03 	 5.31962e-03 	
-2.27500e-01 	 5.00000e-03 	 8.83255e-03 	 4.63443e-03 	
-2.22500e-01 	 5.00000e-03 	 8.81936e-03 	 4.03768e-03 	
-2.17500e-01 	 5.00000e-03 	 8.81401e-03 	 3.45802e-03 	
-2.12500e-01 	 5.00000e-03 	 8.83275e-03 	 2.81211e-03 	
-2.07500e-01 	 5.00000e-03 	 8.85908e-03 	 2.18119e-03 	
-2.02500e-01 	 5.00000e-03 	 8.88891e-03 	 1.56345e-03 	
-1.97500e-01 	 5.00000e-03 	 8.91455e-03 	 9.57620e-04 	
-1.92500e-01 	 5.00000e-03 	 8.92381e-03 	 3.61388e-04 	
-1.87500e-01 	 5.00000e-03 	 8.89184e-03 	-2.30565e-04 	
-1.82500e-01 	 5.00000e-03 	 8.79133e-03 	-8.23373e-04 	
-1.77500e-01 	 5.00000e-03 	 8.61005e-03 	-1.42072e-03 	
-1.72500e-01 	 5.00000e-03 	 8.35128e-03 	-2.02328e-03 	
-1.67500e-01 	 5.00000e-03 	 8.01808e-03 	-2.63136e-03 	
-1.62500e-01 	 5.00000e-03 	 7.60878e-03 	-3.18450e-03 	
-1.57500e-01 	 5.00000e-03 	 7.15548e-03 	-3.74309e-03 	
-1.52500e-01 	 5.00000e-03 	 6.69150e-03 	-4.35814e-03 	
-1.47500e-01 	 5.00000e-03 	 6.22536e-03 	-4.96741e-03 	
-1.42500e-01 	 5.00000e-03 	 5.77095e-03 	-5.56879e-03 	
-1.37500e-01 	 5.00000e-03 	 5.32223e-03 	-6.10592e-03 	
-1.32500e-01 	 5.00000e-03 	 4.90646e-03 	-6.61953e-03 	
-1.27500e-01 	 5.00000e-03 	 4.54366e-03 	-7.18382e-03 	
-1.22500e-01 	 5.00000e-03 	 4.22260e-03 	-7.67509e-03 	
-1.17500e-01 	 5.00000e-03 	 3.95646e-03 	-8.15997e-03 	
-1.12500e-01 	 5.00000e-03 	 3.74661e-03 	-8.67208e-03 	
-1.07500e-01 	 5.00000e-03 	 3.57347e-03 	-9.16897e-03 	
-1.02500e-01 	 5.00000e-03 	 3.43286e-03 	-9.65085e-03 	
-9.75000e-02 	 5.00000e-03 	 3.32046e-03 	-1.01191e-02 	
-9.25000e-02 	 5.00000e-03 	 3.22606e-03 	-1.05755e-02 	
-8.75000e-02 	 5.00000e-03 	 3.12076e-03 	-1.09293e-02 	
-8.25000e-02 	 5.00000e-03 	 3.02858e-03 	-1.12757e-02 	
-7.75000e-02 	 5.00000e-03 	 2.96974e-03 	-1.17067e-02 	
-7.25000e-02 	 5.00000e-03 	 2.91993e-03 	-1.21281e-02 	
-6.75000e-02 	 5.00000e-03 	 2.87505e-03 	-1.25408e-02 	
-6.25000e-02 	 5.00000e-03 	 2.83376e-03 	-1.29466e-02 	
-5.75000e-02 	 5.00000e-03 	 2.79502e-03 	-1.33452e-02 	
-5.25000e-02 	 5.00000e-03 	 2.75380e-03 	-1.36973e-02 	
-4.75000e-02 	 5.00000e-03 	 2.69855e-03 	-1.40015e-02 	
-4.25000e-02 	 5.00000e-03 	 2.64771e-03 	-1.43414e-02 	
-3.75000e-02 	 5.00000e-03 	 2.61229e-03 	-1.47167e-02 	
-3.25000e-02 	 5.00000e-03 	 2.57688e-03 	-1.50861e-02 	
-2.75000e-02 	 5.00000e-03 	 2.54140e-03 	-1.54499e-02 	
-2.25000e-02 	 5.00000e-03 	 2.50328e-03 	-1.57666e-02 	
-1.75000e-02 	 5.00000e-03 	 2.46492e-03 	-1.60910e-02 	
-1.25000e-02 	 5.00000e-03 	 2.43058e-03 	-1.64388e-02 	
-7.50000e-03 	 5.00000e-03 	 2.38218e-03 	-1.67438e-02 	
-2.50000e-03 	 5.00000e-03 	 2.33324e-03 	-1.70459e-02 	
 2.50000e-03 	 5.00000e-03 	 2.29939e-03 	-1.73797e-02 	
 7.50000e-03 	 5.00000e-03 	 2.26538e-03 	-1.77085e-02 	
 1.25000e-02 	 5.00000e-03 	 2.22833e-03 	-1.80059e-02 	
 1.75000e-02 	 5.00000e-03 	 2.19178e-03 	-1.82893e-02 	
 2.25000e-02 	 5.00000e-03 	 2.15753e-03 	-1.86046e-02 	
 2.75000e-02 	 5.00000e-03 	 2.12362e-03 	-1.89157e-02 	
 3.25000e-02 	 5.00000e-03 	 2.07652e-03 	-1.91887e-02 	
 3.75000e-02 	 5.00000e-03 	 2.02905e-03 	-1.94599e-02 	
 4.25000e-02 	 5.00000e-03 	 1.99331e-03 	-1.97294e-02 	
 4.75000e-02 	 5.00000e-03 	 1.95753e-03 	-1.99963e-02 	
 5.25000e-02 	 5.00000e-03 	 1.92345e-03 	-2.02882e-02 	
 5.75000e-02 	 5.00000e-03 	 1.88887e-03 	-2.05760e-02 	
 6.25000e-02 	 5.00000e-03 	 1.85451e-03 	-2.08604e-02 	
 6.75000e-02 	 5.00000e-03 	 1.82024e-03 	-2.11408e-02 	
 7.25000e-02 	 5.00000e-03 	 1.77509e-03 	-2.13834e-02 	
 7.75000e-02 	 5.00000e-03 	 1.72665e-03 	-2.16103e-02 	
 8.25000e-02 	 5.00000e-03 	 1.69247e-03 	-2.18505e-02 	
 8.75000e-02 	 5.00000e-03 	 1.65983e-03 	-2.21180e-02 	
 9.25000e-02 	 5.00000e-03 	 1.62736e-03 	-2.23825e-02 	
 9.75000e-02 	 5.00000e-03 	 1.59468e-03 	-2.26439e-02 	
 1.02500e-01 	 5.00000e-03 	 1.56206e-03 	-2.29019e-02 	
 1.07500e-01 	 5.00000e-03 	 1.52921e-03 	-2.31574e-02 	
 1.12500e-01 	 5.00000e-03 	 1.49549e-03 	-2.33863e-02 	
 1.17500e-01 	 5.00000e-03 	 1.46263e-03 	-2.36105e-02 	
 1.22500e-01 	 5.00000e-03 	 1.41994e-03 	-2.38302e-02 	
 1.27500e-01 	 5.00000e-03 	 1.37732e-03 	-2.40494e-02 	
 1.32500e-01 	 5.00000e-03 	 1.34686e-03 	-2.42918e-02 	
 1.37500e-01 	 5.00000e-03 	 1.31658e-03 	-2.45314e-02 	
 1.42500e-01 	 5.00000e-03 	 1.28650e-03 	-2.47685e-02 	
 1.47500e-01 	 5.00000e-03 	 1.25654e-03 	-2.50035e-02 	
 1.52500e-01 	 5.00000e-03 	 1.22683e-03 	-2.52107e-02 	
 1.57500e-01 	 5.00000e-03 	 1.19727e-03 	-2.54192e-02 	
 1.62500e-01 	 5.00000e-03 	 1.16829e-03 	-2.56483e-02 	
 1.67500e-01 	 5.00000e-03 	 1.13985e-03 	-2.58745e-02 	
 1.72500e-01 	 5.00000e-03 	 1.11134e-03 	-2.60989e-02 	
 1.77500e-01 	 5.00000e-03 	 1.08372e-03 	-2.63212e-02 	
 1.82500e-01 	 5.00000e-03 	 1.05554e-03 	-2.65418e-02 	
 1.87500e-01 	 5.00000e-03 	 1.02717e-03 	-2.67608e-02 	
 1.92500e-01 	 5.00000e-03 	 9.99385e-04 	-2.69777e-02 	
 1.97500e-01 	 5.00000e-03 	 9.71798e-04 	-2.71940e-02 	
 2.02500e-01 	 5.00000e-03 	 9.35951e-04 	-2.73835e-02 	
 2.07500e-01 	 5.00000e-03 	 9.00953e-04 	-2.75728e-02 	
 2.12500e-01 	 5.00000e-03 	 8.75118e-04 	-2.77830e-02 	
 2.17500e-01 	 5.00000e-03 	 8.49869e-04 	-2.79915e-02 	
 2.22500e-01 	 5.00000e-03 	 8.25061e-04 	-2.81782e-02 	
 2.27500e-01 	 5.00000e-03 	 8.00993e-04 	-2.83624e-02 	
 2.32500e-01 	 5.00000e-03 	 7.77557e-04 	-2.85678e-02 	
 2.37500e-01 	 5.00000e-03 	 7.54446e-04 	-2.87712e-02 	
 2.42500e-01 	 5.00000e-03 	 7.39478e-04 	-2.89950e-02 	
 2.47500e-01 	 5.00000e-03 	 7.24147e-04 	-2.92217e-02 	
 2.52500e-01 	 5.00000e-03 	 7.02079e-04 	-2.94217e-02 	
 2.57500e-01 	 5.00000e-03 	 6.79132e-04 	-2.96209e-02 	
 2.62500e-01 	 5.00000e-03 	 6.57235e-04 	-2.98190e-02 	
 2.67500e-01 	 5.00000e-03 	 6.36001e-04 	-3.00156e-02 	
 2.72500e-01 	 5.00000e-03 	 6.13973e-04 	-3.02339e-02 	
 2.77500e-01 	 5.00000e-03 	 5.92412e-04 	-3.04500e-02 	
 2.82500e-01 	 5.00000e-03 	 5.71656e-04 	-3.06440e-02 	
 2.87500e-01 	 5.00000e-03 	 5.51152e-04 	-3.08371e-02 	
 2.92500e-01 	 5.00000e-03 	 5.30343e-04 	-3.10294e-02 	
 2.97500e-01 	 5.00000e-03 	 5.09809e-04 	-3.12211e-02 	
 3.02500e-01 	 5.00000e-03 	 4.97155e-04 	-3.14330e-02 	
 3.07500e-01 	 5.00000e-03 	 4.84817e-04 	-3.16470e-02 	
 3.12500e-01 	 5.00000e-03 	 4.66330e-04 	-3.18353e-02 	
 3.17500e-01 	 5.00000e-03 	 4.50042e-04 	-3.20221e-02 	
 3.22500e-01 	 5.00000e-03 	 4.32241e-04 	-3.22314e-02 	
 3.27500e-01 	 5.00000e-03 	 4.21282e-04 	-3.24530e-02 	
 3.32500e-01 	 5.00000e-03 	 4.10704e-04 	-3.26671e-02 	
 3.37500e-01 	 5.00000e-03 	 3.93576e-04 	-3.28508e-02 	
 3.42500e-01 	 5.00000e-03 	 3.76140e-04 	-3.30336e-02 	
 3.47500e-01 	 5.00000e-03 	 3.64210e-04 	-3.32617e-02 	
 3.52500e-01 	 5.00000e-03 	 3.51939e-04 	-3.34853e-02 	
 3.57500e-01 	 5.00000e-03 	 3.34558e-04 	-3.36650e-02 	
 3.62500e-01 	 5.00000e-03 	 3.22422e-04 	-3.38842e-02 	
 3.67500e-01 	 5.00000e-03 	 3.08272e-04 	-3.41104e-02 	
 3.72500e-01 	 5.00000e-03 	 2.91745e-04 	-3.42865e-02 	
 3.77500e-01 	 5.00000e-03 	 2.79021e-04 	-3.45191e-02 	
 3.82500e-01 	 5.00000e-03 	 2.66012e-04 	-3.47229e-02 	
 3.87500e-01 	 5.00000e-03 	 2.53561e-04 	-3.49464e-02 	
 3.92500e-01 	 5.00000e-03 	 2.43597e-04 	-3.51632e-02 	
 3.97500e-01 	 5.00000e-03 	 2.31409e-04 	-3.53870e-02 	
 4.02500e-01 	 5.00000e-03 	 2.18786e-04 	-3.55943e-02 	
 4.07500e-01 	 5.00000e-03 	 2.05409e-04 	-3.58102e-02 	
 4.12500e-01 	 5.00000e-03 	 1.93428e-04 	-3.60377e-02 	
 4.17500e-01 	 5.00000e-03 	 1.83419e-04 	-3.62561e-02 	
 4.22500e-01 	 5.00000e-03 	 1.71724e-04 	-3.64842e-02 	
 4.27500e-01 	 5.00000e-03 	 1.60690e-04 	-3.67116e-02 	
 4.32500e-01 	 5.00000e-03 	 1.48515e-04 	-3.69409e-02 	
 4.37500e-01 	 5.00000e-03 	 1.34988e-04 	-3.71701e-02 	
 4.42500e-01 	 5.00000e-03 	 1.22062e-04 	-3.73975e-02 	
 4.47500e-01 	 5.00000e-03 	 1.11193e-04 	-3.76419e-02 	
 4.52500e-01 	 5.00000e-03 	 1.00455e-04 	-3.78778e-02 	
 4.57500e-01 	 5.00000e-03 	 8.90083e-05 	-3.81160e-02 	
 4.62500e-01 	 5.00000e-03 	 7.86551e-05 	-3.83587e-02 	
 4.67500e-01 	 5.00000e-03 	 6.73606e-05 	-3.86019e-02 	
 4.72500e-01 	 5.00000e-03 	 5.69735e-05 	-3.88456e-02 	
 4.77500e-01 	 5.00000e-03 	 4.71148e-05 	-3.90940e-02 	
 4.82500e-01 	 5.00000e-03 	 3.71414e-05 	-3.93449e-02 	
 4.87500e-01 	 5.00000e-03 	 2.79577e-05 	-3.95972e-02 	
 4.92500e-01 	 5.00000e-03 	 1.89798e-05 	-3.98518e-02 	
 4.97500e-01 	 5.00000e-03 	 1.18429e-05 	-4.01085e-02 	
