"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"$C_p$"	"Points:0"	"Points:1"	"Points:2"
9.03042e-01	1.80342e-18	-6.94930e-20	0.00000e+00	6.45030e-01	2.58012e-01	-8.65699e-01	-3.83448e-01	8.59380e-02	1.10000e-01
9.03044e-01	-4.44096e-18	-8.32771e-19	0.00000e+00	6.45031e-01	2.58012e-01	-8.65682e-01	-3.80717e-01	8.66036e-02	1.10000e-01
9.03050e-01	-3.32963e-18	6.93542e-20	0.00000e+00	6.45036e-01	2.58014e-01	-8.65623e-01	-3.77950e-01	8.72596e-02	1.10000e-01
9.03054e-01	-4.15917e-19	3.47049e-19	0.00000e+00	6.45039e-01	2.58015e-01	-8.65589e-01	-3.75146e-01	8.79059e-02	1.10000e-01
9.03049e-01	5.55250e-19	3.47188e-19	0.00000e+00	6.45035e-01	2.58014e-01	-8.65630e-01	-3.72305e-01	8.85422e-02	1.10000e-01
9.03034e-01	2.77590e-18	7.63278e-19	0.00000e+00	6.45025e-01	2.58010e-01	-8.65762e-01	-3.69427e-01	8.91683e-02	1.10000e-01
9.03010e-01	9.71168e-19	1.73465e-18	0.00000e+00	6.45007e-01	2.58003e-01	-8.65984e-01	-3.66514e-01	8.97840e-02	1.10000e-01
9.02973e-01	9.72139e-19	2.77695e-19	0.00000e+00	6.44981e-01	2.57992e-01	-8.66313e-01	-3.63564e-01	9.03891e-02	1.10000e-01
9.02922e-01	9.70751e-19	-9.71445e-19	0.00000e+00	6.44944e-01	2.57978e-01	-8.66770e-01	-3.60577e-01	9.09833e-02	1.10000e-01
9.02857e-01	2.63713e-18	-6.93820e-19	0.00000e+00	6.44898e-01	2.57959e-01	-8.67344e-01	-3.57555e-01	9.15665e-02	1.10000e-01
9.02778e-01	1.94345e-18	1.38778e-19	0.00000e+00	6.44842e-01	2.57937e-01	-8.68049e-01	-3.54497e-01	9.21384e-02	1.10000e-01
9.02684e-01	4.99607e-18	5.55216e-19	0.00000e+00	6.44775e-01	2.57910e-01	-8.68886e-01	-3.51403e-01	9.26989e-02	1.10000e-01
