"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"$C_p$"	"Points:0"	"Points:1"	"Points:2"
8.87708e-01	-1.13321e-18	0.00000e+00	0.00000e+00	6.34078e-01	2.53631e-01	-1.00259e+00	-3.21971e-01	9.40345e-02	2.64000e-02
8.87959e-01	1.85043e-18	0.00000e+00	0.00000e+00	6.34258e-01	2.53703e-01	-1.00035e+00	-3.18727e-01	9.45085e-02	2.64000e-02
8.88277e-01	-3.36076e-18	0.00000e+00	0.00000e+00	6.34485e-01	2.53794e-01	-9.97508e-01	-3.15450e-01	9.49701e-02	2.64000e-02
8.88617e-01	1.50690e-18	0.00000e+00	0.00000e+00	6.34728e-01	2.53891e-01	-9.94473e-01	-3.12139e-01	9.54191e-02	2.64000e-02
8.88962e-01	9.55286e-19	0.00000e+00	0.00000e+00	6.34974e-01	2.53990e-01	-9.91399e-01	-3.08796e-01	9.58554e-02	2.64000e-02
8.89486e-01	1.50810e-20	0.00000e+00	0.00000e+00	6.35347e-01	2.54139e-01	-9.86730e-01	-3.05420e-01	9.62789e-02	2.64000e-02
8.90319e-01	3.84983e-19	0.00000e+00	0.00000e+00	6.35942e-01	2.54377e-01	-9.79298e-01	-3.02011e-01	9.66895e-02	2.64000e-02
8.91274e-01	-7.47575e-19	0.00000e+00	0.00000e+00	6.36624e-01	2.54650e-01	-9.70767e-01	-2.98570e-01	9.70869e-02	2.64000e-02
8.92156e-01	2.04103e-19	0.00000e+00	0.00000e+00	6.37256e-01	2.54902e-01	-9.62876e-01	-2.95097e-01	9.74711e-02	2.64000e-02
8.93001e-01	1.48793e-18	0.00000e+00	0.00000e+00	6.37859e-01	2.55143e-01	-9.55339e-01	-2.91593e-01	9.78419e-02	2.64000e-02
8.93822e-01	7.67930e-21	0.00000e+00	0.00000e+00	6.38445e-01	2.55378e-01	-9.48011e-01	-2.88057e-01	9.81992e-02	2.64000e-02
8.94566e-01	-1.50301e-18	-1.88837e-19	0.00000e+00	6.38977e-01	2.55591e-01	-9.41361e-01	-2.84490e-01	9.85430e-02	2.64000e-02
8.95265e-01	1.73386e-19	0.00000e+00	0.00000e+00	6.39476e-01	2.55790e-01	-9.35126e-01	-2.80892e-01	9.88731e-02	2.64000e-02
8.96012e-01	1.85793e-18	0.00000e+00	0.00000e+00	6.40010e-01	2.56004e-01	-9.28452e-01	-2.77264e-01	9.91894e-02	2.64000e-02
8.96850e-01	3.50750e-19	0.00000e+00	0.00000e+00	6.40607e-01	2.56243e-01	-9.20979e-01	-2.73605e-01	9.94918e-02	2.64000e-02
8.97708e-01	-1.49182e-18	0.00000e+00	0.00000e+00	6.41220e-01	2.56488e-01	-9.13325e-01	-2.69916e-01	9.97803e-02	2.64000e-02
8.98508e-01	-1.87301e-18	0.00000e+00	0.00000e+00	6.41791e-01	2.56716e-01	-9.06188e-01	-2.66198e-01	1.00055e-01	2.64000e-02
8.99251e-01	-1.30678e-18	-1.81157e-19	0.00000e+00	6.42322e-01	2.56929e-01	-8.99547e-01	-2.62451e-01	1.00315e-01	2.64000e-02
8.99964e-01	1.12192e-18	-2.81312e-19	0.00000e+00	6.42830e-01	2.57132e-01	-8.93190e-01	-2.58675e-01	1.00561e-01	2.64000e-02
9.00763e-01	-1.68029e-18	0.00000e+00	0.00000e+00	6.43402e-01	2.57361e-01	-8.86053e-01	-2.54871e-01	1.00793e-01	2.64000e-02
9.01741e-01	7.69965e-19	0.00000e+00	0.00000e+00	6.44100e-01	2.57640e-01	-8.77325e-01	-2.51038e-01	1.01011e-01	2.64000e-02
9.02761e-01	3.85168e-19	-1.88837e-19	0.00000e+00	6.44830e-01	2.57932e-01	-8.68200e-01	-2.47177e-01	1.01214e-01	2.64000e-02
9.03819e-01	-1.73756e-19	-1.88837e-19	0.00000e+00	6.45587e-01	2.58235e-01	-8.58737e-01	-2.43289e-01	1.01403e-01	2.64000e-02
9.04946e-01	7.58955e-19	0.00000e+00	0.00000e+00	6.46391e-01	2.58556e-01	-8.48687e-01	-2.39374e-01	1.01577e-01	2.64000e-02
