   n        time         Clv         Cdv
     185   403.12530  -0.0003581   0.0046991
     186   403.25030  -0.0003612   0.0047082
     187   403.37520  -0.0003677   0.0047226
     188   403.50020  -0.0003718   0.0047370
     189   403.62530  -0.0003727   0.0047459
     190   403.75030  -0.0003763   0.0047603
     191   403.87530  -0.0003869   0.0047910
     192   404.00030  -0.0003981   0.0048197
     193   404.12520  -0.0004091   0.0048461
     194   404.25030  -0.0004194   0.0048684
     195   404.37530  -0.0004355   0.0048999
     196   404.50030  -0.0004508   0.0049328
     197   404.62520  -0.0004692   0.0049692
     198   404.75020  -0.0004874   0.0050033
     199   404.87520  -0.0005025   0.0050305
     200   405.00020  -0.0005117   0.0050433
     201   405.12520  -0.0005259   0.0050670
     202   405.25020  -0.0005459   0.0051011
     203   405.37520  -0.0005667   0.0051333
     204   405.50020  -0.0005788   0.0051500
     205   405.62530  -0.0005944   0.0051753
     206   405.75010  -0.0006106   0.0051992
     207   405.87530  -0.0006212   0.0052148
     208   406.00030  -0.0006219   0.0052122
     209   406.12520  -0.0006196   0.0052041
     210   406.25030  -0.0006174   0.0051992
     211   406.37530  -0.0006109   0.0051802
     212   406.50020  -0.0006091   0.0051691
     213   406.62520  -0.0006056   0.0051519
     214   406.75020  -0.0005966   0.0051251
     215   406.87530  -0.0005876   0.0050968
     216   407.00020  -0.0005835   0.0050785
     217   407.12530  -0.0005798   0.0050611
     218   407.25030  -0.0005754   0.0050472
     219   407.37530  -0.0005704   0.0050328
     220   407.50030  -0.0005615   0.0050142
     221   407.62520  -0.0005496   0.0049941
     222   407.75020  -0.0005347   0.0049663
     223   407.87530  -0.0005132   0.0049295
     224   408.00020  -0.0004892   0.0048803
     225   408.12510  -0.0004648   0.0048338
     226   408.25020  -0.0004522   0.0048150
     227   408.37520  -0.0004332   0.0047850
     228   408.50030  -0.0004179   0.0047585
     229   408.62530  -0.0004044   0.0047411
     230   408.75020  -0.0003984   0.0047395
     231   408.87520  -0.0003958   0.0047397
     232   409.00030  -0.0003943   0.0047477
     233   409.12530  -0.0003927   0.0047588
     234   409.25030  -0.0003964   0.0047749
     235   409.37520  -0.0004028   0.0047958
     236   409.50020  -0.0004094   0.0048141
     237   409.62520  -0.0004130   0.0048267
     238   409.75020  -0.0004127   0.0048335
     239   409.87530  -0.0004166   0.0048450
     240   410.00020  -0.0004270   0.0048692
     241   410.12520  -0.0004376   0.0048928
     242   410.25020  -0.0004459   0.0049136
     243   410.37510  -0.0004504   0.0049234
     244   410.50020  -0.0004590   0.0049361
     245   410.62520  -0.0004721   0.0049634
     246   410.75020  -0.0004846   0.0049901
     247   410.87530  -0.0004959   0.0050093
     248   411.00010  -0.0005087   0.0050319
     249   411.12520  -0.0005233   0.0050566
     250   411.25030  -0.0005341   0.0050718
     251   411.37530  -0.0005421   0.0050807
     252   411.50030  -0.0005500   0.0050882
     253   411.62520  -0.0005566   0.0050902
     254   411.75030  -0.0005622   0.0050884
     255   411.87530  -0.0005652   0.0050803
     256   412.00030  -0.0005677   0.0050714
     257   412.12520  -0.0005667   0.0050579
     258   412.25020  -0.0005643   0.0050431
     259   412.37520  -0.0005577   0.0050215
     260   412.50030  -0.0005432   0.0049864
     261   412.62520  -0.0005296   0.0049555
     262   412.75030  -0.0005165   0.0049263
     263   412.87530  -0.0005043   0.0049028
     264   413.00030  -0.0005088   0.0049080
     265   413.12530  -0.0005031   0.0049136
     266   413.25030  -0.0004892   0.0048899
     267   413.37520  -0.0004729   0.0048629
     268   413.50020  -0.0004580   0.0048348
     269   413.62520  -0.0004464   0.0048138
     270   413.75020  -0.0004347   0.0048020
     271   413.87530  -0.0004230   0.0047880
     272   414.00030  -0.0004158   0.0047766
     273   414.12520  -0.0004061   0.0047567
     274   414.25020  -0.0003951   0.0047329
     275   414.37520  -0.0003813   0.0047080
     276   414.50030  -0.0003665   0.0046829
     277   414.62520  -0.0003555   0.0046634
     278   414.75030  -0.0003417   0.0046374
     279   414.87530  -0.0003310   0.0046148
     280   415.00030  -0.0003241   0.0045995
     281   415.12520  -0.0003261   0.0045985
     282   415.25030  -0.0003313   0.0046045
     283   415.37530  -0.0003351   0.0046094
     284   415.50030  -0.0003378   0.0046143
     285   415.62520  -0.0003396   0.0046173
     286   415.75020  -0.0003427   0.0046213
     287   415.87530  -0.0003482   0.0046311
     288   416.00030  -0.0003549   0.0046456
     289   416.12530  -0.0003631   0.0046602
     290   416.25030  -0.0003741   0.0046807
     291   416.37530  -0.0003866   0.0047052
     292   416.50020  -0.0003976   0.0047308
     293   416.62530  -0.0004075   0.0047530
     294   416.75030  -0.0004201   0.0047791
     295   416.87530  -0.0004296   0.0047978
     296   417.00030  -0.0004416   0.0048211
     297   417.12520  -0.0004510   0.0048413
     298   417.25030  -0.0004620   0.0048638
     299   417.37530  -0.0004749   0.0048858
     300   417.50020  -0.0004895   0.0049130
     301   417.62530  -0.0005022   0.0049346
     302   417.75020  -0.0005161   0.0049548
     303   417.87530  -0.0005261   0.0049724
     304   418.00020  -0.0005297   0.0049790
     305   418.12520  -0.0005400   0.0049924
     306   418.25020  -0.0005462   0.0049954
     307   418.37520  -0.0005519   0.0050060
     308   418.50020  -0.0005580   0.0050192
     309   418.62530  -0.0005641   0.0050282
     310   418.75020  -0.0005708   0.0050413
     311   418.87510  -0.0005767   0.0050452
     312   419.00030  -0.0005822   0.0050505
     313   419.12510  -0.0005897   0.0050613
     314   419.25020  -0.0005937   0.0050674
     315   419.37520  -0.0005970   0.0050736
     316   419.50030  -0.0005972   0.0050757
     317   419.62520  -0.0005969   0.0050778
     318   419.75020  -0.0005923   0.0050686
     319   419.87520  -0.0005880   0.0050597
     320   420.00030  -0.0005843   0.0050541
     321   420.12530  -0.0005750   0.0050365
     322   420.25020  -0.0005674   0.0050213
     323   420.37520  -0.0005592   0.0050033
     324   420.50020  -0.0005558   0.0049972
     325   420.62530  -0.0005551   0.0049967
     326   420.75030  -0.0005582   0.0050054
     327   420.87520  -0.0005585   0.0050083
     328   421.00030  -0.0005538   0.0050010
     329   421.12530  -0.0005544   0.0050059
     330   421.25020  -0.0005585   0.0050178
     331   421.37520  -0.0005652   0.0050354
     332   421.50020  -0.0005703   0.0050504
     333   421.62520  -0.0005764   0.0050710
     334   421.75020  -0.0005813   0.0050892
     335   421.87530  -0.0005861   0.0051047
     336   422.00020  -0.0005908   0.0051145
     337   422.12530  -0.0005949   0.0051216
     338   422.25030  -0.0006036   0.0051396
     339   422.37530  -0.0006135   0.0051587
     340   422.50030  -0.0006227   0.0051748
     341   422.62530  -0.0006341   0.0051927
     342   422.75010  -0.0006465   0.0052127
     343   422.87520  -0.0006578   0.0052300
     344   423.00030  -0.0006719   0.0052535
     345   423.12520  -0.0006806   0.0052677
     346   423.25020  -0.0006871   0.0052748
     347   423.37520  -0.0006932   0.0052817
     348   423.50020  -0.0006984   0.0052882
     349   423.62530  -0.0007009   0.0052870
     350   423.75020  -0.0007049   0.0052874
     351   423.87530  -0.0007025   0.0052756
     352   424.00030  -0.0007011   0.0052654
     353   424.12530  -0.0007029   0.0052656
     354   424.25020  -0.0007055   0.0052609
     355   424.37520  -0.0007045   0.0052646
     356   424.50030  -0.0006995   0.0052555
     357   424.62520  -0.0006919   0.0052443
     358   424.75020  -0.0006835   0.0052350
     359   424.87520  -0.0006723   0.0052165
     360   425.00030  -0.0006623   0.0051946
     361   425.12520  -0.0006528   0.0051684
     362   425.25020  -0.0006406   0.0051395
     363   425.37530  -0.0006250   0.0051189
     364   425.50010  -0.0006094   0.0050892
     365   425.62520  -0.0005918   0.0050529
     366   425.75030  -0.0005733   0.0050148
     367   425.87520  -0.0005547   0.0049754
     368   426.00020  -0.0005379   0.0049375
     369   426.12530  -0.0005242   0.0049096
     370   426.25020  -0.0005126   0.0048918
     371   426.37520  -0.0004997   0.0048718
     372   426.50030  -0.0004871   0.0048539
     373   426.62520  -0.0004746   0.0048369
     374   426.75020  -0.0004632   0.0048202
     375   426.87520  -0.0004546   0.0048088
     376   427.00020  -0.0004498   0.0048094
     377   427.12520  -0.0004484   0.0048169
     378   427.25020  -0.0004504   0.0048279
     379   427.37520  -0.0004540   0.0048408
     380   427.50030  -0.0004564   0.0048525
     381   427.62520  -0.0004553   0.0048547
     382   427.75020  -0.0004574   0.0048631
     383   427.87530  -0.0004622   0.0048758
     384   428.00020  -0.0004646   0.0048829
     385   428.12520  -0.0004618   0.0048718
     386   428.25030  -0.0004629   0.0048719
     387   428.37520  -0.0004582   0.0048544
     388   428.50020  -0.0004525   0.0048377
     389   428.62530  -0.0004480   0.0048240
     390   428.75020  -0.0004438   0.0048089
     391   428.87520  -0.0004342   0.0047857
     392   429.00030  -0.0004293   0.0047709
     393   429.12530  -0.0004264   0.0047637
     394   429.25020  -0.0004241   0.0047534
     395   429.37530  -0.0004224   0.0047492
     396   429.50020  -0.0004178   0.0047367
     397   429.62520  -0.0004147   0.0047264
     398   429.75020  -0.0004137   0.0047190
     399   429.87520  -0.0004128   0.0047144
     400   430.00030  -0.0004125   0.0047107
     401   430.12530  -0.0004122   0.0047084
     402   430.25020  -0.0004126   0.0047095
     403   430.37530  -0.0004160   0.0047176
     404   430.50010  -0.0004188   0.0047206
     405   430.62520  -0.0004230   0.0047261
     406   430.75010  -0.0004274   0.0047312
     407   430.87520  -0.0004307   0.0047346
     408   431.00010  -0.0004376   0.0047451
     409   431.12520  -0.0004412   0.0047472
     410   431.25030  -0.0004442   0.0047515
     411   431.37510  -0.0004513   0.0047649
     412   431.50020  -0.0004604   0.0047810
     413   431.62530  -0.0004706   0.0048015
     414   431.75030  -0.0004782   0.0048174
     415   431.87530  -0.0004838   0.0048278
     416   432.00010  -0.0004912   0.0048433
     417   432.12520  -0.0004984   0.0048591
     418   432.25030  -0.0005033   0.0048703
     419   432.37520  -0.0005103   0.0048871
     420   432.50020  -0.0005163   0.0049005
     421   432.62530  -0.0005242   0.0049157
     422   432.75020  -0.0005347   0.0049371
     423   432.87510  -0.0005421   0.0049519
     424   433.00030  -0.0005503   0.0049692
     425   433.12520  -0.0005569   0.0049819
     426   433.25020  -0.0005654   0.0050003
     427   433.37520  -0.0005721   0.0050104
     428   433.50020  -0.0005812   0.0050234
     429   433.62520  -0.0005910   0.0050384
     430   433.75020  -0.0006039   0.0050653
     431   433.87520  -0.0006125   0.0050716
     432   434.00030  -0.0006221   0.0050888
     433   434.12510  -0.0006290   0.0050979
     434   434.25020  -0.0006327   0.0050998
     435   434.37520  -0.0006367   0.0051050
     436   434.50010  -0.0006440   0.0051169
     437   434.62530  -0.0006516   0.0051282
     438   434.75030  -0.0006595   0.0051378
     439   434.87530  -0.0006648   0.0051431
     440   435.00020  -0.0006726   0.0051523
     441   435.12520  -0.0006845   0.0051675
     442   435.25010  -0.0006966   0.0051854
     443   435.37530  -0.0007025   0.0051952
     444   435.50020  -0.0007047   0.0051942
     445   435.62520  -0.0007087   0.0051945
     446   435.75020  -0.0007109   0.0051961
     447   435.87520  -0.0007129   0.0051965
     448   436.00020  -0.0007158   0.0051999
     449   436.12530  -0.0007172   0.0052037
     450   436.25030  -0.0007164   0.0052033
     451   436.37530  -0.0007171   0.0052063
     452   436.50030  -0.0007176   0.0052064
     453   436.62530  -0.0007124   0.0051926
     454   436.75030  -0.0007048   0.0051734
     455   436.87520  -0.0006930   0.0051488
     456   437.00020  -0.0006832   0.0051279
     457   437.12530  -0.0006727   0.0051041
     458   437.25020  -0.0006604   0.0050804
     459   437.37510  -0.0006502   0.0050618
     460   437.50020  -0.0006398   0.0050448
     461   437.62530  -0.0006259   0.0050218
     462   437.75030  -0.0006119   0.0049988
     463   437.87520  -0.0005967   0.0049727
     464   438.00010  -0.0005826   0.0049486
     465   438.12520  -0.0005654   0.0049167
     466   438.25010  -0.0005443   0.0048767
     467   438.37520  -0.0005244   0.0048403
     468   438.50030  -0.0005078   0.0048119
     469   438.62530  -0.0004917   0.0047854
     470   438.75020  -0.0004760   0.0047614
     471   438.87530  -0.0004622   0.0047415
     472   439.00030  -0.0004502   0.0047280
     473   439.12530  -0.0004390   0.0047170
     474   439.25020  -0.0004314   0.0047138
     475   439.37510  -0.0004268   0.0047171
     476   439.50030  -0.0004237   0.0047209
     477   439.62530  -0.0004201   0.0047194
     478   439.75020  -0.0004188   0.0047230
     479   439.87520  -0.0004175   0.0047251
     480   440.00020  -0.0004200   0.0047359
     481   440.12520  -0.0004240   0.0047520
     482   440.25030  -0.0004300   0.0047718
     483   440.37520  -0.0004376   0.0047955
     484   440.50020  -0.0004459   0.0048192
     485   440.62530  -0.0004564   0.0048426
     486   440.75020  -0.0004694   0.0048737
     487   440.87510  -0.0004820   0.0049018
     488   441.00020  -0.0004949   0.0049292
     489   441.12510  -0.0005059   0.0049509
     490   441.25020  -0.0005184   0.0049758
     491   441.37530  -0.0005296   0.0049988
     492   441.50020  -0.0005388   0.0050172
     493   441.62530  -0.0005472   0.0050323
     494   441.75010  -0.0005550   0.0050437
     495   441.87520  -0.0005624   0.0050544
     496   442.00020  -0.0005676   0.0050612
     497   442.12520  -0.0005718   0.0050660
     498   442.25030  -0.0005749   0.0050683
     499   442.37520  -0.0005776   0.0050695
     500   442.50020  -0.0005782   0.0050668
     501   442.62520  -0.0005767   0.0050588
     502   442.75030  -0.0005744   0.0050485
     503   442.87520  -0.0005699   0.0050328
     504   443.00030  -0.0005636   0.0050141
     505   443.12530  -0.0005573   0.0049956
     506   443.25020  -0.0005492   0.0049743
     507   443.37520  -0.0005420   0.0049574
     508   443.50010  -0.0005359   0.0049445
     509   443.62530  -0.0005288   0.0049300
     510   443.75030  -0.0005208   0.0049149
     511   443.87530  -0.0005119   0.0048985
     512   444.00020  -0.0005035   0.0048838
     513   444.12520  -0.0004958   0.0048713
     514   444.25020  -0.0004912   0.0048670
     515   444.37530  -0.0004880   0.0048659
     516   444.50020  -0.0004879   0.0048687
     517   444.62530  -0.0004874   0.0048713
     518   444.75030  -0.0004874   0.0048743
     519   444.87530  -0.0004877   0.0048759
     520   445.00020  -0.0004882   0.0048756
     521   445.12520  -0.0004886   0.0048769
     522   445.25030  -0.0004930   0.0048887
     523   445.37520  -0.0004986   0.0049016
     524   445.50020  -0.0005060   0.0049157
     525   445.62520  -0.0005117   0.0049250
     526   445.75020  -0.0005222   0.0049450
     527   445.87520  -0.0005288   0.0049535
     528   446.00030  -0.0005405   0.0049831
     529   446.12520  -0.0005513   0.0050072
     530   446.25020  -0.0005552   0.0050155
     531   446.37530  -0.0005593   0.0050249
     532   446.50020  -0.0005698   0.0050474
     533   446.62520  -0.0005765   0.0050599
     534   446.75020  -0.0005840   0.0050705
     535   446.87520  -0.0005954   0.0050868
     536   447.00020  -0.0006060   0.0051021
     537   447.12520  -0.0006177   0.0051190
     538   447.25030  -0.0006293   0.0051355
     539   447.37520  -0.0006351   0.0051406
     540   447.50030  -0.0006424   0.0051454
     541   447.62520  -0.0006518   0.0051545
     542   447.75030  -0.0006595   0.0051628
     543   447.87520  -0.0006649   0.0051695
     544   448.00020  -0.0006699   0.0051758
     545   448.12510  -0.0006737   0.0051794
     546   448.25030  -0.0006757   0.0051782
     547   448.37520  -0.0006744   0.0051725
     548   448.50030  -0.0006703   0.0051628
     549   448.62520  -0.0006644   0.0051510
     550   448.75020  -0.0006570   0.0051338
     551   448.87520  -0.0006483   0.0051159
     552   449.00020  -0.0006383   0.0050881
     553   449.12520  -0.0006279   0.0050637
     554   449.25020  -0.0006166   0.0050468
     555   449.37530  -0.0006033   0.0050208
     556   449.50020  -0.0005889   0.0049940
     557   449.62520  -0.0005804   0.0049805
     558   449.75020  -0.0005722   0.0049684
     559   449.87530  -0.0005642   0.0049563
     560   450.00030  -0.0005551   0.0049400
     561   450.12530  -0.0005436   0.0049192
     562   450.25020  -0.0005290   0.0048953
     563   450.37530  -0.0005177   0.0048786
     564   450.50030  -0.0005102   0.0048657
     565   450.62530  -0.0005029   0.0048436
     566   450.75020  -0.0005023   0.0048438
     567   450.87520  -0.0005053   0.0048471
     568   451.00010  -0.0004954   0.0048273
     569   451.12520  -0.0004876   0.0048078
     570   451.25020  -0.0004833   0.0047975
     571   451.37520  -0.0004807   0.0048027
     572   451.50020  -0.0004827   0.0048120
     573   451.62530  -0.0004976   0.0048490
     574   451.75030  -0.0005144   0.0048893
     575   451.87530  -0.0005250   0.0049155
     576   452.00020  -0.0005320   0.0049340
     577   452.12510  -0.0005417   0.0049568
     578   452.25020  -0.0005547   0.0049842
     579   452.37510  -0.0005706   0.0050146
     580   452.50020  -0.0005918   0.0050543
     581   452.62520  -0.0006126   0.0050898
     582   452.75020  -0.0006301   0.0051157
     583   452.87510  -0.0006424   0.0051310
     584   453.00030  -0.0006526   0.0051431
     585   453.12530  -0.0006644   0.0051621
     586   453.25010  -0.0006716   0.0051703
     587   453.37530  -0.0006800   0.0051840
     588   453.50030  -0.0006832   0.0051881
     589   453.62520  -0.0006870   0.0051946
     590   453.75010  -0.0006892   0.0052004
     591   453.87510  -0.0006946   0.0052118
     592   454.00020  -0.0007016   0.0052256
     593   454.12510  -0.0007061   0.0052361
     594   454.25030  -0.0007073   0.0052387
     595   454.37530  -0.0007070   0.0052369
     596   454.50020  -0.0007059   0.0052329
     597   454.62520  -0.0007009   0.0052229
     598   454.75030  -0.0006919   0.0052057
     599   454.87520  -0.0006815   0.0051829
     600   455.00020  -0.0006695   0.0051540
     601   455.12530  -0.0006565   0.0051226
     602   455.25020  -0.0006430   0.0050903
     603   455.37520  -0.0006289   0.0050584
     604   455.50030  -0.0006125   0.0050242
     605   455.62520  -0.0005940   0.0049886
     606   455.75020  -0.0005763   0.0049553
     607   455.87520  -0.0005586   0.0049242
     608   456.00030  -0.0005403   0.0048941
     609   456.12520  -0.0005276   0.0048773
     610   456.25020  -0.0005184   0.0048684
     611   456.37520  -0.0005111   0.0048650
     612   456.50030  -0.0004996   0.0048533
     613   456.62520  -0.0004853   0.0048338
     614   456.75030  -0.0004729   0.0048195
     615   456.87520  -0.0004642   0.0048125
     616   457.00020  -0.0004612   0.0048170
     617   457.12510  -0.0004586   0.0048204
     618   457.25020  -0.0004547   0.0048221
     619   457.37530  -0.0004491   0.0048166
     620   457.50030  -0.0004440   0.0048028
     621   457.62520  -0.0004427   0.0048122
     622   457.75010  -0.0004423   0.0048155
     623   457.87520  -0.0004463   0.0048283
     624   458.00030  -0.0004522   0.0048410
     625   458.12520  -0.0004633   0.0048692
     626   458.25020  -0.0004767   0.0048972
     627   458.37530  -0.0004904   0.0049246
     628   458.50020  -0.0005049   0.0049496
     629   458.62520  -0.0005210   0.0049771
     630   458.75030  -0.0005304   0.0049907
     631   458.87520  -0.0005420   0.0050116
     632   459.00020  -0.0005510   0.0050253
     633   459.12520  -0.0005647   0.0050462
     634   459.25020  -0.0005754   0.0050579
     635   459.37520  -0.0005837   0.0050718
     636   459.50020  -0.0005905   0.0050861
     637   459.62530  -0.0006005   0.0051017
     638   459.75030  -0.0006112   0.0051178
     639   459.87520  -0.0006150   0.0051200
     640   460.00010  -0.0006190   0.0051251
