   n        time         Clp         Cdp
     217   407.12530   0.5616205   0.3199557
     218   407.25030   0.5649539   0.3202154
     219   407.37530   0.5691471   0.3209800
     220   407.50030   0.5765483   0.3230586
     221   407.62520   0.5844447   0.3254164
     222   407.75020   0.5918675   0.3273499
     223   407.87530   0.5983092   0.3285160
     224   408.00020   0.6054267   0.3297706
     225   408.12510   0.6127638   0.3311247
     226   408.25020   0.6184760   0.3324748
     227   408.37520   0.6229681   0.3334512
     228   408.50030   0.6261278   0.3340054
     229   408.62530   0.6288544   0.3345888
     230   408.75020   0.6317311   0.3358753
     231   408.87520   0.6341535   0.3376168
     232   409.00030   0.6368061   0.3397396
     233   409.12530   0.6397695   0.3419149
     234   409.25030   0.6420621   0.3434612
     235   409.37520   0.6427491   0.3447642
     236   409.50020   0.6430203   0.3459107
     237   409.62520   0.6425791   0.3464411
     238   409.75020   0.6412173   0.3464748
     239   409.87530   0.6383122   0.3456968
     240   410.00020   0.6335849   0.3442554
     241   410.12520   0.6287730   0.3428466
     242   410.25020   0.6244120   0.3419042
     243   410.37510   0.6208744   0.3415589
     244   410.50020   0.6150729   0.3404961
     245   410.62520   0.6088783   0.3391119
     246   410.75020   0.6026162   0.3374815
     247   410.87530   0.5955802   0.3354700
     248   411.00010   0.5884373   0.3334628
     249   411.12520   0.5809890   0.3310273
     250   411.25030   0.5734966   0.3281941
     251   411.37530   0.5679446   0.3259669
     252   411.50030   0.5625254   0.3238052
     253   411.62520   0.5577848   0.3218869
     254   411.75030   0.5537407   0.3203565
     255   411.87530   0.5512178   0.3194315
     256   412.00030   0.5502473   0.3191050
     257   412.12520   0.5521164   0.3197293
     258   412.25020   0.5553388   0.3210885
     259   412.37520   0.5590269   0.3226412
     260   412.50030   0.5644122   0.3244065
     261   412.62520   0.5704162   0.3262125
     262   412.75030   0.5768438   0.3281755
     263   412.87530   0.5842707   0.3307319
     264   413.00030   0.5909414   0.3328795
     265   413.12530   0.5959079   0.3339088
     266   413.25030   0.6007151   0.3344281
     267   413.37520   0.6062346   0.3354780
     268   413.50020   0.6119107   0.3367561
     269   413.62520   0.6154879   0.3373386
     270   413.75020   0.6181551   0.3376581
     271   413.87530   0.6202582   0.3376607
     272   414.00030   0.6228539   0.3381503
     273   414.12520   0.6248840   0.3384473
     274   414.25020   0.6261076   0.3381003
     275   414.37520   0.6276366   0.3378115
     276   414.50030   0.6290106   0.3374921
     277   414.62520   0.6289937   0.3368161
     278   414.75030   0.6272696   0.3355351
     279   414.87530   0.6259561   0.3344087
     280   415.00030   0.6243659   0.3334210
     281   415.12520   0.6220596   0.3324970
     282   415.25030   0.6206687   0.3323792
     283   415.37530   0.6193593   0.3326053
     284   415.50030   0.6172474   0.3324203
     285   415.62520   0.6139596   0.3316581
     286   415.75020   0.6108040   0.3309272
     287   415.87530   0.6091941   0.3311596
     288   416.00030   0.6060423   0.3309242
     289   416.12530   0.6029250   0.3306818
     290   416.25030   0.5992192   0.3305229
     291   416.37530   0.5958288   0.3303329
     292   416.50020   0.5914710   0.3297999
     293   416.62530   0.5873401   0.3296708
     294   416.75030   0.5824608   0.3292548
     295   416.87530   0.5772329   0.3282949
     296   417.00030   0.5710547   0.3266708
     297   417.12520   0.5659043   0.3257297
     298   417.25030   0.5622536   0.3258311
     299   417.37530   0.5604818   0.3268789
     300   417.50020   0.5568970   0.3267905
     301   417.62530   0.5533844   0.3263263
     302   417.75020   0.5505678   0.3261360
     303   417.87530   0.5473388   0.3254892
     304   418.00020   0.5446687   0.3246644
     305   418.12520   0.5426734   0.3243740
     306   418.25020   0.5414787   0.3240452
     307   418.37520   0.5412049   0.3240421
     308   418.50020   0.5419237   0.3249496
     309   418.62530   0.5424783   0.3257176
     310   418.75020   0.5423994   0.3259238
     311   418.87510   0.5407435   0.3244708
     312   419.00030   0.5406775   0.3234130
     313   419.12510   0.5437194   0.3239582
     314   419.25020   0.5478706   0.3250835
     315   419.37520   0.5510186   0.3259801
     316   419.50030   0.5535590   0.3262870
     317   419.62520   0.5552613   0.3256031
     318   419.75020   0.5563643   0.3244439
     319   419.87520   0.5581820   0.3237015
     320   420.00030   0.5599079   0.3229854
     321   420.12530   0.5609161   0.3217698
     322   420.25020   0.5620901   0.3208875
     323   420.37520   0.5632910   0.3202989
     324   420.50020   0.5650998   0.3205919
     325   420.62530   0.5663266   0.3208357
     326   420.75030   0.5660757   0.3206856
     327   420.87520   0.5663195   0.3206265
     328   421.00030   0.5671739   0.3208609
     329   421.12530   0.5682403   0.3213622
     330   421.25020   0.5699122   0.3222726
     331   421.37520   0.5706179   0.3230372
     332   421.50020   0.5704023   0.3235971
     333   421.62520   0.5695988   0.3237323
     334   421.75020   0.5674633   0.3229307
     335   421.87530   0.5650443   0.3220586
     336   422.00020   0.5619848   0.3210498
     337   422.12530   0.5576227   0.3197172
     338   422.25030   0.5525040   0.3183904
     339   422.37530   0.5475196   0.3169523
     340   422.50030   0.5425518   0.3157912
     341   422.62530   0.5367550   0.3144121
     342   422.75010   0.5315880   0.3133180
     343   422.87520   0.5270392   0.3124109
     344   423.00030   0.5225585   0.3113871
     345   423.12520   0.5181384   0.3099333
     346   423.25020   0.5138727   0.3084426
     347   423.37520   0.5112774   0.3078742
     348   423.50020   0.5093592   0.3073950
     349   423.62530   0.5081162   0.3068551
     350   423.75020   0.5076600   0.3067587
     351   423.87530   0.5095611   0.3073725
     352   424.00030   0.5125487   0.3083908
     353   424.12530   0.5151645   0.3090831
     354   424.25020   0.5178879   0.3096422
     355   424.37520   0.5188909   0.3090787
     356   424.50030   0.5223411   0.3094193
     357   424.62520   0.5279668   0.3106166
     358   424.75020   0.5336704   0.3118888
     359   424.87520   0.5378662   0.3125852
     360   425.00030   0.5415973   0.3128338
     361   425.12520   0.5453363   0.3127102
     362   425.25020   0.5488614   0.3121280
     363   425.37530   0.5524496   0.3116196
     364   425.50010   0.5565528   0.3114989
     365   425.62520   0.5602933   0.3112416
     366   425.75030   0.5647973   0.3110609
     367   425.87520   0.5715360   0.3122679
     368   426.00020   0.5782152   0.3142960
     369   426.12530   0.5843659   0.3161287
     370   426.25020   0.5912000   0.3180962
     371   426.37520   0.5981392   0.3203261
     372   426.50030   0.6039708   0.3220929
     373   426.62520   0.6080221   0.3229080
     374   426.75020   0.6123211   0.3239565
     375   426.87520   0.6164001   0.3253438
     376   427.00020   0.6200782   0.3270505
     377   427.12520   0.6238226   0.3289388
     378   427.25020   0.6257502   0.3304701
     379   427.37520   0.6262790   0.3314464
     380   427.50030   0.6257164   0.3315042
     381   427.62520   0.6244130   0.3309734
     382   427.75020   0.6214822   0.3299023
     383   427.87530   0.6181067   0.3286762
     384   428.00020   0.6142517   0.3270109
     385   428.12520   0.6104915   0.3251535
     386   428.25030   0.6058578   0.3232313
     387   428.37520   0.6016902   0.3214639
     388   428.50020   0.5975646   0.3197702
     389   428.62530   0.5945857   0.3190694
     390   428.75020   0.5928317   0.3192506
     391   428.87520   0.5910040   0.3194397
     392   429.00030   0.5889781   0.3196169
     393   429.12530   0.5879326   0.3201308
     394   429.25020   0.5858445   0.3201785
     395   429.37530   0.5827591   0.3195847
     396   429.50020   0.5801364   0.3188488
     397   429.62520   0.5777363   0.3182709
     398   429.75020   0.5767211   0.3190300
     399   429.87520   0.5757285   0.3203296
     400   430.00030   0.5748648   0.3214319
     401   430.12530   0.5736856   0.3222781
     402   430.25020   0.5729456   0.3231322
     403   430.37530   0.5721561   0.3235778
     404   430.50010   0.5710353   0.3239787
     405   430.62520   0.5696747   0.3244378
     406   430.75010   0.5685392   0.3246607
     407   430.87520   0.5683394   0.3254765
     408   431.00010   0.5666652   0.3258594
     409   431.12520   0.5654938   0.3261549
     410   431.25030   0.5647132   0.3263542
     411   431.37510   0.5641902   0.3270386
     412   431.50020   0.5638053   0.3278829
     413   431.62530   0.5631369   0.3284045
     414   431.75030   0.5614450   0.3279851
     415   431.87530   0.5598462   0.3274373
     416   432.00010   0.5588571   0.3272860
     417   432.12520   0.5575719   0.3269693
     418   432.25030   0.5563675   0.3266152
     419   432.37520   0.5546729   0.3262215
     420   432.50020   0.5521999   0.3255105
     421   432.62530   0.5487064   0.3244219
     422   432.75020   0.5452958   0.3232792
     423   432.87510   0.5411685   0.3217006
     424   433.00030   0.5372343   0.3204337
     425   433.12520   0.5326002   0.3188163
     426   433.25020   0.5277845   0.3170838
     427   433.37520   0.5221913   0.3149285
     428   433.50020   0.5169779   0.3131379
     429   433.62520   0.5118300   0.3114121
     430   433.75020   0.5060008   0.3092524
     431   433.87520   0.5002238   0.3070226
     432   434.00030   0.4952949   0.3050798
     433   434.12510   0.4900667   0.3028966
     434   434.25020   0.4855545   0.3009435
     435   434.37520   0.4817999   0.2994080
     436   434.50010   0.4782112   0.2981370
     437   434.62530   0.4731665   0.2961487
     438   434.75030   0.4673920   0.2938278
     439   434.87530   0.4625037   0.2917308
     440   435.00020   0.4586234   0.2901177
     441   435.12520   0.4551809   0.2891342
     442   435.25010   0.4513608   0.2879322
     443   435.37530   0.4494441   0.2868369
     444   435.50020   0.4482209   0.2861868
     445   435.62520   0.4464032   0.2854279
     446   435.75020   0.4471840   0.2853209
     447   435.87520   0.4493303   0.2857233
     448   436.00020   0.4512211   0.2859670
     449   436.12530   0.4537175   0.2862507
     450   436.25030   0.4566359   0.2865352
     451   436.37530   0.4594565   0.2865635
     452   436.50030   0.4605927   0.2853624
     453   436.62530   0.4622602   0.2842150
     454   436.75030   0.4655186   0.2839562
     455   436.87520   0.4702602   0.2847176
     456   437.00020   0.4757622   0.2861215
     457   437.12530   0.4824959   0.2877268
     458   437.25020   0.4892022   0.2890920
     459   437.37510   0.4963224   0.2906798
     460   437.50020   0.5027787   0.2917726
     461   437.62530   0.5087566   0.2925082
     462   437.75030   0.5143878   0.2931296
     463   437.87520   0.5197654   0.2938132
     464   438.00010   0.5257863   0.2949274
     465   438.12520   0.5326390   0.2967278
     466   438.25010   0.5410067   0.2994227
     467   438.37520   0.5488420   0.3018782
     468   438.50030   0.5569962   0.3046037
     469   438.62530   0.5654160   0.3075051
     470   438.75020   0.5738441   0.3105667
     471   438.87530   0.5808928   0.3132408
     472   439.00030   0.5867031   0.3152540
     473   439.12530   0.5918234   0.3168581
     474   439.25020   0.5965594   0.3187017
     475   439.37510   0.5991260   0.3198283
     476   439.50030   0.5998692   0.3202922
     477   439.62530   0.6018323   0.3216885
     478   439.75020   0.6025620   0.3230999
     479   439.87520   0.6030950   0.3244436
     480   440.00020   0.6022622   0.3251175
     481   440.12520   0.6011303   0.3257618
     482   440.25030   0.5991730   0.3260072
     483   440.37520   0.5972496   0.3262238
     484   440.50020   0.5957521   0.3269764
     485   440.62530   0.5936355   0.3275968
     486   440.75020   0.5903579   0.3275667
     487   440.87510   0.5871083   0.3273459
     488   441.00020   0.5826893   0.3263761
     489   441.12510   0.5775325   0.3249394
     490   441.25020   0.5731827   0.3237122
     491   441.37530   0.5693903   0.3226839
     492   441.50020   0.5655210   0.3215147
     493   441.62530   0.5629528   0.3209003
     494   441.75010   0.5609315   0.3207365
     495   441.87520   0.5589748   0.3203678
     496   442.00020   0.5570997   0.3196459
     497   442.12520   0.5548542   0.3185442
     498   442.25030   0.5533487   0.3175488
     499   442.37520   0.5521869   0.3165037
     500   442.50020   0.5518947   0.3157204
     501   442.62520   0.5519365   0.3152289
     502   442.75030   0.5520641   0.3146906
     503   442.87520   0.5525258   0.3142110
     504   443.00030   0.5550900   0.3148685
     505   443.12530   0.5578123   0.3157441
     506   443.25020   0.5602184   0.3161579
     507   443.37520   0.5638994   0.3172285
     508   443.50010   0.5679899   0.3186127
     509   443.62530   0.5711256   0.3193757
     510   443.75030   0.5741408   0.3197923
     511   443.87530   0.5772203   0.3203397
     512   444.00020   0.5795697   0.3205647
     513   444.12520   0.5825200   0.3213156
     514   444.25020   0.5851822   0.3224631
     515   444.37530   0.5875143   0.3233096
     516   444.50020   0.5887342   0.3238675
     517   444.62530   0.5895714   0.3244682
     518   444.75030   0.5894181   0.3245147
     519   444.87530   0.5881664   0.3240972
     520   445.00020   0.5855622   0.3230939
     521   445.12520   0.5833357   0.3224706
     522   445.25030   0.5814384   0.3222325
     523   445.37520   0.5783743   0.3217190
     524   445.50020   0.5758583   0.3215113
     525   445.62520   0.5742362   0.3219819
     526   445.75020   0.5715358   0.3222088
     527   445.87520   0.5676922   0.3217692
     528   446.00030   0.5639743   0.3212057
     529   446.12520   0.5602285   0.3206949
     530   446.25020   0.5552165   0.3196314
     531   446.37530   0.5498971   0.3185616
     532   446.50020   0.5437639   0.3171700
     533   446.62520   0.5372511   0.3152669
     534   446.75020   0.5295489   0.3129193
     535   446.87520   0.5227768   0.3112770
     536   447.00020   0.5161491   0.3097502
     537   447.12520   0.5108319   0.3088553
     538   447.25030   0.5051620   0.3077313
     539   447.37520   0.4996052   0.3062657
     540   447.50030   0.4956563   0.3057419
     541   447.62520   0.4927095   0.3058356
     542   447.75030   0.4902891   0.3056390
     543   447.87520   0.4887375   0.3053288
     544   448.00020   0.4891187   0.3056740
     545   448.12510   0.4891420   0.3059667
     546   448.25030   0.4897076   0.3061561
     547   448.37520   0.4908176   0.3062576
     548   448.50030   0.4928961   0.3065685
     549   448.62520   0.4956519   0.3070173
     550   448.75020   0.4989038   0.3076450
     551   448.87520   0.5015215   0.3079872
     552   449.00020   0.5047699   0.3081473
     553   449.12520   0.5093229   0.3088579
     554   449.25020   0.5137794   0.3097897
     555   449.37530   0.5177949   0.3102846
     556   449.50020   0.5238502   0.3115829
     557   449.62520   0.5296135   0.3131406
     558   449.75020   0.5343184   0.3142320
     559   449.87530   0.5382399   0.3147656
     560   450.00030   0.5409453   0.3144301
     561   450.12530   0.5421630   0.3132572
     562   450.25020   0.5430553   0.3119095
     563   450.37530   0.5440799   0.3110003
     564   450.50030   0.5449969   0.3105517
     565   450.62530   0.5454225   0.3101739
     566   450.75020   0.5461126   0.3101161
     567   450.87520   0.5462200   0.3100468
     568   451.00010   0.5464999   0.3099962
     569   451.12520   0.5455011   0.3093009
     570   451.25020   0.5437081   0.3084339
     571   451.37520   0.5413804   0.3078093
     572   451.50020   0.5399222   0.3076917
     573   451.62530   0.5381738   0.3075956
     574   451.75030   0.5357397   0.3077415
     575   451.87530   0.5326278   0.3078910
     576   452.00020   0.5284457   0.3074113
     577   452.12510   0.5236835   0.3064759
     578   452.25020   0.5183408   0.3049917
     579   452.37510   0.5127293   0.3033098
     580   452.50020   0.5072105   0.3020279
     581   452.62520   0.5027449   0.3015374
     582   452.75020   0.4988896   0.3012144
     583   452.87510   0.4949420   0.3007269
     584   453.00030   0.4908063   0.2998108
     585   453.12530   0.4870884   0.2989734
     586   453.25010   0.4837080   0.2984435
     587   453.37530   0.4815437   0.2983624
     588   453.50030   0.4793613   0.2979838
     589   453.62520   0.4782873   0.2980310
     590   453.75010   0.4793290   0.2991203
     591   453.87510   0.4804018   0.3003674
     592   454.00020   0.4816565   0.3014557
     593   454.12510   0.4830639   0.3021859
     594   454.25030   0.4841611   0.3021812
     595   454.37530   0.4858858   0.3022422
     596   454.50020   0.4874040   0.3020755
     597   454.62520   0.4888312   0.3014281
     598   454.75030   0.4910999   0.3008414
     599   454.87520   0.4935723   0.3002734
     600   455.00020   0.4958647   0.2994946
     601   455.12530   0.4997963   0.2995023
     602   455.25020   0.5062768   0.3009207
     603   455.37520   0.5129263   0.3025084
     604   455.50030   0.5199426   0.3041676
     605   455.62520   0.5277212   0.3060910
     606   455.75020   0.5344603   0.3076951
     607   455.87520   0.5411716   0.3091255
     608   456.00030   0.5495715   0.3112894
     609   456.12520   0.5578131   0.3140195
     610   456.25020   0.5647220   0.3165077
     611   456.37520   0.5711355   0.3187052
     612   456.50030   0.5762776   0.3200875
     613   456.62520   0.5797655   0.3206434
     614   456.75030   0.5834364   0.3214958
     615   456.87520   0.5868865   0.3227031
     616   457.00020   0.5889593   0.3237731
     617   457.12510   0.5903703   0.3245553
     618   457.25020   0.5912952   0.3248694
     619   457.37530   0.5900520   0.3241779
     620   457.50030   0.5882298   0.3234635
     621   457.62520   0.5858941   0.3227023
     622   457.75010   0.5824726   0.3214498
     623   457.87520   0.5778129   0.3199997
     624   458.00030   0.5716337   0.3183420
     625   458.12520   0.5653316   0.3168018
     626   458.25020   0.5578415   0.3149136
     627   458.37530   0.5509422   0.3132924
     628   458.50020   0.5443768   0.3118849
     629   458.62520   0.5384601   0.3109876
     630   458.75030   0.5323452   0.3100285
     631   458.87520   0.5270132   0.3091988
     632   459.00020   0.5218454   0.3078942
     633   459.12520   0.5175321   0.3073227
     634   459.25020   0.5141430   0.3072901
     635   459.37520   0.5120339   0.3076352
     636   459.50020   0.5118846   0.3083922
     637   459.62530   0.5124146   0.3097043
     638   459.75030   0.5108734   0.3101044
     639   459.87520   0.5104461   0.3101892
     640   460.00010   0.5138184   0.3112620
