"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Points:0"	"Points:1"	"Points:2"
9.18514e-01	3.96505e-18	9.91263e-23	0.00000e+00	6.56084e-01	2.62434e-01	-1.75654e-03	-1.67020e-01	1.04867e-01	-2.86000e-02
9.19055e-01	-3.96545e-18	-1.98243e-18	0.00000e+00	6.56469e-01	2.62588e-01	-1.71499e-03	-1.62415e-01	1.04707e-01	-2.86000e-02
9.19587e-01	-7.93050e-18	1.98253e-18	0.00000e+00	6.56849e-01	2.62740e-01	-1.77692e-03	-1.57793e-01	1.04534e-01	-2.86000e-02
9.20124e-01	-7.92991e-18	-3.96535e-18	0.00000e+00	6.57233e-01	2.62893e-01	-1.79723e-03	-1.53155e-01	1.04346e-01	-2.86000e-02
9.20677e-01	-1.18950e-17	4.95652e-18	0.00000e+00	6.57628e-01	2.63051e-01	-1.75122e-03	-1.48500e-01	1.04144e-01	-2.86000e-02
9.21286e-01	-7.93050e-18	0.00000e+00	0.00000e+00	6.58062e-01	2.63225e-01	-1.62788e-03	-1.43830e-01	1.03928e-01	-2.86000e-02
9.21880e-01	3.96545e-18	0.00000e+00	0.00000e+00	6.58487e-01	2.63395e-01	-1.42512e-03	-1.39144e-01	1.03699e-01	-2.86000e-02
9.22379e-01	0.00000e+00	1.98253e-18	0.00000e+00	6.58844e-01	2.63538e-01	-1.21572e-03	-1.34444e-01	1.03456e-01	-2.86000e-02
9.22733e-01	0.00000e+00	-1.98253e-18	0.00000e+00	6.59097e-01	2.63639e-01	-1.07169e-03	-1.29731e-01	1.03199e-01	-2.86000e-02
9.22929e-01	3.96525e-18	0.00000e+00	0.00000e+00	6.59235e-01	2.63694e-01	-9.96469e-04	-1.25004e-01	1.02929e-01	-2.86000e-02
9.22991e-01	1.98253e-22	3.96495e-18	0.00000e+00	6.59277e-01	2.63711e-01	-9.54098e-04	-1.20264e-01	1.02646e-01	-2.86000e-02
9.22937e-01	3.96505e-18	-1.98253e-18	0.00000e+00	6.59237e-01	2.63695e-01	-9.22867e-04	-1.15511e-01	1.02350e-01	-2.86000e-02
9.22811e-01	0.00000e+00	1.98253e-18	0.00000e+00	6.59147e-01	2.63659e-01	-9.09944e-04	-1.10747e-01	1.02041e-01	-2.86000e-02
9.22690e-01	1.98273e-18	0.00000e+00	0.00000e+00	6.59061e-01	2.63624e-01	-9.20935e-04	-1.05972e-01	1.01719e-01	-2.86000e-02
9.22632e-01	3.96505e-18	-1.98253e-18	0.00000e+00	6.59021e-01	2.63608e-01	-9.44648e-04	-1.01186e-01	1.01384e-01	-2.86000e-02
9.22687e-01	-3.96486e-18	-1.98253e-18	0.00000e+00	6.59062e-01	2.63625e-01	-9.55159e-04	-9.63903e-02	1.01037e-01	-2.86000e-02
9.22850e-01	0.00000e+00	9.91263e-23	0.00000e+00	6.59180e-01	2.63672e-01	-9.30932e-04	-9.15848e-02	1.00678e-01	-2.86000e-02
9.23056e-01	7.93031e-18	1.98253e-18	0.00000e+00	6.59327e-01	2.63731e-01	-8.81836e-04	-8.67704e-02	1.00307e-01	-2.86000e-02
9.23251e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.59466e-01	2.63786e-01	-8.36157e-04	-8.19475e-02	9.99237e-02	-2.86000e-02
9.23417e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.59585e-01	2.63834e-01	-8.02686e-04	-7.71168e-02	9.95287e-02	-2.86000e-02
9.23560e-01	3.96505e-18	-1.98253e-18	0.00000e+00	6.59686e-01	2.63875e-01	-7.73219e-04	-7.22787e-02	9.91222e-02	-2.86000e-02
9.23672e-01	0.00000e+00	-2.97379e-18	0.00000e+00	6.59766e-01	2.63907e-01	-7.48100e-04	-6.74340e-02	9.87042e-02	-2.86000e-02
9.23739e-01	-3.96525e-18	1.98253e-18	0.00000e+00	6.59814e-01	2.63925e-01	-7.40538e-04	-6.25830e-02	9.82750e-02	-2.86000e-02
9.23785e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.59847e-01	2.63939e-01	-7.54575e-04	-5.77265e-02	9.78348e-02	-2.86000e-02
9.23868e-01	-7.93031e-18	1.98253e-18	0.00000e+00	6.59907e-01	2.63963e-01	-7.73264e-04	-5.28649e-02	9.73838e-02	-2.86000e-02
9.24003e-01	-3.96505e-18	-1.98253e-18	0.00000e+00	6.60003e-01	2.64001e-01	-7.76668e-04	-4.79988e-02	9.69220e-02	-2.86000e-02
9.24139e-01	3.96505e-18	-9.91065e-19	0.00000e+00	6.60101e-01	2.64040e-01	-7.64528e-04	-4.31288e-02	9.64498e-02	-2.86000e-02
9.24233e-01	-7.93031e-18	1.98253e-18	0.00000e+00	6.60167e-01	2.64067e-01	-7.55551e-04	-3.82555e-02	9.59673e-02	-2.86000e-02
9.24304e-01	0.00000e+00	-1.98253e-18	0.00000e+00	6.60218e-01	2.64087e-01	-7.67151e-04	-3.33793e-02	9.54747e-02	-2.86000e-02
9.24404e-01	1.98213e-18	0.00000e+00	0.00000e+00	6.60289e-01	2.64116e-01	-8.02022e-04	-2.85009e-02	9.49722e-02	-2.86000e-02
9.24541e-01	1.98253e-22	0.00000e+00	0.00000e+00	6.60388e-01	2.64155e-01	-8.41303e-04	-2.36208e-02	9.44599e-02	-2.86000e-02
9.24664e-01	1.98233e-18	-9.91363e-19	0.00000e+00	6.60475e-01	2.64190e-01	-8.52190e-04	-1.87396e-02	9.39382e-02	-2.86000e-02
9.24714e-01	-3.96486e-18	0.00000e+00	0.00000e+00	6.60511e-01	2.64204e-01	-8.21097e-04	-1.38578e-02	9.34071e-02	-2.86000e-02
9.24701e-01	-7.93011e-18	1.98233e-18	0.00000e+00	6.60501e-01	2.64201e-01	-7.70516e-04	-8.97609e-03	9.28669e-02	-2.86000e-02
9.24691e-01	-1.98253e-22	0.00000e+00	0.00000e+00	6.60494e-01	2.64198e-01	-7.35187e-04	-4.09489e-03	9.23178e-02	-2.86000e-02
9.24721e-01	0.00000e+00	-1.98253e-18	0.00000e+00	6.60515e-01	2.64206e-01	-7.31125e-04	7.85198e-04	9.17599e-02	-2.86000e-02
9.24775e-01	0.00000e+00	1.98263e-18	0.00000e+00	6.60553e-01	2.64221e-01	-7.53157e-04	5.66362e-03	9.11936e-02	-2.86000e-02
9.24825e-01	-3.96505e-18	3.96525e-18	0.00000e+00	6.60588e-01	2.64235e-01	-7.82555e-04	1.05398e-02	9.06188e-02	-2.86000e-02
9.24858e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.60611e-01	2.64245e-01	-8.01230e-04	1.54133e-02	9.00360e-02	-2.86000e-02
9.24874e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.60622e-01	2.64249e-01	-8.02225e-04	2.02834e-02	8.94452e-02	-2.86000e-02
9.24877e-01	-1.98253e-18	0.00000e+00	0.00000e+00	6.60625e-01	2.64250e-01	-7.93063e-04	2.51496e-02	8.88467e-02	-2.86000e-02
9.24879e-01	-3.96545e-18	0.00000e+00	0.00000e+00	6.60627e-01	2.64251e-01	-7.86635e-04	3.00115e-02	8.82407e-02	-2.86000e-02
9.24910e-01	3.96486e-18	-1.98253e-18	0.00000e+00	6.60649e-01	2.64260e-01	-7.86443e-04	3.48684e-02	8.76273e-02	-2.86000e-02
9.24966e-01	-3.96505e-18	1.98243e-18	0.00000e+00	6.60689e-01	2.64276e-01	-7.76690e-04	3.97198e-02	8.70068e-02	-2.86000e-02
9.24970e-01	-1.98253e-22	-1.98243e-18	0.00000e+00	6.60692e-01	2.64277e-01	-7.35376e-04	4.45651e-02	8.63793e-02	-2.86000e-02
9.24834e-01	7.93050e-18	-1.98243e-18	0.00000e+00	6.60594e-01	2.64238e-01	-6.65385e-04	4.94039e-02	8.57452e-02	-2.86000e-02
9.24594e-01	1.98273e-18	1.98253e-18	0.00000e+00	6.60422e-01	2.64169e-01	-6.09597e-04	5.42356e-02	8.51044e-02	-2.86000e-02
9.24421e-01	3.96486e-18	1.98243e-18	0.00000e+00	6.60299e-01	2.64120e-01	-6.11749e-04	5.90597e-02	8.44574e-02	-2.86000e-02
9.24437e-01	-7.93011e-18	0.00000e+00	0.00000e+00	6.60312e-01	2.64125e-01	-6.73019e-04	6.38757e-02	8.38042e-02	-2.86000e-02
9.24572e-01	3.96525e-18	-5.94778e-18	0.00000e+00	6.60408e-01	2.64163e-01	-7.59953e-04	6.86830e-02	8.31450e-02	-2.86000e-02
9.24685e-01	0.00000e+00	-3.96495e-18	0.00000e+00	6.60489e-01	2.64195e-01	-8.27332e-04	7.34810e-02	8.24802e-02	-2.86000e-02
9.24705e-01	1.98253e-18	0.00000e+00	0.00000e+00	6.60503e-01	2.64201e-01	-8.40676e-04	7.82694e-02	8.18097e-02	-2.86000e-02
9.24656e-01	7.93011e-18	1.98243e-18	0.00000e+00	6.60468e-01	2.64187e-01	-8.18355e-04	8.30476e-02	8.11339e-02	-2.86000e-02
9.24624e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.60446e-01	2.64178e-01	-8.20373e-04	8.78150e-02	8.04529e-02	-2.86000e-02
9.24661e-01	5.94738e-18	0.00000e+00	0.00000e+00	6.60472e-01	2.64189e-01	-8.69545e-04	9.25713e-02	7.97669e-02	-2.86000e-02
